ResourceID,Textual Actor Note,Textual Actor Role,brocade.id,card,order
569cfe47-212a-56fb-81cf-6c7a29976d2a,"Szabo, George",writers (clerical workers),tg:rubgr:3952,Correspondence,1
938d58ef-a974-514e-b170-180cdbfa9854,"Pölnitz, Gerhard von",recipients (people),tg:rubgr:44,Correspondence,1
98d1efcb-fb32-5f70-87fd-e74672d4a999,"Mensel, Karen Dimartino",writers (clerical workers),tg:rubgr:2705,Correspondence,1
69aa7be5-c06e-5177-a3bc-e1145c33f06e,"Badt, Kurt",writers (clerical workers),tg:rubgr:4901,Correspondence,1
aa76baff-485f-5ecb-856c-f552250c32a6,"Demus, Klaus",writers (clerical workers),tg:rubgr:2569,Correspondence,1
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,"Alpers, Svetlana",recipients (people),tg:rubgr:1345,Correspondence,1
1f2aa434-f4a4-5362-af8a-577a8fb8ec24,"Nicolson, Benedict",writers (clerical workers),tg:rubgr:4517,Correspondence,1
a48a64ef-2fc3-5c53-a3e7-c00e6c877ad5,"Karling, Sten",writers (clerical workers),tg:rubgr:5097,Correspondence,1
a4eb8428-30fc-5c36-b4c1-9af874d950cc,"Roberts-Jones, Philippe",writers (clerical workers),tg:rubgr:4686,Correspondence,1
177f3332-aee0-553c-a4e3-89b83fc5b456,"Preece, Warren E.",recipients (people),tg:rubgr:3513,Correspondence,1
d2aa4db9-0f24-59b5-9102-afa8f61f3327,"Bruyn, J.",writers (clerical workers),tg:rubgr:4405,Correspondence,1
c3d8d228-08fa-5c60-9ff2-3293c1b80302,"Waterhouse, Richard",writers (clerical workers),tg:rubgr:798,Correspondence,1
cfe875a7-5e37-54ab-a588-3214298bff80,"Gerson, H.",recipients (people),tg:rubgr:3285,Correspondence,1
18ec1bad-dcfc-5af4-a1fc-56d2c4b5af34,"Jacobsohn, Peter",writers (clerical workers),tg:rubgr:3505,Correspondence,1
49aee7cc-0491-5a57-b240-c8c6544732ad,"Gilbert, Creighton",writers (clerical workers),tg:rubgr:3856,Correspondence,1
173624fc-f78a-5e6e-97ad-f7d5d4c46de9,"Roberts, Keith",writers (clerical workers),tg:rubgr:2482,Correspondence,1
173624fc-f78a-5e6e-97ad-f7d5d4c46de9,"Coppet, Maurice Clément de",recipients (people),tg:rubgr:2482,Correspondence,1
13fb69e4-4d4d-5834-a01d-3b630b75199d,"Morrish, John L.",writers (clerical workers),tg:rubgr:3339,Correspondence,1
863766f9-f46c-523d-803c-553c7d777112,"Bijleveld, Th. J.",writers (clerical workers),tg:rubgr:3769,Correspondence,1
7469e116-44d1-5554-b411-0d29a88d9876,"Goldscheider, Ludwig",writers (clerical workers),tg:rubgr:5039,Correspondence,1
085288e6-0085-5c9c-bad5-1abfcf50a9da,"Gronau, Carmen",recipients (people),tg:rubgr:2206,Correspondence,1
1a01aa84-22e9-565e-9fa9-8752c34f0931,"Knab, Eckhart",recipients (people),tg:rubgr:3801,Correspondence,1
c7669eb8-fd95-584e-9f7c-9dd07736dbbd,"Mensel, Karen Dimartino",recipients (people),tg:rubgr:2713,Correspondence,1
aab054ef-890d-5c98-b39a-7de9ad0cb0bb,"Blunt, Anthony",writers (clerical workers),tg:rubgr:809,Correspondence,1
88b06241-5453-5eaf-9e96-72305cafeecf,"Demus, Klaus",recipients (people),tg:rubgr:3552,Correspondence,1
9fb55b98-d594-5868-a196-a4ee43345222,"Novotny, Fritz",writers (clerical workers),tg:rubgr:2969,Correspondence,1
f299814f-1d49-5250-8c4a-65879d2be833,"Roberts, Keith",writers (clerical workers),tg:rubgr:4444,Correspondence,1
6a1db1c2-0f52-5ac6-ad65-7e9d2a2d9b0c,"Martin, W.A.",writers (clerical workers),tg:rubgr:3381,Correspondence,1
a35e6a50-8b0a-5dff-afe7-f92f9227b80c,"Crawford, Norman",recipients (people),tg:rubgr:223,Correspondence,1
b1a7589a-8b76-5ea3-bc16-cb9407927d6e,"Anzelewski, Fedja",writers (clerical workers),tg:rubgr:5310,Correspondence,1
edeb6f12-384d-517a-b639-332707f0a720,"Haverkamp-Begemann, Egbert",writers (clerical workers),tg:rubgr:4852,Correspondence,1
333d37c2-29b9-57f6-9641-49324e792727,"Demus, Klaus",writers (clerical workers),tg:rubgr:872,Correspondence,1
d8a8a721-65f7-583f-bd2c-d5898e5080cb,"Koetser, David",recipients (people),tg:rubgr:2292,Correspondence,1
18ffbd6d-9e59-5768-9360-f6453c0fc102,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:29,Correspondence,1
ba9adb78-4f35-5a00-a892-3c9423ecbc2c,"Steneberg, K.E.",writers (clerical workers),tg:rubgr:5107,Correspondence,1
3747eff1-6593-531b-a00a-0d8975bae634,"Leonard Woolley, Charles",writers (clerical workers),tg:rubgr:1144,Correspondence,1
9479dedb-3ae2-5fe2-aee7-c74fa0a57562,"Buuren, David van",writers (clerical workers),tg:rubgr:171,Correspondence,1
85d72987-20fa-5961-9a3f-0a645ef016b7,"Jacobs van Merlen, Louis",recipients (people),tg:rubgr:521,Correspondence,1
34001c94-f9ac-5c75-b596-3c243d80b113,"Grafe, I.",writers (clerical workers),tg:rubgr:4716,Correspondence,1
3dfe06e1-e7a7-50f4-8e36-d3046861d8f7,"Auer, Erwin M.",recipients (people),tg:rubgr:5042,Correspondence,1
0dee935d-8927-52b5-8538-262752bd9f72,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4595,Correspondence,1
b4a9dacd-a5df-5433-8dec-d3db20e5fdfb,"Compton, Michael",recipients (people),tg:rubgr:576,Correspondence,1
51b93138-3c04-56df-b1bf-ef691d60eaef,"Gerson, H.",recipients (people),tg:rubgr:4741,Correspondence,1
5db2e015-9f69-5cd2-ad85-8efdef1832eb,"Morrish, John L.",writers (clerical workers),tg:rubgr:825,Correspondence,1
b9f8ccb1-37b6-5ca7-9f28-4a7a78ff3bba,"Becker, H.",writers (clerical workers),tg:rubgr:1955,Correspondence,1
5c702e64-92af-5bc9-9008-0d9022116f24,"Scribani Rossi, Alfredo",writers (clerical workers),tg:rubgr:960,Correspondence,1
5c702e64-92af-5bc9-9008-0d9022116f24,"Andriessen, Jos",recipients (people),tg:rubgr:960,Correspondence,1
ff38dffe-bff4-5335-a008-0e03361a56cb,"Brown, Christopher",writers (clerical workers),tg:rubgr:5296,Correspondence,1
0dae0894-26a4-5d38-a5d6-66fd5f9a1b36,"Dittrich, Christian",writers (clerical workers),tg:rubgr:4468,Correspondence,1
2bd3fcae-29c1-5409-b706-0ad47ee1198c,"Belkin, Kristin Lohse",writers (clerical workers),tg:rubgr:4192,Correspondence,1
442c0854-7951-560f-bdb5-25fe1d41267c,"Koetser, Leonard F.",writers (clerical workers),tg:rubgr:2416,Correspondence,1
8f68051b-1f71-5ce9-b7b9-4e2093038d0b,"Winner, Matthias",writers (clerical workers),tg:rubgr:5279,Correspondence,1
5d119acc-e74b-588e-ac21-15e5ecb13485,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4891,Correspondence,1
f03b7fc7-7f63-5bd9-9bfb-2a94e6b2f1a4,"Ruiter, Henri de",recipients (people),tg:rubgr:560,Correspondence,1
b5c72d90-45bb-5155-a50c-b81c8ee871cd,"Winner, Matthias",writers (clerical workers),tg:rubgr:5280,Correspondence,1
9a4bcfba-38ff-5523-9e60-ca91d829817b,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4887,Correspondence,1
336d00ef-b352-544c-bf70-da0b6023ec89,"Magnaguagno, Luigi",writers (clerical workers),tg:rubgr:2050,Correspondence,1
f98cf225-0f0a-5d37-966f-7cbfe3a5a248,"Seabridge, Lilian",writers (clerical workers),tg:rubgr:219,Correspondence,1
bc8f5377-6d26-54e0-9798-2948d5964dbc,"Preece, Warren E.",recipients (people),tg:rubgr:3495,Correspondence,1
eb6029e5-28d1-54e2-807e-a4c816c32d98,"Buuren, David van",writers (clerical workers),tg:rubgr:167,Correspondence,1
5546d0b3-80fb-5b30-88ad-d393da0365c9,"Stridbeck, C.G.",writers (clerical workers),tg:rubgr:5111,Correspondence,1
99f9a6bc-90ca-5434-ae65-9e2a2ce7f3c9,"Ellenius, Allan",recipients (people),tg:rubgr:1851,Correspondence,1
21dc747b-a329-5b51-a55d-5ec10e1ec42f,"Gerson, H.",writers (clerical workers),tg:rubgr:1914,Correspondence,1
d9d607ca-b8b5-5333-8b88-f8121dde5818,"Bouvet, Francis",writers (clerical workers),tg:rubgr:4215,Correspondence,1
2bd4c430-cf52-5113-b825-957b5bb3217d,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4583,Correspondence,1
57c142cd-848f-501c-9a3a-7fb52403c420,"Preece, Warren E.",recipients (people),tg:rubgr:4429,Correspondence,1
9d509213-a4de-5c0c-80ac-3096b4222664,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:34,Correspondence,1
41f00ad9-983d-5eca-a5b3-6074bd66e089,"Lambert, Michael A.",recipients (people),tg:rubgr:2519,Correspondence,1
00464301-8d7a-518d-ab52-aa304a0127e0,"Hooykaas, J.C.",recipients (people),tg:rubgr:4567,Correspondence,1
16137fa2-e60e-557c-b1e1-991ef724db0c,"Steneberg, Karl Erik",recipients (people),tg:rubgr:1335,Correspondence,1
b7d28f48-e778-59b8-a12e-7400baa5e396,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4588,Correspondence,1
927fb954-e86d-5364-a6a2-8cef077ef624,"Slatkin, Charles E.",recipients (people),tg:rubgr:2688,Correspondence,1
6f3474cd-1178-59a6-aac8-fa1198b243d0,"Gerson, H.",writers (clerical workers),tg:rubgr:5008,Correspondence,1
af9abb77-c4a7-5b10-8b65-e9a741fb3626,"Destombes, Marcel",recipients (people),tg:rubgr:2237,Correspondence,1
2005f433-9a11-5e7c-b558-417bc2c8ea4b,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4863,Correspondence,1
b93f2065-9f63-5486-a51c-274418af2ec4,"Cousland, Margaret",recipients (people),tg:rubgr:1227,Correspondence,1
a0a40721-cab4-5d22-ae79-b4695b036a1d,"Stampfle, Felice",recipients (people),tg:rubgr:3575,Correspondence,1
059abdd0-da10-522a-8176-40f3194eaea5,"Haverkamp-Begemann, Egbert",recipients (people),tg:rubgr:3826,Correspondence,1
be57d528-36bf-5bc6-9160-db8367551f99,"Meij, A.W.F.M.",recipients (people),tg:rubgr:3719,Correspondence,1
c74580b0-38c2-5ebb-9d69-fff64f957d2f,"Ludwig, Mario",writers (clerical workers),tg:rubgr:4176,Correspondence,1
53441cc2-9eff-5c03-aa71-50f8e91640d9,"Cousland, Margaret",recipients (people),tg:rubgr:1231,Correspondence,1
d24e7186-afdb-59c4-8d36-6ea56649e809,"Winner, Matthias",writers (clerical workers),tg:rubgr:5272,Correspondence,1
f1762455-5024-573e-8b42-2be0f5982427,"Nicolson, Benedict",recipients (people),tg:rubgr:22,Correspondence,1
ad86531c-f059-5bfe-bf2f-e1fd07bb2659,"King, Susanne A.",writers (clerical workers),tg:rubgr:2276,Correspondence,1
3f538749-a08a-5380-ba4e-7103a8a8d187,White Christopher,writers (clerical workers),tg:rubgr:3934,Correspondence,1
0a767dcc-159c-518e-992d-5fe997ef6f63,"Hooykaas, J.C.",writers (clerical workers),tg:rubgr:4571,Correspondence,1
1d81239a-aca1-52cc-97a5-a94795c614ef,"Leonard Woolley, Charles",writers (clerical workers),tg:rubgr:5225,Correspondence,1
1fb03999-cfd5-54a7-9fed-1b39cf5c0efe,"Wagner, Peggy",writers (clerical workers),tg:rubgr:4434,Correspondence,1
47caceaa-5a3e-5995-849f-179917071a66,"Goppelsroeder-Sarasin, B.J.",recipients (people),tg:rubgr:551,Correspondence,1
543c704f-6079-53b8-b58d-0670b83475cb,"Leonard Woolley, Charles",recipients (people),tg:rubgr:1134,Correspondence,1
5303262a-05f7-5c9e-b798-05ae13fdbff4,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4859,Correspondence,1
23693e6e-a2d7-5154-8e65-004e346948e5,"Boer, P. De",recipients (people),tg:rubgr:1925,Correspondence,1
31336c31-3bbb-5e03-a87f-378351b95a93,"MacLaren, Neil",writers (clerical workers),tg:rubgr:1476,Correspondence,1
c8961e55-f73b-5e89-9384-8b44300a72b7,"Buuren, David van",writers (clerical workers),tg:rubgr:156,Correspondence,1
71016dd7-4857-5af2-b51a-c21ddbab4f31,"Pulitzer, Henry F.",writers (clerical workers),tg:rubgr:2173,Correspondence,1
369498df-c102-5dd8-8321-66b59ee23080,"Bruyn, J.",writers (clerical workers),tg:rubgr:4398,Correspondence,1
695e9615-e66f-542c-99cd-8621bc59f05f,"Davies, Martin",writers (clerical workers),tg:rubgr:906,Correspondence,1
60cd8f3d-7c71-5087-9662-b314efbd9c39,"Fisher, Roy",writers (clerical workers),tg:rubgr:18,Correspondence,1
17f908bc-74a2-5e26-93f7-4c28b95d06f1,"Badt, Kurt",writers (clerical workers),tg:rubgr:5136,Correspondence,1
9104b440-a9cc-5862-9a9c-df9044016320,"Becker, H.",writers (clerical workers),tg:rubgr:1964,Correspondence,1
fa5df450-51bf-5bee-b065-8cd07f241e3d,"Fenton, Henry",writers (clerical workers),tg:rubgr:4635,Correspondence,1
27a40d25-76e9-5bbd-9669-7b8313eff703,"Novotny, Fritz",recipients (people),tg:rubgr:1088,Correspondence,1
59d3f872-98db-55ea-bf44-c5da5c3bc709,"Demus, Klaus",recipients (people),tg:rubgr:2974,Correspondence,1
dff802bf-c6c4-5a5f-b0df-d2ac7519bb50,"Heim-Gairac, G.",recipients (people),tg:rubgr:2562,Correspondence,1
c065ed68-e140-5267-933d-a89ce7a0cd90,"Roberts, Keith",writers (clerical workers),tg:rubgr:2145,Correspondence,1
b42b1aea-317d-5bfc-ad92-92f2c6fa28b2,"Hahn, Emeric",recipients (people),tg:rubgr:2450,Correspondence,1
986217c9-3f4a-5479-ba80-6963b499be32,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4584,Correspondence,1
f1afd288-21a0-5323-8e2a-196b6c22359b,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:38,Correspondence,1
59d8c8f8-f806-58d7-8a9e-e2bda1c67575,"Herzig, Robert",recipients (people),tg:rubgr:863,Correspondence,1
6b183a22-1822-58c6-a188-a31e580f7255,"Coo, Jozef De",recipients (people),tg:rubgr:530,Correspondence,1
29eb6f20-6259-5464-b150-d7f36aa747c2,"Buuren, David van",recipients (people),tg:rubgr:160,Correspondence,1
bab553f5-78d3-5de3-9259-5bdc29df4a1c,"Pächt, Otto",recipients (people),tg:rubgr:1010,Correspondence,1
1df2034a-419e-5ca7-8083-e1d9f750d90b,"Gerson, H.",recipients (people),tg:rubgr:1913,Correspondence,1
3d93db89-2a11-5319-be9c-4d8f5e5f71b6,"Koetser, Leonard F.",writers (clerical workers),tg:rubgr:2542,Correspondence,1
959df4af-acf2-5a13-a662-745165a15a37,"Winner, Matthias",recipients (people),tg:rubgr:5287,Correspondence,1
36851ab6-e5bf-5ab7-ac95-28b39361f501,"Ingamells, John",writers (clerical workers),tg:rubgr:4183,Correspondence,1
e862e34b-3bf7-54c6-96bd-b8f7055a2861,"Stridbeck, Carl Gustaf",recipients (people),tg:rubgr:4880,Correspondence,1
6dcb3947-1b3e-5bb2-9b92-b906c4a39ce1,"Wragg, T.S.",recipients (people),tg:rubgr:137,Correspondence,1
3cbe8dee-ca3a-5ff3-9fc3-bb25c235d201,"Ruiter, Henri de",recipients (people),tg:rubgr:567,Correspondence,1
d10970e1-e068-5935-9712-3eb266ac0a8a,"Pölnitz, Gerhard von",recipients (people),tg:rubgr:4750,Correspondence,1
01c2e403-8ebc-52a9-8e65-6ed7a92a4571,"Griessmaier, Viktor",writers (clerical workers),tg:rubgr:1047,Correspondence,1
05c0d2af-76b2-50e5-8b80-32bba04fa8c1,"Knab, Eckhart",writers (clerical workers),tg:rubgr:3715,Correspondence,1
c9a21b34-7e4d-5e9b-8945-0c6439855802,"Stridbeck, Carl Gustaf",writers (clerical workers),tg:rubgr:4879,Correspondence,1
aa8d9279-1f86-5430-bfbe-66b3d2fe4593,"Mielke, Hans",writers (clerical workers),tg:rubgr:5291,Correspondence,1
25f87e8e-4757-5773-8867-ce0bde4b02a1,"Capra, M.",writers (clerical workers),tg:rubgr:4896,Correspondence,1
31d2c701-afb0-50bc-99e8-9bbaaa128452,"Littman, Robert R.",writers (clerical workers),tg:rubgr:2692,Correspondence,1
9d9b0447-c1a0-5e1f-bbc5-799ffa6fcb2f,"Grafe, I.",writers (clerical workers),tg:rubgr:822,Correspondence,1
636ae7e5-7c0d-5677-a335-3ee090d05bfe,"Baur de Boer, P.",writers (clerical workers),tg:rubgr:4746,Correspondence,1
4fc95f58-f4c7-5ea9-9996-76d43b7b69ed,"Philip, Lotte Brand",writers (clerical workers),tg:rubgr:571,Correspondence,1
d6b7a55b-0a08-5375-aab5-71fecc717bed,"Swarzenski, Hanns",writers (clerical workers),tg:rubgr:121,Correspondence,1
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,"Burgess, R.R.A.",recipients (people),tg:rubgr:4253,Correspondence,1
a3e0d7ce-96f9-5f1d-a08e-19ae764a397f,"Wells, William",writers (clerical workers),tg:rubgr:1051,Correspondence,1
a1e750ec-e6c2-5b44-a66a-7faa32954c6c,"Larsson, Lars Olof",writers (clerical workers),tg:rubgr:2503,Correspondence,1
16a7dfa1-ca3f-5c7c-8566-2b3a1623a538,"Roberts, Keith",recipients (people),tg:rubgr:4438,Correspondence,1
2277bca3-5a52-598e-9b72-699fbf48d04b,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4592,Correspondence,1
d0d8420a-592f-5932-a088-d6a320ed6c1e,"Hasselt, Carlos van",recipients (people),tg:rubgr:3484,Correspondence,1
0072f1a3-671f-5715-be6e-f78b1d091765,"Parshall, Peter",writers (clerical workers),tg:rubgr:176,Correspondence,1
4e599f48-2cd3-585e-91b7-9d89a182de2e,"Leonard Woolley, Charles",recipients (people),tg:rubgr:1143,Correspondence,1
91844ff0-b1b2-5ec2-b6dd-d38c0315965d,"Steneberg, K.E.",recipients (people),tg:rubgr:5100,Correspondence,1
a50c3e5e-a8c8-5c44-a0df-d64be4f9e01c,"Grafe, I.",writers (clerical workers),tg:rubgr:4443,Correspondence,1
33419c13-98c3-52cd-aa0e-f39d89a6bb07,"Crawford, Norman",writers (clerical workers),tg:rubgr:224,Correspondence,1
04e8ca38-50cf-581a-accb-902c9552b4c8,"Blunt, Anthony",recipients (people),tg:rubgr:2597,Correspondence,1
b3fb108d-4605-5a8b-bc63-d9f913bc1769,"Anzelewski, Fedja",recipients (people),tg:rubgr:5317,Correspondence,1
e643e153-615b-5e31-8f43-9e6420a75d39,"Gerszi, Teréz",recipients (people),tg:rubgr:2082,Correspondence,1
c345c967-13fa-56cf-9623-02633a7136b3,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4855,Correspondence,1
7d5dfc56-8f38-59e6-80cc-3c470e6451f2,"Harris, Tomas",writers (clerical workers),tg:rubgr:3105,Correspondence,1
78c2fcbd-9a15-54bf-8a40-9fedf3933d07,"Leonard Woolley, Charles",writers (clerical workers),tg:rubgr:1138,Correspondence,1
7840498d-a48f-56f0-84ba-e2a31a107fbc,"Mensel, Karen Dimartino",writers (clerical workers),tg:rubgr:2714,Correspondence,1
b05c551e-f43e-5390-a02e-0378e44fa7ab,"Wulc, Stanley S.",recipients (people),tg:rubgr:2344,Correspondence,1
59eccf42-12b8-5b12-8330-81f3e9eaec5e,"Roberts, Keith",recipients (people),tg:rubgr:2485,Correspondence,1
a99b066a-4917-5d35-bdb6-08a9598960cf,"Stridbeck, C.G.",recipients (people),tg:rubgr:5086,Correspondence,1
1a6b16be-197e-5069-a78d-2248850da6ad,"Jacobsohn, Peter",recipients (people),tg:rubgr:3502,Correspondence,1
8743b939-e766-50ca-bf4d-82db28e6f4d9,"Snoep, D.P.",recipients (people),tg:rubgr:4402,Correspondence,1
d4dffab8-e354-5d22-b12a-74f4aefc3fc7,"Gerson, H.",writers (clerical workers),tg:rubgr:4052,Correspondence,1
1f3374d2-c22c-54e6-a717-74324af78567,"Haverkamp-Begemann, Egbert",recipients (people),tg:rubgr:2610,Correspondence,1
7f1006c9-efa8-5788-b78c-66f140a9d9c1,"Destombes, Marcel",recipients (people),tg:rubgr:2240,Correspondence,1
fa7d7386-8d18-58d0-9548-925886e7528b,"Rubow, Jorn",recipients (people),tg:rubgr:1895,Correspondence,1
65bfd98f-5ff7-564d-8cfa-82739b184c40,"Bruyn, J.",writers (clerical workers),tg:rubgr:4394,Correspondence,1
8599b392-90bf-5a99-b9bf-910c2ed17168,"Long, Anne",writers (clerical workers),tg:rubgr:3514,Correspondence,1
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,"Stridbeck, C.G.",recipients (people),tg:rubgr:5090,Correspondence,1
c9048016-1b46-5cc3-8a65-f26c97b577ef,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4906,Correspondence,1
756aef89-93f2-578f-b3f7-e6d8631f1f2f,"San, Edouard de",writers (clerical workers),tg:rubgr:2581,Correspondence,1
4e9a47ad-1c5d-558f-88aa-402b76ff8fe0,"Romilly Hall, S.",recipients (people),tg:rubgr:4639,Correspondence,1
1f230dc6-5143-574f-907f-7281c86cbbab,"Pieper, P.",recipients (people),tg:rubgr:1968,Correspondence,1
0c678bcb-5b5d-5066-8b87-123533d8d1f8,"Kälin, Franz",writers (clerical workers),tg:rubgr:3955,Correspondence,1
01f90409-5383-5048-a805-7ae93f4da00c,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:43,Correspondence,1
8f080548-6746-5bf3-953a-1b699b820bfb,"Mensel, Karen Dimartino",recipients (people),tg:rubgr:2702,Correspondence,1
6f1f8c9c-94a3-5715-83e7-2bceca9efd7c,"Romilly Hall, S.",writers (clerical workers),tg:rubgr:4638,Correspondence,1
b49e03ec-9f6e-5e87-9905-19d6d28f8664,"Grafe, I.",writers (clerical workers),tg:rubgr:3954,Correspondence,1
b49e03ec-9f6e-5e87-9905-19d6d28f8664,"Kälin, Franz",recipients (people),tg:rubgr:3954,Correspondence,1
cfa1a910-6da9-529d-9fef-7330e249dba9,"Pölnitz, Gerhard von",writers (clerical workers),tg:rubgr:42,Correspondence,1
f8aba239-daa0-5b03-9a8e-f9175e48fd45,"Mensel, Karen Dimartino",writers (clerical workers),tg:rubgr:2703,Correspondence,1
1fd87a6a-7da2-5637-8e81-09758ecdc66a,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4907,Correspondence,1
5773de05-9c41-5d04-ab27-4fd375bf755d,"San, Edouard de",writers (clerical workers),tg:rubgr:2580,Correspondence,1
5773de05-9c41-5d04-ab27-4fd375bf755d,Phaidon,recipients (people),tg:rubgr:2580,Correspondence,1
b7ccf48e-e231-5424-96a4-74ec7c83ea41,"Haverkamp-Begemann, Egbert",writers (clerical workers),tg:rubgr:2611,Correspondence,1
1dbedb08-9aa9-5d88-8370-425cc37ff6e8,"Destombes, Marcel",writers (clerical workers),tg:rubgr:2241,Correspondence,1
0ed31af7-4bd1-5328-a0c6-98931f5c424b,"Rubow, Jorn",writers (clerical workers),tg:rubgr:1894,Correspondence,1
6c099d05-8203-5ce7-9d18-b2f337de41e3,"Snoep, D.P.",recipients (people),tg:rubgr:4395,Correspondence,1
38e16401-c7c5-5c67-b86c-801890bace41,"Long, Anne",recipients (people),tg:rubgr:3515,Correspondence,1
66464f25-a700-52ac-bb3c-d49b6ac41c36,"Stridbeck, C.G.",writers (clerical workers),tg:rubgr:5091,Correspondence,1
8437de9a-23f8-5df0-8b22-c5f73dca1d40,"Cormack, Malcolm",recipients (people),tg:rubgr:3846,Correspondence,1
1a59caef-f431-5981-aec7-8c2e5f0e85ae,"Snoep, D.P.",writers (clerical workers),tg:rubgr:4403,Correspondence,1
156ffa58-c7a5-58b8-95a4-7fd359b1de4b,"Auer, Erwin M.",writers (clerical workers),tg:rubgr:4815,Correspondence,1
acbb24f8-c6df-5b5a-9e52-a21b9444352c,"Zeitler, Rudolf",recipients (people),tg:rubgr:2607,Correspondence,1
7969895c-d535-5c7e-82df-a6e19d41a289,"Gilbert, Creighton",writers (clerical workers),tg:rubgr:3850,Correspondence,1
8025c5ad-f994-5f0e-b149-9a4f0b63b0d4,"Stridbeck, C.G.",writers (clerical workers),tg:rubgr:5087,Correspondence,1
f11f3cf6-3d4a-5575-a9f5-3a0a54b786f6,"Preece, Warren E.",recipients (people),tg:rubgr:3503,Correspondence,1
66a96457-566e-5ad7-8b56-9b72e0beeb28,"Roskill, Mark W.",recipients (people),tg:rubgr:4696,Correspondence,1
9fcac313-1e09-5073-9e93-1ee71ff6008f,"Grange, T.P.",writers (clerical workers),tg:rubgr:3295,Correspondence,1
bee40e2d-bb87-5d06-acb0-2d6e64afc3bb,"Leonard Woolley, Charles",writers (clerical workers),tg:rubgr:1139,Correspondence,1
e7a64055-0af5-55f9-8791-a32a1334e920,"Demus, Klaus",recipients (people),tg:rubgr:3554,Correspondence,1
a9843e23-7f17-5d80-9edf-b02622a1b790,"Wulc, Stanley S.",writers (clerical workers),tg:rubgr:2345,Correspondence,1
71b97160-d0d1-5705-8695-2def40f0b11d,"Grafe, I.",recipients (people),tg:rubgr:4442,Correspondence,1
2915b4b9-93b6-511e-9754-0347f1024022,"Vinken, P.J.",recipients (people),tg:rubgr:1640,Correspondence,1
4f3b97f2-732a-56bb-a8ba-b504a1bea76a,"Crawford, Norman",recipients (people),tg:rubgr:225,Correspondence,1
4b5cb33e-2912-5818-a158-345f488403f0,"Pölnitz, Gerhard von",recipients (people),tg:rubgr:4911,Correspondence,1
6b2a812e-69ea-5662-8aa7-24af197aafa4,"Anzelewski, Fedja",recipients (people),tg:rubgr:5316,Correspondence,1
4ad5a9a7-84b1-5f21-a318-93e868e417a3,"Calmann, H.M.",writers (clerical workers),tg:rubgr:4854,Correspondence,1
654dfac6-3a96-5058-92c8-b5e3ca9470ee,"Spencer-Churchill, Edward George",recipients (people),tg:rubgr:1142,Correspondence,1
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,"Stridbeck, C.G.",recipients (people),tg:rubgr:5101,Correspondence,1
822d43cb-4890-575a-894a-fc7583e392c4,"Grafe, I.",recipients (people),tg:rubgr:4439,Correspondence,1
5cb6d837-cc09-51f1-9b73-6655ec85667b,"Grossmann, Eva",recipients (people),tg:rubgr:1791,Correspondence,1
95c44270-6340-54f3-9150-a76fef1f92bd,"Haverkamp-Begemann, E.",recipients (people),tg:rubgr:4593,Correspondence,1
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,"Ruiter, Henri de",recipients (people),tg:rubgr:570,Correspondence,1
4d441ea4-d54d-55e9-8099-83e0d39e50e8,"Boer, P. De",recipients (people),tg:rubgr:4747,Correspondence,1
7ba56aec-e302-50da-a7e6-82c6c155f18e,"Burgess, R.R.A.",writers (clerical workers),tg:rubgr:4252,Correspondence,1
1df32157-4ce4-5481-9c6b-199ff0eb9495,"Scribani Rossi, Alfredo",writers (clerical workers),tg:rubgr:966,Correspondence,1
94b5f430-bc77-59cc-8946-6db88a501820,"Pieper, Paul",writers (clerical workers),tg:rubgr:1953,Correspondence,1
263b7b00-e1c2-532a-b7ea-09ec688f2d1e,"Robbins, Diane T.",writers (clerical workers),tg:rubgr:3714,Correspondence,1
92559d51-e60b-59cc-b8dd-ec433cae816b,"Haverkamp-Begemann, E.",writers (clerical workers),tg:rubgr:4878,Correspondence,1
c57b715e-e126-531f-9899-3757ac107951,"Winner, Matthias",recipients (people),tg:rubgr:5290,Correspondence,1
92a1a916-2dac-5042-b3bb-a6977a5f8677,"Jackson, Anne",writers (clerical workers),tg:rubgr:2555,Correspondence,1
