ResourceID,brocade.id,card,order,Material
d5c7d269-5f7a-5321-8c50-10d1211b8e37,tg:lhtk:1639,Materials,1,pastels (crayons)
f12a0094-2436-5a9c-af12-08b3a4b221d3,tg:lhtk:13317,Materials,1,pens (drawing and writing implements)
f12a0094-2436-5a9c-af12-08b3a4b221d3,tg:lhtk:13317,Materials,1,India ink (ink)
8d78bafb-2c33-5fd6-9938-729148545db5,tg:lhtk:9209,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
8d78bafb-2c33-5fd6-9938-729148545db5,tg:lhtk:9209,Materials,1,pencils (drawing and writing equipment)
2906cfee-7555-5687-89f9-388806b85ab5,tg:lhtk:11280,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
2906cfee-7555-5687-89f9-388806b85ab5,tg:lhtk:11280,Materials,1,pencils (drawing and writing equipment)
45dfe3e9-4492-51a4-8dec-7e4495778d0d,tg:lhtk:14578,Materials,1,pencils (drawing and writing equipment)
a10d37a0-28c0-5356-ae1f-14dc9f9711c1,tg:lhtk:1793,Materials,1,pens (drawing and writing implements)
a10d37a0-28c0-5356-ae1f-14dc9f9711c1,tg:lhtk:1793,Materials,2,India ink (ink)
a10d37a0-28c0-5356-ae1f-14dc9f9711c1,tg:lhtk:1793,Materials,1,pencils (drawing and writing equipment)
d736d3e8-0f47-5725-8569-749b04d20cd6,tg:lhtk:6056,Materials,1,artists' brushes
d736d3e8-0f47-5725-8569-749b04d20cd6,tg:lhtk:6056,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
d736d3e8-0f47-5725-8569-749b04d20cd6,tg:lhtk:6056,Materials,1,pens (drawing and writing implements)
a13e6436-84b7-5822-a276-a9d9cf83cd50,tg:lhtk:4591,Materials,1,pencils (drawing and writing equipment)
8c442804-58e9-566e-b18e-7188d3d18bb7,tg:lhtk:12855,Materials,1,pencils (drawing and writing equipment)
d669d7dc-238e-53a9-91b9-6c0b90a613bf,tg:lhtk:10868,Materials,1,India ink (ink)
a4db2675-3ca3-5eae-b6fb-4cf0d44ba6c5,tg:lhtk:14082,Materials,1,pencils (drawing and writing equipment)
a4db2675-3ca3-5eae-b6fb-4cf0d44ba6c5,tg:lhtk:14082,Materials,1,chalk sticks
dac2741d-c971-57dc-9187-cbfa32a91ae4,tg:lhtk:9659,Materials,1,India ink (ink)
dac2741d-c971-57dc-9187-cbfa32a91ae4,tg:lhtk:9659,Materials,1,pens (drawing and writing implements)
0b3aaf3c-ded2-5453-a620-d701c6f928ac,tg:lhtk:13747,Materials,1,India ink (ink)
0b3aaf3c-ded2-5453-a620-d701c6f928ac,tg:lhtk:13747,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
0b3aaf3c-ded2-5453-a620-d701c6f928ac,tg:lhtk:13747,Materials,1,pens (drawing and writing implements)
918e0336-df9c-57d3-9712-6b7392a982c0,tg:lhtk:2853,Materials,1,pencils (drawing and writing equipment)
84ebdd96-260a-5fcc-a4ae-f33fa331efc5,tg:lhtk:3741,Materials,1,ink
df3d3976-1505-5948-ba52-24df1cf201b7,tg:lhtk:13252,Materials,1,pencils (drawing and writing equipment)
b9b166d2-9d3f-5d97-8d2e-0752df6fb620,tg:lhtk:14597,Materials,1,pencils (drawing and writing equipment)
d99c41bd-badf-5a75-95a0-6fa28c460b59,tg:lhtk:10887,Materials,1,India ink (ink)
449f67c5-67fb-5f8c-95b4-c0dbd432ff51,tg:lhtk:11795,Materials,1,pencils (drawing and writing equipment)
8da03290-aec5-5187-a083-a8b1fe272657,tg:lhtk:12910,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
8da03290-aec5-5187-a083-a8b1fe272657,tg:lhtk:12910,Materials,1,pencils (drawing and writing equipment)
1f106669-1457-573b-8cf8-62585285cfcd,tg:lhtk:13602,Materials,1,pencils (drawing and writing equipment)
c4a052f1-eaae-5e1e-8e03-32d2ccf15b3f,tg:lhtk:6113,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
c4a052f1-eaae-5e1e-8e03-32d2ccf15b3f,tg:lhtk:6113,Materials,1,pencils (drawing and writing equipment)
0e079656-e0fe-5bf0-80cc-587686485d1a,tg:lhtk:4987,Materials,1,India ink (ink)
0e079656-e0fe-5bf0-80cc-587686485d1a,tg:lhtk:4987,Materials,1,pens (drawing and writing implements)
309f5b96-61cc-53f4-89ed-cf2c6fae9a9a,tg:lhtk:2150,Materials,1,pens (drawing and writing implements)
309f5b96-61cc-53f4-89ed-cf2c6fae9a9a,tg:lhtk:2150,Materials,1,pencils (drawing and writing equipment)
49f217cc-2297-578a-82a6-9faf35dd15c3,tg:lhtk:12443,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
49f217cc-2297-578a-82a6-9faf35dd15c3,tg:lhtk:12443,Materials,1,pencils (drawing and writing equipment)
c421b0ca-2061-5718-a243-c013e4c066df,tg:lhtk:10184,Materials,1,pencils (drawing and writing equipment)
9703f456-d9c9-53d9-baa3-e65bdb822b53,tg:lhtk:7352,Materials,1,pencils (drawing and writing equipment)
784e0f18-3655-5cde-982b-cfab7e92bf91,tg:lhtk:2500,Materials,1,India ink (ink)
784e0f18-3655-5cde-982b-cfab7e92bf91,tg:lhtk:2500,Materials,2,pencils (drawing and writing equipment)
784e0f18-3655-5cde-982b-cfab7e92bf91,tg:lhtk:2500,Materials,1,pens (drawing and writing implements)
915029b1-6b15-5b57-8f9a-fb78333a67df,tg:lhtk:12013,Materials,1,pencils (drawing and writing equipment)
de738938-0e42-5e39-9d64-a519950b8696,tg:lhtk:6810,Materials,1,India ink (ink)
de738938-0e42-5e39-9d64-a519950b8696,tg:lhtk:6810,Materials,1,pens (drawing and writing implements)
4c348a61-d548-52a5-8976-f443a1f6622b,tg:lhtk:7702,Materials,1,ink
225093b5-5944-56fb-ba31-0f6dc016ed5f,tg:lhtk:11516,Materials,1,charcoal (material)
8603ada8-ee8f-5042-a512-2348e0d8d5e9,tg:lhtk:3038,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
8603ada8-ee8f-5042-a512-2348e0d8d5e9,tg:lhtk:3038,Materials,1,pens (drawing and writing implements)
496701ee-f322-5956-ab7e-b2dae2fa0e8b,tg:lhtk:4207,Materials,1,pencils (drawing and writing equipment)
175d315d-1d25-5104-b1e3-e13faa9f67f5,tg:lhtk:14714,Materials,1,pencils (drawing and writing equipment)
85db25a3-f0b9-5bd2-82ee-bdb3a333988d,tg:lhtk:11146,Materials,1,pencils (drawing and writing equipment)
03578970-05a6-515d-9433-3d9c6ad9df8a,tg:lhtk:3468,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
03578970-05a6-515d-9433-3d9c6ad9df8a,tg:lhtk:3468,Materials,1,pencils (drawing and writing equipment)
4dc2b195-12f6-5ce5-974a-2816412c8cfc,tg:lhtk:1455,Materials,1,pens (drawing and writing implements)
4dc2b195-12f6-5ce5-974a-2816412c8cfc,tg:lhtk:1455,Materials,2,India ink (ink)
5bb04701-7fcf-583d-9470-124113b4b7bd,tg:lhtk:3192,Materials,1,ink
cd28073d-8ad4-553b-a102-d1e72a56176c,tg:lhtk:4657,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
18a7d3ee-cb7f-5bf1-9e1b-96ce6d0838aa,tg:lhtk:5945,Materials,1,India ink (ink)
996453fc-f3d1-5e57-85f7-06177cf9e79e,tg:lhtk:7978,Materials,1,pastels (crayons)
7981c840-4c5f-5b46-9c19-095c021a2515,tg:lhtk:13481,Materials,1,India ink (ink)
7981c840-4c5f-5b46-9c19-095c021a2515,tg:lhtk:13481,Materials,1,pens (drawing and writing implements)
75c86d19-f8ee-53c2-8145-de6eb092266f,tg:lhtk:14344,Materials,1,pencils (drawing and writing equipment)
c7644821-acf5-5ae3-8f1b-58137fb26223,tg:lhtk:10307,Materials,1,pencils (drawing and writing equipment)
a3533a0b-c454-57e9-a48b-9399e5522bac,tg:lhtk:5416,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
a3533a0b-c454-57e9-a48b-9399e5522bac,tg:lhtk:5416,Materials,1,India ink (ink)
d4f79cc7-a4c5-5ee7-a831-d7bee4b28c70,tg:lhtk:15105,Materials,1,pencils (drawing and writing equipment)
20864322-0a7d-5e54-b44a-30dddb4a86ec,tg:lhtk:10757,Materials,1,pens (drawing and writing implements)
20864322-0a7d-5e54-b44a-30dddb4a86ec,tg:lhtk:10757,Materials,1,pencils (drawing and writing equipment)
9b8c9911-f204-50b9-a551-c92ecbee6957,tg:lhtk:9966,Materials,1,pencils (drawing and writing equipment)
783f4541-346b-546b-8195-1bee8662fdd0,tg:lhtk:13878,Materials,1,pencils (drawing and writing equipment)
daf7b42e-c5fc-5943-97e6-b5bbdd1655b8,tg:lhtk:11845,Materials,1,pencils (drawing and writing equipment)
5902325d-1af4-51b2-be97-01e0dd86a780,tg:lhtk:7581,Materials,1,pens (drawing and writing implements)
5902325d-1af4-51b2-be97-01e0dd86a780,tg:lhtk:7581,Materials,2,zdv NOT FOUND IN: materiaal_types.csv
5902325d-1af4-51b2-be97-01e0dd86a780,tg:lhtk:7581,Materials,1,ink
5bac4b69-6f96-512d-87da-55a02d4aa0cf,tg:lhtk:2783,Materials,1,India ink (ink)
5bac4b69-6f96-512d-87da-55a02d4aa0cf,tg:lhtk:2783,Materials,1,pencils (drawing and writing equipment)
52518808-db14-52aa-8a4e-69bcb510ac1b,tg:lhtk:3891,Materials,1,India ink (ink)
52518808-db14-52aa-8a4e-69bcb510ac1b,tg:lhtk:3891,Materials,2,pens (drawing and writing implements)
52518808-db14-52aa-8a4e-69bcb510ac1b,tg:lhtk:3891,Materials,1,pens (drawing and writing implements)
ae6b813f-3afb-5c42-bcdb-10002b569e78,tg:lhtk:12290,Materials,1,India ink (ink)
6553d4ab-d1e2-5eaf-9707-d6d61d4ff13b,tg:lhtk:5553,Materials,1,pencils (drawing and writing equipment)
6553d4ab-d1e2-5eaf-9707-d6d61d4ff13b,tg:lhtk:5553,Materials,1,zbp NOT FOUND IN: materiaal_types.csv
8aa2304d-ef82-5324-93b7-c8639f38b0bb,tg:lhtk:12785,Materials,1,India ink (ink)
8aa2304d-ef82-5324-93b7-c8639f38b0bb,tg:lhtk:12785,Materials,1,pens (drawing and writing implements)
d1251630-b521-509d-b993-6f2422a2177a,tg:lhtk:15040,Materials,1,felt-tip pens
d1251630-b521-509d-b993-6f2422a2177a,tg:lhtk:15040,Materials,1,pencils (drawing and writing equipment)
d13a7aba-9d15-5c26-935e-edff7273fb83,tg:lhtk:9989,Materials,1,ink
d13a7aba-9d15-5c26-935e-edff7273fb83,tg:lhtk:9989,Materials,1,pencils (drawing and writing equipment)
86fc366b-09e0-5f6c-81fc-fa2dddc73592,tg:lhtk:13897,Materials,1,pencils (drawing and writing equipment)
86fc366b-09e0-5f6c-81fc-fa2dddc73592,tg:lhtk:13897,Materials,1,red chalk
8aea25df-c146-5dba-a147-20e93bd71e06,tg:lhtk:10242,Materials,1,India ink (ink)
8aea25df-c146-5dba-a147-20e93bd71e06,tg:lhtk:10242,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
8aea25df-c146-5dba-a147-20e93bd71e06,tg:lhtk:10242,Materials,1,pens (drawing and writing implements)
25ddcf60-ca0e-5a98-bd9c-5462bea0f48d,tg:lhtk:1843,Materials,1,collage (technique)
9aa1d76d-3f83-5e8d-b80d-6e00d99f1bb3,tg:lhtk:5103,Materials,1,ink
9aa1d76d-3f83-5e8d-b80d-6e00d99f1bb3,tg:lhtk:5103,Materials,1,pens (drawing and writing implements)
98993a9e-489e-58c2-94f1-eb812456b055,tg:lhtk:10612,Materials,1,pencils (drawing and writing equipment)
1e57d936-1ef1-5d7f-a2bf-dfc0b78733a4,tg:lhtk:11900,Materials,1,India ink (ink)
b3cb5505-a017-56c5-bfd5-38a0cdb58975,tg:lhtk:9823,Materials,1,India ink (ink)
b3cb5505-a017-56c5-bfd5-38a0cdb58975,tg:lhtk:9823,Materials,1,pens (drawing and writing implements)
7992ac99-7a0a-5464-8043-46b16c93228e,tg:lhtk:14651,Materials,1,chalk sticks
7992ac99-7a0a-5464-8043-46b16c93228e,tg:lhtk:14651,Materials,1,pencils (drawing and writing equipment)
a4742988-3ec2-5a07-b9f3-3aa932c90c39,tg:lhtk:175,Materials,1,pencils (drawing and writing equipment)
eda4f16b-5131-5512-9a5d-92ef620fb1c3,tg:lhtk:13194,Materials,1,pencils (drawing and writing equipment)
b6bdb6a0-abf4-5c01-926f-abe3a8521e19,tg:lhtk:11453,Materials,1,pencils (drawing and writing equipment)
302b4127-df7b-52ed-9914-73cc1d4711dc,tg:lhtk:9570,Materials,1,India ink (ink)
8aa90988-c7d7-5791-9ee9-8ee0727cb30e,tg:lhtk:7997,Materials,1,ink
8aa90988-c7d7-5791-9ee9-8ee0727cb30e,tg:lhtk:7997,Materials,1,pens (drawing and writing implements)
c39e45ec-f1cb-5f00-8f2b-c8ec285ad67b,tg:lhtk:4712,Materials,1,ink
22115dbb-4437-5caf-bb2c-07081fc50b53,tg:lhtk:5800,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
22115dbb-4437-5caf-bb2c-07081fc50b53,tg:lhtk:5800,Materials,1,India ink (ink)
a78acf83-1689-5d14-a495-cdfd8c616bc9,tg:lhtk:14201,Materials,1,ink
a78acf83-1689-5d14-a495-cdfd8c616bc9,tg:lhtk:14201,Materials,2,zdv NOT FOUND IN: materiaal_types.csv
a78acf83-1689-5d14-a495-cdfd8c616bc9,tg:lhtk:14201,Materials,1,pens (drawing and writing implements)
0b865a6e-529b-56b9-bfe5-2864dcba46d1,tg:lhtk:11003,Materials,1,pencils (drawing and writing equipment)
be03149a-05fc-5e62-ae39-f16da60f071f,tg:lhtk:1510,Materials,1,India ink (ink)
be03149a-05fc-5e62-ae39-f16da60f071f,tg:lhtk:1510,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
be03149a-05fc-5e62-ae39-f16da60f071f,tg:lhtk:1510,Materials,1,pens (drawing and writing implements)
d31f2366-f423-50a2-9370-1335e14b9b14,tg:lhtk:11214,Materials,1,pencils (drawing and writing equipment)
07b348c3-474e-50d4-a691-0575da449811,tg:lhtk:13229,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
07b348c3-474e-50d4-a691-0575da449811,tg:lhtk:13229,Materials,1,felt-tip pens
a9e26c92-9b4d-5b01-9291-99ef00feb64e,tg:lhtk:6538,Materials,1,felt-tip pens
6fc0f5c2-e0ca-594a-9142-db148380f6ca,tg:lhtk:14016,Materials,1,pencils (drawing and writing equipment)
6fc0f5c2-e0ca-594a-9142-db148380f6ca,tg:lhtk:14016,Materials,1,chalk sticks
7b2e99d0-4d6f-58d2-8b54-8c107e132c13,tg:lhtk:10956,Materials,1,pencils (drawing and writing equipment)
03a5dfb1-b7e9-53d7-a1f8-4de02821643d,tg:lhtk:11644,Materials,1,pencils (drawing and writing equipment)
d337176c-1cbc-5fc1-9ab8-e8ff268fd3a0,tg:lhtk:9767,Materials,1,pencils (drawing and writing equipment)
7f2179da-0930-5350-8c34-169bb3e7ca8f,tg:lhtk:13679,Materials,1,pastels (crayons)
d49143a5-5be7-5b49-bce8-9f4d1916c3d7,tg:lhtk:4155,Materials,1,pencils (drawing and writing equipment)
f69a8a90-0250-577b-a696-9d4836fcfd6e,tg:lhtk:6168,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
f69a8a90-0250-577b-a696-9d4836fcfd6e,tg:lhtk:6168,Materials,1,pencils (drawing and writing equipment)
fe31ec0f-8ac8-591f-99ec-376b18d15e01,tg:lhtk:14446,Materials,1,pencils (drawing and writing equipment)
43012d48-f636-5e49-a697-68318e11e1c5,tg:lhtk:13383,Materials,1,zdv NOT FOUND IN: materiaal_types.csv
43012d48-f636-5e49-a697-68318e11e1c5,tg:lhtk:13383,Materials,1,felt-tip pens
1a0d4287-bc11-52f1-8dc5-66a11ced473d,tg:lhtk:8526,Materials,1,pencils (drawing and writing equipment)
1a0d4287-bc11-52f1-8dc5-66a11ced473d,tg:lhtk:8526,Materials,1,charcoal (material)
1ecf1949-1ed5-5921-a576-30d5c89d21ea,tg:lhtk:12438,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
1ecf1949-1ed5-5921-a576-30d5c89d21ea,tg:lhtk:12438,Materials,1,pencils (drawing and writing equipment)
c4e39202-303f-5a56-bc1e-86d9f2066ae1,tg:lhtk:10405,Materials,1,pencils (drawing and writing equipment)
15d8c308-151d-5d0d-b4f3-4b0bc65ec89f,tg:lhtk:7329,Materials,1,pencils (drawing and writing equipment)
15d8c308-151d-5d0d-b4f3-4b0bc65ec89f,tg:lhtk:7329,Materials,1,Conté crayon (TM)
8fc4fbc1-5dbb-5903-9561-379abecd14f6,tg:lhtk:14915,Materials,1,pencils (drawing and writing equipment)
93732448-567d-5427-bf6b-648557df0c9c,tg:lhtk:12068,Materials,1,pencils (drawing and writing equipment)
92f277c4-269a-5033-9adf-9c9759e6d814,tg:lhtk:10055,Materials,1,pencils (drawing and writing equipment)
c5a1e6cb-0a18-55a8-8ecf-e64686d9763a,tg:lhtk:7283,Materials,1,pencils (drawing and writing equipment)
67ac1426-8a95-5933-b079-9983e703940c,tg:lhtk:4856,Materials,1,felt-tip pens
1e265f72-3b07-5fdd-82d8-afc110d3056b,tg:lhtk:2081,Materials,1,pastels (crayons)
41c3a55e-c255-505f-8204-f2005c3a8af4,tg:lhtk:7779,Materials,1,pencils (drawing and writing equipment)
df648926-ee24-5f64-870c-fca11c239361,tg:lhtk:5744,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
df648926-ee24-5f64-870c-fca11c239361,tg:lhtk:5744,Materials,1,India ink (ink)
f6419916-9aed-56f1-8201-c6ef780ed663,tg:lhtk:12592,Materials,1,India ink (ink)
f6419916-9aed-56f1-8201-c6ef780ed663,tg:lhtk:12592,Materials,2,zwv NOT FOUND IN: materiaal_types.csv
f6419916-9aed-56f1-8201-c6ef780ed663,tg:lhtk:12592,Materials,1,pens (drawing and writing implements)
212eeb97-d343-5882-8b53-9905fb25a47f,tg:lhtk:5251,Materials,1,India ink (ink)
8a654ecc-6c07-51b0-893c-6d82f8fa628c,tg:lhtk:14850,Materials,1,pencils (drawing and writing equipment)
4d21d8b2-8511-53f9-9250-e7153bc12efa,tg:lhtk:12087,Materials,1,pencils (drawing and writing equipment)
d7160c6e-eefe-516a-ac2f-ea1db6d55bab,tg:lhtk:10540,Materials,1,pencils (drawing and writing equipment)
19d95023-6fb2-5087-9789-de588aa92aff,tg:lhtk:8463,Materials,1,pens (drawing and writing implements)
19d95023-6fb2-5087-9789-de588aa92aff,tg:lhtk:8463,Materials,2,pencils (drawing and writing equipment)
19d95023-6fb2-5087-9789-de588aa92aff,tg:lhtk:8463,Materials,1,India ink (ink)
b37bbe37-3984-54e1-8417-6d0fa021a3ed,tg:lhtk:7796,Materials,1,pencils (drawing and writing equipment)
cb3871ad-7c7d-5de5-b459-bda54cfba541,tg:lhtk:5601,Materials,1,pencils (drawing and writing equipment)
2c7f9fa5-96c9-5e05-81f0-140534299fd3,tg:lhtk:10110,Materials,1,pencils (drawing and writing equipment)
d3dfb795-5d7d-5957-a5da-c12da7df28ff,tg:lhtk:8033,Materials,1,chalk sticks
1d9371f2-69b4-5449-b18f-d8e0492a6a35,tg:lhtk:4440,Materials,1,pencils (drawing and writing equipment)
9c8f1250-31fb-5317-bb55-8d9b1d3fd289,tg:lhtk:12984,Materials,1,ink
8b17e3fd-afd6-556b-9f24-b8fb4f4d9121,tg:lhtk:9788,Materials,1,India ink (ink)
8b17e3fd-afd6-556b-9f24-b8fb4f4d9121,tg:lhtk:9788,Materials,1,pens (drawing and writing implements)
f76dc703-85f7-5e85-a773-acb84a2cc07f,tg:lhtk:13696,Materials,1,pencils (drawing and writing equipment)
f76dc703-85f7-5e85-a773-acb84a2cc07f,tg:lhtk:13696,Materials,1,pastels (crayons)
cf62b6b0-aa8b-5bba-b2a1-f542d034d67f,tg:lhtk:14153,Materials,1,charcoal (material)
34b84210-e92a-566c-9a3e-fc0dbbb5d54b,tg:lhtk:11351,Materials,1,India ink (ink)
34b84210-e92a-566c-9a3e-fc0dbbb5d54b,tg:lhtk:11351,Materials,1,pens (drawing and writing implements)
879c3af9-8129-5e7b-9657-42acde9ca21c,tg:lhtk:6187,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
879c3af9-8129-5e7b-9657-42acde9ca21c,tg:lhtk:6187,Materials,1,pencils (drawing and writing equipment)
370b9d39-ac4c-5732-b54d-02e8aed68dc6,tg:lhtk:1642,Materials,1,chalk sticks
370b9d39-ac4c-5732-b54d-02e8aed68dc6,tg:lhtk:1642,Materials,1,pencils (drawing and writing equipment)
8e6a29da-7af1-5892-a254-c81316245c96,tg:lhtk:4010,Materials,1,ink
8e6a29da-7af1-5892-a254-c81316245c96,tg:lhtk:4010,Materials,1,pens (drawing and writing implements)
a4b61049-ac24-5c23-ac49-e05007771ba2,tg:lhtk:14503,Materials,1,pencils (drawing and writing equipment)
a570aaed-e2c5-53c7-8c06-a6a9e3acec3a,tg:lhtk:10813,Materials,1,pencils (drawing and writing equipment)
f76c60e2-cbba-5755-8342-5dfe74838bcd,tg:lhtk:9622,Materials,1,pencils (drawing and writing equipment)
39952945-a5d2-5919-863a-5a73a3bf0f05,tg:lhtk:11701,Materials,1,pencils (drawing and writing equipment)
d3f48acd-1100-5e5f-b7d2-1dde3c18c4d7,tg:lhtk:7515,Materials,1,pencils (drawing and writing equipment)
79180682-7d22-5c09-80c7-858a09213e57,tg:lhtk:2717,Materials,1,pens (drawing and writing implements)
c6753a2b-699a-5acd-8c17-cb8e4b4d25b9,tg:lhtk:3805,Materials,1,India ink (ink)
c6753a2b-699a-5acd-8c17-cb8e4b4d25b9,tg:lhtk:3805,Materials,1,pens (drawing and writing implements)
2b0a86a4-a8a6-598a-8636-685dd19c3212,tg:lhtk:10239,Materials,1,pencils (drawing and writing equipment)
3e38b5a6-e086-591f-a74f-1d8964bc868c,tg:lhtk:12204,Materials,1,pencils (drawing and writing equipment)
cab55c27-af46-5028-8b31-28df3e27c9b1,tg:lhtk:10393,Materials,1,India ink (ink)
cab55c27-af46-5028-8b31-28df3e27c9b1,tg:lhtk:10393,Materials,1,pens (drawing and writing implements)
d54f54df-fdd2-50e1-aa7e-b26422f13a2c,tg:lhtk:5178,Materials,1,ink
908b44c7-da2b-5b01-bb7a-3f23d5ffb058,tg:lhtk:7145,Materials,1,pencils (drawing and writing equipment)
908b44c7-da2b-5b01-bb7a-3f23d5ffb058,tg:lhtk:7145,Materials,1,ink
18b77c1e-e4ba-52e2-9d2f-7158c8e712a0,tg:lhtk:1992,Materials,1,charcoal (material)
493896c0-5e3f-56b4-9485-824f6559c465,tg:lhtk:5482,Materials,1,ink
a3bae88f-9eac-59e8-a437-d5873fd477b1,tg:lhtk:2347,Materials,1,ink
a3bae88f-9eac-59e8-a437-d5873fd477b1,tg:lhtk:2347,Materials,1,pens (drawing and writing implements)
ee8ab999-42ca-5c78-98f2-3574cba85a90,tg:lhtk:15191,Materials,1,pencils (drawing and writing equipment)
7cbb245f-94ac-5526-b223-089e9882ba74,tg:lhtk:10669,Materials,1,pencils (drawing and writing equipment)
93cba8ec-b456-5d64-a797-3b1ae308dabd,tg:lhtk:12654,Materials,1,pencils (drawing and writing equipment)
bc7b97c4-0bc7-5a44-91fa-19da30d77a7c,tg:lhtk:9858,Materials,1,ink
bc7b97c4-0bc7-5a44-91fa-19da30d77a7c,tg:lhtk:9858,Materials,1,pens (drawing and writing implements)
debdea35-ae2f-503d-a9ff-2375b3222d41,tg:lhtk:13946,Materials,1,India ink (ink)
4f437ea8-88cc-54c4-9697-6c770aee4b50,tg:lhtk:4339,Materials,1,pencils (drawing and writing equipment)
5f7b0287-1fb5-572d-bb1d-ddcc7037a17d,tg:lhtk:3106,Materials,1,pencils (drawing and writing equipment)
93d3e495-e7da-5d14-8c52-88cdfe12e163,tg:lhtk:13415,Materials,1,pencils (drawing and writing equipment)
93d3e495-e7da-5d14-8c52-88cdfe12e163,tg:lhtk:13415,Materials,2,pencils (drawing and writing equipment)
93d3e495-e7da-5d14-8c52-88cdfe12e163,tg:lhtk:13415,Materials,1,pencils (drawing and writing equipment)
51968eaf-894f-5d15-aace-d4837fd622e2,tg:lhtk:11428,Materials,1,pencils (drawing and writing equipment)
5c1fe7c2-329c-55d3-a720-13b4e08dc0ba,tg:lhtk:11582,Materials,1,pencils (drawing and writing equipment)
6396d4a7-21a8-51e3-b0be-c9c31d1e9369,tg:lhtk:6754,Materials,1,felt-tip pens
6396d4a7-21a8-51e3-b0be-c9c31d1e9369,tg:lhtk:6754,Materials,1,pencils (drawing and writing equipment)
1acf94f9-883b-5a84-a052-54631078255d,tg:lhtk:7846,Materials,1,India ink (ink)
ab6fcfe0-0cf8-553b-98af-7a56a97482cb,tg:lhtk:3556,Materials,1,Conté crayon (TM)
d92109e3-6770-5849-81c6-9d93e47831b4,tg:lhtk:13045,Materials,1,pencils (drawing and writing equipment)
bf39b849-3740-5760-9eda-425e1f377dce,tg:lhtk:14780,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
bf39b849-3740-5760-9eda-425e1f377dce,tg:lhtk:14780,Materials,1,pencils (drawing and writing equipment)
5a10a326-7ce9-577a-832f-d8a628312d10,tg:lhtk:11078,Materials,1,pencils (drawing and writing equipment)
a23e84e8-8cc8-5aea-bd8a-3605446c3eac,tg:lhtk:4786,Materials,1,ink
4656d337-5620-5f4f-a8db-95a33276fa64,tg:lhtk:3043,Materials,1,artists' brushes
4656d337-5620-5f4f-a8db-95a33276fa64,tg:lhtk:3043,Materials,1,India ink (ink)
03a6af50-3e04-5319-b128-2b4f1536e494,tg:lhtk:5894,Materials,1,pencils (drawing and writing equipment)
6bf84ee1-f0d4-58f6-b1a2-19f1878c74e0,tg:lhtk:14295,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
6bf84ee1-f0d4-58f6-b1a2-19f1878c74e0,tg:lhtk:14295,Materials,2,India ink (ink)
6bf84ee1-f0d4-58f6-b1a2-19f1878c74e0,tg:lhtk:14295,Materials,1,pencils (drawing and writing equipment)
865e1180-0a99-5f9f-9819-cdf5daac6041,tg:lhtk:13550,Materials,1,India ink (ink)
865e1180-0a99-5f9f-9819-cdf5daac6041,tg:lhtk:13550,Materials,1,pens (drawing and writing implements)
db71b215-942b-5a2a-8216-47a8af14d826,tg:lhtk:11097,Materials,1,India ink (ink)
d5355f9f-485f-539f-9a8b-8ccb1508a6c6,tg:lhtk:1584,Materials,1,artists' brushes
d5355f9f-485f-539f-9a8b-8ccb1508a6c6,tg:lhtk:1584,Materials,2,India ink (ink)
d5355f9f-485f-539f-9a8b-8ccb1508a6c6,tg:lhtk:1584,Materials,1,pens (drawing and writing implements)
2390318d-fcbd-556b-a38c-159fee196fe9,tg:lhtk:6241,Materials,1,pencils (drawing and writing equipment)
0d8b3125-abe4-5add-a013-76c16868dae0,tg:lhtk:3413,Materials,1,zaq NOT FOUND IN: materiaal_types.csv
bf157baf-36a7-53ae-99b0-62dee12d1667,tg:lhtk:13100,Materials,1,pencils (drawing and writing equipment)
1af38558-8d85-56a2-87f0-cddd3b08776f,tg:lhtk:6611,Materials,1,zwv NOT FOUND IN: materiaal_types.csv
1af38558-8d85-56a2-87f0-cddd3b08776f,tg:lhtk:6611,Materials,1,pencils (drawing and writing equipment)
0bfbb80e-9844-5d93-9c3a-75020fd33430,tg:lhtk:7903,Materials,1,India ink (ink)
0bfbb80e-9844-5d93-9c3a-75020fd33430,tg:lhtk:7903,Materials,1,pens (drawing and writing implements)
e56a8b21-5987-58d4-8f92-22468302c8ea,tg:lhtk:2652,Materials,1,felt-tip pens
