ResourceID,brocade.id,card,order,Colour
39bcde61-5f48-58e9-86b5-9cece270eee2,tg:lhpr:11740,Colours,1,red (color)
39bcde61-5f48-58e9-86b5-9cece270eee2,tg:lhpr:11740,Colours,1,black (color)
1c1fbfec-baef-5544-a719-c940ef1f027c,tg:lhpr:12245,Colours,1,blue (color)
30298465-a265-5c6c-a98e-8c7ff7bfa93f,tg:lhpr:12615,Colours,1,blue (color)
ceee7d81-d9b1-5779-a415-edfac244c7a5,tg:lhpr:11469,Colours,1,blue (color)
eeff8c30-41fd-5963-9766-079594bf8619,tg:lhpr:2613,Colours,1,beige (color)
00b87043-f386-57e7-a068-6380d3f5d6a8,tg:lhpr:11652,Colours,1,beige (color)
fe39b486-a0c2-53c3-b025-b644b56b32bf,tg:lhpr:9634,Colours,1,ivory (color)
79db7206-a77a-52a8-b2ef-eeae67450069,tg:lhpr:10805,Colours,1,white (color)
fdba8bc7-f046-5c98-85b3-9a2710f0e9b5,tg:lhpr:10556,Colours,1,beige (color)
fdba8bc7-f046-5c98-85b3-9a2710f0e9b5,tg:lhpr:10556,Colours,1,blue (color)
cf46a85c-a287-5206-a703-67f8be7441d5,tg:lhpr:8475,Colours,1,ivory (color)
1652095b-755b-5dbf-b7fb-29fb0a91c515,tg:lhpr:12642,Colours,1,beige (color)
1652095b-755b-5dbf-b7fb-29fb0a91c515,tg:lhpr:12642,Colours,1,blue (color)
1652095b-755b-5dbf-b7fb-29fb0a91c515,tg:lhpr:12642,Colours,1,brown (color)
c5b8fe6b-fd47-5c90-8507-4ec678ab3b27,tg:lhpr:10385,Colours,1,cream (color)
0d72d78c-3421-5bf6-8dae-b9ef2d8e85dc,tg:lhpr:2214,Colours,1,orange (color)
0d72d78c-3421-5bf6-8dae-b9ef2d8e85dc,tg:lhpr:2214,Colours,1,gray (color)
b9fc2da1-234b-56e1-af2e-c66aa77128ba,tg:lhpr:9458,Colours,1,ivory (color)
b9fc2da1-234b-56e1-af2e-c66aa77128ba,tg:lhpr:9458,Colours,1,black (color)
44b1b991-0859-503a-ab60-2d7c1ac51ed0,tg:lhpr:9585,Colours,1,ivory (color)
548ac7c7-7273-5975-9bed-9890b9408d29,tg:lhpr:2633,Colours,1,beige (color)
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,Colours,1,cream (color)
1339b425-bb1f-5a03-834f-c69c4a8d049c,tg:lhpr:9213,Colours,1,black (color)
30985df9-b364-56c3-850e-d44b92d886cf,tg:lhpr:11330,Colours,1,brown (color)
170bd5c7-2b11-503b-bd02-1a1e8cd80944,tg:lhpr:11760,Colours,1,blue (color)
170bd5c7-2b11-503b-bd02-1a1e8cd80944,tg:lhpr:11760,Colours,1,white (color)
687bf8f7-3460-54e4-a318-d5593d28c321,tg:lhpr:8814,Colours,1,white (color)
12d940ec-c7ea-53e0-93e1-c54f88f9f2f0,tg:lhpr:10937,Colours,1,brown (color)
e46e1dbe-6e97-5f9d-8f76-a97fe10e064a,tg:lhpr:8117,Colours,1,gray (color)
e66c7909-e3cc-5138-b0b8-6d41b64d57a7,tg:lhpr:11808,Colours,1,brown (color)
7e8a8e6e-b11b-5a2d-8be3-2d4aff665666,tg:lhpr:9478,Colours,1,ivory (color)
7e8a8e6e-b11b-5a2d-8be3-2d4aff665666,tg:lhpr:9478,Colours,1,black (color)
2e7a0113-a30f-5bb8-8dd6-c5d9769081e2,tg:lhpr:9497,Colours,1,ivory (color)
2e7a0113-a30f-5bb8-8dd6-c5d9769081e2,tg:lhpr:9497,Colours,1,black (color)
358d171e-ccd1-5eae-a771-6b3e84b45547,tg:lhpr:12662,Colours,1,blue (color)
f3d364bc-17ce-54cb-9167-6953e45d9fa7,tg:lhpr:12398,Colours,1,brown (color)
dff8c9e9-5a29-5b97-a21d-c899fd186211,tg:lhpr:9614,Colours,1,ivory (color)
49f4ecb0-cd46-5de6-8147-6d89a858bda3,tg:lhpr:4476,Colours,1,brown (color)
23112bc8-ddbf-51d9-a098-2d1536fc0e54,tg:lhpr:10576,Colours,1,beige (color)
6c5ee401-81fd-5fbf-a3b3-3ca0ab78980b,tg:lhpr:10599,Colours,1,ivory (color)
90a3ca51-9a29-5c7a-95cc-f9398d181b34,tg:lhpr:8140,Colours,1,white (color)
ba97d7e9-a100-500d-a670-a133ccca31fa,tg:lhpr:10433,Colours,1,black (color)
3306a1eb-ed07-5256-a66c-0a76e65b170e,tg:lhpr:12674,Colours,1,red (color)
3306a1eb-ed07-5256-a66c-0a76e65b170e,tg:lhpr:12674,Colours,1,black (color)
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,Colours,1,blue (color)
c268ef46-77da-5d66-8e33-922531a35fc4,tg:lhpr:9481,Colours,1,ivory (color)
c268ef46-77da-5d66-8e33-922531a35fc4,tg:lhpr:9481,Colours,1,black (color)
8af5a374-9a74-50b5-8573-7af4374d24be,tg:lhpr:11058,Colours,1,yellow (color)
8af5a374-9a74-50b5-8573-7af4374d24be,tg:lhpr:11058,Colours,1,black (color)
03fffa65-95d7-526f-97ff-a14814a98dd4,tg:lhpr:10560,Colours,1,white (color)
eaa5afc0-d2cc-5a73-84b2-d6e6b96f483e,tg:lhpr:11371,Colours,1,gray (color)
eaa5afc0-d2cc-5a73-84b2-d6e6b96f483e,tg:lhpr:11371,Colours,1,brown (color)
a7dad2cb-ae46-5c11-b93b-400a662f591d,tg:lhpr:9602,Colours,1,ivory (color)
2943b8af-b79b-5998-b4db-7cd5259ce0a2,tg:lhpr:9593,Colours,1,ivory (color)
6ac7a929-d7c3-5cc1-828f-0629b2a0a77a,tg:lhpr:9439,Colours,1,ivory (color)
6ac7a929-d7c3-5cc1-828f-0629b2a0a77a,tg:lhpr:9439,Colours,1,black (color)
8811c77b-10b6-5eb8-ba30-52ae8db0785a,tg:lhpr:12623,Colours,1,gold (color)
8811c77b-10b6-5eb8-ba30-52ae8db0785a,tg:lhpr:12623,Colours,1,black (color)
a54783ea-e087-5743-a651-643f77b3fb53,tg:lhpr:11776,Colours,1,red (color)
05847d3b-458d-58f8-8b47-c7ca58bc919c,tg:lhpr:10537,Colours,1,ivory (color)
05847d3b-458d-58f8-8b47-c7ca58bc919c,tg:lhpr:10537,Colours,1,black (color)
eb53aeb9-a2aa-57b2-aebc-2204e079c037,tg:lhpr:8101,Colours,1,gray (color)
2c78ddd2-4601-5b28-b55f-a8e690a407b6,tg:lhpr:10472,Colours,1,ivory (color)
79e5c64b-0bee-5604-8742-13c388a65318,tg:lhpr:11263,Colours,1,brown (color)
21764819-e150-5576-bdd4-cd55affb09bd,tg:lhpr:9507,Colours,1,ivory (color)
21764819-e150-5576-bdd4-cd55affb09bd,tg:lhpr:9507,Colours,1,black (color)
40330952-ec0c-5519-9734-4747f19fc7c5,tg:lhpr:12658,Colours,1,brown (color)
bb244861-5a88-57b1-9261-a56f2f9abab5,tg:lhpr:10665,Colours,1,white (color)
bb244861-5a88-57b1-9261-a56f2f9abab5,tg:lhpr:10665,Colours,1,black (color)
7c401778-4ba5-5b7f-b629-718c81957da2,tg:lhpr:5174,Colours,1,white (color)
7c401778-4ba5-5b7f-b629-718c81957da2,tg:lhpr:5174,Colours,1,black (color)
5e824545-e094-5677-8ccc-30e4a559cb9d,tg:lhpr:10235,Colours,1,white (color)
b7291867-2eaf-5246-a9e2-c8f9406d2abd,tg:lhpr:9911,Colours,1,yellow (color)
b7291867-2eaf-5246-a9e2-c8f9406d2abd,tg:lhpr:9911,Colours,1,sepia (color)
b7291867-2eaf-5246-a9e2-c8f9406d2abd,tg:lhpr:9911,Colours,2,white (color)
52d24063-592d-5be7-b710-0e3481925d7e,tg:lhpr:11832,Colours,1,blue (color)
c02cb721-9a9a-5f98-9ea6-5a9f104f8a3f,tg:lhpr:9442,Colours,1,ivory (color)
c02cb721-9a9a-5f98-9ea6-5a9f104f8a3f,tg:lhpr:9442,Colours,1,black (color)
a38de0b0-7472-5f9c-b70f-97b6174c23da,tg:lhpr:11561,Colours,1,brown (color)
4055e92b-29f7-5a4d-9d0a-4fd2a1576df1,tg:lhpr:10409,Colours,1,cream (color)
5bcc341d-b9cf-546e-9a38-99631c2a991d,tg:lhpr:12434,Colours,1,brown (color)
fd58c90f-50ce-5192-9655-62adb8aeadbd,tg:lhpr:11648,Colours,1,green (color)
0c16dc0d-8e5c-5a17-973a-9bc14a54ecb6,tg:lhpr:2432,Colours,1,gray (color)
85daa7ec-4a44-5728-868a-dde39a54d515,tg:lhpr:10632,Colours,1,white (color)
85daa7ec-4a44-5728-868a-dde39a54d515,tg:lhpr:10632,Colours,1,black (color)
78529925-991c-55ea-a42b-3943ebab1272,tg:lhpr:11920,Colours,1,blue (color)
9657d903-6178-5be6-a4cb-38315ab857d4,tg:lhpr:11473,Colours,1,red (color)
1f1cd54d-32a9-52bd-b257-609db770b626,tg:lhpr:8204,Colours,1,white (color)
cc63a783-6e0a-5a47-8e88-bf1c017a5848,tg:lhpr:8592,Colours,1,brown (color)
f04ddc19-8427-5f49-9085-fca0df6d4337,tg:lhpr:12176,Colours,1,red (color)
5ce6b613-0a86-553b-b181-1ccd51ab4b58,tg:lhpr:11465,Colours,1,brown (color)
a9bc7fcc-cea9-5ccb-b65b-88dd47102354,tg:lhpr:11873,Colours,1,red (color)
ac0d5c5f-869a-5599-b360-73ad50a47770,tg:lhpr:1463,Colours,1,ocher (color)
e00a8a66-8846-53b7-a1fc-9721d68dfd93,tg:lhpr:11170,Colours,1,blue (color)
7f446539-32a0-5cf2-8b99-890950b48a62,tg:lhpr:9403,Colours,1,cream (color)
68e95970-80fe-514d-86ec-e8d72e5e0e83,tg:lhpr:6826,Colours,1,sepia (color)
2ac3fcd5-5959-519b-8705-d1a8cf0c4260,tg:lhpr:10448,Colours,1,cream (color)
b7188305-7903-5a91-8092-933b1020f48c,tg:lhpr:11609,Colours,1,green (color)
b7188305-7903-5a91-8092-933b1020f48c,tg:lhpr:11609,Colours,1,green (color)
9a4d1412-1bbd-5108-ac94-8a9e9a9ef863,tg:lhpr:12160,Colours,1,yellow (color)
86aab25b-08b9-553b-8083-a6c50e3ba107,tg:lhpr:9511,Colours,1,ivory (color)
86aab25b-08b9-553b-8083-a6c50e3ba107,tg:lhpr:9511,Colours,1,black (color)
6cb8b89a-4ea3-56f9-b1bc-891a96b996cd,tg:lhpr:9454,Colours,1,ivory (color)
6cb8b89a-4ea3-56f9-b1bc-891a96b996cd,tg:lhpr:9454,Colours,1,black (color)
9b00cabf-7f6a-53de-bf8b-9612fc8ae4c8,tg:lhpr:11577,Colours,1,gray (color)
0d3b6479-cb9a-5d6c-8bb8-28d658f87731,tg:lhpr:12422,Colours,1,blue (color)
25584adb-b114-5f43-aea5-1b4030bf396a,tg:lhpr:12588,Colours,1,gray (color)
d110edfd-5919-51e3-b64f-8c3d79d32c34,tg:lhpr:9638,Colours,1,ivory (color)
ada9db23-6af6-52f3-a49a-73d27365239d,tg:lhpr:10382,Colours,1,cream (color)
c129e3e7-eeec-598a-b0f5-c3cb20449cb5,tg:lhpr:12215,Colours,1,brown (color)
c129e3e7-eeec-598a-b0f5-c3cb20449cb5,tg:lhpr:12215,Colours,1,black (color)
b09672c5-42df-5f1d-a23e-3a1c86216600,tg:lhpr:12350,Colours,1,black (color)
b09672c5-42df-5f1d-a23e-3a1c86216600,tg:lhpr:12350,Colours,1,red (color)
87905139-83b0-5237-b3fc-aef9963b1155,tg:lhpr:11985,Colours,1,blue (color)
deb2a9db-4a8e-59e7-9eb8-3d18de922c33,tg:lhpr:11205,Colours,1,brown (color)
83ee023e-9c70-5ca9-a781-40ff26fdb461,tg:lhpr:12583,Colours,1,blue (color)
ac56b800-1a32-591f-8201-6bcb19272e0d,tg:lhpr:10414,Colours,1,cream (color)
8d97fe2a-5fd0-550a-b1f5-4bbe07eb732f,tg:lhpr:12096,Colours,1,red (color)
8d97fe2a-5fd0-550a-b1f5-4bbe07eb732f,tg:lhpr:12096,Colours,1,black (color)
991a5ecd-6a2f-5dcf-b873-ba27516189b0,tg:lhpr:8472,Colours,1,white (color)
7d26915e-6422-54e2-9220-668b7fcca787,tg:lhpr:10551,Colours,1,cream (color)
7d26915e-6422-54e2-9220-668b7fcca787,tg:lhpr:10551,Colours,1,black (color)
b2e24339-9cd5-552a-acae-ddf99f948a31,tg:lhpr:11710,Colours,1,blue (color)
03e27f51-c796-514d-99d1-da5c58314523,tg:lhpr:9633,Colours,1,ivory (color)
adb62c4d-4de1-5410-8da8-7bb8a6e3af7f,tg:lhpr:12242,Colours,1,red (color)
3e00fee7-5f23-579c-98a3-c958f0e9863a,tg:lhpr:2244,Colours,1,kjg NOT FOUND IN: kleur_types.csv
3e00fee7-5f23-579c-98a3-c958f0e9863a,tg:lhpr:2244,Colours,1,ksg NOT FOUND IN: kleur_types.csv
0acf2307-ad7d-5955-ae66-d4e4e723ef8f,tg:lhpr:11878,Colours,1,blue (color)
8e4cc2ed-783e-5d43-aebe-c5201346a6ce,tg:lhpr:9408,Colours,1,white (color)
77751666-1502-59ac-b857-514fb2403490,tg:lhpr:10443,Colours,1,cream (color)
930468ba-295a-536f-a2e7-90fdfbad061d,tg:lhpr:10506,Colours,1,cream (color)
8faabbf7-67dd-506b-9468-e45b29c00281,tg:lhpr:5217,Colours,1,black (color)
7aba470b-b135-5999-a448-58f0eba077ea,tg:lhpr:10639,Colours,1,beige (color)
e79d20d6-b5e7-57ca-9e89-0d17cf0bb7db,tg:lhpr:12254,Colours,1,brown (color)
64181211-07f3-51ba-a34a-06fffcc9a0d0,tg:lhpr:6704,Colours,1,black (color)
ec0f093c-f1b2-5ba8-989d-4c720545f206,tg:lhpr:11182,Colours,1,gray (color)
ec0f093c-f1b2-5ba8-989d-4c720545f206,tg:lhpr:11182,Colours,2,orange (color)
ec0f093c-f1b2-5ba8-989d-4c720545f206,tg:lhpr:11182,Colours,1,blue (color)
faef9351-ccd0-52a3-8a46-71e3636e04ee,tg:lhpr:12311,Colours,1,red (color)
faef9351-ccd0-52a3-8a46-71e3636e04ee,tg:lhpr:12311,Colours,1,black (color)
bd8eaf01-c93a-52e5-8577-4eb19ad8407c,tg:lhpr:10455,Colours,1,cream (color)
0a590caf-3981-534c-9547-09abf4ae69bb,tg:lhpr:11301,Colours,1,blue (color)
7a4c6c62-fc18-5ae3-adc3-13e55586cf10,tg:lhpr:7457,Colours,1,green (color)
7a4c6c62-fc18-5ae3-adc3-13e55586cf10,tg:lhpr:7457,Colours,2,red (color)
0ffbb8a7-2ac5-5ae7-a3b2-94dcaa438a40,tg:lhpr:11993,Colours,1,red (color)
53526bb5-afc5-53dc-90b9-cd4b6a7fd2ba,tg:lhpr:9449,Colours,1,ivory (color)
53526bb5-afc5-53dc-90b9-cd4b6a7fd2ba,tg:lhpr:9449,Colours,1,black (color)
d49cc3da-0078-5f9b-a6f2-f203251492da,tg:lhpr:10402,Colours,1,cream (color)
8864579d-33c7-5bbb-9ad7-4155a420bc55,tg:lhpr:11706,Colours,1,red (color)
8864579d-33c7-5bbb-9ad7-4155a420bc55,tg:lhpr:11706,Colours,1,ivory (color)
1d3cf7c8-8ddd-5687-af14-476a6fa9c0da,tg:lhpr:9625,Colours,1,ivory (color)
c251f5f5-725f-5f87-bfdf-7c1126fdded2,tg:lhpr:10547,Colours,1,cream (color)
c251f5f5-725f-5f87-bfdf-7c1126fdded2,tg:lhpr:10547,Colours,1,black (color)
52f42e72-2a46-5c99-aff4-5520920b5e93,tg:lhpr:12080,Colours,1,brown (color)
f5cf43bf-4a92-55bb-9e6b-c6fe77519ec0,tg:lhpr:11842,Colours,1,blue (color)
b4fe50f3-21f9-58fa-9a6d-81cfa19167e0,tg:lhpr:11511,Colours,1,red (color)
b4fe50f3-21f9-58fa-9a6d-81cfa19167e0,tg:lhpr:11511,Colours,1,black (color)
148cc027-81c9-5fec-890b-17261a2696d7,tg:lhpr:9432,Colours,1,ivory (color)
148cc027-81c9-5fec-890b-17261a2696d7,tg:lhpr:9432,Colours,1,black (color)
c1d7f0ea-2966-5ad3-bc24-0c588b06839e,tg:lhpr:9598,Colours,1,ivory (color)
04b932d2-3eb4-5832-b3c4-a1c1a0249f8e,tg:lhpr:9577,Colours,1,ivory (color)
b5473355-c047-5efe-be71-e311ed4c5c10,tg:lhpr:8366,Colours,1,white (color)
60204dd0-5977-5547-8a96-78db427e5b6c,tg:lhpr:10615,Colours,1,black (color)
e5c41284-63fa-5bcc-a57a-99f48dd7e7e0,tg:lhpr:10496,Colours,1,ivory (color)
1bd72c4c-2cb2-5feb-b47d-3fef724e5307,tg:lhpr:2696,Colours,1,brown (color)
4a775122-c9b5-5491-8294-152d4ed5a674,tg:lhpr:10642,Colours,1,beige (color)
0a93ab1a-998f-5e64-9a56-52506ee0415a,tg:lhpr:11053,Colours,1,gold (color)
0a93ab1a-998f-5e64-9a56-52506ee0415a,tg:lhpr:11053,Colours,1,black (color)
626b1a99-f2b1-5607-9bb4-a24546a12d6e,tg:lhpr:9520,Colours,1,ivory (color)
626b1a99-f2b1-5607-9bb4-a24546a12d6e,tg:lhpr:9520,Colours,1,black (color)
1a49b5a6-a423-5228-8f92-9e7189b4c9fc,tg:lhpr:9609,Colours,1,ivory (color)
3759baaa-bc6c-5db1-a09a-df15c4c2331c,tg:lhpr:4484,Colours,1,brown (color)
75bcc4d4-7453-5cb8-a79a-db5a194455d2,tg:lhpr:12043,Colours,1,brown (color)
06abac45-a2d1-5d18-a70c-c9fc87374cdf,tg:lhpr:9473,Colours,1,ivory (color)
8d820396-932f-56f1-b8eb-fe7442587dc9,tg:lhpr:9536,Colours,1,ivory (color)
aa8193d5-6c67-5005-80ec-8b13590b5e65,tg:lhpr:12239,Colours,1,brown (color)
786a280d-f84f-5978-be93-3184897412e3,tg:lhpr:10204,Colours,1,kgg NOT FOUND IN: kleur_types.csv
89c3f790-3956-5c79-82d2-5212e1d8165e,tg:lhpr:11946,Colours,1,gold (color)
cb2901f3-f806-562e-8438-1154970b2eae,tg:lhpr:12669,Colours,1,brown (color)
c7826b8d-8200-5fe4-80db-6097f7916a2f,tg:lhpr:12393,Colours,1,brown (color)
5a8ac3db-dfaa-5602-9313-c9360852d5c9,tg:lhpr:11696,Colours,1,red (color)
cfa3378f-9686-5cea-97a3-20ba077f7d0c,tg:lhpr:6010,Colours,1,gray (color)
b79e491b-20f4-5e5c-b33f-b617f59dc98d,tg:lhpr:10438,Colours,1,cream (color)
6da36b90-377a-5c72-8fd3-1738c9a7103b,tg:lhpr:12405,Colours,1,blue (color)
4cc4ef03-ee1c-58c7-a514-b20ce1f4a030,tg:lhpr:10592,Colours,1,ivory (color)
44c1d7b6-7f08-5ba9-b1c2-13ed79a6d1d0,tg:lhpr:11854,Colours,1,beige (color)
ffb8cb30-949e-5a9d-a7b7-3cecf1a45c9f,tg:lhpr:9561,Colours,1,ivory (color)
47c22db7-21ac-51fe-917e-41e34660bc23,tg:lhpr:11442,Colours,1,blue (color)
47c22db7-21ac-51fe-917e-41e34660bc23,tg:lhpr:11442,Colours,1,red (color)
ff98e164-cd71-51a1-8bff-8fb59f79eee8,tg:lhpr:10480,Colours,1,ivory (color)
30ea5df2-7883-5da1-88e3-e79853ed09fb,tg:lhpr:2454,Colours,1,black (color)
255f63a3-64b2-5d02-99aa-822ab2f8e334,tg:lhpr:12147,Colours,1,blue (color)
567ee71d-d1cc-5eac-bc25-a13214093a5e,tg:lhpr:9648,Colours,1,gray (color)
3b48bb63-2ea3-562b-85d6-831e03cb1148,tg:lhpr:12452,Colours,1,black (color)
3b48bb63-2ea3-562b-85d6-831e03cb1148,tg:lhpr:12452,Colours,1,beige (color)
5d8f35b9-b82c-5602-8897-fa7337038599,tg:lhpr:10418,Colours,1,cream (color)
63816cdc-a17f-5455-ad12-d21efa05a238,tg:lhpr:2566,Colours,1,gold (color)
663b0bbf-1d72-54c7-a834-4e6714e5ee67,tg:lhpr:3232,Colours,1,red (color)
6f1e4f28-5804-535c-97cb-0f2b7ffe9b00,tg:lhpr:12130,Colours,1,red (color)
c3b3ef60-df3b-5d0e-9d60-b8321af079f8,tg:lhpr:9516,Colours,1,ivory (color)
c3b3ef60-df3b-5d0e-9d60-b8321af079f8,tg:lhpr:9516,Colours,1,black (color)
9905629c-5064-5f52-a738-cd8a6ad4395d,tg:lhpr:11966,Colours,1,orange (color)
9905629c-5064-5f52-a738-cd8a6ad4395d,tg:lhpr:11966,Colours,1,black (color)
77398773-a95d-55d6-9579-b260888a80c0,tg:lhpr:5165,Colours,1,white (color)
77398773-a95d-55d6-9579-b260888a80c0,tg:lhpr:5165,Colours,1,black (color)
231a612e-dddb-59bd-ba80-212603adc96b,tg:lhpr:8612,Colours,2,brown (color)
24eab59e-464e-512e-8b2a-a788dae89531,tg:lhpr:9453,Colours,1,ivory (color)
24eab59e-464e-512e-8b2a-a788dae89531,tg:lhpr:9453,Colours,1,black (color)
8f30873a-7b08-55e6-b8cc-5881dc83aa63,tg:lhpr:8096,Colours,1,gray (color)
e96b5daa-7466-5555-aebf-7d1abd97ed12,tg:lhpr:12537,Colours,1,yellow (color)
e96b5daa-7466-5555-aebf-7d1abd97ed12,tg:lhpr:12537,Colours,1,blue (color)
6201770d-53d7-57d1-8b3f-959657168976,tg:lhpr:10623,Colours,1,white (color)
6201770d-53d7-57d1-8b3f-959657168976,tg:lhpr:10623,Colours,1,black (color)
63e35617-283a-54e4-bd54-5a9b92b180f0,tg:lhpr:11462,Colours,1,ksg NOT FOUND IN: kleur_types.csv
0a278f80-d5a7-56b2-85bd-93bfd1f1cfd2,tg:lhpr:11874,Colours,1,brown (color)
5b6d08e3-0c10-562b-b506-23f339bde92b,tg:lhpr:10009,Colours,1,gold (color)
052b5962-908c-5ef7-85fd-5f0a7b7f26b3,tg:lhpr:2462,Colours,1,black (color)
be0c8d8f-e3aa-5075-a99d-fad21531abdf,tg:lhpr:8595,Colours,1,brown (color)
8f66168d-3b3b-5de6-9c80-a09b739916e2,tg:lhpr:11024,Colours,1,blue (color)
c98cf4fc-9874-5185-bfbc-863344554f60,tg:lhpr:11927,Colours,1,brown (color)
dc0af841-73d0-5ef4-b031-c526940097cf,tg:lhpr:11161,Colours,1,blue (color)
1d65cf2f-30da-52b9-b37d-aa6ac06911b0,tg:lhpr:12433,Colours,1,blue (color)
1d65cf2f-30da-52b9-b37d-aa6ac06911b0,tg:lhpr:12433,Colours,1,blue (color)
4354e508-6472-5768-a8df-c5a5e6d47344,tg:lhpr:8038,Colours,1,white (color)
4e222063-432e-542d-adab-78b8060d9de2,tg:lhpr:9629,Colours,1,ivory (color)
90a639e0-cd6d-567b-aa62-95f8aaf467de,tg:lhpr:10398,Colours,1,cream (color)
10e78f96-e519-5650-8301-83c5cdd38dc9,tg:lhpr:5489,Colours,1,brown (color)
51b61cdd-60a3-5612-bb17-c065b469bc1b,tg:lhpr:11970,Colours,1,brown (color)
9cdc09f6-0b36-5356-ad52-94131720c055,tg:lhpr:11589,Colours,1,brown (color)
7cfcd688-73c8-5458-befd-bb119c108712,tg:lhpr:11566,Colours,1,red (color)
7cfcd688-73c8-5458-befd-bb119c108712,tg:lhpr:11566,Colours,1,black (color)
614e9b9f-d259-51e4-bc5b-a984f1137478,tg:lhpr:8604,Colours,1,brown (color)
3f239e0e-f414-5de2-a306-10e8b416e057,tg:lhpr:8043,Colours,1,white (color)
3f239e0e-f414-5de2-a306-10e8b416e057,tg:lhpr:8043,Colours,1,black (color)
b6cc0046-10b0-5bd7-b8dc-2b20c0aead1d,tg:lhpr:10530,Colours,1,beige (color)
b6cc0046-10b0-5bd7-b8dc-2b20c0aead1d,tg:lhpr:10530,Colours,1,pink (color)
5b025abb-e248-52fa-8f70-a94f2580fbb8,tg:lhpr:10926,Colours,1,beige (color)
ab7db1ff-b5ae-56cc-a621-7d13d57a4e61,tg:lhpr:11634,Colours,1,brown (color)
2d1606dc-596a-5713-b3c6-bc3e361f4e65,tg:lhpr:8106,Colours,1,gray (color)
c104be71-16e4-5291-aca7-6df5cf5fe2c6,tg:lhpr:9594,Colours,1,ivory (color)
e0f6bf3e-84d0-50b1-a069-dd341b02ff19,tg:lhpr:12331,Colours,1,red (color)
766edea1-be7c-5163-8574-c6fb76da10a2,tg:lhpr:9605,Colours,1,ivory (color)
929af7a8-d6e9-5688-acb4-ceddc5f1eca6,tg:lhpr:10567,Colours,1,beige (color)
53bcf0da-5d69-5104-b039-12dbb7622c9e,tg:lhpr:10422,Colours,1,cream (color)
903ad69f-8515-5154-b736-e431345e51f6,tg:lhpr:10588,Colours,1,ivory (color)
f933f6a2-9b2f-5ed9-b89f-afdb7021d0c2,tg:lhpr:11819,Colours,1,red (color)
f933f6a2-9b2f-5ed9-b89f-afdb7021d0c2,tg:lhpr:11819,Colours,1,black (color)
2e206a75-26c8-5f25-86e0-af3228c29394,tg:lhpr:9469,Colours,1,ivory (color)
e506876d-ce43-5d14-97c3-c327a6d97706,tg:lhpr:5919,Colours,1,cream (color)
e506876d-ce43-5d14-97c3-c327a6d97706,tg:lhpr:5919,Colours,1,black (color)
e506876d-ce43-5d14-97c3-c327a6d97706,tg:lhpr:5919,Colours,1,black (color)
ab8c371a-16e5-5dc6-9127-63f75e6f05ba,tg:lhpr:9486,Colours,1,ivory (color)
ab8c371a-16e5-5dc6-9127-63f75e6f05ba,tg:lhpr:9486,Colours,1,black (color)
10fbdb3e-1801-5c9a-99a5-ae44a994481d,tg:lhpr:12673,Colours,1,orange (color)
10fbdb3e-1801-5c9a-99a5-ae44a994481d,tg:lhpr:12673,Colours,1,brown (color)
8ad5c736-d809-59f9-a87d-9ac1604ed111,tg:lhpr:2360,Colours,1,cream (color)
8ad5c736-d809-59f9-a87d-9ac1604ed111,tg:lhpr:2360,Colours,1,brown (color)
b79787b2-75c6-58fb-998b-3fe30162ceda,tg:lhpr:10571,Colours,1,beige (color)
41fd7729-3e8c-5e3d-9948-304478c446a9,tg:lhpr:9613,Colours,1,ivory (color)
c0334a16-b032-5cf2-9deb-cd45ce3f7bfd,tg:lhpr:10967,Colours,1,brown (color)
67a67bec-78f5-5364-8913-f4dcd0a30d45,tg:lhpr:10434,Colours,1,cream (color)
e83571c8-c5f5-59d7-9bd5-ef9c3acf7236,tg:lhpr:5149,Colours,1,white (color)
e83571c8-c5f5-59d7-9bd5-ef9c3acf7236,tg:lhpr:5149,Colours,1,black (color)
4e97b39b-ff41-5926-a514-dc55053dd134,tg:lhpr:9490,Colours,1,ivory (color)
4e97b39b-ff41-5926-a514-dc55053dd134,tg:lhpr:9490,Colours,1,black (color)
8e034a9e-d111-58de-83b2-4a01cdef0bfe,tg:lhpr:9644,Colours,1,ivory (color)
9a34995f-4c40-578e-9591-5770a2ace254,tg:lhpr:10526,Colours,1,cream (color)
6e040960-d664-565c-a440-4ade4e68deb8,tg:lhpr:10463,Colours,1,cream (color)
ea4b655e-9dfb-59c5-b644-98ae83edbf45,tg:lhpr:8110,Colours,1,gray (color)
774bccce-a8af-5823-aec4-1167b30f585b,tg:lhpr:10930,Colours,1,brown (color)
0a668ff0-f614-5d46-b796-b30de34a25f0,tg:lhpr:9428,Colours,1,ivory (color)
2e79caed-4311-5f4f-b9cf-8d1e2eb45fc0,tg:lhpr:9582,Colours,1,ivory (color)
7f5d7618-0722-50a8-afe6-b9daea848624,tg:lhpr:187,Colours,1,blue (color)
b55a25c0-8efa-540d-86f8-c6d5bf5314b4,tg:lhpr:12632,Colours,1,blue (color)
f7b7da64-fa68-5d29-85e0-42917d3699f7,tg:lhpr:9429,Colours,1,ivory (color)
27a18539-ae68-5c24-9d59-a230c7070fe7,tg:lhpr:9583,Colours,1,ivory (color)
daed7171-ab27-5e71-b81b-5a518d12ac61,tg:lhpr:12263,Colours,1,blue (color)
