Object Number,Record Type,URL,ResourceID,Reference Number,Material Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Illustration Type,Illustration URL,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Location Number,Registration Number value,Archive Note,Source Note,Serial Number,Source Note Language,Source Note Type,id/place.place,Production Place Name,Production Place ID,Production Place Identifier,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity,Comment,UserID,Legacy Comment Type
,,,bb2e3087-96f5-5417-b48e-5e2018f7c77d,,,,,,,,,,,,1,Items,tg:lhps:29231,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:9937,V 75457 / A (VM702),225261/702,isad:lh:92204,,,Nederlands,Noot,,,,,,,,,,,,
,,,bb2e3087-96f5-5417-b48e-5e2018f7c77d,,,,,,,,,,,,1,Places,tg:lhps:29231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,,,
tg:lhps:18868,Affiche,https://anet.be/record/opaclhobj/tg:lhps:18868/N,bb94bd4f-868e-520d-aa4b-c8955d118c6f,BE-ANN07/ps/000018250,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bb94bd4f-868e-520d-aa4b-c8955d118c6f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Kruiswegstraat 6  
met Marie-Jose Nat, René Prevel, Roger Bolders, Lut Tomsin, Pros verbruggen  
Een film van Jean Daskalides  
Naar de roman van Roger d'Exteyl",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:18868,au::18506,{'url': 'https://anet.be/record/isaarlh/au::18506'},kw,Persoon,Lut Tomsin,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:18868,au::19337,{'url': 'https://anet.be/record/isaarlh/au::19337'},kw,Persoon,Pros Verbruggen,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:18868,au::4958,{'url': 'https://anet.be/record/isaarlh/au::4958'},kw,Persoon,Jean Daskalides,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,4,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:18868,au::6754,{'url': 'https://anet.be/record/isaarlh/au::6754'},kw,Algemeen,Film,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,5,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:18868,au::959,{'url': 'https://anet.be/record/isaarlh/au::959'},kw,Persoon,Nand Baert,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,1,Images,tg:lhps:18868,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:503335'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,2,Images,tg:lhps:18868,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:525972'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,1,Items,tg:lhps:18868,,,,,,,,,,,,,,,,,,,,,,,,,,,D 1995 / A,215038,,,,Nederlands,Noot,,,,,,,,,,,,
,,,bb94bd4f-868e-520d-aa4b-c8955d118c6f,,,,,,,,,,,,2,Items,tg:lhps:18868,,,,,,,,,,,,,,,,,,,,,,,,,,,F 277 / A,215038,,,,Nederlands,Noot,,,,,,,,,,,,
tg:lhps:8244,Affiche,https://anet.be/record/opaclhobj/tg:lhps:8244/N,bbad4661-0bf2-5280-8741-bd439a4d631a,BE-ANN07/ps/000008108,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bbad4661-0bf2-5280-8741-bd439a4d631a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bbad4661-0bf2-5280-8741-bd439a4d631a,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Volksunie / F.Van der Elst [Foto] / 6. Kamer.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bbad4661-0bf2-5280-8741-bd439a4d631a,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"50,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bbad4661-0bf2-5280-8741-bd439a4d631a,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"30,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bbad4661-0bf2-5280-8741-bd439a4d631a,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:8244,au::20594,{'url': 'https://anet.be/record/isaarlh/au::20594'},kw,Organisatie,Volksunie,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bbad4661-0bf2-5280-8741-bd439a4d631a,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:8244,au::6310,{'url': 'https://anet.be/record/isaarlh/au::6310'},kw,Persoon,Frans van der Elst,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bbad4661-0bf2-5280-8741-bd439a4d631a,,,,,,,,,,,,1,Images,tg:lhps:8244,,,,,,,,,,,,,,,,,Hoge resolutie,{'url': 'https://anet.be/docstore/d:lh:211464'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bbad4661-0bf2-5280-8741-bd439a4d631a,,,,,,,,,,,,2,Images,tg:lhps:8244,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:682851'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bbad4661-0bf2-5280-8741-bd439a4d631a,,,,,,,,,,,,3,Images,tg:lhps:8244,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:682861'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bbad4661-0bf2-5280-8741-bd439a4d631a,,,,,,,,,,,,1,Items,tg:lhps:8244,,,,,,,,,,,,,,,,,,,,,,,,,,,V 758 / A,236331,,,,Nederlands,Noot,,,,,,,,,,,,
tg:lhps:8585,Affiche,https://anet.be/record/opaclhobj/tg:lhps:8585/N,bc11df13-729c-59ee-bc82-302c86946205,BE-ANN07/ps/000008436,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bc11df13-729c-59ee-bc82-302c86946205'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,Acquisitions,tg:lhps:8585,tr:lh:4749,Oningeschreven gevonden in 1974,{'url':'https://id.letterenhuis.be/ark:/24970/bc11df13-729c-59ee-bc82-302c86946205'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,Annotations,tg:lhps:8585,,,,note.lhalg,"pub.: K. Scheerlinck, _Alfred Ost 1884-1945 Affiches/Posters Oeuvrecatalogus_,
Pandora, 1997, p. 64, cat. I,25a-b, ill.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Tentoonstelling Landbouw, Handel en Nijverheid",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"120,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"84,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:8585,au::14181,{'url': 'https://anet.be/record/isaarlh/au::14181'},ds,Persoon,Alfred Ost,Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:8585,au::44777,{'url': 'https://anet.be/record/isaarlh/au::44777'},dr,Organisatie,Ed. van den Bossche,Drukker,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:8585,au::100231,{'url': 'https://anet.be/record/isaarlh/au::100231'},kw,Plaatsen,Mechelen,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,Images,tg:lhps:8585,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:55684'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,2,Images,tg:lhps:8585,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:99180'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,Items,tg:lhps:8585,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:4749,"O 393 / A (LK II,6)",92544,,,,Nederlands,Noot,,,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,Places,tg:lhps:8585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Mechelen'}],Mechelen,,,,,,,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,1,ProductionActors,tg:lhps:8585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/5e2afab8-404e-5849-9e83-a43bb22c6ee2'},au::14181,Alfred Ost,Ontwerper,,,,
,,,bc11df13-729c-59ee-bc82-302c86946205,,,,,,,,,,,,2,ProductionActors,tg:lhps:8585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/008903ee-a5cb-5995-80ab-1765f38d7a70'},au::44777,Ed. van den Bossche,Drukker,,,,
tg:lhps:41903,Affiche,https://anet.be/record/opaclhobj/tg:lhps:41903/N,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,BE-ANN07/ps/000037869,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bc3da5de-d4c6-5f97-8abd-d003446d5ee9'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Zes Cahiers  
Vertoog & Literatuur  
Teatrul National Craiova  
De functionele stad ?  
& Naar een open stad (colloquia)  
Heinz Holliger  
Six Cahiers  
Antwerpen '93",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"100,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"62,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:41903,au::47595,{'url': 'https://anet.be/record/isaarlh/au::47595'},ds,Organisatie,Sign',Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:41903,au::532,{'url': 'https://anet.be/record/isaarlh/au::532'},kw,Organisatie,Antwerpen 93,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,1,Images,tg:lhps:41903,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:556429'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,2,Images,tg:lhps:41903,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:565822'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,1,Items,tg:lhps:41903,,,,,,,,,,,,,,,,,,,,,,,,,,,AA 93 / A,225276/362a,,,,Nederlands,Noot,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,2,Items,tg:lhps:41903,,,,,,,,,,,,,,,,,,,,,,,,,,,AV.93.11.8,225272/3098,,,,Nederlands,Noot,,,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,1,Places,tg:lhps:41903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,,,
,,,bc3da5de-d4c6-5f97-8abd-d003446d5ee9,,,,,,,,,,,,1,ProductionActors,tg:lhps:41903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/2f352b72-6b13-57ce-b6fb-5af82ce1803c'},au::47595,Sign',Ontwerper,,,,
tg:lhps:22754,Affiche,https://anet.be/record/opaclhobj/tg:lhps:22754/N,bc40144b-94ab-5272-b378-a40aee30b0bd,BE-ANN07/ps/000022100,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bc40144b-94ab-5272-b378-a40aee30b0bd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,1,Acquisitions,tg:lhps:22754,tr:lh:7875,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/bc40144b-94ab-5272-b378-a40aee30b0bd'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,1,Archives,tg:lhps:22754,,,,,,,,isad:lh:92200,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/bc40144b-94ab-5272-b378-a40aee30b0bd'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Verborgene Strukturen / Museum Folkwang,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"60,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"42,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:22754,au::18141,{'url': 'https://anet.be/record/isaarlh/au::18141'},kw,Algemeen,Tentoonstellingen [Alg.],Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:22754,au::13285,{'url': 'https://anet.be/record/isaarlh/au::13285'},kw,Algemeen,Musea,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:22754,au::102226,{'url': 'https://anet.be/record/isaarlh/au::102226'},kw,Plaatsen,Essen,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,1,Images,tg:lhps:22754,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:507502'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,2,Images,tg:lhps:22754,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:529723'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,1,Items,tg:lhps:22754,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7875,O 3369 / A (CM 350),225212/1347,isad:lh:92200,,,Nederlands,Noot,,,,,,,,,,,,
,,,bc40144b-94ab-5272-b378-a40aee30b0bd,,,,,,,,,,,,1,Places,tg:lhps:22754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102226', 'uuid': '5f22b3af-96df-5b5e-b400-02ff80ce495a'}]",Essen,au::102226,https://id.letterenhuis.be/ark:/24970/5f22b3af-96df-5b5e-b400-02ff80ce495a,,,,,,,,
tg:lhps:36594,Affiche,https://anet.be/record/opaclhobj/tg:lhps:36594/N,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,BE-ANN07/ps/000035762,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bc82d4a3-00aa-54ec-bde0-7aa6192b1a71'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,Annotations,tg:lhps:36594,,,,note.lhalg,"Kleurenlithografie; monogram r.o. """"EVD",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,Archives,tg:lhps:36594,,,,,,,,isad:lh:92876,Oude collectie,{'url':'https://id.letterenhuis.be/ark:/24970/bc82d4a3-00aa-54ec-bde0-7aa6192b1a71'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,1849 - Jubelfeesten - Fêtes Jubilaires - 1924 / Verjaring 75e Anniversaire / Wederlandsche Bakkerij Tentoonstelling / Exposition Internationale de Boulangerie / Antwerpen Oogst 9-24 Août Anvers / [Opgekleefd:] Zomerlokaal Harmonie / Koning Albert Park (Warande),Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"90,5",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"53,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:36594,au::17123,{'url': 'https://anet.be/record/isaarlh/au::17123'},dr,Organisatie,Fr. de Smet,Drukker,,,,,,,,,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,Images,tg:lhps:36594,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:692415'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,2,Images,tg:lhps:36594,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:692818'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,Items,tg:lhps:36594,,,,,,,,,,,,,,,,,,,,,,,,,,,AV.5847,225272/1748,isad:lh:92876,,,Nederlands,Noot,,,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,Places,tg:lhps:36594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,,,
,,,bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,,,,,,,,,,,,1,ProductionActors,tg:lhps:36594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/6cdd8de8-01db-534e-be49-9c4a5d581578'},au::17123,Fr. de Smet,Drukker,,,,
tg:lhps:43093,Affiche,https://anet.be/record/opaclhobj/tg:lhps:43093/N,bca146ec-b6b2-51a4-89e0-18e530ec4a5e,BE-ANN07/ps/000039023,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bca146ec-b6b2-51a4-89e0-18e530ec4a5e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bca146ec-b6b2-51a4-89e0-18e530ec4a5e,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Boombal  
met Embrun en Lirio  
CC Deurne",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bca146ec-b6b2-51a4-89e0-18e530ec4a5e,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"59,5",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bca146ec-b6b2-51a4-89e0-18e530ec4a5e,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"42,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bca146ec-b6b2-51a4-89e0-18e530ec4a5e,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:43093,au::4717,{'url': 'https://anet.be/record/isaarlh/au::4717'},kw,Organisatie,Cultureel Centrum Deurne,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,bca146ec-b6b2-51a4-89e0-18e530ec4a5e,,,,,,,,,,,,1,Images,tg:lhps:43093,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:450477'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bca146ec-b6b2-51a4-89e0-18e530ec4a5e,,,,,,,,,,,,2,Images,tg:lhps:43093,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:482610'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bca146ec-b6b2-51a4-89e0-18e530ec4a5e,,,,,,,,,,,,1,Items,tg:lhps:43093,,,,,,,,,,,,,,,,,,,,,,,,,,,CC 12 / A,225281/170,,,,Nederlands,Noot,,,,,,,,,,,,
,,,bca146ec-b6b2-51a4-89e0-18e530ec4a5e,,,,,,,,,,,,1,Places,tg:lhps:43093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,,,
tg:lhps:47654,Affiche,https://anet.be/record/opaclhobj/tg:lhps:47654/N,bcedfc8a-1f89-5484-a2eb-2af430880331,BE-ANN07/ps/000043531,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bcedfc8a-1f89-5484-a2eb-2af430880331'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,1,Acquisitions,tg:lhps:47654,tr:lh:97971,Verzameling affiches,{'url':'https://id.letterenhuis.be/ark:/24970/bcedfc8a-1f89-5484-a2eb-2af430880331'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bcedfc8a-1f89-5484-a2eb-2af430880331,,,,,,,,,,,,1,Archives,tg:lhps:47654,,,,,,,,isad:lh:103959,Affiches,{'url':'https://id.letterenhuis.be/ark:/24970/bcedfc8a-1f89-5484-a2eb-2af430880331'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
