Object Number,Record Type,URL,ResourceID,Reference Number,Temporary Location Note,Production Technique Keywords,Carrier Colour,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Condition State Note,Condition State Notes Type,Condition State Notes Language,Description,Description Type,Description Language,Genre Type,Illustration Type,Illustration URL,Signature Note,Signature Note Type,Signature Note  Language,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Registration Number value,Location Number,Archive Note,Warehouse Location (begin),Source Note,Serial Number,Warehouse Location (ende),Source Note Language,Source Note Type,Object Type,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity,Title,Title Type,Title Language,Comment,UserID,Legacy Comment Type
,,,f3396b13-b343-5b6e-af9f-854a89a017e1,,,,,,,,,,,,,,1,Items,tg:lhsc:838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:1867,33708,K2 B 36 A,isad:lh:96747,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,f3396b13-b343-5b6e-af9f-854a89a017e1,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d746b4c8-49a7-5d9e-8de1-ee0b31fb0912'},au::790,War van Asten,Kunstenaar,,,,,,,
,,,f3396b13-b343-5b6e-af9f-854a89a017e1,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moeder en kind (Aan Lodewijk Scheltjens),Titel,Nederlands,,,
tg:lhob:353,Object,https://anet.be/record/opaclhobj/tg:lhob:353/N,f351ec48-09e5-5ae5-863a-929f1990031b,BE-ANN07/ob/000000289,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f351ec48-09e5-5ae5-863a-929f1990031b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f351ec48-09e5-5ae5-863a-929f1990031b,,,,,,,,,,,,,,1,Archives,tg:lhob:353,,,,,,,,isad:lh:134493,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/f351ec48-09e5-5ae5-863a-929f1990031b'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f351ec48-09e5-5ae5-863a-929f1990031b,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,"IJzeren montuur en geelkoperen veren, zonder glazen.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f351ec48-09e5-5ae5-863a-929f1990031b,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:353,au::9614,{'url': 'https://anet.be/record/isaarlh/au::9614'},kw,Persoon,Charel Janssens,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,f351ec48-09e5-5ae5-863a-929f1990031b,,,,,,,,,,,,,,1,Items,tg:lhob:353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J 2547 / V,isad:lh:134493,V3 B 1 A1,Doos 14 / 33,,,Nederlands,Noot,,,,,,,,,,,,
,,,f351ec48-09e5-5ae5-863a-929f1990031b,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brillen,,,,,,,,,,,
,,,f351ec48-09e5-5ae5-863a-929f1990031b,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bril van Charel Janssens,Titel,Nederlands,,,
tg:lhsc:727,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:727/N,f355480b-50bd-539f-99b2-53bbdf47e328,BE-ANN07/sc/000000126,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f355480b-50bd-539f-99b2-53bbdf47e328'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,3,Conditions,tg:lhsc:727,,,,note.lhconditie,,,,,,,"* opp.vuil

* lacunes: kleine linksboven, verschillende kleintjes op het oor

* krassen: een grotere boven de signatuur

(22/08/2001)",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,"Sokkel: kader, hout, vernist",Detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:727,,,,,,,,,,,,,,,,,Plaquette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:727,au::16711,{'url': 'https://anet.be/record/isaarlh/au::16711'},ar,Persoon,Karel Schuermans,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:727,au::16495,{'url': 'https://anet.be/record/isaarlh/au::16495'},kw,Persoon,Lodewijk Scheltjens,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,1,Images,tg:lhsc:727,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83346'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,2,Images,tg:lhsc:727,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89037'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,2,Inscriptions,,,,,,,,,,,,,,,,,,,,,"L-onder: _ K.SCHUERMANS_

Onderaan: _LODEWIJK / SCHELTJENS_",Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,1,Items,tg:lhsc:727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64969,K2 B 15 F,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/cf5613f9-6bd3-50a9-8ad4-101474860d41'},au::16711,Karel Schuermans,Kunstenaar,,,,,,,
,,,f355480b-50bd-539f-99b2-53bbdf47e328,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lodewijk Scheltjens,Titel,Nederlands,,,
tg:lhob:342,Object,https://anet.be/record/opaclhobj/tg:lhob:342/N,f360c194-bbed-5833-85d8-17a7a822e6f9,BE-ANN07/ob/000000280,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f360c194-bbed-5833-85d8-17a7a822e6f9'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f360c194-bbed-5833-85d8-17a7a822e6f9,,,,,,,,,,,,,,1,Archives,tg:lhob:342,,,,,,,,isad:lh:109818,Voorwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/f360c194-bbed-5833-85d8-17a7a822e6f9'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f360c194-bbed-5833-85d8-17a7a822e6f9,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Vier halve brilglazen in een papieren zakje van de opticien.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f360c194-bbed-5833-85d8-17a7a822e6f9,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:342,au::4603,{'url': 'https://anet.be/record/isaarlh/au::4603'},kw,Persoon,Basiel de Craene,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,f360c194-bbed-5833-85d8-17a7a822e6f9,,,,,,,,,,,,,,1,Items,tg:lhob:342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isad:lh:109818,V3 B 1 A1,,Doos 14 / 23,,Nederlands,Noot,,,,,,,,,,,,
,,,f360c194-bbed-5833-85d8-17a7a822e6f9,,,,,,,,,,,,,,1,ObjectTypes,tg:lhob:342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brillen,,,,,,,,,,,
,,,f360c194-bbed-5833-85d8-17a7a822e6f9,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brilglazen van Basiel de Craene,Titel,Nederlands,,,
tg:lhsc:1014,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:1014/N,f3851180-1925-5a42-b8c2-7cb3fef20b5f,BE-ANN07/sc/000000399,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f3851180-1925-5a42-b8c2-7cb3fef20b5f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,2,Conditions,tg:lhsc:1014,,,,note.lhconditie,,,,,,,"* opp.vuil

* lacunes: rechts de hals rond

* lacunes in de afwerkingslaag: links ..., rechts in de hals",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Aangezichtsmasker met oren. Geen steunrand.,Detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:1014,,,,,,,,,,,,,,,,,Dodenmasker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1014,au::54805,{'url': 'https://anet.be/record/isaarlh/au::54805'},ar,Persoon,Karl Dautert,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1014,au::13075,{'url': 'https://anet.be/record/isaarlh/au::13075'},kw,Persoon,Pol de Mont,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,1,Images,tg:lhsc:1014,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83616'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,2,Images,tg:lhsc:1014,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89307'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,1,Items,tg:lhsc:1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51538,K2 B 47 B,,,Naam van de afnemer overgenomen van een oude AMVC-fiche.,,,Nederlands,Noot,,,,,,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/7568a17b-f9e5-5ab1-8694-7f42c4a9b1c7'},au::54805,Karl Dautert,Kunstenaar,,,,,,,
,,,f3851180-1925-5a42-b8c2-7cb3fef20b5f,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodenmasker van Pol de Mont,Titel,Nederlands,,,
tg:lhsc:1666,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:1666/N,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,BE-ANN07/sc/000000694,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f3c99371-f1a2-5ff4-aacc-c61bac76c7e0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,2,Annotations,tg:lhsc:1666,,,,note.lhherkomst,Geschonken door Madeleine Goris-Bambust in 1990,Herkomst,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,"Voetstuk: vierkant, wit.",Detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Marnix Gijsen tijdens zijn verblijf in het ziekenhuis van Pellenberg.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:1666,,,,,,,,,,,,,,,,,Kop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1666,au::910,{'url': 'https://anet.be/record/isaarlh/au::910'},ar,Persoon,M.Th. de Backer-Evers,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1666,au::7526,{'url': 'https://anet.be/record/isaarlh/au::7526'},kw,Persoon,Marnix Gijsen,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,1,Images,tg:lhsc:1666,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83904'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,2,Images,tg:lhsc:1666,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89595'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,1,Items,tg:lhsc:1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172543,K2 B 27 A,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/ce36cf54-1b37-536d-9ae6-3a7469b1d2e2'},au::910,M.Th. de Backer-Evers,Kunstenaar,,,,,,,
,,,f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marnix Gijsen,Titel,Nederlands,,,
tg:lhsc:1199,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:1199/N,f4253902-1936-59be-bfbc-67a331090428,BE-ANN07/sc/000000577,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f4253902-1936-59be-bfbc-67a331090428'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,3,Conditions,tg:lhsc:1199,,,,note.lhconditie,,,,,,,"* opp.vuil

(10/09/2001)",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Met afgeschuind en geprofileerd vierzijdig voetstuk. Hoofd lichtjes naar links.,Detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:1199,,,,,,,,,,,,,,,,,Buste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1199,au::5045,{'url': 'https://anet.be/record/isaarlh/au::5045'},ar,Persoon,Frans Deckers,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1199,au::16271,{'url': 'https://anet.be/record/isaarlh/au::16271'},kw,Persoon,Lambert van Ryswyck,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1199,au::6576,{'url': 'https://anet.be/record/isaarlh/au::6576'},kw,Persoon,Robert Fabri,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,1,Images,tg:lhsc:1199,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83793'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,2,Images,tg:lhsc:1199,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89484'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,2,Inscriptions,,,,,,,,,,,,,,,,,,,,,Rechterzijkant: _Fr.Deckers 1894_,Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,1,Items,tg:lhsc:1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50428,K2 C 9 A,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/6bb375f8-b5eb-5e7b-beb0-9fc41599fc81'},au::5045,Frans Deckers,Kunstenaar,,,,,,,
,,,f4253902-1936-59be-bfbc-67a331090428,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lambert van Ryswyck,Titel,Nederlands,,,
tg:lhsc:823,Schilderij,https://anet.be/record/opaclhobj/tg:lhsc:823/N,f4a7f23b-c198-5519-8507-7bdf7a993d9c,BE-ANN07/sc/000000215,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f4a7f23b-c198-5519-8507-7bdf7a993d9c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,3,Annotations,tg:lhsc:823,,,,note.lhherkomst,Langdurig bruikleen Koninklijk Vlaams Muziekconservatorium.,Herkomst,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,2,Conditions,tg:lhsc:823,,,,note.lhconditie,,,,,,,"* opp.vuil

* lacunes

* lacunes in de afwerkingslaag

(05/09/2001)",Materiële toestand,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,1,GenreTypes,tg:lhsc:823,,,,,,,,,,,,,,,,,Buste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:823,au::5403,{'url': 'https://anet.be/record/isaarlh/au::5403'},ar,Persoon,Hildebert Derre,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:823,au::1539,{'url': 'https://anet.be/record/isaarlh/au::1539'},kw,Persoon,Peter Benoit,Trefwoord,,,,,,,,,,,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,1,Images,tg:lhsc:823,,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:83434'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,2,Images,tg:lhsc:823,,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:89125'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,1,Inscriptions,,,,,,,,,,,,,,,,,,,,,"L-zijkant: _Hildebert DERRE / ANTWERPEN / 1928_

Vooraan: _17/8 1834 Peter Benoit 8-3 1901_

Achterkant: _XI_",Signatuur,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,1,Items,tg:lhsc:823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221309/10,K2 B 30 B,,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,1,ProductionActors,tg:lhsc:823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/3ad1befa-f53e-5f3e-8c83-515e86cd3c2f'},au::5403,Hildebert Derre,Kunstenaar,,,,,,,
,,,f4a7f23b-c198-5519-8507-7bdf7a993d9c,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Benoit,Titel,Nederlands,,,
tg:lhob:24,Object,https://anet.be/record/opaclhobj/tg:lhob:24/N,f4c829c8-d54e-511b-a9d6-9f8073b5073c,BE-ANN07/ob/000000008,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f4c829c8-d54e-511b-a9d6-9f8073b5073c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4c829c8-d54e-511b-a9d6-9f8073b5073c,,,,,,,,,,,,,,1,Acquisitions,tg:lhob:24,tr:lh:3702,Archief van Jozef Muls,{'url':'https://id.letterenhuis.be/ark:/24970/f4c829c8-d54e-511b-a9d6-9f8073b5073c'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4c829c8-d54e-511b-a9d6-9f8073b5073c,,,,,,,,,,,,,,1,Archives,tg:lhob:24,,,,,,,,isad:lh:98423,Medailles,{'url':'https://id.letterenhuis.be/ark:/24970/f4c829c8-d54e-511b-a9d6-9f8073b5073c'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4c829c8-d54e-511b-a9d6-9f8073b5073c,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,,,,Beeltenis met Latijnse tekst op achterzijde,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,f4c829c8-d54e-511b-a9d6-9f8073b5073c,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:24,au::6036,{'url': 'https://anet.be/record/isaarlh/au::6036'},ar,Persoon,Josuë Dupon,Kunstenaar,,,,,,,,,,,,,,,,,,,,,,
