Record ID,Record Type,Keeper Name,URL,ResourceID,Object Number value,Stage Type,Format Dimension,Format Type,Sheet Numbers,Sheeet Type,Page Numbers,Page Type,Object Identifier,Record Identifier Type,URL Type,Object Identifier Type,Object Number Type,order,card,brocade.id,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,External Relation Type,External Relation URL,External Relation URL Type,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Archive Note,Warehouse Location (begin),Warehouse Location (ende),Source Note,Serial Number,Source Note Language,Source Note Type,id/place.place,Production Place ID,Production Place Identifier,Production Place Name,Title,Title Type,Title Language
,,,,cf13a37b-d8f8-5092-8ccb-56c26be682eb,,,,,,,,,,,,,,1,Archives,tg:rubhs:119,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/cf13a37b-d8f8-5092-8ccb-56c26be682eb'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cf13a37b-d8f8-5092-8ccb-56c26be682eb,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cf13a37b-d8f8-5092-8ccb-56c26be682eb,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:119,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,cf13a37b-d8f8-5092-8ccb-56c26be682eb,,,,,,,,,,,,,,1,Items,tg:rubhs:119,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,60,Nederlands,Noot,,,,,,,
,,,,cf13a37b-d8f8-5092-8ccb-56c26be682eb,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje klein formaat (3),Titel,Nederlands
tg:rubhs:71,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:71/N,cf683190-a7ff-54ab-94ad-351d3e2c72d7,BE-ANN14/hs/RA001/122/021,Handgeschreven,"16,5 x 10,5 x 0,3",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/cf683190-a7ff-54ab-94ad-351d3e2c72d7'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cf683190-a7ff-54ab-94ad-351d3e2c72d7,,,,,,,,,,,,,,1,Archives,tg:rubhs:71,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/cf683190-a7ff-54ab-94ad-351d3e2c72d7'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cf683190-a7ff-54ab-94ad-351d3e2c72d7,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende een bezoek aan het Boymans-Van Beuningen Museum te Rotterdam.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,cf683190-a7ff-54ab-94ad-351d3e2c72d7,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:71,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,cf683190-a7ff-54ab-94ad-351d3e2c72d7,,,,,,,,,,,,,,1,Items,tg:rubhs:71,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,21,Nederlands,Noot,,,,,,,
,,,,cf683190-a7ff-54ab-94ad-351d3e2c72d7,,,,,,,,,,,,,,1,Places,tg:rubhs:71,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::105187', 'uuid': '2ee58405-b913-5a67-b00b-69b58b4ab0d9'}]",au::105187,id.rubenianum.be//ark:/86530/2ee58405-b913-5a67-b00b-69b58b4ab0d9,Rotterdam,,,
,,,,cf683190-a7ff-54ab-94ad-351d3e2c72d7,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Rotterdam mus. Boymans""""",Titel,Nederlands
tg:rubhs:185,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:185/N,d10435c2-73d4-50c6-b560-e69d428e9a83,BE-ANN14/hs/RA001/003/001,Handgeschreven,"21,5 x 18 x 2",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d10435c2-73d4-50c6-b560-e69d428e9a83'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d10435c2-73d4-50c6-b560-e69d428e9a83,,,,,,,,,,,,,,1,Archives,tg:rubhs:185,,,,,isad:rub:1107,Agenda's op de briefwisseling,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d10435c2-73d4-50c6-b560-e69d428e9a83'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d10435c2-73d4-50c6-b560-e69d428e9a83,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda op de briefwisseling van 1929 tot 1932.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d10435c2-73d4-50c6-b560-e69d428e9a83,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:185,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,d10435c2-73d4-50c6-b560-e69d428e9a83,,,,,,,,,,,,,,1,Items,tg:rubhs:185,,,,,,,,,,,,,,,,,,,,,isad:rub:1107,T 2 20 2,T 2 20 2,RA 001 / 003,1,Nederlands,Noot,,,,,,,
,,,,d10435c2-73d4-50c6-b560-e69d428e9a83,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda op de briefwisseling,Titel,Nederlands
tg:rubhs:107,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:107/N,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,BE-ANN14/hs/RA001/122/048,Handgeschreven,"16,5 x 10,5 x 1,2",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d1e5fdae-1c99-5051-bcd6-eeb10544c27b'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,,,,,,,,,,,,,,1,Archives,tg:rubhs:107,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d1e5fdae-1c99-5051-bcd6-eeb10544c27b'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje met aantekeningen betreffende reizen naar Keulen, Antwerpen en Engeland en bezoeken aan verscheidene collecties en onderzoekscentra.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:107,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,,,,,,,,,,,,,,1,Items,tg:rubhs:107,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,48,Nederlands,Noot,,,,,,,
,,,,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,,,,,,,,,,,,,,1,Places,tg:rubhs:107,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102247', 'uuid': 'b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc'}]",au::102247,id.rubenianum.be//ark:/86530/b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc,Keulen,,,
,,,,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,,,,,,,,,,,,,,2,Places,tg:rubhs:107,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen,,,
,,,,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,,,,,,,,,,,,,,3,Places,tg:rubhs:107,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen,,,
,,,,d1e5fdae-1c99-5051-bcd6-eeb10544c27b,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Reis naar Engeland""""",Titel,Nederlands
tg:rubhs:65,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:65/N,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,BE-ANN14/hs/RA001/122/015,Handgeschreven,"16,5 x 10,5 x 0,6",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d43eb5ca-58dd-59c7-9a3b-6f79751297c9'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,1,Annotations,tg:rubhs:65,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,1,Archives,tg:rubhs:65,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d43eb5ca-58dd-59c7-9a3b-6f79751297c9'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende bezoeken aan collecties en literatuuronderzoek,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:65,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,1,Items,tg:rubhs:65,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,15,Nederlands,Noot,,,,,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,1,Places,tg:rubhs:65,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,2,Places,tg:rubhs:65,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,3,Places,tg:rubhs:65,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,4,Places,tg:rubhs:65,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100266', 'uuid': '3a873463-f933-51c1-962a-db62e7066f51'}]",au::100266,id.rubenianum.be//ark:/86530/3a873463-f933-51c1-962a-db62e7066f51,Geel,,,
,,,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"1926""""",Titel,Nederlands
tg:rubhs:35,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:35/N,d4dcf6bd-130c-51db-839f-e92b544d2111,BE-ANN14/hs/RA001/001/31,Handgeschreven,"10,6 x 6,7 x 0,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d4dcf6bd-130c-51db-839f-e92b544d2111'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d4dcf6bd-130c-51db-839f-e92b544d2111,,,,,,,,,,,,,,1,Archives,tg:rubhs:35,,,,,isad:rub:314,Agenda's,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d4dcf6bd-130c-51db-839f-e92b544d2111'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d4dcf6bd-130c-51db-839f-e92b544d2111,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1945.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d4dcf6bd-130c-51db-839f-e92b544d2111,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:35,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,d4dcf6bd-130c-51db-839f-e92b544d2111,,,,,,,,,,,,,,1,Items,tg:rubhs:35,,,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,31,Nederlands,Noot,,,,,,,
,,,,d4dcf6bd-130c-51db-839f-e92b544d2111,,,,,,,,,,,,,,1,Places,tg:rubhs:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen,,,
,,,,d4dcf6bd-130c-51db-839f-e92b544d2111,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1945,Titel,Nederlands
tg:rubhs:102,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:102/N,d609fecc-495a-59f3-aea5-37d40adc6052,BE-ANN14/hs/RA001/002/007,Handgeschreven,"17 x 10,5 x 1",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d609fecc-495a-59f3-aea5-37d40adc6052'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d609fecc-495a-59f3-aea5-37d40adc6052,,,,,,,,,,,,,,1,Archives,tg:rubhs:102,,,,,isad:rub:315,Adresboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d609fecc-495a-59f3-aea5-37d40adc6052'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d609fecc-495a-59f3-aea5-37d40adc6052,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Adresboekje Frankrijk, zonder Parijs.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d609fecc-495a-59f3-aea5-37d40adc6052,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:102,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,d609fecc-495a-59f3-aea5-37d40adc6052,,,,,,,,,,,,,,1,Items,tg:rubhs:102,,,,,,,,,,,,,,,,,,,,,isad:rub:315,T 2 20 2,T 2 20 2,RA 001 / 002,7,Nederlands,Noot,,,,,,,
,,,,d609fecc-495a-59f3-aea5-37d40adc6052,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adresboekje """"Frankrijk, zonder Parijs""""",Titel,Nederlands
tg:rubhs:30,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:30/N,d60d1eb6-875d-5f23-bdec-058b08a2a51f,BE-ANN14/hs/RA001/001/26,Handgeschreven,"12,5 x 8,5 x 0,7",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d60d1eb6-875d-5f23-bdec-058b08a2a51f'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d60d1eb6-875d-5f23-bdec-058b08a2a51f,,,,,,,,,,,,,,1,Archives,tg:rubhs:30,,,,,isad:rub:314,Agenda's,{'url':'https://id.museumplantinmoretus.be/ark:/11975/d60d1eb6-875d-5f23-bdec-058b08a2a51f'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d60d1eb6-875d-5f23-bdec-058b08a2a51f,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1940.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d60d1eb6-875d-5f23-bdec-058b08a2a51f,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:30,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,d60d1eb6-875d-5f23-bdec-058b08a2a51f,,,,,,,,,,,,,,1,Items,tg:rubhs:30,,,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,26,Nederlands,Noot,,,,,,,
,,,,d60d1eb6-875d-5f23-bdec-058b08a2a51f,,,,,,,,,,,,,,1,Places,tg:rubhs:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen,,,
,,,,d60d1eb6-875d-5f23-bdec-058b08a2a51f,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1940,Titel,Nederlands
tg:rubhs:132,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:132/N,da18148f-d2af-5bae-8550-df807cde96ef,BE-ANN14/hs/RA001/122/073,Handgeschreven,"16,5 x 10,5 x 0,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/da18148f-d2af-5bae-8550-df807cde96ef'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da18148f-d2af-5bae-8550-df807cde96ef,,,,,,,,,,,,,,1,Annotations,tg:rubhs:132,note.rubalg,Het notitieboekje is voor een groot deel niet beschreven.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da18148f-d2af-5bae-8550-df807cde96ef,,,,,,,,,,,,,,1,Archives,tg:rubhs:132,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/da18148f-d2af-5bae-8550-df807cde96ef'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da18148f-d2af-5bae-8550-df807cde96ef,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende een bezoek aan collecties in Dresden.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da18148f-d2af-5bae-8550-df807cde96ef,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:132,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,da18148f-d2af-5bae-8550-df807cde96ef,,,,,,,,,,,,,,1,Items,tg:rubhs:132,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,73,Nederlands,Noot,,,,,,,
,,,,da18148f-d2af-5bae-8550-df807cde96ef,,,,,,,,,,,,,,1,Places,tg:rubhs:132,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102357', 'uuid': '5a437276-7536-5644-85a5-2c982638778e'}]",au::102357,id.rubenianum.be//ark:/86530/5a437276-7536-5644-85a5-2c982638778e,Dresden,,,
,,,,da18148f-d2af-5bae-8550-df807cde96ef,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Dresden""""",Titel,Nederlands
tg:rubhs:88,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:88/N,da1c9379-7cb1-59a3-90a7-41c1bea975a7,BE-ANN14/hs/RA001/122/038,Handgeschreven,"16 x 10 x 1,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/da1c9379-7cb1-59a3-90a7-41c1bea975a7'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da1c9379-7cb1-59a3-90a7-41c1bea975a7,,,,,,,,,,,,,,1,Archives,tg:rubhs:88,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/da1c9379-7cb1-59a3-90a7-41c1bea975a7'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da1c9379-7cb1-59a3-90a7-41c1bea975a7,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje met aantekeningen betreffende bezoeken aan Oxford, Den Haag, Brussel en Antwerpen.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da1c9379-7cb1-59a3-90a7-41c1bea975a7,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:88,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,da1c9379-7cb1-59a3-90a7-41c1bea975a7,,,,,,,,,,,,,,1,Items,tg:rubhs:88,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,38,Nederlands,Noot,,,,,,,
,,,,da1c9379-7cb1-59a3-90a7-41c1bea975a7,,,,,,,,,,,,,,1,Places,tg:rubhs:88,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106158', 'uuid': '4d4299c2-6c5b-5b2b-a186-d51cbb671a46'}]",au::106158,id.rubenianum.be//ark:/86530/4d4299c2-6c5b-5b2b-a186-d51cbb671a46,Oxford,,,
,,,,da1c9379-7cb1-59a3-90a7-41c1bea975a7,,,,,,,,,,,,,,2,Places,tg:rubhs:88,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage,,,
,,,,da1c9379-7cb1-59a3-90a7-41c1bea975a7,,,,,,,,,,,,,,3,Places,tg:rubhs:88,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel,,,
,,,,da1c9379-7cb1-59a3-90a7-41c1bea975a7,,,,,,,,,,,,,,4,Places,tg:rubhs:88,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen,,,
,,,,da1c9379-7cb1-59a3-90a7-41c1bea975a7,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Oxford - Belgium - Haag 1937""""",Titel,Nederlands
tg:rubhs:22,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:22/N,da5d40cc-feda-5437-be6f-2898179f56c8,BE-ANN14/hs/RA001/001/18,Handgeschreven,"7,6 x 11 x 0,7",Maximum,90,Circa,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/da5d40cc-feda-5437-be6f-2898179f56c8'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da5d40cc-feda-5437-be6f-2898179f56c8,,,,,,,,,,,,,,1,Archives,tg:rubhs:22,,,,,isad:rub:314,Agenda's,{'url':'https://id.museumplantinmoretus.be/ark:/11975/da5d40cc-feda-5437-be6f-2898179f56c8'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da5d40cc-feda-5437-be6f-2898179f56c8,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1932.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,da5d40cc-feda-5437-be6f-2898179f56c8,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:22,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,da5d40cc-feda-5437-be6f-2898179f56c8,,,,,,,,,,,,,,1,Items,tg:rubhs:22,,,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,18,Nederlands,Noot,,,,,,,
,,,,da5d40cc-feda-5437-be6f-2898179f56c8,,,,,,,,,,,,,,1,Places,tg:rubhs:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn,,,
,,,,da5d40cc-feda-5437-be6f-2898179f56c8,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1932,Titel,Nederlands
tg:rubhs:57,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:57/N,db03d75c-f6bd-560e-a0bc-701dccd7cdac,BE-ANN14/hs/RA001/122/007,Handgeschreven,"16,5 x 10,5 x 1,5",Maximum,,,159.0,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/db03d75c-f6bd-560e-a0bc-701dccd7cdac'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
