ResourceID,brocade.id,card,order,kenmerken.rubobjnrgr,isaad,Associated Archive Relation
ff698978-fa82-5a4f-9414-c4bbaeb9c915,tg:rubgr:3671,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
ed9a339c-3a81-50c4-b0f6-f245e25e0e8f,tg:rubgr:1565,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
5ed89af8-441d-5bc8-a632-ca1bd2558e32,tg:rubgr:4767,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
393ec629-6570-5856-a2d2-689f90ab783c,tg:rubgr:4337,AssociatedArchives,2,AFG_007,isad:rub:2937,https://data.rubenianum.be/ead/ark:/86530/b0de98c3-2012-5532-a25f-5638b142d769
8bc38295-7c3f-5ff2-83e9-2f480406e74d,tg:rubgr:4120,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
e67ec980-d040-5ee0-924c-3e77102b5418,tg:rubgr:194,AssociatedArchives,2,AFG_010,isad:rub:2940,https://data.rubenianum.be/ead/ark:/86530/0b0926d5-bcda-5383-be61-b96eb86fe671
5abb2621-f9a6-5576-aea5-032a50097c62,tg:rubgr:4209,AssociatedArchives,2,AFG_019,isad:rub:2949,https://data.rubenianum.be/ead/ark:/86530/a2831777-5bc3-554f-9665-14ef4be7053d
e8056973-34bb-5ed9-b3b6-5a3a38be3a9d,tg:rubgr:3935,AssociatedArchives,2,AFG_030,isad:rub:2960,https://data.rubenianum.be/ead/ark:/86530/61246860-0aa6-5489-8076-7e7a5efe182c
c8873003-d0a4-5288-bfa4-fc87934e0a4d,tg:rubgr:4931,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
93775d36-0e06-5eee-b62a-9f803d44ba41,tg:rubgr:985,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
623e5650-e00c-505d-96f5-8a6c460a5012,tg:rubgr:4531,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
03b0ff97-f4cd-5ffe-977c-5d90707e2853,tg:rubgr:4927,AssociatedArchives,2,AFG_013,isad:rub:2943,https://data.rubenianum.be/ead/ark:/86530/6b256723-5571-534f-a505-2a1815bd0174
058a77fa-80ce-5a7a-bfbf-3d6048739e04,tg:rubgr:1676,AssociatedArchives,2,AFG_006,isad:rub:2936,https://data.rubenianum.be/ead/ark:/86530/60e66e6f-9215-5084-a0bb-5c64fd44667a
2a365554-cffe-5963-8fa2-4573ec93e6b1,tg:rubgr:4474,AssociatedArchives,2,AFG_016,isad:rub:2946,https://data.rubenianum.be/ead/ark:/86530/e550af5b-b030-58f1-baa1-3850ebb9b55d
517a5040-b47c-517c-a435-202876995370,tg:rubgr:643,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
ce2de4eb-4105-513c-a11c-b12889141709,tg:rubgr:62,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
14f2d14c-99bd-5c06-b49b-af8e40387f02,tg:rubgr:2373,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
c4e63a10-9f29-598a-80a3-af1998b83d44,tg:rubgr:4136,AssociatedArchives,2,AFG_019,isad:rub:2949,https://data.rubenianum.be/ead/ark:/86530/a2831777-5bc3-554f-9665-14ef4be7053d
386cffc3-94b5-54d8-a17d-f185b10f2bd2,tg:rubgr:5232,AssociatedArchives,2,AFG_012,isad:rub:2942,https://data.rubenianum.be/ead/ark:/86530/f037427a-fd46-58e9-a66c-64e49cb68be3
6a5e70a2-1e18-5810-a6cf-b1ec4306a3f5,tg:rubgr:478,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
