ResourceID,brocade.id,card,order,source_field,Format Numbers,Format Unit Type,Format Number Type,Page Numbers,Format Number
b3e48bec-a610-58b9-a740-ab915ff3057c,tg:lhhs:10879_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
dd0c4a11-251d-5d83-b653-06ac182ff62f,tg:lhhs:5787_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
dd0c4a11-251d-5d83-b653-06ac182ff62f,tg:lhhs:5787_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,6,
590fdb4d-a86d-5288-9574-884472855998,tg:lhhs:11582_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,6,folios (leaves),aantal totaal,,
590fdb4d-a86d-5288-9574-884472855998,tg:lhhs:11582_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,6,
e5b4de81-57e7-5de3-88c6-3b20ba5489e9,tg:lhhs:7916_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,10,folios (leaves),aantal totaal,,
e5b4de81-57e7-5de3-88c6-3b20ba5489e9,tg:lhhs:7916_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,10,
a6b3d908-3642-5905-8e93-e83b99a5b246,tg:lhhs:10088_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
a6b3d908-3642-5905-8e93-e83b99a5b246,tg:lhhs:10088_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
f2a26994-fc53-5122-a9c7-7d0c8761084f,tg:lhhs:17957_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
f2a26994-fc53-5122-a9c7-7d0c8761084f,tg:lhhs:17957_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
88c27c89-0f1b-50af-89f2-980e4035a1aa,tg:lhhs:6585_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,ca
20096f01-d5bc-575f-be90-e35132615dc1,tg:lhhs:19637_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
20096f01-d5bc-575f-be90-e35132615dc1,tg:lhhs:19637_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
72b69dcf-c5ac-58d2-bf21-ec5df9df70eb,tg:lhhs:10911_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,5,folios (leaves),aantal totaal,,
72b69dcf-c5ac-58d2-bf21-ec5df9df70eb,tg:lhhs:10911_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,5,
96f2b89b-7087-5636-b853-f54cdce5e6cf,tg:lhhs:9676_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,22,folios (leaves),aantal totaal,,
96f2b89b-7087-5636-b853-f54cdce5e6cf,tg:lhhs:9676_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,22,
40712948-0040-542c-adad-8c337c641a2c,tg:lhhs:5797_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,12,folios (leaves),aantal totaal,,
40712948-0040-542c-adad-8c337c641a2c,tg:lhhs:5797_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,12,
084db47f-7eb3-5947-8e08-a53ee910205e,tg:lhhs:18245_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,280,folios (leaves),aantal totaal,,ca
084db47f-7eb3-5947-8e08-a53ee910205e,tg:lhhs:18245_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,280,
90075968-f1b7-5500-8dca-47d01c37f1c6,tg:lhhs:12790_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,73,folios (leaves),aantal totaal,,
90075968-f1b7-5500-8dca-47d01c37f1c6,tg:lhhs:12790_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,73,
54ca2c53-5dcc-5298-b629-978887320999,tg:lhhs:8204_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
54ca2c53-5dcc-5298-b629-978887320999,tg:lhhs:8204_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
e337dde8-5598-547b-9fa1-e5cd17a47876,tg:lhhs:10869_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
e337dde8-5598-547b-9fa1-e5cd17a47876,tg:lhhs:10869_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
fa4dc06b-7bd8-50c6-8380-7f97abaa162c,tg:lhhs:4093_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
496573d5-028d-5cd5-b16f-fd1286cd650d,tg:lhhs:5599_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,206,folios (leaves),aantal totaal,,
496573d5-028d-5cd5-b16f-fd1286cd650d,tg:lhhs:5599_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,206,
e365a2c5-1fe4-5954-95ca-b00b6d36ff83,tg:lhhs:8993_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,17,folios (leaves),aantal totaal,,
e365a2c5-1fe4-5954-95ca-b00b6d36ff83,tg:lhhs:8993_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,17,
4d2b2c5a-6239-5176-8ae4-d52dda9d1240,tg:lhhs:365_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
df24de99-a389-5974-80f2-f870b9780043,tg:lhhs:13094_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
df24de99-a389-5974-80f2-f870b9780043,tg:lhhs:13094_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
7dd20ba7-fc08-53ea-be27-a7b9eb0274fb,tg:lhhs:19541_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,16,folios (leaves),aantal totaal,,
7dd20ba7-fc08-53ea-be27-a7b9eb0274fb,tg:lhhs:19541_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,16,
ac49afa3-8005-5605-a93b-0ee3e386c13f,tg:lhhs:13875_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
ac49afa3-8005-5605-a93b-0ee3e386c13f,tg:lhhs:13875_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
03f41a47-f8f2-594c-af82-fdf3a3a78c6c,tg:lhhs:10286_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
03f41a47-f8f2-594c-af82-fdf3a3a78c6c,tg:lhhs:10286_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
b5dcb16f-2f0b-5497-9003-5764b98f6076,tg:lhhs:3834_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,8,
69e1e0bc-488f-5782-a357-80f3cf139fb6,tg:lhhs:4872_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,81,folios (leaves),aantal totaal,,
69e1e0bc-488f-5782-a357-80f3cf139fb6,tg:lhhs:4872_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,159,
cdfb0d1c-bd4d-5ac1-b61f-bf0f0df744c0,tg:lhhs:7281_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,85,folios (leaves),aantal totaal,,
cdfb0d1c-bd4d-5ac1-b61f-bf0f0df744c0,tg:lhhs:7281_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,83,
e5a476b7-6974-5a4e-9d95-026de093d359,tg:lhhs:19439_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
e5a476b7-6974-5a4e-9d95-026de093d359,tg:lhhs:19439_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
d573dfb6-1105-57e2-a6c6-4eaf530012e7,tg:lhhs:14833_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,8,folios (leaves),aantal totaal,,
d573dfb6-1105-57e2-a6c6-4eaf530012e7,tg:lhhs:14833_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,8,
d9acc445-012e-5cb1-a662-2fbdf03a36ef,tg:lhhs:9478_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
d9acc445-012e-5cb1-a662-2fbdf03a36ef,tg:lhhs:9478_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
bc2ce910-2c88-5085-b375-14973272cf5d,tg:lhhs:8172_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,14,folios (leaves),aantal totaal,,
bc2ce910-2c88-5085-b375-14973272cf5d,tg:lhhs:8172_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,14,
7c7cde64-b032-5f75-b502-7b780e71bcee,tg:lhhs:18133_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
7c7cde64-b032-5f75-b502-7b780e71bcee,tg:lhhs:18133_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
a83fdd64-9ae8-5b5a-8edc-8945d3091438,tg:lhhs:13084_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,17,folios (leaves),aantal totaal,,
a83fdd64-9ae8-5b5a-8edc-8945d3091438,tg:lhhs:13084_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,17,
63d3d6dc-c429-55c9-99ef-556c50717318,tg:lhhs:19551_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,6+6,folios (leaves),aantal totaal,,
63d3d6dc-c429-55c9-99ef-556c50717318,tg:lhhs:19551_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,6+6,
3c6874ec-dc7f-5293-a453-3c51eaaeaef6,tg:lhhs:4083_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
6189b567-a1db-5652-875b-2a42d83410bc,tg:lhhs:20495_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,17,folios (leaves),aantal totaal,,
6189b567-a1db-5652-875b-2a42d83410bc,tg:lhhs:20495_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,17,
5df1a37b-e893-59f1-9201-e757a18ed1a7,tg:lhhs:8983_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,7,folios (leaves),aantal totaal,,
5df1a37b-e893-59f1-9201-e757a18ed1a7,tg:lhhs:8983_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,7,
f30eee83-1d7e-5435-b30b-774d087b69e2,tg:lhhs:375_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,105,
6a3cc302-4d79-5d90-a303-6e1d719a52d8,tg:lhhs:5589_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,58,folios (leaves),aantal totaal,,
75ed079a-10e9-5e3e-be01-cd47db66b940,tg:lhhs:9468_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,13,folios (leaves),aantal totaal,,
75ed079a-10e9-5e3e-be01-cd47db66b940,tg:lhhs:9468_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,13,
c6b6d093-0655-5484-8ab2-9632634df421,tg:lhhs:14823_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,50,folios (leaves),aantal totaal,,ca
c6b6d093-0655-5484-8ab2-9632634df421,tg:lhhs:14823_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,50,
f16da172-ac28-523d-85c2-df2fbf3106fb,tg:lhhs:19429_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
f16da172-ac28-523d-85c2-df2fbf3106fb,tg:lhhs:19429_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
6ac5ebcd-65dc-5ef2-bd4c-91a62e46a23c,tg:lhhs:4862_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,19,folios (leaves),aantal totaal,,
004f7ff7-a2a2-5903-8dae-5bfdac6cbef5,tg:lhhs:7291_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
9b6ecbf8-dce9-5bce-9491-a038e7cb5422,tg:lhhs:18123_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
9b6ecbf8-dce9-5bce-9491-a038e7cb5422,tg:lhhs:18123_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
b3659690-b769-5ba4-950c-b9475bfd69c5,tg:lhhs:8162_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
b3659690-b769-5ba4-950c-b9475bfd69c5,tg:lhhs:8162_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
48523cc1-6913-5071-9cd6-744aa213c26b,tg:lhhs:3824_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,5,
354cf971-462e-5580-ac03-c6e7d2242fad,tg:lhhs:13865_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
0ff9282c-c51a-57ec-acd1-43063f137fdd,tg:lhhs:10296_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
0ff9282c-c51a-57ec-acd1-43063f137fdd,tg:lhhs:10296_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
e0f55765-d6d6-537a-a42d-18fc28dd665d,tg:lhhs:14687_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
e0f55765-d6d6-537a-a42d-18fc28dd665d,tg:lhhs:14687_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
9071e5a3-f2d9-5e73-9969-0060e0fc5b1f,tg:lhhs:530_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,6,folios (leaves),aantal totaal,,
56b01e2a-e9a7-5dbe-a888-b52f3ddc01b1,tg:lhhs:19314_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,25,folios (leaves),aantal totaal,,
56b01e2a-e9a7-5dbe-a888-b52f3ddc01b1,tg:lhhs:19314_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,25,
fb9449de-bb85-5925-96bd-525a7f322f9d,tg:lhhs:3680_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,27,folios (leaves),aantal totaal,,
fb9449de-bb85-5925-96bd-525a7f322f9d,tg:lhhs:3680_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,53,
0d14774a-0fd1-5fc1-8364-1176d02a2adc,tg:lhhs:9355_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
0d14774a-0fd1-5fc1-8364-1176d02a2adc,tg:lhhs:9355_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,12,
77d20104-3b9a-5d56-9947-64250f2e250f,tg:lhhs:1979_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
e6af3a83-c37b-538d-9e05-25e87b23f9b0,tg:lhhs:11938_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,12,folios (leaves),aantal totaal,,
e6af3a83-c37b-538d-9e05-25e87b23f9b0,tg:lhhs:11938_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,12,
0f583a94-91b6-500c-8710-9e405543e5fd,tg:lhhs:99_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,12,
ea90a1d1-d7f0-506d-b819-b618be58900a,tg:lhhs:6847_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,26,folios (leaves),aantal totaal,,
ea90a1d1-d7f0-506d-b819-b618be58900a,tg:lhhs:6847_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,26,
5caf80e2-53bb-54d4-bb46-cad92d3a33a4,tg:lhhs:1198_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
5caf80e2-53bb-54d4-bb46-cad92d3a33a4,tg:lhhs:1198_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
245c58f7-ba55-56d0-bf6f-e97ea82428ce,tg:lhhs:448_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
e8f86854-b2ad-5b34-ab86-c1154515395a,tg:lhhs:18766_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
e8f86854-b2ad-5b34-ab86-c1154515395a,tg:lhhs:18766_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,6,
520ad553-40c2-5c7a-926b-180b9894f535,tg:lhhs:11840_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,69,folios (leaves),aantal totaal,,
520ad553-40c2-5c7a-926b-180b9894f535,tg:lhhs:11840_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,69,
ded403de-0828-520f-a749-2d02915c68e4,tg:lhhs:1801_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
17d75c5a-eb04-5c2a-a122-97da9472e62b,tg:lhhs:8727_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,7,folios (leaves),aantal totaal,,
17d75c5a-eb04-5c2a-a122-97da9472e62b,tg:lhhs:8727_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,7,
42cb66fa-aac0-5dfa-b7f8-a00ca999fbd1,tg:lhhs:3690_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,77,folios (leaves),aantal totaal,,
42cb66fa-aac0-5dfa-b7f8-a00ca999fbd1,tg:lhhs:3690_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,153,
0175213f-8b74-5499-86fa-0181262e269b,tg:lhhs:9345_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,732,
6dc5978f-b3a5-5084-b90d-c7d358bfcce5,tg:lhhs:19304_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,93,folios (leaves),aantal totaal,,ca
6dc5978f-b3a5-5084-b90d-c7d358bfcce5,tg:lhhs:19304_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,186,
9f376366-7505-517d-a660-ae79f62d3f28,tg:lhhs:89_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,164,
d86029a0-bcc2-5c4d-87c2-4e759d9341da,tg:lhhs:11928_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,23,folios (leaves),aantal totaal,,
d86029a0-bcc2-5c4d-87c2-4e759d9341da,tg:lhhs:11928_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,23,
de298e54-fe08-541a-abaf-d6502d8b49fb,tg:lhhs:1969_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
a8e7b11e-f710-583a-b823-fae23d86b2aa,tg:lhhs:14697_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
a8e7b11e-f710-583a-b823-fae23d86b2aa,tg:lhhs:14697_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
0250115e-8005-5943-9501-9318a13da2e8,tg:lhhs:520_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
e84a3387-c690-5385-95a8-e0859a77d65d,tg:lhhs:1811_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
e84a3387-c690-5385-95a8-e0859a77d65d,tg:lhhs:1811_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
a5c4e4cc-4a06-5798-af52-c6496adb2ef5,tg:lhhs:18776_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
a5c4e4cc-4a06-5798-af52-c6496adb2ef5,tg:lhhs:18776_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
cda7c8bd-3d56-5605-ad17-4435db32017e,tg:lhhs:11850_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,412,folios (leaves),aantal totaal,,
43bb1224-d664-51c3-b499-6bed3b054611,tg:lhhs:1188_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
43bb1224-d664-51c3-b499-6bed3b054611,tg:lhhs:1188_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
9891083a-7177-5cfc-9ad9-acac87e1baa7,tg:lhhs:458_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
7069a60d-74e5-513b-bcba-3d5c0199a9a1,tg:lhhs:6857_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,40,folios (leaves),aantal totaal,,
7069a60d-74e5-513b-bcba-3d5c0199a9a1,tg:lhhs:6857_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,40,
d115aba6-6846-587d-a426-22a289fb8d24,tg:lhhs:12527_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,37,folios (leaves),aantal totaal,,
d115aba6-6846-587d-a426-22a289fb8d24,tg:lhhs:12527_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,37,
98652199-d25c-5d01-b876-d533d81821d6,tg:lhhs:2566_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
efac18af-be19-5a40-a40d-3e3bc29227b7,tg:lhhs:7340_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
582789fe-eca7-5440-a521-29bbb954847a,tg:lhhs:21136_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,42,
ff3fbb11-36f6-5710-98a3-1f48a3f23666,tg:lhhs:5520_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
89a18b0f-1233-5b7b-8844-971fbb83755c,tg:lhhs:15561_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,93,folios (leaves),aantal totaal,,
89a18b0f-1233-5b7b-8844-971fbb83755c,tg:lhhs:15561_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,93,
9ad8f32e-8afb-52d3-ba7e-64a759a96da6,tg:lhhs:10347_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
9ad8f32e-8afb-52d3-ba7e-64a759a96da6,tg:lhhs:10347_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
a5c7f37e-b49e-5d01-9369-b5bb0850e2c8,tg:lhhs:6732_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,7,folios (leaves),aantal totaal,,
9a7c77e4-94a4-5b79-8f8d-38b46b380411,tg:lhhs:13155_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,241,folios (leaves),aantal totaal,,
9a7c77e4-94a4-5b79-8f8d-38b46b380411,tg:lhhs:13155_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,241,
f745f1c3-1288-5bfc-be49-6d5f43d084d8,tg:lhhs:7238_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,8,folios (leaves),aantal totaal,,
ae79bbff-d474-598f-8f29-9f7e3bd89fe7,tg:lhhs:19480_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
ae79bbff-d474-598f-8f29-9f7e3bd89fe7,tg:lhhs:19480_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
9d39fdad-8cab-5236-8f55-b385c647495a,tg:lhhs:3114_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
