ResourceID,brocade.id,card,order,ire.isaar.uuid,Creation ISAAR Brocade ID,Creation Actor Role,Creation Actor Note,Artistic Actor Widget,Creation Actor Identifier
dea44b8d-29e8-5617-b5a2-10ee4426ff9d,tg:lhhs:14076,ImmaterialContent,1,9c950d84-8040-59a3-b12d-e27abfc73250,au::14188,authors,,"dlod={""name"":""Paul van Ostaijen"",""ark"":""ark:/83110/x0/9c950d84-8040-59a3-b12d-e27abfc73250"",""uri"":""/agents/people/48785"",""id"":""au::14188"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9c950d84-8040-59a3-b12d-e27abfc73250
aa3d7461-680e-5821-99b4-da97e64eae56,tg:lhhs:13619,ImmaterialContent,1,da00885f-dddd-542c-9767-38420a17149f,au::7526,authors,,"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
edff0523-04d1-5f65-9653-c46e7d631655,tg:lhhs:9707,ImmaterialContent,1,22c764b2-1fdf-55f0-9a28-719471032145,au::2531,authors,,"dlod={""name"":""Remi Bosselaers"",""ark"":""ark:/83110/x0/22c764b2-1fdf-55f0-9a28-719471032145"",""uri"":""/agents/people/73025"",""id"":""au::2531"",""nameWithContext"":[""Leo van Heilsdag""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/22c764b2-1fdf-55f0-9a28-719471032145
39730edb-f64c-5f20-9eb8-f31999659782,tg:lhhs:11624,ImmaterialContent,1,fe26974c-67ce-5d15-a174-cdfb6a43d675,au::10965,authors,,"dlod={""name"":""Jan Lampo"",""ark"":""ark:/83110/x0/fe26974c-67ce-5d15-a174-cdfb6a43d675"",""uri"":""/agents/people/88568"",""id"":""au::10965"",""nameWithContext"":[""Simon Herne"",""Joris Moritoen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fe26974c-67ce-5d15-a174-cdfb6a43d675
2c6e21c3-c1bc-542f-8be2-ca06e31536d3,tg:lhhs:10936,ImmaterialContent,1,2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662,au::21136,authors,,"dlod={""name"":""Andreas de Weerdt"",""ark"":""ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662"",""uri"":""/agents/people/92008"",""id"":""au::21136"",""nameWithContext"":[""De Wederstaander"",""Jan Baskul""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662
517b19da-4112-516e-995b-e8448c2e7a2f,tg:lhhs:8815,ImmaterialContent,1,108e3bcf-9e5a-592d-af10-30617c61b438,au::13345,authors,,"dlod={""name"":""Achilles Mussche"",""ark"":""ark:/83110/x0/108e3bcf-9e5a-592d-af10-30617c61b438"",""uri"":""/agents/people/47774"",""id"":""au::13345"",""nameWithContext"":[""Achiel J. Volkman"",""Blauwvoet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/108e3bcf-9e5a-592d-af10-30617c61b438
492b2536-029f-5316-981e-7c812c11b201,tg:lhhs:19214,ImmaterialContent,1,6466ceae-88bb-5aee-b0a5-573d77270768,au::5006,authors,,"dlod={""name"":""Adiel Debeuckelaere"",""ark"":""ark:/83110/x0/6466ceae-88bb-5aee-b0a5-573d77270768"",""uri"":""/agents/people/80040"",""id"":""au::5006"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6466ceae-88bb-5aee-b0a5-573d77270768
95ce1035-bfe8-56bc-9d9d-a20abeb10216,tg:lhhs:1337,ImmaterialContent,1,060aae26-2307-563b-8e03-f669281bea24,au::5281,authors,,"dlod={""name"":""André Demedts"",""ark"":""ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24"",""uri"":""/agents/people/50634"",""id"":""au::5281"",""nameWithContext"":[""'t Elsboschmanneke"",""Herman Elvoort"",""Willy Hart"",""Koen Lisarde"",""Nemo"",""Wim Oldenweg""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24
afd57d62-f20e-5afe-af3b-89a4a47a4a5b,tg:lhhs:6108,ImmaterialContent,1,7c0cd2d8-5df8-5bc2-8ec1-008b4ed83f36,au::21592,authors,,"dlod={""name"":""Dirk de Witte"",""ark"":""ark:/83110/x0/7c0cd2d8-5df8-5bc2-8ec1-008b4ed83f36"",""uri"":""/agents/people/79310"",""id"":""au::21592"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7c0cd2d8-5df8-5bc2-8ec1-008b4ed83f36
59798f91-ebc4-5762-8c99-413c71048ffc,tg:lhhs:4135,ImmaterialContent,1,2b18cc1d-6bba-5c12-86ac-a98bf559ba35,au::1756,authors,,"dlod={""name"":""Isidoor van Beugem"",""ark"":""ark:/83110/x0/2b18cc1d-6bba-5c12-86ac-a98bf559ba35"",""uri"":""/agents/people/75337"",""id"":""au::1756"",""nameWithContext"":[""Isidoor Verdoodt""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2b18cc1d-6bba-5c12-86ac-a98bf559ba35
d132ad53-fe2a-5db2-82ea-cc901010398d,tg:lhhs:14426,ImmaterialContent,1,33d484c9-8f33-53e3-89d0-ac8f309c30b2,au::3887,authors,,"dlod={""name"":""Jef Claes"",""ark"":""ark:/83110/x0/33d484c9-8f33-53e3-89d0-ac8f309c30b2"",""uri"":""/agents/people/54340"",""id"":""au::3887"",""nameWithContext"":[""Jozef Pieter Claes""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/33d484c9-8f33-53e3-89d0-ac8f309c30b2
9e2a8ec1-1b14-517b-9f70-1e418f9f4d13,tg:lhhs:302,ImmaterialContent,1,6f65e969-6054-5fcb-bbc1-edf03f7e2f44,au::9025,authors,,"dlod={""name"":""Albert van Hoogenbemt"",""ark"":""ark:/83110/x0/6f65e969-6054-5fcb-bbc1-edf03f7e2f44"",""uri"":""/agents/people/58412"",""id"":""au::9025"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6f65e969-6054-5fcb-bbc1-edf03f7e2f44
5a6d54b3-2ca7-5b7e-af53-aa05ba3a4bbb,tg:lhhs:10465,ImmaterialContent,1,b13d2966-2e8a-5595-94c8-54e3806d23ae,au::3006,authors,,"dlod={""name"":""Jeroen Brouwers"",""ark"":""ark:/83110/x0/b13d2966-2e8a-5595-94c8-54e3806d23ae"",""uri"":""/agents/people/61117"",""id"":""au::3006"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b13d2966-2e8a-5595-94c8-54e3806d23ae
47482753-b8f7-5825-ba4e-8dc0aa3f5dc9,tg:lhhs:12458,ImmaterialContent,1,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,authors,,"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
77b8bc4a-ff71-568e-a424-eda4605dad56,tg:lhhs:5374,ImmaterialContent,1,f100a5a7-26d8-5a2d-9c4d-da7000787868,au::21790,authors,,"dlod={""name"":""Lode Zielens"",""ark"":""ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868"",""uri"":""/agents/people/81376"",""id"":""au::21790"",""nameWithContext"":[""Brabo"",""Carolus"",""Neptuin"",""Fernand van Rooy"",""Scaldis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f100a5a7-26d8-5a2d-9c4d-da7000787868
04184e36-9294-5d9d-8aad-a7794f58f344,tg:lhhs:7349,ImmaterialContent,1,1d0b03ac-6fed-57bf-a82a-4c14331298eb,au::3069,authors,,"dlod={""name"":""Victor J. Brunclair"",""ark"":""ark:/83110/x0/1d0b03ac-6fed-57bf-a82a-4c14331298eb"",""uri"":""/agents/people/66558"",""id"":""au::3069"",""nameWithContext"":[""Geert Bardemeyer"",""J. Fikkens"",""Fikky"",""Krokodil"",""Bruno Claro""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1d0b03ac-6fed-57bf-a82a-4c14331298eb
2725ebf1-72da-5559-af62-2880eb440ce5,tg:lhhs:15667,ImmaterialContent,1,e61ca404-75cd-5a72-8fba-f0196619183c,au::21615,authors,,"dlod={""name"":""Walter Keersmans"",""ark"":""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""uri"":""/agents/people/75754"",""id"":""au::21615"",""nameWithContext"":[""Karel van de Woestijne"",""Peter van Becelaere"",""Erik Monck"",""Beaat Utenhove""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c
96c59ded-0897-514f-847d-8b8b5c265be9,tg:lhhs:20529,ImmaterialContent,1,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,authors,,"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
c0cea679-0816-5eee-9c6f-4eecafccc79b,tg:lhhs:14975,ImmaterialContent,1,a6e0ad78-412a-50f3-b9f1-9227aec550a6,au::8649,authors,,"dlod={""name"":""Herwig Hensen"",""ark"":""ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6"",""uri"":""/agents/people/51021"",""id"":""au::8649"",""nameWithContext"":[""Flor Mielants"",""Diogenes""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6
0b95711f-b4ac-5a51-82e1-42925f480ca3,tg:lhhs:8116,ImmaterialContent,1,a0222435-9961-5dd1-bbb3-399689818cb4,au::20917,authors,,"dlod={""name"":""Leo de Wachter"",""ark"":""ark:/83110/x0/a0222435-9961-5dd1-bbb3-399689818cb4"",""uri"":""/agents/people/56541"",""id"":""au::20917"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a0222435-9961-5dd1-bbb3-399689818cb4
73e7eb3f-63d5-534b-8b07-9d1e5e8f33d5,tg:lhhs:12008,ImmaterialContent,1,dcc7dcf9-106d-5606-8d15-4df291846cf5,au::12984,authors,,"dlod={""name"":""Wies Moens"",""ark"":""ark:/83110/x0/dcc7dcf9-106d-5606-8d15-4df291846cf5"",""uri"":""/agents/people/68661"",""id"":""au::12984"",""nameWithContext"":[""G.L. Dykman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcc7dcf9-106d-5606-8d15-4df291846cf5
579bece8-0a88-5dac-897e-eb07afe4277d,tg:lhhs:20483,ImmaterialContent,1,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,authors,,"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
20707d9a-07d4-5ec2-a538-64f5554a6aca,tg:lhhs:5724,ImmaterialContent,1,6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb,au::16219,authors,,"dlod={""name"":""Ward Ruyslinck"",""ark"":""ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb"",""uri"":""/agents/people/57752"",""id"":""au::16219"",""nameWithContext"":[""Raymond (Charles Maria) de Belser""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb
010b0c2e-bd26-50c2-b096-28765bf3a989,tg:lhhs:7719,ImmaterialContent,1,075011c8-cb1a-5544-a547-97646ad35368,au::21242,authors,,"dlod={""name"":""Johan Willem Frederik Werumeus Buning"",""ark"":""ark:/83110/x0/075011c8-cb1a-5544-a547-97646ad35368"",""uri"":""/agents/people/59099"",""id"":""au::21242"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/075011c8-cb1a-5544-a547-97646ad35368
9fcd2ed9-2c8e-5342-a6d8-48d18ad0e6cc,tg:lhhs:4836,ImmaterialContent,1,c7a009cb-4cd1-5dc7-a692-065d3cda5c46,au::4383,authors,,"dlod={""name"":""Hendrik Coopman"",""ark"":""ark:/83110/x0/c7a009cb-4cd1-5dc7-a692-065d3cda5c46"",""uri"":""/agents/people/76871"",""id"":""au::4383"",""nameWithContext"":[""Hendrik Coopman Thzn.""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c7a009cb-4cd1-5dc7-a692-065d3cda5c46
ceb1a5c9-22e0-5e3e-9882-f41dddfd29e9,tg:lhhs:20179,ImmaterialContent,1,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,authors,,"dlod={""name"":""Johan Daisne"",""ark"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""uri"":""/agents/people/73073"",""id"":""au::4855"",""nameWithContext"":[""Herman Thiery""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e
58824079-10eb-56e8-94c6-c5468f3a9ea6,tg:lhhs:15237,ImmaterialContent,1,05e5b7d4-ec43-596b-bb61-86fd1aedb57e,au::11823,authors,,"dlod={""name"":""Virginie Loveling"",""ark"":""ark:/83110/x0/05e5b7d4-ec43-596b-bb61-86fd1aedb57e"",""uri"":""/agents/people/48418"",""id"":""au::11823"",""nameWithContext"":[""Louis Bonheyden"",""A.P. Samien"",""Walter""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/05e5b7d4-ec43-596b-bb61-86fd1aedb57e
4ac3f253-a5a6-5d20-bdba-6432f7ed856e,tg:lhhs:3023,ImmaterialContent,1,5eb8169e-79d8-5937-bdf6-e74ade8e4081,au::1344,authors,,"dlod={""name"":""Sophie Dupray"",""ark"":""ark:/83110/x0/5eb8169e-79d8-5937-bdf6-e74ade8e4081"",""uri"":""/agents/people/48787"",""id"":""au::1344"",""nameWithContext"":[""Micheline Belckx""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5eb8169e-79d8-5937-bdf6-e74ade8e4081
fdf10b5f-edca-5740-a0b4-1aeb985c326f,tg:lhhs:13530,ImmaterialContent,1,abade6eb-bd88-5892-af03-e90c019b0f52,au::2572,authors,,"dlod={""name"":""Gregor Boude"",""ark"":""ark:/83110/x0/abade6eb-bd88-5892-af03-e90c019b0f52"",""uri"":""/agents/people/73114"",""id"":""au::2572"",""nameWithContext"":[""Frans Schittecat""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/abade6eb-bd88-5892-af03-e90c019b0f52
3d5c539b-f160-518e-b7b1-c5fcdb48bc60,tg:lhhs:17820,ImmaterialContent,1,0c6810af-c426-5b97-8a15-e217e172c23e,au::3344,authors,,"dlod={""name"":""Leonard Buyst"",""ark"":""ark:/83110/x0/0c6810af-c426-5b97-8a15-e217e172c23e"",""uri"":""/agents/people/64953"",""id"":""au::3344"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0c6810af-c426-5b97-8a15-e217e172c23e
c8be1636-4a80-5c84-8ab9-32c556e47e73,tg:lhhs:16732,ImmaterialContent,1,e61ca404-75cd-5a72-8fba-f0196619183c,au::21615,authors,,"dlod={""name"":""Walter Keersmans"",""ark"":""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""uri"":""/agents/people/75754"",""id"":""au::21615"",""nameWithContext"":[""Karel van de Woestijne"",""Peter van Becelaere"",""Erik Monck"",""Beaat Utenhove""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c
308f935c-98a0-56f3-bc35-ced9ac1b0904,tg:lhhs:6221,ImmaterialContent,1,161fb583-dd23-51d2-b950-bc7aa79c1db1,au::21677,authors,,"dlod={""name"":""Pip Wouters"",""ark"":""ark:/83110/x0/161fb583-dd23-51d2-b950-bc7aa79c1db1"",""uri"":""/agents/people/71608"",""id"":""au::21677"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/161fb583-dd23-51d2-b950-bc7aa79c1db1
cd44b832-6040-5987-a2be-73d1097d5ff1,tg:lhhs:13160,ImmaterialContent,1,ec088980-6865-51bc-953c-71bb468e9977,au::16864,authors,,"dlod={""name"":""Michel Seuphor"",""ark"":""ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977"",""uri"":""/agents/people/82517"",""id"":""au::16864"",""nameWithContext"":[""Ferdinand Berckelaers""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977
0d766d0f-3b1d-565e-acd8-c5247bb32b72,tg:lhhs:16698,ImmaterialContent,2,c5078167-fda7-5ee9-bcfe-e624b6c5a671,au::13108,translators,,"dlod={""name"":""Jos de Moor"",""ark"":""ark:/83110/x0/c5078167-fda7-5ee9-bcfe-e624b6c5a671"",""uri"":""/agents/people/58005"",""id"":""au::13108"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c5078167-fda7-5ee9-bcfe-e624b6c5a671
c63e8db9-cb53-5c3f-8dc2-7be4ddb8df29,tg:lhhs:181,ImmaterialContent,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,authors,,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
4d07cb6b-e267-50ba-9d09-b9455a3f7743,tg:lhhs:16362,ImmaterialContent,1,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,authors,,"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
25084c2d-76eb-530d-a2e8-ed7ef1c60a29,tg:lhhs:21011,ImmaterialContent,1,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,authors,,"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
14e5e7b6-79f1-5f82-9736-6e00b6b7fff5,tg:lhhs:7963,ImmaterialContent,1,fc059ddb-1b8e-5188-a21e-422404b2a293,au::21091,authors,,"dlod={""name"":""Alfons Camiel Cornelis Wauters"",""ark"":""ark:/83110/x0/fc059ddb-1b8e-5188-a21e-422404b2a293"",""uri"":""/agents/people/65271"",""id"":""au::21091"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fc059ddb-1b8e-5188-a21e-422404b2a293
fecc67b3-5807-5aab-8d29-8dc6ec72a5bf,tg:lhhs:3189,ImmaterialContent,1,440cb0d4-337f-5403-906c-b7de5ad17dae,au::1228,authors,,"dlod={""name"":""Walter Beckers"",""ark"":""ark:/83110/x0/440cb0d4-337f-5403-906c-b7de5ad17dae"",""uri"":""/agents/people/62672"",""id"":""au::1228"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/440cb0d4-337f-5403-906c-b7de5ad17dae
2573d409-fcf3-5d10-a2c7-5e310b98f573,tg:lhhs:6671,ImmaterialContent,1,89289264-ed77-544f-b2eb-0cab1613d05f,au::9021,authors,,"dlod={""name"":""Jotie T' Hooft"",""ark"":""ark:/83110/x0/89289264-ed77-544f-b2eb-0cab1613d05f"",""uri"":""/agents/people/78036"",""id"":""au::9021"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/89289264-ed77-544f-b2eb-0cab1613d05f
6db9db85-d177-5e8f-9985-7042a8fd270c,tg:lhhs:3920,ImmaterialContent,1,333fa516-b355-5f19-8238-1bedf2486c35,au::1578,authors,,"dlod={""name"":""Frank Bergen"",""ark"":""ark:/83110/x0/333fa516-b355-5f19-8238-1bedf2486c35"",""uri"":""/agents/people/50249"",""id"":""au::1578"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/333fa516-b355-5f19-8238-1bedf2486c35
97dbb69e-d72b-5ffa-abbd-259e88fcbe76,tg:lhhs:12321,ImmaterialContent,1,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,authors,,"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
5714e738-b696-53b2-8408-92a357b6626f,tg:lhhs:20250,ImmaterialContent,1,114b11a3-ec76-5eff-9a93-a03eca3a3b2a,au::7739,authors,,"dlod={""name"":""Korneel Goossens"",""ark"":""ark:/83110/x0/114b11a3-ec76-5eff-9a93-a03eca3a3b2a"",""uri"":""/agents/people/50183"",""id"":""au::7739"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/114b11a3-ec76-5eff-9a93-a03eca3a3b2a
0d405d6e-b7be-5400-9441-73e7fee93a39,tg:lhhs:928,ImmaterialContent,1,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,authors,,"dlod={""name"":""Johan Daisne"",""ark"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""uri"":""/agents/people/73073"",""id"":""au::4855"",""nameWithContext"":[""Herman Thiery""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e
4d785adc-8f59-572d-8dee-3a57ce6e2ee1,tg:lhhs:17123,ImmaterialContent,1,2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662,au::21136,authors,,"dlod={""name"":""Andreas de Weerdt"",""ark"":""ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662"",""uri"":""/agents/people/92008"",""id"":""au::21136"",""nameWithContext"":[""De Wederstaander"",""Jan Baskul""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d3dd90a-c5d4-5c01-92a0-cdb9bf10f662
fb09a4a5-6ab0-5bb9-8bd3-1965ab5e4bd5,tg:lhhs:7430,ImmaterialContent,1,075011c8-cb1a-5544-a547-97646ad35368,au::21242,authors,,"dlod={""name"":""Johan Willem Frederik Werumeus Buning"",""ark"":""ark:/83110/x0/075011c8-cb1a-5544-a547-97646ad35368"",""uri"":""/agents/people/59099"",""id"":""au::21242"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/075011c8-cb1a-5544-a547-97646ad35368
fc5c1c9b-dd32-52a4-a1fb-2ef9f4a9881e,tg:lhhs:2262,ImmaterialContent,1,6201b88f-b6de-5c74-a6ab-2d3c49fc2f92,au::678,authors,,"dlod={""name"":""Amedée Arents"",""ark"":""ark:/83110/x0/6201b88f-b6de-5c74-a6ab-2d3c49fc2f92"",""uri"":""/agents/people/66712"",""id"":""au::678"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6201b88f-b6de-5c74-a6ab-2d3c49fc2f92
b146d9ad-e91e-542f-9f70-543bccadde39,tg:lhhs:13863,ImmaterialContent,1,be86345f-7ad0-53cd-9e3d-61858c528191,au::7350,authors,,"dlod={""name"":""Fred Germonprez"",""ark"":""ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191"",""uri"":""/agents/people/78641"",""id"":""au::7350"",""nameWithContext"":[""F. Deruyter"",""Yv. Vandewolve""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191
ac725e8c-76aa-5dd2-ad6c-b78981e2926e,tg:lhhs:882,ImmaterialContent,1,da00885f-dddd-542c-9767-38420a17149f,au::7526,authors,,"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
7759a661-92e0-56f7-ba91-60483ef5fb0e,tg:lhhs:12771,ImmaterialContent,1,ec088980-6865-51bc-953c-71bb468e9977,au::16864,authors,,"dlod={""name"":""Michel Seuphor"",""ark"":""ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977"",""uri"":""/agents/people/82517"",""id"":""au::16864"",""nameWithContext"":[""Ferdinand Berckelaers""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ec088980-6865-51bc-953c-71bb468e9977
