ResourceID,brocade.id,card,order,source_field,Page Numbers,Format Unit Type,Format Number Type,Sheet Numbers,Format Unit Qualifier
07f65fbf-0f4a-5612-9d46-b7ee2a6dd3f3,tg:lhhs:16180,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,13,pages,written,,
a5f43c93-bf65-5543-a2ca-0e8ea436866c,tg:lhhs:699,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
4ee86cc9-ea49-5a19-af32-57665ac0b27d,tg:lhhs:11645,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,7,
4ee86cc9-ea49-5a19-af32-57665ac0b27d,tg:lhhs:11645,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
94d4689f-9e53-5210-b566-b678fa91163a,tg:lhhs:13382,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
94d4689f-9e53-5210-b566-b678fa91163a,tg:lhhs:13382,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
7291bdfd-9c9f-5d9c-bd4b-f3f741ec9067,tg:lhhs:14447,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,12,
7291bdfd-9c9f-5d9c-bd4b-f3f741ec9067,tg:lhhs:14447,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,12,pages,written,,
1666bd4d-f3a6-5a02-82e3-a86c4a7d544a,tg:lhhs:363,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,280,pages,written,,
ff4cb3b1-5230-5cf3-83e1-d441ff892a04,tg:lhhs:2983,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,14,
4a22d5a1-eef1-5624-bc09-d087851f311a,tg:lhhs:3691,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,76,
4a22d5a1-eef1-5624-bc09-d087851f311a,tg:lhhs:3691,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,76,pages,written,,
2067f57f-8f70-5ea8-a370-164c5f7d98e0,tg:lhhs:6169,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
0212fe27-f9d0-5707-8ce0-2736e02f1f46,tg:lhhs:4154,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,89,
0212fe27-f9d0-5707-8ce0-2736e02f1f46,tg:lhhs:4154,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,89,pages,written,,
6b0e41be-cc66-543e-88b0-7c18a547708e,tg:lhhs:18034,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,109,
6b0e41be-cc66-543e-88b0-7c18a547708e,tg:lhhs:18034,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,109,pages,written,,
b85c093a-5056-5b61-acfb-dd1357db5a0d,tg:lhhs:10404,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
b85c093a-5056-5b61-acfb-dd1357db5a0d,tg:lhhs:10404,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
065662c4-a039-5973-aec8-02f52ed756a0,tg:lhhs:8527,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
065662c4-a039-5973-aec8-02f52ed756a0,tg:lhhs:8527,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
e18e7785-12cc-5a99-a68b-50ca1215f19c,tg:lhhs:12439,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,70,
e18e7785-12cc-5a99-a68b-50ca1215f19c,tg:lhhs:12439,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,21,pages,written,,
5a7e84d7-72db-5c71-afaa-b9ca6139d0ab,tg:lhhs:16929,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,94,
5a7e84d7-72db-5c71-afaa-b9ca6139d0ab,tg:lhhs:16929,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,94,pages,written,,
21d4e660-d894-565a-9acf-7a04cfb7db77,tg:lhhs:20548,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,51,
21d4e660-d894-565a-9acf-7a04cfb7db77,tg:lhhs:20548,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,101,pages,written,,
18ea6863-8d55-59da-bf0f-18d3d871f702,tg:lhhs:15606,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,14,
18ea6863-8d55-59da-bf0f-18d3d871f702,tg:lhhs:15606,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,14,pages,written,,
69079354-f279-534f-b28e-97200db6f66d,tg:lhhs:5315,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,67,
bc3af0d4-a7f7-52ae-a546-083a0b563427,tg:lhhs:7328,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,16,
c715a6da-c390-51be-9e75-69792c96d248,tg:lhhs:7282,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
c715a6da-c390-51be-9e75-69792c96d248,tg:lhhs:7282,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
4407ba04-176d-5ac9-b3e7-8301388ddc50,tg:lhhs:18464,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,100,
4407ba04-176d-5ac9-b3e7-8301388ddc50,tg:lhhs:18464,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,111,pages,written,,
9e86f97a-f4f9-576b-b4c8-6ceaf19ba179,tg:lhhs:10054,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,53,
9e86f97a-f4f9-576b-b4c8-6ceaf19ba179,tg:lhhs:10054,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,53,pages,written,,
14773529-ebf7-5013-9bda-7234f44e9227,tg:lhhs:12069,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,83,
14773529-ebf7-5013-9bda-7234f44e9227,tg:lhhs:12069,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,83,pages,written,,
6d501cf8-cc33-5081-9ab4-7e4ea0da3c90,tg:lhhs:8177,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,16,
6d501cf8-cc33-5081-9ab4-7e4ea0da3c90,tg:lhhs:8177,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,15,pages,written,,
e9fd02c8-8adf-5fa3-83e8-6144d53376b9,tg:lhhs:17791,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,79,
e9fd02c8-8adf-5fa3-83e8-6144d53376b9,tg:lhhs:17791,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,79,pages,written,,
e92a653d-d828-53c4-9cd5-5f3795afd0c0,tg:lhhs:15256,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
e92a653d-d828-53c4-9cd5-5f3795afd0c0,tg:lhhs:15256,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
44bba0ab-7264-566f-b1e9-86a7a294d7a2,tg:lhhs:12593,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,46,
44bba0ab-7264-566f-b1e9-86a7a294d7a2,tg:lhhs:12593,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,46,pages,written,,
4775f148-1766-5041-92e2-30b7da378597,tg:lhhs:20118,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
4775f148-1766-5041-92e2-30b7da378597,tg:lhhs:20118,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
bdbf431d-341c-5c3f-b86b-12b59768f610,tg:lhhs:4857,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
54b1633a-a924-5b66-a4b8-f8b05e1edb1d,tg:lhhs:5745,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
54b1633a-a924-5b66-a4b8-f8b05e1edb1d,tg:lhhs:5745,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
c32df8e0-04b2-5bd0-a9b3-1b84410448d5,tg:lhhs:2080,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,15,
c32df8e0-04b2-5bd0-a9b3-1b84410448d5,tg:lhhs:2080,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,15,pages,written,,
2f8a9ef1-f46f-590a-81bb-be152ae78a22,tg:lhhs:7778,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,4,
2f8a9ef1-f46f-590a-81bb-be152ae78a22,tg:lhhs:7778,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
73fa737c-557c-59dc-b385-7122e9c6b2b5,tg:lhhs:14851,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,22,
73fa737c-557c-59dc-b385-7122e9c6b2b5,tg:lhhs:14851,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,22,pages,written,,
d508b681-3912-5331-96a0-56924f180430,tg:lhhs:15743,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,68,pages,written,,
53bfcb3e-5b6d-5f85-b41e-b7d94f53117f,tg:lhhs:2595,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
4e4ad870-c8ce-58d0-aa51-008d6e22a781,tg:lhhs:5250,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,13,
4e4ad870-c8ce-58d0-aa51-008d6e22a781,tg:lhhs:5250,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,20,pages,written,,
5397b7de-b2ce-5c5f-a743-452d7b405a00,tg:lhhs:6885,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,37,
5397b7de-b2ce-5c5f-a743-452d7b405a00,tg:lhhs:6885,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,54,pages,written,,
785db895-cdbf-5101-a405-6aa04adf7d6d,tg:lhhs:7797,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
785db895-cdbf-5101-a405-6aa04adf7d6d,tg:lhhs:7797,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
d1c699e8-1f4e-52ad-a6c6-0a5a638bfec0,tg:lhhs:18171,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,8,
d1c699e8-1f4e-52ad-a6c6-0a5a638bfec0,tg:lhhs:18171,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,13,pages,written,,
d0d0b23a-61de-5aac-84e6-699bd64f708c,tg:lhhs:8462,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,11,
d0d0b23a-61de-5aac-84e6-699bd64f708c,tg:lhhs:8462,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
f059e431-a9de-569b-ae32-08089ce0f412,tg:lhhs:17284,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
f059e431-a9de-569b-ae32-08089ce0f412,tg:lhhs:17284,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
13ad2b56-5fb7-5ec2-b841-a362b6ac66f7,tg:lhhs:10541,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,13,
13ad2b56-5fb7-5ec2-b841-a362b6ac66f7,tg:lhhs:10541,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,13,pages,written,,
bd79dfe2-c912-5d9d-a3eb-3a7cda7e37c5,tg:lhhs:4912,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,34,
bd79dfe2-c912-5d9d-a3eb-3a7cda7e37c5,tg:lhhs:4912,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,34,pages,written,,
6bb4613b-26f7-5fde-af80-ee8e806ad68d,tg:lhhs:5600,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,95,
6bb4613b-26f7-5fde-af80-ee8e806ad68d,tg:lhhs:5600,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,95,pages,written,,
c831f32e-779a-5221-ab7d-8fe082f9b890,tg:lhhs:18521,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
473ca5cf-6c59-5f2d-87bb-39c92e85efd6,tg:lhhs:8032,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,7,
473ca5cf-6c59-5f2d-87bb-39c92e85efd6,tg:lhhs:8032,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
4e332a86-6387-541c-83c8-b0c1cd328290,tg:lhhs:10111,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,35,
4e332a86-6387-541c-83c8-b0c1cd328290,tg:lhhs:10111,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,35,pages,written,,
00efe910-a7ff-55ad-8929-574ed86e1e84,tg:lhhs:12985,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,27,
00efe910-a7ff-55ad-8929-574ed86e1e84,tg:lhhs:12985,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,27,pages,written,,
b892d84e-d8ec-524f-8b23-3a4de666186b,tg:lhhs:14152,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
b892d84e-d8ec-524f-8b23-3a4de666186b,tg:lhhs:14152,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
593f7eed-9f19-5722-a52a-bc11e1a5300c,tg:lhhs:676,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,4,
ca02cfb4-0318-5508-a806-69fedc04de52,tg:lhhs:13697,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,137,
ca02cfb4-0318-5508-a806-69fedc04de52,tg:lhhs:13697,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,137,pages,written,,
2bc1072c-9731-548e-8a78-4cc808db3162,tg:lhhs:4441,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
5a81c8cc-d2c2-5faf-ae72-905cd3e5b7e0,tg:lhhs:3384,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
5a81c8cc-d2c2-5faf-ae72-905cd3e5b7e0,tg:lhhs:3384,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
26609b29-a812-5ca1-88d0-d431d0335b51,tg:lhhs:18872,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
26609b29-a812-5ca1-88d0-d431d0335b51,tg:lhhs:18872,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
14ba98a5-14eb-5337-848a-526808ecbfc7,tg:lhhs:1643,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,25,
14ba98a5-14eb-5337-848a-526808ecbfc7,tg:lhhs:1643,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,27,pages,written,,
6e3290d9-07ba-5032-b0b2-75a0e210813f,tg:lhhs:6186,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
62042a6f-4036-5fc9-ae58-67177cc6057d,tg:lhhs:19760,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
62042a6f-4036-5fc9-ae58-67177cc6057d,tg:lhhs:19760,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,6,pages,written,,
6da6db3b-26aa-5abb-8230-757acf46f691,tg:lhhs:11350,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
6da6db3b-26aa-5abb-8230-757acf46f691,tg:lhhs:11350,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
627c1d88-3b75-5036-96d7-5934920d5455,tg:lhhs:16495,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,26,
627c1d88-3b75-5036-96d7-5934920d5455,tg:lhhs:16495,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,26,pages,written,,
7a448953-49dc-5e2b-a347-67c60835bc72,tg:lhhs:226,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,28,pages,written,,
02f06450-7ebd-51a0-a564-5669ab04931a,tg:lhhs:4011,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
cae1b203-ee22-5f0d-bdd7-30c290ed97d6,tg:lhhs:1213,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
cae1b203-ee22-5f0d-bdd7-30c290ed97d6,tg:lhhs:1213,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
9a80fceb-a47f-5d74-85f9-3cb0c4ff0781,tg:lhhs:19330,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,200,ca
9a80fceb-a47f-5d74-85f9-3cb0c4ff0781,tg:lhhs:19330,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,550,pages,written,,
989945a3-da28-5b7f-b70f-3081d59556e3,tg:lhhs:8931,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,315,
989945a3-da28-5b7f-b70f-3081d59556e3,tg:lhhs:8931,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,433,pages,written,,
230ef2e3-94ce-5ab8-b99d-d49721168812,tg:lhhs:10812,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
230ef2e3-94ce-5ab8-b99d-d49721168812,tg:lhhs:10812,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,4,pages,written,,
726172df-f424-5908-a694-126c20f38089,tg:lhhs:11700,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,7,
726172df-f424-5908-a694-126c20f38089,tg:lhhs:11700,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
47e8f6ec-7154-5528-9e01-920e62065676,tg:lhhs:9623,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,30,ca
18facdd8-f61f-5aae-a6bf-243385b25a83,tg:lhhs:1004,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,5,
7b977eb8-282c-5c65-8029-ec63af3c569f,tg:lhhs:19127,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,28,
7b977eb8-282c-5c65-8029-ec63af3c569f,tg:lhhs:19127,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,28,pages,written,,
4d150c87-f2be-594d-813f-a88018907e07,tg:lhhs:3039,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,26,pages,written,,
6c9eb7f0-5b3b-58ea-b70f-559ecd2ca456,tg:lhhs:11517,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
6c9eb7f0-5b3b-58ea-b70f-559ecd2ca456,tg:lhhs:11517,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
e88bd6be-7c09-5956-8726-b2f8b21b81df,tg:lhhs:9434,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
e88bd6be-7c09-5956-8726-b2f8b21b81df,tg:lhhs:9434,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,2,pages,written,,
ad7dd109-2d5c-5ba5-a704-373dbc8ebdea,tg:lhhs:14715,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,208,pages,written,,
8354a8fa-f510-5ed3-b78d-8b605fbfb74d,tg:lhhs:16728,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,19,
8354a8fa-f510-5ed3-b78d-8b605fbfb74d,tg:lhhs:16728,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,19,pages,written,,
02feecda-2636-53bf-a296-4b2529b558cd,tg:lhhs:15807,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
02feecda-2636-53bf-a296-4b2529b558cd,tg:lhhs:15807,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
80e8d84a-60f1-56aa-b94f-48115bdbc604,tg:lhhs:1454,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
287d9612-c653-5900-9b08-e30ace4356bb,tg:lhhs:6391,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
ef41d3c6-3b3f-5ec7-8b36-f1e602321472,tg:lhhs:3469,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,115,
ef41d3c6-3b3f-5ec7-8b36-f1e602321472,tg:lhhs:3469,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,116,pages,written,,
fda0a6b8-1def-54c5-8b60-355a842ebd3d,tg:lhhs:19577,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,5,
fda0a6b8-1def-54c5-8b60-355a842ebd3d,tg:lhhs:19577,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,5,pages,written,,
573f08b9-b620-540f-ab4e-c33440284403,tg:lhhs:11147,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,2,
573f08b9-b620-540f-ab4e-c33440284403,tg:lhhs:11147,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,3,pages,written,,
d8a677d8-d581-5187-8f66-e06395dcfdd1,tg:lhhs:9064,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,14,
d8a677d8-d581-5187-8f66-e06395dcfdd1,tg:lhhs:9064,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,14,pages,written,,
9c5f8c97-93d3-5cee-9c9e-b3bdb36ed262,tg:lhhs:16682,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,16,
9c5f8c97-93d3-5cee-9c9e-b3bdb36ed262,tg:lhhs:16682,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,16,pages,written,,
d6bc70de-a988-5da8-b05c-7a40d481ab2e,tg:lhhs:17990,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
d6bc70de-a988-5da8-b05c-7a40d481ab2e,tg:lhhs:17990,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
d29ef520-4e54-5ba3-bf4e-33aa8946c574,tg:lhhs:461,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
4cafc40c-7fa1-55ac-88a3-8b4bcbeab5e9,tg:lhhs:14345,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,9,
4cafc40c-7fa1-55ac-88a3-8b4bcbeab5e9,tg:lhhs:14345,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,9,pages,written,,
b99f4c2f-797e-53dd-b8ce-4d33c6d0ebdd,tg:lhhs:16378,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,8,
b99f4c2f-797e-53dd-b8ce-4d33c6d0ebdd,tg:lhhs:16378,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,8,pages,written,,
6f288598-4f8a-56a4-bbf9-7fed71f6463f,tg:lhhs:4656,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,4,
93233643-50ba-5c99-b5f9-2d76541a222e,tg:lhhs:3193,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
d251e63a-f8b8-5362-8d83-cc662ce2ea0b,tg:lhhs:7979,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,16,
d251e63a-f8b8-5362-8d83-cc662ce2ea0b,tg:lhhs:7979,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,16,pages,written,,
16f56951-33a5-5d94-9cb6-bce5c11b76cc,tg:lhhs:5944,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
15ec56f1-96c1-5fbe-b05a-3d3fc3fc5cb3,tg:lhhs:2628,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,11,pages,written,,
93f2a8e1-0e58-5484-86d7-e7c08cc7600d,tg:lhhs:18736,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
293272b3-94d9-5d47-8cf1-f5d62427f928,tg:lhhs:1907,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,21,ca
293272b3-94d9-5d47-8cf1-f5d62427f928,tg:lhhs:1907,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,35,pages,written,,
f6a0a5ef-4af4-5ded-b540-bf9b27ec52a8,tg:lhhs:19824,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,1,pages,written,,
ccfe0c2a-964a-5c11-bcbe-d502106aa239,tg:lhhs:8225,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,7,
ccfe0c2a-964a-5c11-bcbe-d502106aa239,tg:lhhs:8225,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,7,pages,written,,
e69f6a8b-2399-552d-a343-e35cfb112f85,tg:lhhs:10306,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,13,
e69f6a8b-2399-552d-a343-e35cfb112f85,tg:lhhs:10306,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,13,pages,written,,
c3da106a-acfd-5fdf-a9e7-fb6380be2e07,tg:lhhs:17139,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,16,
c3da106a-acfd-5fdf-a9e7-fb6380be2e07,tg:lhhs:17139,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,16,pages,written,,
121d4243-975b-5df5-a888-47459b0e5c7b,tg:lhhs:932,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
9ee48ee8-b6dd-5da3-9c81-43bdb8abe3f4,tg:lhhs:5417,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,59,ca
9ee48ee8-b6dd-5da3-9c81-43bdb8abe3f4,tg:lhhs:5417,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,118,pages,written,,
762f8e0e-4e7f-549e-989d-7f819508300c,tg:lhhs:7580,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,1,
b2ee71f0-b365-50e8-9bb7-5cfc8a06d587,tg:lhhs:18366,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,16,
b2ee71f0-b365-50e8-9bb7-5cfc8a06d587,tg:lhhs:18366,Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,23,pages,written,,
1feced51-970b-5e30-90fb-4499f9ad8764,tg:lhhs:2278,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,3,
0cce9583-b0db-550a-9869-16f194e53508,tg:lhhs:8675,Formats,1,kenmerken/lhpageshs.lhpageshsnumber,,folios,total,6,
