ResourceID,brocade.id,card,order,volgnummer,title,note
9be26035-beb8-5c6a-b971-51a79ef36b9a,tg:lhhs:17372_#1,e22_OtherIdentifiers,1,B 708 / 3,,
9be26035-beb8-5c6a-b971-51a79ef36b9a,tg:lhhs:17372_#1,e22_OtherIdentifiers,1,,Antwerpsche Zeden,
ea76fced-baa4-5f25-bdc1-f1aa57c46480,tg:lhhs:14981_#1,e22_OtherIdentifiers,1,H 518 / 12,,
ea76fced-baa4-5f25-bdc1-f1aa57c46480,tg:lhhs:14981_#1,e22_OtherIdentifiers,1,,Antonio,
927a40e4-2eed-5586-a3cf-52779cd5578e,tg:lhhs:7333_#1,e22_OtherIdentifiers,1,,De fakkeldragers,
fa65d162-b8a3-58a7-a86c-9ed706adef29,tg:lhhs:6639_#1,e22_OtherIdentifiers,1,,Uilenspiegel,
5103e5ce-6c6d-57d6-ab82-db31ea657501,tg:lhhs:12554_#1,e22_OtherIdentifiers,1,,Don Juan als bron van Inspiratie,
524e49b9-1dcc-5db2-ada4-5077833b396e,tg:lhhs:16678_#1,e22_OtherIdentifiers,1,,"Boekaankondiging / Aug. van Cauwelaert : De Vlaamsche Jongeren van / Gisteren en Heden. 1910-1927. (Antwerpen, N.V.Leeslust. / 1927. Eindhoven, N.V.Lecturis)",
84c7ea84-0387-5fc0-8530-b010687f9c23,tg:lhhs:14018_#1,e22_OtherIdentifiers,1,,De geschiedenis van het Tjechische toneel,
bf4cc59c-421e-55be-9669-3690eb0e0b7b,tg:lhhs:5553_#1,e22_OtherIdentifiers,1,,God en de wormen,
814bd3fb-1a3b-575e-ae2b-30bb45062cba,tg:lhhs:18918_#1,e22_OtherIdentifiers,1,,De dichter met een viool in zijn oor,
8c01824a-00e7-519d-a09f-b6091df6a993,tg:lhhs:21145_#1,e22_OtherIdentifiers,1,,Vrede,
caa165b9-11be-55b3-b745-7193dc5c361c,tg:lhhs:15512_#1,e22_OtherIdentifiers,1,,De zwarte Decameron,
96ad8095-60df-55fa-a5a9-4de01d4d65bd,tg:lhhs:8959_#1,e22_OtherIdentifiers,1,,Eenzaam spelen met pompon,
b19b1767-0df1-543d-a447-abfe02f3831c,tg:lhhs:14170_#1,e22_OtherIdentifiers,1,,De Haven - notities vanaf hoofdstuk 8,
4bf0c48d-793f-5e58-834c-98fd50d41c25,tg:lhhs:20527_#1,e22_OtherIdentifiers,1,L 179 /,,
4bf0c48d-793f-5e58-834c-98fd50d41c25,tg:lhhs:20527_#1,e22_OtherIdentifiers,1,,Interview door het blad 'Mimo',
80eccd6f-a002-5d90-b44a-14bee3193d0e,tg:lhhs:18870_#1,e22_OtherIdentifiers,1,,"Oog, oog, en de voeten van een republikein. Bugle Call Rag",
80eccd6f-a002-5d90-b44a-14bee3193d0e,tg:lhhs:18870_#1,e22_OtherIdentifiers,3,,Twist met Narcis (en ik steek haar oog uit),
fe014830-10a8-543e-b973-9c3717bb730c,tg:lhhs:11756_#1,e22_OtherIdentifiers,1,,"Voorbereidend materiaal voor ""Even boven het evenwicht""",
60166ed7-6e95-5c39-adbf-6d596a09e06b,tg:lhhs:1717_#1,e22_OtherIdentifiers,1,,waterhoen; schaap; haan; mus; kever; bij; mier; hond; muskusrat; kalkoen; mug; zwaan; gans; haas; mol; parelhoen; duif; pauw; vlinder,
1aafc356-625a-5424-8a9a-aebfb6ba2db6,tg:lhhs:8831_#1,e22_OtherIdentifiers,1,,De broeder van Hamlet (de derde monoloog),
6aec67d1-4dc1-592f-a9fe-c37366c0bd93,tg:lhhs:3177_#1,e22_OtherIdentifiers,1,D 325/95,,
6aec67d1-4dc1-592f-a9fe-c37366c0bd93,tg:lhhs:3177_#1,e22_OtherIdentifiers,1,,Daan Boens.,
47b43b16-49be-5cad-ac3c-5bc559805df8,tg:lhhs:13136_#1,e22_OtherIdentifiers,1,,Leopold de Derde gaat zijn eigen weg,
ae9cbe24-8ed3-5644-a97e-204a7ff74f1f,tg:lhhs:6751_#1,e22_OtherIdentifiers,1,,Ik blijf wachten,
c333ccca-a4da-5289-ba15-f314b1332a84,tg:lhhs:16710_#1,e22_OtherIdentifiers,1,A 1843 / 106,,
c333ccca-a4da-5289-ba15-f314b1332a84,tg:lhhs:16710_#1,e22_OtherIdentifiers,1,,Tegenoffenzief - herinnering aan Spa 1965,
91e2f83a-a221-5aa8-a9f1-bb9e7c148914,tg:lhhs:4049_#1,e22_OtherIdentifiers,1,,Grijs in het groen,
6bfbd2eb-6fa8-57db-b966-8095da6b7d93,tg:lhhs:10324_#1,e22_OtherIdentifiers,1,,Over Daniël Wildenstein,
05625c7d-0393-52d0-967f-4f07c5180100,tg:lhhs:14008_#1,e22_OtherIdentifiers,1,,De Dag,
9ab94a2d-4116-522a-816b-bacbd108b2b7,tg:lhhs:8949_#1,e22_OtherIdentifiers,1,,Het Geuzenboek(boek I),
dec3587a-79bd-5232-a08d-38b42fd7db5a,tg:lhhs:15502_#1,e22_OtherIdentifiers,1,,Kleine Middelkerkse Haikoe-suite met en voor Mark Liebrecht,
5a5e3037-dd5a-5fa2-81a9-938b0206da11,tg:lhhs:18908_#1,e22_OtherIdentifiers,1,,De Literaire Receptie. Nota voor slot,
0cc4d3bb-4b18-5b2e-80ec-39bce966f4bc,tg:lhhs:5543_#1,e22_OtherIdentifiers,1,,Manneke Maan. Een verhaal voor kinderen en andere verstandige mensen (deel III),
0b13bb31-4c31-55ba-9234-151589c1f858,tg:lhhs:7323_#1,e22_OtherIdentifiers,1,,Het kind en de ster,
06bbdf1f-97ce-5ae4-a88e-a337e2aecaf3,tg:lhhs:17362_#1,e22_OtherIdentifiers,1,,Een lentelied. [derde versie],
ef9fa502-cdce-58de-a608-ecda626dce25,tg:lhhs:14991_#1,e22_OtherIdentifiers,1,H518/131,,
ef9fa502-cdce-58de-a608-ecda626dce25,tg:lhhs:14991_#1,e22_OtherIdentifiers,1,,Het voorbeeldig bestand,
1ef4f378-5e16-5c90-a65f-b9898fe57305,tg:lhhs:6629_#1,e22_OtherIdentifiers,1,G 3978 / 21,,
1ef4f378-5e16-5c90-a65f-b9898fe57305,tg:lhhs:6629_#1,e22_OtherIdentifiers,1,,Afschuwelijke roze yogurtman. gedichten 1969-1971,
3fef5d7f-cdc9-5050-bee8-2b7af95846d1,tg:lhhs:18091_#1,e22_OtherIdentifiers,1,,Het geluid,
5edd49a1-9577-50c1-9c9f-5a863912bfd5,tg:lhhs:12544_#1,e22_OtherIdentifiers,1,,Prospecties op het terrein van de bibliografie van de Antwerpse drukken,
fc73a146-ebf0-5d16-90be-289d978cc87b,tg:lhhs:3732_#1,e22_OtherIdentifiers,1,,Zand en grint,
5194eef2-b59c-5857-8647-b7138e6c7a48,tg:lhhs:13773_#1,e22_OtherIdentifiers,1,,De Auteur en zijn Publiek,
10ee2ccb-8dae-5454-995c-cff8aaba2c46,tg:lhhs:12279_#1,e22_OtherIdentifiers,1,,Over de Nederlandse letterkunde in honderd schrijvers,
20b3151d-ef04-513d-9b49-f2a9174af254,tg:lhhs:6114_#1,e22_OtherIdentifiers,1,,Faisandage,
07ee854b-0ce1-581b-a9f1-7bdfb54b6df6,tg:lhhs:16155_#1,e22_OtherIdentifiers,1,C 2756 / 368,,
445d83e3-41bd-54c2-ad35-070a07f35074,tg:lhhs:2238_#1,e22_OtherIdentifiers,1,D 325/58,,
ada69a23-f53b-595d-99c2-03ee74aef02e,tg:lhhs:10419_#1,e22_OtherIdentifiers,1,,De eeuwig jonge Vondel,
8ec6abfb-6ed4-5b2e-9a62-6776c0c48ea9,tg:lhhs:4774_#1,e22_OtherIdentifiers,1,,Aan alle huisdieren van het verlangen,
18e9a0d3-c20f-5059-b285-94a69427f9c2,tg:lhhs:11113_#1,e22_OtherIdentifiers,1,,Ireer,
4d56538f-359b-5fb1-892b-d3261d048eb3,tg:lhhs:8408_#2,e22_OtherIdentifiers,1,,Self,
ead40b38-c06f-50b1-96ba-db5fa3abb842,tg:lhhs:1152_#1,e22_OtherIdentifiers,1,,December,
d7d1080d-7f15-538c-967a-0e43389fb9b4,tg:lhhs:482_#1,e22_OtherIdentifiers,1,,Boek en pij. Een verhaal door Johan Daisne,
b659d8d4-3aa7-5ecc-afd0-858b2859dbd4,tg:lhhs:7566_#1,e22_OtherIdentifiers,1,,Bij een Homeros-beeld,
4cfc80f0-22e3-5eef-b88c-1fe9cf62633e,tg:lhhs:17527_#1,e22_OtherIdentifiers,1,B 708 / 167,,
4cfc80f0-22e3-5eef-b88c-1fe9cf62633e,tg:lhhs:17527_#1,e22_OtherIdentifiers,1,,Vlaamsch proza: Een dure Eed van Virginie Loveling en Wroeging en Mea Culpa van Cyriel Buysse,
eb652918-336a-5989-b338-3bb97baca921,tg:lhhs:8695_#1,e22_OtherIdentifiers,1,,De dubbelganger.,
d1ec4599-960e-5084-9479-a678360484a1,tg:lhhs:2340_#1,e22_OtherIdentifiers,1,,Nikodemus en de Dood. Dialoog,
ba8438cb-b8c2-5d8d-bb34-468197276929,tg:lhhs:12301_#1,e22_OtherIdentifiers,1,,'Mijn Waarde Arnold' : Gedicht 1893,
f08fd446-8602-549c-867a-8d330a66a80b,tg:lhhs:10561_#1,e22_OtherIdentifiers,1,,Drie vaderlanden,
9d7f15fe-a576-544c-9c0d-cc629921a34a,tg:lhhs:15347_#1,e22_OtherIdentifiers,1,H  518  /  119,,
9d7f15fe-a576-544c-9c0d-cc629921a34a,tg:lhhs:15347_#1,e22_OtherIdentifiers,1,,De andere Jehanne.,
fe9cd2de-f300-521a-86d5-a47c50153751,tg:lhhs:10409_#1,e22_OtherIdentifiers,1,,Bewaren of opstoken?,
fa57d726-826b-5ab8-b953-900e8d63fe93,tg:lhhs:4764_#1,e22_OtherIdentifiers,1,B 585 / 546,,
db06f385-8153-59e3-a788-e4c356101a1c,tg:lhhs:20372_#1,e22_OtherIdentifiers,1,,Gustaaf C. de Bruyne,
2359b078-e7ba-5da8-8e69-0a4cc015a0ee,tg:lhhs:14725_#1,e22_OtherIdentifiers,1,,God.,
ec805c5b-083e-5dbe-a56a-3f6f91418ff5,tg:lhhs:8418_#2,e22_OtherIdentifiers,1,,Prélude; Het gedicht,
1b8305fc-b7ec-54b5-be05-13681f973719,tg:lhhs:1142_#1,e22_OtherIdentifiers,1,,Voor een vijftigste jaardag,
9b56f18a-cdc9-5790-bfda-59209b74a119,tg:lhhs:492_#1,e22_OtherIdentifiers,1,,Kabambary,
0b5675ec-43cf-5549-ab9c-c701f48e74aa,tg:lhhs:11103_#1,e22_OtherIdentifiers,1,,Indrukken en ervaringen na tachtig jaar,
95a09e90-673b-5a8c-a647-2555e2998a7d,tg:lhhs:3722_#1,e22_OtherIdentifiers,1,,De Laatste Oorlog,
abfe33d2-4eb9-5de4-baba-25b22b4b52ee,tg:lhhs:16145_#1,e22_OtherIdentifiers,1,C 2756 / 358,,
1f66412a-fb98-51fe-8bc7-7b2efbb9dfb9,tg:lhhs:2228_#1,e22_OtherIdentifiers,1,,Novalis' Hymnen aan den Nacht (onvolledig) + Verlangen naar de Dood,
309d72ae-3f6c-54a0-b972-29ffdf446c81,tg:lhhs:12269_#1,e22_OtherIdentifiers,1,,Vlaamse Beginselverklaring,
2937b4b9-ba4d-5ce6-8556-19bb7078d12c,tg:lhhs:17537_#1,e22_OtherIdentifiers,1,B 708 / 168,,
2937b4b9-ba4d-5ce6-8556-19bb7078d12c,tg:lhhs:17537_#1,e22_OtherIdentifiers,1,,Brief aan een Vlaamsch dichter (August van Cauwelaert),
6d61a659-b4e7-5255-a9ef-a48def7905ac,tg:lhhs:7576_#1,e22_OtherIdentifiers,1,,Literaire herdrukken,
40258109-d568-5a8c-b481-8fec8548b727,tg:lhhs:2350_#1,e22_OtherIdentifiers,1,,Monica,
6e20f571-21cc-54e3-bf5a-9979483da7ed,tg:lhhs:18748_#1,e22_OtherIdentifiers,1,,Thomas a Kempis en de priester,
013f1bc8-775a-5503-8779-53df3e1f1672,tg:lhhs:8709_#1,e22_OtherIdentifiers,1,,Vlaams Cultuurleven 6 - De taaltuinier,
7349940f-f017-5e54-b28e-38f93141865f,tg:lhhs:9203_#1,e22_OtherIdentifiers,1,,Het spel van Onze Lieve Vrouw ten Troost,
be923227-2ed6-57ba-82e2-e9fe577bc807,tg:lhhs:13797_#1,e22_OtherIdentifiers,1,,Ieder zijn zeg,
290762d1-0056-558b-bfe9-e6d5468ddaa2,tg:lhhs:466_#1,e22_OtherIdentifiers,1,,De grootste surrealist van de 20ste eeuw - Ward Schouteden,
deedb81f-9331-5613-9a2d-f994d978fc93,tg:lhhs:16828_#1,e22_OtherIdentifiers,1,,Le crocodile endimanché,
053d773e-85c9-5b3e-885d-5b524d02fc11,tg:lhhs:20386_#1,e22_OtherIdentifiers,1,,Jozef Muls als kunstcriticus,
014a1008-1829-5c64-b078-6cf5f754b78c,tg:lhhs:1957_#1,e22_OtherIdentifiers,1,,'t Uurwerk,
e1ba0d69-4dcf-508a-b924-777501938cea,tg:lhhs:18630_#1,e22_OtherIdentifiers,1,,Stille Liebe. Une traduction pour Paul,
09e4a930-5829-52f7-a083-967839096d97,tg:lhhs:11916_#1,e22_OtherIdentifiers,1,,Idomenea. Een klassiek verhaal over de onheilen der liefde (?),
3e1086a2-da80-57a8-a263-ceb5a8f6d337,tg:lhhs:7582_#1,e22_OtherIdentifiers,1,,Varia,
cf807bd8-da30-54c3-ae02-0dcb88037fda,tg:lhhs:6911_#1,e22_OtherIdentifiers,1,,Nicolette,
63a35f68-a3e0-5ef4-abb1-993f3d740291,tg:lhhs:10585_#1,e22_OtherIdentifiers,1,,De geestelijke vrijheid van de kunstenaar,
aedea9ff-44d3-56f8-9511-07bd5a13ee64,tg:lhhs:6879_#1,e22_OtherIdentifiers,1,,Wispel en Kwispel.,
0cb3f8aa-11b1-56f3-856a-7b305e2dc27e,tg:lhhs:4780_#1,e22_OtherIdentifiers,1,,De ijstijden 5,
763a762b-8117-5044-8e9f-4ddbc4ba2bd3,tg:lhhs:20396_#1,e22_OtherIdentifiers,1,,De Ruiter op de Wolken,
57364bff-11f5-5c22-aa58-e78a1622406f,tg:lhhs:8719_#1,e22_OtherIdentifiers,1,,Vlamingen leert De Gulden Sporenslag opnieuw vieren.,
d3be1f2b-98f1-50bb-838a-219fcd8dee38,tg:lhhs:18758_#1,e22_OtherIdentifiers,2,,De liefde doet dwaze dingen!,
82e11a89-2c51-5d34-bcf5-413680dd52b2,tg:lhhs:13787_#1,e22_OtherIdentifiers,1,,"Praag, gouden Stad van Kerken en Monumenten",
0b75061f-f0da-5c70-a1f0-12b545472ab3,tg:lhhs:9213_#1,e22_OtherIdentifiers,1,,Santiago de Compostella,
fd176385-9f56-533a-aa44-f82a7346aa3f,tg:lhhs:16940_#1,e22_OtherIdentifiers,1,,Cornel Medrea,
62fe652b-2597-5d7e-9a3f-c3532420a16f,tg:lhhs:10595_#1,e22_OtherIdentifiers,1,,1960 - Lof van de herdruk: Walschap en Baekelmans,
134a2724-7633-5f83-b4cb-03f56b030702,tg:lhhs:18620_#1,e22_OtherIdentifiers,1,,Een in memoriam Jos Hendrickx,
c5acdba1-8f83-5a09-98d3-a652efc42bfa,tg:lhhs:11906_#1,e22_OtherIdentifiers,1,,Stil Leven,
8ae54a33-cb22-5146-ad4e-eed7441d4ab2,tg:lhhs:1947_#1,e22_OtherIdentifiers,1,,Dageraad,
bc0e5bf7-03c6-5145-956d-504c1ccc3e81,tg:lhhs:7592_#1,e22_OtherIdentifiers,1,,Herman Teirlinck ging heen,
e9563409-afcd-54ca-9f5d-0b75d9a8beb4,tg:lhhs:2489_#1,e22_OtherIdentifiers,1,,Twee uitersten bij Felix Timmermans,
afb6af70-33b6-5d19-8a84-bb15a9a8ab6b,tg:lhhs:19417_#1,e22_OtherIdentifiers,1,,Kroniek. Een standaardwerk over Gustaaf De Smet,
b01adc7b-f878-5395-a000-b509a674e633,tg:lhhs:9456_#1,e22_OtherIdentifiers,1,,Over architecteur,
2cc7eef0-e67a-5d98-a080-ba6e35f83c31,tg:lhhs:3183_#1,e22_OtherIdentifiers,1,,Le printemps pour l'ouvrier,
af8f959e-3e11-52d1-9fd3-ddc06467e9df,tg:lhhs:233_#1,e22_OtherIdentifiers,1,,De woorden hebben beteekenis uit de natuur,
27ea1fbd-76bc-5b21-a4f4-a85dd83c1028,tg:lhhs:14184_#1,e22_OtherIdentifiers,1,,Geïmproviseerd Boeket,
cf4595aa-6586-5f3e-8bc1-03ee340f9bb0,tg:lhhs:8024_#1,e22_OtherIdentifiers,1,,Van den goeden herder.,
12ab8505-a3cc-5904-ac40-e1d6cfbd5ccc,tg:lhhs:14965_#1,e22_OtherIdentifiers,1,H 518 / 140,,
12ab8505-a3cc-5904-ac40-e1d6cfbd5ccc,tg:lhhs:14965_#1,e22_OtherIdentifiers,1,,Don Juan,
1f7f2d2b-596b-5749-85a0-5f5eb230efdb,tg:lhhs:17396_#1,e22_OtherIdentifiers,1,B 708 / 108-3,,
1f7f2d2b-596b-5749-85a0-5f5eb230efdb,tg:lhhs:17396_#1,e22_OtherIdentifiers,1,,"Swane (typoscript, doorslag, verbeterd)",
f5a5a61c-b49c-5222-96a0-fd34fc4d293e,tg:lhhs:4924_#1,e22_OtherIdentifiers,1,,Un commerce en plumes et en papier à Anvers fin XVIIIe début XIXe siècles. [onvolledig],
13aee17e-7bd2-5c96-984a-4f2655db71a2,tg:lhhs:3962_#1,e22_OtherIdentifiers,1,,"Sleutel op Marnix Gijsen's ""Klaaglied om Agnes""",
6270b47a-a4dd-57ca-adfd-66fbd3bd3ad9,tg:lhhs:13923_#1,e22_OtherIdentifiers,1,,Een aanplakbrief te Leuven,
73845b0e-28cc-547d-af32-7cf27b67d74e,tg:lhhs:18894_#1,e22_OtherIdentifiers,1,,Memoires van het Gelijkvloers. Bericht,
e915bed2-0d35-532b-85df-2e4bce5c1715,tg:lhhs:223_#1,e22_OtherIdentifiers,1,,Dorpslucht,
ce6c63cb-6cbb-5c87-9850-bc443225e068,tg:lhhs:2499_#1,e22_OtherIdentifiers,1,D 325/70,,
25767a58-c3d8-54ef-a70d-c4071765ac8b,tg:lhhs:9446_#1,e22_OtherIdentifiers,1,,L'influence des espaces verts sur le comportement social des individus.,
f60df28b-89a1-52c8-9d44-96da1dd87fb3,tg:lhhs:19407_#1,e22_OtherIdentifiers,1,,Het kunstwerk,
54a8e131-7922-5bce-a392-add8b9e8e94b,tg:lhhs:13933_#1,e22_OtherIdentifiers,1,,Albrecht Rodenbach.,
a9787634-fb49-5ba9-9249-247308f3ad2e,tg:lhhs:3972_#1,e22_OtherIdentifiers,1,,Gemeenteraad van Nevele. Zitting van den 9 April 1885,
dceb4805-6f98-5621-95f6-3a231f683960,tg:lhhs:8034_#1,e22_OtherIdentifiers,1,,Ten het bloemenvadertje.,
24d8e0dd-a1c0-5722-b96d-d1cbbdadd527,tg:lhhs:14975_#1,e22_OtherIdentifiers,1,H 518 / 124,,
24d8e0dd-a1c0-5722-b96d-d1cbbdadd527,tg:lhhs:14975_#1,e22_OtherIdentifiers,1,,De grenadier van zijne majesteit,
86d42d69-886b-5156-b68b-9043a9383a96,tg:lhhs:17386_#1,e22_OtherIdentifiers,1,B 708 / 17,,
86d42d69-886b-5156-b68b-9043a9383a96,tg:lhhs:17386_#1,e22_OtherIdentifiers,1,,Het gouden medaillon,
e048e88b-b182-59b8-8dda-831fea566bc7,tg:lhhs:7850_#1,e22_OtherIdentifiers,1,,Een ongelovige Thomas,
28cb241a-67d4-5c71-a65f-1d194ff2da10,tg:lhhs:17811_#1,e22_OtherIdentifiers,1,,The Neglected Clue,
d89ad1c6-ea21-561c-a133-8c309d878660,tg:lhhs:1485_#1,e22_OtherIdentifiers,1,,Rumoer in Stakkelveen. Een humoreske.,
9fe6a597-8682-5e2d-8b32-ccb87e3f40bc,tg:lhhs:19771_#1,e22_OtherIdentifiers,1,,Breidel en de Coninck,
5bc91982-ff7f-54ab-8c54-1e41326f8aa4,tg:lhhs:10857_#1,e22_OtherIdentifiers,1,,De schaapkens op het droog,
1a2031c9-3898-5858-bcdd-d24c5a4e47de,tg:lhhs:9730_#1,e22_OtherIdentifiers,1,,L'Exposition James Ensor au Jeu de Paume,
b73df2e9-edbe-5ea0-b101-2e3f9ac8025e,tg:lhhs:16482_#1,e22_OtherIdentifiers,1,,Richard II,
3b741b0c-5c0a-58d8-bc93-5a7f201fb1f3,tg:lhhs:17969_#1,e22_OtherIdentifiers,1,G 3625 / H 28,,
3b741b0c-5c0a-58d8-bc93-5a7f201fb1f3,tg:lhhs:17969_#1,e22_OtherIdentifiers,1,,Bij het huwelijk van ...,
24aaa142-f063-5501-9e6d-d46c44506a0d,tg:lhhs:7928_#1,e22_OtherIdentifiers,1,,Gedichten.,
28aeecfb-d68c-5c56-8177-ec593a2f11b9,tg:lhhs:15690_#1,e22_OtherIdentifiers,1,C 2756 / 126,,
b6634769-7fe1-50c6-8e5c-b8059490179e,tg:lhhs:9648_#1,e22_OtherIdentifiers,1,,René Victor,
f5c52126-314f-59bc-8294-cd73078181b1,tg:lhhs:19609_#1,e22_OtherIdentifiers,1,,De bankkroet-Jazz,
01c25727-51b0-5826-8874-3aea5b4d9edd,tg:lhhs:18303_#1,e22_OtherIdentifiers,1,B 9325 / 127,,
01c25727-51b0-5826-8874-3aea5b4d9edd,tg:lhhs:18303_#1,e22_OtherIdentifiers,1,,De mens en ik,
488b03a0-cf69-570c-8f38-8d77c6e0763a,tg:lhhs:8342_#1,e22_OtherIdentifiers,1,,Ontmoeting.,
ea957754-30e4-5ee7-bd11-1b64a6586133,tg:lhhs:17198_#1,e22_OtherIdentifiers,1,,"Antwerpen, hoofdstad van Vlaanderen in 1965?",
b45025c4-2dbf-5078-b04f-a6c37e2195f6,tg:lhhs:9720_#1,e22_OtherIdentifiers,1,,Gedachten ontwikkeld in een brief van half sept. 1919,
7b267cff-20b0-5610-a990-78f9a844cd39,tg:lhhs:10847_#1,e22_OtherIdentifiers,1,,Verhuizen,
8898d403-0c5b-53f5-8435-aa584ec7fbd4,tg:lhhs:16492_#1,e22_OtherIdentifiers,1,,Richard II,
e7799e4a-72b5-588c-9b5b-d7aedd41d843,tg:lhhs:17801_#1,e22_OtherIdentifiers,1,HH 312 / 35,,
e7799e4a-72b5-588c-9b5b-d7aedd41d843,tg:lhhs:17801_#1,e22_OtherIdentifiers,1,,Hugo Claus' Masscheroen: Blasfemie bewezen.,
b5afae21-755a-5910-9489-a8271d301171,tg:lhhs:7840_#1,e22_OtherIdentifiers,1,,"Bokrijk, tuin van de Vlaamse Volkskultuur.",
285c4dd9-0fad-57a3-9ba3-fb7bfde5a4db,tg:lhhs:1495_#1,e22_OtherIdentifiers,1,,De kleine held.,
ac7741f3-8e16-5c89-b1c6-eac38bb6c63d,tg:lhhs:145_#1,e22_OtherIdentifiers,1,,"De projectielantaarn ""Aladin""",
4e5733ad-5579-5f7f-8b59-f46bdb293e26,tg:lhhs:19619_#1,e22_OtherIdentifiers,1,,Avond Winter Straten,
4a1a12e9-6322-5517-8407-223562ba029f,tg:lhhs:9658_#1,e22_OtherIdentifiers,1,,Gesprek met Tine Faes-Eelbo - zomer 1965,
64a30b1f-b5c1-5c8b-be57-52b0628792ec,tg:lhhs:8352_#1,e22_OtherIdentifiers,1,,Ogen.,
58207218-95a0-551b-8df4-1b134094ce9f,tg:lhhs:18313_#1,e22_OtherIdentifiers,1,B 9325 / 125,,
70bfc672-1d8f-5ef4-b00a-20ab46d2fdcf,tg:lhhs:7938_#1,e22_OtherIdentifiers,1,,Bibliografie.,
0bab89e9-4f5c-5df6-ad34-cdd3e046bd4d,tg:lhhs:17979_#1,e22_OtherIdentifiers,1,G 3625 / H,,
60428930-eafb-5afb-b061-6d7ff8ef3d47,tg:lhhs:15680_#1,e22_OtherIdentifiers,1,BB 631 / 49,,
60428930-eafb-5afb-b061-6d7ff8ef3d47,tg:lhhs:15680_#1,e22_OtherIdentifiers,1,,"Pleidooi voor de moedertaal, de jeugd en de onderwijzers",
fe16477e-e2ba-5d91-b83d-f0226c88538e,tg:lhhs:11291_#1,e22_OtherIdentifiers,1,,De vlakten van Iowa,
9049a1ee-f7ee-5c38-8d64-6806f654cc6d,tg:lhhs:12862_#1,e22_OtherIdentifiers,1,S 59 / 4435,,
27f2e375-cd17-5614-ac7b-1ae3b4ad403f,tg:lhhs:2823_#1,e22_OtherIdentifiers,1,,De vagebond,
3a7fcfa5-b59a-55bb-b5ab-8aa235199a63,tg:lhhs:19124_#1,e22_OtherIdentifiers,1,,Bijdrage tot een sociologie van de hedendaagse Vlaamse literatuur,
d9b3d798-65a4-5db7-88f9-6f618a18093c,tg:lhhs:20979_#1,e22_OtherIdentifiers,1,L 179 /,,
d9b3d798-65a4-5db7-88f9-6f618a18093c,tg:lhhs:20979_#1,e22_OtherIdentifiers,1,,De vrije mens centraal,
021e185d-9360-50fb-a772-8234237b7869,tg:lhhs:6296_#1,e22_OtherIdentifiers,1,,""" Regen op de schelde "".",
024c24bb-0ee0-536b-a997-64d2123691b7,tg:lhhs:15824_#1,e22_OtherIdentifiers,1,C 2756 / 181,,
024c24bb-0ee0-536b-a997-64d2123691b7,tg:lhhs:15824_#1,e22_OtherIdentifiers,1,,Tijl Uilenspiegel. Beschrijving van de scènes II.,
10e97b35-56b8-5f87-9710-acc41c0e8809,tg:lhhs:20198_#1,e22_OtherIdentifiers,1,,Aan Achilles Mussche,
1011bfe5-d899-5ec5-8869-81f495aa7a3f,tg:lhhs:9984_#1,e22_OtherIdentifiers,1,,Verschil,
c32f5de0-cd00-5b82-9219-9ebee944ed78,tg:lhhs:678_#1,e22_OtherIdentifiers,1,,Onze Academie op nieuwe banen [hs en typo],
583bb717-b8aa-5a4f-8dd7-57c536aeb951,tg:lhhs:5084_#1,e22_OtherIdentifiers,1,,Wereldletterkunde,
3235d8b1-e86b-5576-aee9-a6e9600c9639,tg:lhhs:13589_#1,e22_OtherIdentifiers,1,,Hoorn en schalmei - kleine gedichten door A.W. Grauls.,
b810cd0f-4b94-5a93-aef2-5ea33956706b,tg:lhhs:20801_#1,e22_OtherIdentifiers,1,,Discours de Hubert Lampo,
57b12236-7089-59a8-b52d-53a0fa89bf63,tg:lhhs:8517_#1,e22_OtherIdentifiers,1,,Een avondje t.v.,
7eb0af8c-55ed-57d2-b404-b1c3104a66af,tg:lhhs:12083_#1,e22_OtherIdentifiers,1,,Zelfportret of het galgemaal,
4b5b27cb-0c91-5360-a0d2-304599029d31,tg:lhhs:20969_#1,e22_OtherIdentifiers,1,L 179 /,,
77202260-095f-54d3-826a-2270e643a80e,tg:lhhs:19134_#1,e22_OtherIdentifiers,1,,Choix de Poésies,
879b878d-d59f-5109-b2ee-4fcaafac7dbc,tg:lhhs:9175_#1,e22_OtherIdentifiers,1,,Mozes verlost,
3e32c9b6-26fc-56c8-af97-320a480569ef,tg:lhhs:15834_#1,e22_OtherIdentifiers,1,C 2756 / 193,,
3e32c9b6-26fc-56c8-af97-320a480569ef,tg:lhhs:15834_#1,e22_OtherIdentifiers,1,,Het haar van de hond. Eerste versie,
39e71dd7-8cab-5aa2-b485-ce0a705ed9ad,tg:lhhs:5875_#1,e22_OtherIdentifiers,1,,Juichen of treuren om De Gaulle?,
21da5b96-fb87-5c53-b356-04e611051364,tg:lhhs:2833_#1,e22_OtherIdentifiers,1,,Het zelfvertrouwen,
3b5eac72-c7e4-58eb-b6f8-c84fd8f142f5,tg:lhhs:11281_#1,e22_OtherIdentifiers,1,,Littekens.,
0eb4f227-3705-5b4d-9890-df11772e06d7,tg:lhhs:12872_#1,e22_OtherIdentifiers,1,S 59 / 4221,,
