card,order,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,Volgnummer,Source Note Type,Source Note Language
e22_Items,1,lhbr,tr:lh:7843,tg:lhbr:277623_#1,202504/60a-b,isad:lh:158322,,b434b8e2-c645-5ffa-8fe7-ab1a158c1263,b434b8e2-c645-5ffa-8fe7-ab1a158c1263,tg:lhbr:277623_#1,D 325 / 475,,
e22_Items,1,lhbr,tr:lh:970,tg:lhbr:109157_#1,18501/5,isad:lh:46307,O 276 / B,3ec7615a-9ce7-5ef5-9919-7cff618b8cc2,3ec7615a-9ce7-5ef5-9919-7cff618b8cc2,tg:lhbr:109157_#1,,,
e22_Items,1,lhbr,tr:lh:3032,tg:lhbr:265242_#1,,isad:lh:151810,B 708 / 1539-49,fa00fd52-ac64-587c-9d29-e171468af7a7,fa00fd52-ac64-587c-9d29-e171468af7a7,tg:lhbr:265242_#1,,,
e22_Items,1,lhbr,tr:lh:2894,tg:lhbr:6166_#1,59868/405,isad:lh:4050,B 1333 / B,07518172-01ae-5a32-bee2-954400c18a43,07518172-01ae-5a32-bee2-954400c18a43,tg:lhbr:6166_#1,,,
e22_Items,1,lhbr,tr:lh:6246,tg:lhbr:72089_#1,144957/2,isad:lh:32544,H 541 / B,f46b9803-40ce-50aa-b0d6-19f6ae111479,f46b9803-40ce-50aa-b0d6-19f6ae111479,tg:lhbr:72089_#1,,,
e22_Items,1,lhbr,tr:lh:5647,tg:lhbr:48227_#1,113295/3,isad:lh:22101,D 882 / B,cd505287-052c-53cd-b13f-0a997081b7a7,cd505287-052c-53cd-b13f-0a997081b7a7,tg:lhbr:48227_#1,,,
e22_Items,1,lhbr,tr:lh:7314,tg:lhbr:30111_#1,,isad:lh:14634,FVCA / B (1944-1961),ff39ad16-d99b-5694-ac9d-bc4f24cf70fc,ff39ad16-d99b-5694-ac9d-bc4f24cf70fc,tg:lhbr:30111_#1,,,
e22_Items,1,lhbr,tr:lh:4624,tg:lhbr:22570_#1,88412/22,isad:lh:11456,B 9761 / B,e45faaa9-43eb-504e-9f58-250257935b76,e45faaa9-43eb-504e-9f58-250257935b76,tg:lhbr:22570_#1,,,
e22_Items,1,lhbr,tr:lh:6415,tg:lhbr:40192_#1,153571,isad:lh:18956,D 125 / B,45ae4f88-1193-5130-9c80-4692686d6a1e,45ae4f88-1193-5130-9c80-4692686d6a1e,tg:lhbr:40192_#1,,,
e22_Items,1,lhbr,tr:lh:5650,tg:lhbr:84654_#1,113538/1,isad:lh:36653,K 174 / B2,59466207-1d09-579e-87d6-ea446bc318ec,59466207-1d09-579e-87d6-ea446bc318ec,tg:lhbr:84654_#1,,,
e22_Items,1,lhbr,tr:lh:581,tg:lhbr:96235_#1,11219,,M 2872 / B,4e841082-b1bb-595d-a206-cd630e2bdb2a,4e841082-b1bb-595d-a206-cd630e2bdb2a,tg:lhbr:96235_#1,,,
e22_Items,1,lhbr,tr:lh:5904,tg:lhbr:140989_#1,127410,isad:lh:58641,T 176 / B,0ad5c470-4da8-5a53-bb33-e332627faa0e,0ad5c470-4da8-5a53-bb33-e332627faa0e,tg:lhbr:140989_#1,,,
e22_Items,1,lhbr,tr:lh:7701,tg:lhbr:216832_#1,200358/297,isad:lh:78634,G 22445 / B,9f6361d0-97ae-5194-87ed-ea058525a5cd,9f6361d0-97ae-5194-87ed-ea058525a5cd,tg:lhbr:216832_#1,,,
e22_Items,1,lhbr,tr:lh:3653,tg:lhbr:113683_#1,70812/65,isad:lh:48223,PP 7 / B2,37b997a4-e700-52dd-bda2-d29177f73d31,37b997a4-e700-52dd-bda2-d29177f73d31,tg:lhbr:113683_#1,,,
e22_Items,1,lhbr,tr:lh:6187,tg:lhbr:102811_#1,143250,isad:lh:43546,M 8085 / B,34faea60-d014-5013-866e-bbc8372ba3e9,34faea60-d014-5013-866e-bbc8372ba3e9,tg:lhbr:102811_#1,,remarks,Nederlands
e22_Items,1,lhbr,tr:lh:7702,tg:lhbr:245738_#1,,isad:lh:138632,,f7219515-1b1e-5fc8-aade-d857858107a6,f7219515-1b1e-5fc8-aade-d857858107a6,tg:lhbr:245738_#1,E 285 / 112,,
e22_Items,1,lhbr,tr:lh:9770,tg:lhbr:257359_#1,,isad:lh:147073,,2b6c9e5e-168f-5b45-ad3c-4413590daae6,2b6c9e5e-168f-5b45-ad3c-4413590daae6,tg:lhbr:257359_#1,J 416 / 64,,
e22_Items,1,lhbr,tr:lh:4744,tg:lhbr:32771_#1,92358/15,isad:lh:15799,C 2843 / B,ca0f8cd9-f91c-5c81-8e61-39668a3c315f,ca0f8cd9-f91c-5c81-8e61-39668a3c315f,tg:lhbr:32771_#1,,,
e22_Items,1,lhbr,tr:lh:5487,tg:lhbr:20310_#1,108052/9,isad:lh:10408,R 512 / B2,144b29fb-9d79-5610-a874-2d0b24d32d6b,144b29fb-9d79-5610-a874-2d0b24d32d6b,tg:lhbr:20310_#1,,,
e22_Items,1,lhbr,,tg:lhbr:62288_#1,,isad:lh:28014,G 563 / B,abdc72df-29d7-58b5-b166-5238a828c83c,abdc72df-29d7-58b5-b166-5238a828c83c,tg:lhbr:62288_#1,,,
e22_Items,1,lhbr,tr:lh:4744,tg:lhbr:4706_#1,92360/10,isad:lh:3232,B 1333 / B,dcf52126-58e1-5f65-9d72-c34436057fb4,dcf52126-58e1-5f65-9d72-c34436057fb4,tg:lhbr:4706_#1,,,
e22_Items,1,lhbr,tr:lh:2677,tg:lhbr:58026_#1,53003/4,isad:lh:25775,G 994 / B,43cbba7b-a761-5e5c-8953-c2b551000fb7,43cbba7b-a761-5e5c-8953-c2b551000fb7,tg:lhbr:58026_#1,,,
e22_Items,1,lhbr,tr:lh:6465,tg:lhbr:131599_#1,158584/4,isad:lh:7133,S 7904 / B2 (1958),d1cebb83-97d4-5689-beac-1b4408df5e8c,d1cebb83-97d4-5689-beac-1b4408df5e8c,tg:lhbr:131599_#1,,,
e22_Items,1,lhbr,tr:lh:5850,tg:lhbr:119356_#1,123806/1053,isad:lh:15061,W 686 / B (40),a221040b-ddb3-5cbc-af41-540d82283d54,a221040b-ddb3-5cbc-af41-540d82283d54,tg:lhbr:119356_#1,,,
e22_Items,1,lhbr,,tg:lhbr:275043_#1,,isad:lh:148112,,7a1b3f9e-75c5-5f48-8efe-c7ae64220828,7a1b3f9e-75c5-5f48-8efe-c7ae64220828,tg:lhbr:275043_#1,W 213 / 321,,
e22_Items,1,lhbr,tr:lh:128783,tg:lhbr:267422_#1,,isad:lh:132905,,7968f78e-42f8-52c3-8ce6-38b038793945,7968f78e-42f8-52c3-8ce6-38b038793945,tg:lhbr:267422_#1,R 462 / 875,,
e22_Items,1,lhbr,tr:lh:3472,tg:lhbr:161060_#1,68281/109,isad:lh:65977,L 5347 / B2,0be1e538-033d-515f-aed7-effa8ce41d97,0be1e538-033d-515f-aed7-effa8ce41d97,tg:lhbr:161060_#1,,,
e22_Items,1,lhbr,tr:lh:3273,tg:lhbr:173401_#1,64952/126,isad:lh:70172,B 707 / B1,32fb752a-04de-5083-b709-4c2bfc0db4ff,32fb752a-04de-5083-b709-4c2bfc0db4ff,tg:lhbr:173401_#1,,,
e22_Items,1,lhbr,tr:lh:5895,tg:lhbr:80578_#1,126653/2,isad:lh:35255,J 422 / B,2a12a5d5-a238-550b-9196-7996ebc6602f,2a12a5d5-a238-550b-9196-7996ebc6602f,tg:lhbr:80578_#1,,,
e22_Items,1,lhbr,tr:lh:5832,tg:lhbr:92119_#1,122891/4,isad:lh:39347,L 642 / B,6b926deb-e8ae-5371-a204-72d0b87775af,6b926deb-e8ae-5371-a204-72d0b87775af,tg:lhbr:92119_#1,,,
e22_Items,1,lhbr,tr:lh:6317,tg:lhbr:14747_#1,151798,isad:lh:8218,B 708 / B,db67990b-c15d-5b05-8139-5ccff409eb42,db67990b-c15d-5b05-8139-5ccff409eb42,tg:lhbr:14747_#1,,,
e22_Items,1,lhbr,tr:lh:4736,tg:lhbr:155437_#1,90538/2-3,isad:lh:64042,V 851 / B,91464b01-2d84-5417-997c-fff58f3376d1,91464b01-2d84-5417-997c-fff58f3376d1,tg:lhbr:155437_#1,,,
e22_Items,1,lhbr,tr:lh:9295,tg:lhbr:239722_#1,,isad:lh:106973,,92eaf156-4531-5ea1-a49b-0909cc0884ba,92eaf156-4531-5ea1-a49b-0909cc0884ba,tg:lhbr:239722_#1,BB 457 / 31,,
e22_Items,1,lhbr,tr:lh:2939,tg:lhbr:147056_#1,59370/31a-b,isad:lh:60944,V 2121 / B,3b05ec78-18c7-5bc1-8120-7fb67b44420d,3b05ec78-18c7-5bc1-8120-7fb67b44420d,tg:lhbr:147056_#1,,,
e22_Items,1,lhbr,tr:lh:110434,tg:lhbr:241414_#1,,isad:lh:125914,,19553b11-8b97-59f6-adf5-9b0075553727,19553b11-8b97-59f6-adf5-9b0075553727,tg:lhbr:241414_#1,C 2756 / 439,,
e22_Items,1,lhbr,tr:lh:9175,tg:lhbr:253075_#1,,isad:lh:144460,B 58885 / B1,74feefe0-6b64-5009-91d8-234c071b0aeb,74feefe0-6b64-5009-91d8-234c071b0aeb,tg:lhbr:253075_#1,,,
e22_Items,1,lhbr,tr:lh:5678,tg:lhbr:192902_#1,114686/71,isad:lh:70831,T 48399 / B (1964),b5d53f55-7d45-5296-9c19-0061e815e27e,b5d53f55-7d45-5296-9c19-0061e815e27e,tg:lhbr:192902_#1,,,
e22_Items,1,lhbr,tr:lh:7475,tg:lhbr:183790_#1,197214/439,isad:lh:73055,S 314 / B2,cce8d74b-6cc2-5113-9537-f3db6d2d9f05,cce8d74b-6cc2-5113-9537-f3db6d2d9f05,tg:lhbr:183790_#1,,,
e22_Items,1,lhbr,tr:lh:5120,tg:lhbr:189245_#1,101224/18,isad:lh:73941,B 1333 / B2,cb7bd44d-4a8b-5784-9a14-35d3801e5a15,cb7bd44d-4a8b-5784-9a14-35d3801e5a15,tg:lhbr:189245_#1,,,
e22_Items,1,lhbr,tr:lh:6465,tg:lhbr:124827_#1,158587/2,isad:lh:2172,S 7904 / B2 (1961),a0e32ce5-e21f-5cbf-a8e9-52362993a3ab,a0e32ce5-e21f-5cbf-a8e9-52362993a3ab,tg:lhbr:124827_#1,,,
e22_Items,1,lhbr,tr:lh:6413,tg:lhbr:209059_#1,151782/3a-b,isad:lh:76899,W 256 / B2 ((periode L. Simons 1969-1984) 19),4d8a4b49-21c3-5144-8ab5-243f0c99cfdd,4d8a4b49-21c3-5144-8ab5-243f0c99cfdd,tg:lhbr:209059_#1,,,
e22_Items,1,lhbr,tr:lh:7785,tg:lhbr:230804_#1,201601/181,isad:lh:82995,R 467 / B2,d1572e22-f448-58c2-9255-78f5f0570412,d1572e22-f448-58c2-9255-78f5f0570412,tg:lhbr:230804_#1,,,
e22_Items,1,lhbr,tr:lh:7336,tg:lhbr:221696_#1,186729/5,isad:lh:80185,S 59 / Archief K,fc86ebe4-f78a-5482-a8c1-709b1e2f6054,fc86ebe4-f78a-5482-a8c1-709b1e2f6054,tg:lhbr:221696_#1,,,
e22_Items,1,lhbr,,tg:lhbr:202086_#1,,isad:lh:75275,T 48399 / B (1972),593b0088-61f4-5b9a-bb87-903b30ceebbf,593b0088-61f4-5b9a-bb87-903b30ceebbf,tg:lhbr:202086_#1,,,
e22_Items,1,lhbr,tr:lh:9051,tg:lhbr:238228_#1,219450/37a-b,isad:lh:85455,KK 125 / B2,0a4df4da-1dc7-5873-8052-a12bfd5e34ca,0a4df4da-1dc7-5873-8052-a12bfd5e34ca,tg:lhbr:238228_#1,,,
e22_Items,1,lhbr,,tg:lhbr:279943_#1,,isad:lh:160299,B 413 / B2,cd5ad067-361d-5763-bb86-caef837d9448,cd5ad067-361d-5763-bb86-caef837d9448,tg:lhbr:279943_#1,,,
e22_Items,1,lhbr,tr:lh:7478,tg:lhbr:181869_#1,197243/23,isad:lh:72264,M 224 / B,9f17539b-d5b0-5e6c-8ec1-de2d15f579aa,9f17539b-d5b0-5e6c-8ec1-de2d15f579aa,tg:lhbr:181869_#1,,,
e22_Items,1,lhbr,tr:lh:2939,tg:lhbr:54926_#1,59370/278a-c,isad:lh:24717,G 146 / B,c6453f19-0a0a-55a9-83fc-a31eecb36fb8,c6453f19-0a0a-55a9-83fc-a31eecb36fb8,tg:lhbr:54926_#1,,,
e22_Items,1,lhbr,tr:lh:5863,tg:lhbr:93413_#1,124393/917a-b,isad:lh:39869,L 9722 / B,db74600f-3504-5efc-9051-3cdbf6b512ae,db74600f-3504-5efc-9051-3cdbf6b512ae,tg:lhbr:93413_#1,,,
e22_Items,1,lhbr,tr:lh:651,tg:lhbr:81072_#1,12668/55,isad:lh:915,H 90783 / B (Fin. Comiteit Deel I Verslagen),4c975206-ee07-5531-9a01-ff45ff5e2349,4c975206-ee07-5531-9a01-ff45ff5e2349,tg:lhbr:81072_#1,,,
e22_Items,1,lhbr,tr:lh:139974,tg:lhbr:262204_#1,,isad:lh:150121,,efafe81d-0c18-5e81-b9c1-62b2a0ef124b,efafe81d-0c18-5e81-b9c1-62b2a0ef124b,tg:lhbr:262204_#1,B 798 / 178 - 235,,
e22_Items,1,lhbr,tr:lh:110330,tg:lhbr:270665_#1,,isad:lh:113745,,0d5a3308-bb38-5640-9033-5a4277376a30,0d5a3308-bb38-5640-9033-5a4277376a30,tg:lhbr:270665_#1,R 8963 / 405,,
e22_Items,1,lhbr,tr:lh:6415,tg:lhbr:176227_#1,152950/123,isad:lh:3003,D 125 / B2,352b3595-7dd9-52a1-b8f8-11bf9f70671c,352b3595-7dd9-52a1-b8f8-11bf9f70671c,tg:lhbr:176227_#1,,,
e22_Items,1,lhbr,tr:lh:6036,tg:lhbr:164646_#1,133662/1,isad:lh:67167,D 2195 / B2,778264fb-947f-5132-9d73-ea401eaea005,778264fb-947f-5132-9d73-ea401eaea005,tg:lhbr:164646_#1,,,
e22_Items,1,lhbr,tr:lh:6413,tg:lhbr:208553_#1,151658/6a-b,isad:lh:76252,W 256 / B2 ((periode L. Simons 1969-1984) 4),0aa2bf10-3abf-5bb2-a854-a299fad92ea7,0aa2bf10-3abf-5bb2-a854-a299fad92ea7,tg:lhbr:208553_#1,,,
e22_Items,1,lhbr,tr:lh:2660,tg:lhbr:37157_#1,52714/375,isad:lh:17567,C 3622 / B,eb940311-cdb5-5e5e-a8b3-93333b873678,eb940311-cdb5-5e5e-a8b3-93333b873678,tg:lhbr:37157_#1,,,
e22_Items,1,lhbr,tr:lh:6322,tg:lhbr:1120_#1,146729/2,isad:lh:1101,A 242 / B,e91e9472-4114-5bc0-9856-b3b9e2686e56,e91e9472-4114-5bc0-9856-b3b9e2686e56,tg:lhbr:1120_#1,,,
e22_Items,1,lhbr,tr:lh:6409,tg:lhbr:205959_#1,150693/57,isad:lh:75895,W 256 / B2 ((periode A. Westerlinck 1945-1968) 7),2ad6bbc0-2621-5627-9a39-36c009f6b80d,2ad6bbc0-2621-5627-9a39-36c009f6b80d,tg:lhbr:205959_#1,,,
e22_Items,1,lhbr,,tg:lhbr:142670_#1,89760/1,,T 3465 / B,466ce300-17e3-56a6-bfde-dcac23ce554b,466ce300-17e3-56a6-bfde-dcac23ce554b,tg:lhbr:142670_#1,,,
e22_Items,1,lhbr,,tg:lhbr:150211_#1,130654/241a-b,,H 1717 / B,bd55f5a7-1fa5-5bc3-b8a6-ad5529bdaa28,bd55f5a7-1fa5-5bc3-b8a6-ad5529bdaa28,tg:lhbr:150211_#1,,,
e22_Items,1,lhbr,tr:lh:9770,tg:lhbr:256653_#1,,isad:lh:146807,,9f04cb88-ed4d-548f-a2c0-fb3592821e33,9f04cb88-ed4d-548f-a2c0-fb3592821e33,tg:lhbr:256653_#1,J 416 / 60,,
e22_Items,1,lhbr,tr:lh:4861,tg:lhbr:128127_#1,96942/1,,R 9855 / B,2d916bf1-1e79-5439-86d9-f7ff360c5f62,2d916bf1-1e79-5439-86d9-f7ff360c5f62,tg:lhbr:128127_#1,,,
e22_Items,1,lhbr,tr:lh:126473,tg:lhbr:244232_#1,,isad:lh:130169,,a5b086d5-aeb4-510b-b474-97c42104c356,a5b086d5-aeb4-510b-b474-97c42104c356,tg:lhbr:244232_#1,D 9653 / 15 (146),,
e22_Items,1,lhbr,tr:lh:9911,tg:lhbr:112389_#1,147123/98a-b,isad:lh:47709,B 153 / B2,ae5d8a7f-5996-5aa8-8360-ea2a3e392918,ae5d8a7f-5996-5aa8-8360-ea2a3e392918,tg:lhbr:112389_#1,,,
e22_Items,1,lhbr,tr:lh:5898,tg:lhbr:69257_#1,137599/2,isad:lh:31403,H 355 / B,b05343a6-5c57-59da-98b2-922984b23e43,b05343a6-5c57-59da-98b2-922984b23e43,tg:lhbr:69257_#1,,,
e22_Items,1,lhbr,tr:lh:6465,tg:lhbr:41498_#1,158582/108,isad:lh:1681,S 7904 / B2 (1956),42a2a9f0-f548-58a1-96bc-8fa88e763dc4,42a2a9f0-f548-58a1-96bc-8fa88e763dc4,tg:lhbr:41498_#1,,,
e22_Items,1,lhbr,tr:lh:2789,tg:lhbr:11161_#1,55203/212,isad:lh:6532,B 585 / B,6271d800-2e5a-5f56-8e2e-c813d647ec6a,6271d800-2e5a-5f56-8e2e-c813d647ec6a,tg:lhbr:11161_#1,,,
e22_Items,1,lhbr,tr:lh:128783,tg:lhbr:266128_#1,,isad:lh:132786,,527f5a8f-495d-5edd-8ee8-097191e44c56,527f5a8f-495d-5edd-8ee8-097191e44c56,tg:lhbr:266128_#1,R 462 / 848,,
e22_Items,1,lhbr,,tg:lhbr:274549_#1,,isad:lh:148090,,73dc2473-6d99-5e1f-badd-a377f2eadaf3,73dc2473-6d99-5e1f-badd-a377f2eadaf3,tg:lhbr:274549_#1,W 213 / 298,,
e22_Items,1,lhbr,tr:lh:6443,tg:lhbr:130093_#1,157804/71,isad:lh:54562,N 261 / B,0cf99eaa-170d-5a85-bee9-8ba450df142e,0cf99eaa-170d-5a85-bee9-8ba450df142e,tg:lhbr:130093_#1,,,
e22_Items,1,lhbr,,tg:lhbr:298440_#1,,isad:lh:126454,,a6b49581-fa5e-523a-9ac5-5705be05b174,a6b49581-fa5e-523a-9ac5-5705be05b174,tg:lhbr:298440_#1,C 33941 / 179,,
e22_Items,1,lhbr,tr:lh:5604,tg:lhbr:30888_#1,128271/3,isad:lh:15040,N 3577 / B,f7a3a5c0-1585-5efd-95f6-8ea8938d60fd,f7a3a5c0-1585-5efd-95f6-8ea8938d60fd,tg:lhbr:30888_#1,,,
e22_Items,1,lhbr,tr:lh:5863,tg:lhbr:72910_#1,125023/1,isad:lh:32894,H 617 / B,bebd491b-4e11-5d08-9a1c-ca03670b63d5,bebd491b-4e11-5d08-9a1c-ca03670b63d5,tg:lhbr:72910_#1,,,
e22_Items,1,lhbr,tr:lh:5863,tg:lhbr:63782_#1,126105/2,isad:lh:29218,V 75795 / B,dd7adcc5-032c-5f8f-9e82-67836529a7e9,dd7adcc5-032c-5f8f-9e82-67836529a7e9,tg:lhbr:63782_#1,,,
e22_Items,1,lhbr,tr:lh:7314,tg:lhbr:17555_#1,,isad:lh:7830,FVCA / VB 11,8aaa9117-7790-53c0-abf8-4c0fd236e80e,8aaa9117-7790-53c0-abf8-4c0fd236e80e,tg:lhbr:17555_#1,,,
e22_Items,1,lhbr,tr:lh:126473,tg:lhbr:250267_#1,,isad:lh:130191,,b4c4d8a7-2829-58fa-a1cd-a741fb84cfe4,b4c4d8a7-2829-58fa-a1cd-a741fb84cfe4,tg:lhbr:250267_#1,D 9653 / 23 (141),,
e22_Items,1,lhbr,tr:lh:7478,tg:lhbr:180582_#1,197231/69,isad:lh:72073,M 224 / B,ed3c206d-fcea-5495-8e65-460e8263620f,ed3c206d-fcea-5495-8e65-460e8263620f,tg:lhbr:180582_#1,,,
e22_Items,1,lhbr,,tg:lhbr:253894_#1,,isad:lh:145019,M 58 / 3,d40b8fdf-3cc5-55d1-8cb2-869c014f8a5c,d40b8fdf-3cc5-55d1-8cb2-869c014f8a5c,tg:lhbr:253894_#1,,,
e22_Items,1,lhbr,tr:lh:4786,tg:lhbr:156625_#1,94718/4a-b,isad:lh:64445,D 217 / B,4849fa99-38bc-59c0-a15c-5c61a9c757c1,4849fa99-38bc-59c0-a15c-5c61a9c757c1,tg:lhbr:156625_#1,,,
e22_Items,1,lhbr,,tg:lhbr:144244_#1,83272,,T 403 / B,398ec1b5-9a78-58df-8077-8c3cd56d19c2,398ec1b5-9a78-58df-8077-8c3cd56d19c2,tg:lhbr:144244_#1,,,
e22_Items,1,lhbr,tr:lh:7870,tg:lhbr:228151_#1,210446/2,isad:lh:82203,S 59 / Archief T,dcd5354a-d158-593b-9943-76255a0f82d3,dcd5354a-d158-593b-9943-76255a0f82d3,tg:lhbr:228151_#1,,,
e22_Items,1,lhbr,tr:lh:9961,tg:lhbr:66945_#1,157929/71,isad:lh:30592,M 8232 / B,4286616a-d4f8-5b92-bbdf-b13d069b652c,4286616a-d4f8-5b92-bbdf-b13d069b652c,tg:lhbr:66945_#1,,,
e22_Items,1,lhbr,tr:lh:4035,tg:lhbr:3638_#1,80265/234,isad:lh:2624,A 493 / B,7765a5c8-9d59-54e2-bb72-cf56188efea8,7765a5c8-9d59-54e2-bb72-cf56188efea8,tg:lhbr:3638_#1,,,
e22_Items,1,lhbr,tr:lh:7601,tg:lhbr:222484_#1,198957/308,isad:lh:80382,G 9947 / B2,3099d484-674e-5a1c-b59f-7c073d334bc1,3099d484-674e-5a1c-b59f-7c073d334bc1,tg:lhbr:222484_#1,,,
e22_Items,1,lhbr,tr:lh:6598,tg:lhbr:198436_#1,166196/3264,isad:lh:75000,B 417 / B2,4949d32f-0d94-544a-b249-2506b0ecd727,4949d32f-0d94-544a-b249-2506b0ecd727,tg:lhbr:198436_#1,,,
e22_Items,1,lhbr,tr:lh:4659,tg:lhbr:87446_#1,88988/55,isad:lh:37544,L 219 / B,d244af7f-b6a1-546e-af14-56e2f283e060,d244af7f-b6a1-546e-af14-56e2f283e060,tg:lhbr:87446_#1,,,
e22_Items,1,lhbr,tr:lh:5487,tg:lhbr:13679_#1,108048/13,isad:lh:7703,R 512 / B2,523fe37c-5e4e-502b-82ff-183c978512d5,523fe37c-5e4e-502b-82ff-183c978512d5,tg:lhbr:13679_#1,,,
e22_Items,1,lhbr,tr:lh:4460,tg:lhbr:95027_#1,86342/271,isad:lh:40500,M 195 / B,8c3a7301-3246-560d-b789-dcbfb40050d6,8c3a7301-3246-560d-b789-dcbfb40050d6,tg:lhbr:95027_#1,,,
e22_Items,1,lhbr,tr:lh:6081,tg:lhbr:43380_#1,138747/143,isad:lh:20207,V 6095 / B2,d12c7374-de0f-50cb-b1f3-f9386f6f104e,d12c7374-de0f-50cb-b1f3-f9386f6f104e,tg:lhbr:43380_#1,,,
e22_Items,1,lhbr,tr:lh:3398,tg:lhbr:40973_#1,67163/21,isad:lh:19229,D 177 / B,63a31cf7-d891-55c8-a7fe-71c3c1921147,63a31cf7-d891-55c8-a7fe-71c3c1921147,tg:lhbr:40973_#1,,,
e22_Items,1,lhbr,tr:lh:2301,tg:lhbr:110491_#1,43614/60,isad:lh:46923,O 345 / B,b4956d88-9a53-5ff2-a4be-5946a52c1428,b4956d88-9a53-5ff2-a4be-5946a52c1428,tg:lhbr:110491_#1,,,
e22_Items,1,lhbr,tr:lh:7478,tg:lhbr:179935_#1,197225/81,isad:lh:71918,M 224 / B,737a8669-ecc8-5431-a2f7-682b37376f88,737a8669-ecc8-5431-a2f7-682b37376f88,tg:lhbr:179935_#1,,,
e22_Items,1,lhbr,tr:lh:5184,tg:lhbr:152509_#1,102651,isad:lh:62804,V 4835 / B,bf270bec-fbbe-5984-ae42-94c409898caf,bf270bec-fbbe-5984-ae42-94c409898caf,tg:lhbr:152509_#1,,,
e22_Items,1,lhbr,tr:lh:5403,tg:lhbr:140168_#1,105901/694,isad:lh:58294,S 9975 / B,e6e54a01-3154-59a3-a930-85297c52b0ff,e6e54a01-3154-59a3-a930-85297c52b0ff,tg:lhbr:140168_#1,,,
e22_Items,1,lhbr,tr:lh:4736,tg:lhbr:7514_#1,90641/1a-l,isad:lh:4770,B 271 / B,0b10845a-9503-5b79-8edc-a8d98dabd07d,0b10845a-9503-5b79-8edc-a8d98dabd07d,tg:lhbr:7514_#1,,,
e22_Items,1,lhbr,tr:lh:2055,tg:lhbr:49655_#1,38597/124,isad:lh:22667,E 143 / B,63c303c2-d63d-5149-83d6-8d811bc28789,63c303c2-d63d-5149-83d6-8d811bc28789,tg:lhbr:49655_#1,,,
e22_Items,1,lhbr,tr:lh:4387,tg:lhbr:31563_#1,84571/9,isad:lh:15288,C 2632 / B,1c1c685b-7f03-5d01-9272-fea45fb76751,1c1c685b-7f03-5d01-9272-fea45fb76751,tg:lhbr:31563_#1,,,
e22_Items,1,lhbr,tr:lh:3164,tg:lhbr:23102_#1,63061/5,isad:lh:11663,B 995 / B,112ad952-821f-5ef1-b84e-40ab7258c572,112ad952-821f-5ef1-b84e-40ab7258c572,tg:lhbr:23102_#1,,,
e22_Items,1,lhbr,tr:lh:4797,tg:lhbr:161881_#1,95600/112,isad:lh:6073,N 1725 / B (2),99403b0a-935a-57b5-a1ba-a241c44ce7db,99403b0a-935a-57b5-a1ba-a241c44ce7db,tg:lhbr:161881_#1,,,
e22_Items,1,lhbr,tr:lh:5479,tg:lhbr:288739_#1,107680,isad:lh:168648,,03ba7660-7d88-5419-9654-0b1af5bfbf8c,03ba7660-7d88-5419-9654-0b1af5bfbf8c,tg:lhbr:288739_#1,R 1476 / 173,,
e22_Items,1,lhbr,tr:lh:5863,tg:lhbr:162272_#1,124404/447,isad:lh:66303,W 735587 / B,e8c60a77-78f6-55a0-8e9d-46b6ba34998e,e8c60a77-78f6-55a0-8e9d-46b6ba34998e,tg:lhbr:162272_#1,,,
e22_Items,1,lhbr,,tg:lhbr:170613_#1,163808/42a-b,isad:lh:69316,G 395 / B2,95e6ba9e-be7a-5546-9f7f-fceeb1b98f8d,95e6ba9e-be7a-5546-9f7f-fceeb1b98f8d,tg:lhbr:170613_#1,,,
e22_Items,1,lhbr,tr:lh:7843,tg:lhbr:276251_#1,202504/60a-b,isad:lh:157664,,7147e1fa-a842-5f99-8c92-37ba37a1adcb,7147e1fa-a842-5f99-8c92-37ba37a1adcb,tg:lhbr:276251_#1,D 325 / 414,,
e22_Items,1,lhbr,tr:lh:6004,tg:lhbr:108525_#1,131999/1,isad:lh:46036,R 512 / B2,71dc7e53-9b77-5ebe-b123-c00bbbafd600,71dc7e53-9b77-5ebe-b123-c00bbbafd600,tg:lhbr:108525_#1,,,
e22_Items,1,lhbr,tr:lh:9943,tg:lhbr:264630_#1,,isad:lh:123189,,2bb08707-8c88-59df-8c57-46a3dcf140dd,2bb08707-8c88-59df-8c57-46a3dcf140dd,tg:lhbr:264630_#1,G 21795 / 906,,
e22_Items,1,lhbr,tr:lh:6568,tg:lhbr:123919_#1,162874/a-b,,R 6443 / B,45a555a6-e845-5917-95f9-5e2a27ef4b94,45a555a6-e845-5917-95f9-5e2a27ef4b94,tg:lhbr:123919_#1,,,
e22_Items,1,lhbr,tr:lh:2135,tg:lhbr:139754_#1,40341/7,isad:lh:58115,S 995 / B,b5dc0718-83d6-5d09-aad0-fc3f01edb49a,b5dc0718-83d6-5d09-aad0-fc3f01edb49a,tg:lhbr:139754_#1,,,
e22_Items,1,lhbr,tr:lh:9770,tg:lhbr:255441_#1,,isad:lh:145825,,d8b144cd-e187-5d9e-95f8-dbe4c0ea115e,d8b144cd-e187-5d9e-95f8-dbe4c0ea115e,tg:lhbr:255441_#1,J 416 / 56,,
