ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,dataset,External Relation Note,External Relation,External Relation URL,External Relation URL Type,External Relation Note Language,External Relation Note Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type
a9cca4ce-09b0-59fc-9fdd-020853e7b30e,tg:mpmbr:963,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""405a1bdc-2428-5e41-8878-c92297737790"", ""ontologyProperty"": """", ""resourceXresourceId"": ""93378bfc-ec35-444a-8132-0d200dba101a"", ""inverseOntologyProperty"": """"}]",,,,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1062,https://data.museumplantinmoretus.be/ark:/11975/a9e3c93b-a56c-5811-991b-b96de322e704,Brieven
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,e73_CreationActors,1,,,,,,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,,,,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,e73_CreationActors,2,,,,,,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,,,,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,e73_CreationActors,3,,,,,,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,,,,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,e73_CreationActors,4,,,,,,ef8de797-30b0-597d-b7a3-d4745423e3be,au::108564,,,,recipients (people),,"dlod={""name"":""Balthasar III Moretus"",""ark"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""uri"":""/agents/people/56093"",""id"":""au::108564"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16751111,,,,,,,,,,,,,,,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1675-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:2821,image low resolution,False,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001046,referentienummer,False,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1062,brocade id,False,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1062/N,brocade url,False,,,,,,,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""878f4179-9110-587d-a721-85685d8e581e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3c98aa15-b5e7-4494-8f70-97a587428e68"", ""inverseOntologyProperty"": """"}]",,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:218,https://data.museumplantinmoretus.be/ark:/11975/aaca84e8-843b-5a39-9ae7-a54a32506215,Brieven
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,e73_CreationActors,1,,,,,,c5660015-327f-5eda-8a6c-ff3592ecb77a,au::109947,,,,correspondents (correspondence writers),,"dlod={""name"":""Michel Boissel"",""ark"":""ark:/83110/x0/c5660015-327f-5eda-8a6c-ff3592ecb77a"",""uri"":""/agents/people/82536"",""id"":""au::109947"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c5660015-327f-5eda-8a6c-ff3592ecb77a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,e73_CreationActors,2,,,,,,20b1fb07-f535-5121-afa4-d60231c29934,au::109926,,,,recipients (people),,"dlod={""name"":""J. De Gruijtters"",""ark"":""ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934"",""uri"":""/agents/people/61612"",""id"":""au::109926"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,e73_CreationActors,3,,,,,,d81b2c87-8b55-5379-a07c-2e4834d65b2c,au::109928,,,,recipients (people),,"dlod={""name"":""Laurent Solvijns"",""ark"":""ark:/83110/x0/d81b2c87-8b55-5379-a07c-2e4834d65b2c"",""uri"":""/agents/people/49394"",""id"":""au::109928"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d81b2c87-8b55-5379-a07c-2e4834d65b2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,17830717,,,,,,,,,,,,,,,,,,,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1783-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000209,referentienummer,False,,,,,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:218,brocade id,False,,,,,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:218/N,brocade url,False,,,,,,,
aaca84e8-843b-5a39-9ae7-a54a32506215,tg:mpmbr:218,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""437e5099-b07b-5980-b098-a73f61f29803"", ""ontologyProperty"": """", ""resourceXresourceId"": ""91d2b0de-0184-4e61-8da5-3e183ee4f32f"", ""inverseOntologyProperty"": """"}]",,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1020,https://data.museumplantinmoretus.be/ark:/11975/ab16aa33-cad4-5be3-b6e5-5360da933eb1,Brieven
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_CreationActors,1,,,,,,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,,,,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_CreationActors,2,,,,,,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,,,,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_CreationActors,3,,,,,,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,,,,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16741214,,,,,,,,,,,,,,,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1674-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:2726,image low resolution,False,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001004,referentienummer,False,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1020,brocade id,False,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1020/N,brocade url,False,,,,,,,
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a8178b7c-e1f7-5472-ba5d-b88d72978f14"", ""ontologyProperty"": """", ""resourceXresourceId"": ""44955dd3-b61b-491b-85a9-e4f70ca57de8"", ""inverseOntologyProperty"": """"}]",,,,
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1018,https://data.museumplantinmoretus.be/ark:/11975/ab2656ce-b771-5e61-a243-6f01d2034591,Brieven
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,e73_CreationActors,1,,,,,,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,,,,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,e73_CreationActors,2,,,,,,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,,,,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,e73_CreationActors,3,,,,,,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,,,,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16741122,,,,,,,,,,,,,,,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1674-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:2724,image low resolution,False,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001002,referentienummer,False,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1018,brocade id,False,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1018/N,brocade url,False,,,,,,,
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""32f63d2d-6408-5cde-b550-0db9af5f2e57"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a394d070-ee47-488e-89a8-0dba905cc715"", ""inverseOntologyProperty"": """"}]",,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:48,https://data.museumplantinmoretus.be/ark:/11975/ac4ba389-c206-520e-b0b1-c359f1b55ecf,Brieven
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,e73_AnnotationsImmaterial,1,adm.note,Los stuk 3 tussen fol. 197 links-rechts,Los stuk 3 tussen fol. 197 links-rechts,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,e73_CreationActors,1,,,,,,08d15f73-b149-5b58-af76-af43c49d5dc0,au::109077,,,,correspondents (correspondence writers),,"dlod={""name"":""Pieter Wiebouts"",""ark"":""ark:/83110/x0/08d15f73-b149-5b58-af76-af43c49d5dc0"",""uri"":""/agents/people/62236"",""id"":""au::109077"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/08d15f73-b149-5b58-af76-af43c49d5dc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,e73_CreationActors,2,,,,,,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,,,,recipients (people),,"dlod={""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/65972"",""id"":""au::106909"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16710910,,,,,,,,,,,,,,,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1671-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:1242,image low resolution,False,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000039,referentienummer,False,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:48,brocade id,False,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:48/N,brocade url,False,,,,,,,
ac4ba389-c206-520e-b0b1-c359f1b55ecf,tg:mpmbr:48,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a7731534-9a83-5364-b471-4186c2374326"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a40c77f0-a2d3-444d-8f1d-3ed70b463724"", ""inverseOntologyProperty"": """"}]",,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,tg:mpmbr:71,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:71,https://data.museumplantinmoretus.be/ark:/11975/ac7bde75-4206-573f-be8f-ec6f5f121b05,Brieven
ac7bde75-4206-573f-be8f-ec6f5f121b05,tg:mpmbr:71,e73_CreationActors,1,,,,,,e8f8d7af-0809-5731-a930-2a3108c2c8d0,au::109412,,,,correspondents (correspondence writers),,"dlod={""name"":""Marguérite Beys"",""ark"":""ark:/83110/x0/e8f8d7af-0809-5731-a930-2a3108c2c8d0"",""uri"":""/agents/people/90719"",""id"":""au::109412"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e8f8d7af-0809-5731-a930-2a3108c2c8d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,tg:mpmbr:71,e73_CreationActors,2,,,,,,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,,,,recipients (people),,"dlod={""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/80505"",""id"":""au::106906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,tg:mpmbr:71,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16010627,,,,,,,,,,,,,,,,,,,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,tg:mpmbr:71,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1601-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,tg:mpmbr:71,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,tg:mpmbr:71,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:1942,image low resolution,False,,,,,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000062,referentienummer,False,,,,,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:71,brocade id,False,,,,,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:71/N,brocade url,False,,,,,,,
ac7bde75-4206-573f-be8f-ec6f5f121b05,tg:mpmbr:71,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fb0266c8-ecfb-59ed-8c08-025659d36863"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26d45be3-40a5-44bd-98a6-7f3831d8f453"", ""inverseOntologyProperty"": """"}]",,,,
accdcf46-8324-58ce-b1fb-32ad82b3f126,tg:mpmbr:153,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:153,https://data.museumplantinmoretus.be/ark:/11975/accdcf46-8324-58ce-b1fb-32ad82b3f126,Brieven
accdcf46-8324-58ce-b1fb-32ad82b3f126,tg:mpmbr:153,e73_CreationActors,1,,,,,,6983d73b-b6aa-5ea8-ac23-1913c8332574,au::109829,,,,correspondents (correspondence writers),,"dlod={""name"":""Franciscus II Raphelengius"",""ark"":""ark:/83110/x0/6983d73b-b6aa-5ea8-ac23-1913c8332574"",""uri"":""/agents/people/89807"",""id"":""au::109829"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6983d73b-b6aa-5ea8-ac23-1913c8332574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accdcf46-8324-58ce-b1fb-32ad82b3f126,tg:mpmbr:153,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accdcf46-8324-58ce-b1fb-32ad82b3f126,tg:mpmbr:153,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,16181022,,,,,,,,,,,,,,,,,,,,,
accdcf46-8324-58ce-b1fb-32ad82b3f126,tg:mpmbr:153,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1618-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accdcf46-8324-58ce-b1fb-32ad82b3f126,tg:mpmbr:153,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,
accdcf46-8324-58ce-b1fb-32ad82b3f126,tg:mpmbr:153,e73_LegacyImages,1,ill.lowres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:mpmdoc:1999,image low resolution,False,,,,,,,
accdcf46-8324-58ce-b1fb-32ad82b3f126,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000144,referentienummer,False,,,,,,,
accdcf46-8324-58ce-b1fb-32ad82b3f126,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:153,brocade id,False,,,,,,,
accdcf46-8324-58ce-b1fb-32ad82b3f126,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:153/N,brocade url,False,,,,,,,
