ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Archive Note,Location Number,adm.note,Warehouse Location (begin),Serial Number,Warehouse Location (ende)
798a25b8-d990-5973-9b48-33f9002d6a12,tg:lhtk:10062,Items,1,tr:lh:1217,,isad:lh:125820,D 89 / I (Map 3),,,,
ae755c9f-e2c8-5e7d-a0c2-5cc6fd056dcc,tg:lhtk:14888,Items,1,tr:lh:140310,,isad:lh:175931,,,,ICO-GF-005,
04d9b735-7b6e-5cce-89f2-3eb8545528d9,tg:lhtk:5289,Items,1,tr:lh:5826,129056/41,,H 538 / I,"**Publikatie:**

Tony: _Ernest Staas. Advokaat_. Antwerpen: De Vries-Brouwers, 1954, p. 157.",,,
cabbe201-a0e0-5810-81a2-ee9be69dfc17,tg:lhtk:8511,Items,1,tr:lh:3207,64026,isad:lh:96953,Planex GT / T 4945,,,,
3112af69-3e50-5997-bb70-dd40519e97b1,tg:lhtk:10432,Items,1,tr:lh:6878,170041/1,isad:lh:126300,D 89 / I (2),,,,
c9db94cc-4e22-5ccf-8129-08db2afa003c,tg:lhtk:4162,Items,1,tr:lh:2864,56867/25,isad:lh:97308,O 1622 / I,"**Publicatie** Offel, van, Edmond [tekst en ill.], _Kozzeke en kompanie._ Antwerpen: L. Opdebeek, 1934, 120 p., p. 5.",,,
fef755b8-c6cd-5850-9af7-9a850e6e4214,tg:lhtk:14471,Items,1,tr:lh:140310,,isad:lh:174956,,,,,
e71095ec-bfd7-5e24-9229-7bf0c9c18613,tg:lhtk:11673,Items,1,tr:lh:2432,47440/371,isad:lh:127955,D 1175 / I (Doos 4),,,,
72c79e51-f809-532b-8208-ec92edaf210b,tg:lhtk:9750,Items,1,tr:lh:1217,,isad:lh:125526,D 89 / I (Map 2),,,,
8f6b1070-c530-51cd-b12f-1fdb3ef60ba5,tg:lhtk:10961,Items,1,tr:lh:2432,47441/100,isad:lh:127163,D 1175 / I (Doos 9),,,,
0192f250-be87-5d79-9346-d073251d3bad,tg:lhtk:4498,Items,1,tr:lh:4260,82751/3,,S 5676 / I,,,,
cb9b34fd-df24-5683-9306-1fd58053e728,tg:lhtk:14021,Items,1,,,isad:lh:97258,L 16136 / I (Planex GT),,,,
550693ba-80e9-5c15-9ff3-4a28b53174ad,tg:lhtk:11223,Items,1,tr:lh:2432,,isad:lh:127278,D 1175 / I (Doos 10),,,,
22756bd3-dc1f-5e87-8217-c8c7a8e084e9,tg:lhtk:7037,Items,1,tr:lh:5626,112862/81b,isad:lh:97035,Planex GT / M 439,,,,
8fa4822c-f5c8-5836-a898-62886ea65136,tg:lhtk:2235,Items,1,tr:lh:1048,18894,isad:lh:97113,Planex KP / S 725,,,,
f4a14bc7-4412-567d-8efa-c60c99165c50,tg:lhtk:11809,Items,1,tr:lh:2432,47311/64,isad:lh:127993,D 1175 / I (Doos 6),,,,
30c63903-06f5-53bd-a6c1-c87367ac67b0,tg:lhtk:13834,Items,1,tr:lh:140125,,,"Planex GT / VI,3",,,,
004cc0b7-9d1c-53bc-a01e-8c94f594eb3e,tg:lhtk:8638,Items,1,,102752,,"V 152245 / I,Planex GT",,,,
8824ec74-dd82-5bed-a054-5d7ccf9698f5,tg:lhtk:12726,Items,1,tr:lh:7337,115885/6,isad:lh:128554,O 393 / I,,V1 B 75 C6,,
68d4dbf7-1959-5a14-aa91-fee6fb1330c8,tg:lhtk:9880,Items,1,tr:lh:4976,195039,isad:lh:125604,O 393 / I,,,,
372c0a87-5a19-57c4-9656-40c349b60d3c,tg:lhtk:15149,Items,1,tr:lh:140310,,isad:lh:178540,,,,ICO-GF-,
0d3198f1-8f44-527b-adbb-3b3f291c81f7,tg:lhtk:7467,Items,1,tr:lh:30827,72469/9,,C 1483 / I (doos 1),"**Publikatie:** Claes, Ernest - Cantré, Jozef [ill.], _Kobeke._ Amsterdam:
Wereldbibliotheek, 1933, p. 75.",,,
d31a2381-4fe3-50eb-a6de-7804526b462b,tg:lhtk:12376,Items,1,tr:lh:7337,115948/1,isad:lh:128333,O 393 / I,,V1 B 75 C6,,
8029e625-81ba-510e-b866-161bbc97c3d4,tg:lhtk:8268,Items,1,tr:lh:5551,109864/2,,Planex GT / P 7385,,,,
3ded424c-86bd-5866-8455-47cad4818dc4,tg:lhtk:14308,Items,1,tr:lh:140310,,isad:lh:174362,,,,,
5a9ddb1f-b799-57f3-929f-c111088cc2b5,tg:lhtk:7934,Items,1,tr:lh:6841,168905/10,isad:lh:97436,Planex GT / P 497,,,,
164c6f54-dffb-59e3-bdfb-5ebc5bf654ef,tg:lhtk:5909,Items,1,tr:lh:7494,197361/18,isad:lh:97382,S 9978 / I (Doos 1),,,,
56c5e3ad-7acd-51ff-bb66-f7d6f2b97b51,tg:lhtk:1419,Items,1,tr:lh:2213,43158/21,isad:lh:96908,Planex KP / B 1333,,,,
5b4e6fe1-ee0b-5717-b970-cec2e8156db7,tg:lhtk:3424,Items,1,tr:lh:6027,133275/6,isad:lh:97224,D 4252 / I,,,,
939b7dbe-25ae-5aa2-9803-f461ce087538,tg:lhtk:13137,Items,1,tr:lh:2397,,isad:lh:129978,,,,GG 311 / 27,
d2920c22-2348-5653-98ec-243f40e4f466,tg:lhtk:9029,Items,1,tr:lh:7497,197415/29,isad:lh:96923,S 5621 / I (Doos 3),,,,
4e66fdcc-fd23-54a4-b1a3-e1f9d4d3d8ff,tg:lhtk:14758,Items,1,tr:lh:140310,,isad:lh:175689,,,,ICO-GF-004,
a92ad866-87d6-5d6c-8ebe-e14c98952e1c,tg:lhtk:6276,Items,1,tr:lh:5482,107859/3,isad:lh:167335,D 4813 / I (Doos 3),"D 4813 / 428
**Publicatie** K.N.S. van Antwerpen van 29-01-1953 tot 05-02-1953.",,,
c6f4f842-216f-51b1-ad87-0aadf2ab05d3,tg:lhtk:3074,Items,1,tr:lh:2782,54968,isad:lh:97195,B 366 / I,,,,
02597a2d-8658-5980-9049-0c91d8ca6a2e,tg:lhtk:9479,Items,1,tr:lh:104017,300108,isad:lh:97095,G 3978 / I KT doos 7,,K1 B 23 F2,,K1 B 23 F4
69635df0-b661-5442-b508-a23b1db1d8cf,tg:lhtk:13567,Items,1,tr:lh:9228,233913,isad:lh:144142,,,,,
74b287ac-230f-5950-8e34-175947aa172a,tg:lhtk:13072,Items,1,tr:lh:2397,,isad:lh:129466,,,,GG 311 / 19,
ef49bf6f-64f4-5c29-a48b-bd8883b40c5f,tg:lhtk:9496,Items,1,tr:lh:5436,,isad:lh:97361,V 882 / I,,,,
c204127d-c906-5b0c-bc60-b742d9e278b9,tg:lhtk:13588,Items,1,tr:lh:9228,134000,isad:lh:144142,"I 105 / I (Planex GT / VI,9 )",,V1 B,,
bc1e81ac-1cfe-5ca9-8d57-0c37e7cd4beb,tg:lhtk:7871,Items,1,tr:lh:2864,56867/14,isad:lh:97308,O 1622 / I,"**Publicatie** Offel, van, Edmond [tekst en ill.], _Kozzeke en kompanie._ Antwerpen: L. Opdebeek, 1934, 120 p., p. 104",,,
00985494-f7d5-5988-b915-1221bc654c5d,tg:lhtk:13422,Items,1,tr:lh:7794,,isad:lh:95971,,,,,
ca61a708-c5b6-59b5-bc7d-d0c7602d4bc5,tg:lhtk:7488,Items,1,tr:lh:30827,72469/28,,C 1483 / I (doos 1),"**Publikatie:** Claes, Ernest - Cantré, Jozef [ill.], _Kobeke._ Amsterdam:
Wereldbibliotheek, 1933, p. 251.",,,
b0a2053d-c235-5090-8b4d-23e18950d834,tg:lhtk:13971,Items,1,,,isad:lh:97258,L 16136 / I (Planex GT),,,,
afc9760c-6255-5470-9a93-096bc1290ca4,tg:lhtk:12663,Items,1,tr:lh:2397,,isad:lh:128456,,,,GG 311 / 2,
4e4a2db6-1596-530b-8884-d441bdde9252,tg:lhtk:12399,Items,1,tr:lh:7337,115886/2,isad:lh:128341,O 393 / I,,V1 B 75 C6,,
d2a5c88d-f24e-5299-9fd8-d9455590def1,tg:lhtk:8287,Items,1,,198564/4,,Planex GT / S 595,,,,
1d63975a-7337-581f-9d04-f904d39b7d25,tg:lhtk:7172,Items,1,tr:lh:2059,38711/58,isad:lh:96916,R 1457 / I (Doos 3),Op achterkant vermelding 'hoofdstuk III.',,,
dd9cc4be-1c0f-5cfa-bbae-95256aa6825f,tg:lhtk:3832,Items,1,tr:lh:6479,158997/2b,isad:lh:133851,L 5335 / I,Reeks van acht tekeningen,,,
a51d423c-3727-5242-8a35-d04670fda930,tg:lhtk:12233,Items,1,tr:lh:2432,,isad:lh:127144,D 1175 / I (Doos 13),,,,
49efbe96-eabb-5260-bfd5-040a4dd0cec5,tg:lhtk:7522,Items,1,tr:lh:5702,109861/37,isad:lh:100727,P 7385 / I (doos 1),,,,
c4fa5d87-abf4-59e0-b091-1c2ac6c49a80,tg:lhtk:5231,Items,1,tr:lh:2593,51296/7,,H 538 / I,,,,
546728b1-797a-5427-b0f9-de72ecb8278c,tg:lhtk:14830,Items,1,tr:lh:140310,,isad:lh:175692,,,,ICO-GF-004,
66a1785d-aa4c-54fd-8b46-a2240935f72b,tg:lhtk:10520,Items,1,tr:lh:6878,170041/3,isad:lh:126301,D 89 / I (2),,,,
76719cfb-aa5c-5802-9594-bfd4cbe09f00,tg:lhtk:4973,Items,1,tr:lh:5237,103270/8,isad:lh:96903,V 15895 / I,,,,
f901559e-df1e-5a27-bb71-10bb557b7d2c,tg:lhtk:10170,Items,1,tr:lh:1217,,isad:lh:126049,D 89 / I (Map 6),,,,
c7f30d55-903d-5691-93e3-807945dd1bf7,tg:lhtk:14133,Items,1,tr:lh:140212,,,Planex GT / V 15504,,,,
a5ded372-cebc-5c11-b390-850d6fec0c05,tg:lhtk:11331,Items,1,tr:lh:7337,195162/19,isad:lh:127424,O 393 / Doos 10,,V1 B 75 C6,,
1306bd9b-f040-5a28-aa13-8f1480fac978,tg:lhtk:9212,Items,1,tr:lh:7066,177359,isad:lh:97277,Planex KP / G 399,,,,
19ff6cae-643c-5d6e-927a-02eb5350f6aa,tg:lhtk:1622,Items,1,tr:lh:3292,65400/46,isad:lh:96962,Planex KP / V 851,,,,
fc09e6dd-57ef-54f4-90ba-faa3a21e791b,tg:lhtk:4070,Items,1,tr:lh:5826,122417/1,,M 3838 / I,,,,
c5ff706c-58bf-589e-8670-c426e246fb9f,tg:lhtk:14563,Items,1,tr:lh:140310,,isad:lh:175219,,,,ICO-GF-002,
670388e0-6ce4-54d9-81d1-f1b3987aebd2,tg:lhtk:14099,Items,1,,,isad:lh:97258,L 16136 / I (Planex GT),,,,
87950306-b4b8-5eea-9c5c-bfeae3d38f48,tg:lhtk:11761,Items,1,tr:lh:2432,,isad:lh:127993,D 1175 / I (Doos 6),,,,
7a9a4926-33ba-5561-aa68-7066689914e5,tg:lhtk:9642,Items,1,tr:lh:1217,,isad:lh:125335,D 89 / I (Map 1),,,,
07683bc8-53e7-5ba4-b94a-0a554ee65872,tg:lhtk:8950,Items,1,tr:lh:7497,197412/26,isad:lh:96923,S 5621 / I (Doos 2),"De rol van de medecijn-meester, werd door de acteur Lode van Beek vertolkt.",,,
ddee8af2-06dc-570b-82d0-de73a20b8f80,tg:lhtk:10873,Items,1,tr:lh:2432,,isad:lh:127188,D 1175 / I (Doos 12),,,,
2f9c3a4a-431d-5f99-8e48-097a95d2e460,tg:lhtk:11274,Items,1,tr:lh:2432,,isad:lh:127286,D 1175 / I (Doos 11),,,,
d12cb411-dece-5c01-b579-9edce4298aba,tg:lhtk:1767,Items,1,tr:lh:5237,103272/2,isad:lh:96903,Planex KP / C 3532,,,,
c9c04293-2b9d-5e4d-b15c-9681e8d23420,tg:lhtk:2848,Items,1,tr:lh:3736,72125/5,isad:lh:97184,B 1382 / I,,,,
0a21bb90-6c39-5a51-9835-4d6fa775f0ee,tg:lhtk:6558,Items,1,tr:lh:9631,198562/2,isad:lh:97356,Planex GT / B 92915,"**Publicatie** _De Kleine Zondagsvriend_, Antwerpen: De Vlijt, 25 augustus 1949, nr. 34, p. 15.",,,
58689667-98de-50dd-a180-f5611b0ad260,tg:lhtk:14076,Items,1,,,isad:lh:161139,,,,D 4813 / 163,
974ad86e-f916-59b3-b642-d691423d74a2,tg:lhtk:13619,Items,1,,,isad:lh:143990,,,,,
48cca92e-0741-5195-b8c5-e6cf29dfd7a3,tg:lhtk:9707,Items,1,tr:lh:1217,,isad:lh:125510,D 89 / I (Map 1),,,,
77a84139-08c0-5aff-989a-8a88a1632c85,tg:lhtk:11624,Items,1,tr:lh:7337,195173/36,isad:lh:127935,O 393 / Doos 11,,V1 B 75 C6,,
30fa112b-c6af-5ff6-b311-2181ad2293d7,tg:lhtk:10936,Items,1,tr:lh:2432,47441/115,isad:lh:127154,D 1175 / I (Doos 9),,,,
f191c4ff-6694-520c-9ea8-b2b71e085dfa,tg:lhtk:8815,Items,1,tr:lh:7497,197408/29,isad:lh:96923,S 5621 / I (Doos 2),De rol van de  snol Karlien werd door de actriz Marilou Mermans vertolkt.,,,
8daa21dc-3b5d-5085-b727-ed1dd7ec0315,tg:lhtk:1337,Items,1,tr:lh:7621,199148,isad:lh:96923,SC 49 A 1,,,,
129a25db-739e-5033-9097-fbe7756bfda4,tg:lhtk:6108,Items,1,tr:lh:7800,215015/2,isad:lh:167357,D 4813 / I (Doos 2),D 4813 / 226,,,
23e31ed7-d841-5d56-ac00-e5f4d7f871ff,tg:lhtk:4135,Items,1,tr:lh:728,13807/1,isad:lh:97310,O 1622 / I,"**Publicatie** Tichelen, van, Hendrik - Offel, van, Edmond [ill.], _De waarachtige geschiedenis van Op-Sinjorken._ Antwerpen: De Nederlandsche Boekhandel, 1927, 71 p., p. 13.",,,
8475f570-87dc-5fa7-ab77-c0a9c4715bea,tg:lhtk:14426,Items,1,tr:lh:140310,,isad:lh:174958,,,,,
820d907a-0ba2-5613-9a80-92cfa68ca91f,tg:lhtk:10465,Items,1,tr:lh:6878,170041/2,isad:lh:126302,D 89 / I (2),,,,
7ed5d14f-0cd3-5f18-8066-8f8e3951abc4,tg:lhtk:12458,Items,1,tr:lh:7337,115928/2,isad:lh:128373,O 393 / I,,V1 B 75 C6,,
ca74de7c-d143-5db7-8a55-95ddb9ae84f1,tg:lhtk:5374,Items,1,tr:lh:3016,60860/27,isad:lh:97364,V 695 / I,,,,
a6cb3344-0f3c-5087-9b92-a83202db94f1,tg:lhtk:7349,Items,1,tr:lh:5300,104358/9,isad:lh:97427,V 444 / I,,,,
8d853b78-6c4f-5227-89b1-2a73f3011a57,tg:lhtk:14975,Items,1,tr:lh:140310,,isad:lh:176384,,,,ICO-GF-008,
90654b42-acae-5d0c-aa79-04cd3d10ef53,tg:lhtk:10035,Items,1,tr:lh:1217,,isad:lh:125820,D 89 / I (Map 3),,,,
1eb2da93-9ab6-5fdb-abd2-14c9a5894364,tg:lhtk:12008,Items,1,tr:lh:2432,47311/127,isad:lh:128074,D 1175 / I (Doos 7),,,,
5234c2aa-f869-55db-9756-0d936cae8996,tg:lhtk:5724,Items,1,tr:lh:1859,36766/4,,S 9978 / I (Doos 1),"**Publikatie:** Op het omslag van _Pallieter_, jg. 2 nr. 15, 15 april 1923.

**Marges:** Aanwijzingen voor de drukker met potlood",,,
004829a0-b53d-5e60-80a2-1733d754aaae,tg:lhtk:7719,Items,1,tr:lh:2974,60258/43w,isad:lh:97005,V 115 / I,'Verona',,,
ff5841e2-5538-5f02-9372-732323dc6f79,tg:lhtk:4836,Items,1,tr:lh:5448,106963/19,isad:lh:97335,C 3396 / I (doos 2),,,,
328207d7-04e8-5168-b6c1-cdfab650c62c,tg:lhtk:3023,Items,1,tr:lh:3054,60829/52,isad:lh:97185,B 366 / I,,,,
585cc7ef-95ff-5a82-8f0e-e23fb25ca648,tg:lhtk:13530,Items,1,tr:lh:9228,133990,isad:lh:144142,,,,,
c479b5bb-1c55-5714-a2be-e861633c2363,tg:lhtk:6221,Items,1,tr:lh:5482,107888/7,isad:lh:167333,D 4813 / I (Doos 3),"D 4813 / 370
**Publicatie** K.N.S. van Antwerpen van 29-11-1952 tot 04-12-1952.",,,
db969eac-1753-52f1-95e8-7346a15fe7d3,tg:lhtk:3473,Items,1,,42961/18-19,,D 563 / I,,,,
c539cd74-bf94-5f12-b404-8a6fdb12afe7,tg:lhtk:13160,Items,1,tr:lh:2397,,isad:lh:129981,,,,GG 311 / 29,
2eb6c2af-0a68-5eb7-9442-04d13805e01a,tg:lhtk:181,Items,1,tr:lh:2213,43158/24,isad:lh:96908,Planex KP / B 1333,,,,
add49fd7-e0f9-5b9e-86cb-87f29ad3d739,tg:lhtk:9584,Items,1,tr:lh:1217,,isad:lh:125254,D 89 / I (Map 1),,,,
410a82d4-6e50-51ed-be7c-1154f969be85,tg:lhtk:7963,Items,1,tr:lh:4634,88453/2,isad:lh:96943,Planex GT / P 497,,,,
29cace88-81bb-5b1e-ad6a-97d2cab89ead,tg:lhtk:3189,Items,1,,195878/9,,B 633 / I,,,,
0000eb4c-e677-5872-958c-6379f968cdef,tg:lhtk:6671,Items,1,tr:lh:5474,107520/15,isad:lh:97403,Planex GT / D 125,"Deze en andere (technische) tekeningen en ontwerpen voor motieven dateren uit de periode 1924-1926 toen Johan Daisne technisch onderwijs volgde in Meerhem (thans Jacob van Maerlantstraat, Gent). **Publicatie** 107513 (fries), 107514 (werkdrukker), 107515 (onderste van bed), 107516 (onderste van kast), 107517 (bovenhoek van kast), 107518 (support) 107520/3 (paneelvergaring), 107520/8 (onderste van kast), 107520/11, 107520/12 (paneelvergaring), 107520/13 (onderste van bed), 107520/16 (vergaring), 107520/17 (koppelstuk), 107520/21 (werkdrukker), 107520/24 (hoeksteun), 107520/25 (deuropening),107520/27 (vergaring)",,,
34b93894-abe3-5604-bcbe-759381372ccf,tg:lhtk:12321,Items,1,tr:lh:7337,115940/7,isad:lh:128240,O 393 / I,,V1 B 75 C6,,
175f489b-1388-5580-b7c2-85f1fa152a74,tg:lhtk:7430,Items,1,tr:lh:5300,104419/3b,isad:lh:97427,V 444 / I,,,,
dcd47381-6826-59bc-aa23-4c0a887d6d46,tg:lhtk:13863,Items,1,tr:lh:6990,174791,,"Planex GT / VI,7",,,,
247450ed-0acd-55db-b133-6052e1ec1ca6,tg:lhtk:12771,Items,1,tr:lh:2397,,isad:lh:128514,,,,GG 311 / 12,
19a93a94-3d9f-5450-959a-a03341e7de34,tg:lhtk:7060,Items,1,,122625/20,,Planex GT / M 517,"**Publikatie:** Schuyter, de, Jan - Mertens, Willy [ill.], _De neus van de
poesje vertelt. De grote speelgoedoorlog_. Antwerpen : Boekuil en Karveel,
1946, 28 pp. p. 22.",,,
160d5a98-5f51-51fa-bc2b-62661daa629e,tg:lhtk:9992,Items,1,tr:lh:1217,,isad:lh:125810,D 89 / I (Map 4),,,,
03743ffa-73ea-5b73-add2-40b4dd20b52f,tg:lhtk:7575,Items,1,tr:lh:5702,109861/29b,isad:lh:100727,P 7385 / I (doos 1),Op achterkant idem.,,,
518d3a29-eedd-55b3-b0ea-c7d114fd1f0c,tg:lhtk:1858,Items,1,,75228,,SC 42 A 2,,,,
933714ca-babc-59e2-b451-e267cdba2500,tg:lhtk:3865,Items,1,tr:lh:2444,48113/4,isad:lh:97009,L 2974 / I,"**Publicatie** Delen, Ary, Leclercq, René [ill.], _Dit is iets over de geschiedenis van het poppenspel in Vlaanderen, in't bizonder over den alom vermaarden Antwerpschen Poesje._ Antwerpen: A. de Tavernier, 1916, p. 34.",,,
2f06435e-9520-5a72-a6aa-ebdf52e9cdb4,tg:lhtk:12264,Items,1,tr:lh:7337,115923/1a,isad:lh:128215,O 393 / I,,V1 B 75 C6,,
bda2a58e-cfa7-5dbb-8946-2ec8cf9a0ab8,tg:lhtk:10259,Items,1,tr:lh:1217,,isad:lh:126323,D 89 / I (Map 5),,,,
d12b9734-4e3e-567f-9399-9521e79655f9,tg:lhtk:7125,Items,1,tr:lh:2059,38711/41,isad:lh:96916,R 1457 / I (Doos 2),'5 cm ' in rood en de cijfer '1'in potlood onderaan.,,,
fae37f24-b198-54b0-af4d-853076e8fe01,tg:lhtk:2327,Items,1,tr:lh:4795,95476/1,isad:lh:96985,Planex KP / M 762,,,,
6dd4792f-eb83-5e10-b4a0-3ec7272ae487,tg:lhtk:13926,Items,1,,,isad:lh:156808,,,,,
f0bdc2e7-472d-566e-8e7e-63f049506b9a,tg:lhtk:9838,Items,1,tr:lh:1217,,isad:lh:125654,D 89 / I (Map 2),,,,
cc5177ed-be1f-5674-8d2c-fbf744580142,tg:lhtk:12634,Items,1,tr:lh:2397,,isad:lh:128458,,,,GG 311 / 4,
292b5b23-23dd-5917-8ba9-16360cd49e78,tg:lhtk:10609,Items,1,,,isad:lh:126770,D 1175 / I (Doos 1),,,,
95218e8e-ad7d-56d1-9878-e9eb9d6a2e3e,tg:lhtk:4359,Items,1,tr:lh:3755,72196/11,isad:lh:97045,S 172 / I,,,,
af9e986b-63a1-550e-a3ed-d4bf84ad905f,tg:lhtk:6364,Items,1,,74054,,Planex GT / A,,,,
e3fd5a36-462a-5254-b568-6645cb8a1c3c,tg:lhtk:11448,Items,1,tr:lh:2432,47312/115,isad:lh:127441,D 1175 / I (Doos 2),,,,
13929fd3-4072-5320-8329-d500bf3db769,tg:lhtk:13475,Items,1,tr:lh:139785,,isad:lh:143201,C 38192 / I,,,,
f976214f-360c-5cc8-acd6-d1bc6ebb7895,tg:lhtk:7826,Items,1,tr:lh:2974,60258/53a,isad:lh:97005,V 115 / I,,,,
08ac287e-4140-51bf-89ef-e73eb1dfd8af,tg:lhtk:4709,Items,1,tr:lh:5448,106955/14,isad:lh:97335,C 3396 / I (doos 1),,,,
9784633f-3396-5687-b7f8-4460d6146249,tg:lhtk:11018,Items,1,tr:lh:2432,47440/81,isad:lh:127162,D 1175 / I (Doos 9),,,,
0636af79-e687-5613-9087-42605a196071,tg:lhtk:13025,Items,1,tr:lh:2397,,isad:lh:129469,,,,GG 311 / 22,
96eef2c9-ac0d-509b-a023-c4543493337c,tg:lhtk:14797,Items,1,tr:lh:140310,,isad:lh:175691,,,,ICO-GF-004,
bfb8fcf4-8704-5935-98aa-4a8d82b2cb0c,tg:lhtk:13052,Items,1,tr:lh:2397,,isad:lh:129467,,,,GG 311 / 20,
8fe215f0-a611-5e33-9101-49f57526b41f,tg:lhtk:11595,Items,1,tr:lh:7337,195173/25,isad:lh:127935,O 393 / Doos 11,,V1 B 75 C6,,
0316a489-8cfd-573a-9fbf-1f9769ce4f53,tg:lhtk:7851,Items,1,,122911/1,,Planex GT / O 1621,,,,
ef031a64-b5bb-5c8a-bca2-fa7857b2d170,tg:lhtk:3111,Items,1,tr:lh:4794,95383/1-3,isad:lh:97201,B 93295 / I,,,,
51d7cf56-b89a-5eb8-8c58-ab29b7ecf410,tg:lhtk:13402,Items,1,tr:lh:139768,,isad:lh:140752,Planex GT / P 451505,,,,
bd22d48c-de83-5618-bfa7-780ce94f13d3,tg:lhtk:119,Items,1,tr:lh:429,8642,isad:lh:96904,SC 12 A 1,,,,
9a73e385-8668-589d-9dc9-ac1baf6496fd,tg:lhtk:2350,Items,1,tr:lh:5919,128871/1,,Planex KP / P 355,,,,
1b3ccdd9-8476-51be-9948-bb67d6d26e30,tg:lhtk:5495,Items,1,,199424,,W 8745 / I,,,,
74231c2b-783b-5220-9f4a-21abc8d00e9c,tg:lhtk:13951,Items,1,tr:lh:5436,,isad:lh:97361,Planex GT / D 125 (I),,,,
2359c61a-c147-5a8b-94f3-96cfa573ddd4,tg:lhtk:12643,Items,1,tr:lh:2397,,isad:lh:128456,,,,GG 311 / 2,
f525547e-fd3d-58fd-a8d1-c9ddb170ecec,tg:lhtk:10384,Items,1,tr:lh:6878,73865,isad:lh:126298,D 89 / I (1),,,,
f5262618-bb5e-5f6a-91ea-29b8da423a03,tg:lhtk:1985,Items,1,,119923,,SC 44 B 2,,,,
54a765f4-52ef-51b0-a6c1-a71d42a79363,tg:lhtk:7152,Items,1,tr:lh:2059,38711/18,isad:lh:96916,R 1457 / I (Doos 3),op achterkant stempel die doorbloedt.,,,
a9f476e9-2b68-525b-9ab2-f45c36bcd4c8,tg:lhtk:12213,Items,1,tr:lh:2432,,isad:lh:128073,D 1175 / I (Doos 13),,,,
0334a171-9db2-566f-af15-8b1234cc6d85,tg:lhtk:7017,Items,1,,219061,isad:lh:97378,Planex GP / I 405,,,,
e234274f-ff35-571c-a296-3696f9431cf9,tg:lhtk:2215,Items,1,,62098/b,,Planex KP / K 371,,,,
106c571f-19bb-5636-a6a2-a19228a9fe70,tg:lhtk:13814,Items,1,tr:lh:140125,,,"Planex GT / VI,3",,,,
940971d4-d2a6-5b20-8321-1305774c2405,tg:lhtk:11829,Items,1,tr:lh:2432,47311/6,isad:lh:127993,D 1175 / I (Doos 6),,,,
ea2a18d9-c018-50d1-8119-f85fc336391e,tg:lhtk:8618,Items,1,,199154,,Planex GT / VV 483,,,,
997aa087-6c44-55ed-b6d6-d5f41e32a10c,tg:lhtk:12706,Items,1,tr:lh:2397,,isad:lh:128455,,,,GG 311 / 1,
6f02b3e6-bf29-5067-9c02-eb779ad1386b,tg:lhtk:11983,Items,1,tr:lh:7337,195174/82,isad:lh:127935,O 393 / Doos 11,,V1 B 75 C6,,
96bd1594-89c8-5605-b7a3-89ab625efe80,tg:lhtk:10691,Items,1,tr:lh:7337,195138/1,isad:lh:126274,O 393 / Doos 7,,V1 B 75 C6,,
e100928f-c122-546a-957d-b6c10d8fc05b,tg:lhtk:15169,Items,1,tr:lh:140310,,isad:lh:175937,,,,?,
6b4ad938-fc73-51d5-a19e-0583615fd0ca,tg:lhtk:5180,Items,1,tr:lh:5448,106971/13,isad:lh:97335,C 3396 / I (doos 4),,,,
154f8e7d-7e50-5391-9245-e9ba7ff3d175,tg:lhtk:12356,Items,1,tr:lh:7337,115884/6,isad:lh:128299,O 393 / I,,V1 B 75 C6,,
05896764-4c43-5548-a56b-c442c429d09d,tg:lhtk:8248,Items,1,tr:lh:4370,84448/30,isad:lh:97312,P 737 / I Planex GT,,V1 B,,
94944a90-8372-54cf-ba30-f8bf7ab9c379,tg:lhtk:14328,Items,1,tr:lh:140310,,isad:lh:174364,,,,,
5a6333d5-f411-5aa1-8404-07ca842a02ba,tg:lhtk:5929,Items,1,tr:lh:4131,80251/1,isad:lh:161466,D 4813 / I (Doos 1),Dit ontwerp werd niet gebruikt.,,,
7ec6ddfa-b06e-5f41-96df-cfb2f035421c,tg:lhtk:7914,Items,1,,219332/3,isad:lh:97434,BB 15 / I,"De maskers werden gebruikt tijdens de _Jour Fixe_ in _Factor 44_ op 30-10-2002. **Publicatie** Heirmans, H. - Straetling, C., _Chronologie Factor 44. 1996 - 2006. Les jour fixes._ Borgerhout: Factor 44 vzw, 2006, 264 p., ill. p. 141.",,,
20858ca9-5754-51bc-9e5a-8245e33bb947,tg:lhtk:6606,Items,1,tr:lh:7468,197187/6,isad:lh:97214,Planex GT / C 33943,,,,
5948afdd-9800-5603-ae51-443010b5d3b8,tg:lhtk:13117,Items,1,tr:lh:2397,,isad:lh:129759,,,,GG 311 / 25,
e6fd928c-c104-517c-a4e0-b8978046e065,tg:lhtk:11080,Items,1,tr:lh:2432,47440/55,isad:lh:127159,D 1175 / I (Doos 9),,,,
6c9c43f1-576b-56e4-bb57-72849afc60dc,tg:lhtk:14778,Items,1,tr:lh:140310,,isad:lh:175691,,,,ICO-GF-004,
c82428bd-e5fc-5501-8e54-a04f7a77e77b,tg:lhtk:6256,Items,1,tr:lh:5482,107870,isad:lh:167335,D 4813 / I (Doos 3),**Publicatie** K.N.S. van Antwerpen van 29-01-1953 tot 05-02-1953. **Marges:** Kleine tekening voor de rug van de vest.,,,
