ResourceID,brocade.id,card,order,ire.isaar.uuid,Artistic ISAAR Brocade ID,Artistic Actor Role,Artistic Actor Widget,Artistic Actor Identifier
9bb8145a-82fa-50cf-9491-c8180b1b9968,tg:lhbr:149618,ArtisticContent,2,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,au::930,recipients (people),"dlod={""id"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b
3b484077-eb2a-5957-849a-0944626e17b8,tg:lhbr:268110,ArtisticContent,1,d5e330ee-5d39-5b7f-809a-0b618f234bbf,au::112591,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/d5e330ee-5d39-5b7f-809a-0b618f234bbf"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d5e330ee-5d39-5b7f-809a-0b618f234bbf
3b484077-eb2a-5957-849a-0944626e17b8,tg:lhbr:268110,ArtisticContent,2,060aae26-2307-563b-8e03-f669281bea24,au::5281,recipients (people),"dlod={""id"":""ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24
cccdf808-633b-58a4-99a2-0b7cf9bc50f1,tg:lhbr:90724,ArtisticContent,1,c345f7a5-7f51-50a1-922d-c6dbb513b2e5,au::11376:::SEV.1,correspondents (correspondence writers),,
cccdf808-633b-58a4-99a2-0b7cf9bc50f1,tg:lhbr:90724,ArtisticContent,2,89934f5b-7a1f-561b-996e-39b26713f5ba,au::36007,recipients (people),"dlod={""id"":""ark:/83110/x0/89934f5b-7a1f-561b-996e-39b26713f5ba"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/89934f5b-7a1f-561b-996e-39b26713f5ba
87807fa8-6f17-5377-96d7-9853610199bc,tg:lhbr:243240,ArtisticContent,1,9d0cc876-66e8-569c-b6f6-4c022dd1161a,au::3295,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/9d0cc876-66e8-569c-b6f6-4c022dd1161a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9d0cc876-66e8-569c-b6f6-4c022dd1161a
87807fa8-6f17-5377-96d7-9853610199bc,tg:lhbr:243240,ArtisticContent,2,74430b3a-282d-5013-b777-363c2b882eaa,au::6111,recipients (people),"dlod={""id"":""ark:/83110/x0/74430b3a-282d-5013-b777-363c2b882eaa"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/74430b3a-282d-5013-b777-363c2b882eaa
cb90a294-2bc7-5f71-92a2-08e09b5cc9dd,tg:lhbr:288344,ArtisticContent,1,1c8165ed-6995-5367-9f90-18bd58c2d070,au::15413,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070
cb90a294-2bc7-5f71-92a2-08e09b5cc9dd,tg:lhbr:288344,ArtisticContent,2,78629332-3877-57d5-9cb3-ec7bb6567280,au::7551,recipients (people),"dlod={""id"":""ark:/83110/x0/78629332-3877-57d5-9cb3-ec7bb6567280"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/78629332-3877-57d5-9cb3-ec7bb6567280
3e213959-39c2-524a-8aca-99d8f9bab7e1,tg:lhbr:215420,ArtisticContent,1,fea94844-323c-534e-9fa9-33ddb420cc19,au::8497,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/fea94844-323c-534e-9fa9-33ddb420cc19"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/fea94844-323c-534e-9fa9-33ddb420cc19
3e213959-39c2-524a-8aca-99d8f9bab7e1,tg:lhbr:215420,ArtisticContent,2,579d566d-57ae-57fb-bfa7-ac01b695d8f6,au::12170:::DI.3,recipients (people),,
51cfcf4d-d306-5abd-92e7-0f5d374dd41a,tg:lhbr:156914,ArtisticContent,1,29148995-6e9b-515f-bc29-42c22e44c6af,au::20922,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af
51cfcf4d-d306-5abd-92e7-0f5d374dd41a,tg:lhbr:156914,ArtisticContent,2,df74ffe5-8246-5c73-827b-0f2d8ab722d1,au::19127,recipients (people),"dlod={""id"":""ark:/83110/x0/df74ffe5-8246-5c73-827b-0f2d8ab722d1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/df74ffe5-8246-5c73-827b-0f2d8ab722d1
d1c1b4a6-b771-56d9-9d6d-48a26f30b304,tg:lhbr:70570,ArtisticContent,1,d1cff61d-0f16-510b-b15c-cbb475a42fc1,au::8555,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/d1cff61d-0f16-510b-b15c-cbb475a42fc1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d1cff61d-0f16-510b-b15c-cbb475a42fc1
d1c1b4a6-b771-56d9-9d6d-48a26f30b304,tg:lhbr:70570,ArtisticContent,2,4499d336-3533-53a8-aa77-f260b15b0644,au::13772,recipients (people),"dlod={""id"":""ark:/83110/x0/4499d336-3533-53a8-aa77-f260b15b0644"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4499d336-3533-53a8-aa77-f260b15b0644
85d1373b-1f2b-5761-ab6e-1a4f27c53b06,tg:lhbr:26310,ArtisticContent,1,cb527b63-a6a8-56a5-bce5-1864758afb64,au::3664,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64
85d1373b-1f2b-5761-ab6e-1a4f27c53b06,tg:lhbr:26310,ArtisticContent,2,aaf34d01-c2d6-5ed7-a042-d409dff09c59,au::26087,recipients (people),"dlod={""id"":""ark:/83110/x0/aaf34d01-c2d6-5ed7-a042-d409dff09c59"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/aaf34d01-c2d6-5ed7-a042-d409dff09c59
47ef7428-a3fb-5780-9e63-c04c43aaaab4,tg:lhbr:225096,ArtisticContent,1,06eb4ca5-9edd-581f-927c-08eb3fd1b128,au::20646:::RD.3,correspondents (correspondence writers),,
47ef7428-a3fb-5780-9e63-c04c43aaaab4,tg:lhbr:225096,ArtisticContent,2,b305a7d9-e261-5b43-8a14-8973aa718f23,au::51488,recipients (people),"dlod={""id"":""ark:/83110/x0/b305a7d9-e261-5b43-8a14-8973aa718f23"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b305a7d9-e261-5b43-8a14-8973aa718f23
4f6bfaa7-e003-5fa1-8962-a2c1991792d1,tg:lhbr:157606,ArtisticContent,1,273bf912-1694-53bf-8e24-51b0a8627bbf,au::20993:::CVV.1,correspondents (correspondence writers),,
4f6bfaa7-e003-5fa1-8962-a2c1991792d1,tg:lhbr:157606,ArtisticContent,2,11aa14a5-9010-5695-a82f-fc810ad63527,au::3416:::VZV.1,recipients (people),,
b5c3ec6c-a2cb-5c37-aa38-31e18a7f0ed5,tg:lhbr:101066,ArtisticContent,1,89134c37-f7b7-541b-9f07-ff88f1289909,au::13018,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/89134c37-f7b7-541b-9f07-ff88f1289909"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/89134c37-f7b7-541b-9f07-ff88f1289909
b5c3ec6c-a2cb-5c37-aa38-31e18a7f0ed5,tg:lhbr:101066,ArtisticContent,2,58179620-bfd8-516f-85c5-e2f783505e3d,au::16200,recipients (people),"dlod={""id"":""ark:/83110/x0/58179620-bfd8-516f-85c5-e2f783505e3d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/58179620-bfd8-516f-85c5-e2f783505e3d
f5b4cf4f-fdc7-5f41-8cd3-3f1ea6fee51c,tg:lhbr:91836,ArtisticContent,1,e07e3567-9f80-5791-a12d-8183311194b8,au::11624,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/e07e3567-9f80-5791-a12d-8183311194b8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e07e3567-9f80-5791-a12d-8183311194b8
f5b4cf4f-fdc7-5f41-8cd3-3f1ea6fee51c,tg:lhbr:91836,ArtisticContent,2,484a6795-8c29-57af-9991-7112adcb5000,au::4088,recipients (people),"dlod={""id"":""ark:/83110/x0/484a6795-8c29-57af-9991-7112adcb5000"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/484a6795-8c29-57af-9991-7112adcb5000
6dcd8d37-a505-5a62-ae2d-ef9ba1eb6d54,tg:lhbr:294367,ArtisticContent,1,34a8b02c-c3cf-55c2-8537-a41fc142cb07,au::14649,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/34a8b02c-c3cf-55c2-8537-a41fc142cb07"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/34a8b02c-c3cf-55c2-8537-a41fc142cb07
6dcd8d37-a505-5a62-ae2d-ef9ba1eb6d54,tg:lhbr:294367,ArtisticContent,2,3174e57f-96b5-5d2f-b00c-8650e7e1678d,au::3178,recipients (people),"dlod={""id"":""ark:/83110/x0/3174e57f-96b5-5d2f-b00c-8650e7e1678d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3174e57f-96b5-5d2f-b00c-8650e7e1678d
d8052413-7dc6-5c6b-a2da-4e1c46e283e1,tg:lhbr:181833,ArtisticContent,1,3d3e77f0-db59-5f07-b341-307cc1e3a875,au::15680,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/3d3e77f0-db59-5f07-b341-307cc1e3a875"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3d3e77f0-db59-5f07-b341-307cc1e3a875
d8052413-7dc6-5c6b-a2da-4e1c46e283e1,tg:lhbr:181833,ArtisticContent,2,b106493e-25e4-532f-a100-3b5d522b41d5,au::12171:::DIV.3,recipients (people),,
33238192-e253-5170-908f-e5830716e48b,tg:lhbr:209403,ArtisticContent,1,d78d486e-7bad-57a2-ac08-c90ad5d5e428,au::1699,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/d78d486e-7bad-57a2-ac08-c90ad5d5e428"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d78d486e-7bad-57a2-ac08-c90ad5d5e428
33238192-e253-5170-908f-e5830716e48b,tg:lhbr:209403,ArtisticContent,2,060aae26-2307-563b-8e03-f669281bea24,au::5281,recipients (people),"dlod={""id"":""ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/060aae26-2307-563b-8e03-f669281bea24
980aa067-08e1-5baf-83d7-45b9b8410fbe,tg:lhbr:11063,ArtisticContent,1,83ba492d-174d-5f3f-a91f-7323e7f15518,au::1873,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/83ba492d-174d-5f3f-a91f-7323e7f15518"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/83ba492d-174d-5f3f-a91f-7323e7f15518
980aa067-08e1-5baf-83d7-45b9b8410fbe,tg:lhbr:11063,ArtisticContent,2,8343f941-0d92-5627-94af-24df7e0f48ea,au::8241,recipients (people),"dlod={""id"":""ark:/83110/x0/8343f941-0d92-5627-94af-24df7e0f48ea"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8343f941-0d92-5627-94af-24df7e0f48ea
85c68387-7685-50a9-a249-5c4ce582f0ff,tg:lhbr:47603,ArtisticContent,1,0be9abc5-5ec6-5c12-b2fa-b673e26f477c,au::5913,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/0be9abc5-5ec6-5c12-b2fa-b673e26f477c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0be9abc5-5ec6-5c12-b2fa-b673e26f477c
85c68387-7685-50a9-a249-5c4ce582f0ff,tg:lhbr:47603,ArtisticContent,2,b74c702b-ac6a-5528-a91f-0f7c4e710b93,au::6922,recipients (people),"dlod={""id"":""ark:/83110/x0/b74c702b-ac6a-5528-a91f-0f7c4e710b93"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b74c702b-ac6a-5528-a91f-0f7c4e710b93
8a85ccb9-a862-59f1-94cd-50d948d9a0db,tg:lhbr:222753,ArtisticContent,1,24261d3e-6dc2-5ebb-b2e8-dbdf5e942aa3,au::13765:::SE.1,correspondents (correspondence writers),,
8a85ccb9-a862-59f1-94cd-50d948d9a0db,tg:lhbr:222753,ArtisticContent,2,21cdf1bf-4af1-560a-afcf-f294c434ad02,au::7528,recipients (people),"dlod={""id"":""ark:/83110/x0/21cdf1bf-4af1-560a-afcf-f294c434ad02"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/21cdf1bf-4af1-560a-afcf-f294c434ad02
fb31c033-3eeb-5da8-9d3f-1e022cd260a3,tg:lhbr:274133,ArtisticContent,1,ec0d4d87-f8b5-56ef-b424-64b802f4aeda,au::30012,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ec0d4d87-f8b5-56ef-b424-64b802f4aeda"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ec0d4d87-f8b5-56ef-b424-64b802f4aeda
fb31c033-3eeb-5da8-9d3f-1e022cd260a3,tg:lhbr:274133,ArtisticContent,2,6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb,au::16219,recipients (people),"dlod={""id"":""ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb
3f59992f-fbde-582f-a91a-f0d8153d568a,tg:lhbr:257653,ArtisticContent,1,9db23628-b2ea-5982-aebe-0b7e1f9b2541,au::9752,recipients (people),"dlod={""id"":""ark:/83110/x0/9db23628-b2ea-5982-aebe-0b7e1f9b2541"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9db23628-b2ea-5982-aebe-0b7e1f9b2541
f9ca4840-3c05-5a26-8ec6-6a8ea335ed20,tg:lhbr:201033,ArtisticContent,1,f3c02019-aa10-5835-89ff-3b5067c75f0a,au::13925,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/f3c02019-aa10-5835-89ff-3b5067c75f0a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f3c02019-aa10-5835-89ff-3b5067c75f0a
f9ca4840-3c05-5a26-8ec6-6a8ea335ed20,tg:lhbr:201033,ArtisticContent,2,915ba7bb-1b41-5ac3-b68a-b950be40f8f0,au::4384,recipients (people),"dlod={""id"":""ark:/83110/x0/915ba7bb-1b41-5ac3-b68a-b950be40f8f0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/915ba7bb-1b41-5ac3-b68a-b950be40f8f0
a6c84b19-5641-571d-9714-4ae65ed97a6a,tg:lhbr:64163,ArtisticContent,1,114b11a3-ec76-5eff-9a93-a03eca3a3b2a,au::7739,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/114b11a3-ec76-5eff-9a93-a03eca3a3b2a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/114b11a3-ec76-5eff-9a93-a03eca3a3b2a
a6c84b19-5641-571d-9714-4ae65ed97a6a,tg:lhbr:64163,ArtisticContent,2,2a2c3054-d809-5cf1-90de-fb46496ddbda,au::13250,recipients (people),"dlod={""id"":""ark:/83110/x0/2a2c3054-d809-5cf1-90de-fb46496ddbda"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2a2c3054-d809-5cf1-90de-fb46496ddbda
4f906545-2065-5570-be9a-a331b7a7f44f,tg:lhbr:32703,ArtisticContent,1,258c806d-caa0-5b6a-80bb-53c96900b8b8,au::3984,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/258c806d-caa0-5b6a-80bb-53c96900b8b8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/258c806d-caa0-5b6a-80bb-53c96900b8b8
4f906545-2065-5570-be9a-a331b7a7f44f,tg:lhbr:32703,ArtisticContent,2,d7f0a1e5-897e-5fb6-85db-19766e25108d,au::17696,recipients (people),"dlod={""id"":""ark:/83110/x0/d7f0a1e5-897e-5fb6-85db-19766e25108d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d7f0a1e5-897e-5fb6-85db-19766e25108d
fe853303-7a64-5ddf-b496-d0c3c19c8084,tg:lhbr:19453,ArtisticContent,1,8c73202b-a82c-5dc6-b95c-21f63ec30ff3,au::2873,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/8c73202b-a82c-5dc6-b95c-21f63ec30ff3"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8c73202b-a82c-5dc6-b95c-21f63ec30ff3
fe853303-7a64-5ddf-b496-d0c3c19c8084,tg:lhbr:19453,ArtisticContent,2,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,au::930,recipients (people),"dlod={""id"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b
59dc4776-2bb2-5916-be1f-0e8293e91838,tg:lhbr:84337,ArtisticContent,1,ed0824e6-eb63-5e24-b213-987904a9502e,au::10597,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/ed0824e6-eb63-5e24-b213-987904a9502e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ed0824e6-eb63-5e24-b213-987904a9502e
59dc4776-2bb2-5916-be1f-0e8293e91838,tg:lhbr:84337,ArtisticContent,2,a30ead61-a36b-5e5a-aada-34635542e255,au::8506,recipients (people),"dlod={""id"":""ark:/83110/x0/a30ead61-a36b-5e5a-aada-34635542e255"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a30ead61-a36b-5e5a-aada-34635542e255
e4d73e97-5069-5df5-8ff6-a8ee3b09cf6c,tg:lhbr:1570,ArtisticContent,1,8a8ac826-0f68-5c74-900a-44485b2a1e25,au::22244:::MWV.1,correspondents (correspondence writers),,
e4d73e97-5069-5df5-8ff6-a8ee3b09cf6c,tg:lhbr:1570,ArtisticContent,2,b1566969-a9af-5eb5-833e-59b0fa09addf,au::9961,recipients (people),"dlod={""id"":""ark:/83110/x0/b1566969-a9af-5eb5-833e-59b0fa09addf"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b1566969-a9af-5eb5-833e-59b0fa09addf
3cdd5ea8-b6e0-56ec-94e1-ca4cc28b368b,tg:lhbr:194332,ArtisticContent,1,287afc4c-4fb3-55af-808f-57b2f1a18df6,au::8273,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/287afc4c-4fb3-55af-808f-57b2f1a18df6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/287afc4c-4fb3-55af-808f-57b2f1a18df6
3cdd5ea8-b6e0-56ec-94e1-ca4cc28b368b,tg:lhbr:194332,ArtisticContent,2,6fa972fa-b963-5b2c-a60e-16f1dbbfbe79,au::9347,recipients (people),"dlod={""id"":""ark:/83110/x0/6fa972fa-b963-5b2c-a60e-16f1dbbfbe79"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6fa972fa-b963-5b2c-a60e-16f1dbbfbe79
e327e472-4860-56bf-b466-3d6a21221a7d,tg:lhbr:281866,ArtisticContent,1,5207121c-c18e-5224-bd6b-abfcae40d9f3,au::10973,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/5207121c-c18e-5224-bd6b-abfcae40d9f3"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5207121c-c18e-5224-bd6b-abfcae40d9f3
e327e472-4860-56bf-b466-3d6a21221a7d,tg:lhbr:281866,ArtisticContent,2,34ec6c01-5c25-5f39-8e7d-c09d91111453,au::1458,recipients (people),"dlod={""id"":""ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453
a899fd02-5bcd-5b9c-883d-59964c6658c7,tg:lhbr:109456,ArtisticContent,1,5971d8b9-3dff-5bd3-b124-ee648c7775ec,au::14102,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/5971d8b9-3dff-5bd3-b124-ee648c7775ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5971d8b9-3dff-5bd3-b124-ee648c7775ec
a899fd02-5bcd-5b9c-883d-59964c6658c7,tg:lhbr:109456,ArtisticContent,2,eadd7a1b-338d-5608-9e7d-bd213b7def58,au::9684,recipients (people),"dlod={""id"":""ark:/83110/x0/eadd7a1b-338d-5608-9e7d-bd213b7def58"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/eadd7a1b-338d-5608-9e7d-bd213b7def58
06ff197b-d8e6-5959-9655-74a34ea025be,tg:lhbr:4288,ArtisticContent,1,194e700f-690d-58d8-93ad-482462939da5,au::18583,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/194e700f-690d-58d8-93ad-482462939da5"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/194e700f-690d-58d8-93ad-482462939da5
06ff197b-d8e6-5959-9655-74a34ea025be,tg:lhbr:4288,ArtisticContent,2,0f17a700-69a3-51e8-a838-c0b6ebef064f,au::892:::SEV.1,correspondents (correspondence writers),,
06ff197b-d8e6-5959-9655-74a34ea025be,tg:lhbr:4288,ArtisticContent,3,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,recipients (people),"dlod={""id"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
c5944376-ae70-5b7c-aa9a-0b123c6ccc99,tg:lhbr:122706,ArtisticContent,1,1741ccaf-74b8-57b5-b151-ad49ccee619c,au::15847,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c
c5944376-ae70-5b7c-aa9a-0b123c6ccc99,tg:lhbr:122706,ArtisticContent,2,be8fe7cf-a2df-5200-a56f-3c24d4b160ae,au::6302,recipients (people),"dlod={""id"":""ark:/83110/x0/be8fe7cf-a2df-5200-a56f-3c24d4b160ae"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/be8fe7cf-a2df-5200-a56f-3c24d4b160ae
a02b13e3-c46d-5f1f-928e-2c58ca3fc829,tg:lhbr:174166,ArtisticContent,1,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,correspondents (correspondence writers),"dlod={""id"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e
