ResourceID,brocade.id,card,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language
d32277a6-b212-542d-b25a-6c2957288278,tg:lhhs:15535,ProductionTimeSpans,1910,circa,nan,nan,nan,nan,nan
9e0363c8-fa52-51c2-854c-aa94635fcd87,tg:lhhs:20155,ProductionTimeSpans,2002,reconstructie,nan,nan,nan,nan,nan
93065a21-3867-5fe2-a29b-10fb2d74cc06,tg:lhhs:6827,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
0fe025c6-1cff-5e90-832d-1ede609f18cd,tg:lhhs:10019,ProductionTimeSpans,1980,nan,nan,nan,nan,nan,nan
6ed5aef9-8b0b-572f-8875-5e0eba5f24c1,tg:lhhs:12024,ProductionTimeSpans,1942,nan,nan,nan,nan,nan,nan
9e733ccd-bf54-593c-92e0-1a83c6954abf,tg:lhhs:17676,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
caba7bdd-5733-551c-8008-3378221ba2c4,tg:lhhs:8090,ProductionTimeSpans,1954-08-19,nan,nan,nan,nan,nan,nan
39cc17cb-c8bd-557b-aeff-43d13400c4e6,tg:lhhs:16964,ProductionTimeSpans,1960,nan,nan,nan,nan,nan,nan
b4c3556e-592a-5f0b-8ed1-724b608dedb6,tg:lhhs:20505,ProductionTimeSpans,1990,circa,nan,nan,nan,nan,nan
d5c296e9-ac8b-59d9-8036-b07a867e134c,tg:lhhs:14959,ProductionTimeSpans,1967,nan,nan,nan,nan,nan,nan
dd0cf022-443a-59bd-9a4a-1953c6ffc035,tg:lhhs:5358,ProductionTimeSpans,1944,reconstructie,nan,nan,nan,nan,nan
43cf8457-65f6-5c7d-ad19-1b3f17407a40,tg:lhhs:7365,ProductionTimeSpans,1951,nan,nan,nan,nan,nan,nan
1cb767bc-b183-5aa7-94d7-c6b4d92e202a,tg:lhhs:18079,ProductionTimeSpans,1928-03-05,nan,1928-03-26,nan,nan,nan,nan
7fd4696d-1a3f-5967-b6e1-fefea8bb9419,tg:lhhs:10449,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
a4d3229b-6e58-5d8b-a33a-d82849f9cf7e,tg:lhhs:16437,ProductionTimeSpans,1973,circa,nan,nan,nan,nan,nan
c6b9e830-735d-5dd6-88c8-7aa0eddba50c,tg:lhhs:20856,ProductionTimeSpans,1981,nan,nan,nan,nan,nan,nan
01029917-ea09-5c49-88f8-3107b8203fdb,tg:lhhs:6124,ProductionTimeSpans,1982,circa,nan,nan,nan,nan,nan
c3a3dbaf-a096-5026-88cc-1bfdc3c2b89a,tg:lhhs:4119,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
8f8faff7-5df6-59e3-98da-38af81ce5a12,tg:lhhs:19238,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
ced68e3e-dec1-534b-8a13-a572617d036e,tg:lhhs:3326,ProductionTimeSpans,1946,circa,nan,nan,nan,nan,nan
7ce5d241-23ca-513b-b026-4aaeb7f26ea2,tg:lhhs:13635,ProductionTimeSpans,1949-05-06,nan,nan,nan,nan,nan,nan
a5468414-f743-5084-a62a-aa14d387f24f,tg:lhhs:11608,ProductionTimeSpans,nan,reconstructie,nan,nan,nan,nan,nan
53926b46-8eeb-5995-ac5b-29649f5511ac,tg:lhhs:12927,ProductionTimeSpans,1960,reconstructie,1970,reconstructie,nan,nan,nan
4d848e55-e57f-52db-8d9f-0a9e20bde8cc,tg:lhhs:8993,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
ee8f4d41-a290-573e-a913-2f7f64cc31c5,tg:lhhs:19392,ProductionTimeSpans,1860,circa,nan,nan,nan,nan,nan
2edb89ef-a9d5-53a4-af5e-ec072b61a106,tg:lhhs:6574,ProductionTimeSpans,1963-06-15,nan,nan,nan,nan,nan,nan
6f8e10cb-df34-5124-b83f-0ea5dfe8c0ab,tg:lhhs:4549,ProductionTimeSpans,1911,nan,nan,nan,nan,nan,nan
96b1c6c2-efee-5f5e-9a64-abf5e910a3b9,tg:lhhs:3776,ProductionTimeSpans,1919,reconstructie,nan,nan,nan,nan,nan
c4438d20-2d1e-51e6-b9a4-460c2bd47e23,tg:lhhs:19668,ProductionTimeSpans,1958,nan,nan,nan,nan,nan,nan
18c40cbc-858f-5f1a-8f5b-f3c4baefc148,tg:lhhs:2864,ProductionTimeSpans,1919,reconstructie,nan,nan,nan,nan,nan
c914262f-58ab-5381-a5c8-ca194e560768,tg:lhhs:13265,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
e31f5c56-f1dc-597b-ac31-a5892e6aba75,tg:lhhs:284,ProductionTimeSpans,nan,reconstructie,nan,nan,nan,nan,nan
ed8262a0-a16f-5aa6-bf35-3b63b4cf9a6a,tg:lhhs:11258,ProductionTimeSpans,1979,nan,1980,nan,nan,nan,nan
34887468-642b-5dff-adda-cc1b509d0cf6,tg:lhhs:3263,ProductionTimeSpans,1982,circa,nan,nan,nan,nan,nan
4724a6ec-a26e-58f7-bacd-390a7f399176,tg:lhhs:791,ProductionTimeSpans,1984,nan,nan,nan,nan,nan,nan
ca154a88-0fa7-51b3-b833-76bfabf1b694,tg:lhhs:13770,ProductionTimeSpans,1975-01-16,nan,nan,nan,nan,nan,nan
1c0b2d1a-9674-52f6-947e-72042bf2a224,tg:lhhs:16088,ProductionTimeSpans,1991,datum na,nan,nan,nan,nan,nan
39f2ea07-5375-5549-994c-89d4bf09a666,tg:lhhs:20913,ProductionTimeSpans,1970,circa,nan,nan,nan,nan,nan
969212bd-907b-520d-94c6-3639b2dd6475,tg:lhhs:16572,ProductionTimeSpans,1996-07-05,nan,nan,nan,nan,nan,nan
c562ec69-ca48-58fd-a64c-3daf60f1d726,tg:lhhs:3799,ProductionTimeSpans,1918,nan,nan,nan,nan,nan,nan
fa3ab061-3b7a-5dc6-8de0-a1cf3baf1510,tg:lhhs:19687,ProductionTimeSpans,1944,nan,nan,nan,nan,nan,nan
12803fac-306d-5ac9-8260-28fc1f9104b0,tg:lhhs:6061,ProductionTimeSpans,1967,circa,nan,nan,nan,nan,nan
0a2da7f0-fbae-5d80-9f47-6054c9d05cd7,tg:lhhs:18995,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
ba82cb9f-40ff-5848-b610-67f6d1755b7f,tg:lhhs:3633,ProductionTimeSpans,1941-02-26,circa,nan,nan,nan,nan,nan
50b7c7af-aa66-5ce6-ace4-2f2d238a99dd,tg:lhhs:2921,ProductionTimeSpans,nan,reconstructie,nan,nan,nan,nan,nan
06dfa4d0-a59b-531a-adab-32c1e914edc5,tg:lhhs:13320,ProductionTimeSpans,1937-04-01,circa,1937-05-01,circa,nan,nan,nan
7d6e8a03-49f9-59ac-a0a6-91ac896cc33d,tg:lhhs:16122,ProductionTimeSpans,1889,nan,nan,nan,nan,nan,nan
17867b78-365c-518e-a031-5827c85b1740,tg:lhhs:17699,ProductionTimeSpans,1927,nan,nan,nan,nan,nan,nan
dd464801-e67b-585a-96da-938154150c7c,tg:lhhs:20010,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
031b3d9b-2202-5a05-8236-e60a460a606c,tg:lhhs:17363,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
17f10e0c-b5a2-5b59-b18f-ced5a153df9a,tg:lhhs:18096,ProductionTimeSpans,1912,nan,nan,nan,nan,nan,nan
82737d7e-4414-5b9e-a349-fb9a900e2147,tg:lhhs:2188,ProductionTimeSpans,1930,nan,nan,nan,nan,nan,nan
31972da3-b081-5854-ad6f-b8e52005003f,tg:lhhs:7670,ProductionTimeSpans,1979,nan,nan,nan,nan,nan,nan
9fd127bb-e32b-56e6-b5bb-3565efdfe4ac,tg:lhhs:6962,ProductionTimeSpans,1972,nan,nan,nan,nan,nan,nan
e666f358-a4da-5fbb-aefc-9a0b1f32d8c4,tg:lhhs:2022,ProductionTimeSpans,1968,nan,1969,nan,nan,nan,nan
78366354-4f52-5143-bd83-8d4db36b2380,tg:lhhs:17733,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
5b98b356-4037-50e2-a9b4-e723a6f18c59,tg:lhhs:20440,ProductionTimeSpans,1920-08-20,datum na,1958,circa,achterzijde laatste vel,production date note,Nederlands
f5fac154-43ff-5500-9516-abecd8bd3323,tg:lhhs:7220,ProductionTimeSpans,1984,reconstructie,nan,nan,nan,nan,nan
1795a929-a06f-5657-899c-179c899c13d2,tg:lhhs:11034,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
3367dcc7-ec73-55d5-8571-a5f1ffc79973,tg:lhhs:9117,ProductionTimeSpans,1975-01-17,nan,1975-03-29,nan,nan,nan,nan
69aceeca-7736-5f10-99ce-909317e8bef3,tg:lhhs:4725,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
f946bef8-428b-59df-8d14-52039c2a1232,tg:lhhs:512,ProductionTimeSpans,1942-11-28,nan,nan,nan,nan,nan,nan
28f98ef2-342d-5e55-ad8d-e77d55f242b3,tg:lhhs:14236,ProductionTimeSpans,1953,reconstructie,nan,nan,nan,nan,nan
fdb5f386-92bb-5601-9426-7f3738f43f84,tg:lhhs:11464,ProductionTimeSpans,1964,nan,nan,nan,nan,nan,nan
c749f86e-430b-5538-bce8-a098da3485b9,tg:lhhs:13459,ProductionTimeSpans,1938,circa,1944,circa,nan,nan,nan
bf84d254-e2f2-574a-8544-1fdc75c3884b,tg:lhhs:1177,ProductionTimeSpans,1953,circa,nan,nan,nan,nan,nan
03a62185-a25f-5bb7-b581-3a93568149db,tg:lhhs:19054,ProductionTimeSpans,1962-02-03,datum na,nan,nan,nan,nan,nan
d00992a5-f803-50ee-8346-ade3eec281f6,tg:lhhs:4375,ProductionTimeSpans,1951,circa,1955,circa,nan,nan,nan
45abb935-8cd5-5b29-9c50-be932dad9151,tg:lhhs:6348,ProductionTimeSpans,1935,nan,1938,nan,nan,nan,nan
c4e719a6-841e-5ede-b253-196549270d8d,tg:lhhs:17949,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
ce5849ed-717a-5f65-818a-2265baa3029e,tg:lhhs:15974,ProductionTimeSpans,nan,reconstructie,nan,nan,nan,nan,nan
41dab990-5ef2-5109-b711-81e144abb674,tg:lhhs:14666,ProductionTimeSpans,2007-01-01,circa,nan,circa,nan,nan,nan
44f40423-1467-596a-a501-798f6a9b74d9,tg:lhhs:142,ProductionTimeSpans,1930,circa,nan,nan,nan,nan,nan
d56e76f7-a759-5686-a135-e0610ac2f15f,tg:lhhs:20293,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
7711674a-346a-5735-a39b-7c615007e5dc,tg:lhhs:8706,ProductionTimeSpans,1985,circa,nan,nan,nan,nan,nan
f2485591-10e1-5952-9a56-1096c7e442b9,tg:lhhs:18215,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
dc05a924-d52f-5de4-be60-9040975db260,tg:lhhs:7109,ProductionTimeSpans,1915,nan,1916,nan,nan,nan,nan
b149fabb-9e1a-5173-9d44-8de37899b670,tg:lhhs:5134,ProductionTimeSpans,1944-08-02,nan,nan,nan,nan,nan,nan
49701d70-1b2d-5c19-baf9-e34ae479fb3e,tg:lhhs:20769,ProductionTimeSpans,1937,nan,nan,nan,nan,nan,nan
0eb91fdf-a600-54ad-9b5e-078b7eebf5a0,tg:lhhs:12248,ProductionTimeSpans,1956,nan,nan,nan,nan,nan,nan
66e1b636-92c1-58c7-9abd-51b032f7ac73,tg:lhhs:10275,ProductionTimeSpans,1878-04-19,nan,nan,nan,nan,nan,nan
8be18338-aaec-5ee0-9abc-602082cd2b12,tg:lhhs:3849,ProductionTimeSpans,nan,reconstructie,nan,nan,nan,nan,nan
a4e77d01-03d6-5b9d-8833-339a48c6da1e,tg:lhhs:19957,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
372e1c19-606a-5e56-a9a3-f369162a34f7,tg:lhhs:18645,ProductionTimeSpans,nan,circa,nan,nan,nan,nan,nan
c3604d9d-5b48-534c-8456-e6a081969451,tg:lhhs:7559,ProductionTimeSpans,1942,reconstructie,nan,nan,nan,nan,nan
d6d35059-02de-5dd3-af62-0f90e760fcb8,tg:lhhs:5564,ProductionTimeSpans,1947,reconstructie,nan,nan,nan,nan,nan
3092dfe6-e54f-5932-9c72-8cf498e67fce,tg:lhhs:20339,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
1c025657-7f0b-5fec-9940-046c544c84a8,tg:lhhs:841,ProductionTimeSpans,1950-11-07,nan,nan,nan,nan,nan,nan
1ee843d8-c91f-556f-8097-bacb954beed5,tg:lhhs:15077,ProductionTimeSpans,1914-06-25,nan,1914-06-27,nan,nan,nan,nan
91408ad7-aff8-5999-9bc9-75de75248dd2,tg:lhhs:5071,ProductionTimeSpans,1942,circa,nan,nan,nan,nan,nan
8445de16-3c88-56c0-afd5-b2b51429e33c,tg:lhhs:15562,ProductionTimeSpans,1961,reconstructie,nan,nan,nan,nan,nan
09082faf-dc92-52c0-9777-b28c462d0da3,tg:lhhs:15098,ProductionTimeSpans,1947-10-30,nan,nan,nan,nan,nan,nan
05d868bf-7f81-56b7-8665-da6ee8a219ba,tg:lhhs:10760,ProductionTimeSpans,1945,nan,nan,nan,nan,nan,nan
a8ff524a-28ab-52f1-8081-b6eb14cd40d1,tg:lhhs:8643,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
f648dddd-79f4-5f08-ac44-e125cdf9ce24,tg:lhhs:18350,ProductionTimeSpans,1982,nan,nan,nan,nan,nan,nan
541f46fd-0a90-52a5-b0d1-1d682de23619,tg:lhhs:5421,ProductionTimeSpans,1952-09-12,nan,1980-05-20,nan,nan,nan,nan
59ab5acb-90a3-53cb-836a-c42826995ded,tg:lhhs:904,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
a468f31c-be28-5d77-bc6e-182aabf1f1af,tg:lhhs:20786,ProductionTimeSpans,1995,circa,nan,nan,nan,nan,nan
c057d191-bc12-56fa-94a5-c3d5ccd22792,tg:lhhs:19812,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
ee6cedfe-b670-5edb-8ed6-bfa46158023f,tg:lhhs:1931,ProductionTimeSpans,1949,reconstructie,nan,nan,nan,nan,nan
22147066-78ad-5e87-9464-ee63049e9f40,tg:lhhs:5972,ProductionTimeSpans,1975,circa,nan,nan,nan,nan,nan
c964c0ff-d64c-5424-bc72-b94346250153,tg:lhhs:4660,ProductionTimeSpans,1945-12-24,reconstructie,nan,nan,nan,nan,nan
05f191ea-97b2-5d96-b972-140a34cd09d3,tg:lhhs:1198,ProductionTimeSpans,1953,circa,nan,nan,nan,nan,nan
e1a6e62f-ccd2-5416-b713-51b9bf45834a,tg:lhhs:14373,ProductionTimeSpans,2003,nan,nan,nan,nan,nan,nan
283f3823-0360-5cb6-b315-65c3f88a352b,tg:lhhs:457,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
3b8de5a3-cd13-59ad-8738-994f7977fb20,tg:lhhs:19541,ProductionTimeSpans,1934-02-23,circa,nan,nan,nan,nan,nan
0388dd89-0702-5bf6-bbd1-b1c0c4639250,tg:lhhs:1462,ProductionTimeSpans,1946-11-03,circa,nan,nan,nan,nan,nan
321c78fc-e8b8-5b62-b46a-6e8083302f52,tg:lhhs:4230,ProductionTimeSpans,1915-10-05,nan,nan,nan,nan,nan,nan
f131bb32-fb89-5edf-beb7-1d191d0dece3,tg:lhhs:15831,ProductionTimeSpans,1973,nan,nan,nan,nan,nan,nan
1f83935c-d07c-556f-af0b-32d399bd7e7b,tg:lhhs:14723,ProductionTimeSpans,1991,nan,nan,nan,nan,nan,nan
aa0ebb91-3f86-51ac-ac78-17fae0793bf8,tg:lhhs:19111,ProductionTimeSpans,1831-01-01,circa,nan,nan,nan,nan,nan
4c00a68b-a074-50fa-b17d-c2e69ac2660c,tg:lhhs:1032,ProductionTimeSpans,1956-03-21,nan,nan,nan,nan,nan,nan
8fec63fb-01de-5a52-8ddd-56a80255da2a,tg:lhhs:292,ProductionTimeSpans,1952,circa,nan,nan,nan,nan,nan
5108c78e-1bbd-588f-a166-9f2e8bd8617b,tg:lhhs:2872,ProductionTimeSpans,1868-03-23,nan,nan,nan,nan,nan,nan
1834f915-0bb0-5f6a-b91c-987eca640e4d,tg:lhhs:6098,ProductionTimeSpans,1967,circa,nan,nan,nan,nan,nan
3f9bb067-2681-5bb3-be24-a464328d13e3,tg:lhhs:3760,ProductionTimeSpans,1917,reconstructie,nan,nan,nan,nan,nan
861ae456-79e1-5dd6-8685-f53439b20410,tg:lhhs:19384,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
41e2af99-2ac2-56e6-8be5-6c64b8f5cba8,tg:lhhs:6562,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan
d659a1ff-1332-5338-aef8-4a3389896d57,tg:lhhs:16071,ProductionTimeSpans,1895,nan,nan,nan,nan,nan,nan
8c74f559-74b1-5342-be42-06335e02c9c8,tg:lhhs:13789,ProductionTimeSpans,1969,reconstructie,nan,nan,nan,nan,nan
7d3446b4-2301-54e2-b511-ba8ee9b49cee,tg:lhhs:768,ProductionTimeSpans,1943,nan,nan,nan,nan,nan,nan
3a9a8b71-7bea-5036-adb3-b3542ffc62d6,tg:lhhs:13623,ProductionTimeSpans,1944,circa,nan,nan,nan,nan,nan
bb0f83d1-d91b-57e7-a6b0-44cd079b46ca,tg:lhhs:3330,ProductionTimeSpans,1951,circa,nan,nan,nan,nan,nan
820b728f-4616-57ef-b8b0-5047d00377d9,tg:lhhs:6132,ProductionTimeSpans,1966,reconstructie,nan,nan,nan,nan,nan
7309cbbc-21ba-5e73-ad20-a0f4ae5a1d63,tg:lhhs:16421,ProductionTimeSpans,1969,reconstructie,nan,nan,nan,nan,nan
94fba307-6120-5589-bc12-876756f83486,tg:lhhs:20840,ProductionTimeSpans,1973-01-29,nan,nan,nan,nan,nan,nan
2dbed53c-467b-5e78-95ab-ec72051c4697,tg:lhhs:338,ProductionTimeSpans,1946,circa,nan,nan,nan,nan,nan
4ad34706-1e94-5bf3-8a7e-1f2aaba83b96,tg:lhhs:18595,ProductionTimeSpans,1923-03-17,nan,nan,nan,nan,nan,nan
d5dfa169-5541-5b0b-b2c3-e8490f4b39cb,tg:lhhs:16972,ProductionTimeSpans,1855-05-10,nan,nan,nan,nan,nan,nan
bb17f004-524b-58a7-853e-b9e86213233c,tg:lhhs:20513,ProductionTimeSpans,1957,nan,nan,nan,nan,nan,nan
df516673-13c8-521f-8838-6a50ea2fa840,tg:lhhs:17660,ProductionTimeSpans,1913,nan,1913-10-02,nan,nan,nan,nan
ea10f828-6c95-5985-b1c9-d474fe5ad1ea,tg:lhhs:12198,ProductionTimeSpans,1941-10-13,reconstructie,1941-10-15,reconstructie,nan,nan,nan
af651ae6-6344-5941-8388-8a174130bd64,tg:lhhs:12032,ProductionTimeSpans,1906,circa,nan,nan,nan,nan,nan
f86d51b7-f76d-559e-be14-bffe60f8049d,tg:lhhs:2521,ProductionTimeSpans,1955,circa,nan,nan,nan,nan,nan
2108629f-cc11-5f48-8bba-b9559dfcf1e7,tg:lhhs:6831,ProductionTimeSpans,1937,reconstructie,nan,nan,nan,nan,nan
1e7b23c9-4279-5c60-900a-0bf80c3e3e40,tg:lhhs:7723,ProductionTimeSpans,1947,reconstructie,nan,nan,nan,nan,nan
bbd04ff0-e7b5-5259-879e-cbada9a1a9b4,tg:lhhs:20143,ProductionTimeSpans,1959,reconstructie,nan,nan,nan,nan,nan
acbc392f-056e-5319-a493-0b232e654a7b,tg:lhhs:7236,ProductionTimeSpans,1943-09-18,nan,nan,nan,nan,nan,nan
a0b4b6ef-2148-5e29-b895-1516bd2ee523,tg:lhhs:20456,ProductionTimeSpans,1947-09-26,nan,nan,nan,nan,nan,nan
f4f1e6bf-bf5a-59e3-abf4-7b4bde330fcd,tg:lhhs:17725,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
8493fde0-3829-57c9-8deb-26bfa65fdae0,tg:lhhs:15718,ProductionTimeSpans,1985,reconstructie,nan,nan,nan,nan,nan
0bcef063-bee1-5cf6-a07e-5193a18d7acf,tg:lhhs:6974,ProductionTimeSpans,1968,circa,nan,nan,nan,nan,nan
8417364b-b529-5a26-aff7-07e4a7143465,tg:lhhs:18080,ProductionTimeSpans,1963,circa,nan,nan,nan,nan,nan
26e0ec13-3ede-5245-b4ec-23783fe9a2f9,tg:lhhs:7666,ProductionTimeSpans,1979,nan,nan,nan,nan,nan,nan
28f56069-573a-55f2-a24e-a4b67dbc81c0,tg:lhhs:17375,ProductionTimeSpans,1894,nan,1896-08-09,nan,nan,nan,nan
e60fd4d4-2707-542e-9b4b-817e3c64c28e,tg:lhhs:20006,ProductionTimeSpans,1914,nan,1918-04-05,nan,nan,nan,nan
c8e6e64a-c440-5932-9e95-940ede4b4d6b,tg:lhhs:14109,ProductionTimeSpans,1987,nan,nan,nan,nan,nan,nan
063ee1a0-b6a2-5607-9f32-8a03c92c0fff,tg:lhhs:16134,ProductionTimeSpans,2000,nan,nan,nan,nan,nan,nan
73e84826-297f-5eb4-898a-45343d85f04e,tg:lhhs:13336,ProductionTimeSpans,1975,reconstructie,nan,nan,nan,nan,nan
dec5155e-c9ba-5052-a229-796416a1afbf,tg:lhhs:2937,ProductionTimeSpans,1842,nan,nan,nan,nan,nan,nan
c0693e73-d6a2-5314-acd6-f99204872cb8,tg:lhhs:18829,ProductionTimeSpans,1961,circa,nan,nan,nan,nan,nan
fac8d509-4532-5801-94cd-84b7273672f4,tg:lhhs:3625,ProductionTimeSpans,1941-07-14,nan,1941-07-18,nan,nan,nan,nan
893b21d5-427e-5c9a-adcb-c7b86ed1e445,tg:lhhs:18983,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
9273c7e4-c40d-595d-a611-5227cae91cc8,tg:lhhs:6077,ProductionTimeSpans,1982,reconstructie,nan,nan,nan,nan,nan
dfc44e20-3000-5c64-9cfe-4c2e341bb5bb,tg:lhhs:16564,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
29099256-c831-5ee0-8e74-f766d05440c7,tg:lhhs:12874,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
6332662e-557b-5f10-9a40-dcd805f4a9be,tg:lhhs:10849,ProductionTimeSpans,1948-06-08,nan,nan,nan,nan,nan,nan
081414fb-4a7d-5c5d-81bc-f69101fadfbf,tg:lhhs:787,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
50d1d375-f7dc-5cad-a17a-20cb609fed9d,tg:lhhs:3275,ProductionTimeSpans,1969,circa,nan,nan,nan,nan,nan
7cfd2370-f23c-5052-9ff8-9564e1a2d458,tg:lhhs:10799,ProductionTimeSpans,1962,reconstructie,nan,nan,nan,nan,nan
eb6b6db5-a14d-59c2-a0c4-e1e5cde338f1,tg:lhhs:15061,ProductionTimeSpans,1942-01-14,reconstructie,nan,nan,nan,nan,nan
1c306a2e-7e91-541f-bbfd-2f82842eb34a,tg:lhhs:857,ProductionTimeSpans,nan,reconstructie,nan,nan,nan,nan,nan
999504e5-87a0-5909-8d8a-7ac046ad75e1,tg:lhhs:5572,ProductionTimeSpans,1968-10-03,nan,nan,nan,nan,nan,nan
d5dfa4c6-e801-507d-874e-19d1fd981a75,tg:lhhs:18653,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
4f366cc8-3cd6-51f6-a741-9d911e044f27,tg:lhhs:8340,ProductionTimeSpans,1860-10-22,nan,nan,nan,nan,nan,nan
3540045f-7057-5fe3-a083-0861fdc945af,tg:lhhs:10263,ProductionTimeSpans,1893,nan,nan,nan,nan,nan,nan
66c5d02e-1935-574a-8d99-25be080dc413,tg:lhhs:15431,ProductionTimeSpans,1972,reconstructie,nan,nan,nan,nan,nan
adbbb083-b9b2-5377-80e6-e527c9da117a,tg:lhhs:5122,ProductionTimeSpans,1933-10-07,nan,nan,nan,nan,nan,nan
513aaa14-2555-53dc-8329-b32037729c26,tg:lhhs:18203,ProductionTimeSpans,1957,circa,1958,circa,nan,nan,nan
5746a96b-af75-54b8-88ff-0577bf67549c,tg:lhhs:8710,ProductionTimeSpans,1985,nan,nan,nan,nan,nan,nan
bb8b5538-bcd1-5b08-8cf4-9893b8e7ac42,tg:lhhs:10633,ProductionTimeSpans,1922,nan,nan,nan,nan,nan,nan
1379038c-6492-560d-a6e0-c74563b70e77,tg:lhhs:20285,ProductionTimeSpans,nan,zonder datum,nan,nan,nan,nan,nan
f3cf4e05-2837-56d5-a932-09caefc18d6e,tg:lhhs:11921,ProductionTimeSpans,1951,nan,nan,nan,nan,nan,nan
aa6bbac7-c2f0-51db-9320-b96740836cbf,tg:lhhs:14670,ProductionTimeSpans,1943,nan,nan,nan,nan,nan,nan
f1865543-6fc6-59d4-9073-6bbc7a0b2fb4,tg:lhhs:154,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
a7f5e1ed-2ea0-501b-8ad0-1cb070be2642,tg:lhhs:15962,ProductionTimeSpans,1927,circa,nan,nan,nan,nan,nan
5f0113a0-435d-5928-9559-d15f61f2b17a,tg:lhhs:1161,ProductionTimeSpans,1946,circa,nan,nan,nan,nan,nan
6330d151-ed40-5913-9432-cd8641caa46c,tg:lhhs:4699,ProductionTimeSpans,1988-01-01,nan,nan,nan,nan,nan,nan
370b8579-3f7f-55e7-941a-f4b9dffe484d,tg:lhhs:19042,ProductionTimeSpans,1957,datum na,nan,nan,nan,nan,nan
9a96f9e1-795f-5953-8ab6-156f46ef27b8,tg:lhhs:11472,ProductionTimeSpans,1985,nan,nan,nan,nan,nan,nan
9f3b0002-46d7-594f-8c5d-b9ff43047585,tg:lhhs:4733,ProductionTimeSpans,1958,nan,nan,nan,nan,nan,nan
b2fe96a4-6b0a-5f1e-94fb-01690fe9a8dd,tg:lhhs:5821,ProductionTimeSpans,1970-03-06,nan,nan,nan,nan,nan,nan
9fdd0aeb-a6fb-53b0-87a7-ee77babbcdd1,tg:lhhs:1531,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
13d4ee45-1359-5891-8770-3ef2e1f84673,tg:lhhs:19412,ProductionTimeSpans,1941,circa,1947,nan,nan,nan,nan
9c17e13c-b601-5b38-921a-68a07de49044,tg:lhhs:11022,ProductionTimeSpans,1889-06-06,nan,nan,nan,nan,nan,nan
c51f4427-8801-5407-b323-1ec0769c6e18,tg:lhhs:19107,ProductionTimeSpans,1831-01-01,circa,nan,nan,nan,nan,nan
a4dd126b-ecf3-5adb-89dc-3bd84639c3b8,tg:lhhs:1024,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan
0f3ad576-fe86-5aa7-bec9-2200f0cb2b9b,tg:lhhs:9414,ProductionTimeSpans,nan,circa,nan,nan,nan,nan,nan
03236c82-4e04-57e7-96a5-690d0bd90161,tg:lhhs:11537,ProductionTimeSpans,1984,nan,nan,nan,nan,nan,nan
f8ce87ce-a20f-5513-b5da-dcab8152ac49,tg:lhhs:14735,ProductionTimeSpans,1956-08-30,nan,1961-08-23,nan,nan,nan,nan
74585701-9c35-589e-9e06-7cb33ec009c2,tg:lhhs:15827,ProductionTimeSpans,1964,nan,nan,nan,nan,nan,nan
76ab0649-6698-58e6-bd34-be61798242bd,tg:lhhs:4226,ProductionTimeSpans,1908,circa,nan,nan,nan,nan,nan
bacec724-490a-5f51-bc20-64e6e328902b,tg:lhhs:3449,ProductionTimeSpans,1922,reconstructie,nan,nan,nan,nan,nan
1705df4b-c191-5add-ab6a-1da48a8859b0,tg:lhhs:19557,ProductionTimeSpans,1954,nan,nan,nan,nan,nan,nan
