ResourceID,brocade.id,card,order,source_field,Immaterial Record
3ccbf3c4-2d3c-5e17-82df-296eed60967a,tg:lhpr:2178_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""d6005192-690c-5ec6-bb5b-ddc8d812c19c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c91b85e4-5ec1-4c11-be92-360acdd93572"", ""inverseOntologyProperty"": """"}]"
b19bdc6f-034a-5965-a226-8d816e8b8568,tg:lhpr:2178_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""d6005192-690c-5ec6-bb5b-ddc8d812c19c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cf008387-94b8-4b1b-be9e-bfb186980681"", ""inverseOntologyProperty"": """"}]"
4d2a3313-91c7-5242-be43-05313826a3e2,tg:lhpr:2178_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""d6005192-690c-5ec6-bb5b-ddc8d812c19c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3349b53f-5f02-4c47-bf88-695f69c3516d"", ""inverseOntologyProperty"": """"}]"
eaab3108-7991-5905-81ce-8d77beaae726,tg:lhpr:2178_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""d6005192-690c-5ec6-bb5b-ddc8d812c19c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aec7cae9-1fae-46f6-9dcc-986ffc287c8a"", ""inverseOntologyProperty"": """"}]"
7b176821-b74d-5ce5-ac18-8a7f582395df,tg:lhpr:9299_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""0b113d41-871e-5060-8943-303201dd20b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dba4366a-3713-4cb4-9ca7-690da517c6d5"", ""inverseOntologyProperty"": """"}]"
899a9631-c58e-5ea2-945d-a6a9c1534ee7,tg:lhpr:9299_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""0b113d41-871e-5060-8943-303201dd20b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87a2b7ae-e12b-4b4e-9f9f-da3c84f5d65d"", ""inverseOntologyProperty"": """"}]"
bd6dc1fd-ed79-5f48-af9a-294c005bba60,tg:lhpr:9299_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""0b113d41-871e-5060-8943-303201dd20b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""00416360-1745-44cb-be6e-8c6023d24e48"", ""inverseOntologyProperty"": """"}]"
e0af51e4-fb67-5b58-a668-16633f0a67b6,tg:lhpr:9299_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""0b113d41-871e-5060-8943-303201dd20b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97929283-d050-498a-b9da-34a6a1bafc8c"", ""inverseOntologyProperty"": """"}]"
15d8ad41-cb42-5ee7-8916-58d2cecc9b26,tg:lhpr:9299_#5,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""0b113d41-871e-5060-8943-303201dd20b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0182c75e-083e-4655-973e-89b9c68d4b18"", ""inverseOntologyProperty"": """"}]"
18d4696a-9d86-5a99-b15f-cc584f40782e,tg:lhpr:3179_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2dbb4bec-a6b9-53ae-a775-e59cdc961d76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d90284ea-190f-4dca-a7a4-71d2c1f9d7d4"", ""inverseOntologyProperty"": """"}]"
de24bf1f-0f7e-5047-8111-1b1194a213f1,tg:lhpr:3179_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2dbb4bec-a6b9-53ae-a775-e59cdc961d76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ade40029-3318-463d-b113-512282bcdea5"", ""inverseOntologyProperty"": """"}]"
097278e5-2f94-5d69-a5a2-8b38a5cce94c,tg:lhpr:10303_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ebbbe1a8-11ad-570d-94a0-db2ef1591fbe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6bf21928-cdc6-4307-b60b-10e5002535a4"", ""inverseOntologyProperty"": """"}]"
dcc33d2a-166e-5746-b0a5-a20be64d10fa,tg:lhpr:10303_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ebbbe1a8-11ad-570d-94a0-db2ef1591fbe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc9a02cd-b7f7-45ef-a038-c9b09e53bc59"", ""inverseOntologyProperty"": """"}]"
0b89746d-3dfc-5ab9-b201-3d840a2fd170,tg:lhpr:2050_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""02f0f343-3a2f-5719-89a4-9a046c90abd7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c780effb-c4de-45b8-86cd-b6e728c1a033"", ""inverseOntologyProperty"": """"}]"
4a4bea00-951f-5b16-85c7-56543660b255,tg:lhpr:2050_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""02f0f343-3a2f-5719-89a4-9a046c90abd7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be3335e5-abb2-4f02-acfc-01651de37424"", ""inverseOntologyProperty"": """"}]"
4d2c6d80-1a51-55a1-b5fc-4f8aeebdb2e5,tg:lhpr:2050_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""02f0f343-3a2f-5719-89a4-9a046c90abd7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""01dcc438-16a5-48c9-ab6c-84984b140224"", ""inverseOntologyProperty"": """"}]"
cfccc3d4-089a-5131-94ec-ff6bd61342c9,tg:lhpr:2050_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""02f0f343-3a2f-5719-89a4-9a046c90abd7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""618292e7-bba9-4616-807a-759de5d04eb2"", ""inverseOntologyProperty"": """"}]"
33c91608-e8cf-51dc-aa74-8fb32623a83b,tg:lhpr:10315_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""496de063-7bbd-5f70-aec8-42a6db1e8462"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5a166f94-8ce5-4bd0-beb8-f6aa6b687125"", ""inverseOntologyProperty"": """"}]"
7967a176-39ee-5ce6-a4d2-f39caed7af8c,tg:lhpr:10315_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""496de063-7bbd-5f70-aec8-42a6db1e8462"", ""ontologyProperty"": """", ""resourceXresourceId"": ""09a50317-7dfa-48fb-b78f-e3ab7d383f6a"", ""inverseOntologyProperty"": """"}]"
11c71b4f-f98a-5758-9e56-5780029d15b7,tg:lhpr:188_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3ee49449-19b7-5cb5-bed9-1213147cf945"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bed04c55-f76d-4522-af98-66ef5dd2a04b"", ""inverseOntologyProperty"": """"}]"
74669229-4015-50e2-9091-b4adc1cf19cf,tg:lhpr:188_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3ee49449-19b7-5cb5-bed9-1213147cf945"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1e60cefe-7e9d-46f8-a80f-0266bfc9e88e"", ""inverseOntologyProperty"": """"}]"
5bac8e78-70bc-5e5f-ad66-b21e3ce527de,tg:lhpr:6802_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""6962a48a-7030-5bd5-b45e-97390f8cd390"", ""ontologyProperty"": """", ""resourceXresourceId"": ""423dbd6f-da26-4926-a91f-4c908c8ee50a"", ""inverseOntologyProperty"": """"}]"
33301f85-1a4e-5746-b530-5f9b8df7769f,tg:lhpr:6802_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""6962a48a-7030-5bd5-b45e-97390f8cd390"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ea7f45f8-8b3e-4e8d-866d-6755b9ab8820"", ""inverseOntologyProperty"": """"}]"
fec7598a-4e70-5407-b617-a0f60c3a3fa8,tg:lhpr:6802_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""6962a48a-7030-5bd5-b45e-97390f8cd390"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0f310c5b-cf5b-4e40-b628-c30f58c63581"", ""inverseOntologyProperty"": """"}]"
cfcd9924-9381-5079-9f0c-644d5cc39950,tg:lhpr:6802_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""6962a48a-7030-5bd5-b45e-97390f8cd390"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2f7f5a27-eff4-4ec4-98eb-66c818c26753"", ""inverseOntologyProperty"": """"}]"
7cec95b3-9d46-54f7-bec6-9a2a85c2dd57,tg:lhpr:2325_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""d5fd3bb5-e152-5670-8f97-47a218cf6868"", ""ontologyProperty"": """", ""resourceXresourceId"": ""598d0346-bca9-42b5-a0c0-2db2a86f597b"", ""inverseOntologyProperty"": """"}]"
6b825cb3-f7e9-5566-9334-468b0625879b,tg:lhpr:2325_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""d5fd3bb5-e152-5670-8f97-47a218cf6868"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e14eb0b9-6798-4560-910a-ac495b61b519"", ""inverseOntologyProperty"": """"}]"
5ab5d473-0f85-52ea-85ea-de3d36236c69,tg:lhpr:2325_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""d5fd3bb5-e152-5670-8f97-47a218cf6868"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4cca6992-118e-484c-be02-9e220f6e8e5c"", ""inverseOntologyProperty"": """"}]"
b9962516-7d40-546c-b081-dc0a19704da9,tg:lhpr:2325_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""d5fd3bb5-e152-5670-8f97-47a218cf6868"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ddb7773-6619-4f88-988a-4c19a7559579"", ""inverseOntologyProperty"": """"}]"
918af6a6-337a-5c50-8446-17ee264aaf80,tg:lhpr:2325_#5,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""d5fd3bb5-e152-5670-8f97-47a218cf6868"", ""ontologyProperty"": """", ""resourceXresourceId"": ""839ec632-1bfc-43ef-a59b-d14377eaacf6"", ""inverseOntologyProperty"": """"}]"
3cb38917-7369-5df1-acfe-17b71d69f41d,tg:lhpr:5233_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""5bce338b-e1b8-552f-819a-a96639a3a036"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e144f8c9-6ff4-4692-8e8d-1f844506837f"", ""inverseOntologyProperty"": """"}]"
f3d7a172-3270-59e6-993d-fc247af5093b,tg:lhpr:5233_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""5bce338b-e1b8-552f-819a-a96639a3a036"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ea0ac01-4fa1-495e-b118-b8f1c04cffaf"", ""inverseOntologyProperty"": """"}]"
c535f5bd-437b-5e22-8639-7781ef593715,tg:lhpr:2734_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2e01f012-11cb-590f-a7b8-173c24c724dd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a8e637ee-3e8b-4d96-b524-fa30dbbb7d5d"", ""inverseOntologyProperty"": """"}]"
04c85d58-b12e-55fc-b2c7-3157baeba244,tg:lhpr:2734_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2e01f012-11cb-590f-a7b8-173c24c724dd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a31b6266-186f-4ccf-9969-0a87188ca6cf"", ""inverseOntologyProperty"": """"}]"
b794d9a1-bfad-5f28-8c58-1145b5467ffc,tg:lhpr:1724_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3734c70d-183f-5acb-b7d5-b0f1b62436fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e54dcd17-9329-498f-a60c-be83ca77700f"", ""inverseOntologyProperty"": """"}]"
0d697cf1-7eda-5ff4-83a0-cc3769030df9,tg:lhpr:1724_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3734c70d-183f-5acb-b7d5-b0f1b62436fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a7bbe94f-cba3-429f-a64e-598ab20ec829"", ""inverseOntologyProperty"": """"}]"
e06fb52d-7db3-59a0-ab9c-5c72eb96328e,tg:lhpr:1724_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3734c70d-183f-5acb-b7d5-b0f1b62436fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dff8e53b-f9b6-40f1-810b-2b03e44a6520"", ""inverseOntologyProperty"": """"}]"
ae04629d-3c8c-5ade-a0c6-8846c5bc239b,tg:lhpr:1724_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3734c70d-183f-5acb-b7d5-b0f1b62436fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8410d29f-870e-4f45-a6af-98c8f2ca547f"", ""inverseOntologyProperty"": """"}]"
a0b809bb-f2dc-53cd-8c3c-d559c0d398b9,tg:lhpr:1724_#5,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3734c70d-183f-5acb-b7d5-b0f1b62436fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""16951988-19bf-450b-b5ef-9b013d59c0a4"", ""inverseOntologyProperty"": """"}]"
0bea0305-0e2a-5500-bba5-91e0263dc3e9,tg:lhpr:1724_#6,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3734c70d-183f-5acb-b7d5-b0f1b62436fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2200de02-a89f-4f7e-a0e7-54055a72ecd5"", ""inverseOntologyProperty"": """"}]"
fa2cc098-d3e3-59b5-93be-a26eb9b1d442,tg:lhpr:1724_#7,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""3734c70d-183f-5acb-b7d5-b0f1b62436fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c6cabd01-fc2b-4cef-9ca7-09e28307ab9a"", ""inverseOntologyProperty"": """"}]"
0f7d3e70-4e0e-5e73-a74c-fdaff0dc2a1c,tg:lhpr:2299_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2e8d2973-71c3-5f81-8ef3-623870cf87d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9be32a84-2b83-47b0-9ed2-270893a37d88"", ""inverseOntologyProperty"": """"}]"
98e900f9-75fc-5c49-ad44-61441638e07b,tg:lhpr:2299_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2e8d2973-71c3-5f81-8ef3-623870cf87d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f706de76-ef6b-4c04-bfe6-08666465dab5"", ""inverseOntologyProperty"": """"}]"
75089d96-f7df-5c34-94e1-9e68c068329e,tg:lhpr:2299_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2e8d2973-71c3-5f81-8ef3-623870cf87d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c1ee527c-7566-44bd-8062-21e150444326"", ""inverseOntologyProperty"": """"}]"
0a4e1ef1-ab33-5b5a-a860-d984591189a5,tg:lhpr:1460_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""7e4cb60b-2b24-5d04-be2a-0e3b3683048d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""952e0845-2789-4ad5-9a6c-bdca308cf061"", ""inverseOntologyProperty"": """"}]"
f7a53970-cbb3-59df-a68e-5d0ebc2ac103,tg:lhpr:1460_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""7e4cb60b-2b24-5d04-be2a-0e3b3683048d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5975efce-17dc-4107-befc-0897f3d97531"", ""inverseOntologyProperty"": """"}]"
18468c03-9802-525e-ad15-25c1bae98d41,tg:lhpr:6805_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""cfad53a5-4e73-57d0-b826-732fa0d0ea8e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6a3e22ed-7c92-4941-90b5-253e00148568"", ""inverseOntologyProperty"": """"}]"
3741a6ae-0f7c-54dc-8ab7-d1ca43fbd24a,tg:lhpr:6805_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""cfad53a5-4e73-57d0-b826-732fa0d0ea8e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d34b5c0-bd56-4a4d-b00a-447ec1a7bc02"", ""inverseOntologyProperty"": """"}]"
ea853297-7098-59a2-829d-857dc067a830,tg:lhpr:6805_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""cfad53a5-4e73-57d0-b826-732fa0d0ea8e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03e89d0f-855b-43eb-af8a-36b71037748e"", ""inverseOntologyProperty"": """"}]"
ca9fdc2a-6878-5403-80bd-cb45d2708e82,tg:lhpr:2515_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2ea0edb2-c134-557f-b86f-857a2d2ba2d8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c90419f-c6a4-42d4-9c3f-88e06cc93d0e"", ""inverseOntologyProperty"": """"}]"
cbeb7f76-324c-55d8-9f61-cde531ebe33f,tg:lhpr:2515_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2ea0edb2-c134-557f-b86f-857a2d2ba2d8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8bff6d50-de57-4be2-9b3c-474f4527250e"", ""inverseOntologyProperty"": """"}]"
a58fd4a0-7b20-54f4-8941-e38f39ad1fb5,tg:lhpr:1552_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""285b7fb1-2fe6-5384-a9a7-a475498a76cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""57b14cff-522b-41e7-bf83-17d81ebe9165"", ""inverseOntologyProperty"": """"}]"
4d2402b3-3fd2-5c38-a2ac-86e951648e87,tg:lhpr:1552_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""285b7fb1-2fe6-5384-a9a7-a475498a76cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dfc95017-c339-49f0-b4ad-482ef317d848"", ""inverseOntologyProperty"": """"}]"
da4b8882-b9bd-526f-89c0-0364cd9b8f46,tg:lhpr:1552_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""285b7fb1-2fe6-5384-a9a7-a475498a76cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40995c11-b885-4316-9be1-0f77145c26e1"", ""inverseOntologyProperty"": """"}]"
f81812d7-55a8-51cb-9619-1d1c2a8b0fbe,tg:lhpr:1552_#4,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""285b7fb1-2fe6-5384-a9a7-a475498a76cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec197a28-ed36-461a-ac98-cbb3a28ea3bd"", ""inverseOntologyProperty"": """"}]"
481ead55-7f8b-52f3-b832-e39013532ed3,tg:lhpr:10345_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ddb7a230-c7b2-50af-8856-f5108772f509"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41597f67-3e01-4356-91ea-33435f4bd9ae"", ""inverseOntologyProperty"": """"}]"
2da9d22d-e2ff-58f9-b7d1-18cb0095b460,tg:lhpr:10345_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ddb7a230-c7b2-50af-8856-f5108772f509"", ""ontologyProperty"": """", ""resourceXresourceId"": ""edde42c9-5134-45b8-9f35-1e8308623fa2"", ""inverseOntologyProperty"": """"}]"
eeae209b-a009-5a3b-8b03-0bfe267f8fcf,tg:lhpr:1728_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""801a26b8-ec2b-52c9-84e1-4432f988604f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ef7693bd-4cec-40fb-9c6c-1644a561351d"", ""inverseOntologyProperty"": """"}]"
d6a19780-5996-544b-a048-3593d1df1b8b,tg:lhpr:1728_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""801a26b8-ec2b-52c9-84e1-4432f988604f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ecbe37d4-e067-4be4-9b97-340422cc25f4"", ""inverseOntologyProperty"": """"}]"
8f4cdcfe-941f-5dc8-893f-b56621577544,tg:lhpr:5696_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""184d321c-5d21-5f51-a69e-9e002064bb9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cfa60978-0952-4688-86dd-ed062b78c575"", ""inverseOntologyProperty"": """"}]"
6199f72a-6a63-5f2b-9962-61dd982c6da0,tg:lhpr:5696_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""184d321c-5d21-5f51-a69e-9e002064bb9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ab08b4d-08a0-424a-8d44-6dc15d4e910a"", ""inverseOntologyProperty"": """"}]"
91f87400-183c-5c4c-aab9-7dc668a60e3c,tg:lhpr:2446_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""978e6e31-6e47-5079-96ad-f06bd9279074"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f22d4849-733e-4409-8697-0e6b31685a26"", ""inverseOntologyProperty"": """"}]"
dfe72e47-3891-5468-b795-7930cfb19a05,tg:lhpr:2446_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""978e6e31-6e47-5079-96ad-f06bd9279074"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c8df7183-8ac0-48ca-a504-6c2b198d25a0"", ""inverseOntologyProperty"": """"}]"
a4252db0-98b2-586d-adef-c3be7d2c297d,tg:lhpr:2597_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2ab5955c-4788-5021-aeeb-8dc0596c5028"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9ae87b4-3eb7-4846-aff8-a75468c429b5"", ""inverseOntologyProperty"": """"}]"
577ef2bd-bdb6-5a90-981d-c6acb493fcc3,tg:lhpr:2597_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""2ab5955c-4788-5021-aeeb-8dc0596c5028"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4475ece5-492a-40ad-8bbe-653c9c52715b"", ""inverseOntologyProperty"": """"}]"
b976bd79-b013-5c05-bf9d-640a8cadce0d,tg:lhpr:4290_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""b52d2424-fcc1-5316-b890-6cb597b258b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2bdaf062-51fb-46c1-8c62-e26eac00ca5f"", ""inverseOntologyProperty"": """"}]"
e196bda5-f765-5098-8fbc-d1b342c5aac2,tg:lhpr:4290_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""b52d2424-fcc1-5316-b890-6cb597b258b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""21078857-8c0e-468c-8ed7-2d45c05e85c5"", ""inverseOntologyProperty"": """"}]"
2923ef36-af78-563d-955b-41e27556f4eb,tg:lhpr:2190_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""847f41d1-af26-515f-acf7-320c95604180"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ce0ca82d-f322-4dd5-bea9-75e0991031f7"", ""inverseOntologyProperty"": """"}]"
14f63383-8eba-5e75-b9da-0016236d77d8,tg:lhpr:2190_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""847f41d1-af26-515f-acf7-320c95604180"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5f985f98-8aed-4b27-8a30-29eb0cffdb16"", ""inverseOntologyProperty"": """"}]"
5ba9b7ad-97ff-5db4-95b5-17b36e1cfc9e,tg:lhpr:1495_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""7497c141-af95-5946-9c8e-fc067bb55eb0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9faa2c97-56e7-4729-9c61-0311e403f286"", ""inverseOntologyProperty"": """"}]"
22506ab0-3504-5422-8efa-9fa9af57f5a1,tg:lhpr:1495_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""7497c141-af95-5946-9c8e-fc067bb55eb0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4c3e4f80-d4b2-4939-b275-0161776d7daa"", ""inverseOntologyProperty"": """"}]"
53886432-41c9-5379-994d-7aca67919394,tg:lhpr:1495_#3,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""7497c141-af95-5946-9c8e-fc067bb55eb0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26a4ffef-345b-4343-8603-6f067775d2b8"", ""inverseOntologyProperty"": """"}]"
8c5f8f05-105d-51ed-9d7b-391f2aa47b22,tg:lhpr:2493_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""4e3fdcb5-0099-52ab-879a-571ce9749144"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7135b650-f1ee-4e18-be45-b5cc71002517"", ""inverseOntologyProperty"": """"}]"
465152f3-470a-5b57-a56e-f074f17ae471,tg:lhpr:2493_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""4e3fdcb5-0099-52ab-879a-571ce9749144"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47885538-b943-4944-a7d9-9895062628f4"", ""inverseOntologyProperty"": """"}]"
ed6552b4-b35c-5fe4-876b-c0c34c3eb65e,tg:lhpr:2610_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""caa4ce3f-639a-5aab-8f69-697e9f89c13b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""16e353e2-afd5-42d8-9bd8-351ae8605aec"", ""inverseOntologyProperty"": """"}]"
6b573b28-d140-5bde-a315-78c4ab0d4767,tg:lhpr:2610_#2,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""caa4ce3f-639a-5aab-8f69-697e9f89c13b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67f15644-5d65-4c25-ae3e-236d3a7827de"", ""inverseOntologyProperty"": """"}]"
b0d87dd7-0a47-5340-bc84-76ae22f07234,tg:lhpr:2240_#1,ImmaterialRecord,1,brocade.immaterial_uuid,"[{""resourceId"": ""ee359dfe-6794-5eeb-bd6b-2812aef5c916"", ""ontologyProperty"": """", ""resourceXresourceId"": ""20069ac2-36f9-49bc-aac2-4f50594e494d"", ""inverseOntologyProperty"": """"}]"
