ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,adm.isadPartOf,Location Number,Serial Number,adm.note,Warehouse Location (begin),Warehouse Location (ende)
42b5466f-eda8-548a-8258-ffbb6c76e4e7,tg:lhph:20913,Items,1,tr:lh:4543,87869/1,,H 6935 / P,,,,
5671674e-7063-50d3-be74-28b338675b17,tg:lhph:40312,Items,1,tr:lh:9510,218458/3017,isad:lh:95309,B 1183 / P (NEG00323/3/4),,,,
760b0216-c604-5683-8e4f-bfabca3e05d5,tg:lhph:16572,Items,1,tr:lh:2405,46376,,R 952 / P,,,,
760b0216-c604-5683-8e4f-bfabca3e05d5,tg:lhph:16572,Items,2,tr:lh:4739,91320/3,isad:lh:93471,R 952 / P,,,,
58d5cee8-e1f5-50be-9895-a2aa9e29f905,tg:lhph:9394,Items,1,tr:lh:7055,178652,,S 5756 / P,,,,
737c9025-4809-57b4-884a-374bd1da58cd,tg:lhph:48722,Items,1,tr:lh:9579,,isad:lh:126771,M 242 / P,,,,
92b8a56c-d6c5-5b44-b102-925b77974961,tg:lhph:35212,Items,1,tr:lh:3899,74479/5,,B 366 / P,,,,
f8c53691-e618-526f-8c43-8d8ca337643f,tg:lhph:3799,Items,1,tr:lh:6476,158757/19,isad:lh:92980,O 3945 / P,,,,
6dc9cba3-9154-5c7b-8756-774665ffbecb,tg:lhph:19687,Items,1,tr:lh:3134,63110/6,isad:lh:93789,S 8565 / P,,,,
6dc9cba3-9154-5c7b-8756-774665ffbecb,tg:lhph:19687,Items,2,tr:lh:7512,197730,,S 8565 / P,,,,
039b1a7f-f192-5b5e-b009-8a7f0fc405f1,tg:lhph:6061,Items,1,tr:lh:7176,179034/1,,Y 615 / P,,,,
8e57c499-7bc8-57e5-98d8-3269fd3ed857,tg:lhph:29231,Items,1,tr:lh:2713,53524/2,isad:lh:93479,V 724 / P,,,,
b903db15-f917-527e-96b3-e5fc078af737,tg:lhph:18995,Items,1,tr:lh:7859,203626/595,isad:lh:94873,M 224 / P (NEG0021/1/6),,,,
f3b56dc6-1c6c-5e61-92db-4f4ab98ec8c0,tg:lhph:30440,Items,1,tr:lh:9510,218458/240,isad:lh:95309,B 1183 / P (NEG0024/1/28),,,,
e1448c17-aa54-51f2-913f-6232afb3f2f5,tg:lhph:48688,Items,1,tr:lh:9579,,isad:lh:126771,M 977 / P,,,,
8fbf589f-1109-5088-8d0a-f445967d35de,tg:lhph:37385,Items,1,tr:lh:9510,218458/2143,isad:lh:95309,B 1183 / P (NEG00233/4/27),,,,
74dc04d6-a01e-551b-9584-e806e3ace946,tg:lhph:3633,Items,1,tr:lh:5448,106978/59,isad:lh:93416,A 1811 / P,,,,
07fcfb95-09fc-58ab-a513-b2e8e6d246a7,tg:lhph:2921,Items,1,tr:lh:6603,163140,isad:lh:93324,G 395 / P,,,,
1d690b03-e35d-5d52-89f9-b348c71f6beb,tg:lhph:23796,Items,1,tr:lh:7009,176400/25,isad:lh:93322,I 5578815 / P,,,,
2d0fa0b6-f24c-512b-9ca6-ceadd0ecf5d3,tg:lhph:24053,Items,1,tr:lh:6902,170898/13,isad:lh:95010,V 15507 / P,,,,
f7f30005-7c40-5425-873f-b1fc18081bea,tg:lhph:42285,Items,1,tr:lh:9913,147158/8,isad:lh:94302,B 76823 / P,,,,
011236d8-f14b-5e1a-9366-b648c21af352,tg:lhph:22884,Items,1,tr:lh:7859,203626/2441,isad:lh:94873,M 224 / P (NEG0080/6/34),,,,
7e11b320-7511-5b50-891a-edb36704c1da,tg:lhph:13320,Items,1,,102124/3,,B 8525 / P,,,,
6f02f971-2ec0-5a16-b797-fb01f7508d66,tg:lhph:45540,Items,1,,27381/743,,D 348 / P,,,,
373da3f7-b362-5583-a814-c4f123518053,tg:lhph:38070,Items,1,tr:lh:9510,218458/2319,isad:lh:95309,B 1183 / P (NEG00249/2/5A),,,,
c3c157c2-5b9f-5b78-998c-a374a17d9c05,tg:lhph:47087,Items,1,tr:lh:5832,123650/29,isad:lh:93067,F 162 / P,,,,
a292162f-f5f9-57cc-ba80-4ba4602c0425,tg:lhph:16122,Items,1,,98685/3,,G 314 / P,,,,
9e7b87ee-c6e4-597e-9fc9-de178f5c90c7,tg:lhph:40742,Items,1,tr:lh:7859,203626/2568,isad:lh:94873,M 224 / P (NEG0085/3/20),,,,
5b71c3a4-4dfe-5325-bada-da953ba8ea3b,tg:lhph:26594,Items,1,tr:lh:3478,68618/14,isad:lh:95153,P 245 / P,,,,
bba84f32-98e3-55a1-bf0d-c97b94ce1ad4,tg:lhph:41850,Items,1,tr:lh:2939,59356/13,isad:lh:93972,W 7072 / P,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,Items,1,tr:lh:6807,168456/7,isad:lh:93612,S 9657 / P,,,,
3d5d8e64-0a35-5da9-b09a-bbeedf2ac0aa,tg:lhph:29661,Items,1,tr:lh:1122,19823/5,,G 943 / P,,,,
3d5d8e64-0a35-5da9-b09a-bbeedf2ac0aa,tg:lhph:29661,Items,2,tr:lh:1497,27321/13,,G 943 / P,,,,
3d5d8e64-0a35-5da9-b09a-bbeedf2ac0aa,tg:lhph:29661,Items,3,tr:lh:5824,122246,isad:lh:93637,G 943 / P,,,,
f33195a1-e138-5add-854b-1ba7a6a3d514,tg:lhph:34950,Items,1,tr:lh:3747,73649/5,,L 2254 / P,,,,
8fd11614-a703-5e1b-9a9b-8ecb658767fb,tg:lhph:53494,Items,1,tr:lh:139964,,isad:lh:163248,,S 935 / 494,Bruikleen Vlaamse Gemeenschap - STR12719,,
d6fff392-cf81-5e14-ba07-6fc163cd9fe0,tg:lhph:35642,Items,1,tr:lh:6898,170828/32,isad:lh:95492,L 319 / P,,,,
d564aa7c-7ea4-5b92-8fe0-9c492bf42007,tg:lhph:48372,Items,1,tr:lh:7872,,isad:lh:120111,S 59 /P,,,,
0cb6f430-dfaf-530c-a218-397e732607f2,tg:lhph:28973,Items,1,tr:lh:9947,235810/50-51,isad:lh:95275,PP 81 / P,,,,
aaed5426-f214-5f94-b679-4bff4fe3eda9,tg:lhph:32187,Items,1,tr:lh:9510,218458/761,isad:lh:95309,B 1183 / P (NEG0075/1/16),,,,
fd701f3f-58f1-5923-9679-cfc89e297129,tg:lhph:6431,Items,1,tr:lh:4767,92987/18,isad:lh:93777,Y 952 / P,,,,
8506845c-75ea-54c9-82e1-462efdf2579d,tg:lhph:30913,Items,1,tr:lh:7325,185996,,G 4372 / P,,,,
8783bf6d-9c92-5678-bffe-7c3c9d8aa323,tg:lhph:2472,Items,1,tr:lh:6342,234609/3,,G 395 / P,,,,
0e8cb9bf-0c0e-5798-bd9b-16d023baef87,tg:lhph:31601,Items,1,tr:lh:9510,218458/644,isad:lh:95309,B 1183 / P (NEG0061/3/8A),,,,
8f2faddb-f970-5a41-af44-b9a38a1a571d,tg:lhph:12161,Items,1,,105568/3,,B 6471 / P,,,,
1ba90611-c356-5762-a2bf-ed5b69a31627,tg:lhph:39231,Items,1,,75251/5,,M 3005 / P,,,,
7ef5c024-54db-557d-8f6f-a6471b69db6b,tg:lhph:17699,Items,1,,116354/5,,H 5235 / P,,,,
a6a70a91-fa6d-5ddc-8a66-12d14dc99baa,tg:lhph:25212,Items,1,tr:lh:1657,29595,,T 3465 / P,,,,
2733f47e-aecb-5038-b37b-af1055affa9b,tg:lhph:45813,Items,1,tr:lh:6989,174520/46,isad:lh:92953,D 715 / P,,,,
e0f628af-9af3-5258-9eb1-a1f60b2e1da3,tg:lhph:20010,Items,1,tr:lh:7859,203626/1226,isad:lh:94873,M 224 / P (NEG0044/7/16),,,,
04e2baab-f5fd-5229-95bd-176948aa2797,tg:lhph:17363,Items,1,tr:lh:2936,59296/32,isad:lh:93151,H 449 / P,,,,
176af6aa-7da7-58a9-9d93-f81621bdfaf4,tg:lhph:41503,Items,1,tr:lh:6796,169039/75,isad:lh:93791,ZZ 15 / P,,,,
dbbd98f1-171e-576c-8b9a-cadaed9a9fd7,tg:lhph:8585,Items,1,,119959/a,,V 716867 / P,,,,
95bdcf23-2455-5e18-8d76-da2eb810127a,tg:lhph:18096,Items,1,tr:lh:7859,203626/101,isad:lh:94873,M 224 / P (NEG0004/3/26),,,,
0ba2d5e2-d485-5fb9-84d7-d303ac61dea1,tg:lhph:2188,Items,1,tr:lh:5584,111577/81,isad:lh:93039,M 656 / P,,,,
9eca9424-be34-52e5-a0a8-80c207caed8b,tg:lhph:7670,Items,1,tr:lh:6886,171373/2452b,isad:lh:75691,S 935 / P,,,,
cf437f6a-23b8-558a-b01a-602a3f3eec2e,tg:lhph:34403,Items,1,tr:lh:9923,147617,,B 153 / P,,,,
d9996246-1a2c-5e5d-be39-b1fd8f3caef2,tg:lhph:28420,Items,1,,49740/2,,P 828 / P,,,,
0d1fff1c-d33a-5471-a08b-fca31e9d5f61,tg:lhph:6962,Items,1,,168580/6,isad:lh:92978,S 935 / P,,,,
2640fa21-9a95-574e-8e74-99d62cdfddae,tg:lhph:36594,Items,1,tr:lh:1492,27493/387,,B 435 / P,,,,
2640fa21-9a95-574e-8e74-99d62cdfddae,tg:lhph:36594,Items,2,tr:lh:2936,59298/3,isad:lh:93151,B 435 / P,,,,
2640fa21-9a95-574e-8e74-99d62cdfddae,tg:lhph:36594,Items,3,tr:lh:5817,122065/6,isad:lh:95031,B 435 / P,,,,
008c71e5-7646-57d4-9481-43d3b17b1b0e,tg:lhph:51850,Items,1,,235698/1-4,isad:lh:93287,G 994 / P,,,,
65fe012e-beee-5b72-a264-a9c43996b857,tg:lhph:2022,Items,1,tr:lh:9946,235438/150,isad:lh:93182,P 45 / P,,,,
ca281a6f-6202-5e20-9f99-c9b22a6ff0b8,tg:lhph:31251,Items,1,tr:lh:1447,25301,isad:lh:95341,J 2503 / P,,,,
ca281a6f-6202-5e20-9f99-c9b22a6ff0b8,tg:lhph:31251,Items,2,tr:lh:2303,43638/3,isad:lh:93522,J 2503 / P,,,,
8495f121-22e8-5d23-9c79-ebdbdee18018,tg:lhph:49099,Items,1,tr:lh:128702,,,K 7145 / P,,,,
7f4c0d8d-a8cc-5693-90d6-5e1ddf71902b,tg:lhph:25642,Items,1,tr:lh:7764,201222/1,,C 2756 / P,,,,
f221214d-5cc0-5109-ba43-07d0fe84fd02,tg:lhph:22187,Items,1,tr:lh:139964,,isad:lh:182279,,S 935 / 1058,Bruikleen Vlaamse Gemeenschap - GLN000586,,
f221214d-5cc0-5109-ba43-07d0fe84fd02,tg:lhph:22187,Items,2,tr:lh:139964,,isad:lh:182279,,S 935 / 486,Bruikleen Vlaamse Gemeenschap - STR10995,,
624a6749-ced6-525c-8bcd-1f3e2a277b67,tg:lhph:38973,Items,1,tr:lh:5200,102844/4,,M 2355 / P (II),,,,
5aa78c2b-db24-58fe-aec7-4953f8f13eb8,tg:lhph:39661,Items,1,tr:lh:6989,174489/11,isad:lh:92953,M 4073 / P,,,,
b16782d2-5c90-5830-b3ce-70e8f0a62182,tg:lhph:44351,Items,1,,220195,,D 2375 / P,,,,
16a20c02-c73c-5c89-a7de-13f672d09634,tg:lhph:12531,Items,1,tr:lh:5832,123657/10,isad:lh:93067,B 8758 / P,,,,
d58cd0fe-088d-5cad-9afc-a380586c3e9a,tg:lhph:24950,Items,1,tr:lh:6794,168277/1-23,isad:lh:173052,O 203 / P,,,,
aeaa74c2-ade1-5466-abe8-529d21a7b92c,tg:lhph:43494,Items,1,tr:lh:6007,132739,isad:lh:93627,S 497 / P (GF),,,,
7d2bf4f4-e808-5a73-9900-753d69eeffde,tg:lhph:41153,Items,1,tr:lh:6989,174498/21,isad:lh:93721,M 6864 / P,,,,
7d2bf4f4-e808-5a73-9900-753d69eeffde,tg:lhph:41153,Items,2,tr:lh:6989,174613/2,isad:lh:93721,M 6864 / P,,,,
734a9474-7109-505d-9eb9-2941959ec622,tg:lhph:17733,Items,1,tr:lh:4212,81358/9,isad:lh:92998,S 7035 / P,,,,
feb52228-abaf-5f23-af85-5bea6eeda30a,tg:lhph:46696,Items,1,tr:lh:3099,62186/53,isad:lh:95865,D 9565 / P,,,,
ed0121f7-6a35-5867-ad6a-5e8aa74fc6c0,tg:lhph:20440,Items,1,tr:lh:7859,203626/1439,isad:lh:94873,M 224 / P (NEG0051/2/6),,,,
2493b240-fd9b-50f9-a433-aa4f443cfe0f,tg:lhph:47984,Items,1,tr:lh:7336,,isad:lh:117930,S 59 /P,,,,
be014964-c3d0-533f-bc1e-6fbf41b4a679,tg:lhph:16821,Items,1,tr:lh:3755,72198/2,isad:lh:93990,S 172 / P,,,,
dad9cefb-1a1e-5281-a73d-4b7f07138154,tg:lhph:27385,Items,1,tr:lh:4231,81775/68,isad:lh:93123,V 36695 / P,,,,
e4530312-0808-506e-a297-ce5129dff648,tg:lhph:52285,Items,1,tr:lh:139964,,isad:lh:182271,,S 935 / 482,Bruikleen Vlaamse Gemeenschap - STR10145,,
9808c96b-d3ea-5911-b7a7-809bdac19a00,tg:lhph:28070,Items,1,tr:lh:3839,74036/6,,V 36695 / P,,,,
df1a5ac1-3a87-5d86-96db-8ca4118647b2,tg:lhph:32884,Items,1,tr:lh:5552,110081/221,isad:lh:94734,K 162 / P,,,,
66b02669-44b2-5667-b3f4-8ee27168e12f,tg:lhph:33796,Items,1,tr:lh:9510,218458/1147,isad:lh:95309,B 1183 / P (NEG00118/2/10),,,,
362bc34e-994b-5563-afd2-4e90340e75ad,tg:lhph:7220,Items,1,tr:lh:3837,74033/2,,V 1521 / P,,,,
e0e70d95-8313-52a9-ba47-008f7a47d238,tg:lhph:34053,Items,1,tr:lh:3733,72408,,B 1333 / P (Portretten 1920-1945),,,,
609c7af5-877c-5c55-acae-8b2b9cd2bcc8,tg:lhph:26347,Items,1,tr:lh:6602,163107/5,isad:lh:95147,T 4045 / P,,,,
df66a4d9-a196-5bfe-8e7a-fcf9273837cd,tg:lhph:46946,Items,1,tr:lh:5834,122673/30,isad:lh:92962,E 2545 / P,,,,
c28a4889-91ee-5e16-9232-727d415f8af2,tg:lhph:21482,Items,1,tr:lh:7314,203647/108,isad:lh:92944,FVCA / P (Derden),,,,
574d743e-4f51-507f-9110-f9a1c6c59f8e,tg:lhph:47654,Items,1,tr:lh:103933,,isad:lh:105406,,P 272639 / 6,,V2 A 4 D2,V2 A 4 D2
9c15510c-78bc-52c8-a928-f5687604cfe9,tg:lhph:11034,Items,1,tr:lh:6778,167745/2,,UU 20 / P,,,,
54d8fedf-9e36-583c-9d5b-720d957723dd,tg:lhph:45669,Items,1,tr:lh:3021,61023/24,isad:lh:93043,D 476 / P,,,,
fa0f5f9a-0207-5ce2-8473-cc92da183c57,tg:lhph:13009,Items,1,tr:lh:7885,234073,isad:lh:93241,C 2632 / P,,,,
e3c91380-17d5-5341-ad30-d5e6ba0a6ffb,tg:lhph:38359,Items,1,tr:lh:1736,30858/3,isad:lh:95587,B 515 / P,,,,
f89c7e3a-dd36-5e2d-8996-c8941da5a0e4,tg:lhph:9117,Items,1,tr:lh:3064,62662/89,,S 4687 / P,,,,
8e92b39f-09e1-597e-a145-839151d4be5f,tg:lhph:40191,Items,1,tr:lh:9510,218458/2982,isad:lh:95309,B 1183 / P (NEG00319/2/5),,,,
c8a33145-7d13-50fb-b8a7-29f4a330981e,tg:lhph:30769,Items,1,,233022/1,,G 4125 / P,,,,
29e57a6d-1aa8-5dce-8f4f-445740059274,tg:lhph:1527,Items,1,tr:lh:4066,77909/6,,L 2 / P,,,,
840289a6-c8ff-5023-8403-b5430ec4be02,tg:lhph:35091,Items,1,tr:lh:9510,218458/1425,isad:lh:95309,B 1183 / P (NEG00151/1/6),,,,
5f78dd08-9f80-515e-acd9-b203575c9e89,tg:lhph:19404,Items,1,tr:lh:5242,103322/2,isad:lh:94901,S 83875 / P,,,,
7be70aa1-e895-5aab-ad28-81a088161fee,tg:lhph:32754,Items,1,tr:lh:9510,218458/878,isad:lh:95309,B 1183 / P (NEG0087/4/H),,,,
8e61198a-2698-5a49-846e-2fd577d2ab8c,tg:lhph:53247,Items,1,tr:lh:140159,,isad:lh:156055,D 125 / P (1)(23),,,,
21be733d-3769-54e6-aad1-c8a1a2b42e57,tg:lhph:54078,Items,1,tr:lh:140159,,isad:lh:183268,D 125 / P (3) 17,,,,
46ec8782-bbfb-54a0-b11b-0b239d7ac9f7,tg:lhph:29548,Items,1,tr:lh:9850,218439/5-6,isad:lh:95298,L 2057 / P,,,,
ecb0f85d-25ea-523f-b014-110301be4bbd,tg:lhph:51780,Items,1,tr:lh:7693,,isad:lh:152104,,G 4933 / 32,,,
f2cf3f4b-4881-5e24-8039-ee9a9cb2f2d5,tg:lhph:5837,Items,1,,234798/449,,Y 952 / P,,,,
69292b8d-5cfc-507f-b27e-bdcc5e8dced3,tg:lhph:4725,Items,1,,5217,,H 517 / P,,,,
d1038535-5b22-5778-b676-2a19b529e104,tg:lhph:30293,Items,1,tr:lh:9510,218458/207,isad:lh:95309,B 1183 / P (NEG0020/2/11),,,,
29678c5f-1742-5e43-8e10-da0ec81d1f5a,tg:lhph:50892,Items,1,tr:lh:139964,,isad:lh:182282,,S 935 / 1006,Bruikleen Vlaamse Gemeenschap - GLN000067,,
5f4d0329-255b-58be-958e-90e7f173e736,tg:lhph:37556,Items,1,,197655,,LL 223 / P,,,,
ac9c937c-d2c1-55af-96fc-4eb48272bd69,tg:lhph:6718,Items,1,,99521,,T 394 / P,,,,
3b2d5675-9ad3-54b4-af41-0338f883b811,tg:lhph:42456,Items,1,,217354/55,,FF 129 / P,,,,
8def9d55-e58a-5d81-ae9b-59fd85e78696,tg:lhph:512,Items,1,tr:lh:3480,68627/307,,C 2756 / P,,,,
cfc02abb-fc7f-5bf2-905a-d803dffa9200,tg:lhph:14236,Items,1,tr:lh:3838,73791/6,,D 2255 / P,,,,
9bf5b1b8-0fd4-5c6c-9bb1-4525d10f9e48,tg:lhph:25992,Items,1,tr:lh:6462,158575/9,isad:lh:93743,V 3484 / P,,,,
813825c2-6091-5b28-9fa7-c00bb2d7a3df,tg:lhph:45393,Items,1,tr:lh:6511,160059/138,isad:lh:94488,D 2969 / P,,,,
8f592fd7-2311-57fe-9207-aa3fd4ee6b20,tg:lhph:21178,Items,1,tr:lh:7859,203626/1731,isad:lh:94873,M 224 / P (NEG0060/3/8),,,,
e3fa8435-9f38-5f25-adce-2425dd4c5718,tg:lhph:24680,Items,1,tr:lh:3837,73775/2,,N 4775 / P,,,,
fe2cc4ba-7278-5a2a-b5c9-b3a1c05fac1d,tg:lhph:25838,Items,1,tr:lh:7726,200461/40a,isad:lh:93406,W 381 / P,,,,
8579ff64-5cdb-5e87-8c36-6db0d4030ad7,tg:lhph:47204,Items,1,tr:lh:9321,221126/1,isad:lh:95563,L 9732 / P,,,,
266ad01d-ea73-5e4c-9689-87341fd7f664,tg:lhph:9547,Items,1,tr:lh:4162,82161/2,,S 59 / P,,,,
2c31e1ab-6534-556d-9019-7cb8f77fc438,tg:lhph:13459,Items,1,,31596,,B 658 / P,,,,
ea532ad8-d7b5-5a67-9120-46a13c1b797c,tg:lhph:45239,Items,1,tr:lh:6511,160059/251,isad:lh:94791,D 2969 / P,,,,
342872a8-9c2f-5c13-93a8-77db380b8326,tg:lhph:27805,Items,1,tr:lh:4238,82131/12,isad:lh:93323,V 36695 / P,,,,
8aec562e-05d5-5e6e-8224-3a15cc5decc2,tg:lhph:26717,Items,1,tr:lh:6798,168359/2,isad:lh:93207,V 3742 / P,,,,
a5501a94-1f6f-55fc-80a9-7ee5107be098,tg:lhph:1177,Items,1,tr:lh:3033,60531/28,,B 708 / P,,,,
dae7f1ac-adfc-5464-9c7e-13a73dc24047,tg:lhph:30339,Items,1,tr:lh:6378,148946/77,isad:lh:94672,V 724 / P,,,,
c2dc2c46-3dee-5294-9d22-c7f4e151fda8,tg:lhph:52905,Items,1,tr:lh:139964,,isad:lh:161174,,S 935 / 490,Bruikleen Vlaamse Gemeenschap - STR11986,,
0f966288-ee70-57a9-9e2a-2bb01349ee0e,tg:lhph:50938,Items,1,tr:lh:139964,,isad:lh:182272,,S 935 / 1013,Bruikleen Vlaamse Gemeenschap - GLN000134,,
0f966288-ee70-57a9-9e2a-2bb01349ee0e,tg:lhph:50938,Items,2,tr:lh:139964,,isad:lh:182272,,S 935 / 482,Bruikleen Vlaamse Gemeenschap - STR10050,,
2333a212-c66a-51a1-8465-1bf4197eea33,tg:lhph:32304,Items,1,tr:lh:6444,158224/42,isad:lh:93254,J 422 / P (III),,,,
a3713e5f-7b84-529c-ab44-53c883c40c5c,tg:lhph:19054,Items,1,tr:lh:7859,203626/625,isad:lh:94873,M 224 / P (NEG0023/1/17),,,,
d90af37b-acc7-5b68-b27b-8b78ad0ea45b,tg:lhph:4375,Items,1,tr:lh:88,1284,,A 274 / P,,,,
e51c2b9b-783e-519e-a564-194905c4ab5c,tg:lhph:6348,Items,1,,234798/220,,Y 952 / P,,,,
a711aa48-c767-5324-a554-dbcaa579e1c1,tg:lhph:37106,Items,1,tr:lh:3269,66294/12,isad:lh:93043,L 776 / P,,,,
b9b4da87-66a6-5018-8178-4467ade1df13,tg:lhph:29118,Items,1,tr:lh:3832,74043/4,,V 70725 / P,,,,
af264fef-71ee-5b8d-9c13-8c9b0adf114f,tg:lhph:17949,Items,1,tr:lh:7827,202254/193,isad:lh:94871,R 286 / P,,,,
e1b6c538-b218-50da-a359-ce6aff5d770a,tg:lhph:23515,Items,1,tr:lh:981,18380,,M 786 / P,,,,
5b9e43c6-bf07-5b32-b5ed-8ac00d220854,tg:lhph:21528,Items,1,tr:lh:2026,37840,isad:lh:93710,W 754 / P,,,,
5b9e43c6-bf07-5b32-b5ed-8ac00d220854,tg:lhph:21528,Items,2,,53146/8,isad:lh:94918,W 754 / P,,,,
5b9e43c6-bf07-5b32-b5ed-8ac00d220854,tg:lhph:21528,Items,3,tr:lh:3340,66453/37,isad:lh:94918,W 754 / P,,,,
5b9e43c6-bf07-5b32-b5ed-8ac00d220854,tg:lhph:21528,Items,4,tr:lh:7756,201040/1b,isad:lh:94959,W 754 / P,,,,
f61c289f-9a43-586c-8e52-dfb4e9d1ace2,tg:lhph:15974,Items,1,tr:lh:3838,74453/6,,G 201 / P,,,,
3f856214-8022-5c4d-a2d9-9448ec24c14f,tg:lhph:14666,Items,1,,76356/4,,D 35065 / P,,,,
d4c34b25-8816-5532-82e9-87629e883fd9,tg:lhph:142,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P (1933-1939/25),,,,
b91e86d2-d6b8-5e51-8c35-8b905e841467,tg:lhph:42006,Items,1,tr:lh:6916,171120/21,isad:lh:94934,B 75357 / P,,,,
01978ce1-d853-5c0d-86a8-43bad0f05294,tg:lhph:20293,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P (1942-1949/13-15),,,,
81c09c32-0da6-5e31-bba0-f761f655d4e0,tg:lhph:11937,Items,1,,17431,,B 4149 / P,,,,
81c09c32-0da6-5e31-bba0-f761f655d4e0,tg:lhph:11937,Items,2,tr:lh:1960,35791/4,isad:lh:93260,B 4149 / P,,,,
8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,tg:lhph:9814,Items,1,tr:lh:3699,71555,isad:lh:93081,M 896 / P,,,,
69d99577-abc0-5570-8eaa-a87cbd33a49d,tg:lhph:40892,Items,1,tr:lh:6913,171050/99,isad:lh:93937,M 573 / P (III),,,,
ff0f4cb1-c6e9-598b-92ec-e6a3b8c4d6b2,tg:lhph:27556,Items,1,tr:lh:6558,161924/3,isad:lh:93210,V 486 / P,,,,
34e871ae-fc4f-52d0-b0db-441921086dad,tg:lhph:8706,Items,1,,27381/604,,S 1055 / P,,,,
422631be-2d2c-5615-9cc3-3e7414c3e4b3,tg:lhph:39548,Items,1,tr:lh:864,15852/1,isad:lh:95606,M 385 / P,,,,
422631be-2d2c-5615-9cc3-3e7414c3e4b3,tg:lhph:39548,Items,2,,112367,,M 385 / P,,,,
7e54c050-6774-5d89-b914-b3cad4a29114,tg:lhph:12618,Items,1,tr:lh:5117,101085/2,isad:lh:93519,B 9074 / P,,,,
7e54c050-6774-5d89-b914-b3cad4a29114,tg:lhph:12618,Items,2,tr:lh:7325,196912,,B 9074 / P,,,,
95754f3a-b16d-5c5d-ad0b-7f60ac70bde6,tg:lhph:44078,Items,1,tr:lh:9982,220279/50,isad:lh:95749,VV 515 / P,,,,
0b21b5df-6656-5e1a-aaa6-5a3e507840b5,tg:lhph:41780,Items,1,tr:lh:3832,73726/1,,W 7562 / P,,,,
3b5718fd-d950-59e3-8478-c57a0a39b7e8,tg:lhph:10625,Items,1,tr:lh:3269,66291/3,isad:lh:93043,U 20 / P,,,,
fc39a127-01b4-50c4-abbd-6b02669fc747,tg:lhph:46045,Items,1,tr:lh:3327,203853/10,isad:lh:109798,C 395 / ARC (374),,,,
20ed5dbb-d8fe-527e-b690-24ba62f12233,tg:lhph:33145,Items,1,tr:lh:9510,218458/966,isad:lh:95309,B 1183 / P (NEG0098/1/7A),,,,
8930b646-e93d-5b2d-beb4-5a7e5a203a1f,tg:lhph:18215,Items,1,tr:lh:7859,203626/145,isad:lh:94873,M 224 / P (NEG0005/4/12),,,,
fd5925b1-126e-52b4-9a83-840f15058726,tg:lhph:31178,Items,1,,64616,,G 7343 / P,,,,
7151ab3a-7366-5853-b385-df938106c03c,tg:lhph:34680,Items,1,tr:lh:9510,218458/1305,isad:lh:95309,B 1183 / P (NEG00137/4/13),,,,
a1f03dd8-bef5-5542-a9b2-d9abdd55c9aa,tg:lhph:52456,Items,1,tr:lh:139964,,isad:lh:182592,,S 935 / 486,Bruikleen Vlaamse Gemeenschap - STR11009,,
3b942ff5-396c-56b3-8fe9-522f34275bef,tg:lhph:35992,Items,1,tr:lh:3100,62412/2,,W 35458 / P,,,,
174c3516-ee78-5d9c-ae85-3406b3590ccf,tg:lhph:28359,Items,1,tr:lh:4427,86561/17,,V 52655 / P,,,,
4fadc4e2-5767-5623-b4f7-a17eae206874,tg:lhph:50191,Items,1,,75690,,G 3633 / P,,,,
02082c16-3aca-578f-be5b-deea64e11bd0,tg:lhph:7109,Items,1,tr:lh:3033,60533,,S 935 / P,,,,
02082c16-3aca-578f-be5b-deea64e11bd0,tg:lhph:7109,Items,2,tr:lh:139964,,isad:lh:182285,,S 935 / 1001,Bruikleen Vlaamse Gemeenschap - GLN000020,,
02082c16-3aca-578f-be5b-deea64e11bd0,tg:lhph:7109,Items,3,tr:lh:139964,,isad:lh:182285,,S 935 / 482,Bruikleen Vlaamse Gemeenschap - STR10154,,
e22ce45b-f7f2-541f-9c29-2a57ba803ffb,tg:lhph:36347,Items,1,tr:lh:9510,218458/1796,isad:lh:95309,B 1183 / P (NEG00195/2/1),,,,
69700e72-71c9-5f8d-a13b-3cb7f6a0074d,tg:lhph:5134,Items,1,tr:lh:6476,158757/8,isad:lh:92980,A 4689 / P,,,,
f27c8b9c-a8b4-535d-a011-1ac264d8576e,tg:lhph:31482,Items,1,tr:lh:9510,218458/604,isad:lh:95309,B 1183 / P (NEG0056/4/4),,,,
9f6cc994-bbc3-59a5-bb16-435f0a53e5db,tg:lhph:23846,Items,1,tr:lh:4034,77343/4,isad:lh:95009,T 3125 / P,,,,
28616d03-9dd6-56c3-b72a-ddf265bb1173,tg:lhph:15427,Items,1,tr:lh:4297,83095/5,,R 64 / P,,,,
cd3baf35-5469-5a68-af6f-507295ec68a1,tg:lhph:43247,Items,1,,178815,,SC 5 E1,,,,
4133dd1a-0152-5c87-898a-f30a010caed0,tg:lhph:20769,Items,1,tr:lh:7859,203626/1580,isad:lh:94873,M 224 / P (NEG0054/7/11),,,,
4779e6c7-94a8-559c-9179-31181fccb1fe,tg:lhph:25091,Items,1,tr:lh:6599,163061/23,isad:lh:94443,O 3122 / P,,,,
