ResourceID,brocade.id,card,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type
5ffbae58-1c8a-5e2e-920a-186e1b3ddbf1,tg:lhph:35071,e73_CreationTimeSpans,1905-02-06,nan,nan,nan,nan,nan,nan
a0ab92b6-b366-5a00-9542-005576bb1d18,tg:lhph:3006,e73_CreationTimeSpans,1893-uu-uu,nan,nan,nan,nan,nan,nan
0c8f3579-4b3a-575d-a98a-b91428944044,tg:lhph:46398,e73_CreationTimeSpans,1948-07-31,nan,1948-08-01,nan,nan,nan,nan
c8619b2a-d2e3-5fc0-8d8e-15d9f06659fe,tg:lhph:16661,e73_CreationTimeSpans,1890-uu-uu,nan,nan,nan,nan,nan,nan
7f363ed4-bc3a-5a36-95a9-f05208cf49d1,tg:lhph:39971,e73_CreationTimeSpans,1944-09-uu,nan,nan,nan,nan,nan,nan
7b3cd383-e66a-5960-a97e-e40d9eca9dcc,tg:lhph:22236,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
6986ba2f-ca6d-58e4-99cf-b59094c9d2e5,tg:lhph:48561,e73_CreationTimeSpans,1967-uu-uu,circa,nan,nan,nan,nan,nan
be01089b-ba8f-5638-8f30-5526f988d8ac,tg:lhph:29381,e73_CreationTimeSpans,1955-05-12,nan,nan,nan,nan,nan,nan
01787fde-eeff-5c84-9c94-7c14be09c41d,tg:lhph:49103,e73_CreationTimeSpans,1969-uu-uu,circa,nan,nan,nan,nan,nan
7e776854-d045-5119-8a23-ec30674959af,tg:lhph:23654,e73_CreationTimeSpans,1968-uu-uu,nan,nan,nan,nan,nan,nan
66555b53-10a3-5ec4-949e-2b797eae4b91,tg:lhph:35119,e73_CreationTimeSpans,1973-uu-uu,circa,nan,nan,nan,nan,nan
497e9c34-937e-5570-ac2a-258c2d301112,tg:lhph:27578,e73_CreationTimeSpans,1939-10-22,nan,nan,nan,nan,nan,nan
257d2e6c-0148-592c-b7ea-fb9f52d89ac6,tg:lhph:45803,e73_CreationTimeSpans,1925-08-uu,reconstructie,nan,nan,nan,nan,nan
93974107-9b64-5373-b5fd-3a256d924912,tg:lhph:2464,e73_CreationTimeSpans,1980-07-28,nan,nan,nan,nan,nan,nan
0cb0eb51-0121-5887-bfa8-81ff1354cb97,tg:lhph:26072,e73_CreationTimeSpans,1966-01-uu,nan,nan,nan,nan,nan,nan
7d2bf4f4-e808-5a73-9900-753d69eeffde,tg:lhph:41153,e73_CreationTimeSpans,1952-uu-uu,circa,nan,nan,nan,nan,nan
99bc7ef7-d9f1-5a2f-9504-f1c45d8300ff,tg:lhph:39819,e73_CreationTimeSpans,1950-uu-uu,nan,nan,nan,nan,nan,nan
cad44c7d-acd5-55dc-a5d3-2b12f04eb384,tg:lhph:48409,e73_CreationTimeSpans,1987-uu-uu,nan,1988-uu-uu,nan,nan,nan,nan
a4c1f444-8047-5147-aa66-e77e1a4b30a0,tg:lhph:4128,e73_CreationTimeSpans,1950-uu-uu,nan,nan,nan,nan,nan,nan
dcc95837-9820-5150-a434-9620453f346c,tg:lhph:44490,e73_CreationTimeSpans,1933-uu-uu,nan,nan,nan,nan,nan,nan
25a72a42-7c85-5c01-91a7-58ee0bf21c15,tg:lhph:36273,e73_CreationTimeSpans,1925-uu-uu,circa,nan,nan,nan,nan,nan
9f38ac26-b38a-5d9c-848f-799fa0e08ea2,tg:lhph:35880,e73_CreationTimeSpans,1868-uu-uu,circa,nan,nan,nan,nan,nan
e29f444d-85ec-50ad-adcf-4baf343cc134,tg:lhph:8828,e73_CreationTimeSpans,1901-uu-uu,circa,nan,nan,nan,nan,nan
cd863b75-729c-5414-9b4a-4b2d84df626d,tg:lhph:8254,e73_CreationTimeSpans,1920-uu-uu,nan,nan,nan,nan,nan,nan
2d871567-989a-54ff-98c6-1789bd2f3be5,tg:lhph:15463,e73_CreationTimeSpans,1952-uu-uu,nan,nan,nan,nan,nan,nan
d8ba6088-a374-570f-ba34-69054c636742,tg:lhph:37779,e73_CreationTimeSpans,1980-uu-uu,circa,nan,nan,nan,nan,nan
0e423bc7-f18e-5cc2-9c02-02a7edae5a48,tg:lhph:42845,e73_CreationTimeSpans,1997-09-01,nan,nan,nan,nan,nan,nan
51199930-f856-57ee-9bc6-7a2d8f2b7efe,tg:lhph:39180,e73_CreationTimeSpans,1950-uu-uu,nan,nan,nan,nan,nan,nan
662d90d3-7537-539e-98b5-c4b0e0680a14,tg:lhph:33455,e73_CreationTimeSpans,1954-08-uu,nan,nan,nan,nan,nan,nan
388c87d4-2684-5dd1-ab28-fb0eb5cf224d,tg:lhph:18869,e73_CreationTimeSpans,1890-uu-uu,nan,nan,nan,nan,nan,nan
6b06e260-72ea-5f79-a1e3-8bca2081bce7,tg:lhph:21034,e73_CreationTimeSpans,1939-02-11,nan,nan,nan,nan,nan,nan
9be56e65-f347-5aa3-8116-c8809466fe42,tg:lhph:5422,e73_CreationTimeSpans,1964-uu-uu,nan,nan,nan,nan,nan,nan
521be2d9-a864-54d2-bba8-37f6a8a5c859,tg:lhph:3016,e73_CreationTimeSpans,1904-uu-uu,circa,nan,nan,nan,nan,nan
a8c4ef5d-b837-511e-8bba-052bde101c39,tg:lhph:27400,e73_CreationTimeSpans,1965-uu-uu,circa,nan,nan,nan,nan,nan
6407836f-a0c9-5431-af9a-13434c011f0f,tg:lhph:35061,e73_CreationTimeSpans,1950-uu-uu,nan,nan,nan,nan,nan,nan
5e331f88-9d15-5ad2-9b59-425410a7d836,tg:lhph:29885,e73_CreationTimeSpans,1909-08-22,nan,nan,nan,nan,nan,nan
4fde7ac6-d0e3-5465-84de-dde52eaaf844,tg:lhph:39961,e73_CreationTimeSpans,1966-06-04,nan,nan,nan,nan,nan,nan
47f7453a-8c96-5c9b-956a-b6ea486e0f0f,tg:lhph:48571,e73_CreationTimeSpans,1996-02-13,nan,nan,opschrift object,creation date note,Nederlands,nan
12a4788b-e1c9-59b3-93d0-87cb5123166f,tg:lhph:6630,e73_CreationTimeSpans,1920-uu-uu,nan,nan,nan,nan,nan,nan
b7017500-d1ca-5c2d-be1e-b13aff57e411,tg:lhph:18088,e73_CreationTimeSpans,1940-uu-uu,nan,1945-uu-uu,nan,nan,nan,nan
3b8e0bda-a10b-5cb3-b36e-fb55d9fad457,tg:lhph:16671,e73_CreationTimeSpans,1868-uu-uu,nan,nan,nan,nan,nan,nan
c30a7700-75a0-5331-b0cd-867c6f398fa0,tg:lhph:46388,e73_CreationTimeSpans,1948-07-31,nan,1948-08-01,nan,nan,nan,nan
6f3689cd-3a65-5bb9-a847-79ac7ea585f4,tg:lhph:32027,e73_CreationTimeSpans,1970-02-14,nan,nan,nan,nan,nan,nan
3467792a-7de0-5dfb-935d-f877330f8497,tg:lhph:20446,e73_CreationTimeSpans,1966-04-uu,nan,nan,nan,nan,nan,nan
5e4690c5-9436-54af-8a51-33a266c03b4c,tg:lhph:4050,e73_CreationTimeSpans,1939-uu-uu,circa,nan,nan,nan,nan,nan
a24d28bb-c1d6-5ee5-8493-b45684bb12fe,tg:lhph:11637,e73_CreationTimeSpans,1971-11-27,nan,nan,nan,nan,nan,nan
c5650966-a27d-543f-9906-1f2fb9637a12,tg:lhph:16594,e73_CreationTimeSpans,1921-11-27,nan,nan,nan,nan,nan,nan
6f402e56-56a4-57f5-a5e5-3d71d74772d6,tg:lhph:8950,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
a2e6ed4a-4248-55dc-a1bf-6e2f0e14b129,tg:lhph:25260,e73_CreationTimeSpans,1928-uu-uu,nan,nan,nan,nan,nan,nan
1a318e6a-8ef9-5a14-b230-3065ac3fda19,tg:lhph:37601,e73_CreationTimeSpans,1930-uu-uu,circa,nan,nan,nan,nan,nan
fd343a8d-aa05-5450-8bf8-fac4449b7443,tg:lhph:1676,e73_CreationTimeSpans,1966-02-uu,nan,nan,nan,nan,nan,nan
a4dd7912-a3b0-5716-b227-4e37ed80d434,tg:lhph:52598,e73_CreationTimeSpans,1961-uu-uu,nan,nan,nan,nan,nan,nan
8882786f-cb9e-5de9-b62e-b209e1b2f693,tg:lhph:51517,e73_CreationTimeSpans,1902-uu-uu,circa,nan,nan,nan,nan,nan
618e8875-56c5-5ac2-ad86-75df92a335d8,tg:lhph:24057,e73_CreationTimeSpans,1901-uu-uu,circa,nan,nan,nan,nan,nan
9cc81312-7c71-5bbe-a468-17d3e8421afb,tg:lhph:36436,e73_CreationTimeSpans,1974-05-01,circa,nan,nan,nan,nan,nan
5f355b07-8524-5b84-b24b-d9136f6a5585,tg:lhph:47826,e73_CreationTimeSpans,1929-uu-uu,nan,nan,geschreven op object,creation date note,Nederlands,nan
e671c3a1-275e-5112-ba6a-40790c2d6bad,tg:lhph:15226,e73_CreationTimeSpans,1967-uu-uu,nan,nan,nan,nan,nan,nan
6a8ebd7e-f512-5f9d-af6a-3a5f2f8b4edc,tg:lhph:33210,e73_CreationTimeSpans,1963-uu-uu,circa,nan,nan,nan,nan,nan
774769ca-3a0f-5160-ba26-588c608fe073,tg:lhph:6894,e73_CreationTimeSpans,1910-uu-uu,circa,nan,nan,nan,nan,nan
62d5d665-fe8f-5597-95de-cbb1f13d1320,tg:lhph:5267,e73_CreationTimeSpans,1942-uu-uu,circa,nan,nan,nan,nan,nan
0a89e98f-b4ac-598d-b417-26d9ba65c33d,tg:lhph:53092,e73_CreationTimeSpans,1901-09-25,nan,nan,nan,nan,nan,nan
2207dc61-3670-5dea-961f-12c83a66385c,tg:lhph:28957,e73_CreationTimeSpans,1941-01-04,nan,nan,nan,nan,nan,nan
72667004-f014-5198-8daa-0885e11b2f86,tg:lhph:49746,e73_CreationTimeSpans,1988-uu-uu,reconstructie,nan,nan,nan,nan,nan
8f9acb26-a91a-5fc7-a94f-25b2c1a54701,tg:lhph:7407,e73_CreationTimeSpans,1935-08-25,nan,nan,nan,nan,nan,nan
15977662-0c00-5214-a642-7d96e8cda846,tg:lhph:31470,e73_CreationTimeSpans,1900-03-uu,nan,nan,nan,nan,nan,nan
fbd8b39c-5d37-560c-a68b-fa8c2b0fdbf1,tg:lhph:23011,e73_CreationTimeSpans,1943-uu-uu,nan,nan,nan,nan,nan,nan
ae9bacd4-8966-5bdc-9c47-e860b9523ad8,tg:lhph:40860,e73_CreationTimeSpans,1967-uu-uu,circa,nan,nan,nan,nan,nan
2924f0a7-30a5-5d62-8197-3e8688db51f4,tg:lhph:26637,e73_CreationTimeSpans,1966-03-uu,nan,nan,nan,nan,nan,nan
69b322a7-b622-51f4-bb45-341d4b3238dc,tg:lhph:34256,e73_CreationTimeSpans,1969-06-uu,nan,nan,nan,nan,nan,nan
494da69f-5d7e-588b-8dd7-f129d676ea02,tg:lhph:11893,e73_CreationTimeSpans,1965-uu-uu,nan,nan,nan,nan,nan,nan
55a36b31-ba33-50b8-8420-2b798de7760f,tg:lhph:50984,e73_CreationTimeSpans,1920-uu-uu,nan,nan,nan,nan,nan,nan
0b237cb7-df55-5157-96ce-aa144684d46a,tg:lhph:12260,e73_CreationTimeSpans,1979-11-uu,nan,nan,nan,nan,nan,nan
eb5804bd-6ff5-5727-b879-590adc814474,tg:lhph:42799,e73_CreationTimeSpans,1932-05-27,nan,1932-06-19,nan,nan,nan,nan
d04a9f51-f797-5d68-bd0d-7b8d03005483,tg:lhph:14654,e73_CreationTimeSpans,1966-08-uu,nan,nan,nan,nan,nan,nan
9ac89d95-4cd5-5ddd-a686-dacafa1696e4,tg:lhph:32662,e73_CreationTimeSpans,1958-uu-uu,nan,nan,nan,nan,nan,nan
6bfd50b8-e0da-5cb5-8afe-f3614601e3e8,tg:lhph:20203,e73_CreationTimeSpans,1969-08-uu,circa,nan,nan,nan,nan,nan
f2e2bf68-21fa-5023-8572-6184477b2763,tg:lhph:4615,e73_CreationTimeSpans,1972-uu-uu,nan,nan,nan,nan,nan,nan
83721fdf-fe7e-51e8-855e-7641674ddc43,tg:lhph:40081,e73_CreationTimeSpans,1971-uu-uu,nan,nan,nan,nan,nan,nan
990eb965-e754-5b8a-b962-8f8e87dd4316,tg:lhph:21709,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,e73_CreationTimeSpans,1899-04-08,nan,1908-uu-uu,nan,nan,nan,nan
5dac95f4-d974-5bc5-8eba-fa76120fb310,tg:lhph:28253,e73_CreationTimeSpans,1978-uu-uu,circa,nan,nan,nan,nan,nan
6f78ca44-3d82-5cb9-902d-dd0f1a698e42,tg:lhph:25425,e73_CreationTimeSpans,1931-01-17,reconstructie,nan,nan,nan,nan,nan
fbcae48b-f06a-5c8f-9bcf-209deb2199e0,tg:lhph:37044,e73_CreationTimeSpans,1901-03-11,nan,nan,nan,nan,nan,nan
2dd9add8-b808-5122-be04-53fdc01175d9,tg:lhph:1033,e73_CreationTimeSpans,1896-07-09,nan,nan,nan,nan,nan,nan
25d76f50-cb71-5dde-b1c1-86fc3d8bc300,tg:lhph:3653,e73_CreationTimeSpans,1932-06-25,nan,nan,nan,nan,nan,nan
d9913ece-863c-51c4-8613-226995bda156,tg:lhph:27245,e73_CreationTimeSpans,1930-uu-uu,circa,nan,nan,nan,nan,nan
e9dd8d0d-5cdd-5ab6-89d5-15f0276fb0fe,tg:lhph:35624,e73_CreationTimeSpans,1964-03-uu,nan,nan,nan,nan,nan,nan
f20f2d3f-3f87-54f0-b5d2-06b20e3cdb2b,tg:lhph:9386,e73_CreationTimeSpans,1919-12-30,nan,nan,nan,nan,nan,nan
7983845d-24a1-563d-86f1-3e936165fe26,tg:lhph:23169,e73_CreationTimeSpans,1926-uu-uu,circa,1927-uu-uu,nan,nan,nan,nan
1c68a98c-29f1-5974-b80b-589a3bd45fd3,tg:lhph:31508,e73_CreationTimeSpans,1962-04-04,nan,nan,nan,nan,nan,nan
ec538660-5aa5-5fee-9d7d-3981416657f3,tg:lhph:13612,e73_CreationTimeSpans,1925-03-08,nan,nan,nan,nan,nan,nan
059b13a6-9136-5af7-bca1-5f3783918423,tg:lhph:40918,e73_CreationTimeSpans,1950-uu-uu,circa,nan,nan,nan,nan,nan
ad5406c9-ec7a-57ea-9f33-facf415d4534,tg:lhph:48334,e73_CreationTimeSpans,1992-uu-uu,nan,1993-uu-uu,nan,nan,nan,nan
2cf0c370-bd44-57ce-b3af-8e3d9b820c6f,tg:lhph:6075,e73_CreationTimeSpans,1907-02-23,nan,nan,nan,nan,nan,nan
44b913ed-12f4-5f0a-863f-3f4bafd09e64,tg:lhph:30002,e73_CreationTimeSpans,1916-uu-uu,nan,nan,nan,nan,nan,nan
4336db16-98b6-5cf0-a3e3-fdd8df8ea541,tg:lhph:22463,e73_CreationTimeSpans,1955-uu-uu,circa,nan,nan,nan,nan,nan
469bc347-ef90-5464-abb1-6b72f8ca68ef,tg:lhph:12318,e73_CreationTimeSpans,1896-uu-uu,nan,nan,nan,nan,nan,nan
7dcffccf-a920-54d3-a46b-be8c4d84a558,tg:lhph:50280,e73_CreationTimeSpans,1985-10-07,nan,nan,nan,nan,nan,nan
5870e96c-f622-5b89-9842-92f7f6b54f9b,tg:lhph:2359,e73_CreationTimeSpans,1974-uu-uu,nan,nan,nan,nan,nan,nan
2f5223d6-e35d-5012-9650-63852fcdec1a,tg:lhph:23001,e73_CreationTimeSpans,1917-uu-uu,nan,1921-uu-uu,nan,nan,nan,nan
e6bc99d5-d565-5204-81ac-5d093066c8be,tg:lhph:31460,e73_CreationTimeSpans,1950-uu-uu,nan,nan,nan,nan,nan,nan
949c3afd-95de-53ae-bef6-46b83116f2b2,tg:lhph:49756,e73_CreationTimeSpans,1960-uu-uu,circa,nan,nan,nan,nan,nan
7f5c6969-e31d-5117-a20f-dda5909e1123,tg:lhph:40870,e73_CreationTimeSpans,1967-uu-uu,circa,nan,nan,nan,nan,nan
71ea2bc6-6af0-503e-b6be-b8ff38628692,tg:lhph:21584,e73_CreationTimeSpans,1883-uu-uu,circa,nan,nan,nan,nan,nan
234ef80a-447d-5317-9d2b-122bcaff6c86,tg:lhph:42789,e73_CreationTimeSpans,1965-11-uu,nan,nan,nan,nan,nan,nan
b909095c-e331-5e0b-929d-af72c8deec31,tg:lhph:50994,e73_CreationTimeSpans,1901-09-29,nan,nan,nan,nan,nan,nan
d6b21a74-dbf6-515b-adf8-3f5b764a4a89,tg:lhph:12270,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
1b7dc142-9e63-532b-adfb-59c946aacdbd,tg:lhph:34246,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
3f9a9802-814f-5707-8727-a3bcfaf84765,tg:lhph:26627,e73_CreationTimeSpans,1958-uu-uu,circa,nan,nan,nan,nan,nan
8d4c9cc2-246f-54bc-b7b1-7e0a0f42af74,tg:lhph:2231,e73_CreationTimeSpans,1960-uu-uu,circa,1970-uu-uu,nan,nan,nan,nan
427db940-6c15-5d00-8b09-89c93c6beb30,tg:lhph:3785,e73_CreationTimeSpans,1925-uu-uu,nan,nan,nan,nan,nan,nan
bbf7bd31-c2ee-558b-8df2-2dec07e84752,tg:lhph:36426,e73_CreationTimeSpans,1966-03-03,nan,nan,nan,nan,nan,nan
5bbdd3b6-6e1e-59e0-8b10-6963e28c6ff4,tg:lhph:24047,e73_CreationTimeSpans,1930-uu-uu,circa,nan,nan,nan,nan,nan
f8d359d9-94d1-5446-af45-a6b9f9ddd716,tg:lhph:47836,e73_CreationTimeSpans,1919-uu-uu,nan,nan,biografische gegevens,creation date note,Nederlands,nan
dda7bd26-c31d-5c9f-9c9c-bf7dee199bd2,tg:lhph:36906,e73_CreationTimeSpans,1901-03-08,nan,nan,nan,nan,nan,nan
2b292155-157d-5095-8138-eb2b5512800e,tg:lhph:23998,e73_CreationTimeSpans,1930-uu-uu,nan,nan,nan,nan,nan,nan
5bca9788-46da-5dca-8257-6ebf84853d53,tg:lhph:51507,e73_CreationTimeSpans,1901-08-15,nan,nan,nan,nan,nan,nan
63973eaf-79d9-5d5b-ba2d-b5d5a3e103d4,tg:lhph:6884,e73_CreationTimeSpans,1932-uu-uu,circa,nan,nan,nan,nan,nan
76f7454b-d5c1-530d-a1d8-bf0f04eedc3f,tg:lhph:5277,e73_CreationTimeSpans,1990-uu-uu,nan,nan,nan,nan,nan,nan
164b6637-a9fd-5089-98af-a0b435cd55e6,tg:lhph:21661,e73_CreationTimeSpans,1901-05-27,nan,nan,nan,nan,nan,nan
1ebe66e5-08fb-542b-809f-745e74124057,tg:lhph:33200,e73_CreationTimeSpans,1974-05-25,nan,nan,nan,nan,nan,nan
6f13b0a0-cb18-54de-821c-1618d87677b9,tg:lhph:23926,e73_CreationTimeSpans,1931-06-uu,nan,nan,nan,nan,nan,nan
e0bfbbd8-e2d1-5506-968b-796cb5e29e78,tg:lhph:3940,e73_CreationTimeSpans,1897-uu-uu,nan,nan,nan,nan,nan,nan
ad82819d-acea-5e0a-afbf-fe4db786ce84,tg:lhph:15236,e73_CreationTimeSpans,1943-uu-uu,circa,nan,nan,nan,nan,nan
56d15ddc-6ec1-5860-a03b-c285848980fa,tg:lhph:31518,e73_CreationTimeSpans,1915-uu-uu,circa,nan,nan,nan,nan,nan
d024113f-ca41-5b6e-9a75-d08dcefe036a,tg:lhph:23179,e73_CreationTimeSpans,1928-uu-uu,circa,nan,nan,nan,nan,nan
0dce74fd-0666-56fd-a344-35bd60f82163,tg:lhph:40908,e73_CreationTimeSpans,1988-uu-uu,nan,nan,nan,nan,nan,nan
bc2c596d-1b97-5ce0-b17e-d3cd9e11a671,tg:lhph:35634,e73_CreationTimeSpans,1969-uu-uu,circa,nan,nan,nan,nan,nan
7d566403-98d9-52e3-af17-36db4613763a,tg:lhph:27255,e73_CreationTimeSpans,1964-uu-uu,circa,nan,nan,nan,nan,nan
3e2d8046-7d40-53f4-896a-20abe62747a8,tg:lhph:3643,e73_CreationTimeSpans,1943-uu-uu,nan,nan,nan,nan,nan,nan
f68074bb-6826-5964-a1ec-b0203e9af19e,tg:lhph:1378,e73_CreationTimeSpans,1925-uu-uu,circa,nan,nan,nan,nan,nan
c544ecf5-2c64-5965-a5a2-50ecc3c83f94,tg:lhph:9396,e73_CreationTimeSpans,1926-uu-uu,nan,nan,nan,nan,nan,nan
480fbaea-8760-57c5-a32f-59cf15917ae4,tg:lhph:16024,e73_CreationTimeSpans,1868-uu-uu,nan,nan,nan,nan,nan,nan
e5536963-7cc4-582e-b9a2-8501790bb091,tg:lhph:22473,e73_CreationTimeSpans,1939-uu-uu,datum na,nan,nan,nan,nan,nan
1d305aa3-2c11-5eb7-a20d-a43b1142b32d,tg:lhph:30012,e73_CreationTimeSpans,1948-uu-uu,nan,nan,nan,nan,nan,nan
1b4975a9-47cf-5336-9e99-d39054da8a12,tg:lhph:48324,e73_CreationTimeSpans,1990-uu-uu,nan,1991-uu-uu,nan,nan,nan,nan
422631be-2d2c-5615-9cc3-3e7414c3e4b3,tg:lhph:39548,e73_CreationTimeSpans,1925-uu-uu,nan,nan,nan,nan,nan,nan
5b63f645-dbef-5529-829b-821f3cf2c114,tg:lhph:53863,e73_CreationTimeSpans,1949-06-01,nan,nan,nan,nan,nan,nan
eab09379-d0b4-5d22-b187-17a77a9925ce,tg:lhph:12308,e73_CreationTimeSpans,1967-uu-uu,nan,nan,nan,nan,nan,nan
ebb18e11-bb4c-59cb-9ee4-5bf188b3ff5f,tg:lhph:4605,e73_CreationTimeSpans,1959-02-28,nan,nan,nan,nan,nan,nan
a0ae4374-e6c7-51fa-8e8e-884d378096ca,tg:lhph:20213,e73_CreationTimeSpans,1969-08-uu,circa,nan,nan,nan,nan,nan
9bcc3391-c762-53b9-b609-89c9943a0c21,tg:lhph:32672,e73_CreationTimeSpans,1958-uu-uu,nan,nan,nan,nan,nan,nan
cedb2ee2-eda2-580e-ab0e-89ba1f156e21,tg:lhph:29749,e73_CreationTimeSpans,1910-uu-uu,circa,nan,nan,nan,nan,nan
3e8ba44b-903b-57fa-8384-54cde7a80323,tg:lhph:40091,e73_CreationTimeSpans,1952-12-uu,nan,nan,nan,nan,nan,nan
e9e2bcb3-1b81-50c4-9a36-8949d002adbe,tg:lhph:9073,e73_CreationTimeSpans,1898-uu-uu,nan,nan,nan,nan,nan,nan
f6b40239-4953-59f2-a292-1cee7101ae57,tg:lhph:1023,e73_CreationTimeSpans,1940-uu-uu,circa,nan,nan,nan,nan,nan
ecbb8849-aa3c-5b8b-a2f5-4a76e2202181,tg:lhph:37054,e73_CreationTimeSpans,1934-uu-uu,circa,nan,nan,nan,nan,nan
ac125401-de03-5035-9dbe-b8cefd7d56a4,tg:lhph:25435,e73_CreationTimeSpans,1991-uu-uu,datum vóór,nan,nan,nan,nan,nan
3a78af3b-8da7-52dc-a276-3f0908dd6952,tg:lhph:21719,e73_CreationTimeSpans,1966-uu-uu,nan,nan,nan,nan,nan,nan
6d62daed-20e1-599c-b5f5-ee1356dc19b4,tg:lhph:11062,e73_CreationTimeSpans,1975-uu-uu,nan,nan,nan,nan,nan,nan
61341061-f18e-5ea1-aa2d-16b1279a3709,tg:lhph:31412,e73_CreationTimeSpans,1934-06-04,nan,nan,nan,nan,nan,nan
8c9b5d01-a74c-5a4b-9ffe-3e8331208a40,tg:lhph:49724,e73_CreationTimeSpans,1940-uu-uu,circa,nan,nan,nan,nan,nan
f8fe7eb4-ee29-56f3-8fb9-f2fb8eeec51f,tg:lhph:7465,e73_CreationTimeSpans,1966-01-uu,nan,nan,nan,nan,nan,nan
55c4df38-e833-588c-a629-947304e78ea8,tg:lhph:40802,e73_CreationTimeSpans,1953-10-19,nan,nan,nan,nan,nan,nan
1ef91b49-13ea-5077-9fd6-99b5f4078cbd,tg:lhph:13708,e73_CreationTimeSpans,1935-05-uu,nan,nan,nan,nan,nan,nan
324a1c39-4e63-587c-a2fa-39535ee67728,tg:lhph:17424,e73_CreationTimeSpans,1949-11-uu,nan,nan,nan,nan,nan,nan
e960fe8e-eee4-55cf-9ae3-3578cf8db9a8,tg:lhph:29244,e73_CreationTimeSpans,1908-uu-uu,circa,nan,nan,nan,nan,nan
914bedd8-046a-5957-88a6-17bc554d8068,tg:lhph:26655,e73_CreationTimeSpans,1900-uu-uu,circa,nan,nan,nan,nan,nan
2b6f28e4-c99c-5d96-9a0b-f09085905b4a,tg:lhph:34234,e73_CreationTimeSpans,1968-uu-uu,nan,nan,nan,nan,nan,nan
acb8e6a3-72b6-5ed4-b46c-7a7276b68a47,tg:lhph:8796,e73_CreationTimeSpans,1932-uu-uu,circa,nan,nan,nan,nan,nan
af62e6f5-8015-54ef-89ba-01cb6f0bb8b0,tg:lhph:30118,e73_CreationTimeSpans,1918-uu-uu,circa,nan,nan,nan,nan,nan
5ae86faa-fd43-50d3-a491-3f3cfd52016f,tg:lhph:53969,e73_CreationTimeSpans,1950-04-uu,nan,nan,nan,nan,nan,nan
db430536-0e5a-54d5-86ac-f1545f8ed6ec,tg:lhph:12202,e73_CreationTimeSpans,1967-uu-uu,nan,nan,nan,nan,nan,nan
eaf53805-88e4-52f1-b7b0-be91a920b03c,tg:lhph:23396,e73_CreationTimeSpans,1917-01-01,nan,nan,nan,nan,nan,nan
48900bc5-437d-52a7-b798-d6e890586510,tg:lhph:20319,e73_CreationTimeSpans,1969-08-uu,nan,nan,nan,nan,nan,nan
61954610-e4f8-5ac2-aebc-548342ef982c,tg:lhph:32778,e73_CreationTimeSpans,1980-uu-uu,circa,nan,nan,nan,nan,nan
c0c566e9-d3d0-5af0-800c-697b53ef7fe8,tg:lhph:24035,e73_CreationTimeSpans,1990-uu-uu,circa,nan,nan,nan,nan,nan
d1a0c75d-f561-535c-ae67-40d0e7e01f5d,tg:lhph:36454,e73_CreationTimeSpans,1945-uu-uu,nan,nan,nan,nan,nan,nan
10d93cd5-1580-5505-b1cc-5ba2a24630d1,tg:lhph:47844,e73_CreationTimeSpans,1960-uu-uu,circa,1970-uu-uu,biografische gegevens,creation date note,Nederlands,nan
2b6dce65-3b72-5b54-932c-2f456f4e2a3f,tg:lhph:1129,e73_CreationTimeSpans,1876-uu-uu,circa,nan,nan,nan,nan,nan
fafc792d-0edf-53e9-ae34-48b2f4fd9d46,tg:lhph:15244,e73_CreationTimeSpans,1951-11-uu,nan,nan,nan,nan,nan,nan
31f5ba35-e7ac-5c59-b04c-804bbff40efe,tg:lhph:5205,e73_CreationTimeSpans,1931-uu-uu,nan,nan,nan,nan,nan,nan
ca06f8d9-4c98-5082-af8d-d40dd179a3c4,tg:lhph:33272,e73_CreationTimeSpans,1966-02-uu,nan,nan,nan,nan,nan,nan
4a456652-82fa-5461-9b57-aac7f9c638af,tg:lhph:21613,e73_CreationTimeSpans,1898-uu-uu,nan,nan,nan,nan,nan,nan
29b01755-966e-5267-89a7-29d3eecaeeee,tg:lhph:30881,e73_CreationTimeSpans,1905-uu-uu,circa,nan,nan,nan,nan,nan
87d6abca-f7a0-5a50-9750-cdc8e42673d8,tg:lhph:28935,e73_CreationTimeSpans,1926-03-25,nan,nan,nan,nan,nan,nan
13043f5c-d9d0-52bb-b5a4-5a63bffcef34,tg:lhph:11168,e73_CreationTimeSpans,1969-uu-uu,nan,nan,nan,nan,nan,nan
e5a72140-0d37-5577-afe2-4feeef8302d3,tg:lhph:35646,e73_CreationTimeSpans,1975-uu-uu,circa,nan,nan,nan,nan,nan
3fb51dea-0f7d-5521-9546-49b27e907704,tg:lhph:3631,e73_CreationTimeSpans,1963-uu-uu,reconstructie,nan,nan,nan,nan,nan
07ba4ec1-d46b-53e6-b6c0-6beefcd239d6,tg:lhph:43389,e73_CreationTimeSpans,1965-uu-uu,circa,nan,nan,nan,nan,nan
