card,order,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end)
e22_Items,1,tg:lhph:13477_#1,167353/2,B 6612 / P,8a88daed-b5f4-5b11-bee0-7fc66110986d,8a88daed-b5f4-5b11-bee0-7fc66110986d,tg:lhph:13477_#1,tr:lh:6751,,,,,
e22_Items,1,tg:lhph:11217_#1,2749347/3,B 1333 / P,b3a7cd5c-f31f-51a8-8ef2-9717cf115ccc,b3a7cd5c-f31f-51a8-8ef2-9717cf115ccc,tg:lhph:11217_#1,,,,,,
e22_Items,2,tg:lhph:28036_#2,81775/88,V 36695 / P,c6864930-0191-594d-a994-83eed8e002e5,c6864930-0191-594d-a994-83eed8e002e5,tg:lhph:28036_#2,tr:lh:4231,isad:lh:93123,,,,
e22_Items,1,tg:lhph:786_#1,142298/18,B 7307 / P,9e8f7342-ee9e-5702-8b9e-6e9358d10cc6,9e8f7342-ee9e-5702-8b9e-6e9358d10cc6,tg:lhph:786_#1,tr:lh:6167,isad:lh:93029,,,,
e22_Items,1,tg:lhph:1256_#1,60536/12,B 709 / P,c41436bd-49a5-5a8a-aa52-46b757299974,c41436bd-49a5-5a8a-aa52-46b757299974,tg:lhph:1256_#1,tr:lh:3033,,,,,
e22_Items,1,tg:lhph:37221_#1,218458/2083,B 1183 / P (NEG00229/1/11),c0bcd7d5-f2cb-586a-9cbc-f917675bd8a5,c0bcd7d5-f2cb-586a-9cbc-f917675bd8a5,tg:lhph:37221_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:25640_#1,199537/1,B 417 / P,ff033f50-eb5d-52f0-9ac0-a8009b8e0435,ff033f50-eb5d-52f0-9ac0-a8009b8e0435,tg:lhph:25640_#1,tr:lh:7622,,,,,
e22_Items,2,tg:lhph:9206_#2,233352/23,S 535 / P,333200c3-20be-5539-a42f-649d64018c54,333200c3-20be-5539-a42f-649d64018c54,tg:lhph:9206_#2,,,,,,
e22_Items,1,tg:lhph:14431_#1,85088/3,D 3139 / P,74a5b296-a233-56f8-a98e-ce08cffb0044,74a5b296-a233-56f8-a98e-ce08cffb0044,tg:lhph:14431_#1,tr:lh:4427,,,,,
e22_Items,1,tg:lhph:4470_#1,99174/20,A 2873 / P,1c207d9b-aec8-5924-99b7-377ea55aa1f5,1c207d9b-aec8-5924-99b7-377ea55aa1f5,tg:lhph:4470_#1,tr:lh:5006,isad:lh:93600,,,,
e22_Items,1,tg:lhph:20066_#1,172549/2,S 87152 / P,8d954186-100d-5d67-95de-b210d73fd7e7,8d954186-100d-5d67-95de-b210d73fd7e7,tg:lhph:20066_#1,,,,,,
e22_Items,1,tg:lhph:32407_#1,212626/3,B 1183 / P,0eb30d9e-7815-5f7f-856b-b73656a01905,0eb30d9e-7815-5f7f-856b-b73656a01905,tg:lhph:32407_#1,tr:lh:7634,isad:lh:95320,,,,
e22_Items,1,tg:lhph:43817_#1,219752/124,B 1333 / P,d4d52b4b-6b1b-5cbe-978f-715fd9010369,d4d52b4b-6b1b-5cbe-978f-715fd9010369,tg:lhph:43817_#1,tr:lh:9854,isad:lh:93780,,,,
e22_Items,1,tg:lhph:52685_#1,,,18d0370c-7961-59e2-b5c6-84a12d4fb986,18d0370c-7961-59e2-b5c6-84a12d4fb986,tg:lhph:52685_#1,tr:lh:139964,isad:lh:161172,S 935 / 488,Bruikleen Vlaamse Gemeenschap - STR11482,,
e22_Items,1,tg:lhph:34033_#1,218458/1194,B 1183 / P (NEG00123/3/2),01417d50-d9d0-5799-8931-0b37acc841d4,01417d50-d9d0-5799-8931-0b37acc841d4,tg:lhph:34033_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:26452_#1,16079/67,T 403 / P,364ca2b3-5c06-5ce0-899a-90751e5f36cd,364ca2b3-5c06-5ce0-899a-90751e5f36cd,tg:lhph:26452_#1,tr:lh:882,isad:lh:93498,,,,
e22_Items,1,tg:lhph:2044_#1,235438/119,P 45 / P,1711029d-e03a-5252-9a08-3877a9b28c43,1711029d-e03a-5252-9a08-3877a9b28c43,tg:lhph:2044_#1,tr:lh:9946,isad:lh:93182,,,,
e22_Items,1,tg:lhph:8591_#1,72533,V 714 / P,de5d1c22-c6dc-505d-a72c-4f2e74e71097,de5d1c22-c6dc-505d-a72c-4f2e74e71097,tg:lhph:8591_#1,,,,,,
e22_Items,1,tg:lhph:16329_#1,74784/2,G 563 / P,e402cd73-4a1f-5a48-9877-10af488ee859,e402cd73-4a1f-5a48-9877-10af488ee859,tg:lhph:16329_#1,tr:lh:3834,,,,,
e22_Items,1,tg:lhph:6368_#1,234798/215,Y 952 / P,4e571326-614c-58fd-9ec7-bafebf2ad0dd,4e571326-614c-58fd-9ec7-bafebf2ad0dd,tg:lhph:6368_#1,,,,,,
e22_Items,1,tg:lhph:12005_#1,69107,B 4625 / P,522f0c6b-fa1b-53b7-9ebb-400962f92184,522f0c6b-fa1b-53b7-9ebb-400962f92184,tg:lhph:12005_#1,,,,,,
e22_Items,1,tg:lhph:23274_#1,115898/6,M 762 / P,dc90fb69-0c2d-5b19-a23e-c2b02f8cd5e1,dc90fb69-0c2d-5b19-a23e-c2b02f8cd5e1,tg:lhph:23274_#1,tr:lh:5718,isad:lh:93469,,,,
e22_Items,1,tg:lhph:31615_#1,48199,V 902 / P,972db091-1932-5901-82fb-ea630e80fa05,972db091-1932-5901-82fb-ea630e80fa05,tg:lhph:31615_#1,tr:lh:2480,,,,,
e22_Items,1,tg:lhph:20887_#1,7321/1,H 67495 / P,7a6752e4-ee9d-5ade-8b59-94a2729c7473,7a6752e4-ee9d-5ade-8b59-94a2729c7473,tg:lhph:20887_#1,tr:lh:355,,,,,
e22_Items,1,tg:lhph:49523_#1,,,87269033-b77a-5021-80fa-d5bb9cfa44d4,87269033-b77a-5021-80fa-d5bb9cfa44d4,tg:lhph:49523_#1,,isad:lh:95662,W 909 / 8,,,
e22_Items,1,tg:lhph:7662_#1,60534/13,S 935 / P,c3134d7e-a9a3-568f-a2a8-1bb0f38093b6,c3134d7e-a9a3-568f-a2a8-1bb0f38093b6,tg:lhph:7662_#1,tr:lh:3033,,,,,
e22_Items,1,tg:lhph:51497_#1,,,083426df-8efe-561a-9fb8-566b1f10a06b,083426df-8efe-561a-9fb8-566b1f10a06b,tg:lhph:51497_#1,tr:lh:139964,isad:lh:182279,S 935 / 1057,Bruikleen Vlaamse Gemeenschap - GLN000576,,
e22_Items,1,tg:lhph:38933_#1,180971,M 2352 / P,a3f30213-0947-5e96-bc01-0bd539385616,a3f30213-0947-5e96-bc01-0bd539385616,tg:lhph:38933_#1,tr:lh:7307,,,,,
e22_Items,1,tg:lhph:27158_#1,29954/5-bis,P 3455 / P,a136370b-1ffe-5fb9-a663-30814afb35cf,a136370b-1ffe-5fb9-a663-30814afb35cf,tg:lhph:27158_#1,tr:lh:1704,isad:lh:93447,,,,
e22_Items,1,tg:lhph:35539_#1,129803,L 319 / P,e3656aa2-53d0-58ef-a154-fcbccb683486,e3656aa2-53d0-58ef-a154-fcbccb683486,tg:lhph:35539_#1,,,,,,
e22_Items,1,tg:lhph:44929_#1,53858,D 11922 / P,611de0de-ea7a-5a48-8240-6d5a985bd5ea,611de0de-ea7a-5a48-8240-6d5a985bd5ea,tg:lhph:44929_#1,tr:lh:2733,,,,,
e22_Items,1,tg:lhph:25738_#1,158575/68,V 3484 / P,02dc5f22-4cda-573b-a023-2f51a66cb000,02dc5f22-4cda-573b-a023-2f51a66cb000,tg:lhph:25738_#1,tr:lh:6462,isad:lh:93743,,,,
e22_Items,1,tg:lhph:37359_#1,61136/39,L 993 / P,c3b9525c-0d0f-5eef-b125-e25b8568f6b7,c3b9525c-0d0f-5eef-b125-e25b8568f6b7,tg:lhph:37359_#1,tr:lh:3075,isad:lh:93041,,,,
e22_Items,1,tg:lhph:15043_#1,114936/1,D 662 / P,8767d6f7-9028-51aa-b29c-1bd168500349,8767d6f7-9028-51aa-b29c-1bd168500349,tg:lhph:15043_#1,tr:lh:5683,isad:lh:93140,,,,
e22_Items,1,tg:lhph:5002_#1,164356/74,A 3885 / P,1c6757ed-210a-5ee1-9d39-ca3b51dc80c7,1c6757ed-210a-5ee1-9d39-ca3b51dc80c7,tg:lhph:5002_#1,tr:lh:6666,isad:lh:93701,,,,
e22_Items,1,tg:lhph:21414_#1,203647/69,FVCA / P (Derden),223c7b6e-0566-5b0b-9084-2984cf811ed6,223c7b6e-0566-5b0b-9084-2984cf811ed6,tg:lhph:21414_#1,tr:lh:7314,isad:lh:92944,,,,
e22_Items,1,tg:lhph:33075_#1,218458/942,B 1183 / P (NEG0095/3/7),940211e8-43bb-5130-9107-7a76405a6921,940211e8-43bb-5130-9107-7a76405a6921,tg:lhph:33075_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:50804_#1,,,ca891a45-9755-5713-b943-b90e52ac9180,ca891a45-9755-5713-b943-b90e52ac9180,tg:lhph:50804_#1,tr:lh:139964,isad:lh:182270,S 935 / 1001,Bruikleen Vlaamse Gemeenschap - GLN000016,,
e22_Items,1,tg:lhph:41696_#1,159333/9,W 909 / P,eec18a51-f57a-55ec-b919-56464f869dd9,eec18a51-f57a-55ec-b919-56464f869dd9,tg:lhph:41696_#1,tr:lh:6497,isad:lh:95662,,,,
e22_Items,1,tg:lhph:4508_#1,99177/12,A 2873 / P,6fb7493a-29f9-5087-a77f-563b9eb39d36,6fb7493a-29f9-5087-a77f-563b9eb39d36,tg:lhph:4508_#1,tr:lh:5006,isad:lh:93600,,,,
e22_Items,1,tg:lhph:19943_#1,,FVCA / P (1940-1941/10),2f90a6f2-f9a7-56a1-9918-b6220aa429f3,2f90a6f2-f9a7-56a1-9918-b6220aa429f3,tg:lhph:19943_#1,tr:lh:7314,isad:lh:92943,,,,
e22_Items,1,tg:lhph:10665_#1,52753,B 153 / P,d34293ea-c456-5415-a50f-ada9204ba6ac,d34293ea-c456-5415-a50f-ada9204ba6ac,tg:lhph:10665_#1,,,,,,
e22_Items,1,tg:lhph:36653_#1,80129/1,L 5574 / P,09225ebd-82b1-50bf-821d-0b0f45fe3bf5,09225ebd-82b1-50bf-821d-0b0f45fe3bf5,tg:lhph:36653_#1,tr:lh:4127,,,,,
e22_Items,1,tg:lhph:24232_#1,73931/3,M 9675 / P,4beeed55-fa21-5a49-b75d-a405d16b2ef3,4beeed55-fa21-5a49-b75d-a405d16b2ef3,tg:lhph:24232_#1,tr:lh:3849,,,,,
e22_Items,1,tg:lhph:14549_#1,89400/12,R 1457 / P,9906f4aa-f5fc-5557-b301-93a74d7b90dc,9906f4aa-f5fc-5557-b301-93a74d7b90dc,tg:lhph:14549_#1,tr:lh:4698,isad:lh:94551,,,,
e22_Items,1,tg:lhph:9902_#1,71555,M 896 / P,5665eb36-6298-56a8-85f9-f11ed7a64544,5665eb36-6298-56a8-85f9-f11ed7a64544,tg:lhph:9902_#1,tr:lh:3699,isad:lh:93081,,,,
e22_Items,1,tg:lhph:25650_#1,200347,M 224 / P,2d586130-8a4c-528b-afee-ca0f78340bfb,2d586130-8a4c-528b-afee-ca0f78340bfb,tg:lhph:25650_#1,,isad:lh:94873,,,,
e22_Items,1,tg:lhph:37231_#1,218458/2090,B 1183 / P (NEG00229/4/3),38ea7c81-d731-54dc-af0e-60f4010ca82b,38ea7c81-d731-54dc-af0e-60f4010ca82b,tg:lhph:37231_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:796_#1,142296/4,B 7307 / P,108f6e8a-d479-5c03-b118-6d8643326dc1,108f6e8a-d479-5c03-b118-6d8643326dc1,tg:lhph:796_#1,tr:lh:6167,isad:lh:93029,,,,
e22_Items,1,tg:lhph:1246_#1,60532,B 709 / P,f600dce3-7149-55b0-befb-2f41d1a26d78,f600dce3-7149-55b0-befb-2f41d1a26d78,tg:lhph:1246_#1,tr:lh:3033,,,,,
e22_Items,1,tg:lhph:11207_#1,72408/1,B 1333 / P,d6a6f0de-9cb4-5a5c-9e5f-d0a5975565c8,d6a6f0de-9cb4-5a5c-9e5f-d0a5975565c8,tg:lhph:11207_#1,tr:lh:3733,,,,,
e22_Items,1,tg:lhph:32417_#1,158207/24,J 422 / P (A),fef48aba-07fc-50b7-9fa8-54acfd1330e2,fef48aba-07fc-50b7-9fa8-54acfd1330e2,tg:lhph:32417_#1,tr:lh:6444,isad:lh:93254,,,,
e22_Items,1,tg:lhph:20076_#1,154999/2,S 87152 / P,391d6bca-93f0-5bf2-9ac6-af3db6caf0fd,391d6bca-93f0-5bf2-9ac6-af3db6caf0fd,tg:lhph:20076_#1,,,,,,
e22_Items,2,tg:lhph:31498_#2,248202/10,J 257 / P (I-IV) en (V),8919a3e6-b5a1-592a-b9de-cc73488d7c00,8919a3e6-b5a1-592a-b9de-cc73488d7c00,tg:lhph:31498_#2,,,,,,
e22_Items,1,tg:lhph:4460_#1,19759/4,A 2873 / P,126679fd-b33d-564d-81a5-76415dd7b904,126679fd-b33d-564d-81a5-76415dd7b904,tg:lhph:4460_#1,tr:lh:1102,isad:lh:93142,,,,
e22_Items,1,tg:lhph:43807_#1,219752/131,G 356 / P,aa73b090-665e-549f-9cca-45ff06102953,aa73b090-665e-549f-9cca-45ff06102953,tg:lhph:43807_#1,tr:lh:9854,isad:lh:93780,,,,
e22_Items,1,tg:lhph:52695_#1,,,66b0ee13-f757-5c5f-b8ce-47c171594517,66b0ee13-f757-5c5f-b8ce-47c171594517,tg:lhph:52695_#1,tr:lh:139964,isad:lh:161172,S 935 / 488,Bruikleen Vlaamse Gemeenschap - STR11495,,
e22_Items,2,tg:lhph:9216_#2,57182,S 5758 / P,fbac9078-3fd3-58a0-b218-9edebb5913d1,fbac9078-3fd3-58a0-b218-9edebb5913d1,tg:lhph:9216_#2,tr:lh:2855,,,,,
e22_Items,1,tg:lhph:14421_#1,212871,D 3128 / P,22fdccd1-1a07-587e-9384-bfdf725d25e7,22fdccd1-1a07-587e-9384-bfdf725d25e7,tg:lhph:14421_#1,tr:lh:7634,,,,,
e22_Items,1,tg:lhph:16241_#1,57268/4,G 476 / P,83b1a256-ece4-5def-8da2-c7b453732988,83b1a256-ece4-5def-8da2-c7b453732988,tg:lhph:16241_#1,tr:lh:2857,isad:lh:93883,,,,
e22_Items,1,tg:lhph:48141_#1,,,73f41656-5a61-5da7-9e5d-e4ac308142f0,73f41656-5a61-5da7-9e5d-e4ac308142f0,tg:lhph:48141_#1,,isad:lh:119523,V 7576 / 84,,,
e22_Items,1,tg:lhph:6200_#1,76413/1,W 8298 / P,8cf41e4b-b28e-5997-8685-91cb86646d0a,8cf41e4b-b28e-5997-8685-91cb86646d0a,tg:lhph:6200_#1,,,,,,
e22_Items,1,tg:lhph:30277_#1,234988/1,G 3355 / P,78308b28-effa-57ca-b45b-b8815849a613,78308b28-effa-57ca-b45b-b8815849a613,tg:lhph:30277_#1,,,,,,
e22_Items,1,tg:lhph:22616_#1,,,39fd108a-9c5c-5d8c-9915-5a198fadabca,39fd108a-9c5c-5d8c-9915-5a198fadabca,tg:lhph:22616_#1,tr:lh:139964,isad:lh:162566,S 935 / 492,Bruikleen Vlaamse Gemeenschap - STR12412,,
e22_Items,1,tg:lhph:33884_#1,218458/1166,B 1183 / P (NEG00120/2/6),0f1bea5b-ed5b-523f-a440-3cc9a624bae3,0f1bea5b-ed5b-523f-a440-3cc9a624bae3,tg:lhph:33884_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:42494_#1,47491/1,B 82095 / P,c17bc3b4-6c30-54ff-90c8-2509596c4ed4,c17bc3b4-6c30-54ff-90c8-2509596c4ed4,tg:lhph:42494_#1,tr:lh:2459,isad:lh:93556,,,,
e22_Items,2,tg:lhph:23960_#2,234469,T 3125 / P,063a14b8-c8b4-5476-8925-f7171f265460,063a14b8-c8b4-5476-8925-f7171f265460,tg:lhph:23960_#2,tr:lh:6342,,,,,
e22_Items,1,tg:lhph:13467_#1,176977/1,B 6612 / P,26a9acff-db39-5777-9d96-e33534cd2d33,26a9acff-db39-5777-9d96-e33534cd2d33,tg:lhph:13467_#1,tr:lh:7015,isad:lh:93654,,,,
e22_Items,1,tg:lhph:3426_#1,102911/17,G 994 / P,c5110808-8dfa-59b2-bd5b-e492fc4d7656,c5110808-8dfa-59b2-bd5b-e492fc4d7656,tg:lhph:3426_#1,tr:lh:5210,isad:lh:93287,,,,
e22_Items,1,tg:lhph:27030_#1,98850/97,P 285 / P,9aa3c6c0-7187-58ac-bbc8-9dc0b62bc4d6,9aa3c6c0-7187-58ac-bbc8-9dc0b62bc4d6,tg:lhph:27030_#1,tr:lh:4988,isad:lh:93043,,,,
e22_Items,1,tg:lhph:35451_#1,89811/32,B 377 / P,fab0edf7-7649-55d2-b90d-45fe7fe15b80,fab0edf7-7649-55d2-b90d-45fe7fe15b80,tg:lhph:35451_#1,,,,,,
e22_Items,1,tg:lhph:33065_#1,159634/14,K 3024 / P,e0df4755-1cc1-59ad-81c4-da9bb914779d,e0df4755-1cc1-59ad-81c4-da9bb914779d,tg:lhph:33065_#1,tr:lh:6502,isad:lh:94183,,,,
e22_Items,1,tg:lhph:21404_#1,203647/64,FVCA / P (Derden),bf33edb1-e69a-5c0c-b084-96bdc2c10570,bf33edb1-e69a-5c0c-b084-96bdc2c10570,tg:lhph:21404_#1,tr:lh:7314,isad:lh:92943,,,,
e22_Items,1,tg:lhph:5012_#1,164356/89,A 3885 / P,576ab6b1-c089-5ace-9384-87847e6d5c28,576ab6b1-c089-5ace-9384-87847e6d5c28,tg:lhph:5012_#1,tr:lh:6666,isad:lh:93701,,,,
e22_Items,1,tg:lhph:50814_#1,,,d785ec8a-4762-5658-b384-ed11a56f14fb,d785ec8a-4762-5658-b384-ed11a56f14fb,tg:lhph:50814_#1,tr:lh:139964,isad:lh:182285,S 935 / 1002,Bruikleen Vlaamse Gemeenschap - GLN000025,,
e22_Items,1,tg:lhph:41686_#1,85756/4,B 745 / P,26c2ee5f-775d-50f1-8a7e-0f1671439d8b,26c2ee5f-775d-50f1-8a7e-0f1671439d8b,tg:lhph:41686_#1,tr:lh:4450,isad:lh:93341,,,,
e22_Items,1,tg:lhph:37349_#1,102431/b,L 975 / P,77fc6cab-37dd-5a78-992c-375a55508a91,77fc6cab-37dd-5a78-992c-375a55508a91,tg:lhph:37349_#1,,,,,,
e22_Items,1,tg:lhph:25728_#1,158575/66,V 3484 / P,a44fc2db-e411-52c3-866d-c5679e00fd00,a44fc2db-e411-52c3-866d-c5679e00fd00,tg:lhph:25728_#1,tr:lh:6462,isad:lh:93743,,,,
e22_Items,2,tg:lhph:8664_#2,66291/60,S 1055 / P,b24a0406-864b-5426-b7b5-1e3dfc5f979d,b24a0406-864b-5426-b7b5-1e3dfc5f979d,tg:lhph:8664_#2,tr:lh:3269,isad:lh:93043,,,,
e22_Items,1,tg:lhph:15053_#1,27571/603,R 5816 / P,6185a7bf-890d-5ced-af19-c9570c00dfa1,6185a7bf-890d-5ced-af19-c9570c00dfa1,tg:lhph:15053_#1,tr:lh:1492,,,,,
e22_Items,1,tg:lhph:24222_#1,111946/4,M 9675 / P,7f190d5d-7b81-55ab-a868-e31ab412535f,7f190d5d-7b81-55ab-a868-e31ab412535f,tg:lhph:24222_#1,tr:lh:5599,isad:lh:95023,,,,
e22_Items,1,tg:lhph:36643_#1,218458/1893,B 1183 / P (NEG00207/1/11),6dfef219-d723-5d60-acbc-7c8931e96379,6dfef219-d723-5d60-acbc-7c8931e96379,tg:lhph:36643_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:9912_#1,107725,R 1476 / P,7cf94406-4ab1-52db-add1-c9add21e31fd,7cf94406-4ab1-52db-add1-c9add21e31fd,tg:lhph:9912_#1,tr:lh:5479,isad:lh:93246,,,,
e22_Items,1,tg:lhph:14559_#1,,FVCA / P (1959-1961/62-68),3d9add8d-0961-57a4-9933-f1171b95cd5d,3d9add8d-0961-57a4-9933-f1171b95cd5d,tg:lhph:14559_#1,tr:lh:7314,isad:lh:92944,,,,
e22_Items,2,tg:lhph:7597_#2,,,3d3650be-61f8-5742-b40c-9521b3b881b2,3d3650be-61f8-5742-b40c-9521b3b881b2,tg:lhph:7597_#2,tr:lh:139964,isad:lh:182268,S 935 / 1047,Bruikleen Vlaamse Gemeenschap - GLN000478,,
e22_Items,1,tg:lhph:19953_#1,203626/1200,M 224 / P (NEG0044/1/8A),6625b6e0-331c-5c9c-92bf-1c752a82b649,6625b6e0-331c-5c9c-92bf-1c752a82b649,tg:lhph:19953_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,1,tg:lhph:4518_#1,99174/32,A 2873 / P,dc8eb2d7-bcc7-5743-bb1e-f0075b9c4ce9,dc8eb2d7-bcc7-5743-bb1e-f0075b9c4ce9,tg:lhph:4518_#1,tr:lh:5006,isad:lh:93600,,,,
e22_Items,1,tg:lhph:10675_#1,52753,B 153 / P,3b0c724a-2f08-5955-96a0-08a010b6ab94,3b0c724a-2f08-5955-96a0-08a010b6ab94,tg:lhph:10675_#1,,,,,,
e22_Items,1,tg:lhph:6378_#1,234798/153,Y 952 / P,4d8c182a-102a-5b0d-9e3b-acd39bb204bd,4d8c182a-102a-5b0d-9e3b-acd39bb204bd,tg:lhph:6378_#1,,,,,,
e22_Items,2,tg:lhph:33380_#2,51470,K 376 / P (I-III),9b3e3966-f17d-5028-9d94-4c724f9cf65f,9b3e3966-f17d-5028-9d94-4c724f9cf65f,tg:lhph:33380_#2,tr:lh:2619,isad:lh:93501,,,,
e22_Items,1,tg:lhph:48039_#1,,S 59 /P,dad0e25f-a612-5477-aff7-03cffc751c00,dad0e25f-a612-5477-aff7-03cffc751c00,tg:lhph:48039_#1,tr:lh:7336,isad:lh:117930,,,,
e22_Items,2,tg:lhph:30973_#2,7251,G 5943 / P,98ff31b7-7ec0-5546-b40a-7a72265c410b,98ff31b7-7ec0-5546-b40a-7a72265c410b,tg:lhph:30973_#2,tr:lh:357,,,,,
e22_Items,2,tg:lhph:6904_#2,,,b3c3ec89-1274-50b4-bde6-537b3ba9d540,b3c3ec89-1274-50b4-bde6-537b3ba9d540,tg:lhph:6904_#2,tr:lh:139964,isad:lh:161459,PH-GF-018,Bruikleen Vlaamse Gemeenschap - STR11311,,
e22_Items,1,tg:lhph:12015_#1,123657/28,B 4805 / P,df727f94-c7d5-5388-8d23-5a81b0089201,df727f94-c7d5-5388-8d23-5a81b0089201,tg:lhph:12015_#1,tr:lh:5832,isad:lh:93067,,,,
e22_Items,6,tg:lhph:32634_#6,75591/2,J 442 / P (III-V),1e9ad512-36dd-5700-afd1-bea63eeb71ec,1e9ad512-36dd-5700-afd1-bea63eeb71ec,tg:lhph:32634_#6,tr:lh:3966,,,,,
e22_Items,1,tg:lhph:2054_#1,235438/144,P 45 / P,4f876e1e-6f24-501a-a706-af77577957d1,4f876e1e-6f24-501a-a706-af77577957d1,tg:lhph:2054_#1,tr:lh:9946,isad:lh:93182,,,,
e22_Items,1,tg:lhph:26442_#1,27571/78,P 179 / P,6754e682-140c-5812-8fa5-e5de2d238b66,6754e682-140c-5812-8fa5-e5de2d238b66,tg:lhph:26442_#1,tr:lh:1492,,,,,
e22_Items,1,tg:lhph:34023_#1,7232/6,W 1445 / P,5401ed4c-6f88-5be4-a89c-e01177460a6a,5401ed4c-6f88-5be4-a89c-e01177460a6a,tg:lhph:34023_#1,tr:lh:351,,,,,
e22_Items,1,tg:lhph:16339_#1,132928,R 91905 / P,4da00fc0-f911-5702-ab41-f2af9033b66e,4da00fc0-f911-5702-ab41-f2af9033b66e,tg:lhph:16339_#1,tr:lh:6009,isad:lh:92948,,,,
e22_Items,1,tg:lhph:8581_#1,179033/2,W 684 / P,2f717679-9149-5c5b-9e2f-b8199200e066,2f717679-9149-5c5b-9e2f-b8199200e066,tg:lhph:8581_#1,tr:lh:7176,,,,,
e22_Items,1,tg:lhph:35529_#1,40496/3,L 3045 / P,d58cd76b-dc94-5ba8-be24-dc78e69a6d71,d58cd76b-dc94-5ba8-be24-dc78e69a6d71,tg:lhph:35529_#1,,,,,,
e22_Items,1,tg:lhph:27148_#1,88483/3,P 345 / P,be1fef5b-19aa-5c07-bc3d-4355aee24d78,be1fef5b-19aa-5c07-bc3d-4355aee24d78,tg:lhph:27148_#1,,,,,,
e22_Items,1,tg:lhph:17633_#1,186206/2,H 518 / P,b0da8bf6-4a77-5a1c-9a6c-57efba674a2c,b0da8bf6-4a77-5a1c-9a6c-57efba674a2c,tg:lhph:17633_#1,tr:lh:7333,,,,,
e22_Items,1,tg:lhph:49533_#1,,,b34f206f-c0b6-59db-b83c-2e6d4c0ac420,b34f206f-c0b6-59db-b83c-2e6d4c0ac420,tg:lhph:49533_#1,,isad:lh:95662,W 909 / 8,,,
e22_Items,1,tg:lhph:7672_#1,171373/2496b,S 935 / P,3fe8c18a-5dc3-5cd2-87d7-d00dfb6fbf77,3fe8c18a-5dc3-5cd2-87d7-d00dfb6fbf77,tg:lhph:7672_#1,tr:lh:6886,isad:lh:50306,,,,
e22_Items,1,tg:lhph:31605_#1,97925/6,J 3354 / P,abeecf8c-67ce-5261-acae-c216c8b2e077,abeecf8c-67ce-5261-acae-c216c8b2e077,tg:lhph:31605_#1,tr:lh:4903,,,,,
e22_Items,1,tg:lhph:23264_#1,168030/111,I 205 / P,84480994-d90d-5183-a1a0-bb055452f02f,84480994-d90d-5183-a1a0-bb055452f02f,tg:lhph:23264_#1,tr:lh:6788,isad:lh:93024,,,,
e22_Items,1,tg:lhph:20897_#1,,FVCA / P (1953-1955/32bis),5f4bc00f-290a-5a48-aaea-0856716f87a8,5f4bc00f-290a-5a48-aaea-0856716f87a8,tg:lhph:20897_#1,tr:lh:7314,isad:lh:92943,,,,
e22_Items,1,tg:lhph:38923_#1,21987,B 645 / P,04423b20-92a7-56f9-9c41-2ae49b697088,04423b20-92a7-56f9-9c41-2ae49b697088,tg:lhph:38923_#1,tr:lh:1287,isad:lh:95595,,,,
e22_Items,1,tg:lhph:51487_#1,,,1f81ac46-23d0-57e3-83d8-749fb6d8c049,1f81ac46-23d0-57e3-83d8-749fb6d8c049,tg:lhph:51487_#1,tr:lh:139964,isad:lh:182271,S 935 / 1056,Bruikleen Vlaamse Gemeenschap - GLN000564,,
e22_Items,1,tg:lhph:40408_#1,200851/5,M 51648 / P,a57c5460-6e37-56ed-ae9a-700d7cfe82e5,a57c5460-6e37-56ed-ae9a-700d7cfe82e5,tg:lhph:40408_#1,tr:lh:7750,isad:lh:95631,,,,
e22_Items,1,tg:lhph:52069_#1,,,fec21fbc-3daa-5c9d-ba62-69e799a98f47,fec21fbc-3daa-5c9d-ba62-69e799a98f47,tg:lhph:52069_#1,tr:lh:140087,isad:lh:154993,G 2932 / 212 (35),,,
e22_Items,1,tg:lhph:31818_#1,218458/664,B 1183 / P (NEG0063/4/5),45493beb-f549-5348-8c18-cf1bb2c51b16,45493beb-f549-5348-8c18-cf1bb2c51b16,tg:lhph:31818_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:44724_#1,97894/3,D 103 / P,62797f0c-6e1e-5ba3-b104-6c337ca4a95c,62797f0c-6e1e-5ba3-b104-6c337ca4a95c,tg:lhph:44724_#1,tr:lh:4898,,,,,
e22_Items,2,tg:lhph:26023_#2,67871,P 346 / P,c9dc431e-ad3a-5fe4-a85c-579af06cdcfe,c9dc431e-ad3a-5fe4-a85c-579af06cdcfe,tg:lhph:26023_#2,,,,,,
