ResourceID,Documented Place Order,db,record.id,brocade_place_name,brocade_place_name_clean,au_id,au_uuid,au_place_name,Documented Place Note Type,Documented Place Note Language,Documented Place Name Widget
803cd206-05a1-53e7-aa5e-c3d6360ee4b9,1,lhph,tg:lhph:6455,Diksmuide,,au::101062,830a9e57-7277-5247-b3e3-c98f68e337f6,Diksmuide (Diksmuide),,,"dlod={""name"":""Diksmuide (Diksmuide)"",""ark"":""ark:/83110/x0/830a9e57-7277-5247-b3e3-c98f68e337f6"",""uri"":""/subjects/10100"",""id"":""au::101062"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
82ddac77-cb95-52db-8fd1-1780090a0601,1,lhph,tg:lhph:44593,Siegen,,au::102291,f8cea4c3-ac41-54e1-b372-8cd443c450a0,Siegen (Kreis Siegen-Wittgenstein),,,"dlod={""name"":""Siegen (Kreis Siegen-Wittgenstein)"",""ark"":""ark:/83110/x0/f8cea4c3-ac41-54e1-b372-8cd443c450a0"",""uri"":""/subjects/15451"",""id"":""au::102291"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
83ff7422-12b8-5df3-8d22-bf5b924b246b,1,lhph,tg:lhph:10020,Turnhout,,au::100307,3eecfeb9-c9bf-54a0-a02b-986026e248fe,Turnhout (Turnhout),,,"dlod={""name"":""Turnhout (Turnhout)"",""ark"":""ark:/83110/x0/3eecfeb9-c9bf-54a0-a02b-986026e248fe"",""uri"":""/subjects/13713"",""id"":""au::100307"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
846a52fc-35b2-5688-8c2c-577ffc121c9c,1,lhph,tg:lhph:36208,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
85a67807-35a7-50d1-9ec5-f5c078abca45,1,lhph,tg:lhph:30101,Gˆttingen,,au::102159,2abe7c19-5a96-52ae-a037-1bc9e35f5d18,Gˆttingen (Landkreis Gˆttingen),,,"dlod={""name"":""Göttingen (Landkreis Göttingen)"",""ark"":""ark:/83110/x0/2abe7c19-5a96-52ae-a037-1bc9e35f5d18"",""uri"":""/subjects/11457"",""id"":""au::102159"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
85abb76b-ae72-5ad9-bbfc-16ba1cda2342,1,lhph,tg:lhph:38530,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
85b467a0-ee8d-523e-8e89-b8e8cb866964,1,lhph,tg:lhph:30843,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8621c13a-bb79-53f5-9f6f-042e9fc2cce0,1,lhph,tg:lhph:35214,Ukkel,,au::100123,5906338c-2fde-5593-bdba-fe5e5e3b06ca,Ukkel (Brussel-Hoofdstad),,,"dlod={""name"":""Ukkel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/5906338c-2fde-5593-bdba-fe5e5e3b06ca"",""uri"":""/subjects/14830"",""id"":""au::100123"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
86242b54-b8a5-5ddd-99cb-0790b13ef273,1,lhph,tg:lhph:26593,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8624ae8e-4e60-577a-8306-99218f0e833d,1,lhph,tg:lhph:45089,Oldenburg (Duitsland),,au::102172,a2076616-7a65-54f5-96e1-819d132fec85,Oldenburg (Kreisfreie Stadt Oldenburg),,,"dlod={""name"":""Oldenburg (Kreisfreie Stadt Oldenburg)"",""ark"":""ark:/83110/x0/a2076616-7a65-54f5-96e1-819d132fec85"",""uri"":""/subjects/10348"",""id"":""au::102172"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
862785c9-4723-53e9-a6dc-25d0ce954380,1,lhph,tg:lhph:3750,Paal,,au::100321,ec84ab83-7bb6-54a6-a5d9-76be38c6697e,Paal (Beringen),,,"dlod={""name"":""Paal (Beringen)"",""ark"":""ark:/83110/x0/ec84ab83-7bb6-54a6-a5d9-76be38c6697e"",""uri"":""/subjects/9647"",""id"":""au::100321"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
86fbbe21-be79-52aa-acd5-733080fafdae,1,lhph,tg:lhph:36792,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
88327686-8e0f-52e1-aaed-2ca56110792b,1,lhph,tg:lhph:33620,Den Haag,,au::105203,f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage (Zuid-Holland),,,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
88bac3f7-a08c-5dd9-b578-326ecb836e1f,1,lhph,tg:lhph:25373,Venlo,,au::104649,9d1c6222-680b-5b4a-9695-de5f42a6b93b,Venlo (Limburg),,,"dlod={""name"":""Venlo (Limburg)"",""ark"":""ark:/83110/x0/9d1c6222-680b-5b4a-9695-de5f42a6b93b"",""uri"":""/subjects/9259"",""id"":""au::104649"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
88c08561-f992-54fd-a606-1a17f9dd7101,1,lhph,tg:lhph:27878,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
88e57ca1-77a9-52b1-8ff3-6f64aa66fb62,1,lhph,tg:lhph:25536,Lier,,au::100229,f97bb3c8-a795-5e52-817b-dbb8c3310c33,Lier (Mechelen),,,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
89118389-7d6f-5cf4-ba02-6b0b1a0bb1fb,1,lhph,tg:lhph:50814,,,au::100717,6faa9353-5938-5ffd-878e-3deef203abaf,Kluisbergen (Oudenaarde),,,"dlod={""name"":""Kluisbergen (Oudenaarde)"",""ark"":""ark:/83110/x0/6faa9353-5938-5ffd-878e-3deef203abaf"",""uri"":""/subjects/9916"",""id"":""au::100717"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
89a98586-89c5-56f2-8afe-98fbd3acf67c,1,lhph,tg:lhph:51758,,,au::100267,cfc8c28c-eccf-5d7a-a2ed-75864b2457fe,Grobbendonk (Turnhout),,,"dlod={""name"":""Grobbendonk (Turnhout)"",""ark"":""ark:/83110/x0/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe"",""uri"":""/subjects/8969"",""id"":""au::100267"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8a17e3eb-e8b0-56c6-92a1-a8fdf2021754,1,lhph,tg:lhph:38797,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8a212572-dafe-5c9a-9901-120ef01b5f9c,1,lhph,tg:lhph:37288,Brasschaat,,au::100160,861533e8-6f1c-5fed-ac69-ea515b4875b7,Brasschaat (Antwerpen),,,"dlod={""name"":""Brasschaat (Antwerpen)"",""ark"":""ark:/83110/x0/861533e8-6f1c-5fed-ac69-ea515b4875b7"",""uri"":""/subjects/13552"",""id"":""au::100160"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8a6e4cce-a8b0-55b0-922b-ca836a8ec338,1,lhph,tg:lhph:45900,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8ad6c7be-4e55-5c41-98f8-e2bcc1490036,1,lhph,tg:lhph:18569,Jerusalem,,au::103614,e253e0d0-591f-5a8a-82bf-f86e2aa75409,Jeruzalem (Jerusalem),,,"dlod={""name"":""Jeruzalem (Jerusalem)"",""ark"":""ark:/83110/x0/e253e0d0-591f-5a8a-82bf-f86e2aa75409"",""uri"":""/subjects/8636"",""id"":""au::103614"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8ae16679-a8ae-57e8-80b7-d4f5a6617bfc,1,lhph,tg:lhph:32134,Kortrijk,,au::101140,939c6b0a-0ca6-5d2a-b0d5-74502883d5da,Kortrijk (Kortrijk),,,"dlod={""name"":""Kortrijk (Kortrijk)"",""ark"":""ark:/83110/x0/939c6b0a-0ca6-5d2a-b0d5-74502883d5da"",""uri"":""/subjects/14496"",""id"":""au::101140"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8b5e82b3-0e12-5d52-aad2-16b21296a770,1,lhph,tg:lhph:2195,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8be6bcdf-d31e-5ad8-9efd-0d4844a79d76,1,lhph,tg:lhph:39083,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8cb57962-a90b-5f23-af2a-cd8a1029e5f2,1,lhph,tg:lhph:4863,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8da11bb0-1c9d-585e-a963-e02b02d26502,1,lhph,tg:lhph:49168,Lier,,au::100229,f97bb3c8-a795-5e52-817b-dbb8c3310c33,Lier (Mechelen),,,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8e4bb578-ae2f-556e-9607-8f12cdbce6b3,1,lhph,tg:lhph:45878,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8fc15571-d4ad-58c3-97e5-11741fc7c9d7,1,lhph,tg:lhph:11161,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8fd09ea3-b1fd-5b3c-95a1-573600cb5d9b,1,lhph,tg:lhph:9573,Merendree,,au::100688,004d1f0c-6590-51a1-b578-611381914c26,Merendree (Deinze),,,"dlod={""name"":""Merendree (Deinze)"",""ark"":""ark:/83110/x0/004d1f0c-6590-51a1-b578-611381914c26"",""uri"":""/subjects/10664"",""id"":""au::100688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9072152e-6396-53ec-9b69-85df79a1931a,1,lhph,tg:lhph:32417,Santa Barbara(CA),,au::106302,60ef3a76-a17b-5412-b8f8-07d3a47deb7a,Santa Barbara (CaliforniÎ),,,"dlod={""name"":""Santa Barbara (Californië)"",""ark"":""ark:/83110/x0/60ef3a76-a17b-5412-b8f8-07d3a47deb7a"",""uri"":""/subjects/14445"",""id"":""au::106302"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
90c8f8a8-421d-5435-97ed-a7bcf8297407,1,lhph,tg:lhph:30685,Oostduinkerke,,au::101247,39ceadf0-d5dc-5fb4-a30e-b74d528dd498,Oostduinkerke (Koksijde),,,"dlod={""name"":""Oostduinkerke (Koksijde)"",""ark"":""ark:/83110/x0/39ceadf0-d5dc-5fb4-a30e-b74d528dd498"",""uri"":""/subjects/11438"",""id"":""au::101247"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9141eb50-8c54-5e70-9d55-6f0807981e06,1,lhph,tg:lhph:12495,Ekeren,,au::100148,9807032f-af3c-56ea-b691-afdd207d8485,Ekeren (Antwerpen),,,"dlod={""name"":""Ekeren (Antwerpen)"",""ark"":""ark:/83110/x0/9807032f-af3c-56ea-b691-afdd207d8485"",""uri"":""/subjects/12767"",""id"":""au::100148"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
91b98394-d7ca-5588-8c9a-c9d85702a225,1,lhph,tg:lhph:37702,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
92baf5ca-81b4-5cc4-aa20-1b0e5f768296,1,lhph,tg:lhph:27287,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
93294e0e-2e0b-525d-9ca0-57110e00c3d5,1,lhph,tg:lhph:39142,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9341eacf-cbc8-5899-9b13-b9813b5bd769,1,lhph,tg:lhph:46338,Merendree,,au::100688,004d1f0c-6590-51a1-b578-611381914c26,Merendree (Deinze),,,"dlod={""name"":""Merendree (Deinze)"",""ark"":""ark:/83110/x0/004d1f0c-6590-51a1-b578-611381914c26"",""uri"":""/subjects/10664"",""id"":""au::100688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
93e140e7-9cb0-50bb-87ad-687cf072d30f,1,lhph,tg:lhph:40973,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9413893e-e1e7-59ae-a80f-5551e2b75fd2,1,lhph,tg:lhph:37231,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
943338e7-1130-54cc-8a5c-194b620f21dd,1,lhph,tg:lhph:34666,Gardelegen (D),,au::102387,82191529-fff0-5b3e-a7cf-d666676a1f16,Salzwedel (Altmarkkreis Salzwedel),,,"dlod={""name"":""Salzwedel (Altmarkkreis Salzwedel)"",""ark"":""ark:/83110/x0/82191529-fff0-5b3e-a7cf-d666676a1f16"",""uri"":""/subjects/15704"",""id"":""au::102387"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
94acfeef-5a86-5da2-ae55-5116b95ff9fa,1,lhph,tg:lhph:28586,Dindigal (India),,au::103489,23d2c943-95f2-56a4-af90-94a308a7ac1c,Dindigul (State of Tamil N?du),,,"dlod={""name"":""Dindigul (State of Tamil Nādu)"",""ark"":""ark:/83110/x0/23d2c943-95f2-56a4-af90-94a308a7ac1c"",""uri"":""/subjects/11557"",""id"":""au::103489"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9570773b-40ce-52bb-a05d-d1212a655a86,1,lhph,tg:lhph:21137,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
966f9254-b0fd-58b0-ba86-2e299b4de224,1,lhph,tg:lhph:33630,Kasterlee,,au::100283,6e5ce7d6-cc86-5bd7-894d-bf908cb7e4ba,Kasterlee (Turnhout),,,"dlod={""name"":""Kasterlee (Turnhout)"",""ark"":""ark:/83110/x0/6e5ce7d6-cc86-5bd7-894d-bf908cb7e4ba"",""uri"":""/subjects/8104"",""id"":""au::100283"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
97ccea48-0354-5946-bbef-cc6e7d5e5891,1,lhph,tg:lhph:9677,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99304cb3-2c0f-5f08-ba63-fc65430a5e78,1,lhph,tg:lhph:35948,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a17cb7c-11bf-56d8-81b5-aa68106c76b1,1,lhph,tg:lhph:14747,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a3ebbd4-b6e6-5ea3-95b8-0f4c8f93a64f,1,lhph,tg:lhph:41549,Brugge,,au::101023,a27575bb-282d-5cfe-9356-05a49b29067f,Brugge (Arrondissement Brugge),,,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/13393"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a40774d-3885-5582-bf0f-0eeda9c3260f,1,lhph,tg:lhph:39717,Oslo (N),,au::105277,2955b43d-3498-53df-aed8-4f1b1477020a,Oslo (Noorwegen),,,"dlod={""name"":""Oslo (Noorwegen)"",""ark"":""ark:/83110/x0/2955b43d-3498-53df-aed8-4f1b1477020a"",""uri"":""/subjects/8399"",""id"":""au::105277"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9adb79ca-854e-5a64-b4e2-b8f928d0ce63,1,lhph,tg:lhph:40325,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9c968d81-dd4e-59cf-ab8e-4444861c179f,1,lhph,tg:lhph:32097,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9c9cd770-cbf5-5dcb-8ea8-41a5026260fc,1,lhph,tg:lhph:42076,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9cbeec94-f7f8-5723-ba8a-d2667795edc3,1,lhph,tg:lhph:8069,Latem,,au::100697,40775afe-108c-5267-bf1a-62559d5c85c2,Sint-Martens-Latem (Arrondissement Gent),,,"dlod={""name"":""Sint-Martens-Latem (Arrondissement Gent)"",""ark"":""ark:/83110/x0/40775afe-108c-5267-bf1a-62559d5c85c2"",""uri"":""/subjects/8709"",""id"":""au::100697"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9d481dd0-3853-54d8-b92d-1b97def055b2,1,lhph,tg:lhph:5786,Diksmuide,,au::101062,830a9e57-7277-5247-b3e3-c98f68e337f6,Diksmuide (Diksmuide),,,"dlod={""name"":""Diksmuide (Diksmuide)"",""ark"":""ark:/83110/x0/830a9e57-7277-5247-b3e3-c98f68e337f6"",""uri"":""/subjects/10100"",""id"":""au::101062"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9df6b74e-31d9-5a00-88d3-80be1ff7d55e,1,lhph,tg:lhph:39765,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9e61ddd0-3165-5899-a767-d7f1a9d21495,1,lhph,tg:lhph:20545,onbekend,onbekend,,,,remarks,Nederlands,
9ed5f7db-43a1-58c8-a254-430dbb4e49ba,1,lhph,tg:lhph:33748,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9f4242b9-2e4f-5684-ab84-c4cce9f5d8ef,1,lhph,tg:lhph:48227,,,au::16152,5927afe4-19c2-538f-a314-1e71faea09a3,,,,
9fa48e0b-d3d6-5852-86fa-0020a2228f10,1,lhph,tg:lhph:19063,Gent,,au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a17c8702-83db-5fc0-ad53-7213e1386712,1,lhph,tg:lhph:32087,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
