ResourceID,brocade.id,card,order,volgnummer,note
b5490526-9a27-5b8e-b98d-368d2059ac5a,tg:lhph:51507_#2,e22_OtherIdentifiers,2,S 935 / 494,
b5490526-9a27-5b8e-b98d-368d2059ac5a,tg:lhph:51507_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR12841
a9757a7f-f868-55d6-a4c6-28c58b4be53f,tg:lhph:52588_#1,e22_OtherIdentifiers,1,S 935 / 486,
a9757a7f-f868-55d6-a4c6-28c58b4be53f,tg:lhph:52588_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11256
25cfc954-800c-5e8e-a189-9c82f88c290b,tg:lhph:21661_#1,e22_OtherIdentifiers,1,S 935 / 1058,
25cfc954-800c-5e8e-a189-9c82f88c290b,tg:lhph:21661_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000584
ee11007e-b231-5f71-990b-d19cc8bf5bc3,tg:lhph:53082_#1,e22_OtherIdentifiers,1,S 935 / 491,
ee11007e-b231-5f71-990b-d19cc8bf5bc3,tg:lhph:53082_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12279
0dfb6f71-82d7-500b-8ccb-23d53cd89d0f,tg:lhph:48324_#1,e22_OtherIdentifiers,1,V 7576 / 242,
ec8a59f4-619e-5db1-99de-18454c553246,tg:lhph:21613_#1,e22_OtherIdentifiers,1,S 935 / 1080,
ec8a59f4-619e-5db1-99de-18454c553246,tg:lhph:21613_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN800018
1640a7e2-75d2-55f7-8561-e412b5e067a0,tg:lhph:48356_#1,e22_OtherIdentifiers,1,TT 93 / 61,
ffcbe90c-2420-53a2-bb38-4bf29c602c81,tg:lhph:52482_#1,e22_OtherIdentifiers,1,S 935 / 486,
ffcbe90c-2420-53a2-bb38-4bf29c602c81,tg:lhph:52482_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11051
6e76ff64-0fbd-5a70-a117-2e95de63a353,tg:lhph:53188_#1,e22_OtherIdentifiers,1,S 935 / 480,
6e76ff64-0fbd-5a70-a117-2e95de63a353,tg:lhph:53188_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR135
ee881029-89d5-5159-b528-259e4f17c199,tg:lhph:51565_#2,e22_OtherIdentifiers,2,S 935 / 492,
ee881029-89d5-5159-b528-259e4f17c199,tg:lhph:51565_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR12417
b374432a-cb66-505f-ad6a-a43068bc97ec,tg:lhph:51680_#1,e22_OtherIdentifiers,1,L 179 / P,
7848b7fe-b55a-5a3a-95da-d5aa3b01186b,tg:lhph:52492_#1,e22_OtherIdentifiers,1,S 935 / 486,
7848b7fe-b55a-5a3a-95da-d5aa3b01186b,tg:lhph:52492_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11063
4950b97b-f74e-52a9-b076-7226f9b28428,tg:lhph:48346_#1,e22_OtherIdentifiers,1,TT 93 / 38,
0cddb0c5-3e8e-52d6-b96e-9064518efb55,tg:lhph:22411_#1,e22_OtherIdentifiers,1,S 935 / 486,
0cddb0c5-3e8e-52d6-b96e-9064518efb55,tg:lhph:22411_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11184
dfdd7900-aa9d-515a-882c-34c68d556e9a,tg:lhph:53801_#1,e22_OtherIdentifiers,1,S 935 / 494,
dfdd7900-aa9d-515a-882c-34c68d556e9a,tg:lhph:53801_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12929
aeb73697-d5ce-5614-991f-f0ff5e43fb77,tg:lhph:49009_#1,e22_OtherIdentifiers,1,LL 169 / 27,
9eb315c0-64b9-5daa-a383-26dbc2f5ece1,tg:lhph:22254_#1,e22_OtherIdentifiers,1,S 935 / 489,
9eb315c0-64b9-5daa-a383-26dbc2f5ece1,tg:lhph:22254_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11784
36171d73-1c72-5f6a-9991-8e577b4edd32,tg:lhph:51824_#1,e22_OtherIdentifiers,1,D 325 /204,
5aef4ec6-8da2-5a91-abec-6d765f941000,tg:lhph:49217_#1,e22_OtherIdentifiers,1,w 909 / 4,
5aef4ec6-8da2-5a91-abec-6d765f941000,tg:lhph:49217_#1,e22_OtherIdentifiers,1,,"Op achterkant staat geschreven 'De oude man'. Vermoedelijk gaat het hier om het script dat Herman Wuyts heeft geschreven voor de film 'Oude man, wat nu?'"
f87f5f1e-2ddd-5e92-aa52-c2f7a3c8a624,tg:lhph:52950_#1,e22_OtherIdentifiers,1,S 935 / 490,
f87f5f1e-2ddd-5e92-aa52-c2f7a3c8a624,tg:lhph:52950_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12083
d840a0bb-f42e-5136-a509-3b9671aee945,tg:lhph:7497_#4,e22_OtherIdentifiers,4,S 935 / 481,
d840a0bb-f42e-5136-a509-3b9671aee945,tg:lhph:7497_#4,e22_OtherIdentifiers,4,,Bruikleen Vlaamse Gemeenschap - STR357
e30b41fe-f1fb-5f30-9bd5-3a3640df4eb2,tg:lhph:51539_#3,e22_OtherIdentifiers,3,S 935 / 496,
e30b41fe-f1fb-5f30-9bd5-3a3640df4eb2,tg:lhph:51539_#3,e22_OtherIdentifiers,3,,Bruikleen Vlaamse Gemeenschap - STR13365
dd890272-5efb-50b0-878c-8520c560af04,tg:lhph:22132_#1,e22_OtherIdentifiers,1,S 935 / 490,
dd890272-5efb-50b0-878c-8520c560af04,tg:lhph:22132_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11814
11053c4e-a7db-55ca-87df-f49bff7f014a,tg:lhph:52828_#1,e22_OtherIdentifiers,1,PH-GF-018,
4c02a20d-1c17-5ff0-8fce-1c93a1bd332d,tg:lhph:47596_#1,e22_OtherIdentifiers,1,P 272639 / 6,
d3e74646-4bd5-55c7-8b92-5f8981fdc6e4,tg:lhph:23550_#1,e22_OtherIdentifiers,1,,Zonder nummer
7ef59e60-adb2-5d26-a022-ccaaf4d637a0,tg:lhph:49207_#1,e22_OtherIdentifiers,1,W 909 / 4,
147110c5-36c0-5e6b-b758-5095c6184c5b,tg:lhph:47586_#1,e22_OtherIdentifiers,1,P 272639 / 6,
8347b9c5-79b2-5808-9af7-52d648eef26e,tg:lhph:52838_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR13403
06805aae-a9b7-5528-8d9f-04ec86fab877,tg:lhph:48148_#1,e22_OtherIdentifiers,1,V 7576 / 92,
2f7c8aba-fe33-5ea4-b281-67ab704fb92d,tg:lhph:21690_#2,e22_OtherIdentifiers,2,S 935 / 484,
2f7c8aba-fe33-5ea4-b281-67ab704fb92d,tg:lhph:21690_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR1O524
02980e1e-bcbf-55f2-9417-bda30665af59,tg:lhph:49442_#1,e22_OtherIdentifiers,1,W 909 / 5,
64e2ffbb-1da0-5562-bc6c-fce4eb0c0367,tg:lhph:48158_#1,e22_OtherIdentifiers,1,V 7576 / 99,
0acb093a-af32-56c6-a925-fcd891cf93cd,tg:lhph:50975_#1,e22_OtherIdentifiers,1,S 935 / 1014,
0acb093a-af32-56c6-a925-fcd891cf93cd,tg:lhph:50975_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000143
2e878316-555a-5fda-82cb-9066346636ca,tg:lhph:51603_#2,e22_OtherIdentifiers,2,S 935 / 485,
2e878316-555a-5fda-82cb-9066346636ca,tg:lhph:51603_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10802
65cb703e-6398-543f-a3cb-cc72b61ab615,tg:lhph:47457_#1,e22_OtherIdentifiers,1,,211327/1b oudere afdruk; 211327/1c recentere afdruk
