ResourceID,brocade.id,card,dataset,order,Creation Place Widget,Creation Place Note,Creation Place Note Type,Creation Place Note Language
3cda894c-e45d-5105-b9d9-7f49b4e36a1e,tg:lhph:38694,Places,lhph,tg:lhph:38694,"dlod={""name"":""Turnhout (Turnhout)"",""ark"":""ark:/83110/x0/3eecfeb9-c9bf-54a0-a02b-986026e248fe"",""uri"":""/subjects/13713"",""id"":""au::100307"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
06b42bb4-84d1-57bc-aa18-ce6b214508d6,tg:lhph:6556,Places,lhph,tg:lhph:6556,"dlod={""name"":""Diksmuide (Diksmuide)"",""ark"":""ark:/83110/x0/830a9e57-7277-5247-b3e3-c98f68e337f6"",""uri"":""/subjects/10100"",""id"":""au::101062"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
1c556c0e-8bd0-5c00-b613-dc5c0a26a070,tg:lhph:48617,Places,lhph,tg:lhph:48617,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
85b13ce3-397c-55e9-bfd9-dc2b2ce5d665,tg:lhph:30521,Places,lhph,tg:lhph:30521,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
e9a54cf2-0327-5737-af63-a7525a872139,tg:lhph:22140,Places,lhph,tg:lhph:22140,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c27017a1-ecc1-5c75-9987-20dbc7642458,tg:lhph:28495,Places,lhph,tg:lhph:28495,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
efc8706f-852c-5082-b6cb-b3e390b61bf7,tg:lhph:3370,Places,lhph,tg:lhph:3370,"dlod={""name"":""Elsene (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/8e29025b-1c0f-524d-a9ea-af4663e0d4ee"",""uri"":""/subjects/14471"",""id"":""au::100108"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
2e0cee2f-1e0a-5416-a1a2-7bb85add3dea,tg:lhph:35890,Places,lhph,tg:lhph:35890,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
377a9086-ec94-5f2d-a584-b9eaeaaf2312,tg:lhph:10255,Places,lhph,tg:lhph:10255,"dlod={""name"":""Heusy (Verviers)"",""ark"":""ark:/83110/x0/6d1b5ae2-7c95-5eae-8f36-369498e16cff"",""uri"":""/subjects/12033"",""id"":""au::101500"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
896533a5-20af-552a-8e32-8685c1669675,tg:lhph:21024,Places,lhph,tg:lhph:21024,"dlod={""name"":""Straatsburg (Straatsburg)"",""ark"":""ark:/83110/x0/440cc66d-5ca6-5238-927b-6b1de02ceb42"",""uri"":""/subjects/8953"",""id"":""au::102730"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
d6ef36e0-8572-57b6-b7c3-7d2055279ff2,tg:lhph:33445,Places,lhph,tg:lhph:33445,"dlod={""name"":""Merksem (Antwerpen)"",""ark"":""ark:/83110/x0/b5228447-a0ec-5059-8ac5-66bcfa36d0a8"",""uri"":""/subjects/14077"",""id"":""au::100152"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
ccfdc07d-dbbc-58f1-8fb1-43f09c3ed887,tg:lhph:46105,Places,lhph,tg:lhph:46105,"dlod={""name"":""Merendree (Deinze)"",""ark"":""ark:/83110/x0/004d1f0c-6590-51a1-b578-611381914c26"",""uri"":""/subjects/10664"",""id"":""au::100688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
4e691f82-897a-501d-a29e-038c9d0d3c4c,tg:lhph:15473,Places,lhph,tg:lhph:15473,"dlod={""name"":""Overijse (Halle-Vilvoorde)"",""ark"":""ark:/83110/x0/ffeea096-6b43-54cf-b213-e05016dd2eea"",""uri"":""/subjects/11798"",""id"":""au::100857"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
bf37116c-4d56-5428-a28f-3d1aae48e47c,tg:lhph:8838,Places,lhph,tg:lhph:8838,"dlod={""name"":""Dublin (Dublin City)"",""ark"":""ark:/83110/x0/b460b567-0be0-5330-a5d0-990fb789b91c"",""uri"":""/subjects/14920"",""id"":""au::103456"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
21b40ee1-bf2f-5116-8e2f-f770d23bb8c4,tg:lhph:17213,Places,lhph,tg:lhph:17213,"dlod={""name"":""Turnhout (Turnhout)"",""ark"":""ark:/83110/x0/3eecfeb9-c9bf-54a0-a02b-986026e248fe"",""uri"":""/subjects/13713"",""id"":""au::100307"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
f279668a-05f8-53a0-b159-1d9c1c9c328c,tg:lhph:27568,Places,lhph,tg:lhph:27568,"dlod={""name"":""Hamme (DUBBEL)"",""ark"":""ark:/83110/x0/cfaf050b-0604-513e-ae5e-08f2dbd270a3"",""uri"":""/subjects/13134"",""id"":""au::100853"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
a3bc3225-3ed9-5d69-9cdc-e8dd37623335,tg:lhph:35109,Places,lhph,tg:lhph:35109,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
df0bf4a6-6d7c-530c-af17-c3b648d0e00a,tg:lhph:29391,Places,lhph,tg:lhph:29391,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
3ece7e0a-e4c9-57b7-b642-bb3831b61f9a,tg:lhph:7252,Places,lhph,tg:lhph:7252,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c0283c14-b0cc-569f-9e70-66fc97165007,tg:lhph:39809,Places,lhph,tg:lhph:39809,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
fd4d5816-0e2b-52f0-85c2-d2a6f8c9a7f6,tg:lhph:16719,Places,lhph,tg:lhph:16719,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
cf437f6a-23b8-558a-b01a-602a3f3eec2e,tg:lhph:34403,Places,lhph,tg:lhph:34403,"dlod={""name"":""Anderlecht (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/4769b493-6042-50bf-b99b-3eaa75ca2107"",""uri"":""/subjects/9907"",""id"":""au::100104"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c8569933-55f0-5b4d-8de6-af8220baeb3c,tg:lhph:2474,Places,lhph,tg:lhph:2474,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
8b7860a8-8639-5464-909c-d3e66fa85e96,tg:lhph:29473,Places,lhph,tg:lhph:29473,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
f8672bea-833f-5afc-aaa9-0edd13f07803,tg:lhph:32037,Places,lhph,tg:lhph:32037,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
5e249fc8-f697-5331-96f1-d9ba5cedfa22,tg:lhph:35394,Places,lhph,tg:lhph:35394,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
266503a7-1888-5111-9281-5517fb2d772a,tg:lhph:16584,Places,lhph,tg:lhph:16584,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
f55b17ab-c27c-5b89-9203-653cc714e5c1,tg:lhph:25270,Places,lhph,tg:lhph:25270,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
f7630c60-3f3a-5660-b423-e83d1ec23ce6,tg:lhph:26883,Places,lhph,tg:lhph:26883,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
d7b76908-da7d-5a48-ba4f-22b990c2adef,tg:lhph:13047,Places,lhph,tg:lhph:13047,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
07c31543-e36e-545c-b24c-b02327a999f4,tg:lhph:19592,Places,lhph,tg:lhph:19592,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
bf6ffade-9d84-50ab-89d8-dd5dba02e3f8,tg:lhph:14998,Places,lhph,tg:lhph:14998,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
7e4b89a3-7133-50b9-8a3a-d8524be625cb,tg:lhph:36671,Places,lhph,tg:lhph:36671,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
5ffbae58-1c8a-5e2e-920a-186e1b3ddbf1,tg:lhph:35071,Places,lhph,tg:lhph:35071,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
a0ab92b6-b366-5a00-9542-005576bb1d18,tg:lhph:3006,Places,lhph,tg:lhph:3006,"dlod={""name"":""Wakken (Dentergem)"",""ark"":""ark:/83110/x0/68a935a7-a1dc-52f5-9ae6-0f9bcee92d67"",""uri"":""/subjects/11680"",""id"":""au::101221"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
0c8f3579-4b3a-575d-a98a-b91428944044,tg:lhph:46398,Places,lhph,tg:lhph:46398,"dlod={""name"":""Merendree (Deinze)"",""ark"":""ark:/83110/x0/004d1f0c-6590-51a1-b578-611381914c26"",""uri"":""/subjects/10664"",""id"":""au::100688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c8619b2a-d2e3-5fc0-8d8e-15d9f06659fe,tg:lhph:16661,Places,lhph,tg:lhph:16661,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
7f363ed4-bc3a-5a36-95a9-f05208cf49d1,tg:lhph:39971,Places,lhph,tg:lhph:39971,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6986ba2f-ca6d-58e4-99cf-b59094c9d2e5,tg:lhph:48561,Places,lhph,tg:lhph:48561,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
be01089b-ba8f-5638-8f30-5526f988d8ac,tg:lhph:29381,Places,lhph,tg:lhph:29381,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
01787fde-eeff-5c84-9c94-7c14be09c41d,tg:lhph:49103,Places,lhph,tg:lhph:49103,"dlod={""name"":""Venetië (Italië)"",""ark"":""ark:/83110/x0/00012cfd-e72c-5158-8b98-a2d2acc34141"",""uri"":""/subjects/12587"",""id"":""au::103853"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
61ae5e60-ead7-5b10-834d-597536f1f494,tg:lhph:31235,Places,lhph,tg:lhph:31235,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
7e776854-d045-5119-8a23-ec30674959af,tg:lhph:23654,Places,lhph,tg:lhph:23654,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
66555b53-10a3-5ec4-949e-2b797eae4b91,tg:lhph:35119,Places,lhph,tg:lhph:35119,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/13393"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
d98bb498-18d8-57ec-9c23-260c861ff5db,tg:lhph:16709,Places,lhph,tg:lhph:16709,"dlod={""name"":""Bergen (Noord-Holland)"",""ark"":""ark:/83110/x0/693aa274-b180-5f0a-82d3-a7e46a309125"",""uri"":""/subjects/12968"",""id"":""au::104817"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
93974107-9b64-5373-b5fd-3a256d924912,tg:lhph:2464,Places,lhph,tg:lhph:2464,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
0cb0eb51-0121-5887-bfa8-81ff1354cb97,tg:lhph:26072,Places,lhph,tg:lhph:26072,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
d4000f42-f9c8-5783-a587-6be185444930,tg:lhph:34413,Places,lhph,tg:lhph:34413,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
99bc7ef7-d9f1-5a2f-9504-f1c45d8300ff,tg:lhph:39819,Places,lhph,tg:lhph:39819,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
dcc95837-9820-5150-a434-9620453f346c,tg:lhph:44490,Places,lhph,tg:lhph:44490,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
cd863b75-729c-5414-9b4a-4b2d84df626d,tg:lhph:8254,Places,lhph,tg:lhph:8254,"dlod={""name"":""Sint-Stevens-Woluwe (Zaventem)"",""ark"":""ark:/83110/x0/d590e090-3e14-5001-85d3-f480d912392b"",""uri"":""/subjects/11309"",""id"":""au::100888"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
2d871567-989a-54ff-98c6-1789bd2f3be5,tg:lhph:15463,Places,lhph,tg:lhph:15463,"dlod={""name"":""Zundert (Noord-Brabant)"",""ark"":""ark:/83110/x0/c571926c-c2be-5549-aad8-bac82ff2f029"",""uri"":""/subjects/8883"",""id"":""au::104803"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
ec768ea1-f442-5f6d-9097-9a51dfb38c98,tg:lhph:25318,Places,lhph,tg:lhph:25318,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6b06e260-72ea-5f79-a1e3-8bca2081bce7,tg:lhph:21034,Places,lhph,tg:lhph:21034,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
9be56e65-f347-5aa3-8116-c8809466fe42,tg:lhph:5422,Places,lhph,tg:lhph:5422,"dlod={""name"":""Zichem (Scherpenheuvel-Zichem)"",""ark"":""ark:/83110/x0/486a3bd4-3b0e-53d6-8a89-ab6ba47bb38b"",""uri"":""/subjects/13757"",""id"":""au::100993"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
a8c4ef5d-b837-511e-8bba-052bde101c39,tg:lhph:27400,Places,lhph,tg:lhph:27400,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6407836f-a0c9-5431-af9a-13434c011f0f,tg:lhph:35061,Places,lhph,tg:lhph:35061,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
5e331f88-9d15-5ad2-9b59-425410a7d836,tg:lhph:29885,Places,lhph,tg:lhph:29885,"dlod={""name"":""Sint-Denijs-Westrem (Gent)"",""ark"":""ark:/83110/x0/ae295388-6e37-585a-b1d3-817c4fe25c50"",""uri"":""/subjects/11121"",""id"":""au::100663"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
4fde7ac6-d0e3-5465-84de-dde52eaaf844,tg:lhph:39961,Places,lhph,tg:lhph:39961,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
47f7453a-8c96-5c9b-956a-b6ea486e0f0f,tg:lhph:48571,Places,lhph,tg:lhph:48571,"dlod={""name"":""Jambes (Namen)"",""ark"":""ark:/83110/x0/40a656bf-3207-5573-835a-3dad434cdea9"",""uri"":""/subjects/8284"",""id"":""au::101618"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
b7017500-d1ca-5c2d-be1e-b13aff57e411,tg:lhph:18088,Places,lhph,tg:lhph:18088,"dlod={""name"":""Yvoir (Dinant)"",""ark"":""ark:/83110/x0/f530ddba-0199-5c18-b2f4-e8adb3ef1056"",""uri"":""/subjects/12068"",""id"":""au::101597"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
3b8e0bda-a10b-5cb3-b36e-fb55d9fad457,tg:lhph:16671,Places,lhph,tg:lhph:16671,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c30a7700-75a0-5331-b0cd-867c6f398fa0,tg:lhph:46388,Places,lhph,tg:lhph:46388,"dlod={""name"":""Merendree (Deinze)"",""ark"":""ark:/83110/x0/004d1f0c-6590-51a1-b578-611381914c26"",""uri"":""/subjects/10664"",""id"":""au::100688"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
6f3689cd-3a65-5bb9-a847-79ac7ea585f4,tg:lhph:32027,Places,lhph,tg:lhph:32027,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
c5650966-a27d-543f-9906-1f2fb9637a12,tg:lhph:16594,Places,lhph,tg:lhph:16594,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
a2e6ed4a-4248-55dc-a1bf-6e2f0e14b129,tg:lhph:25260,Places,lhph,tg:lhph:25260,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
1a318e6a-8ef9-5a14-b230-3065ac3fda19,tg:lhph:37601,Places,lhph,tg:lhph:37601,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
ff7c846b-c9d3-5328-aa2f-d50ace72497d,tg:lhph:26893,Places,lhph,tg:lhph:26893,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
618e8875-56c5-5ac2-ad86-75df92a335d8,tg:lhph:24057,Places,lhph,tg:lhph:24057,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
774769ca-3a0f-5160-ba26-588c608fe073,tg:lhph:6894,Places,lhph,tg:lhph:6894,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
62d5d665-fe8f-5597-95de-cbb1f13d1320,tg:lhph:5267,Places,lhph,tg:lhph:5267,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
2207dc61-3670-5dea-961f-12c83a66385c,tg:lhph:28957,Places,lhph,tg:lhph:28957,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,
