Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhph:15364,Foto's,https://anet.be/record/opaclhobj/tg:lhph:15364/N,90348684-ea9f-5067-8f66-bdcabeaddb4f,BE-ANN07/ph/000014612,Letterenhuis,https://data.letterenhuis.be/ark:/24970/90348684-ea9f-5067-8f66-bdcabeaddb4f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:43504,Foto's,https://anet.be/record/opaclhobj/tg:lhph:43504/N,ffb722e9-f4fb-5268-973e-56c9cddf735e,BE-ANN07/ph/000042180,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ffb722e9-f4fb-5268-973e-56c9cddf735e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:22017,Foto's,https://anet.be/record/opaclhobj/tg:lhph:22017/N,425a583c-4619-5a7f-a0fc-7d6373813d8a,BE-ANN07/ph/000021038,Letterenhuis,https://data.letterenhuis.be/ark:/24970/425a583c-4619-5a7f-a0fc-7d6373813d8a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:4965,Foto's,https://anet.be/record/opaclhobj/tg:lhph:4965/N,32287a9b-1aed-58ec-bdc6-53056d3ace24,BE-ANN07/ph/000004666,Letterenhuis,https://data.letterenhuis.be/ark:/24970/32287a9b-1aed-58ec-bdc6-53056d3ace24,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:6958,Foto's,https://anet.be/record/opaclhobj/tg:lhph:6958/N,0936c2f5-efa2-5e96-8ed6-188f7f0b9ba6,BE-ANN07/ph/000006617,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0936c2f5-efa2-5e96-8ed6-188f7f0b9ba6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:36404,Foto's,https://anet.be/record/opaclhobj/tg:lhph:36404/N,86885468-ec58-5597-b245-47473a8e421a,BE-ANN07/ph/000035199,Letterenhuis,https://data.letterenhuis.be/ark:/24970/86885468-ec58-5597-b245-47473a8e421a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:5677,Foto's,https://anet.be/record/opaclhobj/tg:lhph:5677/N,14e4812a-86af-59a8-a257-fec881d6d49b,BE-ANN07/ph/000005352,Letterenhuis,https://data.letterenhuis.be/ark:/24970/14e4812a-86af-59a8-a257-fec881d6d49b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:34439,Foto's,https://anet.be/record/opaclhobj/tg:lhph:34439/N,99799726-8b08-5a65-865a-e844ccbcb711,BE-ANN07/ph/000033271,Letterenhuis,https://data.letterenhuis.be/ark:/24970/99799726-8b08-5a65-865a-e844ccbcb711,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:52745,Foto's,https://anet.be/record/opaclhobj/tg:lhph:52745/N,e7de2aea-0b27-5d30-8f05-01acdfb23556,BE-ANN07/ph/000050853,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e7de2aea-0b27-5d30-8f05-01acdfb23556,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:33256,Foto's,https://anet.be/record/opaclhobj/tg:lhph:33256/N,65d98dca-5f9a-571c-8889-3c32c5edbbd6,BE-ANN07/ph/000032140,Letterenhuis,https://data.letterenhuis.be/ark:/24970/65d98dca-5f9a-571c-8889-3c32c5edbbd6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:2018,Foto's,https://anet.be/record/opaclhobj/tg:lhph:2018/N,7a1378e6-e39a-5eba-a33b-23eaf8bd55d0,BE-ANN07/ph/000001863,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7a1378e6-e39a-5eba-a33b-23eaf8bd55d0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:18106,Foto's,https://anet.be/record/opaclhobj/tg:lhph:18106/N,c4d2737b-223c-5091-976f-27bf0529bafa,BE-ANN07/ph/000017299,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c4d2737b-223c-5091-976f-27bf0529bafa,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:34593,Foto's,https://anet.be/record/opaclhobj/tg:lhph:34593/N,98ad08db-5312-5970-9b75-60f8dcec4bec,BE-ANN07/ph/000033419,Letterenhuis,https://data.letterenhuis.be/ark:/24970/98ad08db-5312-5970-9b75-60f8dcec4bec,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:53857,Foto's,https://anet.be/record/opaclhobj/tg:lhph:53857/N,fc98909d-4984-52d6-b358-5775d65053c5,BE-ANN07/ph/000051958,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fc98909d-4984-52d6-b358-5775d65053c5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:8415,Foto's,https://anet.be/record/opaclhobj/tg:lhph:8415/N,1d43883e-73d0-599a-8903-a341ec9f0427,BE-ANN07/ph/000008050,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1d43883e-73d0-599a-8903-a341ec9f0427,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:26957,Foto's,https://anet.be/record/opaclhobj/tg:lhph:26957/N,98e0d3bd-0b54-5f24-8468-2b659ddd6693,BE-ANN07/ph/000025894,Letterenhuis,https://data.letterenhuis.be/ark:/24970/98e0d3bd-0b54-5f24-8468-2b659ddd6693,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:41493,Foto's,https://anet.be/record/opaclhobj/tg:lhph:41493/N,67bfa862-76d1-55ce-9a56-3cb20906cf9c,BE-ANN07/ph/000040217,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67bfa862-76d1-55ce-9a56-3cb20906cf9c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:46356,Foto's,https://anet.be/record/opaclhobj/tg:lhph:46356/N,8e74f2fe-3412-52b8-9c0c-bd64de32f1e1,BE-ANN07/ph/000044795,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8e74f2fe-3412-52b8-9c0c-bd64de32f1e1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:25678,Foto's,https://anet.be/record/opaclhobj/tg:lhph:25678/N,abfb8f91-1c42-5801-81b2-43dacafeea93,BE-ANN07/ph/000024629,Letterenhuis,https://data.letterenhuis.be/ark:/24970/abfb8f91-1c42-5801-81b2-43dacafeea93,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:20180,Foto's,https://anet.be/record/opaclhobj/tg:lhph:20180/N,258fc96b-2fd3-5391-9451-c61febae45bc,BE-ANN07/ph/000019262,Letterenhuis,https://data.letterenhuis.be/ark:/24970/258fc96b-2fd3-5391-9451-c61febae45bc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:38949,Foto's,https://anet.be/record/opaclhobj/tg:lhph:38949/N,1aa9f133-aea9-5177-97eb-27aa8a6314a8,BE-ANN07/ph/000037710,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1aa9f133-aea9-5177-97eb-27aa8a6314a8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:27645,Foto's,https://anet.be/record/opaclhobj/tg:lhph:27645/N,124d6202-ae80-5478-9e1f-30d9c52cbdd6,BE-ANN07/ph/000026577,Letterenhuis,https://data.letterenhuis.be/ark:/24970/124d6202-ae80-5478-9e1f-30d9c52cbdd6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:14826,Foto's,https://anet.be/record/opaclhobj/tg:lhph:14826/N,a6f8391d-8c7e-5ebc-ac44-ccf694be3dae,BE-ANN07/ph/000014075,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a6f8391d-8c7e-5ebc-ac44-ccf694be3dae,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:25382,Foto's,https://anet.be/record/opaclhobj/tg:lhph:25382/N,0d366b83-4d79-5645-8a79-3a265bf03abd,BE-ANN07/ph/000024336,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0d366b83-4d79-5645-8a79-3a265bf03abd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:22447,Foto's,https://anet.be/record/opaclhobj/tg:lhph:22447/N,edc672ac-a931-5ef8-8076-ad9d7fe41b16,BE-ANN07/ph/000021464,Letterenhuis,https://data.letterenhuis.be/ark:/24970/edc672ac-a931-5ef8-8076-ad9d7fe41b16,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:45983,Foto's,https://anet.be/record/opaclhobj/tg:lhph:45983/N,3d87d66f-c28c-5172-aadc-850c55a35325,BE-ANN07/ph/000044424,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3d87d66f-c28c-5172-aadc-850c55a35325,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:41169,Foto's,https://anet.be/record/opaclhobj/tg:lhph:41169/N,42421421-2cb3-549a-acb6-fc5b0d51c9c9,BE-ANN07/ph/000039896,Letterenhuis,https://data.letterenhuis.be/ark:/24970/42421421-2cb3-549a-acb6-fc5b0d51c9c9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:17709,Foto's,https://anet.be/record/opaclhobj/tg:lhph:17709/N,6e729dfc-e511-5841-9012-0ea17b79705a,BE-ANN07/ph/000016920,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6e729dfc-e511-5841-9012-0ea17b79705a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:43154,Foto's,https://anet.be/record/opaclhobj/tg:lhph:43154/N,db49d45d-ae0b-5f08-ba04-0c21f4741603,BE-ANN07/ph/000041853,Letterenhuis,https://data.letterenhuis.be/ark:/24970/db49d45d-ae0b-5f08-ba04-0c21f4741603,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:15734,Foto's,https://anet.be/record/opaclhobj/tg:lhph:15734/N,d4c0ad4f-484e-53bc-aa8d-86dcd5cdeeec,BE-ANN07/ph/000014981,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d4c0ad4f-484e-53bc-aa8d-86dcd5cdeeec,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:36054,Foto's,https://anet.be/record/opaclhobj/tg:lhph:36054/N,b14ccfdd-e752-53b4-8a81-dca75991b310,BE-ANN07/ph/000034855,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b14ccfdd-e752-53b4-8a81-dca75991b310,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:49559,Foto's,https://anet.be/record/opaclhobj/tg:lhph:49559/N,663692a2-ffc2-525c-a958-7c38eb5f6941,BE-ANN07/ph/000047773,Letterenhuis,https://data.letterenhuis.be/ark:/24970/663692a2-ffc2-525c-a958-7c38eb5f6941,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:34069,Foto's,https://anet.be/record/opaclhobj/tg:lhph:34069/N,fbc69ca9-7f3d-5a0e-8fc9-d42cbd5c8904,BE-ANN07/ph/000032919,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fbc69ca9-7f3d-5a0e-8fc9-d42cbd5c8904,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:5227,Foto's,https://anet.be/record/opaclhobj/tg:lhph:5227/N,fd0327a8-f402-547b-b100-98d47f9afd84,BE-ANN07/ph/000004921,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fd0327a8-f402-547b-b100-98d47f9afd84,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:31791,Foto's,https://anet.be/record/opaclhobj/tg:lhph:31791/N,a4a28a8a-7538-583f-b6a5-0097b556d3b9,BE-ANN07/ph/000030693,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a4a28a8a-7538-583f-b6a5-0097b556d3b9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:30883,Foto's,https://anet.be/record/opaclhobj/tg:lhph:30883/N,5b5a5b98-353c-58f7-9a87-f34732e206df,BE-ANN07/ph/000029791,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5b5a5b98-353c-58f7-9a87-f34732e206df,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:50282,Foto's,https://anet.be/record/opaclhobj/tg:lhph:50282/N,c489f3d7-f9fc-517a-a805-b77c89e62f1f,BE-ANN07/ph/000048469,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c489f3d7-f9fc-517a-a805-b77c89e62f1f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:24985,Foto's,https://anet.be/record/opaclhobj/tg:lhph:24985/N,1ac1ed0a-c475-543c-81be-bbab248d4ac3,BE-ANN07/ph/000023941,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1ac1ed0a-c475-543c-81be-bbab248d4ac3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:43441,Foto's,https://anet.be/record/opaclhobj/tg:lhph:43441/N,79acca63-7a9f-5a2d-a112-9214cb2bd679,BE-ANN07/ph/000042130,Letterenhuis,https://data.letterenhuis.be/ark:/24970/79acca63-7a9f-5a2d-a112-9214cb2bd679,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:15221,Foto's,https://anet.be/record/opaclhobj/tg:lhph:15221/N,4c505e13-3b0a-5f2c-acec-11a20e020f64,BE-ANN07/ph/000014470,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4c505e13-3b0a-5f2c-acec-11a20e020f64,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:44384,Foto's,https://anet.be/record/opaclhobj/tg:lhph:44384/N,5f19f8c3-e49a-524c-9ec9-53f88d2afa57,BE-ANN07/ph/000042943,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5f19f8c3-e49a-524c-9ec9-53f88d2afa57,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:22152,Foto's,https://anet.be/record/opaclhobj/tg:lhph:22152/N,1c7952fd-639f-5831-ab91-961fd1c269bf,BE-ANN07/ph/000021173,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1c7952fd-639f-5831-ab91-961fd1c269bf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:25697,Foto's,https://anet.be/record/opaclhobj/tg:lhph:25697/N,81015dfe-3e34-5c8f-a76c-2c00075c848d,BE-ANN07/ph/000024648,Letterenhuis,https://data.letterenhuis.be/ark:/24970/81015dfe-3e34-5c8f-a76c-2c00075c848d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:50797,Foto's,https://anet.be/record/opaclhobj/tg:lhph:50797/N,0cb55efd-9da7-5691-89f1-1cd25657e837,BE-ANN07/ph/000048971,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0cb55efd-9da7-5691-89f1-1cd25657e837,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:4820,Foto's,https://anet.be/record/opaclhobj/tg:lhph:4820/N,8b5caa33-4805-5c90-8189-b233be76f08c,BE-ANN07/ph/000004523,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8b5caa33-4805-5c90-8189-b233be76f08c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:5732,Foto's,https://anet.be/record/opaclhobj/tg:lhph:5732/N,bc046763-05aa-5f41-9b45-a0063acea347,BE-ANN07/ph/000005407,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bc046763-05aa-5f41-9b45-a0063acea347,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:31284,Foto's,https://anet.be/record/opaclhobj/tg:lhph:31284/N,28654790-7d34-5590-881a-ab8506c6fcc1,BE-ANN07/ph/000030188,Letterenhuis,https://data.letterenhuis.be/ark:/24970/28654790-7d34-5590-881a-ab8506c6fcc1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:36541,Foto's,https://anet.be/record/opaclhobj/tg:lhph:36541/N,509d1df8-c6d0-51fe-9c92-83f06d4a3f8a,BE-ANN07/ph/000035335,Letterenhuis,https://data.letterenhuis.be/ark:/24970/509d1df8-c6d0-51fe-9c92-83f06d4a3f8a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:51885,Foto's,https://anet.be/record/opaclhobj/tg:lhph:51885/N,0f30c4db-80c3-58b6-9dd4-37d15bd40c95,BE-ANN07/ph/000050018,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f30c4db-80c3-58b6-9dd4-37d15bd40c95,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:34086,Foto's,https://anet.be/record/opaclhobj/tg:lhph:34086/N,0919d5d0-5595-5a8b-b8bf-b28c78323186,BE-ANN07/ph/000032936,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0919d5d0-5595-5a8b-b8bf-b28c78323186,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:33743,Foto's,https://anet.be/record/opaclhobj/tg:lhph:33743/N,6f98424c-0a7e-514f-b1e4-4f5ddcb7d670,BE-ANN07/ph/000032602,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6f98424c-0a7e-514f-b1e4-4f5ddcb7d670,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:18413,Foto's,https://anet.be/record/opaclhobj/tg:lhph:18413/N,3410b5ce-c7fe-558b-95cb-d8c7f0a0f369,BE-ANN07/ph/000017605,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3410b5ce-c7fe-558b-95cb-d8c7f0a0f369,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:32851,Foto's,https://anet.be/record/opaclhobj/tg:lhph:32851/N,9facc554-8567-5280-bfe3-6bb185242922,BE-ANN07/ph/000031747,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9facc554-8567-5280-bfe3-6bb185242922,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:52250,Foto's,https://anet.be/record/opaclhobj/tg:lhph:52250/N,c55d5913-1d39-56e7-b642-9bbaf7a9c4e7,BE-ANN07/ph/000050375,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c55d5913-1d39-56e7-b642-9bbaf7a9c4e7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:27350,Foto's,https://anet.be/record/opaclhobj/tg:lhph:27350/N,e7032466-3095-5d5c-9ef4-0354a64e5d2e,BE-ANN07/ph/000026283,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e7032466-3095-5d5c-9ef4-0354a64e5d2e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:20495,Foto's,https://anet.be/record/opaclhobj/tg:lhph:20495/N,53d6bfcb-cd7d-5fb5-9194-b1f70762dcbf,BE-ANN07/ph/000019571,Letterenhuis,https://data.letterenhuis.be/ark:/24970/53d6bfcb-cd7d-5fb5-9194-b1f70762dcbf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:47951,Foto's,https://anet.be/record/opaclhobj/tg:lhph:47951/N,d26b5cac-4281-5450-8e22-211d338a7f6f,BE-ANN07/ph/000046282,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d26b5cac-4281-5450-8e22-211d338a7f6f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:46643,Foto's,https://anet.be/record/opaclhobj/tg:lhph:46643/N,94ae2e5f-851c-5a53-b1f8-60770de8b452,BE-ANN07/ph/000045079,Letterenhuis,https://data.letterenhuis.be/ark:/24970/94ae2e5f-851c-5a53-b1f8-60770de8b452,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:8100,Foto's,https://anet.be/record/opaclhobj/tg:lhph:8100/N,6a615056-3cca-5d82-9371-2e0209b6e730,BE-ANN07/ph/000007739,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6a615056-3cca-5d82-9371-2e0209b6e730,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:41186,Foto's,https://anet.be/record/opaclhobj/tg:lhph:41186/N,5579fc54-bd5b-5013-97c4-5fd77b9de6d9,BE-ANN07/ph/000039913,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5579fc54-bd5b-5013-97c4-5fd77b9de6d9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:14963,Foto's,https://anet.be/record/opaclhobj/tg:lhph:14963/N,22fc6119-a623-5b57-8da2-f734dc20f566,BE-ANN07/ph/000014212,Letterenhuis,https://data.letterenhuis.be/ark:/24970/22fc6119-a623-5b57-8da2-f734dc20f566,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:10189,Foto's,https://anet.be/record/opaclhobj/tg:lhph:10189/N,f582ba29-9753-5ec9-9ece-ed0ced6ef791,BE-ANN07/ph/000009803,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f582ba29-9753-5ec9-9ece-ed0ced6ef791,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:15671,Foto's,https://anet.be/record/opaclhobj/tg:lhph:15671/N,87e11167-c2c5-5fbc-840c-122dd8e67bd8,BE-ANN07/ph/000014918,Letterenhuis,https://data.letterenhuis.be/ark:/24970/87e11167-c2c5-5fbc-840c-122dd8e67bd8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:43011,Foto's,https://anet.be/record/opaclhobj/tg:lhph:43011/N,44f6cc85-1d56-5386-969b-02c6f5e72343,BE-ANN07/ph/000041714,Letterenhuis,https://data.letterenhuis.be/ark:/24970/44f6cc85-1d56-5386-969b-02c6f5e72343,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:5362,Foto's,https://anet.be/record/opaclhobj/tg:lhph:5362/N,60ac0cbb-496c-5a2d-9834-348473658edc,BE-ANN07/ph/000005053,Letterenhuis,https://data.letterenhuis.be/ark:/24970/60ac0cbb-496c-5a2d-9834-348473658edc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:36111,Foto's,https://anet.be/record/opaclhobj/tg:lhph:36111/N,14b9b2a0-977b-5f07-add1-e60ff449e44d,BE-ANN07/ph/000034912,Letterenhuis,https://data.letterenhuis.be/ark:/24970/14b9b2a0-977b-5f07-add1-e60ff449e44d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:52600,Foto's,https://anet.be/record/opaclhobj/tg:lhph:52600/N,aa2c4afc-6f83-5c09-b143-0cd175c274e3,BE-ANN07/ph/000050712,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aa2c4afc-6f83-5c09-b143-0cd175c274e3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:5698,Foto's,https://anet.be/record/opaclhobj/tg:lhph:5698/N,4f7cddd5-acac-5a43-9b5a-183db8bd75a4,BE-ANN07/ph/000005373,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f7cddd5-acac-5a43-9b5a-183db8bd75a4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:53912,Foto's,https://anet.be/record/opaclhobj/tg:lhph:53912/N,8c67b960-87af-5a4e-bbd3-7b4868e8bb0d,BE-ANN07/ph/000052007,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8c67b960-87af-5a4e-bbd3-7b4868e8bb0d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:18043,Foto's,https://anet.be/record/opaclhobj/tg:lhph:18043/N,f2132af6-ccaa-5ce4-b27d-2fd27eeaa696,BE-ANN07/ph/000017236,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f2132af6-ccaa-5ce4-b27d-2fd27eeaa696,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:33313,Foto's,https://anet.be/record/opaclhobj/tg:lhph:33313/N,1443144b-433d-5ed5-9130-5f0d75371724,BE-ANN07/ph/000032192,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1443144b-433d-5ed5-9130-5f0d75371724,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:10473,Foto's,https://anet.be/record/opaclhobj/tg:lhph:10473/N,925a1435-0d9f-5115-99a9-5ced7a31de2d,BE-ANN07/ph/000010037,Letterenhuis,https://data.letterenhuis.be/ark:/24970/925a1435-0d9f-5115-99a9-5ced7a31de2d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:46213,Foto's,https://anet.be/record/opaclhobj/tg:lhph:46213/N,30ba139e-4b30-5ce4-beb4-5e6f45f6e6a6,BE-ANN07/ph/000044653,Letterenhuis,https://data.letterenhuis.be/ark:/24970/30ba139e-4b30-5ce4-beb4-5e6f45f6e6a6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:8550,Foto's,https://anet.be/record/opaclhobj/tg:lhph:8550/N,6da1d44a-75c9-5d96-835b-408d50ed9441,BE-ANN07/ph/000008185,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6da1d44a-75c9-5d96-835b-408d50ed9441,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:26812,Foto's,https://anet.be/record/opaclhobj/tg:lhph:26812/N,5734f12c-13c5-55e7-9292-050afd17171c,BE-ANN07/ph/000025751,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5734f12c-13c5-55e7-9292-050afd17171c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:27700,Foto's,https://anet.be/record/opaclhobj/tg:lhph:27700/N,9cdddde2-16c8-5b3f-96ba-695feb892181,BE-ANN07/ph/000026632,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9cdddde2-16c8-5b3f-96ba-695feb892181,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:22851,Foto's,https://anet.be/record/opaclhobj/tg:lhph:22851/N,a425e8af-d4e7-55c8-9083-87e4ccb0d892,BE-ANN07/ph/000021859,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a425e8af-d4e7-55c8-9083-87e4ccb0d892,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhph:45595,Foto's,https://anet.be/record/opaclhobj/tg:lhph:45595/N,87a9cc81-d0ae-5a0f-9aa2-61ac2ef62458,BE-ANN07/ph/000044044,Letterenhuis,https://data.letterenhuis.be/ark:/24970/87a9cc81-d0ae-5a0f-9aa2-61ac2ef62458,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
