ResourceID,brocade.id,card,order,note,Condition State Note,Condition State Notes Type,Condition State Notes Language
5e114be4-606d-5013-a9a9-156222c4ee0f,tg:lhsc:827,Conditions,2,note.lhconditie,"* opp.vuil

* barsten: in het topje van de neus, reeds verlijmd

* lacunes: sokkel vooraan, achteraan, rand

* krassen: diepe krassen op rechterwenkbrauw

* schimmel

(04/09/2001)",Materiële toestand,Nederlands
e583a8bd-f9b3-5a25-93ff-bb1096f2d896,tg:lhsc:1111,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: grijze vlekjes, schimmel, zwarte vingerafdrukken

* krassen: op het aangezicht

* schimmel

(05/09/2001)",Materiële toestand,Nederlands
8bc127bc-0eb5-5d82-bdcb-d96e714ec52f,tg:lhsc:935,Conditions,1,note.lhconditie,"* opp.vuil

* lacunes: Linker hoek basis; links in het haar grote lacune boven hoofd

(09/09/2001)",Materiële toestand,Nederlands
89f6a345-1100-5d98-84c9-aa13d05e7716,tg:lhsc:1003,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes:linker slaap

* lacunes in de afwerkingslaag: op de lip, naast de mond, voorhoofd

(07/09/2001)",Materiële toestand,Nederlands
210f738b-66cf-5a49-a052-f70560256b30,tg:lhsc:1146,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: voor en achteraan op sokkel, linkerschouder

* krassen


(30/08/2001)",Materiële toestand,Nederlands
e8761c49-ddb8-5d6b-960d-08d9785e800a,tg:lhsc:870,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: kleine lacune onderaan links

* lacunes in de afwerkingslaag: rand, hoofd v.h.dier, linkerachterpoot

(23/08/2001)",Materiële toestand,Nederlands
fc16b5b7-8e3e-5a44-9635-b5016bac122d,tg:lhsc:734,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: aantal zwarte vlekken

Conditie van de sokkel

* opp.vuil

* vlekken: op het karton van de passe-parteut

* lacunes: in de versiering van de houten kader

(22/08/2001) Het object moet bekeken worden door een papier-restaurator en
eventueel gedemonteerd worden.",Materiële toestand,Nederlands
6e9fd2bc-a8a9-55e0-92e8-b08d7d9cf5fb,tg:lhsc:671,Conditions,1,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: kleine

(03/09/2001)",Materiële toestand,Nederlands
9ee6d884-cea2-5cad-b661-3bbdbb5c5603,tg:lhsc:1097,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: zwarte vlekken, achteraan

Conditie van de sokkel

* opp.vuil

* barsten: twee aan de rechterzijde

(05/09/2001)",Materiële toestand,Nederlands
34ea6a2a-a057-577f-8322-0f5477bf3990,tg:lhsc:1078,Conditions,2,note.lhconditie,"* opp.vuil

* geërodeerde opp. onder lacune verf

* lacunes in de afwerkingslaag: kin, neuspunt, rechterzijkant, linkerooglid

(29/08/2001)",Materiële toestand,Nederlands
563e89a4-2590-5e61-9c0f-c8e139c85567,tg:lhsc:763,Conditions,3,note.lhconditie,"* opp.vuil

* barsten: van linkerbovenhoek naar rechts onder, loopt door tot achter, kan
bewogen worden

* lacunes: aan achterhoofd en langs de barst, klein

Conditie van de sokkel

* opp.vuil

* schimmel

(23/08/2001)",Materiële toestand,Nederlands
0d6e5966-8c4e-5dc8-9d5c-626c9f9dc548,tg:lhsc:1243,Conditions,1,note.lhconditie,* beschadigde randen,Materiële toestand,Nederlands
a7afd071-e036-5c1c-958a-551cda78eb5d,tg:lhsc:1185,Conditions,3,note.lhconditie,"* opp.vuil

Conditie van de sokkel

* opp.vuil

(11/09/2001)",Materiële toestand,Nederlands
67f732bf-8f5b-5da0-bdaa-80a3f7ee094d,tg:lhsc:919,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: lichtbruine vlekjes, schimmel

* krassen

* lacunes in de afwerkingslaag: door schaven

(24/08/2001)",Materiële toestand,Nederlands
6059be3c-28c4-5a6c-a1d8-2b0c2d1c3376,tg:lhsc:775,Conditions,3,note.lhconditie,"* opp.vuil

Conditie van de sokkel

* opp.vuil

* vlekken: witte vlekjes, schimmel

* schimmel

(27/08/2001)",Materiële toestand,Nederlands
2e746cce-f1cf-51da-a6b9-df0237c68279,tg:lhsc:9370,Conditions,2,note.lhconditie,"25.03.2013: lacunes aan de neus, mond, wenkbrauw rechts, haarpartij voor zij- en achterkant, linker en rechterschouder.",Materiële toestand,Nederlands
9640db43-dc5b-5c99-a80b-c278494bfb1d,tg:lhsc:9409,Conditions,2,note.lhconditie,Opp. vuil,Materiële toestand,Nederlands
9ca97dea-5e1a-5392-aa1a-8dce243690d6,tg:lhsc:1039,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: kleintjes op de neus

Conditie van de sokkel

* opp.vuil

(11/09/2001)",Materiële toestand,Nederlands
c9c88d88-ce72-59bd-bd72-249ea73a4447,tg:lhsc:1193,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: verfspat op de kraag

* lacunes in de afwerkingslaag: rechterzijkant en punt van de neus

(11/09/2001)",Materiële toestand,Nederlands
472ede0f-28bc-51b7-9cfb-66c25d3a604a,tg:lhsc:9059,Conditions,2,note.lhconditie,06/11/2008: Slecht,Materiële toestand,Nederlands
8868fbb7-c1c9-5632-8b92-e44faa8f5a78,tg:lhsc:688,Conditions,3,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: kleine op linkerwenkbrauw

(03/09/2001)",Materiële toestand,Nederlands
5ad91390-612f-588c-bfd5-6828d7a7ac25,tg:lhsc:722,Conditions,2,note.lhconditie,"* opp.vuil

* krassen: Op vele plaatsen , in de afwerkingslaag en in de gips

* lacunes in de afwerkingslaag: De verflaag is op vele plaatsen afgesleten

Conditie van de sokkel

* slecht aan het beeld bevestigd: met ijzerdraad: momenteel nog stevig genoeg

* vlekken: witte vegen

(21/08/01)",Materiële toestand,Nederlands
e690fe1c-60cb-59c9-b326-8e4632801198,tg:lhsc:7339,Conditions,3,note.lhconditie,8/02/2006: Goed.,Materiële toestand,Nederlands
7ec13f4e-4965-5693-bd9e-78db3bc594ca,tg:lhsc:667,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: linkervoorhoek, kleine lacunes hoofd, neus

(10/09/2001)",Materiële toestand,Nederlands
7d7f8f98-9156-532e-9a7a-802cc375d7e6,tg:lhsc:1982,Conditions,1,note.lhconditie,Goed 3/11/2003. Helt over naar achteren. Draaisporen vooraan in de nekpartij door het bewegen van het hoofd. De stof die fungeert als haar is losgekomen aan de randen.,Materiële toestand,Nederlands
34429990-f70a-5af9-9541-7ef726039b06,tg:lhsc:1081,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: witte, vlekken rond kin

* krassen

Conditie van de sokkel

* slecht aan het beeld bevestigd

* opp.vuil

(29/08/2001)",Materiële toestand,Nederlands
974b1623-a0cd-5558-b36e-d2450e3515bd,tg:lhsc:958,Conditions,1,note.lhconditie,(10/09/2001),Materiële toestand,Nederlands
944f30dc-217b-51b4-ba88-43ed19904fe5,tg:lhsc:7341,Conditions,2,note.lhconditie,8-02-2007: Goed.,Materiële toestand,Nederlands
ade66d13-6db4-57ea-9221-c641691de559,tg:lhsc:1503,Conditions,2,note.lhconditie,"* opp.vuil

27/08/01",Materiële toestand,Nederlands
1a4bbd06-e389-52f7-b275-d571ef04bd5d,tg:lhsc:1153,Conditions,1,note.lhconditie,"* opp.vuil

* lacunes: links en rechtsachter

* afschilfering van de afwerkingslaag: rechtsonder, linkerschouder, vooraan
sokkel

* vlekken: witvlekkerig uitzicht

(30/08/01)",Materiële toestand,Nederlands
a298062f-86f9-5efe-a646-e110eaa94325,tg:lhsc:865,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: kleine lichtbruine, schimmel

(23/08/2001)",Materiële toestand,Nederlands
bd991b15-b17a-5149-8523-aaf56f33850e,tg:lhsc:920,Conditions,2,note.lhconditie,"* opp.vuil

(21/08/2001)",Materiële toestand,Nederlands
0abe9ebc-241f-5490-8928-c1c3088223cb,tg:lhsc:1016,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: grijze vlekken rechts op het aangeziecht",Materiële toestand,Nederlands
f00a2bb4-3a5b-53eb-a3d2-e4c6b0117ab8,tg:lhsc:832,Conditions,2,note.lhconditie,"* opp.vuil

(29/08/2001)",Materiële toestand,Nederlands
d1800dc2-4e01-5194-a413-55098b5b74d1,tg:lhsc:998,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: linkse rand, ter hoogte van het oog

(07/09/2001)",Materiële toestand,Nederlands
78552b1f-3594-50cd-a091-266796249e4b,tg:lhsc:1104,Conditions,3,note.lhconditie,"* opp.vuil

Conditie van de sokkel

* opp.vuil

* slecht aan het beeld bevestigd

(04/09/2001)",Materiële toestand,Nederlands
50fd8afd-39ba-5142-97da-086bb8886d8e,tg:lhsc:424,Conditions,3,note.lhconditie,"* opp.vuil

(04/09/2001)",Materiële toestand,Nederlands
edf6ad82-e6bf-5ba1-b5e2-9bfce26f3741,tg:lhsc:977,Conditions,2,note.lhconditie,"* opp.vuil

* schimmel

* lacunes in de afwerkingslaag: voorhoofd, neus en kin

(11/09/2001)",Materiële toestand,Nederlands
08cf37aa-6c38-500d-bcec-34a284e4bb3f,tg:lhsc:1684,Conditions,2,note.lhconditie,* licht beschadigd,Materiële toestand,Nederlands
c3ebd8fd-93ae-5f08-8d3a-d6f66f4ab8a7,tg:lhsc:1112,Conditions,3,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag.

(05/09/2001)",Materiële toestand,Nederlands
5d7bc70a-3d39-5a59-a813-4766f4f637e4,tg:lhsc:824,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: grijs, lichtbruin, lichtgrijs op voorhoofd

(10/09/2001)",Materiële toestand,Nederlands
eaef1f4f-ceb4-5aec-a22f-cd33fde18858,tg:lhsc:961,Conditions,1,note.lhconditie,"* opp.vuil

* lacunes: kleine ...

* mogelijk schimmel

(10/09/2001)",Materiële toestand,Nederlands
9ef760ec-09ad-5721-9269-5c964154d8c9,tg:lhsc:432,Conditions,3,note.lhconditie,Goed (in 1981),Materiële toestand,Nederlands
9e1290f4-22cb-51f5-a34a-b364908fc01d,tg:lhsc:1057,Conditions,2,note.lhconditie,"* opp.vuil

* barsten: vertikale barsten

* lacunes: in het haar, links

(05/09/2001)",Materiële toestand,Nederlands
4310edf1-c502-5a7f-b4a8-650ae079495d,tg:lhsc:873,Conditions,3,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: een aantal zeer kleine op het oor en op de
rand

(24/08/2001)

219364: 23/04/2007, goed.",Materiële toestand,Nederlands
bfdad5bd-c72b-55cb-bed9-ad1ea0de1f7e,tg:lhsc:1145,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: groene en zwarte vlekken op gezicht, linkerschouder, oranje vlek
achterkant in haar

(30/08/2001)",Materiële toestand,Nederlands
4b285160-9046-59d3-8c6f-74d7e6adc0ca,tg:lhsc:1000,Conditions,2,note.lhconditie,"* opp.vuil

(07/09/2001)",Materiële toestand,Nederlands
68aef67f-e793-59ea-8520-36f55bf00ad9,tg:lhsc:9060,Conditions,3,note.lhconditie,3/12/2008: zonder fout.,Materiële toestand,Nederlands
62778d00-93f1-5594-90d6-ef9b3a2b968d,tg:lhsc:936,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: haar

* krassen

* lacunes in de afwerkingslaag: in het haar

(07/09/2001)",Materiële toestand,Nederlands
3f24bb73-36e8-5112-909d-c5955599d0f6,tg:lhsc:737,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: druipsporen (stroperig)

(28/08/2001)",Materiële toestand,Nederlands
78b7f5ba-1c32-5884-bf54-92e40e4b0ac1,tg:lhsc:5741,Conditions,1,note.lhconditie,"26/07/2005: 202322 beschadigd aan rechter wang en achteraan het hoofd.
<br>14/03/2013: 300052 lacunes aan neus en oor, hoofd achteraan, beschadigd vooraan rechts.",Materiële toestand,Nederlands
74bc179a-23ff-5896-8640-9b0ff0ce1ef4,tg:lhsc:1978,Conditions,1,note.lhconditie,goed 3/11/2003,Materiële toestand,Nederlands
e87525b7-4ec0-5dcf-ab6e-3b8f27cff77c,tg:lhsc:2207,Conditions,1,note.lhconditie,goed. 17/12/2003,Materiële toestand,Nederlands
22a62011-96bc-5f17-a7d9-afde16c0ded1,tg:lhsc:808,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: rechterbenedenhoek

* wijsvinger aan de linkerhand ontbeekt gedeeltelijk

(30/08/2001)",Materiële toestand,Nederlands
324ed6e8-c0e4-5dc3-aa16-d18ceec2d2d6,tg:lhsc:53,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: groene verf, gipsvlekken op het gezicht en langs achter

* lacunes: schram op de neus, linkershouder

(30/08/2001)",Materiële toestand,Nederlands
b4831efa-9318-5be7-9fa9-5a4ab1cff942,tg:lhsc:1094,Conditions,3,note.lhconditie,"* opp.vuil

(05/09/2001)",Materiële toestand,Nederlands
3fa37144-1dc9-5c7d-9dcd-68c86ad21fd2,tg:lhsc:9220,Conditions,1,note.lhconditie,5-11-2009: Goed.,Materiële toestand,Nederlands
1339bcd7-ca1f-517c-865e-dbec0993e264,tg:lhsc:760,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: drie kleine witte

* lacunes: heel kleine stukje van linker bovenhoek

* lacunes in de afwerkingslaag: een kleine op de wang, zit een laag goudverf
onder

(23/08/2001)",Materiële toestand,Nederlands
226f9620-ce6f-5b66-ad3d-69eaeaae8ce0,tg:lhsc:1186,Conditions,3,note.lhconditie,"* opp.vuil

* verfvlek

Conditie van de sokkel

* opp.vuil

* lacunes in de afwerkingslaag

(10/09/2001)",Materiële toestand,Nederlands
e941a9b5-2f15-5450-8983-1a63fd54a75b,tg:lhsc:1169,Conditions,2,note.lhconditie,"* opp.vuil: veel

* vlekken: groene verf op de linkerkraagrand

* barsten: groene vleken, rode en groene streep op de neus

* lacunes: stootschade onder vooraan

* krassen: neus

(29/08/2001)",Materiële toestand,Nederlands
c8250952-5817-5d45-a504-a747384087d3,tg:lhsc:776,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: links vooraan, linkervoet, rand palet, achterzijde boek, linkerrand

* afschilfering van de afwerkingslaag: verscheidene plaatsen

* lacunes in de afwerkingslaag: verspreid over beeld

(08/09/2001)",Materiële toestand,Nederlands
b55be486-9895-503e-bfb0-c9b8a7b4435a,tg:lhsc:1190,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: witte verfspotten

* lacunes: links, snor

* afschilfering van de afwerkingslaag: linkerwang

* lacunes in de afwerkingslaag: snor (10/09/2001)",Materiële toestand,Nederlands
1cd6de33-e717-527f-a5bd-f99298d0a5e0,tg:lhsc:849,Conditions,3,note.lhconditie,"* opp.vuil

Conditie van de sokkel

* opp.vuil

(28/08/2001)",Materiële toestand,Nederlands
11c2cecc-5f5d-5ca6-a678-0f2eecef98ed,tg:lhsc:1201,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: rechterzijde, lijmfilm

* lacunes: schrammen op de neus, uiteinde boeken, schaafwond op de onderkant
van de borst

* veranderingspatina

Conditie van de sokkel

* slecht aan het beeld bevestigd: zit los, beeld bestaat uit drie delen:
buste, boeken, sokkel (11/09/2001)

1/09/2004: Goed, gerestaureerd door privérestauratrice Kim Raymakers.",Materiële toestand,Nederlands
6ace3ad5-b377-5558-ac8b-0051b75bde1f,tg:lhsc:664,Conditions,1,note.lhconditie,"* restauraties met gips: rechts vooraan, achteraan langs de binnenzijde

* opp.vuil

* vlekken: zwarte druipers uit ogen en mond

* barsten: nog stabiel

* lacunes: in de gipeer restauratie vaaraan

* afschilfering van de afwerkingslaag:

* lacunes in de afwerkingslaag: lacunes en barsten

(03/09/2001)",Materiële toestand,Nederlands
7b9986b0-333e-5c5e-bf71-d12dd0b5ba0b,tg:lhsc:721,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: bovenrand

* lacunes in de afwerkingslaag: zijkanten

(28/08/2001)",Materiële toestand,Nederlands
b31232c8-f28e-57a8-aa98-78765504a3d1,tg:lhsc:408,Conditions,2,note.lhconditie,"* opp.vuil

* afschilfering van de afwerkingslaag: langs voor op drapering ( eronder
terracotta-kluir)

(29/08/2001)",Materiële toestand,Nederlands
5b32d714-bc29-5e05-bfe6-6eed18ed7b1f,tg:lhsc:1597,Conditions,2,note.lhconditie,licht beschadigd: verf afgeschilferd (3 stukjes) links onderaan.,Materiële toestand,Nederlands
e24b5dce-b3b2-56b9-9d7a-11b9a5b7c736,tg:lhsc:1082,Conditions,1,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: achteraan en op de basis

(04/09/2001)",Materiële toestand,Nederlands
2ad77777-2e0a-5c8c-a523-450ea5def420,tg:lhsc:1128,Conditions,3,note.lhconditie,"* opp.vuil

* krassen: kleintjes op de neus

Conditie van sokkel

* oop.vuil

(04/09/2001)",Materiële toestand,Nederlands
294e2fc2-47ce-514b-ba6a-4c5f9d3dc9b3,tg:lhsc:1981,Conditions,1,note.lhconditie,goed 3/11/2003,Materiële toestand,Nederlands
831b5fa1-9554-5c81-b488-f2d5d6bd1b0e,tg:lhsc:869,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: veel kleine groene vlekken

* schimmel, geeft een storend beeld

(24/08/2001)",Materiële toestand,Nederlands
e0b081da-3b59-511f-8b66-552d3fd293b8,tg:lhsc:886,Conditions,3,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: drie kleine aan de randen

(23/08/2001)",Materiële toestand,Nederlands
33da8209-b137-58ce-834e-a083564385f4,tg:lhsc:756,Conditions,3,note.lhconditie,"* opp.vuil

(23/08/2001)",Materiële toestand,Nederlands
522e5be3-8ada-5b7f-a944-46811f7b52c0,tg:lhsc:1108,Conditions,2,note.lhconditie,"* opp.vuil

* schimmel, zeer veel

* lacunes in de afwerkingslaag: neus, venkbrouwen

Conditie van de sokkel

* opp.vuil

* rode verfspatten (04/01/2001)",Materiële toestand,Nederlands
5796dddb-5090-51e1-bb4e-58fb9a0bc545,tg:lhsc:994,Conditions,2,note.lhconditie,"* opp.vuil

* krassen

(07/09/2001)",Materiële toestand,Nederlands
1356af1c-872f-54ca-921c-adc5e6a7fe5e,tg:lhsc:7199,Conditions,2,note.lhconditie,"19/01/2007: Goed

OPPASSEN: het beeld is niet verankerd aan de sokkel!",Materiële toestand,Nederlands
68fc9426-cca0-5fd0-8e7e-09303bf1f719,tg:lhsc:428,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: zwarte, op de rechterschouder

* lacunes in de afwerkingslaag: op het haar

(10/09/2001)",Materiële toestand,Nederlands
1a734321-cc64-5dfc-95ce-123ac604303e,tg:lhsc:701,Conditions,1,note.lhconditie,"* afschilfering van de afwerkingslaag: in het haar

(11/09/2001)",Materiële toestand,Nederlands
eb077197-c50b-5ca0-b291-c9e56ec5de62,tg:lhsc:828,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: rode op de neus, groene vlekjes, schimmel

* schimmel

* lacunes in de afwerkingslaag: kleine op de kin

(05/09/2001)",Materiële toestand,Nederlands
713e97c5-19c1-5fdf-a553-684febe0e14e,tg:lhsc:982,Conditions,1,note.lhconditie,"* opp.vuil

(07/09/2001)",Materiële toestand,Nederlands
2ce52c2c-8731-53c4-945f-fc64725eb780,tg:lhsc:717,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: veel kleine grijze schimmelvlekjes

* schimmel

(23/08/2001)",Materiële toestand,Nederlands
df8f5f2b-454c-5245-8212-bd02c7fe458f,tg:lhsc:9257,Conditions,1,note.lhconditie,20/01/2010: Matig. Zeer fragiel aan de randen. Vezelplaat verpulvert en brokkelt af. Opletten bij het hanteren van het werk.,Materiële toestand,Nederlands
376cd848-ee90-57f5-b243-a0ee3a387e3d,tg:lhsc:1237,Conditions,1,note.lhconditie,"* barsten op de plaatsen waar de blokken gelijmd zijn
* mogelijk aantasting houtworm
(5/9/2001)",Materiële toestand,Nederlands
1a439f79-09b6-5d58-8d91-4c51672d8ddd,tg:lhsc:1149,Conditions,1,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag

(30/08/2001)",Materiële toestand,Nederlands
cccecc83-ec92-5c21-bf2e-d22869f6b196,tg:lhsc:890,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: lichtbruine, schimmel

* schimmel

(23/08/2001)",Materiële toestand,Nederlands
588ed434-8cdc-5aa9-94d4-b9db39f8e369,tg:lhsc:5736,Conditions,2,note.lhconditie,"26/07/2005: Goed, enkele afgeschaafde stukjes aan de baard.",Materiële toestand,Nederlands
f50e3aac-e193-5501-9c37-0b16d40f617a,tg:lhsc:740,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: kleine donkerdere, op het aangezicht

* lacunes in de afwerkingslaag: vooral op de rand

(23/08/2001)",Materiële toestand,Nederlands
cb459b5c-5ed2-5454-bf3c-41c11134cc1b,tg:lhsc:941,Conditions,1,note.lhconditie,"* opp.vuil

* sporen van schimmel",Materiële toestand,Nederlands
79057b82-06d2-5349-94ff-650a09ae4414,tg:lhsc:1098,Conditions,2,note.lhconditie,"* opp.vuil

(05/09/2001)",Materiële toestand,Nederlands
e72f4c71-2266-5f11-8d1d-5226bcf0534a,tg:lhsc:1132,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: neus, snor, borst, armen (kleintjes) op rechterkant v.d. basis

(04/09/2001)",Materiële toestand,Nederlands
01adf1b1-0645-5f49-b26f-e3ecc7f88346,tg:lhsc:804,Conditions,1,note.lhconditie,"* opp.vuil

* lacunes: kleine op de basis

* krassen: een op het hoofd bovenaan

(13/09/2001)",Materiële toestand,Nederlands
098aa89e-8a7f-59d6-8c7e-f76068a17aa5,tg:lhsc:691,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: links voor

(03/08/2001)",Materiële toestand,Nederlands
f2b16e8e-b2b4-578b-9671-dae3b461bf7d,tg:lhsc:9410,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: neus, langs de randen

* zwaar beschadigd aan de neus, een groot deel van de neus is afgebroken.
",Materiële toestand,Nederlands
7184e6f1-80a6-551b-9ba1-c6b0b87989dd,tg:lhsc:1020,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: verkleuring van de gips

* schimmel

(07/09/2001)",Materiële toestand,Nederlands
4890d686-2331-535b-85d3-384afea42da1,tg:lhsc:445,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes in de afwerkingslaag: achter oor, kleine

(05/09/2001)",Materiële toestand,Nederlands
eb6ee117-8765-58af-8dad-59441c620b03,tg:lhsc:916,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken

* lacunes: schilfers (stootschade rechterbovenhoek

* roestende bevestigingsdraad achterkant, roestvlekken in gips

* lacunes in de afwerkingslaag: schilfers

(28/08/2001)",Materiële toestand,Nederlands
11c49844-c619-5736-8630-4f431a6c6c7d,tg:lhsc:853,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: witte vlekjes, schimmel

* schimmel

De schimmel is zeer gemakkelijk weg te borstelen en laat bij dit object geen
vlekken achter. (23/08/2001)",Materiële toestand,Nederlands
2442f4ff-517a-596c-b491-419e5fcbc1d7,tg:lhsc:1165,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: kleine

* afschilfering van de afwerkingslaag

* lacunes in de afwerkingslaag

(29/08/2001)",Materiële toestand,Nederlands
5ab8749e-059c-5822-9126-a79e7c250fbf,tg:lhsc:783,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: rechterzijde revers

* afschilfering van de afwerkingslaag: voorhoofd, rechterkraag

* aantal kleine lacunes in de afwerkingslaag

(03/09/2001)",Materiële toestand,Nederlands
71df2750-156f-5396-8a28-c27f724b1ea4,tg:lhsc:9386,Conditions,1,note.lhconditie,"24/07/2015: Goed. Grote tak bovenaan: 2 breuksporen die niet beschilderd zijn, waardoor we kunnen concluderen dat er na het finaliseren van het werk 2 taktwijgen zijn afgebroken.",Materiële toestand,Nederlands
2abc0433-04b1-548b-9235-4b71c756033d,tg:lhsc:900,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: lichtbruine schimmel, vetvlekken

* lacunes: kleintjes langs de rand, twee grote op achterkant (rand)

* schimmel, koperen doken langs achterkant (2) oxideren, zitten los",Materiële toestand,Nederlands
11738061-c52f-5501-be24-b549099f3c8f,tg:lhsc:453,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: rechterachterzijde, zwarte vlek

(11/09/2001)

1/09/2004: Goed, gerestaureerd door privérestauratrice Kim Raymakers.",Materiële toestand,Nederlands
a4b74afd-b139-5ac1-bd0a-cbf1d0e77695,tg:lhsc:1036,Conditions,3,note.lhconditie,* roest,Materiële toestand,Nederlands
439e9a5f-f6b6-5947-9e32-e14324849a17,tg:lhsc:9406,Conditions,1,note.lhconditie,"* opp.vuil

* lacunes

",Materiële toestand,Nederlands
3900526e-09a7-50fd-8c38-4ad6748c5bfa,tg:lhsc:1173,Conditions,2,note.lhconditie,"* opp.vuil

* afschilfering van de afwerkingslaag

* lacunes in de afwerkingslaag: linkerwenkbrouw, linkerzijkant haar

(29/08/01)",Materiële toestand,Nederlands
ee59fd8a-1578-52a4-b0b7-f04d11dc5fd8,tg:lhsc:845,Conditions,2,note.lhconditie,"* opp.vuil

(27/08/2001)",Materiële toestand,Nederlands
e07a1029-b0d7-5989-89a2-154a90b170f1,tg:lhsc:795,Conditions,1,note.lhconditie,"* plastisch herstel van de neuspunt. Lijmresten over de neus uitgemseerd.
pastisch niet goed gedaan.

* opp.vuil

* lacunes: linkerzijde, neus

(04/09/2001)",Materiële toestand,Nederlands
ef997d04-d986-5bc6-9314-497b1b3a6470,tg:lhsc:1061,Conditions,3,note.lhconditie,"* opp.vuil

* lacunes: voor aan de rand

* lacunes in de afwerkingslaag: achteraan haar

(05/09/2001)",Materiële toestand,Nederlands
9f63b5a4-c361-5051-99e6-93f27e2b3349,tg:lhsc:957,Conditions,1,note.lhconditie,"* opp.vuil

(10/09/2001)",Materiële toestand,Nederlands
bcd6ad22-317d-5796-a7be-57106f2b2260,tg:lhsc:812,Conditions,1,note.lhconditie,"* opp.vuil

* vlekken: zwarte vlekken, schimmel, rode verfvlekken op de rechterschouder,

* lacunes: kleine op de basis

* schimmel

* lacunes in de afwerkingslaag: craquelures

(13/09/2001)",Materiële toestand,Nederlands
705205be-6fd6-5b2f-8cf3-f46cb39a9ddd,tg:lhsc:1124,Conditions,2,note.lhconditie,"* opp.vuil

* lacunes: rechtsonder

* lacunes in de afwerkingslaag: kleine

(04/09/2001)",Materiële toestand,Nederlands
ddf96abe-518e-5e7a-86d4-2f1721f815b1,tg:lhsc:668,Conditions,3,note.lhconditie,"* opp.vuil

* vlekken: zwarte

* lacunes: onderste knoop

* afschilfering van de afwerkingslaag: linkerwang

(29/08/2001)",Materiële toestand,Nederlands
4b9d7c35-e13c-5ee5-93f6-86c790165fcc,tg:lhsc:687,Conditions,2,note.lhconditie,"* opp.vuil

* vlekken: donker roze verfstreek op de linkerschouder

* afschilfering van de afwerkingslaag: op vele plaatsen

* kleine lacunes in de afwerkingslaag

(03/08/2001)",Materiële toestand,Nederlands
913dd508-74cc-5926-ad25-cde9f6cd86e7,tg:lhsc:669,Conditions,2,note.lhconditie,"* opp.vuil

* barsten: 2 loszittende delen recht vooraan:

* lacunes: rechterzijde, 2 onderlinkerzijde

* lacunes in de afwerkingslaag: kleintjes

(03/08/2001) Mag het museum verlaten indien de loszitende delen (rechts-voor)
verlijmd zijn.",Materiële toestand,Nederlands
