ResourceID,brocade.id,card,order,Genre Type
05df0984-9f91-5566-9f1d-50ed6348c93b,tg:lhsc:1119,GenreTypes,1,Kop
38c4b6d6-df79-508b-a59f-3ed834bdc7bf,tg:lhsc:985,GenreTypes,1,Dodenmasker
c905a9ff-77b5-5260-823d-27d0251e57c2,tg:lhsc:439,GenreTypes,1,Buste
f10ac74c-0c3e-5b29-994c-fa066791679c,tg:lhsc:706,GenreTypes,1,Plaquette
8574ff45-19e0-5cbd-ba4e-4387fae54253,tg:lhsc:1733,GenreTypes,1,Buste
372b13c3-291f-552c-9891-8b74699fee61,tg:lhsc:1226,GenreTypes,1,Kop
584542a4-dbf9-581f-8a60-3239aef09603,tg:lhsc:1676,GenreTypes,1,Zitbeeld; Zittende Figuur
ad90f598-68f8-50f6-b034-d1f861b96243,tg:lhsc:993,GenreTypes,1,Dodenmasker
12fed4c4-8076-529c-b686-7f2e1e53b127,tg:lhsc:839,GenreTypes,1,Staande Figuur
b2855dea-3b80-5c23-8a5f-696f3ab1ff4e,tg:lhsc:751,GenreTypes,1,Medaillon
7fdf919f-f95d-5c22-ad86-52708efce7fe,tg:lhsc:1621,GenreTypes,1,Plaquette
1013de1e-f74a-5d4c-8ace-e60d34806322,tg:lhsc:1271,GenreTypes,1,Staande Figuur
eb31fc62-3b59-5e10-aca7-2254ac39a585,tg:lhsc:1158,GenreTypes,1,Buste
4bed8590-dc03-5353-b46d-f0707baabc44,tg:lhsc:881,GenreTypes,1,Medaillon
