dataset, brocade_id, au_id
lhbr,tg:lhbr:31087,au::7246:::SEV.2
lhbr,tg:lhbr:65320,au::7863:::RDV.1
lhbr,tg:lhbr:54884,au::16011:::RSV.1
lhbr,tg:lhbr:205588,au::4358:::RDV.1
lhbr,tg:lhbr:205588,au::12828:::RSV.1
lhbr,tg:lhbr:121578,au::15715:::DIV.1
lhbr,tg:lhbr:144881,au::18783:::SEV.1
lhbr,tg:lhbr:195171,au::12828:::RSV.1
lhbr,tg:lhbr:87149,au::24239:::DIV.1
lhbr,tg:lhbr:190689,au::5201:::HRV.1
lhbr,tg:lhbr:79303,au::2331:::RDV.3
lhbr,tg:lhbr:52053,au::30209:::DIV.1
lhbr,tg:lhbr:52053,au::6553:::DIV.2
lhbr,tg:lhbr:99157,au::3114:::HRV.1
lhbr,tg:lhbr:145793,au::18913:::DIV.1
lhbr,tg:lhbr:1821,au::354:::SEV.1
lhbr,tg:lhbr:142056,au::16011:::RSV.1
lhbr,tg:lhbr:189152,au::10964:::RSV.1
lhbr,tg:lhbr:189152,au::16589:::CVV.1
lhbr,tg:lhbr:209952,au::5664:::RS.3
lhbr,tg:lhbr:181562,au::12171:::DIV.3
lhbr,tg:lhbr:130693,au::16511:::DIV.1
lhbr,tg:lhbr:130693,au::25949:::MWV.1
lhbr,tg:lhbr:214663,au::15771:::PMV.1
lhbr,tg:lhbr:91567,au::16011:::RSV.1
lhbr,tg:lhbr:156445,au::16011:::RSV.1
lhbr,tg:lhbr:162819,au::43351:::VZV.1
lhbr,tg:lhbr:184330,au::13345:::RDV.1
lhbr,tg:lhbr:184330,au::13704:::RS.3
lhbr,tg:lhbr:96308,au::21394:::SEV.2
lhbr,tg:lhbr:211031,au::17377:::RS.2
lhbr,tg:lhbr:22701,au::3283:::VZV.1
lhbr,tg:lhbr:22701,au::4494:::SEV.1
lhbr,tg:lhbr:94335,au::33797:::DIV.1
lhbr,tg:lhbr:178147,au::50960:::DI.1
lhbr,tg:lhbr:88316,au::11128:::CVV.1
lhbr,tg:lhbr:226342,au::10303:::GVV.1
lhbr,tg:lhbr:60572,au::7680:::RDV.1
lhbr,tg:lhbr:233843,au::19005:::RDV.1
lhbr,tg:lhbr:190723,au::18805:::BHV.1
lhbr,tg:lhbr:232751,au::3948:::DIV.1
lhbr,tg:lhbr:113059,au::34791:::DIV.1
lhbr,tg:lhbr:235094,au::21721:::RD.4
lhbr,tg:lhbr:99507,au::12788:::SEV.2
lhbr,tg:lhbr:99507,au::12162:::SEV.2
lhbr,tg:lhbr:79753,au::9683:::MWV.1
lhbr,tg:lhbr:79753,au::3114:::HRV.1
lhbr,tg:lhbr:201932,au::12828:::RSV.1
lhbr,tg:lhbr:142406,au::15847:::VZV.4
lhbr,tg:lhbr:189502,au::18122:::DIV.2
lhbr,tg:lhbr:60088,au::7611:::SEV.1
lhbr,tg:lhbr:123115,au::15847:::MWV.7
lhbr,tg:lhbr:208210,au::5664:::RS.3
lhbr,tg:lhbr:11962,au::24105:::MWV.1
lhbr,tg:lhbr:137506,au::21438:::SEV.2
lhbr,tg:lhbr:161366,au::21438:::SEV.1
lhbr,tg:lhbr:181132,au::12171:::DIV.1
lhbr,tg:lhbr:91137,au::36058:::DIV.1
lhbr,tg:lhbr:214233,au::12170:::DI.3
lhbr,tg:lhbr:9841,au::1609:::SEV.1
lhbr,tg:lhbr:19282,au::2832:::DIV.1
lhbr,tg:lhbr:193226,au::12828:::RDV.3
lhbr,tg:lhbr:124900,au::16011:::RSV.1
lhbr,tg:lhbr:29634,au::27120:::MIV.1
lhbr,tg:lhbr:233269,au::17901:::RS.1
lhbr,tg:lhbr:233269,au::3948:::DIV.1
lhbr,tg:lhbr:144301,au::12457:::HRV.1
lhbr,tg:lhbr:8883,au::2412:::CVV.1
lhbr,tg:lhbr:198939,au::18805:::BHV.1
lhbr,tg:lhbr:198939,au::8726:::RDV.3
lhbr,tg:lhbr:131201,au::16589:::DIV.1
lhbr,tg:lhbr:224955,au::22013:::MW.5
lhbr,tg:lhbr:167461,au::18783:::VZV.1
lhbr,tg:lhbr:187635,au::10964:::RSV.1
lhbr,tg:lhbr:185608,au::10964:::RSV.1
lhbr,tg:lhbr:21204,au::3114:::HRV.1
lhbr,tg:lhbr:212534,au::12170:::DI.3
lhbr,tg:lhbr:212534,au::5420:::RD.1
lhbr,tg:lhbr:106172,au::13267:::SEV.1
lhbr,tg:lhbr:222182,au::14633:::HR.2
lhbr,tg:lhbr:258377,au::33797:1:N:DIV.1
lhbr,tg:lhbr:11348,au::1917:::DIV.1
lhbr,tg:lhbr:209728,au::5664:::RS.3
lhbr,tg:lhbr:128020,au::40370:::SEV.1
lhbr,tg:lhbr:155510,au::20672:::MWV.1
lhbr,tg:lhbr:155510,au::36334:::VZV.2
lhbr,tg:lhbr:163971,au::54962:::VZV.1
lhbr,tg:lhbr:24006,au::3416:::VZV.1
lhbr,tg:lhbr:234056,au::19005:::RDV.1
lhbr,tg:lhbr:233793,au::19005:::RDV.1
lhbr,tg:lhbr:232881,au::3948:::DIV.1
lhbr,tg:lhbr:19778,au::11362:::SEV.1
lhbr,tg:lhbr:201318,au::12828:::RSV.1
lhbr,tg:lhbr:32428,au::3967:::RDV.1
lhbr,tg:lhbr:32428,au::27616:::VZV.1
lhbr,tg:lhbr:231604,au::12742:::MW.4
lhbr,tg:lhbr:190959,au::18122:::DIV.2
lhbr,tg:lhbr:233639,au::19005:::RDV.1
lhbr,tg:lhbr:98195,au::12561:::VZV.1
lhbr,tg:lhbr:49865,au::6194:::SCV.1
lhbr,tg:lhbr:49865,au::23577:::LIV.1
lhbr,tg:lhbr:48777,au::29860:::SEV.1
lhbr,tg:lhbr:63427,au::32255:::DIV.1
lhbr,tg:lhbr:145843,au::18915:::DIV.1
lhbr,tg:lhbr:145843,au::21477:::SEV.1
lhbr,tg:lhbr:206577,au::5664:::RS.3
lhbr,tg:lhbr:32582,au::3967:::RDV.1
lhbr,tg:lhbr:125242,au::16011:::RSV.1
lhbr,tg:lhbr:158772,au::21099:::MWV.1
lhbr,tg:lhbr:193676,au::16589:::LIV.1
lhbr,tg:lhbr:209682,au::5664:::HR.2
lhbr,tg:lhbr:20946,au::15847:::RDV.4
lhbr,tg:lhbr:16527,au::2412:::SEV.1
lhbr,tg:lhbr:210159,au::17474:::MW.10
lhbr,tg:lhbr:187265,au::13050:::DIV.2
lhbr,tg:lhbr:187265,au::10964:::RSV.1
lhbr,tg:lhbr:167031,au::16011:::RSV.1
lhbr,tg:lhbr:92598,au::36184:::KCV.1
lhbr,tg:lhbr:185258,au::10964:::RSV.1
lhbr,tg:lhbr:136194,au::41118:::MWV.1
lhbr,tg:lhbr:212164,au::13766:::DI.1
lhbr,tg:lhbr:212164,au::17377:::RS.2
lhbr,tg:lhbr:153997,au::16011:::RSV.1
lhbr,tg:lhbr:241506,au::8198:2:N
lhbr,tg:lhbr:133396,au::40547:::DIV.1
lhbr,tg:lhbr:209378,au::5664:::RS.3
lhbr,tg:lhbr:96888,au::12408:::VZV.1
lhbr,tg:lhbr:103720,au::13250:::SEV.1
lhbr,tg:lhbr:42680,au::5095:::RDV.1
lhbr,tg:lhbr:13725,au::2220:::SEV.1
lhbr,tg:lhbr:194449,au::12828:::RDV.3
lhbr,tg:lhbr:86471,au::10964:::RSV.1
lhbr,tg:lhbr:86471,au::198:::RDV.1
lhbr,tg:lhbr:201748,au::12828:::RSV.1
lhbr,tg:lhbr:19328,au::25028:::SEV.1
lhbr,tg:lhbr:176620,au::7658:::SEV.1
lhbr,tg:lhbr:120040,au::39675:::MWV.1
lhbr,tg:lhbr:51556,au::6431:::RSV.1
lhbr,tg:lhbr:234406,au::19005:::RDV.1
lhbr,tg:lhbr:117333,au::15014:::SEV.1
lhbr,tg:lhbr:117333,au::9342:::LIV.2
lhbr,tg:lhbr:202867,au::12828:::RSV.1
lhbr,tg:lhbr:192437,au::12302:::EMV.1
lhbr,tg:lhbr:159533,au::21268:::HRV.1
lhbr,tg:lhbr:49536,au::6172:::RDV.1
lhbr,tg:lhbr:145510,au::18867:::SEV.1
lhbr,tg:lhbr:145510,au::18915:::DIV.1
lhbr,tg:lhbr:211318,au::17377:::RS.2
lhbr,tg:lhbr:22428,au::8114:::MIV.1
lhbr,tg:lhbr:166270,au::16465:::VZV.1
lhbr,tg:lhbr:273924,au::641:1:N:DI.1
lhbr,tg:lhbr:17766,au::24790:::AMV.1
lhbr,tg:lhbr:223793,au::18583:::VZV.3
lhbr,tg:lhbr:167898,au::2268:::RDV.1
lhbr,tg:lhbr:44304,au::29297:::SEV.1
lhbr,tg:lhbr:12564,au::2049:::DIV.1
lhbr,tg:lhbr:24905,au::3552:::MWV.1
lhbr,tg:lhbr:216127,au::16045:::GVV.1
lhbr,tg:lhbr:179886,au::12170:::DI.2
lhbr,tg:lhbr:38926,au::4685:::RDV.1
lhbr,tg:lhbr:86922,au::10973:::HRV.1
lhbr,tg:lhbr:86922,au::35565:::MIV.1
lhbr,tg:lhbr:235647,au::19005:::RDV.1
lhbr,tg:lhbr:50717,au::16011:::RSV.1
lhbr,tg:lhbr:172399,au::14579:::DIV.1
lhbr,tg:lhbr:2077,au::22318:::PRV.1
lhbr,tg:lhbr:18169,au::2599:::PMV.2
lhbr,tg:lhbr:197635,au::9752:::RDV.1
lhbr,tg:lhbr:197635,au::18122:::DIV.2
lhbr,tg:lhbr:121201,au::15772:::VZV.1
lhbr,tg:lhbr:31204,au::3850:::RDV.1
lhbr,tg:lhbr:229664,au::10561:::DI.2
lhbr,tg:lhbr:113720,au::22059:::SEV.1
lhbr,tg:lhbr:52680,au::7994:::SEV.1
lhbr,tg:lhbr:189781,au::10964:::RSV.1
lhbr,tg:lhbr:189781,au::18122:::DIV.2
lhbr,tg:lhbr:7625,au::23398:::DIV.1
lhbr,tg:lhbr:188893,au::18122:::DIV.2
lhbr,tg:lhbr:188893,au::10964:::RSV.1
lhbr,tg:lhbr:98896,au::25296:::SEV.1
lhbr,tg:lhbr:112832,au::14457:::CVV.1
lhbr,tg:lhbr:207366,au::5664:::RS.3
lhbr,tg:lhbr:82062,au::10177:::MWV.1
lhbr,tg:lhbr:156296,au::20806:::HRV.2
lhbr,tg:lhbr:41556,au::22674:::GBV.1
lhbr,tg:lhbr:224406,au::39963:::DI.1
lhbr,tg:lhbr:136897,au::17135:::VZV.2
lhbr,tg:lhbr:46293,au::29541:::MWV.1
lhbr,tg:lhbr:93389,au::17135:::DIV.1
lhbr,tg:lhbr:69929,au::8503:::DIV.1
lhbr,tg:lhbr:213775,au::12170:::DI.3
lhbr,tg:lhbr:211748,au::17377:::RS.2
lhbr,tg:lhbr:130040,au::16478:::PMV.1
lhbr,tg:lhbr:130040,au::8989:::RSV.1
lhbr,tg:lhbr:166620,au::7246:::SEV.2
lhbr,tg:lhbr:148772,au::19349:::SEV.1
lhbr,tg:lhbr:135242,au::17135:::MWV.1
lhbr,tg:lhbr:163422,au::18783:::VZV.1
lhbr,tg:lhbr:153094,au::19840:::SEV.1
lhbr,tg:lhbr:149860,au::15847:::VZV.4
lhbr,tg:lhbr:180959,au::12170:::DI.2
lhbr,tg:lhbr:129261,au::8204:::SEV.4
lhbr,tg:lhbr:59865,au::11119:::MWV.1
lhbr,tg:lhbr:59865,au::7611:::SEV.1
lhbr,tg:lhbr:102131,au::13075:::VZV.1
lhbr,tg:lhbr:177031,au::16064:::RDV.1
lhbr,tg:lhbr:197265,au::18122:::DIV.2
lhbr,tg:lhbr:197265,au::23279:::DIV.1
lhbr,tg:lhbr:195258,au::12828:::RSV.1
lhbr,tg:lhbr:87260,au::11004:::SEV.3
lhbr,tg:lhbr:87260,au::16828:::VZV.1
lhbr,tg:lhbr:202164,au::12828:::RSV.1
lhbr,tg:lhbr:235217,au::42124:::RD.1
lhbr,tg:lhbr:235217,au::21721:::RD.4
lhbr,tg:lhbr:24840,au::3552:::MWV.1
lhbr,tg:lhbr:221311,au::26622:::SEV.1
lhbr,tg:lhbr:221311,au::3664:::VZV.4
lhbr,tg:lhbr:12421,au::2049:::DIV.1
lhbr,tg:lhbr:198485,au::10964:::RSV.1
lhbr,tg:lhbr:38863,au::4672:::MWV.1
lhbr,tg:lhbr:25752,au::3661:::MWV.3
lhbr,tg:lhbr:216062,au::6553:1:N:DIV.1
lhbr,tg:lhbr:196862,au::3061:::RDV.1
lhbr,tg:lhbr:196862,au::10798:::DIV.1
lhbr,tg:lhbr:140657,au::18077:::LIV.1
lhbr,tg:lhbr:228833,au::11640:::LIV.1
lhbr,tg:lhbr:98879,au::12707:::MWV.1
lhbr,tg:lhbr:207389,au::5664:::HR.2
lhbr,tg:lhbr:87775,au::31316:::VZV.1
lhbr,tg:lhbr:87775,au::35612:::SEV.1
lhbr,tg:lhbr:126481,au::40221:::RDV.1
lhbr,tg:lhbr:126481,au::21438:::SEV.2
lhbr,tg:lhbr:67521,au::8193:::SEV.1
lhbr,tg:lhbr:2132,au::22334:::SCV.1
lhbr,tg:lhbr:121344,au::15680:::LIV.2
lhbr,tg:lhbr:234810,au::19005:::RDV.1
lhbr,tg:lhbr:172726,au::18549:::DIV.1
lhbr,tg:lhbr:142390,au::13075:::VZV.1
lhbr,tg:lhbr:230500,au::5628:::DIV.1
lhbr,tg:lhbr:138165,au::41349:::KCV.1
lhbr,tg:lhbr:206961,au::5664:::RS.3
lhbr,tg:lhbr:99291,au::12786:::DIV.1
lhbr,tg:lhbr:130555,au::13412:::DIV.1
lhbr,tg:lhbr:16931,au::15082:::MIV.1
lhbr,tg:lhbr:186161,au::12171:::DIV.1
lhbr,tg:lhbr:213260,au::12170:::DI.1
lhbr,tg:lhbr:107626,au::32116:::MWV.1
lhbr,tg:lhbr:208586,au::5664:::RS.3
lhbr,tg:lhbr:156783,au::25277:::MWV.1
lhbr,tg:lhbr:156783,au::3114:::HRV.1
lhbr,tg:lhbr:45903,au::5590:::BBV.1
lhbr,tg:lhbr:163567,au::31480:::VZV.1
lhbr,tg:lhbr:135307,au::17148:::SEV.1
lhbr,tg:lhbr:93736,au::26649:::MWV.1
lhbr,tg:lhbr:102074,au::13075:::VZV.1
lhbr,tg:lhbr:102074,au::37068:::AMV.1
lhbr,tg:lhbr:129324,au::25700:::DIV.1
lhbr,tg:lhbr:59920,au::7611:::SEV.1
lhbr,tg:lhbr:17789,au::2551:::VZV.1
lhbr,tg:lhbr:182821,au::3853:::KCV.4
lhbr,tg:lhbr:44611,au::14765:::VZV.2
lhbr,tg:lhbr:44611,au::5354:::SEV.2
lhbr,tg:lhbr:108479,au::13910:::VZV.1
lhbr,tg:lhbr:67171,au::22059:::SEV.1
lhbr,tg:lhbr:202021,au::7183:::RDV.1
lhbr,tg:lhbr:202021,au::12828:::RSV.1
lhbr,tg:lhbr:2562,au::476:::SEV.2
lhbr,tg:lhbr:235352,au::21721:::RD.4
lhbr,tg:lhbr:50202,au::6225:::BBV.1
lhbr,tg:lhbr:116467,au::14849:::MWV.2
lhbr,tg:lhbr:111658,au::1993:::SEV.1
lhbr,tg:lhbr:113665,au::28965:::PRV.1
lhbr,tg:lhbr:145005,au::16011:::RSV.1
lhbr,tg:lhbr:7760,au::1164:::SEV.1
lhbr,tg:lhbr:18186,au::2599:::PMV.1
lhbr,tg:lhbr:77872,au::34507:::SEV.1
lhbr,tg:lhbr:8495,au::1284:::MWV.1
lhbr,tg:lhbr:41413,au::11087:::REV.1
lhbr,tg:lhbr:224543,au::16212:::RDV.3
lhbr,tg:lhbr:130105,au::16478:::SEV.2
lhbr,tg:lhbr:119268,au::15351:::MWV.1
lhbr,tg:lhbr:213630,au::12170:::DI.1
lhbr,tg:lhbr:38160,au::17109:::SEV.1
lhbr,tg:lhbr:38160,au::4577:::VZV.1
lhbr,tg:lhbr:45450,au::17135:::VZV.2
lhbr,tg:lhbr:73831,au::8972:::RDV.1
lhbr,tg:lhbr:42395,au::5075:::KCV.1
lhbr,tg:lhbr:56786,au::23668:::VZV.1
lhbr,tg:lhbr:2831,au::22444:::RDV.1
lhbr,tg:lhbr:146783,au::19070:::SEV.1
lhbr,tg:lhbr:234113,au::19005:::RDV.1
lhbr,tg:lhbr:84159,au::35285:::VZV.1
lhbr,tg:lhbr:193699,au::16589:::LIV.1
lhbr,tg:lhbr:176335,au::49978:::SEV.1
lhbr,tg:lhbr:48798,au::24305:::MWV.2
lhbr,tg:lhbr:206598,au::5664:::RS.3
lhbr,tg:lhbr:203260,au::33249:::SEV.1
lhbr,tg:lhbr:30550,au::20950:::REV.1
lhbr,tg:lhbr:30550,au::3677:::BBV.1
lhbr,tg:lhbr:6521,au::21016:::VZV.1
lhbr,tg:lhbr:6521,au::946:::SEV.1
lhbr,tg:lhbr:206062,au::5664:::HR.2
lhbr,tg:lhbr:98480,au::12615:::MWV.1
lhbr,tg:lhbr:98480,au::3416:::VZV.1
lhbr,tg:lhbr:124845,au::16011:::RSV.1
lhbr,tg:lhbr:231311,au::19482:::SE.10
lhbr,tg:lhbr:143581,au::18582:::DIV.2
lhbr,tg:lhbr:143581,au::11376:::SEV.1
lhbr,tg:lhbr:188485,au::10964:::RSV.1
lhbr,tg:lhbr:212471,au::12170:::DI.2
lhbr,tg:lhbr:97775,au::17135:::VZV.2
lhbr,tg:lhbr:95748,au::12408:::VZV.1
lhbr,tg:lhbr:131344,au::11376:::SEV.1
lhbr,tg:lhbr:40652,au::21477:::SEV.1
lhbr,tg:lhbr:186862,au::10964:::RSV.1
lhbr,tg:lhbr:72373,au::8726:::RDV.3
lhbr,tg:lhbr:72373,au::18122:::DIV.2
lhbr,tg:lhbr:24513,au::7994:::SEV.1
lhbr,tg:lhbr:38530,au::22628:::SEV.1
lhbr,tg:lhbr:38530,au::4613:::BMV.1
lhbr,tg:lhbr:38530,au::7611:::SEV.1
lhbr,tg:lhbr:103665,au::13250:::SEV.1
lhbr,tg:lhbr:122138,au::39911:::SEV.1
lhbr,tg:lhbr:122138,au::16131:::DIV.1
lhbr,tg:lhbr:86534,au::10964:::RSV.1
lhbr,tg:lhbr:233286,au::3948:::DIV.1
lhbr,tg:lhbr:67872,au::8204:::SEV.4
lhbr,tg:lhbr:234543,au::19005:::RDV.1
lhbr,tg:lhbr:108880,au::13945:::RDV.1
lhbr,tg:lhbr:146629,au::19070:::SEV.1
lhbr,tg:lhbr:54611,au::3114:::HRV.1
lhbr,tg:lhbr:18885,au::24958:::MWV.1
lhbr,tg:lhbr:192821,au::12828:::RDV.3
lhbr,tg:lhbr:168281,au::29693:::MWV.1
lhbr,tg:lhbr:193733,au::16589:::LIV.1
lhbr,tg:lhbr:125307,au::16011:::RSV.1
lhbr,tg:lhbr:173567,au::10303:::GVV.1
lhbr,tg:lhbr:206432,au::5664:::HR.2
lhbr,tg:lhbr:109792,au::38254:::MWV.1
lhbr,tg:lhbr:48632,au::6070:::BBV.1
lhbr,tg:lhbr:16462,au::2406:::SEV.1
lhbr,tg:lhbr:150207,au::19649:::VZV.1
lhbr,tg:lhbr:20803,au::3061:::DIV.1
lhbr,tg:lhbr:165149,au::3214:::BMV.1
lhbr,tg:lhbr:21711,au::18783:::VZV.1
lhbr,tg:lhbr:212021,au::17377:::RS.2
lhbr,tg:lhbr:167174,au::11376:::SEV.1
lhbr,tg:lhbr:187320,au::13345:::RDV.1
lhbr,tg:lhbr:187320,au::10964:::RSV.1
lhbr,tg:lhbr:139353,au::13250:::SEV.1
lhbr,tg:lhbr:49957,au::29944:::HRV.1
lhbr,tg:lhbr:192856,au::11711:::MWV.1
lhbr,tg:lhbr:204478,au::12828:::RSV.1
lhbr,tg:lhbr:201380,au::12828:::RSV.1
lhbr,tg:lhbr:125370,au::16011:::RSV.1
lhbr,tg:lhbr:230824,au::6296:::RD.5
lhbr,tg:lhbr:232819,au::20739:::RDV.1
lhbr,tg:lhbr:48645,au::6070:::DIV.1
lhbr,tg:lhbr:48645,au::11376:::SEV.1
lhbr,tg:lhbr:206445,au::5664:::HR.2
lhbr,tg:lhbr:145971,au::18944:::LIV.1
lhbr,tg:lhbr:14428,au::9138:::MWV.1
lhbr,tg:lhbr:42248,au::2331:::RDV.3
lhbr,tg:lhbr:69118,au::8376:::KCV.1
lhbr,tg:lhbr:150270,au::19649:::VZV.1
lhbr,tg:lhbr:245924,au::9321:1:N:VZV.1
lhbr,tg:lhbr:106410,au::13345:::VZV.3
lhbr,tg:lhbr:212056,au::32929:::SEV.1
lhbr,tg:lhbr:212056,au::17377:::RS.2
lhbr,tg:lhbr:180492,au::12170:::DI.2
lhbr,tg:lhbr:97352,au::21077:::SEV.1
lhbr,tg:lhbr:90497,au::11376:::SEV.1
lhbr,tg:lhbr:215793,au::4702:::OVV.1
lhbr,tg:lhbr:10938,au::23944:::SEV.1
lhbr,tg:lhbr:180168,au::12170:::DI.2
lhbr,tg:lhbr:185690,au::13050:::DIV.2
lhbr,tg:lhbr:215269,au::12170:::DI.3
lhbr,tg:lhbr:70339,au::16011:::RSV.1
lhbr,tg:lhbr:134561,au::13609:::MWV.1
lhbr,tg:lhbr:162301,au::21526:::VZV.1
lhbr,tg:lhbr:9709,au::23738:::MWV.1
lhbr,tg:lhbr:38547,au::4613:::BMV.1
lhbr,tg:lhbr:94987,au::36484:::SEV.1
lhbr,tg:lhbr:94987,au::13075:::VZV.1
lhbr,tg:lhbr:13617,au::2194:::VZV.1
lhbr,tg:lhbr:103612,au::13250:::SEV.1
lhbr,tg:lhbr:103612,au::3061:::DIV.1
lhbr,tg:lhbr:184982,au::10964:::RSV.1
lhbr,tg:lhbr:204182,au::12828:::RSV.1
lhbr,tg:lhbr:86543,au::10964:::RSV.1
lhbr,tg:lhbr:78709,au::13075:::VZV.1
lhbr,tg:lhbr:67805,au::8204:::SEV.4
lhbr,tg:lhbr:141461,au::18279:::DIV.1
lhbr,tg:lhbr:117201,au::13075:::VZV.1
lhbr,tg:lhbr:124998,au::16011:::RSV.1
lhbr,tg:lhbr:234534,au::19005:::RDV.1
lhbr,tg:lhbr:262354,au::8198:2
lhbr,tg:lhbr:6556,au::946:::SEV.1
lhbr,tg:lhbr:193314,au::18805:::BHV.1
lhbr,tg:lhbr:35725,au::4434:::SEV.4
lhbr,tg:lhbr:206015,au::5664:::HR.2
lhbr,tg:lhbr:48215,au::16011:::RSV.1
lhbr,tg:lhbr:83311,au::10285:::DIV.1
lhbr,tg:lhbr:139703,au::17135:::DIV.1
lhbr,tg:lhbr:124832,au::16011:::RSV.1
lhbr,tg:lhbr:65992,au::32869:::DIV.1
lhbr,tg:lhbr:65992,au::9342:::DIV.1
lhbr,tg:lhbr:231366,au::21207:::DI.2
lhbr,tg:lhbr:212406,au::17377:::RS.2
lhbr,tg:lhbr:187707,au::10964:::RSV.1
lhbr,tg:lhbr:69548,au::8466:::SEV.1
lhbr,tg:lhbr:96810,au::32052:::MWV.1
lhbr,tg:lhbr:45427,au::5507:::MWV.1
lhbr,tg:lhbr:208908,au::21299:::DIV.1
lhbr,tg:lhbr:215639,au::12170:::DI.3
lhbr,tg:lhbr:53009,au::6795:::MWV.1
lhbr,tg:lhbr:260739,au::17872:1:N:DI.1
lhbr,tg:lhbr:141031,au::18122:::DIV.2
lhbr,tg:lhbr:141031,au::10964:::RSV.1
lhbr,tg:lhbr:141031,au::13050:::DIV.2
lhbr,tg:lhbr:2846,au::16011:::RSV.1
lhbr,tg:lhbr:188108,au::8726:::RDV.3
lhbr,tg:lhbr:188108,au::18122:::DIV.2
lhbr,tg:lhbr:110194,au::33045:::RDV.1
lhbr,tg:lhbr:234164,au::42170:::RD.1
lhbr,tg:lhbr:234164,au::19005:::RDV.1
lhbr,tg:lhbr:196116,au::12828:::RSV.1
lhbr,tg:lhbr:30527,au::27397:::SEV.1
lhbr,tg:lhbr:145072,au::18790:::MWV.1
lhbr,tg:lhbr:145072,au::7246:::SEV.2
lhbr,tg:lhbr:190168,au::18805:::BHV.1
lhbr,tg:lhbr:62304,au::5672:::VZV.1
lhbr,tg:lhbr:82150,au::10181:::DIV.1
lhbr,tg:lhbr:36559,au::8471:::KCV.2
lhbr,tg:lhbr:7717,au::1163:::SEV.1
lhbr,tg:lhbr:7717,au::8058:::MWV.1
lhbr,tg:lhbr:43459,au::5201:::HRV.1
lhbr,tg:lhbr:154399,au::3063:::DIV.2
lhbr,tg:lhbr:107201,au::13415:::MWV.1
lhbr,tg:lhbr:107201,au::2268:::RDV.1
lhbr,tg:lhbr:134998,au::41005:::SEV.1
lhbr,tg:lhbr:210968,au::5664:::RS.3
lhbr,tg:lhbr:214182,au::12170:::DI.3
lhbr,tg:lhbr:91286,au::22638:::PMV.1
lhbr,tg:lhbr:91286,au::18867:::SEV.1
lhbr,tg:lhbr:186546,au::10964:::RSV.1
lhbr,tg:lhbr:238517,au::15613:::DIV.2
lhbr,tg:lhbr:96543,au::2331:::RDV.3
lhbr,tg:lhbr:213647,au::18503:::DIV.1
lhbr,tg:lhbr:20177,au::2962:::MWV.1
lhbr,tg:lhbr:20177,au::12786:::DIV.2
lhbr,tg:lhbr:27348,au::7767:::HRV.1
lhbr,tg:lhbr:130488,au::3061:::MWV.1
lhbr,tg:lhbr:211380,au::17377:::RS.2
lhbr,tg:lhbr:181779,au::12171:::DIV.1
lhbr,tg:lhbr:222819,au::47837:::VZ.1
lhbr,tg:lhbr:25375,au::3617:::SEV.1
lhbr,tg:lhbr:25375,au::6194:::VZV.2
lhbr,tg:lhbr:58645,au::1284:::SEV.1
lhbr,tg:lhbr:93741,au::26649:::MWV.1
lhbr,tg:lhbr:92853,au::11733:::DIV.1
lhbr,tg:lhbr:92853,au::11108:::MWV.1
lhbr,tg:lhbr:92853,au::35840:::DIV.1
lhbr,tg:lhbr:59957,au::7611:::SEV.1
lhbr,tg:lhbr:154663,au::21477:::SEV.1
lhbr,tg:lhbr:31766,au::3880:::SEV.1
lhbr,tg:lhbr:202056,au::12828:::RSV.1
lhbr,tg:lhbr:205793,au::5664:::HR.2
lhbr,tg:lhbr:121763,au::15739:::BBV.1
lhbr,tg:lhbr:80497,au::9293:::GBV.1
lhbr,tg:lhbr:197357,au::18122:::DIV.2
lhbr,tg:lhbr:197357,au::18583:::RDV.1
lhbr,tg:lhbr:189349,au::10964:::RSV.1
lhbr,tg:lhbr:30874,au::3780:::DIV.3
lhbr,tg:lhbr:190538,au::9752:::RDV.1
lhbr,tg:lhbr:190538,au::18122:::DIV.2
lhbr,tg:lhbr:205639,au::7183:::RDV.1
lhbr,tg:lhbr:205639,au::12828:::RSV.1
lhbr,tg:lhbr:124131,au::15936:::VZV.1
lhbr,tg:lhbr:65091,au::7804:::REV.1
lhbr,tg:lhbr:28117,au::26628:::RDV.1
lhbr,tg:lhbr:63846,au::32421:::SEV.1
lhbr,tg:lhbr:166342,au::15936:::VZV.1
lhbr,tg:lhbr:76347,au::34160:::LIV.1
lhbr,tg:lhbr:161487,au::25231:::MWV.1
lhbr,tg:lhbr:161487,au::13075:::VZV.1
lhbr,tg:lhbr:15669,au::3552:::MWV.1
lhbr,tg:lhbr:43009,au::5169:::DIV.2
lhbr,tg:lhbr:100194,au::14457:::VZV.1
lhbr,tg:lhbr:102453,au::13088:::VZV.1
lhbr,tg:lhbr:24837,au::3552:::MWV.1
lhbr,tg:lhbr:8548,au::1284:::MWV.1
lhbr,tg:lhbr:39706,au::14457:::VZV.1
lhbr,tg:lhbr:75992,au::9296:::HRV.1
lhbr,tg:lhbr:12456,au::2049:::DIV.1
lhbr,tg:lhbr:105396,au::40323:::ISV.1
lhbr,tg:lhbr:189719,au::21016:::RDV.1
lhbr,tg:lhbr:235775,au::16257:::HRV.1
lhbr,tg:lhbr:111785,au::14259:::DIV.1
lhbr,tg:lhbr:86810,au::10964:::RSV.1
lhbr,tg:lhbr:140620,au::18063:::VZV.1
