ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,Location Number,adm.isadPartOf,Warehouse Location (begin),adm.note,Serial Number,Warehouse Location (ende)
4f55cf51-0c3d-5d6d-a5fd-602b0ee108c0,tg:lhob:120,Items,1,tr:lh:3992,76136,,isad:lh:112024,V3 B 1 A1,,Doos 3 / 10,
dd888ee3-82ac-5881-81a8-1a65702e08fb,tg:lhob:435,Items,1,tr:lh:4188,80798,A 357 / E,,,,,
94bf5cb2-5d92-5c22-a8e7-c6d4c9f79eef,tg:lhob:97,Items,1,tr:lh:7844,166266,,isad:lh:123315,V3 B 1 A1,Doos 2 /,2,
4930d2e4-672a-5070-9e9d-fd537cfed591,tg:lhob:209,Items,1,,,,isad:lh:134688,V3 B 1 A1,,Doos 8 / 2,
1dd15763-2ce8-5cc5-bd48-802e88ffafc8,tg:lhob:659,Items,1,tr:lh:4158,80543,Y 855/ E,,,,,
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,Items,1,tr:lh:6799,168392,,isad:lh:134566,V3 B 1 A1,,Doos 4 / 2,
75cc313d-efbd-509a-8737-7b8bd466910d,tg:lhob:566,Items,1,tr:lh:7740,200981,S 5621 / E,,,,,
c66c86ef-afc6-56fb-a7ce-bf6c8c756735,tg:lhob:589,Items,1,,,S 395 / E,,,,,
bb607fe9-f2be-5b22-bb2c-dfcf76062157,tg:lhob:423,Items,1,,63002/3,A 357 / E,,,,,
988e58f0-2a23-557a-b93b-8232a458f1fb,tg:lhob:531,Items,1,tr:lh:6603,163534,G 395 / E,,,,,
c838a14c-9b24-55ae-88ac-7df1f45f5f1d,tg:lhob:161,Items,1,tr:lh:6595,166148,A 493 / V,isad:lh:134459,V3 B 1 A1,Doos 5 / 1,,
e229b2a0-434b-5070-88a5-e22a548c9c95,tg:lhob:248,Items,1,,220365,L 179 / V,isad:lh:134693,V3 B 1 A1,Doos 11 / 16,,
4ba1648e-a8df-539b-8b81-b7031c26f816,tg:lhob:618,Items,1,,,M 5162 / E,,,,,
95b1368a-87ee-58f0-a92e-fac8e00450bf,tg:lhob:395,Items,1,,,J 2547 / V,isad:lh:134493,V3 B 1 A1,Doos 15 / 39,,
957f959e-c9ee-57c7-8228-71a64eaa1fe5,tg:lhob:680,Items,1,tr:lh:6898,170837,L 319 / E,,,,,
39c39583-8827-5021-b354-e3dd463b04c3,tg:lhob:403,Items,1,tr:lh:6603,166283 / 1-4,,isad:lh:123315,V3 B 1 A1,,Doos 15 / 47,
a4d80d20-213d-5c83-9695-4d5fc87d3f81,tg:lhob:116,Items,1,tr:lh:6928,,,isad:lh:109818,V3 B 1 A1,,Doos 3 / 5-6,
969d3940-703f-5641-8702-7b03fd617fbb,tg:lhob:546,Items,1,tr:lh:7740,200981,S 5621 / E,,,,,
3780e21a-5417-5c72-ab7b-90e427e4e27b,tg:lhob:268,Items,1,tr:lh:358,7245,J 2545 / V,,V3 B 1 A1,Doos 12 / 1,,
345b8ffb-6c11-5792-9217-b8442f0ded75,tg:lhob:638,Items,1,tr:lh:4158,80543,Y 855/ E,,,,,
307f6465-e953-5eaf-9fa3-ba9ee9e2d5c6,tg:lhob:511,Items,1,,,,isad:lh:161151,,,D 4813 / 189,
7029d28a-a083-542b-8406-a90c568f06ab,tg:lhob:141,Items,1,tr:lh:6928,,C 395 / V,isad:lh:109818,V3 B 1 A1,Doos 4 / 8,,
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,Items,1,,203541,,isad:lh:134513,V3 B 1 A1,,Doos 12 / 20,
dbef691b-c842-5b29-b256-7f30cda0cb4b,tg:lhob:442,Items,1,tr:lh:5451,107003/2,A 357 / E,,,,,
57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,tg:lhob:157,Items,1,tr:lh:6928,,C 395 / V,isad:lh:109818,V3 B 1 A1,Doos 4 / 24,,
cf8d332e-0a5d-549f-b5b1-0cc78da2487d,tg:lhob:507,Items,1,,,,isad:lh:161151,,,D 4813 / 190,
8222d346-b85e-5693-8389-20883d5dec2d,tg:lhob:229,Items,1,tr:lh:7776,201537,M 295 / V,isad:lh:134697,V3 B 1 A1,Doos 11 / 8,,
0e0d61f8-410e-5916-934a-e5deb2925126,tg:lhob:383,Items,1,tr:lh:4094,79450,B 745 / V,,V3 B 1 A1,Doos 15 / 25,,
d5ba803a-54ed-50e6-8a44-fe5116b72023,tg:lhob:679,Items,1,tr:lh:6898,170837,L 319 / E,,,,,
48732279-78f4-5bb6-8d30-195e5cd119a5,tg:lhob:696,Items,1,tr:lh:7376,195826/2,,isad:lh:134288,V3 D,,,
f88b49eb-3644-548a-8ad2-57f9deb7b1c1,tg:lhob:415,Items,1,tr:lh:2412,,A 357 / E,,,,,
a028d808-e634-56e4-bd49-4e48dccd2a08,tg:lhob:550,Items,1,tr:lh:7740,200995,S 5621 / E,,,,,
cefe38fd-5fbd-5420-b527-4de2666f31a1,tg:lhob:100,Items,1,tr:lh:2497,,,isad:lh:134273,V3 B 1 A1,,Doos 2 / 13-15,
87c30b91-7890-5972-b6d8-f02fa26d6616,tg:lhob:317,Items,1,tr:lh:5981,143091,H 5049 / V,isad:lh:134767,V3 B 1 A1,Doos 13 / 16,,
152d1879-65ac-5f69-b76f-08441011ec88,tg:lhob:252,Items,1,tr:lh:6484,159014,,isad:lh:134699,V3 B 1 A1,,Doos 11 / 31,
e77c188c-c9cb-50b0-9f38-63405daf1047,tg:lhob:602,Items,1,,,S 395 / E,,,,,
8ceaee61-d717-5c91-9388-d1fd5d407456,tg:lhob:23,Items,1,tr:lh:5852,123908,V2 F,isad:lh:98422,,,,
68ee3384-d58f-5750-867e-5e2b18bf21de,tg:lhob:194,Items,1,tr:lh:9709,,J 2547 / V,isad:lh:134493,V3 B 1 A1,Doos 8 / 3,,
f0d3a911-94a6-5266-8ee7-8a0879f551d2,tg:lhob:340,Items,1,,,,isad:lh:134799,V3 B 1 A1,,Doos 14 / 21,
39db8cd6-f2b9-56b7-9799-37bb42b8cd9e,tg:lhob:655,Items,1,tr:lh:4158,80543,Y 855/ E,,,,,
da2ce92f-069f-511f-a473-a18f23d0f318,tg:lhob:205,Items,1,tr:lh:3755,72192,,isad:lh:134506,V3 B 1 A1,,Doos 9 / 8,
29adc635-f31a-5dd6-8c11-25a8d4fd1693,tg:lhob:74,Items,1,tr:lh:1616,29112 / 3,K 3024,isad:lh:134305,V3 B 1 A1,Doos 1 / 6,,
8a02b15c-31c3-54f9-ac7b-0376cfc7078e,tg:lhob:593,Items,1,,,S 395 / E,,,,,
29715e68-dc7a-5a22-a837-11ab7ae26ecc,tg:lhob:439,Items,1,tr:lh:2412,46451,A 357 / E,,,,,
faea45fc-e078-50ba-9b57-06daa28e97be,tg:lhob:356,Items,1,tr:lh:5451,107000 / 1,A 2875 / V,isad:lh:134421,V3 B 1 A1,Doos 14 / 36,,
8d24e174-41ac-5829-b724-b210acf3da2a,tg:lhob:706,Items,1,tr:lh:7376,,,isad:lh:134288,V3 D,,,
3f28a4e2-3466-519c-badc-a73232699e53,tg:lhob:213,Items,1,,,E 147 / V,isad:lh:134442,V3 B 1 A1,,,
5d4c3a0a-40b6-508e-8b59-fddec3e44740,tg:lhob:643,Items,1,tr:lh:4158,80543,Y 855/ E,,,,,
2721a866-3579-56f3-a811-af323551c412,tg:lhob:62,Items,1,tr:lh:314,6892,,isad:lh:134261,V3 B 1 A1,,Doos 1 / 10,
aff66aff-2401-566d-87e2-8c825afc489f,tg:lhob:585,Items,1,,,S 395 / E,,,,,
d17d86bf-224e-53c6-be69-ea3bb4c6e0d3,tg:lhob:301,Items,1,tr:lh:268,5210,A 2012 / V,isad:lh:134261,V3 B 1 A1,Doos 13 / 1,,
9d5f15c3-4fdc-5863-b366-b2d3fecd9b73,tg:lhob:614,Items,1,,,M 5162 / E,,,,,
c0bdfe98-aca7-5c98-8490-dcf6db968f5e,tg:lhob:244,Items,1,tr:lh:1533,27719,B 435 / V,isad:lh:134663,V3 B 1 A1,Doos 11 / 22,,
5a62e8d7-e0a5-54fd-b8bb-c5306c89baae,tg:lhob:497,Items,1,,,D 9565 / V,isad:lh:154727,V3 D,,,
0d855a01-3e8a-56a8-9352-921e3cc58867,tg:lhob:182,Items,1,tr:lh:4778,94181 / 3,E 3175 / V,isad:lh:134677,V3 B 1 A1,Doos 7 / 1,,
22c139d2-b72c-564d-9e05-1a5cffff145a,tg:lhob:478,Items,1,tr:lh:5941,129686,V 254 / V,isad:lh:134703,V3 D,,,
c51130d7-eff4-5fc8-80d5-926020c83fe7,tg:lhsc:729,Items,1,tr:lh:2212,42375,K2 B 16 A,,,,,
76d1d594-7daa-5788-b714-b5e906c49376,tg:lhsc:683,Items,1,tr:lh:1874,33534,K2 B 09 A,isad:lh:96715,,,,
4581f726-f3be-55e0-9df3-a7421168cf88,tg:lhsc:6935,Items,1,tr:lh:9863,219063,K2 B 53 C,isad:lh:96868,,,,
964cc9f8-c6fb-5e05-be6f-a69ec8f45f88,tg:lhsc:816,Items,1,tr:lh:2212,42291/2,K2 B 29 A,,,,,
84c924d8-6955-52ca-b091-4cf48979272b,tg:lhsc:1989,Items,1,,199671,V2 A,,,"Na het overlijden van Jean François Loos liet het stadsbestuur ter ere van hem een monument oprichten op de Loosplaats (op de plaats van de door hem afgebroken Spaanse vesten.) Dit monument bestond uit het borstbeeld van de burgemeester geflankeerd door 4 figuren die de Nijverheid, de Handel, de Scheepvaart en de Kunsten voorstelden. In 1960 moest het Loosmonument weg om vrij baan te maken in een drukke verkeersader. Het monument werd in stukken gezaagd. De brokstukken werden 40 jaar later uit de magazijnen gehaald en belandden op sokkels op de heraangelegde Leopold de Waelplaats, vlak voor het Museum voor Schone Kunsten. Enkel de buste van de burgemeester kwam op 11 mei 1960 in het AMVC-Letterenhuis terecht. Het monument werd opgericht door Jules Pecher maar de 4 beelden werden gemaakt door Auguste Rodin. De buste van Burgemeester Loos is dan weer door iemand anders gemaakt.",,
41b4a25e-fb9e-5f1c-898b-5cf330d4ad97,tg:lhsc:1120,Items,1,,51907,K2 B 58 A,,,,,
c57d3dff-ca95-5c7a-a70c-0715b04bad2c,tg:lhsc:1065,Items,1,tr:lh:1144,20128,K2 B 52 A,,,Door middel van het bijschrift bij een foto van Lode Vleeshouwers (op de foto is te zien hoe Vleeshouwers aan de kop van Gijsen werkt) kon de data van het beeld achterhaald worden.,,
edc8c733-dcfd-5003-b0f8-e0983ef6b059,tg:lhsc:953,Items,1,tr:lh:6202,143726,K2 B 44 E,,,,,
544acddc-3fe4-5e0d-b9d3-5229b7329e99,tg:lhsc:791,Items,1,,119922,K2 B 27 A,,,,,
c109e1c8-3c8c-5d08-ab95-85b87e1decba,tg:lhsc:1177,Items,1,tr:lh:3056,60855,K2 C 14,isad:lh:96837,,,,
9a3697a7-0eb4-5fc8-8218-9cadb7d1fd11,tg:lhsc:841,Items,1,tr:lh:5492,122169,K2 B 36 B,,,"Op 19 november 1896 werd een buitengewone galavertoning gehouden t.g.v.
Verstraetes gouden toneeljubileum. Na het stuk _Arbeid Adelt_ van Ernest
Legouvé had een huldiging plaats en op 21 november een banket in het
Hollandsch Hotel. Als blijvende herinnering werd in de Vlaamsche Schouwburg
aan de Kipdorpbrug het medaillon onthuld. Dit diende tevens als model voor de
bronzen medaille, gemaakt door Aug. Relik.",,
45f7e0df-8b29-5eb8-9067-5079ce728265,tg:lhsc:904,Items,1,,28412/1,K2 B 41 D,,,,,
67c5f24b-ffab-5b5d-82d4-1c9e129a3fa8,tg:lhsc:1198,Items,1,tr:lh:2212,42248,K2 B Permanente,,,,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,Items,1,,78228,K2 B,isad:lh:96801,,,,
1906ee6d-eb81-5292-bc07-6bc13cd7780d,tg:lhsc:9402,Items,1,,,K2 B 31 A,,,,,
0e60bd6c-c9d5-570a-a65a-f17bbf834784,tg:lhsc:1032,Items,1,tr:lh:4242,82397,K2 B 48 C,,,,,
ae836d71-5e59-5462-9c05-31c088dd28c5,tg:lhsc:768,Items,1,tr:lh:1247,21465/1,K2 B 18 E,,,,,
30d5beb5-d97e-5113-9ef4-c93ee48fe2a4,tg:lhsc:1618,Items,1,,199602,K2 B 33 B,,,,,
8952ee98-4a3b-5e5a-b709-53a2465da5a3,tg:lhsc:9382,Items,1,tr:lh:104011,300071,V 254/I,isad:lh:96438,K2 B 1 B,,,
9ec48475-dc2c-5560-91cd-a805973fb943,tg:lhsc:787,Items,1,tr:lh:2212,42281,K2 B 23 C,,,,,
182ca4c1-d8d4-5c27-b488-5a278e6359b5,tg:lhsc:1248,Items,1,,WK,K2 B 61 B,,,,,
fe310f26-b418-5763-b976-fc04b8d38ea9,tg:lhsc:857,Items,1,,128982,K2 B 38 D,,,"Zie _Het Koninklijk Museum voor Schone Kunsten te Antwerpen. Het museumgebouw.
Historische terugblik en overzicht van de restauratiewerken 1976-1977..._,
1977, p. 12

De datering is op basis van archiefbronnen in het SAA, MA 3597/68-69
(Bouwdossiers Museum voor Schone Kunsten)",,
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,Items,1,,221293,,,K2 C 7 B,,,
07a46c3b-de09-57ad-8c5e-fd8103ee16f1,tg:lhsc:1024,Items,1,tr:lh:2172,40976,K2 B 47 D,isad:lh:96787,,,,
5e98834f-3e94-5421-8842-854d1dc7cd02,tg:lhsc:9414,Items,1,,,K2 B 42 F,isad:lh:96717,,,,
b7f2caf3-61ca-5ff6-aeb6-ba624f2d1f9a,tg:lhsc:441,Items,1,,196955,K2 B 58 A,,,,,
3d901fed-7929-52c6-946f-3713c156d696,tg:lhsc:912,Items,1,,9461/1,K2 B 42 A,,,,,
0a58669d-1ba2-52ac-9f85-7ad38b554934,tg:lhsc:5749,Items,1,,202327,K2 B 55 C,,,,,
6106ae53-85b6-574d-b2c2-fcdb66051e39,tg:lhsc:695,Items,1,,78331,K2 B 13 B,,,,,
f638ca16-0b48-5df0-a70f-55b77f5ac68f,tg:lhsc:1136,Items,1,,221291,K2 B 00,,,,,
70c446d3-7c58-5155-943f-1f5109682d87,tg:lhsc:800,Items,1,tr:lh:2212,42284/1,K2 B 28 A,,,,,
0132a4ce-d78f-5f35-b607-75a7bd6d5179,tg:lhsc:945,Items,1,,24202,K2 B 44 C,,,,,
a6e2381c-7847-51ec-af1b-da3f0c6ce595,tg:lhsc:416,Items,1,,221309/14,K2 B 12 B,,,"Op 7 mei 1883 werd te Parijs met groot succes het oratorium _Lucifer_
uitgevoerd. Een rijkgehuwde uitgeweken Belg, Reubsaet, die zich de titel van
hertog van Camposelice had gekocht, financierde de onderneming. Uit
dankbaarheid werd een inschrijving geopend om de mecenas een beeld van Benoit
aan te bieden.

Nadat het beeld aan de Hertog van Camposelice in Parijs overhandigd was, moet
het vele jaren later ergens in een gieterij in Noord-Frankrijk beland zijn en
(toevallig?) daar ontdekt zijn, waar het tussen een hoop oud ijzer lag, klaar
voor de smeltkroes (cf. A. de Lattin, 1937, p. 112)",,
c712da57-0cfc-564d-838e-72529d031b00,tg:lhsc:1073,Items,1,tr:lh:3430,68107,K2 B 53 B,isad:lh:96806,,,,
808f6a8e-e8b3-5272-a4d3-07ea073480fc,tg:lhsc:744,Items,1,,118026,K2 B 17 F,,,,,
dca9d500-6d0e-5ff3-8769-474c40de7f88,tg:lhsc:894,Items,1,tr:lh:9764,232956,K2 B 40 F,,,,,
2b75ada6-e734-5be7-9f1d-ec90bed3d2ce,tg:lhsc:1008,Items,1,,72557,K2 B 46 F,,,,,
0d0abb06-6f3e-5ed8-addd-8e4396c56dd4,tg:lhsc:656,Items,1,tr:lh:2430,46906,K2 B 01 B,,,Afgietsel van het bronzen beeld (78225) met sokkel. De tekst op de voetplaat is overschilderd en daardoor gedeeltelijk onleesbaar.,,
14d909f9-f9e2-52ad-93a6-20afa4c66ccc,tg:lhsc:1663,Items,1,,221301,V 384/I,,K2 B,"Plaatsing: op een sokkel, tweede kelder tegen de muur, doorgang nieuwe afficheruimte, einde gang dodenmaskers.",,
a9999e80-86bb-5659-b8e9-cf1a0a3ef478,tg:lhsc:1233,Items,1,,WK,K2 B 60 C,,,,,
a302d86b-aa95-5f6c-a6b8-813d7ce13758,tg:lhsc:9316,Items,1,tr:lh:9320,221121,K2 15 D,,,,,
f05d6c41-784e-5cf0-9039-09c87f3248fd,tg:lhsc:713,Items,1,tr:lh:687,13326/2,K2 B 14 F,isad:lh:96725,,,,
6f3d524b-9878-5c0f-b962-981f9149835f,tg:lhsc:969,Items,1,,221303,K2 B 45 B,,,,,
f10ae43d-3c9f-57d0-972f-43c70008852a,tg:lhsc:986,Items,1,,64425,K2 B 45 F,,,,,
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,Items,1,tr:lh:5489,108141/b,K2 B 60 B,isad:lh:96846,,,,
24236459-de9f-5836-9965-002498b3f1da,tg:lhsc:1360,Items,1,,68727,K2 B 75 C,,,,,
93e4684e-c057-59bc-bb5f-0fb0fdbd14dc,tg:lhsc:705,Items,1,,177652,K2 B 14 C,,,,,
bb80b3ad-5cad-57c7-8d5b-36c316548c15,tg:lhsc:1049,Items,1,,35014/1,K2 B 49 C,,,,,
55ca14d0-1dd4-5cc7-9593-b7985f630204,tg:lhsc:990,Items,1,tr:lh:1647,30954,K2 B 46 A,,,De identiteit van de maker werd overgenomen van een oude AMVC-fiche.,,
e15c628e-1951-5349-883b-97281b4f0f0d,tg:lhsc:1272,Items,1,,WK,K2 B 63 B,,,,,
2960ca11-a297-5f0b-89d8-3fd2a096d7bb,tg:lhsc:752,Items,1,,118025,K2 B 17 A,,,,,
0e8cdc59-e3ab-5136-bd77-1ac8061a372e,tg:lhsc:928,Items,1,tr:lh:6630,163895/B,K2 B 43 C,isad:lh:96721,,,,
7542ff82-f437-53b0-acef-cf6d725c7c3a,tg:lhsc:882,Items,1,,50273,K2 B 40 B,,,,,
b60312ae-da6e-5831-8667-510ba90aeeac,tg:lhsc:4284,Items,1,,200713,K2 B 01 A,,,,,
ee85f6ac-1898-573e-b141-582d291718b0,tg:lhsc:1086,Items,1,,40974/b,K2 B 54 C,,K2 B 54 C,,,
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,Items,1,tr:lh:1223,22512,K2 B 53 A,,,,,
10743b6f-f549-53e1-a3c7-4a4986730133,tg:lhsc:725,Items,1,,221309/13,K2 B 15 E,,,,,
c9388868-c4ea-5856-b123-781750c66400,tg:lhsc:1205,Items,1,tr:lh:2212,42235,K2 B,isad:lh:96801,,,,
c13afe10-7532-593f-95c4-cfc653be71ae,tg:lhsc:660,Items,1,tr:lh:1461,26112,K2 B 03 B,,,,,
e37d4762-892d-513a-a790-92f2788323b5,tg:lhsc:1194,Items,1,tr:lh:2212,42247,K2 B 9 A,,,,,
a208fd6f-bd31-55c8-baf9-a9734508cc38,tg:lhsc:908,Items,1,tr:lh:1247,21465/2,K2 B 41 F,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,Items,1,tr:lh:2748,54463,K2 B 19 D,isad:lh:96727,,,,
bca5796d-c9e2-5288-9c72-d44a8ae69b22,tg:lhsc:1317,Items,1,,WK51C,K2 B 67 B,,,,,
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,Items,1,tr:lh:134036,,K2 B 29 B,isad:lh:141075,,,,
6700bfba-adf7-5e59-95a5-da0bcf944967,tg:lhsc:1182,Items,1,tr:lh:539,10315,K2 C 5 A,,,,,
759d19fb-e417-57c3-a2fa-0ab28366902f,tg:lhsc:9418,Items,1,,,K2 B 42 F,isad:lh:96717,,,,
ca69df12-afa2-5c16-8e04-67a42b232734,tg:lhsc:1028,Items,1,,110269,K2 B 48 A,,,,,
bd2eb92e-66dc-580d-bdee-8f5840fd56b1,tg:lhsc:5712,Items,1,tr:lh:6354,148408,SC 09 E 1,isad:lh:96700,,,,
e32b45f4-e6e7-5e22-9a50-c6c72236772d,tg:lhsc:1301,Items,1,,WK,K2 B 65 C,,,,,
c0d57123-76e8-5bdf-8ba2-6316df8c6dde,tg:lhsc:764,Items,1,tr:lh:2212,42374/1,K2 B 18 C,,,,,
9ac729ab-ac98-534f-9e11-6cc050c2a6d4,tg:lhsc:9361,Items,1,tr:lh:9377,221349,"Tweede kelder, 22 B",,,Nota: Dit exemplaar werd hem in 1874 aangeboden door zijn oud-leerlingen n.a.v. zijn zilveren ambtsjubileum. Een bronzen exemplaar staat op zijn grafmonument op het kerkhof van Sint-Niklaas.,,
32ddf113-070c-5531-9648-aead630b3ee3,tg:lhsc:1244,Items,1,,WK,K2 B 60 C,,,,,
eaaa48a6-6a26-59a1-916d-772c2b80f496,tg:lhsc:57,Items,1,tr:lh:1792,31961/5,K2 B 32 C,isad:lh:96704,,,,
00e7c800-363d-5867-af7e-9bdc361c7afc,tg:lhsc:1090,Items,1,,56520,K2 B 54 D,,,,,
316fc5d3-8a6d-5fd3-bf20-ba48dac12a8a,tg:lhsc:949,Items,1,,199397,K2 B 33 A,,,,,
26cf34e8-e591-5d63-8a04-7cfa081a0df7,tg:lhsc:1706,Items,1,,199642,V1 F,,,"'L'amour menaçant' wordt dit beeldje genoemd, oftewel 'de dreigende Amor'. De
liefdesgod Amor is hier afgebeeld als een gevleugeld jongetje van een jaar of
zes. Het kind pakt met zijn linkerhand een pijl uit een koker maar de boog om
die liefdespijl mee af te schieten ontbreekt. Het jongetje maakt een heimelijk
gebaar, alsof hij de toeschouwer het zwijgen wil opleggen.

Het beeldje bevindt zich onderaan de trap op de 1ste verdieping in het Huis De
Beuckelaer.",,
b11b5a15-2ae3-5b23-8cfd-d1f7f618d007,tg:lhsc:733,Items,1,tr:lh:2212,42376/1,K2 B 16 B,,,,,
2b8d449c-a17f-51ca-9ed4-deb36568653e,tg:lhsc:699,Items,1,,50796/1,K2 B 14 B,,,,,
da6a8a09-1549-53d6-aa43-1129a453d599,tg:lhsc:5745,Items,1,,202325,K2 B 59 A,,,,,
709ec64a-d132-511e-bd37-e375573e8cab,tg:lhsc:676,Items,1,,78336,K2 B 06 B,,,,,
566b6dae-d6dc-50ac-9f6b-4a0b276833af,tg:lhsc:1004,Items,1,,74470,K2 B 46 E,,,,,
8fc8dce5-273f-5de5-9cd3-c3e9397fa794,tg:lhsc:932,Items,1,,78333,K2 B 43 E,,,,,
d25950a4-c384-5da6-8f90-d0ede88f318d,tg:lhsc:898,Items,1,tr:lh:2413,47410/2,K2 B 41 B,isad:lh:96759,,,,
c83d38ee-cf88-52ce-853f-f3daaa70a95f,tg:lhsc:1141,Items,1,tr:lh:6960,174118,K2 B 00,,,,,
49519ffb-b53b-5b89-aacf-f0bc73d08d5f,tg:lhsc:1268,Items,1,,WK,K2 B 62 B,,,,,
f6021462-e54f-541e-b448-19aff4d52e82,tg:lhsc:748,Items,1,tr:lh:507,9685/1,K2 B 17 B,,,,,
eb97cc67-7be6-5473-ab54-9e969a5e5c94,tg:lhsc:436,Items,1,,196712,K2 B 53 D,,,,,
9df2a1ce-dc6b-5a33-a80d-3719474159ab,tg:lhsc:1053,Items,1,,22908,K2 B 50 B,,,,,
0696742d-5e1c-545a-bd45-738d6e6cf49f,tg:lhsc:1116,Items,1,,166509/2,K2 B 57 C,,,,,
20301903-0f38-521a-8cb9-6c171fe4fa1c,tg:lhsc:7168,Items,1,,219230,K2 B 53 A,,,,,
56aba1da-5446-57bd-9cb5-ea2a168b96f1,tg:lhsc:820,Items,1,tr:lh:3483,68740,K2 B 29 B,,,,,
78e3e9ec-dae0-5c67-87cb-726da4cfe4e8,tg:lhsc:1680,Items,1,tr:lh:5563,110259,V1 F,isad:lh:96733,,,,
7a8537c1-811e-59b1-a45b-66dbe2bf0eb7,tg:lhsc:1045,Items,1,tr:lh:2212,42229,K2 B 49 A,,,,,
f274465b-973d-5922-94d1-6a60a08d7223,tg:lhsc:420,Items,1,tr:lh:2212,42250/1,K2,,,,,
3da08481-996d-5afc-9c2b-b1ea76778381,tg:lhsc:973,Items,1,,30182,K2 B 45 C,,,"Het masker werd in 1945 in het AMVC in verband gebracht met de drukker B.J. Mees. Maar die stierf pas in 1901, terwijl het masker duidelijk 1854 vermeldt.",,
8fdf8474-2373-58d8-9bbd-d6c5c69c2609,tg:lhsc:836,Items,1,,179777/2,K2 B 35 B,,,,,
af090183-c4af-5662-980e-db628df336e1,tg:lhsc:1100,Items,1,tr:lh:6034,133380,K2 B 55 C,isad:lh:96819,,,,
a47ebf97-6553-526f-8696-a9ebe963d8ce,tg:lhsc:1229,Items,1,,WK,K2 B 60 C,,,,,
4ff424d2-788b-5235-be14-72a3b15aed5a,tg:lhsc:924,Items,1,,40293/1,K2 B 43 B,,,,,
d809757c-6092-562b-867c-de71d9c64d48,tg:lhsc:1012,Items,1,,31401,K2 B 47 A,,,,,
50de1b1c-fd0b-5939-b233-8501d31b1892,tg:lhsc:1157,Items,1,,40504,K2 C 5,,,,,
dad377e1-623d-5d35-974c-06612b728db9,tg:lhsc:861,Items,1,tr:lh:3540,69389,K2 B 38 F,isad:lh:96758,,"Bronzen origineel dat door Strymans werd vervaardigd voor de tentoonstelling """"Lof van Antwerpen",,
21fae275-d800-510f-bb39-ee074108a265,tg:lhsc:1291,Items,1,,WK,K2 B 65 B,,,,,
cbd2481d-117d-546c-bb2d-0893c6221e90,tg:lhsc:7201,Items,1,,219236,K2 B 32 B,,,,,
eb746648-ecfc-5d03-83e0-3efb3825c737,tg:lhsc:1290,Items,1,,WK,K2 B 65 B,,,,,
140332d8-540d-5f5a-82d9-0a9dd88a28b5,tg:lhsc:925,Items,1,,40293/2,K2 B 43 B,,,,,
9bca796d-d097-5cbc-90ae-fad5dbac754f,tg:lhsc:1013,Items,1,,177402,K2 B 47 B,,,,,
93b1ea5d-ae08-5399-91da-d5bcbdc38854,tg:lhsc:1156,Items,1,tr:lh:2019,37546,K2 C 5,isad:lh:96757,,,,
931c359c-9822-5bd7-9388-b585bbd7b325,tg:lhsc:860,Items,1,,115972,K2 B 38 F,,,,,
6482f096-93b7-5fb5-ae7c-5f5e55f3cf6f,tg:lhsc:1228,Items,1,,WK,K2 B 60 C,,,,,
59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,tg:lhsc:708,Items,1,tr:lh:4207,81307,K2 B 14 D,isad:lh:96722,,,,
654a386e-8f5a-57aa-98ef-e84baeb4a6f0,tg:lhsc:1697,Items,1,,169994,K2 C 9 A,,,,,
79d41cc8-8f3f-5faf-8f91-2ad5e8519529,tg:lhsc:1044,Items,1,,106337,K2 B 49A,,,,,
8cea0bfb-6eda-5775-8706-87a03b90e258,tg:lhsc:421,Items,1,tr:lh:2212,42250/2,K2 B 27 C,,,,,
97266e1b-adb6-5c69-8066-a61deb75a2ed,tg:lhsc:972,Items,1,,103380,K2 B 45 C,,,,,
c685a484-4d31-5466-bf26-9fdc174b6c39,tg:lhsc:837,Items,1,tr:lh:7253,179634,K2 B 35 C,,,,,
6ed0ae9c-393d-53c3-9656-eec673708808,tg:lhsc:1101,Items,1,,177049,K2 B 55 D,,,,,
b280bb93-05b9-5efb-a0a9-87ce67dbbaa6,tg:lhsc:964,Items,1,,54333/2,K2 B 44 G,,,,,
e367e8fe-0c41-5f66-b94e-3a7445d2f8b0,tg:lhsc:437,Items,1,tr:lh:1412,24230,K2 B 47 A,isad:lh:96711,,,,
f9a3c51d-4905-5af5-bd48-0bed3ab7def8,tg:lhsc:1052,Items,1,tr:lh:2552,50341,K2 B 57 A,isad:lh:96800,,,,
43d6d2d8-eb22-54d0-9059-bb0e6e9c0b44,tg:lhsc:1117,Items,1,tr:lh:2212,42178,K2 B 57 C,isad:lh:96823,,,,
