ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
015d1f00-d835-52fb-9d6f-ff0fee809287,tg:lhsc:913,e73_CreationActors,1,c4ba3cb0-605d-583a-84da-0479ac98670f,au::9508,ar,artists (visual artists),,,
c8f585cb-9158-5a6f-b8b8-cb72f2a20c43,tg:lhsc:903,e73_CreationActors,1,c3fe5282-8abe-5eb3-b5bc-645d6345a9d8,au::20473,ar,artists (visual artists),,,
e583a8bd-f9b3-5a25-93ff-bb1096f2d896,tg:lhsc:1111,e73_CreationActors,1,59f6c22b-52f3-5344-9ac7-086fb8ee0983,au::9280,ar,artists (visual artists),,,
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,e73_CreationActors,1,130b3805-518d-52e8-94cd-bce8cc6d3416,au::16388,ar,artists (visual artists),,,
6ed0ae9c-393d-53c3-9656-eec673708808,tg:lhsc:1101,e73_CreationActors,1,d463372e-4277-518a-9c18-dbc443ff7444,au::5678,ar,artists (visual artists),,,
962f1d55-c125-584d-9a81-9e77d4c6c5a4,tg:lhsc:1079,e73_CreationActors,1,b4061a74-0979-5750-b066-9b2bd5f354b5,au::4761,ar,artists (visual artists),,,
3900526e-09a7-50fd-8c38-4ad6748c5bfa,tg:lhsc:1173,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
6ee01e5a-1441-5ac1-8023-d8ea42dca6ff,tg:lhsc:1163,e73_CreationActors,1,d241efe4-a73b-56cb-9ef4-d9057cbb0a90,au::16696,ar,artists (visual artists),,,
7d7f8f98-9156-532e-9a7a-802cc375d7e6,tg:lhsc:1982,e73_CreationActors,1,66016cae-1991-5e46-9fbd-7a12d4c18c22,au::17782,ar,artists (visual artists),,,
11507332-e461-583b-9d82-2932578876fa,tg:lhsc:809,e73_CreationActors,1,eb9ccf7c-736c-552a-9fd5-667a2313210b,au::10899,ar,artists (visual artists),,,
f978b41d-65a3-580b-ad16-e9195f0b9bf6,tg:lhsc:971,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
f4f4dd68-5b3e-51b9-b4dd-51029c6e60ef,tg:lhsc:819,e73_CreationActors,1,13ce55b3-ba1e-53cf-b512-36d5688ddd4f,au::1770,ar,artists (visual artists),,,
049e5824-e57f-5c45-8f22-69f0b1524d65,tg:lhsc:6416,e73_CreationActors,1,e6dce2ff-8d88-5353-9da9-84e8ea4f3097,au::15452,ar,artists (visual artists),,,
c9388868-c4ea-5856-b123-781750c66400,tg:lhsc:1205,e73_CreationActors,1,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,au::10879,ar,artists (visual artists),,,
ca503d79-4b86-5336-96ab-4887c7d15b25,tg:lhsc:1056,e73_CreationActors,1,c28ce65a-3be9-59cb-b2f4-35869ed3ed5c,au::17723,ar,artists (visual artists),,,
b88877f8-c842-5ed4-a2dd-3b06eb77732f,tg:lhsc:1046,e73_CreationActors,1,0daf2698-b009-5bb0-bf45-2e306c22cbd1,au::16268,ar,artists (visual artists),,,
182ca4c1-d8d4-5c27-b488-5a278e6359b5,tg:lhsc:1248,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
78323621-3f0b-5c47-8140-9d63eb558080,tg:lhsc:1330,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
2ee9af4c-3202-503e-9945-831510b965dc,tg:lhsc:788,e73_CreationActors,1,d241efe4-a73b-56cb-9ef4-d9057cbb0a90,au::16696,ar,artists (visual artists),,,
a5d49d3d-cd1a-5783-97ae-adc38f774cef,tg:lhsc:1320,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
22fde1c5-d07d-51fb-ad0c-25f7208e2279,tg:lhsc:854,e73_CreationActors,1,b6120695-5971-5e14-8d65-8bb5f2b5f2d5,au::6576,ar,artists (visual artists),,,
8575eef5-6c62-575f-96f9-83eea94eee0e,tg:lhsc:844,e73_CreationActors,1,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,au::10879,ar,artists (visual artists),,,
7b9986b0-333e-5c5e-bf71-d12dd0b5ba0b,tg:lhsc:721,e73_CreationActors,1,b14227ae-7f37-5207-b978-9c45d419a8e0,au::14914,ar,artists (visual artists),,,
30c4524e-873f-5b30-a6e0-30846cd8a04c,tg:lhsc:731,e73_CreationActors,1,b41d0c7b-702e-5080-81b9-081ebc7da2be,au::3523,ar,artists (visual artists),,,
38c4b6d6-df79-508b-a59f-3ed834bdc7bf,tg:lhsc:985,e73_CreationActors,1,0b4a565d-b199-5ceb-8b34-e41eea1d79ba,au::12288,ar,artists (visual artists),,,
5207c159-41bb-5b3f-8fd7-300dcee471c6,tg:lhsc:1197,e73_CreationActors,1,0953f629-385c-53dd-90c5-34195af0d575,au::11642,ar,artists (visual artists),,,
6ce7d351-6e3a-57dc-873f-2c95224c5624,tg:lhsc:447,e73_CreationActors,1,579b61a5-1946-560b-ba61-15d4d3e71479,au::4759,ar,artists (visual artists),,,
1fe6d00c-774b-50b6-9146-a7e88e5e870d,tg:lhsc:1187,e73_CreationActors,1,c16272c4-c584-5ae3-9e4b-d34b8088c4bb,au::17959,ar,artists (visual artists),,,
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,e73_CreationActors,1,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,au::10879,ar,artists (visual artists),,,
c0abd772-4d1c-51e7-b26a-e21943c3a65e,tg:lhsc:425,e73_CreationActors,1,5a5f3541-f723-58f7-b969-664da58ea71e,au::4707,ar,artists (visual artists),,,
c977edf8-c801-5147-8c27-1c50f2100a3c,tg:lhsc:435,e73_CreationActors,1,6e8b4d54-eeaa-5b24-ab54-18c591448ecc,au::18922,ar,artists (visual artists),,,
768c357c-5e80-57b4-806a-d12062ff20ad,tg:lhsc:9405,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
3bf6e521-9afd-56e9-a309-2eaa5b135385,tg:lhsc:743,e73_CreationActors,1,5af12dd3-53f2-5d94-9144-c158f75dcaf8,au::14769,ar,artists (visual artists),,,
eefdbee7-127a-536c-81db-44c2ddadeebf,tg:lhsc:753,e73_CreationActors,1,58b80e18-c631-5947-b50f-ef36fcf0eef2,au::54724,ar,artists (visual artists),,,
05276f4d-c5b1-5e3b-8dfd-f5ed12aa7fa7,tg:lhsc:5743,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
cf893d3b-6118-5783-9f27-fa5e4ec9ffa2,tg:lhsc:826,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
77fa5181-a950-5f12-9948-87dc3d51d124,tg:lhsc:682,e73_CreationActors,1,b4061a74-0979-5750-b066-9b2bd5f354b5,au::4761,ar,artists (visual artists),,,
289dfd9f-6ac6-59f6-934a-f1d3374408f0,tg:lhsc:692,e73_CreationActors,1,d241efe4-a73b-56cb-9ef4-d9057cbb0a90,au::16696,ar,artists (visual artists),,,
ac31c0b7-2070-5b13-977c-839e3986dd5d,tg:lhsc:1034,e73_CreationActors,1,5a5f3541-f723-58f7-b969-664da58ea71e,au::4707,ar,artists (visual artists),,,
9ee54047-4908-546f-a047-3871c0547230,tg:lhsc:810,e73_CreationActors,1,d241efe4-a73b-56cb-9ef4-d9057cbb0a90,au::16696,ar,artists (visual artists),,,
9d92b307-4b8b-5f6b-ad8f-03a3bcb00f7d,tg:lhsc:968,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
70c446d3-7c58-5155-943f-1f5109682d87,tg:lhsc:800,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
c3dc0285-c5fe-5fdd-9596-0b8b065a8a5c,tg:lhsc:978,e73_CreationActors,1,b41d0c7b-702e-5080-81b9-081ebc7da2be,au::3523,ar,artists (visual artists),,,
e4917e05-f18e-55a3-b5e8-232938a7cbf5,tg:lhsc:765,e73_CreationActors,1,3e7b8683-b1eb-5645-813b-cbd02b404e24,au::54731,ar,artists (visual artists),,,
6059be3c-28c4-5a6c-a1d8-2b0c2d1c3376,tg:lhsc:775,e73_CreationActors,1,4d68059c-879e-5987-98c2-4125bc777516,au::6034,ar,artists (visual artists),,,
e1e12bda-8bfa-5681-b90f-c2ff56793f19,tg:lhsc:413,e73_CreationActors,1,a1e4fc05-d7fd-53af-9c76-c118efb1637d,au::4378,ar,artists (visual artists),,,
6cfc8615-7fba-5c96-93aa-c33aa9ea40e0,tg:lhsc:9423,e73_CreationActors,1,440cb0d4-337f-5403-906c-b7de5ad17dae,au::1228,ar,artists (visual artists),,,
c6209d7f-2b51-5bdf-8e77-a7ea808dfb9d,tg:lhsc:9441,e73_CreationActors,1,83670b94-ba23-5abf-ae1d-197a9a45e3de,au::17995,ar,artists (visual artists),,,
2ce52c2c-8731-53c4-945f-fc64725eb780,tg:lhsc:717,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
f9fe8b08-78b8-5bd6-acde-2a5ac3259f7f,tg:lhsc:1316,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
a55eead7-0d64-5462-8bb1-13e7b1d7cc64,tg:lhsc:1306,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
99130394-5b56-5587-a3dc-cb7a761fc666,tg:lhsc:872,e73_CreationActors,1,645e852e-3fd7-5a5c-8e17-8b56f94d456e,au::54689,ar,artists (visual artists),,,
8660762f-2bf3-5489-8f2d-55b9b4102423,tg:lhsc:5707,e73_CreationActors,1,1f52d79a-561f-57bc-9e1c-aff005a25376,au::57263,ar,artists (visual artists),,,
238a59d4-c5ea-5cc0-9fe2-1e1cae36270a,tg:lhsc:862,e73_CreationActors,1,3c60691e-5c14-5fdc-944b-6cf7457db479,au::11079,ar,artists (visual artists),,,
cbd2481d-117d-546c-bb2d-0893c6221e90,tg:lhsc:7201,e73_CreationActors,1,63532736-0040-5816-a57b-6c72b1913d67,au::6423,ar,artists (visual artists),,,
522e5be3-8ada-5b7f-a944-46811f7b52c0,tg:lhsc:1108,e73_CreationActors,1,19cca82d-aea4-5b08-b882-e3dc79fd3dfc,au::6451,ar,artists (visual artists),,,
a9e89f19-0cbf-5f85-a772-2f612fd51e67,tg:lhsc:1070,e73_CreationActors,1,63532736-0040-5816-a57b-6c72b1913d67,au::6423,ar,artists (visual artists),,,
5489a611-b006-58ce-998d-a3164075c09e,tg:lhsc:1118,e73_CreationActors,1,de980ebf-026b-5dd7-9f55-92543dedeb24,au::15517,ar,artists (visual artists),,,
08ff3a3c-dd11-5a47-9d9f-ea3ec421bca1,tg:lhsc:1060,e73_CreationActors,1,075a3a81-82ec-539e-adb7-7f0f7982119a,au::7354,ar,artists (visual artists),,,
b4831efa-9318-5be7-9fa9-5a4ab1cff942,tg:lhsc:1094,e73_CreationActors,1,21af64c8-ec7a-54ca-a77b-2ae55660c3c2,au::16206,ar,artists (visual artists),,,
7d828dde-5022-5185-b571-6507036f98e9,tg:lhsc:1084,e73_CreationActors,1,31858276-e893-5955-ba54-79e54b55c565,au::3907,ar,artists (visual artists),,,
82d5c0d7-6499-5b89-8ded-08fd6fe64a66,tg:lhsc:896,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
e0b081da-3b59-511f-8b66-552d3fd293b8,tg:lhsc:886,e73_CreationActors,1,308272b0-5c3c-5c9f-8902-b6ceb0b0fed4,au::1002,ar,artists (visual artists),,,
50d950eb-4e24-56cd-a252-f3a42bbf9247,tg:lhsc:947,e73_CreationActors,1,0b4a565d-b199-5ceb-8b34-e41eea1d79ba,au::12288,ar,artists (visual artists),,,
a9999e80-86bb-5659-b8e9-cf1a0a3ef478,tg:lhsc:1233,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
82c544cb-c8f3-5489-9b73-99b9b99c7b46,tg:lhsc:9186,e73_CreationActors,1,57648fa5-6542-5feb-9e79-797141e2f1ca,au::14371,ar,artists (visual artists),,,
8c4e6b38-7a91-5033-aa4a-9f5709820e12,tg:lhsc:1155,e73_CreationActors,1,c16272c4-c584-5ae3-9e4b-d34b8088c4bb,au::17959,ar,artists (visual artists),,,
62f09597-12e3-5551-8219-0ce0c702e417,tg:lhsc:54,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
bfdad5bd-c72b-55cb-bed9-ad1ea0de1f7e,tg:lhsc:1145,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
7b78fe22-10e4-57c6-84a7-60245f65b10a,tg:lhsc:1137,e73_CreationActors,1,47a2d9ee-7ea8-5373-854a-2d8d1573b2fd,au::1978,ar,artists (visual artists),,,
3e30078a-692c-57b1-83ed-b68235df2480,tg:lhsc:9282,e73_CreationActors,1,d32a3a2d-bb7e-5540-99f4-0bf7de2bc57a,au::16271,ar,artists (visual artists),,,
b6f7316a-1e65-5e44-812e-50bfaeab2327,tg:lhsc:1127,e73_CreationActors,1,85823574-10d3-516e-bc4a-8996d4c5ecc3,au::14387,ar,artists (visual artists),,,
20de7983-25a8-5336-97d5-4f809a279898,tg:lhsc:781,e73_CreationActors,1,a7fbc001-2d72-5b0b-a722-33d1d041adb1,au::6003,ar,artists (visual artists),,,
544acddc-3fe4-5e0d-b9d3-5229b7329e99,tg:lhsc:791,e73_CreationActors,1,b41d0c7b-702e-5080-81b9-081ebc7da2be,au::3523,ar,artists (visual artists),,,
351ee8f4-87ab-5151-86ac-408e340c4426,tg:lhsc:5738,e73_CreationActors,1,8d511621-de70-5a5d-bf36-1176201877bc,au::12295,ar,artists (visual artists),,,
140332d8-540d-5f5a-82d9-0a9dd88a28b5,tg:lhsc:925,e73_CreationActors,1,5b9e4af7-add5-554d-b3a4-528acf0674dc,au::38582,ar,artists (visual artists),,,
caf56308-6bc0-5df9-b5a6-812476b29172,tg:lhsc:738,e73_CreationActors,1,00d5ca67-085a-5a3f-8fe7-38aea58be190,au::54713,ar,artists (visual artists),,,
e5b7faab-d9f7-57a8-be8b-90bff42517c3,tg:lhsc:728,e73_CreationActors,1,b0ee6e01-7ff0-57f9-9254-185728df5826,au::12445,ar,artists (visual artists),,,
c0d57123-76e8-5bdf-8ba2-6316df8c6dde,tg:lhsc:764,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
6d68d0e0-7201-5f62-a961-6078e899a096,tg:lhsc:412,e73_CreationActors,1,3d074110-c6b3-5e56-9b19-b9dd6b8ca043,au::51556,ar,artists (visual artists),,,
f1172ab4-f619-5395-b771-2b5bb142f932,tg:lhsc:8191,e73_CreationActors,1,787469b1-5a28-5fac-90fb-af2fc94fe86d,au::14582,ar,artists (visual artists),,,
9bca796d-d097-5cbc-90ae-fad5dbac754f,tg:lhsc:1013,e73_CreationActors,1,a58239a2-b9fb-5b4f-aeb7-0677af892a92,au::9735,ar,artists (visual artists),,,
d6e59309-3ec3-58ca-8584-834f7e0e04fa,tg:lhsc:1365,e73_CreationActors,1,49e02d40-10c5-5e84-8a2b-e0b27ffc41d6,au::12186,ar,artists (visual artists),,,
605c3f7c-3c6f-5cc1-81bc-9a0575d21582,tg:lhsc:801,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
6f3d524b-9878-5c0f-b962-981f9149835f,tg:lhsc:969,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,e73_CreationActors,1,a1e4fc05-d7fd-53af-9c76-c118efb1637d,au::4378,ar,artists (visual artists),,,
5487ed2c-a551-5d98-bc85-78172ad4a291,tg:lhsc:863,e73_CreationActors,1,d16ba5a2-5ae5-57f4-bdcd-19aaaca745e1,au::17844,ar,artists (visual artists),,,
4310edf1-c502-5a7f-b4a8-650ae079495d,tg:lhsc:873,e73_CreationActors,1,7205339c-40b6-51b1-a7f3-b74acebbf7e3,au::2966,ar,artists (visual artists),,,
bca5796d-c9e2-5288-9c72-d44a8ae69b22,tg:lhsc:1317,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
ef997d04-d986-5bc6-9314-497b1b3a6470,tg:lhsc:1061,e73_CreationActors,1,c28ce65a-3be9-59cb-b2f4-35869ed3ed5c,au::17723,ar,artists (visual artists),,,
05df0984-9f91-5566-9f1d-50ed6348c93b,tg:lhsc:1119,e73_CreationActors,1,de980ebf-026b-5dd7-9f55-92543dedeb24,au::15517,ar,artists (visual artists),,,
26ae5af7-b963-5417-96f3-95f8469e3937,tg:lhsc:1109,e73_CreationActors,1,af386b66-02e6-5ed1-9425-66865ef0bcbe,au::54785,ar,artists (visual artists),,,
63e980f2-755e-5e80-8277-f6e75b29aebe,tg:lhsc:9440,e73_CreationActors,1,83670b94-ba23-5abf-ae1d-197a9a45e3de,au::17995,ar,artists (visual artists),,,
48781e86-bfd4-580d-b3d2-61bb71bfb330,tg:lhsc:4922,e73_CreationActors,1,645e852e-3fd7-5a5c-8e17-8b56f94d456e,au::54689,ar,artists (visual artists),,,
2ee3dd9e-5ef9-54aa-a74a-ce5cae6e3292,tg:lhsc:716,e73_CreationActors,1,e0e098ec-06aa-51d6-8a19-e3f34841e528,au::12385,ar,artists (visual artists),,,
f10ac74c-0c3e-5b29-994c-fa066791679c,tg:lhsc:706,e73_CreationActors,1,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,au::10879,ar,artists (visual artists),,,
5b6644a3-84c9-5264-9388-c429ffc53089,tg:lhsc:1232,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
bb6b17d7-1aa9-5090-bf44-a56fe1f93d7c,tg:lhsc:956,e73_CreationActors,1,a797bcbc-a8e4-5a5b-9e80-124a697f394e,au::3507,ar,artists (visual artists),,,
b73ede10-2db2-58ee-aabf-45ab440343e7,tg:lhsc:1669,e73_CreationActors,1,8ae4e8f4-2306-5395-aa84-5f784f8d7ccb,au::9374,ar,artists (visual artists),,,
205d53ec-60e7-57f1-a7e0-6a0419627781,tg:lhsc:1144,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
b1fa3c75-9109-5ba4-bfd4-652078764d41,tg:lhsc:9399,e73_CreationActors,1,130b3805-518d-52e8-94cd-bce8cc6d3416,au::16388,ar,artists (visual artists),,,
385ba6a8-570c-50ec-a69c-c458633fcbb4,tg:lhsc:55,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
58fd2cf5-8849-59d7-abff-44c65ea57e26,tg:lhsc:1154,e73_CreationActors,1,c16272c4-c584-5ae3-9e4b-d34b8088c4bb,au::17959,ar,artists (visual artists),,,
0c1d9404-2b6e-5b80-ab14-6b54399d122a,tg:lhsc:9330,e73_CreationActors,1,962f69d6-d114-5071-8d8f-78f5a9b104af,au::4106,ar,artists (visual artists),,,
61ddb2c8-b2fb-5593-8449-1b7b9bba4641,tg:lhsc:1085,e73_CreationActors,1,566b2747-2dc3-5e37-9d7e-254643fce4eb,au::5521,ar,artists (visual artists),,,
51ae9a81-d71b-5aff-b940-04d3c28dce1d,tg:lhsc:1095,e73_CreationActors,1,2da5caa3-33c4-53cd-aa18-f137161d3af8,au::54781,ar,artists (visual artists),,,
2fe44fd3-3a3c-52cd-8d94-473787935ead,tg:lhsc:887,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
20e3717c-6d30-5b69-9d9f-4c2733fc057f,tg:lhsc:897,e73_CreationActors,1,130b3805-518d-52e8-94cd-bce8cc6d3416,au::16388,ar,artists (visual artists),,,
c51130d7-eff4-5fc8-80d5-926020c83fe7,tg:lhsc:729,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
d6e645e8-fe71-5a5f-af4e-f4509483ea92,tg:lhsc:739,e73_CreationActors,1,00d5ca67-085a-5a3f-8fe7-38aea58be190,au::54713,ar,artists (visual artists),,,
61033c36-2896-51c8-bdc3-5ef47c5b77e9,tg:lhsc:6938,e73_CreationActors,1,32db989c-d48e-58a9-ae91-7872ccf00ae2,au::9287,ar,artists (visual artists),,,
6f242fa3-9c42-5ee5-8990-4c9dbda195a5,tg:lhsc:1126,e73_CreationActors,1,63532736-0040-5816-a57b-6c72b1913d67,au::6423,ar,artists (visual artists),,,
f638ca16-0b48-5df0-a70f-55b77f5ac68f,tg:lhsc:1136,e73_CreationActors,1,ca1edb48-3ab9-525a-9d20-7158fad83837,au::2482,ar,artists (visual artists),,,
4ff424d2-788b-5235-be14-72a3b15aed5a,tg:lhsc:924,e73_CreationActors,1,5b9e4af7-add5-554d-b3a4-528acf0674dc,au::38582,ar,artists (visual artists),,,
e0bd7713-5466-5d35-bbe5-da45055ff35d,tg:lhsc:790,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
ae856fa1-52ff-5598-b05b-6a4083563098,tg:lhsc:1328,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
e63e61af-0b2e-5a83-b452-c4d7c0b747be,tg:lhsc:780,e73_CreationActors,1,e0e098ec-06aa-51d6-8a19-e3f34841e528,au::12385,ar,artists (visual artists),,,
c5450e9f-5510-5cf4-b184-53cf1aec1324,tg:lhsc:902,e73_CreationActors,1,0953f629-385c-53dd-90c5-34195af0d575,au::11642,ar,artists (visual artists),,,
3d901fed-7929-52c6-946f-3713c156d696,tg:lhsc:912,e73_CreationActors,1,4ca52fb1-8adc-5526-b0fc-b6b474cf35bb,au::54714,ar,artists (visual artists),,,
48a58cb9-611f-5980-96a9-0376708a51a2,tg:lhsc:1266,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
b4206bf2-a902-515d-90f6-f3af0983d805,tg:lhsc:1276,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
34ea6a2a-a057-577f-8322-0f5477bf3990,tg:lhsc:1078,e73_CreationActors,1,b4061a74-0979-5750-b066-9b2bd5f354b5,au::4761,ar,artists (visual artists),,,
af090183-c4af-5662-980e-db628df336e1,tg:lhsc:1100,e73_CreationActors,1,90a746b5-1056-5cd2-8acd-5edb2c6348f7,au::11959,ar,artists (visual artists),,,
a756b6bb-5d8e-5ed6-8070-fc27d0d49e1a,tg:lhsc:1068,e73_CreationActors,1,3a2a36e1-a764-52f8-8218-bf7ae0885f27,au::12551,ar,artists (visual artists),,,
dd8c1201-96cb-5dc9-b50f-0ec47b8ec90e,tg:lhsc:1110,e73_CreationActors,1,19cca82d-aea4-5b08-b882-e3dc79fd3dfc,au::6451,ar,artists (visual artists),,,
2188a431-8cf0-5a90-9d3a-aa15f69cc7b5,tg:lhsc:9364,e73_CreationActors,1,63532736-0040-5816-a57b-6c72b1913d67,au::6423,ar,artists (visual artists),,,
08cf37aa-6c38-500d-bcec-34a284e4bb3f,tg:lhsc:1684,e73_CreationActors,1,4a6ec4bd-0e77-529b-9008-369844bef9f8,au::54984,ar,artists (visual artists),,,
b9540762-a028-5a52-a2fd-6b457bdbd7a6,tg:lhsc:677,e73_CreationActors,1,f3fb4fcd-bc61-5663-9f2d-7c1c39b27db4,au::10155,ar,artists (visual artists),,,
7ec13f4e-4965-5693-bd9e-78db3bc594ca,tg:lhsc:667,e73_CreationActors,1,ddff899d-74a9-5317-b2b3-21c260366d86,au::14923,ar,artists (visual artists),,,
68aef67f-e793-59ea-8520-36f55bf00ad9,tg:lhsc:9060,e73_CreationActors,1,1ac8518a-78b0-5f27-a704-47afc4d2aa2f,au::21373,ar,artists (visual artists),,,
2870ce52-8cc6-56d3-8fb1-6d1031d2614c,tg:lhsc:1983,e73_CreationActors,1,66016cae-1991-5e46-9fbd-7a12d4c18c22,au::17782,ar,artists (visual artists),,,
7d56d3ab-f34d-52f1-9d26-602f2328cc17,tg:lhsc:1162,e73_CreationActors,1,af4e5d32-3316-58ef-a322-11fc9f2c5bd5,au::7160,ar,artists (visual artists),,,
25702644-7882-5a7e-ad09-7b46fda9aaac,tg:lhsc:1172,e73_CreationActors,1,56ba0224-56ac-5b5b-88da-2f0b63d77562,au::11425,ar,artists (visual artists),,,
79d07b57-4d21-571b-9d86-9721756d96ce,tg:lhsc:1204,e73_CreationActors,1,1fe9425c-a89a-5419-8373-959fabfe3348,au::14483,ar,artists (visual artists),,,
eb8e80d8-3f0d-584a-a6e6-b74f2c296b96,tg:lhsc:960,e73_CreationActors,1,a7fbc001-2d72-5b0b-a722-33d1d041adb1,au::6003,ar,artists (visual artists),,,
7208ac2f-b04e-5096-b134-0d4ff2736efb,tg:lhsc:6417,e73_CreationActors,1,e6dce2ff-8d88-5353-9da9-84e8ea4f3097,au::15452,ar,artists (visual artists),,,
ca9ea5c1-11d4-5368-9ae2-eff758578042,tg:lhsc:818,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
dbe408b4-e5ef-57a7-b612-108b793f8e75,tg:lhsc:970,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
22a62011-96bc-5f17-a7d9-afde16c0ded1,tg:lhsc:808,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
3cf1398d-3f14-5a7b-a8cb-1f99815cbd7e,tg:lhsc:730,e73_CreationActors,1,4af2079a-9a29-5cec-aa81-a12d35090c62,au::5705,ar,artists (visual artists),,,
2bf45409-536a-54a1-bd7e-a5a993708d80,tg:lhsc:658,e73_CreationActors,1,1fe9425c-a89a-5419-8373-959fabfe3348,au::14483,ar,artists (visual artists),,,
31f09c6e-ef63-5c7e-8d3f-4bf99f2372a8,tg:lhsc:720,e73_CreationActors,1,b291cde3-69e5-5e70-b1f7-0f550057726a,au::54690,ar,artists (visual artists),,,
d694572b-e73d-5b61-b39a-68b168715d45,tg:lhsc:456,e73_CreationActors,1,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,au::10879,ar,artists (visual artists),,,
226f9620-ce6f-5b66-ad3d-69eaeaae8ce0,tg:lhsc:1186,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
3c1850cd-b5d2-5b36-92f7-4d93cac672a2,tg:lhsc:446,e73_CreationActors,1,579b61a5-1946-560b-ba61-15d4d3e71479,au::4759,ar,artists (visual artists),,,
