ResourceID,brocade.id,card,dataset,colour_source,material_source,Colour,Material
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xpa NOT FOUND IN: materiaal_types.csv
39a28bd5-6bd5-5c0e-aadd-84423b284d1d,tg:lhsc:960_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
f7bf8683-60f8-5737-b81a-de62c2e76cb8,tg:lhsc:6417_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d4c4572d-2e81-552c-94ab-22ac992702c7,tg:lhsc:818_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,pink (color),gypsum
b5c70402-6682-5207-b5e7-12752be187d0,tg:lhsc:970_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
2cef2b50-6110-568b-b191-5dbee595254f,tg:lhsc:808_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
2cef2b50-6110-568b-b191-5dbee595254f,tg:lhsc:808_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
5d33bdff-085d-569e-9fa4-b19c8dd28965,tg:lhsc:984_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),gypsum
fe30b46b-4a89-5881-9307-5225e1149f79,tg:lhsc:994_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
38840fe8-147b-538c-8cdb-bf2e53ec5db3,tg:lhsc:730_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
38840fe8-147b-538c-8cdb-bf2e53ec5db3,tg:lhsc:730_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,orange (color),xpa NOT FOUND IN: materiaal_types.csv
11854ccb-c448-58c1-be37-4c1bcdd192b8,tg:lhsc:658_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),marble (rock)
5f0751a0-0b34-556f-87fd-4d280b37b6af,tg:lhsc:720_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
5f0751a0-0b34-556f-87fd-4d280b37b6af,tg:lhsc:720_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
7a974fdc-bcc0-5fdb-84e3-d1eb36d008c5,tg:lhsc:456_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
7a974fdc-bcc0-5fdb-84e3-d1eb36d008c5,tg:lhsc:456_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,white (color),xgs NOT FOUND IN: materiaal_types.csv
eb8ba2f9-eb7e-510a-b083-64af2fe25558,tg:lhsc:1186_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
eb8ba2f9-eb7e-510a-b083-64af2fe25558,tg:lhsc:1186_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
b27b8bf8-83d8-528c-b455-d30c273cf5f8,tg:lhsc:446_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
b27b8bf8-83d8-528c-b455-d30c273cf5f8,tg:lhsc:446_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
2969c4f6-c9c1-5e50-b73f-7750f86206bb,tg:lhsc:1196_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
2969c4f6-c9c1-5e50-b73f-7750f86206bb,tg:lhsc:1196_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
b43a6502-7163-5c46-a3c5-54bf7a6161d7,tg:lhsc:1047_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
b43a6502-7163-5c46-a3c5-54bf7a6161d7,tg:lhsc:1047_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,white (color),xpa NOT FOUND IN: materiaal_types.csv
1e13707f-5dd2-5d69-9197-866744e3a40c,tg:lhsc:1057_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,wood (plant material)
1e13707f-5dd2-5d69-9197-866744e3a40c,tg:lhsc:1057_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,,brown (color),
eda20e8c-bac0-536f-9d5d-8b7d8542851a,tg:lhsc:845_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
1810d471-1449-5a5e-9c74-fac2a6af5f89,tg:lhsc:855_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,copper (metal)
b303788f-85a1-58e4-bd6e-1728a2c2479e,tg:lhsc:9094_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,ceramic (material)
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xpa NOT FOUND IN: materiaal_types.csv
08371283-2997-53b0-add8-a66fc8d9c99f,tg:lhsc:693_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
08371283-2997-53b0-add8-a66fc8d9c99f,tg:lhsc:693_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
a1402c15-6b76-58ff-9064-52451cefd400,tg:lhsc:683_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
a1402c15-6b76-58ff-9064-52451cefd400,tg:lhsc:683_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
6ceae36f-b1f2-5161-a8ef-b5f4a9db8fcc,tg:lhsc:827_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
6ceae36f-b1f2-5161-a8ef-b5f4a9db8fcc,tg:lhsc:827_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,cream (color),xgs NOT FOUND IN: materiaal_types.csv
f5382260-b465-5498-9172-bee451612853,tg:lhsc:837_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
a7f4e9b0-bf4c-5203-a854-562363f52ed3,tg:lhsc:1708_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,cream (color),marble (rock)
9f6856eb-9038-53aa-b4b7-d489b2f3d28b,tg:lhsc:1025_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
445a8e17-fa6e-58a6-93df-2d1215553faf,tg:lhsc:1035_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),gypsum
147c6248-0a3c-566f-9623-31b294c29af2,tg:lhsc:9404_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
147c6248-0a3c-566f-9623-31b294c29af2,tg:lhsc:9404_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
42d70023-4690-5855-a959-1ac9365dc410,tg:lhsc:9414_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
42d70023-4690-5855-a959-1ac9365dc410,tg:lhsc:9414_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,ocher (color),xpa NOT FOUND IN: materiaal_types.csv
9d897a0b-73f3-5445-acb1-cdf73785d8af,tg:lhsc:434_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,ocher (color),xgs NOT FOUND IN: materiaal_types.csv
aa55bac4-5cca-560f-9544-7ea718fc5d72,tg:lhsc:424_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
aa55bac4-5cca-560f-9544-7ea718fc5d72,tg:lhsc:424_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
fa0a5f96-22c3-58bd-99d2-5d9d309b166d,tg:lhsc:1282_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
844f0fcb-9908-5dcc-9998-a09eb9416901,tg:lhsc:752_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
844f0fcb-9908-5dcc-9998-a09eb9416901,tg:lhsc:752_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
cd681d53-e593-5298-9219-980e6fada58f,tg:lhsc:742_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
cd681d53-e593-5298-9219-980e6fada58f,tg:lhsc:742_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
3ec06848-3803-50bf-b91c-c187233ff623,tg:lhsc:7202_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
3ec06848-3803-50bf-b91c-c187233ff623,tg:lhsc:7202_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xgs NOT FOUND IN: materiaal_types.csv
5bb87133-5a30-5832-8c7b-9568dee72987,tg:lhsc:1073_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
5bb87133-5a30-5832-8c7b-9568dee72987,tg:lhsc:1073_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xpa NOT FOUND IN: materiaal_types.csv
86bbe803-b393-5da1-9acc-36d370b272d6,tg:lhsc:1063_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
86bbe803-b393-5da1-9acc-36d370b272d6,tg:lhsc:1063_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
27797864-8a6b-509b-80f9-0f40df527b34,tg:lhsc:1315_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
7ef735ab-4594-5b77-b695-19b0e47b1198,tg:lhsc:1305_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
21cfd4cd-042b-556d-ac94-c438bf25959f,tg:lhsc:909_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
21cfd4cd-042b-556d-ac94-c438bf25959f,tg:lhsc:909_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,blue (color),xpa NOT FOUND IN: materiaal_types.csv
7f78eef3-ba63-5dc0-867c-6e2eec59aa9e,tg:lhsc:871_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
7f78eef3-ba63-5dc0-867c-6e2eec59aa9e,tg:lhsc:871_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xgs NOT FOUND IN: materiaal_types.csv
c8e76e38-5439-5452-83bd-4441a97e012e,tg:lhsc:919_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
14b4c4f1-63a0-5eee-a8dd-63ca3c7a2a35,tg:lhsc:861_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
5397969a-f7fd-5a4c-add1-b684c1346001,tg:lhsc:704_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,yellow (color),gypsum
b3f66c0d-2dbf-5bc4-92e1-2df389ca10ff,tg:lhsc:714_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,green (color),gypsum
25efa257-43e3-567b-a4df-d857ad93d420,tg:lhsc:4920_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,brown (color),bronze (metal)
4c2fc564-3c08-5382-a334-f904f22faabd,tg:lhsc:410_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,ivory (color),gypsum
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xgs NOT FOUND IN: materiaal_types.csv
dfd5feb7-9ff8-56cc-9ff0-47c366fab3d3,tg:lhsc:766_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
dfd5feb7-9ff8-56cc-9ff0-47c366fab3d3,tg:lhsc:766_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
652d7d74-f692-5498-8d29-8b255d568961,tg:lhsc:776_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,bronze (color),gypsum
d06f48be-0b0d-5493-85b3-450751344c20,tg:lhsc:813_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d06f48be-0b0d-5493-85b3-450751344c20,tg:lhsc:813_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
eb368209-c923-52e3-bc93-dac9da77a7c7,tg:lhsc:803_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
4ab4e1c9-80b3-5062-afcd-bb5878c7868e,tg:lhsc:1367_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,green (color),gypsum
0e9f14e2-703d-58fa-bcb3-dec6df2081f5,tg:lhsc:1011_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
0e9f14e2-703d-58fa-bcb3-dec6df2081f5,tg:lhsc:1011_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
22dc914e-5496-56e5-bac3-6b4daeee9b0a,tg:lhsc:1169_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),marble (rock)
be42dc17-326e-58e7-8452-128694adcd96,tg:lhsc:1001_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,yellow (color),gypsum
4582d766-1007-53fb-a853-62b4135fb1f7,tg:lhsc:1242_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
4582d766-1007-53fb-a853-62b4135fb1f7,tg:lhsc:1242_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,gray (color),xps NOT FOUND IN: materiaal_types.csv
5e27e647-e029-514a-9971-663df96978a8,tg:lhsc:792_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
5e27e647-e029-514a-9971-663df96978a8,tg:lhsc:792_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,ivory (color),xpa NOT FOUND IN: materiaal_types.csv
18a3c4de-59ae-54fc-87a5-b7fc0b3bc11c,tg:lhsc:936_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,brown (color),gypsum
1e251bfb-b8fe-5f63-b32e-2701e285c76e,tg:lhsc:926_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
1e251bfb-b8fe-5f63-b32e-2701e285c76e,tg:lhsc:926_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
498d239c-baa9-53ae-8342-a917ae856701,tg:lhsc:1619_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,copper (metal)
29754173-1ac0-5b43-aa80-4fcd44083925,tg:lhsc:9281_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,silver (metal)
aa6a1cf3-2297-5941-9004-aa0b47bbca0d,tg:lhsc:1134_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,beige (color),gypsum
561bfeea-d260-550e-bed8-7d3f23a43e8d,tg:lhsc:1124_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
561bfeea-d260-550e-bed8-7d3f23a43e8d,tg:lhsc:1124_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
67192de2-0812-5ee2-9da3-f801d9502725,tg:lhsc:57_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
67192de2-0812-5ee2-9da3-f801d9502725,tg:lhsc:57_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
acefac5a-463a-5b57-9ebc-82dad81b6b4e,tg:lhsc:1156_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
acefac5a-463a-5b57-9ebc-82dad81b6b4e,tg:lhsc:1156_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
69e662ea-6ea6-50b2-a442-2744fc78bfc2,tg:lhsc:1146_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
69e662ea-6ea6-50b2-a442-2744fc78bfc2,tg:lhsc:1146_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,blue (color),xpa NOT FOUND IN: materiaal_types.csv
85f0d82c-7478-558e-9aff-63cdedef84f7,tg:lhsc:1713_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,brown (color),wood (plant material)
5763b3ad-b212-5cbb-a3cb-68d0ae263b56,tg:lhsc:954_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
5763b3ad-b212-5cbb-a3cb-68d0ae263b56,tg:lhsc:954_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,cream (color),xgs NOT FOUND IN: materiaal_types.csv
8b67d90f-b61e-583a-ac7e-a55068e2223a,tg:lhsc:5749_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
8b67d90f-b61e-583a-ac7e-a55068e2223a,tg:lhsc:5749_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xgs NOT FOUND IN: materiaal_types.csv
b22f57b1-3159-53da-8250-305a236eee36,tg:lhsc:944_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,bronze (color),wax
c628e41e-d730-588c-9a6a-b6badf2297de,tg:lhsc:698_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
c628e41e-d730-588c-9a6a-b6badf2297de,tg:lhsc:698_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xpa NOT FOUND IN: materiaal_types.csv
f6a51727-a020-54ce-8efe-05196b85fa53,tg:lhsc:1230_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
f6a51727-a020-54ce-8efe-05196b85fa53,tg:lhsc:1230_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
a41ba376-9129-5d67-b956-dd6492bd8d08,tg:lhsc:688_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
a41ba376-9129-5d67-b956-dd6492bd8d08,tg:lhsc:688_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xpa NOT FOUND IN: materiaal_types.csv
c5e9684a-b840-5324-9c41-87aa11314977,tg:lhsc:1220_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
c5e9684a-b840-5324-9c41-87aa11314977,tg:lhsc:1220_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
8a587de1-4ae6-5828-8840-b39997545306,tg:lhsc:895_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
8a587de1-4ae6-5828-8840-b39997545306,tg:lhsc:895_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xpa NOT FOUND IN: materiaal_types.csv
9498a9ba-f7a6-555f-afc5-5addc63e7d9f,tg:lhsc:759_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
3b3c1c3f-c0fc-5860-84ed-ee49ad114131,tg:lhsc:1289_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,yellow (color),gypsum
33b21f7c-e9c2-57b0-8b40-23d9ddb74f7c,tg:lhsc:749_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
33b21f7c-e9c2-57b0-8b40-23d9ddb74f7c,tg:lhsc:749_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
8ee77f77-4f11-5832-8414-6004763a116d,tg:lhsc:1097_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
83d2e8d6-dfd5-5acc-b3d5-c78d9c66109f,tg:lhsc:1087_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
83d2e8d6-dfd5-5acc-b3d5-c78d9c66109f,tg:lhsc:1087_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,black (color),xpa NOT FOUND IN: materiaal_types.csv
e7e48f65-c1ee-5259-93f6-a4321b1047c3,tg:lhsc:419_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
e7e48f65-c1ee-5259-93f6-a4321b1047c3,tg:lhsc:419_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xgs NOT FOUND IN: materiaal_types.csv
2a7f4e29-dab6-55fa-adce-d48ef72e9ec3,tg:lhsc:409_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
2a7f4e29-dab6-55fa-adce-d48ef72e9ec3,tg:lhsc:409_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
c25745a1-32ef-5add-aab3-2697dd8bb6af,tg:lhsc:972_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
55f106da-97e7-58d1-b317-ee3b09879a2d,tg:lhsc:962_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
