ResourceID,brocade.id,card,order,source_code,ire.isaar.uuid,ISAAR Brocade ID,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier
16d7e048-6a4f-5a59-8516-d4c371883b04,tg:lhob:561,e73_OriginalBrocade,1,vb,97f5e855-9134-526a-91d3-71b8088d5c68,au::16765,keywords,,"dlod={""name"":""Lode Sebregts"",""ark"":""ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68"",""uri"":""/agents/people/57152"",""id"":""au::16765"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68
eb71e65b-6bec-5bd3-9d66-4cea4f014c6e,tg:lhob:419,e73_OriginalBrocade,1,vb,297c761d-3db0-5f3f-8ae3-c1d625b12f46,au::109459,keywords,,"dlod={""name"":""Koninklijke fanfaren \""De Zuidster\"""",""ark"":""ark:/83110/x0/297c761d-3db0-5f3f-8ae3-c1d625b12f46"",""uri"":""/agents/corporate_entities/17310"",""id"":""au::109459"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/297c761d-3db0-5f3f-8ae3-c1d625b12f46
48203733-f5a9-5ce1-9bd8-c81a3257697f,tg:lhob:571,e73_OriginalBrocade,1,kw,219cf59a-4b41-5357-8f90-60d50aa95065,au::15746,keywords,,"dlod={""name"":""Jan van Rijswijck"",""ark"":""ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065"",""uri"":""/agents/people/85397"",""id"":""au::15746"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065
11996fd8-5ae8-5d16-a70e-ece01d224110,tg:lhob:409,e73_OriginalBrocade,1,kw,fc719e5a-0335-5fbc-9eaf-9d783c1cb07f,au::15025,keywords,,"dlod={""name"":""Poppenteater Joris Jozef"",""ark"":""ark:/83110/x0/fc719e5a-0335-5fbc-9eaf-9d783c1cb07f"",""uri"":""/agents/corporate_entities/24500"",""id"":""au::15025"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fc719e5a-0335-5fbc-9eaf-9d783c1cb07f
5369b966-631a-5143-9518-ea27c85249e3,tg:lhob:334,e73_OriginalBrocade,1,kw,7cb0c9af-ca5a-5ff0-b825-2fff76cf99a4,au::4613,keywords,,"dlod={""name"":""Lode Craeybeckx"",""ark"":""ark:/83110/x0/7cb0c9af-ca5a-5ff0-b825-2fff76cf99a4"",""uri"":""/agents/people/58139"",""id"":""au::4613"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7cb0c9af-ca5a-5ff0-b825-2fff76cf99a4
1f9c5b8c-a852-5d77-8ed5-637b9d2f6db9,tg:lhob:324,e73_OriginalBrocade,1,kw,9297c793-d608-5bd2-9c6e-b6c21d85b875,au::3949,keywords,,"dlod={""name"":""Emile Claus"",""ark"":""ark:/83110/x0/9297c793-d608-5bd2-9c6e-b6c21d85b875"",""uri"":""/agents/people/66613"",""id"":""au::3949"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9297c793-d608-5bd2-9c6e-b6c21d85b875
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,tg:lhob:607,e73_OriginalBrocade,1,kw,47672718-7f35-538e-9cdc-cc411d7df118,au::11366,keywords,,"dlod={""name"":""Leopold II"",""ark"":""ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118"",""uri"":""/agents/people/68255"",""id"":""au::11366"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,tg:lhob:607,e73_OriginalBrocade,2,vb,41894904-7afe-5067-a66d-0db523e9d98d,au::12646,keywords,,"dlod={""name"":""Charles Mertens"",""ark"":""ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d"",""uri"":""/agents/people/84540"",""id"":""au::12646"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d
c2b8a3e8-a46f-5bf6-96e7-c8d288dabfe0,tg:lhob:617,e73_OriginalBrocade,1,vb,41894904-7afe-5067-a66d-0db523e9d98d,au::12646,keywords,,"dlod={""name"":""Charles Mertens"",""ark"":""ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d"",""uri"":""/agents/people/84540"",""id"":""au::12646"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d
83258e3f-8d17-558c-83d2-c78267832032,tg:lhob:193,e73_OriginalBrocade,1,kw,7cb0c9af-ca5a-5ff0-b825-2fff76cf99a4,au::4613,keywords,,"dlod={""name"":""Lode Craeybeckx"",""ark"":""ark:/83110/x0/7cb0c9af-ca5a-5ff0-b825-2fff76cf99a4"",""uri"":""/agents/people/58139"",""id"":""au::4613"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7cb0c9af-ca5a-5ff0-b825-2fff76cf99a4
51d14ff3-417d-5acb-b57a-ec2871082d85,tg:lhob:183,e73_OriginalBrocade,1,kw,6a263bee-3114-5952-a9a9-d55d9d8b2e92,au::9760,keywords,,"dlod={""name"":""Marinus de Jong"",""ark"":""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""uri"":""/agents/people/52754"",""id"":""au::9760"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92
ebcdcab7-100b-5f7b-9783-fd418784ee90,tg:lhob:71,e73_OriginalBrocade,1,kw,77f80908-578d-5e22-b42e-b86ea48283df,au::10236,keywords,,"dlod={""name"":""Edward Keurvels"",""ark"":""ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df"",""uri"":""/agents/people/81495"",""id"":""au::10236"",""nameWithContext"":[""E. Duward""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/77f80908-578d-5e22-b42e-b86ea48283df
ebcdcab7-100b-5f7b-9783-fd418784ee90,tg:lhob:71,e73_OriginalBrocade,2,vb,a7d7c8a1-8a64-50aa-b2a7-911889ba5f95,au::16681,keywords,,"dlod={""name"":""Julius J.B. Schrey"",""ark"":""ark:/83110/x0/a7d7c8a1-8a64-50aa-b2a7-911889ba5f95"",""uri"":""/agents/people/57671"",""id"":""au::16681"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a7d7c8a1-8a64-50aa-b2a7-911889ba5f95
8ae6f6c2-6493-57b1-9fc8-08b3b23cedb8,tg:lhob:297,e73_OriginalBrocade,1,kw,d33ee9f4-f4d0-5104-9ce3-2599ecbb901a,au::13945,keywords,,"dlod={""name"":""Karel van den Oever"",""ark"":""ark:/83110/x0/d33ee9f4-f4d0-5104-9ce3-2599ecbb901a"",""uri"":""/agents/people/84890"",""id"":""au::13945"",""nameWithContext"":[""Jan Michiels""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d33ee9f4-f4d0-5104-9ce3-2599ecbb901a
901a5041-b16f-567e-b8e3-2e6e51230651,tg:lhob:13,e73_OriginalBrocade,1,kw,fc53b8b2-ecf4-5968-9aa4-d7e326dd2cb2,au::16468,keywords,,"dlod={""name"":""Jef Scheirs"",""ark"":""ark:/83110/x0/fc53b8b2-ecf4-5968-9aa4-d7e326dd2cb2"",""uri"":""/agents/people/51003"",""id"":""au::16468"",""nameWithContext"":[""Aloïs-Jozef-Louis Scheirs""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fc53b8b2-ecf4-5968-9aa4-d7e326dd2cb2
e966495f-c9e1-5fc0-a91c-9bebc329e56c,tg:lhob:665,e73_OriginalBrocade,1,vb,473be00a-49da-5df8-abe0-6583c5d3aebc,au::7555,keywords,,"dlod={""name"":""Maurice Gilliams"",""ark"":""ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0"",""uri"":""/agents/people/87078"",""id"":""au::7555"",""nameWithContext"":[""Floris van Merckem""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0
8eba721f-4eeb-5456-a7eb-c3d52bd85ffa,tg:lhob:675,e73_OriginalBrocade,1,vb,6a263bee-3114-5952-a9a9-d55d9d8b2e92,au::9760,keywords,,"dlod={""name"":""Marinus de Jong"",""ark"":""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""uri"":""/agents/people/52754"",""id"":""au::9760"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92
96c8292a-ca37-5dce-b4d4-994081c5e898,tg:lhob:148,e73_OriginalBrocade,1,kw,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,keywords,,"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
42f6290b-a696-5dc3-a692-36b9e0e67b51,tg:lhob:158,e73_OriginalBrocade,1,kw,3da0fa06-417b-5932-9938-0ab146a31387,au::4603,keywords,,"dlod={""name"":""Basiel de Craene"",""ark"":""ark:/83110/x0/3da0fa06-417b-5932-9938-0ab146a31387"",""uri"":""/agents/people/52743"",""id"":""au::4603"",""nameWithContext"":[""Jef Gasselmann""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3da0fa06-417b-5932-9938-0ab146a31387
faea45fc-e078-50ba-9b57-06daa28e97be,tg:lhob:356,e73_OriginalBrocade,1,kw,49740e18-bd0f-52e3-b914-7396c9622603,au::360,keywords,,"dlod={""name"":""Jef Alpaerts"",""ark"":""ark:/83110/x0/49740e18-bd0f-52e3-b914-7396c9622603"",""uri"":""/agents/people/55418"",""id"":""au::360"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/49740e18-bd0f-52e3-b914-7396c9622603
a94e80f2-7f96-543b-aaa5-838c441028a2,tg:lhob:503,e73_OriginalBrocade,1,kw,ac8e79a1-53c8-5949-b8d5-37225ccc6fb4,au::850,keywords,,"dlod={""name"":""Roger Avermaete"",""ark"":""ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4"",""uri"":""/agents/people/69767"",""id"":""au::850"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4
a94e80f2-7f96-543b-aaa5-838c441028a2,tg:lhob:503,e73_OriginalBrocade,2,vb,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141,keywords,,,
7e394a1f-98cc-51ce-971d-ca67b17b454e,tg:lhob:681,e73_OriginalBrocade,1,vb,4a9dc8a4-bf19-50ef-b379-834601f0b9ef,au::11190,keywords,,"dlod={""name"":""Cor Ria Leeman"",""ark"":""ark:/83110/x0/4a9dc8a4-bf19-50ef-b379-834601f0b9ef"",""uri"":""/agents/people/84781"",""id"":""au::11190"",""nameWithContext"":[""Corneel Alfons van Kuyck"",""Erico Laerman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4a9dc8a4-bf19-50ef-b379-834601f0b9ef
cd521e4b-47fa-5193-a275-9e1c1108c939,tg:lhob:691,e73_OriginalBrocade,1,kw,219cf59a-4b41-5357-8f90-60d50aa95065,au::15746,keywords,,"dlod={""name"":""Jan van Rijswijck"",""ark"":""ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065"",""uri"":""/agents/people/85397"",""id"":""au::15746"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065
ab42045f-6e40-5c85-9079-435c3680d52a,tg:lhob:115,e73_OriginalBrocade,1,kw,ac8e79a1-53c8-5949-b8d5-37225ccc6fb4,au::850,keywords,,"dlod={""name"":""Roger Avermaete"",""ark"":""ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4"",""uri"":""/agents/people/69767"",""id"":""au::850"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4
0dc84960-8be2-55e3-b92a-006d87e2ab7c,tg:lhob:105,e73_OriginalBrocade,1,kw,89289264-ed77-544f-b2eb-0cab1613d05f,au::9021,keywords,,"dlod={""name"":""Jotie T' Hooft"",""ark"":""ark:/83110/x0/89289264-ed77-544f-b2eb-0cab1613d05f"",""uri"":""/agents/people/78036"",""id"":""au::9021"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/89289264-ed77-544f-b2eb-0cab1613d05f
0dc84960-8be2-55e3-b92a-006d87e2ab7c,tg:lhob:105,e73_OriginalBrocade,2,vb,891dcde4-31df-54c3-9481-4adc7d5cef43,au::10862,keywords,,"dlod={""name"":""Danny de Laet"",""ark"":""ark:/83110/x0/891dcde4-31df-54c3-9481-4adc7d5cef43"",""uri"":""/agents/people/64212"",""id"":""au::10862"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/891dcde4-31df-54c3-9481-4adc7d5cef43
345b8ffb-6c11-5792-9217-b8442f0ded75,tg:lhob:638,e73_OriginalBrocade,1,kw,47672718-7f35-538e-9cdc-cc411d7df118,au::11366,keywords,,"dlod={""name"":""Leopold II"",""ark"":""ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118"",""uri"":""/agents/people/68255"",""id"":""au::11366"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118
345b8ffb-6c11-5792-9217-b8442f0ded75,tg:lhob:638,e73_OriginalBrocade,2,vb,c9344b7a-af60-5204-8829-9258d362d4e0,au::21743,keywords,,"dlod={""name"":""Yver en Broedermin"",""ark"":""ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0"",""uri"":""/agents/corporate_entities/21059"",""id"":""au::21743"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0
4634e426-77f1-5278-8ba4-c33bb6c05ebd,tg:lhob:740,e73_OriginalBrocade,1,kw,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,keywords,,"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
4634e426-77f1-5278-8ba4-c33bb6c05ebd,tg:lhob:740,e73_OriginalBrocade,2,kw,236f04f7-114a-50b6-be46-b70a2bf408d9,au::10481,keywords,,"dlod={""name"":""Koninklijke Academie voor Schone Kunsten [Antwerpen]"",""ark"":""ark:/83110/x0/236f04f7-114a-50b6-be46-b70a2bf408d9"",""uri"":""/agents/corporate_entities/17438"",""id"":""au::10481"",""nameWithContext"":[""KASKA""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/236f04f7-114a-50b6-be46-b70a2bf408d9
b31c9fec-9caf-5db1-bfbb-ed06d7c8efc3,tg:lhob:628,e73_OriginalBrocade,1,vb,c692547a-c0eb-566e-8ac1-454d9ba87200,au::10500,keywords,,"dlod={""name"":""Koninklijke Kring der Westvlamingen"",""ark"":""ark:/83110/x0/c692547a-c0eb-566e-8ac1-454d9ba87200"",""uri"":""/agents/corporate_entities/26299"",""id"":""au::10500"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c692547a-c0eb-566e-8ac1-454d9ba87200
9553cbbf-f059-50ca-9ccd-50d5891a670a,tg:lhob:750,e73_OriginalBrocade,1,vb,202244df-1b38-52ab-9f5f-96e84f67fde5,au::113865,keywords,,,
a008a896-b7c3-5d2f-ad98-597ad3ab33b1,tg:lhob:436,e73_OriginalBrocade,1,vb,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141,keywords,,,
878376c8-056e-5d6d-b0de-1f65d45905c9,tg:lhob:263,e73_OriginalBrocade,1,kw,3da0fa06-417b-5932-9938-0ab146a31387,au::4603,keywords,,"dlod={""name"":""Basiel de Craene"",""ark"":""ark:/83110/x0/3da0fa06-417b-5932-9938-0ab146a31387"",""uri"":""/agents/people/52743"",""id"":""au::4603"",""nameWithContext"":[""Jef Gasselmann""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3da0fa06-417b-5932-9938-0ab146a31387
50ec8d66-30ea-5ccd-8b1b-cb6d14641ff4,tg:lhob:369,e73_OriginalBrocade,1,kw,18797840-5c11-53e1-b30a-823ba91d8eb0,au::4826,keywords,,"dlod={""name"":""Albert Daenens"",""ark"":""ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0"",""uri"":""/agents/people/49136"",""id"":""au::4826"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0
058d404b-513c-59e9-88e8-7e7ce672f665,tg:lhob:211,e73_OriginalBrocade,1,kw,cb527b63-a6a8-56a5-bce5-1864758afb64,au::3664,keywords,,"dlod={""name"":""Frans van Cauwelaert"",""ark"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""uri"":""/agents/people/49644"",""id"":""au::3664"",""nameWithContext"":[""Frans van Calloo""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64
5a61ea94-31bc-52dd-a755-d066d29d47b9,tg:lhob:379,e73_OriginalBrocade,1,kw,219cf59a-4b41-5357-8f90-60d50aa95065,au::15746,keywords,,"dlod={""name"":""Jan van Rijswijck"",""ark"":""ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065"",""uri"":""/agents/people/85397"",""id"":""au::15746"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065
1add3b51-a3e2-5a22-9e74-1ac7aacacd33,tg:lhob:201,e73_OriginalBrocade,1,kw,efed12b2-7990-506c-a223-58388de18648,au::4749,keywords,,"dlod={""name"":""Frans van Cuyck"",""ark"":""ark:/83110/x0/efed12b2-7990-506c-a223-58388de18648"",""uri"":""/agents/people/83098"",""id"":""au::4749"",""nameWithContext"":[""Willem Vrij""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/efed12b2-7990-506c-a223-58388de18648
ee505759-223f-5451-aee7-5fc99aa8e4c5,tg:lhob:95,e73_OriginalBrocade,1,kw,bcf681d1-b67d-5d9b-b815-ebae716e2ad0,au::10134,keywords,,"dlod={""name"":""Paul Kenis"",""ark"":""ark:/83110/x0/bcf681d1-b67d-5d9b-b815-ebae716e2ad0"",""uri"":""/agents/people/58031"",""id"":""au::10134"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bcf681d1-b67d-5d9b-b815-ebae716e2ad0
d4272d7c-0b49-5df9-8ef6-fe611cd726e4,tg:lhob:444,e73_OriginalBrocade,1,vb,83ce8541-289d-5d4b-9c4d-dcb5cf14d563,au::359,keywords,,"dlod={""name"":""Flor Alpaerts"",""ark"":""ark:/83110/x0/83ce8541-289d-5d4b-9c4d-dcb5cf14d563"",""uri"":""/agents/people/48920"",""id"":""au::359"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/83ce8541-289d-5d4b-9c4d-dcb5cf14d563
42dd7f4e-25ce-5fe4-98ba-1ea51546f714,tg:lhob:85,e73_OriginalBrocade,1,kw,d459bc89-ac1a-5b0b-bb80-47710057b634,au::4486,keywords,,"dlod={""name"":""Ellen Corr"",""ark"":""ark:/83110/x0/d459bc89-ac1a-5b0b-bb80-47710057b634"",""uri"":""/agents/people/81432"",""id"":""au::4486"",""nameWithContext"":[""Hélène Coremans"",""Hélène Mendiaux-Coremans""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d459bc89-ac1a-5b0b-bb80-47710057b634
0d59cead-0e6a-5456-a01f-2fd1c1f91b63,tg:lhob:722,e73_OriginalBrocade,1,kw,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,keywords,,"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
ffbbc428-5f0a-5a5c-9625-b499f68272e5,tg:lhob:177,e73_OriginalBrocade,1,vb,b7f49eb2-e26f-59f8-944c-4f4c55174cd6,au::10542,keywords,,"dlod={""name"":""Koninklijke Vlaamse Opera"",""ark"":""ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6"",""uri"":""/agents/corporate_entities/22988"",""id"":""au::10542"",""nameWithContext"":[""KVO"",""Nederlandsch Lyrisch Tooneel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6
aff66aff-2401-566d-87e2-8c825afc489f,tg:lhob:585,e73_OriginalBrocade,1,vb,e4bfa316-24f5-5a24-b099-92de69e3e6c8,au::16589,keywords,,"dlod={""name"":""Ger Schmook"",""ark"":""ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8"",""uri"":""/agents/people/85284"",""id"":""au::16589"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8
aff66aff-2401-566d-87e2-8c825afc489f,tg:lhob:585,e73_OriginalBrocade,2,vb,1872d5f3-f6b1-5f4c-b800-420f8a4be9f3,au::19482,keywords,,"dlod={""name"":""Vereniging van Vlaamse Letterkundigen"",""ark"":""ark:/83110/x0/1872d5f3-f6b1-5f4c-b800-420f8a4be9f3"",""uri"":""/agents/corporate_entities/17541"",""id"":""au::19482"",""nameWithContext"":[""VVL""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1872d5f3-f6b1-5f4c-b800-420f8a4be9f3
b1b379a0-4435-5cd6-96e0-f82ea0698440,tg:lhob:595,e73_OriginalBrocade,1,vb,e4bfa316-24f5-5a24-b099-92de69e3e6c8,au::16589,keywords,,"dlod={""name"":""Ger Schmook"",""ark"":""ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8"",""uri"":""/agents/people/85284"",""id"":""au::16589"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8
0d855a01-3e8a-56a8-9352-921e3cc58867,tg:lhob:182,e73_OriginalBrocade,1,kw,2e1e2f61-4778-5ee1-a2ff-86eec00fc32f,au::6350,keywords,,"dlod={""name"":""René Engelen"",""ark"":""ark:/83110/x0/2e1e2f61-4778-5ee1-a2ff-86eec00fc32f"",""uri"":""/agents/people/61545"",""id"":""au::6350"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2e1e2f61-4778-5ee1-a2ff-86eec00fc32f
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,e73_OriginalBrocade,1,kw,6a263bee-3114-5952-a9a9-d55d9d8b2e92,au::9760,keywords,,"dlod={""name"":""Marinus de Jong"",""ark"":""ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92"",""uri"":""/agents/people/52754"",""id"":""au::9760"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6a263bee-3114-5952-a9a9-d55d9d8b2e92
1cf726b5-8db7-5c0c-bd9e-662639410d3c,tg:lhob:325,e73_OriginalBrocade,1,kw,c9100840-f802-5909-b051-7ccef02d4533,au::9614,keywords,,"dlod={""name"":""Charel Janssens"",""ark"":""ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533"",""uri"":""/agents/people/55529"",""id"":""au::9614"",""nameWithContext"":[""Charles Janssens""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c9100840-f802-5909-b051-7ccef02d4533
d30cff16-d872-5c7e-a09f-b05ede5c5258,tg:lhob:335,e73_OriginalBrocade,1,kw,c573126b-ea85-548d-a767-1421dc9193de,au::15490,keywords,,"dlod={""name"":""Irène Raymakers"",""ark"":""ark:/83110/x0/c573126b-ea85-548d-a767-1421dc9193de"",""uri"":""/agents/people/50962"",""id"":""au::15490"",""nameWithContext"":[""M. Boyens""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c573126b-ea85-548d-a767-1421dc9193de
dad4adfb-5ce5-5b87-9fe1-020352a12f6a,tg:lhob:408,e73_OriginalBrocade,1,kw,fc719e5a-0335-5fbc-9eaf-9d783c1cb07f,au::15025,keywords,,"dlod={""name"":""Poppenteater Joris Jozef"",""ark"":""ark:/83110/x0/fc719e5a-0335-5fbc-9eaf-9d783c1cb07f"",""uri"":""/agents/corporate_entities/24500"",""id"":""au::15025"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fc719e5a-0335-5fbc-9eaf-9d783c1cb07f
ed0037e8-7327-5e1f-bc2b-a19f652aab54,tg:lhob:570,e73_OriginalBrocade,1,vb,97f5e855-9134-526a-91d3-71b8088d5c68,au::16765,keywords,,"dlod={""name"":""Lode Sebregts"",""ark"":""ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68"",""uri"":""/agents/people/57152"",""id"":""au::16765"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/97f5e855-9134-526a-91d3-71b8088d5c68
ed0037e8-7327-5e1f-bc2b-a19f652aab54,tg:lhob:570,e73_OriginalBrocade,2,vb,d2e9667a-0f59-57a1-8a6b-77bd61f9ba45,au::4623,keywords,,"dlod={""name"":""Den Crans [Aloude Schuttersgilde]"",""ark"":""ark:/83110/x0/d2e9667a-0f59-57a1-8a6b-77bd61f9ba45"",""uri"":""/agents/corporate_entities/22991"",""id"":""au::4623"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d2e9667a-0f59-57a1-8a6b-77bd61f9ba45
