ResourceID,mmb_id_mat,card,order,Acquisition Brocade ID,Acquisition Widget,Archive Brocade ID,Archive Widget,source_value,Dimension Value,Dimension Type,Dimension Measurement Unit,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget,Start Date,End Date,Image URL,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type,Other Identifier Type,Other Identifier,Annotation Type,Annotation Language,Annotation
c0a2fe20-85e6-5001-b89b-09a59490c24d,,e22_Dimensions,,,,,,173 x 263 mm,263,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
c0a2fe20-85e6-5001-b89b-09a59490c24d,tg:mmbdc:90_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/QVJRTJhUMfTreqaoTyYktY1v,,,,,,,,,,,,
c24c51bc-954c-51b8-943a-199225d8e520,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:137_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c24c51bc-954c-51b8-943a-199225d8e520,Doos A.XVII,,clippings (information artifacts),record identifiers,tg:mmbdc:137_#1,,,
c24c51bc-954c-51b8-943a-199225d8e520,tg:mmbdc:137_#1,e22_Archives,1,,,MMB.A.I.B.3.d,,,,,,,,,,,,,,,,,,,,,,,,,
c24c51bc-954c-51b8-943a-199225d8e520,,e22_Dimensions,,,,,,148 x 680 mm,148,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
c24c51bc-954c-51b8-943a-199225d8e520,,e22_Dimensions,,,,,,148 x 680 mm,680,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
c24c51bc-954c-51b8-943a-199225d8e520,tg:mmbdc:137_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/qRPNZTByLZkVrbQLIFpeVtuo,,,,,,,,,,,,
c24c51bc-954c-51b8-943a-199225d8e520,tg:mmbdc:137_#1,e22_ProductionActors,1,,,,,,,,,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),,"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer-Van den Bergh""],""name"":""Museum Mayer-Van den Bergh"",""ark"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
c24c51bc-954c-51b8-943a-199225d8e520,tg:mmbdc:137_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1910-06-19,,,,,,,,,,,,,,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:108_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c32e2e17-6445-5129-9fa2-faf944ca4c3f,Doos A.XII,,financial records,record identifiers,tg:mmbdc:108_#1,,,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,tg:mmbdc:108_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,tg:mmbdc:108_#1,e22_Archives,1,,,MMB.A.I.B.2,,,,,,,,,,,,,,,,,,,,,,,,,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,,e22_Dimensions,,,,,,146 x 219 mm,146,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,,e22_Dimensions,,,,,,146 x 219 mm,219,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,tg:mmbdc:108_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/F1fYUIMfhQ3EaroF4ArofW6N,,,,,,,,,,,,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,tg:mmbdc:108_#1,e22_ProductionActors,1,,,,,,,,,au::37342:1,"Destrée, Joseph",authors,,"dlod={""suggest"":[""/agents/people/3995594"",""au::37342"",""au::37342:1"",""ark:/83110/x0/1a81d736-62aa-532f-96a3-c9f54b84749e"",""Joseph Destr√©e""],""name"":""Joseph Destr√©e"",""ark"":""ark:/83110/x0/1a81d736-62aa-532f-96a3-c9f54b84749e"",""uri"":""/agents/people/3995594"",""id"":""au::37342:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,tg:mmbdc:108_#1,e22_ProductionActors,2,,,,,,,,,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
c32e2e17-6445-5129-9fa2-faf944ca4c3f,tg:mmbdc:108_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1911-03-27,,,,,,,,,,,,,,
c368cca2-6db5-579f-8f53-6924337edd97,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:85_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c368cca2-6db5-579f-8f53-6924337edd97,Doos A.XI,,financial records,record identifiers,tg:mmbdc:85_#1,remarks,Nederlands,5 stuks
c368cca2-6db5-579f-8f53-6924337edd97,tg:mmbdc:85_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,
c368cca2-6db5-579f-8f53-6924337edd97,tg:mmbdc:85_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,
c368cca2-6db5-579f-8f53-6924337edd97,,e22_Dimensions,,,,,,124 x 180 mm,124,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
c368cca2-6db5-579f-8f53-6924337edd97,,e22_Dimensions,,,,,,124 x 180 mm,180,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
c368cca2-6db5-579f-8f53-6924337edd97,tg:mmbdc:85_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/B9bDYogEOnXBcakeG8KXwdjm,,,,,,,,,,,,
c368cca2-6db5-579f-8f53-6924337edd97,tg:mmbdc:85_#1,e22_ProductionActors,1,,,,,,,,,,"Liebrechts, Eugène",authors,"No au_code for Auteur, Liebrechts, Eugène",,,,,,,,,,,,,,,,
c368cca2-6db5-579f-8f53-6924337edd97,tg:mmbdc:85_#1,e22_ProductionActors,2,,,,,,,,,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
c368cca2-6db5-579f-8f53-6924337edd97,tg:mmbdc:85_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1921-02-18,1922-12-22,,,,,,,,,,,,,
c3788d2c-d341-52ba-b8d9-e09611e57d76,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:42_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c3788d2c-d341-52ba-b8d9-e09611e57d76,Doos A.IX,,financial records,record identifiers,tg:mmbdc:42_#1,,,
c3788d2c-d341-52ba-b8d9-e09611e57d76,tg:mmbdc:42_#1,e22_Archives,1,,,MMB.A.I.E.4,,,,,,,,,,,,,,,,,,,,,,,,,
c3788d2c-d341-52ba-b8d9-e09611e57d76,,e22_Dimensions,,,,,,215 x 165 mm,215,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
c3788d2c-d341-52ba-b8d9-e09611e57d76,,e22_Dimensions,,,,,,215 x 165 mm,165,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
c3788d2c-d341-52ba-b8d9-e09611e57d76,tg:mmbdc:42_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/u1VXUcSKH9aAeTQlZQ8CxrAx,,,,,,,,,,,,
c3788d2c-d341-52ba-b8d9-e09611e57d76,tg:mmbdc:42_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
c3788d2c-d341-52ba-b8d9-e09611e57d76,tg:mmbdc:42_#1,e22_ProductionActors,2,,,,,,,,,,"Capranica, Bali",signers,"No au_code for Gesigneerd door, Capranica, Bali",,,,,,,,,,,,,,,,
c3788d2c-d341-52ba-b8d9-e09611e57d76,tg:mmbdc:42_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1901-03-02,,,,,,,,,,,,,,
c6003b5b-752b-55a3-a09b-3eacaecf40fc,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:84_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c6003b5b-752b-55a3-a09b-3eacaecf40fc,Doos A.XI,,files (document groupings),record identifiers,tg:mmbdc:84_#1,,,
c6003b5b-752b-55a3-a09b-3eacaecf40fc,tg:mmbdc:84_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6003b5b-752b-55a3-a09b-3eacaecf40fc,tg:mmbdc:84_#1,e22_Archives,1,,,MMB.A.I.D.2.a,,,,,,,,,,,,,,,,,,,,,,,,,
c6003b5b-752b-55a3-a09b-3eacaecf40fc,,e22_Dimensions,,,,,,209 x 168 mm,209,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
c6003b5b-752b-55a3-a09b-3eacaecf40fc,,e22_Dimensions,,,,,,209 x 168 mm,168,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
c6003b5b-752b-55a3-a09b-3eacaecf40fc,tg:mmbdc:84_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/Z1cmsVMNQb8XPePdSYqGDSii,,,,,,,,,,,,
c6003b5b-752b-55a3-a09b-3eacaecf40fc,tg:mmbdc:84_#1,e22_ProductionActors,1,,,,,,,,,au::115284:1,"Verelst, Willem",authors,"No match for au::115284, authors, Verelst, Willem",,,,,,,,,,,,,,,,
c68a31e5-f476-5ff8-8953-265daa26d392,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:150_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/c68a31e5-f476-5ff8-8953-265daa26d392,Doos A.XVIII,,files (document groupings),record identifiers,tg:mmbdc:150_#1,,,
c68a31e5-f476-5ff8-8953-265daa26d392,tg:mmbdc:150_#1,e22_Archives,1,,,MMB.A.I.B.4.a,,,,,,,,,,,,,,,,,,,,,,,,,
c68a31e5-f476-5ff8-8953-265daa26d392,,e22_Dimensions,,,,,,214 x 343 mm,214,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
c68a31e5-f476-5ff8-8953-265daa26d392,,e22_Dimensions,,,,,,214 x 343 mm,343,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
c68a31e5-f476-5ff8-8953-265daa26d392,tg:mmbdc:150_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/I1eOTevSZEphegUXvm8PXWlR,,,,,,,,,,,,
c68a31e5-f476-5ff8-8953-265daa26d392,tg:mmbdc:150_#1,e22_ProductionActors,1,,,,,,,,,au::5179:1,"Delbeke, August",authors,,"dlod={""suggest"":[""/agents/people/554153"",""au::5179"",""au::5179:1"",""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""August Delbeke""],""name"":""August Delbeke"",""ark"":""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""uri"":""/agents/people/554153"",""id"":""au::5179:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
c68a31e5-f476-5ff8-8953-265daa26d392,tg:mmbdc:150_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1904-uu-uu,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:52_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/cacfe543-304c-5905-9679-60c5fdf3537f,Doos A.IX,,financial records,record identifiers,tg:mmbdc:52_#1,remarks,Nederlands,8 stuks
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_Archives,1,,,MMB.A.I.D.1.b,,,,,,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,,e22_Dimensions,,,,,,110 x 217 mm,110,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,,e22_Dimensions,,,,,,110 x 217 mm,217,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/JmERoXATXYDnMTZT37ipV7EB,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_ProductionActors,1,,,,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",subjects (content of works),"No match for au::115207, subjects (content of works), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_ProductionActors,2,,,,,,,,,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1919-10-10,1920-11-25,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:35_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/cbf9d6f1-891b-5760-b712-647aa6714646,Doos A.IX,,obituaries,record identifiers,tg:mmbdc:35_#1,,,
cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,,e22_Dimensions,,,,,,108 x 66 mm,108,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,,e22_Dimensions,,,,,,108 x 66 mm,66,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/cMaeYZNdNBOlEHfcxzEpBdVG,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1901-05-04,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:103_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/cd33b542-3106-54f0-8790-a0b54f937bdb,Doos A.XI,,files (document groupings),record identifiers,tg:mmbdc:103_#1,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_Archives,1,,,MMB.A.I.D.2.a,,,,,,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,,e22_Dimensions,,,,,,278 x 219 mm,278,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,,e22_Dimensions,,,,,,278 x 219 mm,219,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/ylJglPeVTaPJPmeZQbZkQQSC,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_ProductionActors,1,,,,,,,,,au::115285:1,"Hertoghe, Eugène",authors,"No match for au::115285, authors, Hertoghe, Eugène",,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_ProductionActors,2,,,,,,,,,au::115284:1,"Verelst, Willem",signers,"No match for au::115284, signers, Verelst, Willem",,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1917-03-20,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:68_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ce605f59-404a-5c23-a8ce-8c954c9c8145,Doos A.XI,,financial records,record identifiers,tg:mmbdc:68_#1,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,,e22_Dimensions,,,,,,274 x 212 mm,274,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,,e22_Dimensions,,,,,,274 x 212 mm,212,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/F1LJGOjKZTRxaVeblX7kOWgd,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_ProductionActors,1,,,,,,,,,au::3276:1,"Buschmann [Sr.], Paul",authors,,"dlod={""suggest"":[""/agents/people/350532"",""au::3276"",""au::3276:1"",""ark:/83110/x0/31ee8696-d08a-580f-9a34-1cec987261a1"",""Paul Buschmann""],""name"":""Paul Buschmann"",""ark"":""ark:/83110/x0/31ee8696-d08a-580f-9a34-1cec987261a1"",""uri"":""/agents/people/350532"",""id"":""au::3276:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1904-12-31,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:89_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/cf4c3a10-d582-5659-af09-9be8f581441c,Doos A.XI,,financial records,record identifiers,tg:mmbdc:89_#1,,,
cf4c3a10-d582-5659-af09-9be8f581441c,tg:mmbdc:89_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,tg:mmbdc:89_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,,e22_Dimensions,,,,,,215 x 140 mm,215,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,,e22_Dimensions,,,,,,215 x 140 mm,140,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,tg:mmbdc:89_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/q1SgLVUqQfeXgWYmHNta4yCK,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:14_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d2b1e801-98c8-50f2-aada-311f9dcc076b,Doos A.IX,,obituaries,record identifiers,tg:mmbdc:14_#1,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,,e22_Dimensions,,,,,,111 x 71 mm,111,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,,e22_Dimensions,,,,,,111 x 71 mm,71,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/D2LUSnmkQiUb2SgMYXRz6aHS,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,e22_ProductionActors,1,,,,,,,,,au::115217:1,"Elsen van den Bergh, Henriëtte Cathérine",subjects (content of works),"No match for au::115217, subjects (content of works), Elsen van den Bergh, Henriëtte Cathérine",,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1901-06-19,,,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:156_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d3868d11-8b8d-5408-aea7-07b014f4cc2f,Doos A.XIX,,files (document groupings),record identifiers,tg:mmbdc:156_#1,remarks,Nederlands,"34 foto's, te vergelijken met de drukproeven MMB.A.2494. Waarschijnlijk voor een uiteindelijk niet gerealiseerde catalogus van de collectie 1909-1911. Bevat ook een blad met notities betreffende de nummering"
d3868d11-8b8d-5408-aea7-07b014f4cc2f,tg:mmbdc:156_#1,e22_Archives,1,,,MMB.A.I.B.4.c,,,,,,,,,,,,,,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,,e22_Dimensions,,,,,,180 x 130 mm,180,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,,e22_Dimensions,,,,,,180 x 130 mm,130,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,tg:mmbdc:156_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/elMgNEZauUocOhLXUAKHKQaT,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,tg:mmbdc:156_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1909-uu-uu,1911-uu-uu,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,,AA,0,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:39_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d5d88f16-25d2-5c82-8c97-d848a6ced94b,Doos A.IX,,postcards,record identifiers,tg:mmbdc:39_#1,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,,e22_Dimensions,,,,,,165 x 230 mm,165,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,,e22_Dimensions,,,,,,165 x 230 mm,230,breedte,millimeters,,,,,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_Images,1,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/O2dOpcQmKeWdesTUmOi5C9ks,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_ProductionActors,2,,,,,,,,,,"Schoesetters, Gregoor",signers,"No au_code for Gesigneerd door, Schoesetters, Gregoor",,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1894-10-23,,,,,,,,,,,,,,
