ResourceID,card,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,source_field,Language,ResourceID_mat,mmb_id,mmb_id_mat,order,Material Records,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
bbd62327-a257-5e38-b790-ab53a462d876,e73_Languages,https://dams.antwerpen.be,/asset/O1lOJUKynW9TNBbCignKsrGR,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bbd62327-a257-5e38-b790-ab53a462d876,e73_Languages,https://dams.antwerpen.be,/asset/v1efdUKPQVacSRYbiZ2EoL9K,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bbd62327-a257-5e38-b790-ab53a462d876,e73_Languages,https://dams.antwerpen.be,/asset/M1l4mEHUSvWQVmZcKj2gSOyh,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bbd62327-a257-5e38-b790-ab53a462d876,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bbd62327-a257-5e38-b790-ab53a462d876,e73_MaterialRecords,,,,,,,f962a591-a006-5498-b96d-26bbe01c3c46,tg:mmbbr:5,tg:mmbbr:5_#1,1,"[{""resourceId"": ""f962a591-a006-5498-b96d-26bbe01c3c46"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ca4e336e-42ca-4a9f-9a33-6d5ce678cd31"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bbf7e7a1-41a0-5ae5-8815-262a39237359,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bbf7e7a1-41a0-5ae5-8815-262a39237359,object identifier,tg:mmbbr:1403,record identifiers,MMB.A.1403,descriptive note,Nederlands,Enveloppe,Brieven
bbf7e7a1-41a0-5ae5-8815-262a39237359,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
bbf7e7a1-41a0-5ae5-8815-262a39237359,e73_MaterialRecords,,,,,,,2eeaa4ab-0718-5c90-a20c-cf56caed6848,tg:mmbbr:1403,tg:mmbbr:1403_#1,1,"[{""resourceId"": ""2eeaa4ab-0718-5c90-a20c-cf56caed6848"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1d2f1928-0fe1-4e41-b21f-ec2f0dd05c2b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bc2ab9e7-7480-526a-8738-2e41cadea711,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bc2ab9e7-7480-526a-8738-2e41cadea711,object identifier,tg:mmbbr:1724,record identifiers,MMB.A.1724,descriptive note,Nederlands,Bedankkaartje betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
bc2ab9e7-7480-526a-8738-2e41cadea711,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bc2ab9e7-7480-526a-8738-2e41cadea711,e73_MaterialRecords,,,,,,,4de16e2c-6ba6-5575-9630-01940fd727e8,tg:mmbbr:1724,tg:mmbbr:1724_#1,1,"[{""resourceId"": ""4de16e2c-6ba6-5575-9630-01940fd727e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b105ee60-3312-49e4-aba5-a6e1a9fbd49d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bc4d9977-8f61-5ec3-a338-b682884ef389,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bc4d9977-8f61-5ec3-a338-b682884ef389,object identifier,tg:mmbbr:963,record identifiers,MMB.A.0963,descriptive note,Nederlands,"inlichtingen over de toeschrijving van een schilderij aan Jordaens in plaats van aan Van Dyck, over het kruis van Broqueville dat aangekocht werd door het museum en over de drie voorwerpen van Walcourt en de onderhandelingen over beelden voorstellend de Madonna, de twee ouderlingen en de koning gezeten op zijn troon en over broderie",Brieven
bc4d9977-8f61-5ec3-a338-b682884ef389,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bc4d9977-8f61-5ec3-a338-b682884ef389,e73_MaterialRecords,,,,,,,c56903da-7d57-535f-9ff1-e189c433e41e,tg:mmbbr:963,tg:mmbbr:963_#1,1,"[{""resourceId"": ""c56903da-7d57-535f-9ff1-e189c433e41e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7b471e68-3fed-4c83-950a-63de726e1b2d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bc4ddc2a-6635-5df7-a2a7-d7f1f3ee737f,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bc4ddc2a-6635-5df7-a2a7-d7f1f3ee737f,object identifier,tg:mmbbr:2333,record identifiers,MMB.A.2333,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
bc4ddc2a-6635-5df7-a2a7-d7f1f3ee737f,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bc4ddc2a-6635-5df7-a2a7-d7f1f3ee737f,e73_MaterialRecords,,,,,,,53ce29d1-1749-5e60-94b1-e3f0c83a1d4b,tg:mmbbr:2333,tg:mmbbr:2333_#1,1,"[{""resourceId"": ""53ce29d1-1749-5e60-94b1-e3f0c83a1d4b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""32bf6795-2dca-450c-9315-8609be169fd1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bc61387b-66cd-5193-80bd-92d171a81c5e,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bc61387b-66cd-5193-80bd-92d171a81c5e,object identifier,tg:mmbbr:1693,record identifiers,MMB.A.1693,descriptive note,Nederlands,Bedankbrief betreffende de ontvangst van de Rhijnsche Legenden,Brieven
bc61387b-66cd-5193-80bd-92d171a81c5e,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bc61387b-66cd-5193-80bd-92d171a81c5e,e73_MaterialRecords,,,,,,,ce697952-093f-521e-8065-a5a1a3bae6ba,tg:mmbbr:1693,tg:mmbbr:1693_#1,1,"[{""resourceId"": ""ce697952-093f-521e-8065-a5a1a3bae6ba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d036df87-314c-40f7-a627-5ea3e1bc00ab"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bc867138-6525-5ef0-a1f0-bfbe40312943,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bc867138-6525-5ef0-a1f0-bfbe40312943,object identifier,tg:mmbbr:1452,record identifiers,MMB.A.1452,descriptive note,Nederlands,In verband met een aankoop in Zwijndrecht,Brieven
bc867138-6525-5ef0-a1f0-bfbe40312943,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bc867138-6525-5ef0-a1f0-bfbe40312943,e73_MaterialRecords,,,,,,,d727f441-2ed2-5b1b-96ac-672f49b4f082,tg:mmbbr:1452,tg:mmbbr:1452_#1,1,"[{""resourceId"": ""d727f441-2ed2-5b1b-96ac-672f49b4f082"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b87ce316-06bc-465a-832a-d4a85844bcf6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bcad9f22-a7c0-599f-97eb-4f29f50c3c42,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bcad9f22-a7c0-599f-97eb-4f29f50c3c42,object identifier,tg:mmbbr:1376,record identifiers,MMB.A.1376,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
bcad9f22-a7c0-599f-97eb-4f29f50c3c42,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bcad9f22-a7c0-599f-97eb-4f29f50c3c42,e73_MaterialRecords,,,,,,,7e54e465-e2ed-5b34-bf65-79cc727306ad,tg:mmbbr:1376,tg:mmbbr:1376_#1,1,"[{""resourceId"": ""7e54e465-e2ed-5b34-bf65-79cc727306ad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cde2c24b-728d-457e-b41d-0dfcb98470bf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bcc24e9a-65d6-509a-afa3-959c15d3d91b,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bcc24e9a-65d6-509a-afa3-959c15d3d91b,object identifier,tg:mmbbr:1330,record identifiers,MMB.A.1330,descriptive note,Nederlands,In verband met de aanstelling van Constant Mannekens als hulppriester voor de Sint Fredericusstichting,Brieven
bcc24e9a-65d6-509a-afa3-959c15d3d91b,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
bcc24e9a-65d6-509a-afa3-959c15d3d91b,e73_MaterialRecords,,,,,,,d547ae00-1585-55af-9923-ae0439d564da,tg:mmbbr:1330,tg:mmbbr:1330_#1,1,"[{""resourceId"": ""d547ae00-1585-55af-9923-ae0439d564da"", ""ontologyProperty"": """", ""resourceXresourceId"": ""308f44c0-45e7-464f-ad8d-22e484801d64"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bcdf3cd2-ca81-5695-ac06-3eeb1d371a88,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bcdf3cd2-ca81-5695-ac06-3eeb1d371a88,object identifier,tg:mmbbr:484,record identifiers,MMB.A.0484,descriptive note,Nederlands,"de onderhandelingen over de ruil van een stuk gotisch fluweel, het verzenden van miniaturen (twee vrouwenportretten, een mansportret, twee voorstellend een veldslag, twee landschappen door Brändel) ter bezichtiging en het aanbod van een Nederlands mansportret, twee Duitse schilderijen, een schilderij door Saftleben voorstellende twee figuren in een interieur, een schilderij door Both voorstellend een landschap met figuren, twee stillevens door Marselius, een schilderij door Wenix voorstellend vijf kinderen in een landschap, een romaanse luster, een romaas reliekkistje met Sint-Gregorius erop, ivoren reliëfs, twee gotische Madonnabeelden ",Brieven
bcdf3cd2-ca81-5695-ac06-3eeb1d371a88,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
bcdf3cd2-ca81-5695-ac06-3eeb1d371a88,e73_MaterialRecords,,,,,,,a9594800-5eef-59de-b732-74601ce18c15,tg:mmbbr:484,tg:mmbbr:484_#1,1,"[{""resourceId"": ""a9594800-5eef-59de-b732-74601ce18c15"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9071da8e-5d2c-44fb-ab2e-24ba5c00c80e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bcea28ab-25a8-5484-93db-cf2290ab6c96,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bcea28ab-25a8-5484-93db-cf2290ab6c96,object identifier,tg:mmbbr:2335,record identifiers,MMB.A.2335,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
bcea28ab-25a8-5484-93db-cf2290ab6c96,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bcea28ab-25a8-5484-93db-cf2290ab6c96,e73_MaterialRecords,,,,,,,6f8b2805-6aec-5886-9f09-6919c03304a3,tg:mmbbr:2335,tg:mmbbr:2335_#1,1,"[{""resourceId"": ""6f8b2805-6aec-5886-9f09-6919c03304a3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19f5e415-80b0-4dca-880c-5235d9d0babd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bcf8dd2b-5604-59e9-9b90-0cb90175c4d6,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bcf8dd2b-5604-59e9-9b90-0cb90175c4d6,object identifier,tg:mmbbr:522,record identifiers,MMB.A.0522,descriptive note,Nederlands,"de ontvangst van geld voor twee schilderijen die verzonden werden en de mogelijke toeschrijving van één aan Van der Neer [Ambrosius Benson, Slag bij Clavijo]",Brieven
bcf8dd2b-5604-59e9-9b90-0cb90175c4d6,e73_Languages,https://dams.antwerpen.be,/asset/PINxYaUKRVPSfppiOVjouaVk,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bcf8dd2b-5604-59e9-9b90-0cb90175c4d6,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
bcf8dd2b-5604-59e9-9b90-0cb90175c4d6,e73_MaterialRecords,,,,,,,1c57cf20-eede-5bff-beed-860fd0cd0fae,tg:mmbbr:522,tg:mmbbr:522_#1,1,"[{""resourceId"": ""1c57cf20-eede-5bff-beed-860fd0cd0fae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""793ce87f-86de-49ff-b1e9-2ac484db88a5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bd371f5e-7e95-5f8e-9abd-8c308b23e6a6,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bd371f5e-7e95-5f8e-9abd-8c308b23e6a6,object identifier,tg:mmbbr:1439,record identifiers,MMB.A.1439,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
bd371f5e-7e95-5f8e-9abd-8c308b23e6a6,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bd371f5e-7e95-5f8e-9abd-8c308b23e6a6,e73_MaterialRecords,,,,,,,86cc9d20-6639-5e4a-a0cc-2104eb561a3f,tg:mmbbr:1439,tg:mmbbr:1439_#1,1,"[{""resourceId"": ""86cc9d20-6639-5e4a-a0cc-2104eb561a3f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7cebe67-3110-4682-810f-5cf8a11174d1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bd5c2bc8-3a0d-5380-9bc9-c0004b2efc68,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bd5c2bc8-3a0d-5380-9bc9-c0004b2efc68,object identifier,tg:mmbbr:1058,record identifiers,MMB.A.1058,descriptive note,Nederlands,de kwijting voor een klok en de vraag naar een bod op het madonnabeeld,Brieven
bd5c2bc8-3a0d-5380-9bc9-c0004b2efc68,e73_Languages,https://dams.antwerpen.be,/asset/V2iXkJHXKQTSZi3gNjK1McW2,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
bd5c2bc8-3a0d-5380-9bc9-c0004b2efc68,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
bd5c2bc8-3a0d-5380-9bc9-c0004b2efc68,e73_MaterialRecords,,,,,,,dec01851-6f0f-51d8-988d-ed589e5f2abc,tg:mmbbr:1058,tg:mmbbr:1058_#1,1,"[{""resourceId"": ""dec01851-6f0f-51d8-988d-ed589e5f2abc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78202390-ef10-426b-a141-1c3b5e669cf3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bd7f9a41-fa8d-5050-ad0e-83150ebdfdd9,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bd7f9a41-fa8d-5050-ad0e-83150ebdfdd9,object identifier,tg:mmbbr:1359,record identifiers,MMB.A.1359,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
bd7f9a41-fa8d-5050-ad0e-83150ebdfdd9,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bd7f9a41-fa8d-5050-ad0e-83150ebdfdd9,e73_MaterialRecords,,,,,,,44c3097d-4f5f-5864-a755-862b560536e5,tg:mmbbr:1359,tg:mmbbr:1359_#1,1,"[{""resourceId"": ""44c3097d-4f5f-5864-a755-862b560536e5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7181afc5-6c7f-4530-b3e0-c8d355b5bcaa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bd8ad3fe-7cfd-5154-bb94-f939cc106e31,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bd8ad3fe-7cfd-5154-bb94-f939cc106e31,object identifier,tg:mmbbr:1677,record identifiers,MMB.A.1677,descriptive note,Nederlands,Bedankbrief betreffende de ontvangst van de Rhijnsche Legenden ,Brieven
bd8ad3fe-7cfd-5154-bb94-f939cc106e31,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bd8ad3fe-7cfd-5154-bb94-f939cc106e31,e73_MaterialRecords,,,,,,,73b0b91d-e275-593d-9b60-dc7777b49154,tg:mmbbr:1677,tg:mmbbr:1677_#1,1,"[{""resourceId"": ""73b0b91d-e275-593d-9b60-dc7777b49154"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ec386b7-fd4d-4ebc-bc8b-7769e8a52f28"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bd8e7a2f-ca20-5eec-87af-f993cc2f2163,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bd8e7a2f-ca20-5eec-87af-f993cc2f2163,object identifier,tg:mmbbr:2345,record identifiers,MMB.A.2345,descriptive note,Nederlands,Herinnering aan het bezoek van het museum en beschrijving van de sfeer,Brieven
bd8e7a2f-ca20-5eec-87af-f993cc2f2163,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bd8e7a2f-ca20-5eec-87af-f993cc2f2163,e73_MaterialRecords,,,,,,,b7ceb0a0-5ace-55c7-8d26-ced1471de28c,tg:mmbbr:2345,tg:mmbbr:2345_#1,1,"[{""resourceId"": ""b7ceb0a0-5ace-55c7-8d26-ced1471de28c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26d8e548-d636-4510-afa8-63704866c623"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bd984b2c-504c-5e2f-a931-098a09f94c5f,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bd984b2c-504c-5e2f-a931-098a09f94c5f,object identifier,tg:mmbbr:2039,record identifiers,MMB.A.2039,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
bd984b2c-504c-5e2f-a931-098a09f94c5f,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
bd984b2c-504c-5e2f-a931-098a09f94c5f,e73_MaterialRecords,,,,,,,6e5f0c9f-4b2a-56b7-a986-c4e52b35fe2f,tg:mmbbr:2039,tg:mmbbr:2039_#1,1,"[{""resourceId"": ""6e5f0c9f-4b2a-56b7-a986-c4e52b35fe2f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""55944c7d-d008-4d5b-a6d9-cdf8de982dc9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
be14aad3-bb70-5d7b-a102-6600e6f5f514,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/be14aad3-bb70-5d7b-a102-6600e6f5f514,object identifier,tg:mmbbr:354,record identifiers,MMB.A.0354,descriptive note,Nederlands,"de verzending van een kader in schildpad, inlichtingen over schilderijen voor een tentoonstelling en het aanbod van een gotisch schilderij voorstellende Christus, een houten lijst, drie schouwen (één met drie leeuwenkoppen, één in gebakken steen met engel",Brieven
be14aad3-bb70-5d7b-a102-6600e6f5f514,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
be14aad3-bb70-5d7b-a102-6600e6f5f514,e73_MaterialRecords,,,,,,,5b35aa38-efe2-5f92-aa19-7f3b39c3a36f,tg:mmbbr:354,tg:mmbbr:354_#1,1,"[{""resourceId"": ""5b35aa38-efe2-5f92-aa19-7f3b39c3a36f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bd08726f-37cf-4835-a087-c55fd20d1b79"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
be1b49ba-639d-5df5-86dd-1ae3554bc41e,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/be1b49ba-639d-5df5-86dd-1ae3554bc41e,object identifier,tg:mmbbr:1643,record identifiers,MMB.A.1643,descriptive note,Nederlands,Vraag om advies over een eikenhouten beeld [Ecclesia of Barbara] dat Fritz werd aangeboden voor 500 fr.,Brieven
be1b49ba-639d-5df5-86dd-1ae3554bc41e,e73_Languages,https://dams.antwerpen.be,/asset/a1JcPAMUDqgEFaMTML9QDI7I,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
be1b49ba-639d-5df5-86dd-1ae3554bc41e,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
be1b49ba-639d-5df5-86dd-1ae3554bc41e,e73_MaterialRecords,,,,,,,914b0932-c2dd-541c-ae11-f33af13d5bb8,tg:mmbbr:1643,tg:mmbbr:1643_#1,1,"[{""resourceId"": ""914b0932-c2dd-541c-ae11-f33af13d5bb8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4523afe9-9a2f-4e4d-8719-1fccb41cb6f3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
be486400-b768-57a8-ba1e-4fdd31c80093,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/be486400-b768-57a8-ba1e-4fdd31c80093,object identifier,tg:mmbbr:1391,record identifiers,MMB.A.1391,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
be486400-b768-57a8-ba1e-4fdd31c80093,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
be486400-b768-57a8-ba1e-4fdd31c80093,e73_MaterialRecords,,,,,,,efcba8ec-db95-5c45-bbfa-cd855d3e0949,tg:mmbbr:1391,tg:mmbbr:1391_#1,1,"[{""resourceId"": ""efcba8ec-db95-5c45-bbfa-cd855d3e0949"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5ed46731-8552-4324-b2d2-7fa96c844aca"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
be7313f0-6222-5b14-8801-eaa267add838,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/be7313f0-6222-5b14-8801-eaa267add838,object identifier,tg:mmbbr:2021,record identifiers,MMB.A.2021,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
be7313f0-6222-5b14-8801-eaa267add838,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
be7313f0-6222-5b14-8801-eaa267add838,e73_MaterialRecords,,,,,,,06122046-4ff7-5dcf-bcd7-40462f666c44,tg:mmbbr:2021,tg:mmbbr:2021_#1,1,"[{""resourceId"": ""06122046-4ff7-5dcf-bcd7-40462f666c44"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9f96dd0f-5731-45d7-8502-1a049c2edefa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
be7852ce-3ec6-5923-81f4-3c5e43f45552,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/be7852ce-3ec6-5923-81f4-3c5e43f45552,object identifier,tg:mmbbr:1170,record identifiers,MMB.A.1170,descriptive note,Nederlands,uittreksel over de schilder Arendt uit het register van de staten van goed van de stad Gent [12/05/1530],Brieven
be7852ce-3ec6-5923-81f4-3c5e43f45552,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
be7852ce-3ec6-5923-81f4-3c5e43f45552,e73_MaterialRecords,,,,,,,7d4648e0-24a7-526f-84b4-196032c8c8e4,tg:mmbbr:1170,tg:mmbbr:1170_#1,1,"[{""resourceId"": ""7d4648e0-24a7-526f-84b4-196032c8c8e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4167ba49-be88-4193-b068-72346090f08b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/be8a0739-6fc0-592f-ba72-e3d539d5255d,object identifier,tg:mmbbr:574,record identifiers,MMB.A.0574,descriptive note,Nederlands,"de aankoop, de verzending en de afrekening van zes werken (tekeningen) door Goltzius, Hirschvogel [anoniem, Landschap met een dorpskerk], Rafaël [anoniem, Heilige Catharina van Alexandrië], Titiaan [anoniem, Dagloner, op de rug gezien], Biltha [anoniem, Ontwerp voor een universiteitsscepter] en Saenredam",Brieven
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_Languages,https://dams.antwerpen.be,/asset/bCWIVrjPc6FAXnRVernsjQOP,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_Languages,https://dams.antwerpen.be,/asset/Z1ikUcTSiivTeMHT4ACgoyfY,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_Languages,https://dams.antwerpen.be,/asset/n1NO3PnYVJTVcCVebDavho0D,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_Languages,https://dams.antwerpen.be,/asset/z1KCeOSlFcebGgaRRg3Fb9s8,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
be8a0739-6fc0-592f-ba72-e3d539d5255d,e73_MaterialRecords,,,,,,,6e6e9664-7edd-5dda-8ffc-81b7e2f23b23,tg:mmbbr:574,tg:mmbbr:574_#1,1,"[{""resourceId"": ""6e6e9664-7edd-5dda-8ffc-81b7e2f23b23"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d02a9ec5-1997-4bc5-a459-8e48e9fdf6e6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
be9663f3-89ae-5087-b9bc-de9cb71206e7,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/be9663f3-89ae-5087-b9bc-de9cb71206e7,object identifier,tg:mmbbr:663,record identifiers,MMB.A.0663,descriptive note,Nederlands,de ontvangst van een cataloog en inlichtingen over de wapenschilden op twee schilderijen,Brieven
be9663f3-89ae-5087-b9bc-de9cb71206e7,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
be9663f3-89ae-5087-b9bc-de9cb71206e7,e73_MaterialRecords,,,,,,,769bbead-9c13-5896-8808-8b850d826a68,tg:mmbbr:663,tg:mmbbr:663_#1,1,"[{""resourceId"": ""769bbead-9c13-5896-8808-8b850d826a68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""beabf06a-b21c-4e85-8016-1940b6fd0e88"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
be9a63eb-394e-5b1d-84a1-2149820b44f2,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/be9a63eb-394e-5b1d-84a1-2149820b44f2,object identifier,tg:mmbbr:1741,record identifiers,MMB.A.1741,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
be9a63eb-394e-5b1d-84a1-2149820b44f2,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
be9a63eb-394e-5b1d-84a1-2149820b44f2,e73_MaterialRecords,,,,,,,e7f8588c-2872-55c1-abaa-b78d5a2061ee,tg:mmbbr:1741,tg:mmbbr:1741_#1,1,"[{""resourceId"": ""e7f8588c-2872-55c1-abaa-b78d5a2061ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4dedbda9-9839-4766-b846-3693a7c268ba"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
bed86c00-96df-574c-b4b6-db88fc8a7a37,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/bed86c00-96df-574c-b4b6-db88fc8a7a37,object identifier,tg:mmbbr:657,record identifiers,MMB.A.0657,descriptive note,Nederlands,de ontvangst van geld en de verzending van een Perzisch tapijt,Brieven
bed86c00-96df-574c-b4b6-db88fc8a7a37,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
