ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,adm.acquiredVia,adm.id_mat,adm.inv,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Material,Object Type,volgnummer,note,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier
e4d8d117-08cd-5aa2-9d4b-5d8781bab9ce,tg:lhbr:16772_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:6086,tg:lhbr:16772_#1,138994/18,isad:lh:7022,B 742 / B (8),e4d8d117-08cd-5aa2-9d4b-5d8781bab9ce,,,,,,,,,,,,
e4e2ceae-7dfb-56f6-92d6-df4604f65dd9,tg:lhbr:2044_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:2044_#1,https://data.letterenhuis.be/ark:/24970/e4e2ceae-7dfb-56f6-92d6-df4604f65dd9
e4e2ceae-7dfb-56f6-92d6-df4604f65dd9,tg:lhbr:2044_#1,e22_AcquisitionNumbers,1,,,,139260/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4e2ceae-7dfb-56f6-92d6-df4604f65dd9,tg:lhbr:2044_#1,e22_Acquisitions,1,tr:lh:6090,"dlod={""name"":""Archief van Edward Amter"",""ark"":""ark:/24970/x0/e083e270-fd2c-50bb-9048-978ada02799d"",""uri"":""/repositories/11/accessions/19175"",""id"":""tr:lh:6090"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e083e270-fd2c-50bb-9048-978ada02799d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4e2ceae-7dfb-56f6-92d6-df4604f65dd9,tg:lhbr:2044_#1,e22_Archives,1,,,,,,,,,,,isad:lh:1709,"dlod={""name"":""Brieven aan Maurits Geerardyn"",""ark"":""ark:/24970/x0/b511d8bc-a3e8-5535-ab7a-b359c158e138"",""uri"":""/repositories/11/archival_objects/206673"",""id"":""isad:lh:1709"",""nameWithContext"":[""Briefwisseling"",""Brieven van Edward Amter per correspondent""],""resourceName"":""Archief van Edward Amter"",""resourceArk"":""ark:/24970/x0/8e5425ae-cf46-5e6f-9eef-a54aeec809a8"",""resourceURI"":""/repositories/11/resources/2688"",""resourceID"":""isad:lh:1359"",""capacity"":""Brieven aan Maurits Geerardyn"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b511d8bc-a3e8-5535-ab7a-b359c158e138,,,,,,,,,,,,,,,,,,,
e4e2ceae-7dfb-56f6-92d6-df4604f65dd9,tg:lhbr:2044_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:6090,tg:lhbr:2044_#1,139260/2,isad:lh:1709,A 315 / B,e4e2ceae-7dfb-56f6-92d6-df4604f65dd9,,,,,,,,,,,,
e53d6914-d4ad-5a8c-8216-733404d92130,tg:lhbr:177010_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:177010_#1,https://data.letterenhuis.be/ark:/24970/e53d6914-d4ad-5a8c-8216-733404d92130
e53d6914-d4ad-5a8c-8216-733404d92130,tg:lhbr:177010_#1,e22_AcquisitionNumbers,1,,,,74145/489,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e53d6914-d4ad-5a8c-8216-733404d92130,tg:lhbr:177010_#1,e22_Archives,1,,,,,,,,,,,isad:lh:70902,"dlod={""name"":""Brieven van Maria Rosseels [Redacteur van De Standaard]"",""ark"":""ark:/24970/x0/1eec307b-11fe-5dea-a4f5-aefef18693a7"",""uri"":""/repositories/11/archival_objects/277278"",""id"":""isad:lh:70902"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Georg Hermanowski per correspondent""],""resourceName"":""Archief van Georg Hermanowski"",""resourceArk"":""ark:/24970/x0/3c896c19-3031-5844-a2ee-19386e4087c0"",""resourceURI"":""/repositories/11/resources/3586"",""resourceID"":""isad:lh:1053"",""capacity"":""Brieven van Maria Rosseels [Redacteur van De Standaard]"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/1eec307b-11fe-5dea-a4f5-aefef18693a7,,,,,,,,,,,,,,,,,,,
e53d6914-d4ad-5a8c-8216-733404d92130,tg:lhbr:177010_#1,e22_Items,1,,,,,,,,,,,,,,,,tg:lhbr:177010_#1,74145/489,isad:lh:70902,H 5367 / B2,e53d6914-d4ad-5a8c-8216-733404d92130,,,,,,,,,,,,
e53d6914-d4ad-5a8c-8216-733404d92130,tg:lhbr:177010_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,
e53d6914-d4ad-5a8c-8216-733404d92130,tg:lhbr:177010_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,ts,,,,,,,,,,,,,,,,,,,,,,typewriting,,,
e5761a2c-bd95-5541-9313-b9721ec14236,tg:lhbr:92880_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:92880_#1,https://data.letterenhuis.be/ark:/24970/e5761a2c-bd95-5541-9313-b9721ec14236
e5761a2c-bd95-5541-9313-b9721ec14236,tg:lhbr:92880_#1,e22_AcquisitionNumbers,1,,,,150196,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5761a2c-bd95-5541-9313-b9721ec14236,tg:lhbr:92880_#1,e22_Archives,1,,,,,,,,,,,isad:lh:39638,"dlod={""name"":""Brieven van Albert de Longie"",""ark"":""ark:/24970/x0/9dae58a0-e39c-5a8b-8667-8c0b902ce954"",""uri"":""/repositories/11/archival_objects/315963"",""id"":""isad:lh:39638"",""nameWithContext"":[""Briefwisseling"",""Brieven aan De Faun per correspondent""],""resourceName"":""Archief van De Faun"",""resourceArk"":""ark:/24970/x0/f5f05577-8953-58c0-8fa8-d742f3ae3772"",""resourceURI"":""/repositories/11/resources/3952"",""resourceID"":""isad:lh:980"",""capacity"":""Brieven van Albert de Longie"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/9dae58a0-e39c-5a8b-8667-8c0b902ce954,,,,,,,,,,,,,,,,,,,
e5761a2c-bd95-5541-9313-b9721ec14236,tg:lhbr:92880_#1,e22_Items,1,,,,,,,,,,,,,,,,tg:lhbr:92880_#1,150196,isad:lh:39638,F 162 / B2,e5761a2c-bd95-5541-9313-b9721ec14236,,,,,,,,,,,,
e598b11d-4c62-5bb4-b51a-9fce5747d1bd,tg:lhbr:88911_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:88911_#1,https://data.letterenhuis.be/ark:/24970/e598b11d-4c62-5bb4-b51a-9fce5747d1bd
e598b11d-4c62-5bb4-b51a-9fce5747d1bd,tg:lhbr:88911_#1,e22_Archives,1,,,,,,,,,,,isad:lh:38087,"dlod={""name"":""Brieven van Oscar Leemans"",""ark"":""ark:/24970/x0/fae1920a-35cb-5fe5-9287-5560d6f3523c"",""uri"":""/repositories/11/archival_objects/299854"",""id"":""isad:lh:38087"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Fritz Francken per correspondent""],""resourceName"":""Archief van Fritz Francken"",""resourceArk"":""ark:/24970/x0/547eb52a-fc4c-5780-b23a-ef651a286b5a"",""resourceURI"":""/repositories/11/resources/3797"",""resourceID"":""isad:lh:313"",""capacity"":""Brieven van Oscar Leemans"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fae1920a-35cb-5fe5-9287-5560d6f3523c,,,,,,,,,,,,,,,,,,,
e598b11d-4c62-5bb4-b51a-9fce5747d1bd,tg:lhbr:88911_#1,e22_Items,1,,,,,,,,,,,,,,,,tg:lhbr:88911_#1,,isad:lh:38087,L 3213 / B,e598b11d-4c62-5bb4-b51a-9fce5747d1bd,,,,,,,,,,,,
e5a1cbf7-29dd-57bb-a07d-71c2e39feec1,tg:lhbr:78271_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:78271_#1,https://data.letterenhuis.be/ark:/24970/e5a1cbf7-29dd-57bb-a07d-71c2e39feec1
e5a1cbf7-29dd-57bb-a07d-71c2e39feec1,tg:lhbr:78271_#1,e22_AcquisitionNumbers,1,,,,143126/6a-b,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5a1cbf7-29dd-57bb-a07d-71c2e39feec1,tg:lhbr:78271_#1,e22_Acquisitions,1,tr:lh:6187,"dlod={""name"":""Archief van Jos Hendrickx"",""ark"":""ark:/24970/x0/a04cf233-cc29-5bc9-a90f-82c1ef930d37"",""uri"":""/repositories/11/accessions/12418"",""id"":""tr:lh:6187"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a04cf233-cc29-5bc9-a90f-82c1ef930d37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5a1cbf7-29dd-57bb-a07d-71c2e39feec1,tg:lhbr:78271_#1,e22_Archives,1,,,,,,,,,,,isad:lh:34455,"dlod={""name"":""Brieven van Luc Indestege"",""ark"":""ark:/24970/x0/6117cdb5-c1f2-514c-99f9-73df0a28dba7"",""uri"":""/repositories/11/archival_objects/327795"",""id"":""isad:lh:34455"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Jos Hendrickx per correspondent""],""resourceName"":""Archief van Jos Hendrickx"",""resourceArk"":""ark:/24970/x0/98f1e788-8b2d-5342-8fbc-6613153f03b9"",""resourceURI"":""/repositories/11/resources/4097"",""resourceID"":""isad:lh:531"",""capacity"":""Brieven van Luc Indestege"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/6117cdb5-c1f2-514c-99f9-73df0a28dba7,,,,,,,,,,,,,,,,,,,
e5a1cbf7-29dd-57bb-a07d-71c2e39feec1,tg:lhbr:78271_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:6187,tg:lhbr:78271_#1,143126/6a-b,isad:lh:34455,I 405 / B,e5a1cbf7-29dd-57bb-a07d-71c2e39feec1,,,,,,,,,,,,
e5d930e8-8dd2-52b6-8538-2f0fb4763e8f,tg:lhbr:91105_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:91105_#1,https://data.letterenhuis.be/ark:/24970/e5d930e8-8dd2-52b6-8538-2f0fb4763e8f
e5d930e8-8dd2-52b6-8538-2f0fb4763e8f,tg:lhbr:91105_#1,e22_AcquisitionNumbers,1,,,,129466/1a-b,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5d930e8-8dd2-52b6-8538-2f0fb4763e8f,tg:lhbr:91105_#1,e22_Acquisitions,1,tr:lh:5939,"dlod={""name"":""Archief van Frits Sano"",""ark"":""ark:/24970/x0/6f32686c-3e39-5fa8-a01d-1e22035a153f"",""uri"":""/repositories/11/accessions/13561"",""id"":""tr:lh:5939"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6f32686c-3e39-5fa8-a01d-1e22035a153f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5d930e8-8dd2-52b6-8538-2f0fb4763e8f,tg:lhbr:91105_#1,e22_Archives,1,,,,,,,,,,,isad:lh:38966,"dlod={""name"":""Brieven van August Ley aan Karel Sano"",""ark"":""ark:/24970/x0/1ef481bf-caf1-510e-8072-86a772915e11"",""uri"":""/repositories/11/archival_objects/225693"",""id"":""isad:lh:38966"",""nameWithContext"":[""Briefwisseling"",""Brieven van derden aan derden""],""resourceName"":""Archief van Frits Sano"",""resourceArk"":""ark:/24970/x0/4188a71b-f11e-5bf7-8342-8124a4f726b7"",""resourceURI"":""/repositories/11/resources/2921"",""resourceID"":""isad:lh:433"",""capacity"":""Brieven van August Ley aan Karel Sano"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/1ef481bf-caf1-510e-8072-86a772915e11,,,,,,,,,,,,,,,,,,,
e5d930e8-8dd2-52b6-8538-2f0fb4763e8f,tg:lhbr:91105_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:5939,tg:lhbr:91105_#1,129466/1a-b,isad:lh:38966,L 498 / B,e5d930e8-8dd2-52b6-8538-2f0fb4763e8f,,,,,,,,,,,,
e645173a-0ea5-57b4-b0b4-0ddfbedb4c6e,tg:lhbr:102969_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:102969_#1,https://data.letterenhuis.be/ark:/24970/e645173a-0ea5-57b4-b0b4-0ddfbedb4c6e
e645173a-0ea5-57b4-b0b4-0ddfbedb4c6e,tg:lhbr:102969_#1,e22_AcquisitionNumbers,1,,,,67928/6,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e645173a-0ea5-57b4-b0b4-0ddfbedb4c6e,tg:lhbr:102969_#1,e22_Acquisitions,1,tr:lh:3450,"dlod={""name"":""Archief van Jan Blockx"",""ark"":""ark:/24970/x0/c08aa944-261e-54b4-8c53-b7c14b5b4bdd"",""uri"":""/repositories/11/accessions/15730"",""id"":""tr:lh:3450"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c08aa944-261e-54b4-8c53-b7c14b5b4bdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e645173a-0ea5-57b4-b0b4-0ddfbedb4c6e,tg:lhbr:102969_#1,e22_Archives,1,,,,,,,,,,,isad:lh:43616,"dlod={""name"":""Brieven van Lodewijk Mortelmans"",""ark"":""ark:/24970/x0/766fb29b-a408-5963-b117-e003bd480568"",""uri"":""/repositories/11/archival_objects/313313"",""id"":""isad:lh:43616"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Jan Blockx per correspondent""],""resourceName"":""Archief van Jan Blockx"",""resourceArk"":""ark:/24970/x0/f577d3cb-a402-5b6d-bcca-ad6d85ea9e47"",""resourceURI"":""/repositories/11/resources/3905"",""resourceID"":""isad:lh:1163"",""capacity"":""Brieven van Lodewijk Mortelmans"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/766fb29b-a408-5963-b117-e003bd480568,,,,,,,,,,,,,,,,,,,
e645173a-0ea5-57b4-b0b4-0ddfbedb4c6e,tg:lhbr:102969_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:3450,tg:lhbr:102969_#1,67928/6,isad:lh:43616,M 8235 / B,e645173a-0ea5-57b4-b0b4-0ddfbedb4c6e,,,,,,,,,,,,
e655492f-d331-5735-9cb7-cf7f70ecb4cf,tg:lhbr:51945_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:51945_#1,https://data.letterenhuis.be/ark:/24970/e655492f-d331-5735-9cb7-cf7f70ecb4cf
e655492f-d331-5735-9cb7-cf7f70ecb4cf,tg:lhbr:51945_#1,e22_AcquisitionNumbers,1,,,,92519/36,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e655492f-d331-5735-9cb7-cf7f70ecb4cf,tg:lhbr:51945_#1,e22_Acquisitions,1,tr:lh:4744,"dlod={""name"":""Archief van Lode Baekelmans"",""ark"":""ark:/24970/x0/c91a83ae-4918-5b0c-824d-aee1cb013e33"",""uri"":""/repositories/11/accessions/16717"",""id"":""tr:lh:4744"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c91a83ae-4918-5b0c-824d-aee1cb013e33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e655492f-d331-5735-9cb7-cf7f70ecb4cf,tg:lhbr:51945_#1,e22_Archives,1,,,,,,,,,,,isad:lh:23604,"dlod={""name"":""Brieven van Ernest van der Eyken"",""ark"":""ark:/24970/x0/b14ec293-9382-5669-8d84-79f57882a844"",""uri"":""/repositories/11/archival_objects/304577"",""id"":""isad:lh:23604"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Lode Baekelmans per correspondent""],""resourceName"":""Archief van Lode Baekelmans"",""resourceArk"":""ark:/24970/x0/db630552-a2d4-51d8-bb15-7aa6ca8285da"",""resourceURI"":""/repositories/11/resources/3866"",""resourceID"":""isad:lh:47"",""capacity"":""Brieven van Ernest van der Eyken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b14ec293-9382-5669-8d84-79f57882a844,,,,,,,,,,,,,,,,,,,
e655492f-d331-5735-9cb7-cf7f70ecb4cf,tg:lhbr:51945_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:4744,tg:lhbr:51945_#1,92519/36,isad:lh:23604,E 47 / B,e655492f-d331-5735-9cb7-cf7f70ecb4cf,,,,,,,,,,,,
e6c70f6d-d83c-5956-8162-999485ba5817,tg:lhbr:80255_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:80255_#1,https://data.letterenhuis.be/ark:/24970/e6c70f6d-d83c-5956-8162-999485ba5817
e6c70f6d-d83c-5956-8162-999485ba5817,tg:lhbr:80255_#1,e22_AcquisitionNumbers,1,,,,119712/139,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6c70f6d-d83c-5956-8162-999485ba5817,tg:lhbr:80255_#1,e22_Acquisitions,1,tr:lh:5778,"dlod={""name"":""Archief van Maurice Roelants"",""ark"":""ark:/24970/x0/b24c4e5b-a3a8-5b38-aea1-890fb21fb943"",""uri"":""/repositories/11/accessions/14311"",""id"":""tr:lh:5778"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b24c4e5b-a3a8-5b38-aea1-890fb21fb943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6c70f6d-d83c-5956-8162-999485ba5817,tg:lhbr:80255_#1,e22_Archives,1,,,,,,,,,,,isad:lh:1111,"dlod={""name"":""Oorlogsdossier"",""ark"":""ark:/24970/x0/6ac3f9da-d08e-5f17-b096-8fd0ca6c9b10"",""uri"":""/repositories/11/archival_objects/200816"",""id"":""isad:lh:1111"",""nameWithContext"":[""Briefwisseling"",""Thematisch""],""resourceName"":""Archief van Vereniging van Vlaamse Letterkundigen"",""resourceArk"":""ark:/24970/x0/bab0b7c5-a67d-524b-8ea4-4c7b1b8a5fa2"",""resourceURI"":""/repositories/11/resources/2574"",""resourceID"":""isad:lh:1108"",""capacity"":""Oorlogsdossier"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/6ac3f9da-d08e-5f17-b096-8fd0ca6c9b10,,,,,,,,,,,,,,,,,,,
e6c70f6d-d83c-5956-8162-999485ba5817,tg:lhbr:80255_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:5778,tg:lhbr:80255_#1,119712/139,isad:lh:1111,V 37336 / B2 (Oorlogsdossier),e6c70f6d-d83c-5956-8162-999485ba5817,,,,,,,,,,,,
e6da68d0-129d-52a4-a8b8-770a60c7b9d6,tg:lhbr:84988_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:84988_#1,https://data.letterenhuis.be/ark:/24970/e6da68d0-129d-52a4-a8b8-770a60c7b9d6
e6da68d0-129d-52a4-a8b8-770a60c7b9d6,tg:lhbr:84988_#1,e22_AcquisitionNumbers,1,,,,43197/103,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6da68d0-129d-52a4-a8b8-770a60c7b9d6,tg:lhbr:84988_#1,e22_Acquisitions,1,tr:lh:2269,"dlod={""name"":""Archiefstukken van Ary J.J. Delen"",""ark"":""ark:/24970/x0/3c07e994-9423-5489-a5a7-f6fea599935b"",""uri"":""/repositories/11/accessions/18159"",""id"":""tr:lh:2269"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/3c07e994-9423-5489-a5a7-f6fea599935b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6da68d0-129d-52a4-a8b8-770a60c7b9d6,tg:lhbr:84988_#1,e22_Archives,1,,,,,,,,,,,isad:lh:7797,"dlod={""name"":""Brievenboek"",""ark"":""ark:/24970/x0/68f63902-d8c7-54f2-82a0-bae24822be54"",""uri"":""/repositories/11/archival_objects/212761"",""id"":""isad:lh:7797"",""nameWithContext"":[""Briefwisseling"",""Thematisch""],""resourceName"":""Archief van Louis van Kuyck"",""resourceArk"":""ark:/24970/x0/574a5240-5cd3-5227-ac21-d7c5adcb1db2"",""resourceURI"":""/repositories/11/resources/2776"",""resourceID"":""isad:lh:7794"",""capacity"":""Brievenboek"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/68f63902-d8c7-54f2-82a0-bae24822be54,,,,,,,,,,,,,,,,,,,
e6da68d0-129d-52a4-a8b8-770a60c7b9d6,tg:lhbr:84988_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:2269,tg:lhbr:84988_#1,43197/103,isad:lh:7797,K 99433 / B (Brievenboek),e6da68d0-129d-52a4-a8b8-770a60c7b9d6,,,,,,,,,,,,
e6e2d780-da30-5623-88a9-910b7db12384,tg:lhbr:223807_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:223807_#1,https://data.letterenhuis.be/ark:/24970/e6e2d780-da30-5623-88a9-910b7db12384
e6e2d780-da30-5623-88a9-910b7db12384,tg:lhbr:223807_#1,e22_AcquisitionNumbers,1,,,,211404/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6e2d780-da30-5623-88a9-910b7db12384,tg:lhbr:223807_#1,e22_Acquisitions,1,tr:lh:7870,"dlod={""name"":""Archief van Michel Seuphor"",""ark"":""ark:/24970/x0/ef698f21-cc87-572c-ad29-bc80ab660e87"",""uri"":""/repositories/11/accessions/19362"",""id"":""tr:lh:7870"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ef698f21-cc87-572c-ad29-bc80ab660e87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6e2d780-da30-5623-88a9-910b7db12384,tg:lhbr:223807_#1,e22_Archives,1,,,,,,,,,,,isad:lh:80814,"dlod={""name"":""Loys Masson"",""ark"":""ark:/24970/x0/a2ecbd85-b599-5a7b-b1eb-abbec07b122f"",""uri"":""/repositories/11/archival_objects/308324"",""id"":""isad:lh:80814"",""nameWithContext"":[""Briefwisseling/Lettres"",""Reeks M""],""resourceName"":""Archief van Michel Seuphor"",""resourceArk"":""ark:/24970/x0/ae31e955-ddae-563a-bf03-21ce2aa191b8"",""resourceURI"":""/repositories/11/resources/3874"",""resourceID"":""isad:lh:3778"",""capacity"":""Loys Masson"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/a2ecbd85-b599-5a7b-b1eb-abbec07b122f,,,,,,,,,,,,,,,,,,,
e6e2d780-da30-5623-88a9-910b7db12384,tg:lhbr:223807_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:7870,tg:lhbr:223807_#1,211404/1,isad:lh:80814,S 59 / Archief M,e6e2d780-da30-5623-88a9-910b7db12384,,,,,,,,,,,,
e6e2d780-da30-5623-88a9-910b7db12384,tg:lhbr:223807_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,ink,,,,,,,,
e6e2d780-da30-5623-88a9-910b7db12384,tg:lhbr:223807_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,
e6e2d780-da30-5623-88a9-910b7db12384,tg:lhbr:223807_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,handwriting,,,
e6e54a01-3154-59a3-a930-85297c52b0ff,tg:lhbr:140168_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:140168_#1,https://data.letterenhuis.be/ark:/24970/e6e54a01-3154-59a3-a930-85297c52b0ff
e6e54a01-3154-59a3-a930-85297c52b0ff,tg:lhbr:140168_#1,e22_AcquisitionNumbers,1,,,,105901/694,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6e54a01-3154-59a3-a930-85297c52b0ff,tg:lhbr:140168_#1,e22_Acquisitions,1,tr:lh:5403,"dlod={""name"":""Archief van Lambert Swerts"",""ark"":""ark:/24970/x0/7fdceee7-5a33-5097-a09c-b3e052b9d435"",""uri"":""/repositories/11/accessions/15212"",""id"":""tr:lh:5403"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7fdceee7-5a33-5097-a09c-b3e052b9d435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6e54a01-3154-59a3-a930-85297c52b0ff,tg:lhbr:140168_#1,e22_Archives,1,,,,,,,,,,,isad:lh:58294,"dlod={""name"":""Brieven aan Jos Philippen"",""ark"":""ark:/24970/x0/d312fb32-eaf6-5b7f-897d-1aaab31b22d5"",""uri"":""/repositories/11/archival_objects/189960"",""id"":""isad:lh:58294"",""nameWithContext"":[""Briefwisseling"",""Brieven van Lambert Swerts per correspondent""],""resourceName"":""Archief van Lambert Swerts"",""resourceArk"":""ark:/24970/x0/47dd6dc2-2250-5438-ae71-ca55cf00dbc5"",""resourceURI"":""/repositories/11/resources/2406"",""resourceID"":""isad:lh:21"",""capacity"":""Brieven aan Jos Philippen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d312fb32-eaf6-5b7f-897d-1aaab31b22d5,,,,,,,,,,,,,,,,,,,
e6e54a01-3154-59a3-a930-85297c52b0ff,tg:lhbr:140168_#1,e22_Items,1,,,,,,,,,,,,,,,tr:lh:5403,tg:lhbr:140168_#1,105901/694,isad:lh:58294,S 9975 / B,e6e54a01-3154-59a3-a930-85297c52b0ff,,,,,,,,,,,,
e70ce370-9d29-5d50-a4f1-92455640f01c,tg:lhbr:254468_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:254468_#1,https://data.letterenhuis.be/ark:/24970/e70ce370-9d29-5d50-a4f1-92455640f01c
e70ce370-9d29-5d50-a4f1-92455640f01c,tg:lhbr:254468_#1,e22_Acquisitions,1,tr:lh:9770,"dlod={""name"":""Archief van Karel Jonckheere"",""ark"":""ark:/24970/x0/b36068c5-a323-5a15-9753-77bc019bb5b7"",""uri"":""/repositories/11/accessions/14814"",""id"":""tr:lh:9770"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b36068c5-a323-5a15-9753-77bc019bb5b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
