ResourceID,card,order,Object Identifier,Other Identifier Type,Object Number,Other Identifier,Description Type,Description Language,Description,Language,Record Type
3d5c1f61-6da0-585d-89e1-099f0e1e1a61,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3d5c1f61-6da0-585d-89e1-099f0e1e1a61,object identifier,tg:mmbbr:1685,MMB.A.1822,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
3068a9b9-6dad-5d93-bf99-1892d0962536,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3068a9b9-6dad-5d93-bf99-1892d0962536,object identifier,tg:mmbbr:1686,MMB.A.1823,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
e280d429-e274-5caa-b762-fdb255167a83,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e280d429-e274-5caa-b762-fdb255167a83,object identifier,tg:mmbbr:1687,MMB.A.1824,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
dd9b1ed8-973a-512a-aebb-93c4e4b46fa3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dd9b1ed8-973a-512a-aebb-93c4e4b46fa3,object identifier,tg:mmbbr:1688,MMB.A.1825,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
a6791bc3-4bdc-5184-b9da-c458dda1defd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a6791bc3-4bdc-5184-b9da-c458dda1defd,object identifier,tg:mmbbr:1689,MMB.A.1826,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
ff598d7f-fb32-5118-bbbc-5eaedd3415b5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ff598d7f-fb32-5118-bbbc-5eaedd3415b5,object identifier,tg:mmbbr:1690,MMB.A.1827,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
b3b32ffd-b569-5376-9844-76e440333cd0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b3b32ffd-b569-5376-9844-76e440333cd0,object identifier,tg:mmbbr:1691,MMB.A.1828,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
6f53bba0-f172-5c44-a29e-cc33078f1dfe,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6f53bba0-f172-5c44-a29e-cc33078f1dfe,object identifier,tg:mmbbr:1692,MMB.A.1829,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
bc61387b-66cd-5193-80bd-92d171a81c5e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bc61387b-66cd-5193-80bd-92d171a81c5e,object identifier,tg:mmbbr:1693,MMB.A.1830,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
593a364f-10a6-5565-a4f9-9906a646e917,AA,0,https://data.museummayervandenbergh.be/ark:/59511/593a364f-10a6-5565-a4f9-9906a646e917,object identifier,tg:mmbbr:1694,MMB.A.1831,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
0f753277-58e2-5434-a8ed-696a21df885c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0f753277-58e2-5434-a8ed-696a21df885c,object identifier,tg:mmbbr:1695,MMB.A.1832,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
39ddd429-4694-5989-bd58-989e223f93c7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/39ddd429-4694-5989-bd58-989e223f93c7,object identifier,tg:mmbbr:1696,MMB.A.1833,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
9dd9170f-4107-55cb-9956-bbbf87f3118f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9dd9170f-4107-55cb-9956-bbbf87f3118f,object identifier,tg:mmbbr:1697,MMB.A.1834,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
094115b5-98ae-5871-a566-95c2dd80a32d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/094115b5-98ae-5871-a566-95c2dd80a32d,object identifier,tg:mmbbr:1698,MMB.A.1835,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
2ec14341-0d42-50f1-ab3a-11dbf6303c30,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2ec14341-0d42-50f1-ab3a-11dbf6303c30,object identifier,tg:mmbbr:1699,MMB.A.1836,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
4b1e5132-a56f-54ef-93b0-9c4bc65e5c3c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4b1e5132-a56f-54ef-93b0-9c4bc65e5c3c,object identifier,tg:mmbbr:1700,MMB.A.1837,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
2abb9c04-f533-552b-8260-386f0bc00116,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2abb9c04-f533-552b-8260-386f0bc00116,object identifier,tg:mmbbr:1701,MMB.A.1838,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid van Madame,French (language),Brieven
36431ac6-ca91-5242-85be-b0617d956808,AA,0,https://data.museummayervandenbergh.be/ark:/59511/36431ac6-ca91-5242-85be-b0617d956808,object identifier,tg:mmbbr:1702,MMB.A.1839,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
85a1f51d-1b6e-53b4-b198-78d4fdd92e37,AA,0,https://data.museummayervandenbergh.be/ark:/59511/85a1f51d-1b6e-53b4-b198-78d4fdd92e37,object identifier,tg:mmbbr:1703,MMB.A.1840,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
00c3f3d6-7a31-5a7c-8646-635f64bd4916,AA,0,https://data.museummayervandenbergh.be/ark:/59511/00c3f3d6-7a31-5a7c-8646-635f64bd4916,object identifier,tg:mmbbr:1704,MMB.A.1841,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid van Madame,French (language),Brieven
dfc53293-8263-5149-8c8a-38c25f21dd31,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dfc53293-8263-5149-8c8a-38c25f21dd31,object identifier,tg:mmbbr:1705,MMB.A.1842,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,French (language),Brieven
27634951-1d3e-58be-b63c-6bcf3519d972,AA,0,https://data.museummayervandenbergh.be/ark:/59511/27634951-1d3e-58be-b63c-6bcf3519d972,object identifier,tg:mmbbr:1706,MMB.A.1843,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
d58a4ab1-88a3-5683-8d67-93cb28d2bbe6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d58a4ab1-88a3-5683-8d67-93cb28d2bbe6,object identifier,tg:mmbbr:1707,MMB.A.1844,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
72cbfdf7-6cbe-50a0-ba83-af6c9f37ac9e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/72cbfdf7-6cbe-50a0-ba83-af6c9f37ac9e,object identifier,tg:mmbbr:1708,MMB.A.1845,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
4a067475-ec05-54fc-b57b-73f0abf3a97e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4a067475-ec05-54fc-b57b-73f0abf3a97e,object identifier,tg:mmbbr:1709,MMB.A.1846,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
02795ced-a966-5215-aa68-85b622c707dc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/02795ced-a966-5215-aa68-85b622c707dc,object identifier,tg:mmbbr:1710,MMB.A.1847,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid van Madame en haar kinderen,French (language),Brieven
5dd07978-ea01-5ad5-87fc-2a33d6c177c1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5dd07978-ea01-5ad5-87fc-2a33d6c177c1,object identifier,tg:mmbbr:1711,MMB.A.1848,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
ebdeda14-64e8-587a-8385-8c2c5ce55c96,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ebdeda14-64e8-587a-8385-8c2c5ce55c96,object identifier,tg:mmbbr:1712,MMB.A.1849,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid van Monsieur,French (language),Brieven
2bf9f231-dffb-5f15-ab29-7d508e9d43f8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2bf9f231-dffb-5f15-ab29-7d508e9d43f8,object identifier,tg:mmbbr:1713,MMB.A.1850,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
1f98e0c2-f120-512a-9bbe-70951713194f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1f98e0c2-f120-512a-9bbe-70951713194f,object identifier,tg:mmbbr:1714,MMB.A.1851,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,French (language),Brieven
b690ba94-53bc-5254-a8c8-aba3ea48e76c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b690ba94-53bc-5254-a8c8-aba3ea48e76c,object identifier,tg:mmbbr:1715,MMB.A.1852,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
b00ac186-b93a-5642-819e-48d6dedff598,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b00ac186-b93a-5642-819e-48d6dedff598,object identifier,tg:mmbbr:1716,MMB.A.1853,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
a44f9ec0-192f-5235-8725-dfcfef9eb40a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a44f9ec0-192f-5235-8725-dfcfef9eb40a,object identifier,tg:mmbbr:1717,MMB.A.1854,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid van Madame,French (language),Brieven
e50374cb-ea56-5476-9dc9-f597341a69cf,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e50374cb-ea56-5476-9dc9-f597341a69cf,object identifier,tg:mmbbr:1718,MMB.A.1855,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
627913d5-98a6-5e51-bfc3-1fa93bdb25d1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/627913d5-98a6-5e51-bfc3-1fa93bdb25d1,object identifier,tg:mmbbr:1719,MMB.A.1856,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
2fbdb4c0-bd94-5c2c-87e4-4facfd01b444,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2fbdb4c0-bd94-5c2c-87e4-4facfd01b444,object identifier,tg:mmbbr:1720,MMB.A.1857,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
c5756a41-7643-5017-b4e6-6cf6957b64f4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c5756a41-7643-5017-b4e6-6cf6957b64f4,object identifier,tg:mmbbr:1721,MMB.A.1858,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
5e269aac-d81b-5573-ac0d-64fcfdd10deb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5e269aac-d81b-5573-ac0d-64fcfdd10deb,object identifier,tg:mmbbr:1722,MMB.A.1859,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
fc50604b-9b6b-5d3a-9fc7-0bcea94d8cd0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/fc50604b-9b6b-5d3a-9fc7-0bcea94d8cd0,object identifier,tg:mmbbr:1723,MMB.A.1860,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
bc2ab9e7-7480-526a-8738-2e41cadea711,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bc2ab9e7-7480-526a-8738-2e41cadea711,object identifier,tg:mmbbr:1724,MMB.A.1861,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
1679a864-2bb8-54d8-a3fd-5f858d008ac7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1679a864-2bb8-54d8-a3fd-5f858d008ac7,object identifier,tg:mmbbr:1725,MMB.A.1862,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
25fced15-910e-50c3-b8c2-0161f611f39e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/25fced15-910e-50c3-b8c2-0161f611f39e,object identifier,tg:mmbbr:1726,MMB.A.1863,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
0da05e52-6518-5ef4-b736-4de17b59a6e7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0da05e52-6518-5ef4-b736-4de17b59a6e7,object identifier,tg:mmbbr:1727,MMB.A.1864,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
881be1fa-ad08-5f07-8ff9-a631179d4ee1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/881be1fa-ad08-5f07-8ff9-a631179d4ee1,object identifier,tg:mmbbr:1728,MMB.A.1865,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
570ca529-e2ca-5d29-a771-25a4cbec69d0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/570ca529-e2ca-5d29-a771-25a4cbec69d0,object identifier,tg:mmbbr:1729,MMB.A.1866,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
c0b6c4c8-3287-5620-97a5-671a6d257665,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c0b6c4c8-3287-5620-97a5-671a6d257665,object identifier,tg:mmbbr:1730,MMB.A.1867,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
9a052a5f-00e9-5468-bbc6-c4a755406aeb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9a052a5f-00e9-5468-bbc6-c4a755406aeb,object identifier,tg:mmbbr:1731,MMB.A.1868,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
5e4540de-e74a-5ffa-809c-eb39d4570132,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5e4540de-e74a-5ffa-809c-eb39d4570132,object identifier,tg:mmbbr:1732,MMB.A.1869,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
b6ef8238-d71a-5cde-b37d-845fb101f553,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b6ef8238-d71a-5cde-b37d-845fb101f553,object identifier,tg:mmbbr:1733,MMB.A.1870,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
ea61daae-ff87-55c0-8942-86988d433374,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ea61daae-ff87-55c0-8942-86988d433374,object identifier,tg:mmbbr:1734,MMB.A.1871,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
da833b62-8ea0-512f-b826-62d4d87f794e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/da833b62-8ea0-512f-b826-62d4d87f794e,object identifier,tg:mmbbr:1735,MMB.A.1872,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
389a982d-9bf9-54c5-96a3-0f2c28891dcf,AA,0,https://data.museummayervandenbergh.be/ark:/59511/389a982d-9bf9-54c5-96a3-0f2c28891dcf,object identifier,tg:mmbbr:1736,MMB.A.1873,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
7f24dd69-06c0-5b86-9a22-1c0018fc9eaf,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7f24dd69-06c0-5b86-9a22-1c0018fc9eaf,object identifier,tg:mmbbr:1737,MMB.A.1874,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
c16e3d23-937e-5dd8-b3ad-d4aaa947edcc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c16e3d23-937e-5dd8-b3ad-d4aaa947edcc,object identifier,tg:mmbbr:1738,MMB.A.1875,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
ed521249-3413-503a-a208-248aa6e52ca5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ed521249-3413-503a-a208-248aa6e52ca5,object identifier,tg:mmbbr:1739,MMB.A.1876,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
88f1a1fb-0fe0-5b5f-b8f1-b0c24239b00d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/88f1a1fb-0fe0-5b5f-b8f1-b0c24239b00d,object identifier,tg:mmbbr:1740,MMB.A.1877,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
be9a63eb-394e-5b1d-84a1-2149820b44f2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/be9a63eb-394e-5b1d-84a1-2149820b44f2,object identifier,tg:mmbbr:1741,MMB.A.1878,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
33d80451-3fc8-57f1-b68b-c38a44ed1eb7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/33d80451-3fc8-57f1-b68b-c38a44ed1eb7,object identifier,tg:mmbbr:1742,MMB.A.1879,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
dcfb4ffc-1003-5c2f-9817-e2ddb04963b3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dcfb4ffc-1003-5c2f-9817-e2ddb04963b3,object identifier,tg:mmbbr:1743,MMB.A.1880,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
8b6f0d2a-49f1-51d8-b4e1-6e95514c63ab,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8b6f0d2a-49f1-51d8-b4e1-6e95514c63ab,object identifier,tg:mmbbr:1744,MMB.A.1881,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
58265405-1533-598c-9d41-e6d46d2387df,AA,0,https://data.museummayervandenbergh.be/ark:/59511/58265405-1533-598c-9d41-e6d46d2387df,object identifier,tg:mmbbr:1745,MMB.A.1882,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
85bb3474-a656-5038-a91d-d60273b37d97,AA,0,https://data.museummayervandenbergh.be/ark:/59511/85bb3474-a656-5038-a91d-d60273b37d97,object identifier,tg:mmbbr:1746,MMB.A.1883,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
d570b6d2-4b1d-54df-b537-29d0c08ef7c8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d570b6d2-4b1d-54df-b537-29d0c08ef7c8,object identifier,tg:mmbbr:1747,MMB.A.1884,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
61efa6a6-f379-5f45-83bc-dd03ff8a4528,AA,0,https://data.museummayervandenbergh.be/ark:/59511/61efa6a6-f379-5f45-83bc-dd03ff8a4528,object identifier,tg:mmbbr:1748,MMB.A.1885,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
ac6af69f-6641-5475-afe3-1f51992776f5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ac6af69f-6641-5475-afe3-1f51992776f5,object identifier,tg:mmbbr:1749,MMB.A.1886,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
4bf6b355-80ce-5a45-8044-4bc1e5b1a464,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4bf6b355-80ce-5a45-8044-4bc1e5b1a464,object identifier,tg:mmbbr:1750,MMB.A.1887,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
b3db39f0-4f73-53ac-9bf1-b7bf4d5eb090,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b3db39f0-4f73-53ac-9bf1-b7bf4d5eb090,object identifier,tg:mmbbr:1751,MMB.A.1888,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid van Baron Victor de Borrekens,French (language),Brieven
18e8d0d7-78e9-51ea-bc1e-e98bdd49a2f7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/18e8d0d7-78e9-51ea-bc1e-e98bdd49a2f7,object identifier,tg:mmbbr:1752,MMB.A.1889,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
e7e07909-35bc-57e0-a392-f4b8c5c1d517,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e7e07909-35bc-57e0-a392-f4b8c5c1d517,object identifier,tg:mmbbr:1753,MMB.A.1890,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
20baedec-f1de-5062-b309-06b875a975db,AA,0,https://data.museummayervandenbergh.be/ark:/59511/20baedec-f1de-5062-b309-06b875a975db,object identifier,tg:mmbbr:1754,MMB.A.1891,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
5ca5648d-aede-562d-b87c-e486faaa7d02,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5ca5648d-aede-562d-b87c-e486faaa7d02,object identifier,tg:mmbbr:1755,MMB.A.1892,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
9effa9d3-1f9c-524c-acb1-d64399814e13,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9effa9d3-1f9c-524c-acb1-d64399814e13,object identifier,tg:mmbbr:1756,MMB.A.1893,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,French (language),Brieven
1e5515b1-35e9-54db-b810-86edef0e63aa,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1e5515b1-35e9-54db-b810-86edef0e63aa,object identifier,tg:mmbbr:1757,MMB.A.1894,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
2613a581-0031-56c2-9645-fbafc4e2853c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2613a581-0031-56c2-9645-fbafc4e2853c,object identifier,tg:mmbbr:1758,MMB.A.1895,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
cecb6e83-1a3b-5c3a-bd04-5d1adea8ff21,AA,0,https://data.museummayervandenbergh.be/ark:/59511/cecb6e83-1a3b-5c3a-bd04-5d1adea8ff21,object identifier,tg:mmbbr:1759,MMB.A.1896,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid van Madame en haar kinderen,French (language),Brieven
49548957-95c1-50f1-ba2e-fc6691237be4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/49548957-95c1-50f1-ba2e-fc6691237be4,object identifier,tg:mmbbr:1760,MMB.A.1897,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
d2081d25-82b8-50fa-b9f4-d2b66b3da24e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d2081d25-82b8-50fa-b9f4-d2b66b3da24e,object identifier,tg:mmbbr:1761,MMB.A.1898,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
b1e78df6-5066-5ab1-9aa6-31d63b084d45,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b1e78df6-5066-5ab1-9aa6-31d63b084d45,object identifier,tg:mmbbr:1762,MMB.A.1899,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
f19c27a3-2828-5754-9864-c987ec4acb98,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f19c27a3-2828-5754-9864-c987ec4acb98,object identifier,tg:mmbbr:1763,MMB.A.1900,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
ddaac429-b133-5c47-820c-3b74fea6fe16,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ddaac429-b133-5c47-820c-3b74fea6fe16,object identifier,tg:mmbbr:1764,MMB.A.1901,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,French (language),Brieven
