ResourceID,brocade.id,card,order,Material
41b4a25e-fb9e-5f1c-898b-5cf330d4ad97,tg:lhsc:1120,Materials,1,gypsum
c57d3dff-ca95-5c7a-a70c-0715b04bad2c,tg:lhsc:1065,Materials,1,gypsum
edc8c733-dcfd-5003-b0f8-e0983ef6b059,tg:lhsc:953,Materials,1,bronze (metal)
544acddc-3fe4-5e0d-b9d3-5229b7329e99,tg:lhsc:791,Materials,1,gypsum
c109e1c8-3c8c-5d08-ab95-85b87e1decba,tg:lhsc:1177,Materials,1,gypsum
9a3697a7-0eb4-5fc8-8218-9cadb7d1fd11,tg:lhsc:841,Materials,1,bronze (metal)
45f7e0df-8b29-5eb8-9067-5079ce728265,tg:lhsc:904,Materials,1,gypsum
67c5f24b-ffab-5b5d-82d4-1c9e129a3fa8,tg:lhsc:1198,Materials,1,gypsum
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,Materials,1,gypsum
1906ee6d-eb81-5292-bc07-6bc13cd7780d,tg:lhsc:9402,Materials,1,gypsum
0e60bd6c-c9d5-570a-a65a-f17bbf834784,tg:lhsc:1032,Materials,1,gypsum
ae836d71-5e59-5462-9c05-31c088dd28c5,tg:lhsc:768,Materials,1,gypsum
30d5beb5-d97e-5113-9ef4-c93ee48fe2a4,tg:lhsc:1618,Materials,1,terracotta (clay material)
8952ee98-4a3b-5e5a-b709-53a2465da5a3,tg:lhsc:9382,Materials,1,stone (worked rock)
9ec48475-dc2c-5560-91cd-a805973fb943,tg:lhsc:787,Materials,1,gypsum
182ca4c1-d8d4-5c27-b488-5a278e6359b5,tg:lhsc:1248,Materials,1,gypsum
fe310f26-b418-5763-b976-fc04b8d38ea9,tg:lhsc:857,Materials,1,gypsum
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,Materials,1,marble (rock)
07a46c3b-de09-57ad-8c5e-fd8103ee16f1,tg:lhsc:1024,Materials,1,gypsum
5e98834f-3e94-5421-8842-854d1dc7cd02,tg:lhsc:9414,Materials,1,gypsum
b7f2caf3-61ca-5ff6-aeb6-ba624f2d1f9a,tg:lhsc:441,Materials,1,gypsum
3d901fed-7929-52c6-946f-3713c156d696,tg:lhsc:912,Materials,1,gypsum
0a58669d-1ba2-52ac-9f85-7ad38b554934,tg:lhsc:5749,Materials,1,gypsum
6106ae53-85b6-574d-b2c2-fcdb66051e39,tg:lhsc:695,Materials,1,marble (rock)
f638ca16-0b48-5df0-a70f-55b77f5ac68f,tg:lhsc:1136,Materials,1,gypsum
70c446d3-7c58-5155-943f-1f5109682d87,tg:lhsc:800,Materials,1,gypsum
0132a4ce-d78f-5f35-b607-75a7bd6d5179,tg:lhsc:945,Materials,1,gypsum
a6e2381c-7847-51ec-af1b-da3f0c6ce595,tg:lhsc:416,Materials,1,bronze (metal)
c712da57-0cfc-564d-838e-72529d031b00,tg:lhsc:1073,Materials,1,terracotta (clay material)
808f6a8e-e8b3-5272-a4d3-07ea073480fc,tg:lhsc:744,Materials,1,gypsum
dca9d500-6d0e-5ff3-8769-474c40de7f88,tg:lhsc:894,Materials,1,gypsum
2b75ada6-e734-5be7-9f1d-ec90bed3d2ce,tg:lhsc:1008,Materials,1,gypsum
0d0abb06-6f3e-5ed8-addd-8e4396c56dd4,tg:lhsc:656,Materials,1,gypsum
14d909f9-f9e2-52ad-93a6-20afa4c66ccc,tg:lhsc:1663,Materials,1,marble (rock)
a9999e80-86bb-5659-b8e9-cf1a0a3ef478,tg:lhsc:1233,Materials,1,gypsum
f05d6c41-784e-5cf0-9039-09c87f3248fd,tg:lhsc:713,Materials,1,gypsum
6f3d524b-9878-5c0f-b962-981f9149835f,tg:lhsc:969,Materials,1,gypsum
f10ae43d-3c9f-57d0-972f-43c70008852a,tg:lhsc:986,Materials,1,gypsum
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,Materials,1,gypsum
24236459-de9f-5836-9965-002498b3f1da,tg:lhsc:1360,Materials,1,gypsum
93e4684e-c057-59bc-bb5f-0fb0fdbd14dc,tg:lhsc:705,Materials,1,gypsum
bb80b3ad-5cad-57c7-8d5b-36c316548c15,tg:lhsc:1049,Materials,1,gypsum
55ca14d0-1dd4-5cc7-9593-b7985f630204,tg:lhsc:990,Materials,1,gypsum
e15c628e-1951-5349-883b-97281b4f0f0d,tg:lhsc:1272,Materials,1,gypsum
2960ca11-a297-5f0b-89d8-3fd2a096d7bb,tg:lhsc:752,Materials,1,bronze (metal)
0e8cdc59-e3ab-5136-bd77-1ac8061a372e,tg:lhsc:928,Materials,1,gypsum
7542ff82-f437-53b0-acef-cf6d725c7c3a,tg:lhsc:882,Materials,1,gypsum
b60312ae-da6e-5831-8667-510ba90aeeac,tg:lhsc:4284,Materials,1,gypsum
ee85f6ac-1898-573e-b141-582d291718b0,tg:lhsc:1086,Materials,1,gypsum
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,Materials,1,gypsum
10743b6f-f549-53e1-a3c7-4a4986730133,tg:lhsc:725,Materials,1,bronze (metal)
c9388868-c4ea-5856-b123-781750c66400,tg:lhsc:1205,Materials,1,gypsum
c13afe10-7532-593f-95c4-cfc653be71ae,tg:lhsc:660,Materials,1,gypsum
e37d4762-892d-513a-a790-92f2788323b5,tg:lhsc:1194,Materials,1,gypsum
a208fd6f-bd31-55c8-baf9-a9734508cc38,tg:lhsc:908,Materials,1,gypsum
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,Materials,1,gypsum
bca5796d-c9e2-5288-9c72-d44a8ae69b22,tg:lhsc:1317,Materials,1,gypsum
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,Materials,1,gypsum
759d19fb-e417-57c3-a2fa-0ab28366902f,tg:lhsc:9418,Materials,1,gypsum
ca69df12-afa2-5c16-8e04-67a42b232734,tg:lhsc:1028,Materials,1,gypsum
bd2eb92e-66dc-580d-bdee-8f5840fd56b1,tg:lhsc:5712,Materials,1,bronze (metal)
e32b45f4-e6e7-5e22-9a50-c6c72236772d,tg:lhsc:1301,Materials,1,gypsum
c0d57123-76e8-5bdf-8ba2-6316df8c6dde,tg:lhsc:764,Materials,1,gypsum
9ac729ab-ac98-534f-9e11-6cc050c2a6d4,tg:lhsc:9361,Materials,1,gypsum
32ddf113-070c-5531-9648-aead630b3ee3,tg:lhsc:1244,Materials,1,gypsum
eaaa48a6-6a26-59a1-916d-772c2b80f496,tg:lhsc:57,Materials,1,bronze (metal)
00e7c800-363d-5867-af7e-9bdc361c7afc,tg:lhsc:1090,Materials,1,gypsum
316fc5d3-8a6d-5fd3-bf20-ba48dac12a8a,tg:lhsc:949,Materials,1,terracotta (clay material)
26cf34e8-e591-5d63-8a04-7cfa081a0df7,tg:lhsc:1706,Materials,1,gypsum
b11b5a15-2ae3-5b23-8cfd-d1f7f618d007,tg:lhsc:733,Materials,1,bronze (metal)
2b8d449c-a17f-51ca-9ed4-deb36568653e,tg:lhsc:699,Materials,1,gypsum
da6a8a09-1549-53d6-aa43-1129a453d599,tg:lhsc:5745,Materials,1,gypsum
709ec64a-d132-511e-bd37-e375573e8cab,tg:lhsc:676,Materials,1,gypsum
566b6dae-d6dc-50ac-9f6b-4a0b276833af,tg:lhsc:1004,Materials,1,gypsum
8fc8dce5-273f-5de5-9cd3-c3e9397fa794,tg:lhsc:932,Materials,1,gypsum
d25950a4-c384-5da6-8f90-d0ede88f318d,tg:lhsc:898,Materials,1,gypsum
c83d38ee-cf88-52ce-853f-f3daaa70a95f,tg:lhsc:1141,Materials,1,mortar (filler)
49519ffb-b53b-5b89-aacf-f0bc73d08d5f,tg:lhsc:1268,Materials,1,gypsum
f6021462-e54f-541e-b448-19aff4d52e82,tg:lhsc:748,Materials,1,gypsum
eb97cc67-7be6-5473-ab54-9e969a5e5c94,tg:lhsc:436,Materials,1,gypsum
9df2a1ce-dc6b-5a33-a80d-3719474159ab,tg:lhsc:1053,Materials,1,terracotta (clay material)
0696742d-5e1c-545a-bd45-738d6e6cf49f,tg:lhsc:1116,Materials,1,gypsum
20301903-0f38-521a-8cb9-6c171fe4fa1c,tg:lhsc:7168,Materials,1,plastic (material)
56aba1da-5446-57bd-9cb5-ea2a168b96f1,tg:lhsc:820,Materials,1,gypsum
78e3e9ec-dae0-5c67-87cb-726da4cfe4e8,tg:lhsc:1680,Materials,1,bronze (metal)
7a8537c1-811e-59b1-a45b-66dbe2bf0eb7,tg:lhsc:1045,Materials,1,gypsum
f274465b-973d-5922-94d1-6a60a08d7223,tg:lhsc:420,Materials,1,gypsum
3da08481-996d-5afc-9c2b-b1ea76778381,tg:lhsc:973,Materials,1,gypsum
8fdf8474-2373-58d8-9bbd-d6c5c69c2609,tg:lhsc:836,Materials,1,gypsum
af090183-c4af-5662-980e-db628df336e1,tg:lhsc:1100,Materials,1,gypsum
a47ebf97-6553-526f-8696-a9ebe963d8ce,tg:lhsc:1229,Materials,1,gypsum
4ff424d2-788b-5235-be14-72a3b15aed5a,tg:lhsc:924,Materials,1,gypsum
d809757c-6092-562b-867c-de71d9c64d48,tg:lhsc:1012,Materials,1,gypsum
50de1b1c-fd0b-5939-b233-8501d31b1892,tg:lhsc:1157,Materials,1,gypsum
dad377e1-623d-5d35-974c-06612b728db9,tg:lhsc:861,Materials,1,bronze (metal)
21fae275-d800-510f-bb39-ee074108a265,tg:lhsc:1291,Materials,1,gypsum
cbd2481d-117d-546c-bb2d-0893c6221e90,tg:lhsc:7201,Materials,1,gypsum
eb746648-ecfc-5d03-83e0-3efb3825c737,tg:lhsc:1290,Materials,1,gypsum
140332d8-540d-5f5a-82d9-0a9dd88a28b5,tg:lhsc:925,Materials,1,gypsum
9bca796d-d097-5cbc-90ae-fad5dbac754f,tg:lhsc:1013,Materials,1,gypsum
6cfc8615-7fba-5c96-93aa-c33aa9ea40e0,tg:lhsc:9423,Materials,1,plastic (material)
93b1ea5d-ae08-5399-91da-d5bcbdc38854,tg:lhsc:1156,Materials,1,gypsum
931c359c-9822-5bd7-9388-b585bbd7b325,tg:lhsc:860,Materials,1,gypsum
6482f096-93b7-5fb5-ae7c-5f5e55f3cf6f,tg:lhsc:1228,Materials,1,bronze (metal)
59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,tg:lhsc:708,Materials,1,gypsum
654a386e-8f5a-57aa-98ef-e84baeb4a6f0,tg:lhsc:1697,Materials,1,gypsum
79d41cc8-8f3f-5faf-8f91-2ad5e8519529,tg:lhsc:1044,Materials,1,gypsum
8cea0bfb-6eda-5775-8706-87a03b90e258,tg:lhsc:421,Materials,1,gypsum
97266e1b-adb6-5c69-8066-a61deb75a2ed,tg:lhsc:972,Materials,1,gypsum
c685a484-4d31-5466-bf26-9fdc174b6c39,tg:lhsc:837,Materials,1,gypsum
6ed0ae9c-393d-53c3-9656-eec673708808,tg:lhsc:1101,Materials,1,gypsum
b280bb93-05b9-5efb-a0a9-87ce67dbbaa6,tg:lhsc:964,Materials,1,gypsum
e367e8fe-0c41-5f66-b94e-3a7445d2f8b0,tg:lhsc:437,Materials,1,gypsum
f9a3c51d-4905-5af5-bd48-0bed3ab7def8,tg:lhsc:1052,Materials,1,gypsum
43d6d2d8-eb22-54d0-9059-bb0e6e9c0b44,tg:lhsc:1117,Materials,1,gypsum
b4c89bf5-3336-51b8-a397-1391534d0b00,tg:lhsc:821,Materials,1,gypsum
5ee6317a-e6d4-5b70-ba5b-7e6886cdf61c,tg:lhsc:1269,Materials,1,gypsum
30a135b2-595b-541c-a22d-b36bdd57b0b4,tg:lhsc:749,Materials,1,gypsum
13d321d2-0025-5dd3-8bc9-61db88a89da5,tg:lhsc:1005,Materials,1,gypsum
fffe774d-8f3d-5ebf-8655-c0aaf8e8d62b,tg:lhsc:933,Materials,1,gypsum
55f5ae27-4cbf-553f-9d31-3578043305a8,tg:lhsc:899,Materials,1,gypsum
37411c60-1107-53c9-9b18-e7e2c80d3753,tg:lhsc:5046,Materials,1,wood (plant material)
32e10916-5afe-57fa-b684-a2b1700f13f9,tg:lhsc:876,Materials,1,bronze (metal)
56384416-34f9-5bf3-a1a2-5095ec2f8671,tg:lhsc:1140,Materials,1,gypsum
d068c2ab-8765-5d10-a12f-3770d2db0889,tg:lhsc:732,Materials,1,gypsum
d527e737-4350-5e0c-99d7-b694473708fc,tg:lhsc:698,Materials,1,gypsum
c91561a6-01b8-5882-b449-e2db188037e0,tg:lhsc:1357,Materials,1,bronze (metal)
964913f8-1a8a-54a7-ac9e-b49cc785dd65,tg:lhsc:3385,Materials,1,gypsum
b9540762-a028-5a52-a2fd-6b457bdbd7a6,tg:lhsc:677,Materials,1,gypsum
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,Materials,1,gypsum
b9a62228-bb95-5c1e-8fde-b7695cace939,tg:lhsc:1091,Materials,1,gypsum
685f3dff-a392-5fff-ac80-81fa0c8de548,tg:lhsc:948,Materials,1,gypsum
032c6ab7-2785-591b-bbd0-2aa40d07c595,tg:lhsc:1300,Materials,1,gypsum
e4917e05-f18e-55a3-b5e8-232938a7cbf5,tg:lhsc:765,Materials,1,gypsum
f193f02f-d995-5323-92e8-3e4cd1bcb69e,tg:lhsc:9360,Materials,1,gypsum
6b9f1fb4-8b0e-57f4-a979-225b03c223c8,tg:lhsc:1245,Materials,1,gypsum
bf67d273-b15c-51b6-972a-81b21ebe2abb,tg:lhsc:1183,Materials,1,wood (plant material)
43cf283e-4fb6-5c63-aa3f-2da82de7754c,tg:lhsc:1029,Materials,1,gypsum
6e5b1505-2682-5e5a-aa5d-6832b57705b9,tg:lhsc:9419,Materials,1,bronze (metal)
e73c018e-6e80-55b1-9549-12c7c7137260,tg:lhsc:773,Materials,1,bronze (metal)
f9fe8b08-78b8-5bd6-acde-2a5ac3259f7f,tg:lhsc:1316,Materials,1,gypsum
0518e5d1-0053-5d3f-b972-9c7226d62bca,tg:lhsc:5705,Materials,1,gypsum
b1fa3c75-9109-5ba4-bfd4-652078764d41,tg:lhsc:9399,Materials,1,polyester (resin)
72ae0f80-343f-51e4-bc8b-1127b9e5293a,tg:lhsc:909,Materials,1,gypsum
19520f56-a900-539f-97cc-b50de6f6ae88,tg:lhsc:724,Materials,1,bronze (metal)
79d07b57-4d21-571b-9d86-9721756d96ce,tg:lhsc:1204,Materials,1,gypsum
c6d167fe-acbf-5e85-acab-e94935ca0551,tg:lhsc:661,Materials,1,gypsum
61033c36-2896-51c8-bdc3-5ef47c5b77e9,tg:lhsc:6938,Materials,1,gypsum
21a5f190-43a8-5766-bfa5-9bd0708d114f,tg:lhsc:1087,Materials,1,gypsum
b1660be2-fee1-58a4-9d08-a350791feba7,tg:lhsc:1984,Materials,1,wood (plant material)
a756b6bb-5d8e-5ed6-8070-fc27d0d49e1a,tg:lhsc:1068,Materials,1,gypsum
8253975a-01eb-5d18-8907-bc5ec6a0b394,tg:lhsc:929,Materials,1,gypsum
c07a0a00-0e4f-51e3-a599-819502d1eaaa,tg:lhsc:883,Materials,1,gypsum
29ed7968-5a51-5914-9dfd-87c1a64f5449,tg:lhsc:1623,Materials,1,terracotta (clay material)
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,Materials,1,gypsum
eefdbee7-127a-536c-81db-44c2ddadeebf,tg:lhsc:753,Materials,1,mortar (filler)
bd3587c0-26e2-5d1a-aa01-f9665e3d2654,tg:lhsc:1048,Materials,1,gypsum
3f5a7fdd-bf5a-5eb5-9019-8467a9daf42a,tg:lhsc:991,Materials,1,gypsum
8fecb54e-b545-5998-8a4b-34f4ffefa447,tg:lhsc:1224,Materials,1,wood (plant material)
fcfa8b32-3476-5c73-b29d-7a4cb37ce9b3,tg:lhsc:1361,Materials,1,bronze (metal)
57e31c35-875e-58d1-88e4-1b707ae3c503,tg:lhsc:704,Materials,1,gypsum
4d0226a0-c754-5de7-9259-eecb394db074,tg:lhsc:1731,Materials,1,gypsum
9d92b307-4b8b-5f6b-ad8f-03a3bcb00f7d,tg:lhsc:968,Materials,1,gypsum
37efcb8b-7cde-5a47-bcfc-64e336fd7253,tg:lhsc:987,Materials,1,gypsum
afa918e4-2af9-5440-a31e-0be0be4f8a86,tg:lhsc:657,Materials,1,marble (rock)
5b6644a3-84c9-5264-9388-c429ffc53089,tg:lhsc:1232,Materials,1,gypsum
9ab07436-a3de-5e79-9438-2148ce23c71b,tg:lhsc:895,Materials,1,gypsum
9d1729cb-5841-54d9-9e70-f75e95353c41,tg:lhsc:1009,Materials,1,gypsum
93b15fcb-5978-54bd-a89b-5ebdcb0f8848,tg:lhsc:1265,Materials,1,gypsum
a5d49d3d-cd1a-5783-97ae-adc38f774cef,tg:lhsc:1320,Materials,1,gypsum
355922be-0052-57bf-b265-6214fde543fd,tg:lhsc:745,Materials,1,gypsum
7b78fe22-10e4-57c6-84a7-60245f65b10a,tg:lhsc:1137,Materials,1,gypsum
605c3f7c-3c6f-5cc1-81bc-9a0575d21582,tg:lhsc:801,Materials,1,terracotta (clay material)
a24c94b2-790d-5a36-a95d-a5b5e73d9914,tg:lhsc:944,Materials,1,wax
2e692866-8eae-59e2-8d34-f25a3522c65f,tg:lhsc:417,Materials,1,bronze (metal)
4f95b2b3-432b-53de-b9d0-39c2f954cef0,tg:lhsc:1072,Materials,1,gypsum
a4c09d85-9233-5484-afc0-799cae720c5c,tg:lhsc:5748,Materials,1,gypsum
e5f09b64-28f7-5124-93c8-923ec07e1bdc,tg:lhsc:694,Materials,1,gypsum
6e87572a-425e-5163-8d54-5a1a2a4fa6c0,tg:lhsc:856,Materials,1,gypsum
e9aa9eb6-97d5-5097-aa81-23d114e25222,tg:lhsc:1160,Materials,1,gypsum
de57cfd3-e945-5af9-b38e-ff0b464e5873,tg:lhsc:9415,Materials,1,gypsum
378b30b9-cbc1-5e63-8346-86dad0d2173b,tg:lhsc:1025,Materials,1,gypsum
896349a8-6f7c-5d19-81c1-8ecadcfdf0ba,tg:lhsc:440,Materials,1,gypsum
015d1f00-d835-52fb-9d6f-ff0fee809287,tg:lhsc:913,Materials,1,gypsum
300f3401-b2c4-50ce-8d03-1724f6c03be3,tg:lhsc:769,Materials,1,bronze (metal)
d579f86f-e668-507f-8915-cac341ad6fa4,tg:lhsc:7372,Materials,1,gypsum
f0f7a63f-fe85-51f1-86fa-cbeae42f89b4,tg:lhsc:1619,Materials,1,copper (metal)
ad12781f-22b9-5373-bbab-d777cc367024,tg:lhsc:786,Materials,1,gypsum
b290693c-3062-5044-91aa-01182b7f2085,tg:lhsc:1176,Materials,1,gypsum
7c3be082-b9f1-561b-a7a4-f6a9c57e02ea,tg:lhsc:840,Materials,1,gypsum
08122391-6158-569a-9389-0eadb287d50f,tg:lhsc:905,Materials,1,gypsum
d694572b-e73d-5b61-b39a-68b168715d45,tg:lhsc:456,Materials,1,gypsum
f4253902-1936-59be-bfbc-67a331090428,tg:lhsc:1199,Materials,1,bronze (metal)
3be79938-57a4-524c-b3c5-e1eedc341622,tg:lhsc:1033,Materials,1,gypsum
b6233953-26fe-510a-8d57-c27675e661c3,tg:lhsc:9403,Materials,1,gypsum
e0bd7713-5466-5d35-bbe5-da45055ff35d,tg:lhsc:790,Materials,1,gypsum
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,Materials,1,gypsum
623b9511-d65b-5976-bab7-8f7052d7ef55,tg:lhsc:1121,Materials,1,stone (worked rock)
3da4f867-34d2-50f1-bd68-d324939624dc,tg:lhsc:1064,Materials,1,gypsum
a3308b8e-07c9-5b1e-9a91-a139702deccd,tg:lhsc:952,Materials,1,gypsum
e5b7faab-d9f7-57a8-be8b-90bff42517c3,tg:lhsc:728,Materials,1,gypsum
77fa5181-a950-5f12-9948-87dc3d51d124,tg:lhsc:682,Materials,1,gypsum
2870ce52-8cc6-56d3-8fb1-6d1031d2614c,tg:lhsc:1983,Materials,1,wood (plant material)
25981c4e-eac9-5cdc-b146-c7dac3fc0c04,tg:lhsc:1080,Materials,1,gypsum
0800ebe2-f42c-57bb-be39-f647de31f641,tg:lhsc:1595,Materials,1,gypsum
8a915278-3cd2-55d8-a69c-f8e704594675,tg:lhsc:959,Materials,1,gypsum
ae403d85-d186-5134-b8a3-4e53f32addfe,tg:lhsc:689,Materials,1,marble (rock)
74c27c88-00c4-5397-aed6-e9a1620e266e,tg:lhsc:723,Materials,1,bronze (metal)
a8f4b7ba-4693-5c10-a493-abd794fd21f9,tg:lhsc:1203,Materials,1,bronze (metal)
d8cc85c6-408b-5238-8082-35a56f09c63b,tg:lhsc:666,Materials,1,gypsum
a4fce78e-14bf-5ea2-9bfc-8d9df6a49c11,tg:lhsc:1038,Materials,1,gypsum
33f21f6f-43a2-5d34-b895-0b4ba2523207,tg:lhsc:9408,Materials,1,terracotta (clay material)
08d9d0ea-ae54-5b77-8f90-f72993197e59,tg:lhsc:1192,Materials,1,gypsum
a887330c-ca45-5965-98ae-1ed0c233667d,tg:lhsc:774,Materials,1,gypsum
fec131bb-1eec-5320-a0f6-db44a5ca538f,tg:lhsc:9371,Materials,1,gypsum
18b260bb-7e3c-5810-bbe5-68bcd2804e55,tg:lhsc:1311,Materials,1,gypsum
13690101-48c2-5062-8159-246270ea8e8f,tg:lhsc:5981,Materials,1,gypsum
0dc110a0-79c8-54fc-ba35-9e70b8ade350,tg:lhsc:1184,Materials,1,terracotta (clay material)
b907c575-10f0-55b4-b36c-2763310adddd,tg:lhsc:918,Materials,1,gypsum
7a0d53ab-95c1-5165-b047-4e45114b2690,tg:lhsc:9367,Materials,1,gypsum
766ee431-b978-585e-b13f-0abadf2ba218,tg:lhsc:762,Materials,1,gypsum
92dd7082-2376-519d-b43f-8a1dc1aa8060,tg:lhsc:1242,Materials,1,gypsum
29e87838-6c07-59c1-bd21-fb9e404f7575,tg:lhsc:1096,Materials,1,terracotta (clay material)
a02bcb22-c6d3-5f61-a606-3c6472a4638b,tg:lhsc:2205,Materials,1,gypsum
962f1d55-c125-584d-9a81-9e77d4c6c5a4,tg:lhsc:1079,Materials,1,gypsum
05276f4d-c5b1-5e3b-8dfd-f5ed12aa7fa7,tg:lhsc:5743,Materials,1,gypsum
0c1d9404-2b6e-5b80-ab14-6b54399d122a,tg:lhsc:9330,Materials,1,terracotta (clay material)
4ea288d5-8987-5034-8adf-637608b76357,tg:lhsc:670,Materials,1,gypsum
02f86d6a-054b-58b7-8bf3-52f9259a9226,tg:lhsc:934,Materials,1,gypsum
220de74f-739c-5cbd-b8a5-b8839cff759a,tg:lhsc:1002,Materials,1,gypsum
c80b3db8-7062-5124-bf01-ce7864af3fca,tg:lhsc:1147,Materials,1,gypsum
329f78bd-377a-5af0-a7dc-09b6196d86e3,tg:lhsc:871,Materials,1,gypsum
351ee8f4-87ab-5151-86ac-408e340c4426,tg:lhsc:5738,Materials,1,gypsum
982aecde-9f94-5ea9-85c3-42bd04d0605a,tg:lhsc:1281,Materials,1,gypsum
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,Materials,1,gypsum
96ae7ede-941d-5291-8c91-7575c76c490f,tg:lhsc:1055,Materials,1,terracotta (clay material)
ad42c05a-6a77-55bb-aa7b-ae204fa375c1,tg:lhsc:963,Materials,1,gypsum
cf893d3b-6118-5783-9f27-fa5e4ec9ffa2,tg:lhsc:826,Materials,1,gypsum
dd8c1201-96cb-5dc9-b50f-0ec47b8ec90e,tg:lhsc:1110,Materials,1,gypsum
b73ede10-2db2-58ee-aabf-45ab440343e7,tg:lhsc:1669,Materials,1,wood (plant material)
8e9b5ca9-3d1d-56f7-919a-e2247de2d72e,tg:lhsc:1686,Materials,1,gypsum
69fba700-e4ff-578a-82b1-8e036f6d851d,tg:lhsc:719,Materials,1,gypsum
993d0d9f-90fb-5011-967a-7d8c0d70fc9b,tg:lhsc:975,Materials,1,gypsum
b2642e64-cf40-534d-a085-d54d22e784c9,tg:lhsc:1043,Materials,1,bronze (metal)
96889312-9663-58ed-b9ab-42b9b933c8e9,tg:lhsc:426,Materials,1,gypsum
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,tg:lhsc:1106,Materials,1,gypsum
f2af4128-948e-55cb-942b-0f2d9e052910,tg:lhsc:830,Materials,1,terracotta (clay material)
3a671a3c-fabc-56f3-81ed-6dbaa19b91d0,tg:lhsc:1690,Materials,1,gypsum
f3851180-1925-5a42-b8c2-7cb3fef20b5f,tg:lhsc:1014,Materials,1,gypsum
e2ea8c56-b809-5924-9db2-cb8827748717,tg:lhsc:888,Materials,1,gypsum
75406f57-ce0e-5f7b-bf25-711a711c69e2,tg:lhsc:5057,Materials,1,bronze (metal)
52f35a6b-134e-5313-b4f1-cd3d68ec6b05,tg:lhsc:922,Materials,1,gypsum
b9167c06-2c95-544e-a177-13224fdae55c,tg:lhsc:867,Materials,1,gypsum
3a0b92f9-b086-5b3f-b984-86c719f399b4,tg:lhsc:1151,Materials,1,terracotta (clay material)
b491ba1b-af46-514d-9a14-1949d47ad5cc,tg:lhsc:1278,Materials,1,gypsum
7208ac2f-b04e-5096-b134-0d4ff2736efb,tg:lhsc:6417,Materials,1,gypsum
79ad8444-ac08-5f31-97f4-c0eab7b07850,tg:lhsc:758,Materials,1,gypsum
7fa91ab3-4ce6-5e59-a5a3-ce9da90547c6,tg:lhsc:1297,Materials,1,bronze (metal)
b690029a-e07f-538f-bdc7-940b3ed93852,tg:lhsc:685,Materials,1,gypsum
6f242fa3-9c42-5ee5-8990-4c9dbda195a5,tg:lhsc:1126,Materials,1,gypsum
9ee54047-4908-546f-a047-3871c0547230,tg:lhsc:810,Materials,1,gypsum
c2c74bc9-510f-5c46-9dfd-113244f98495,tg:lhsc:955,Materials,1,bronze (metal)
d6b3c6c4-1969-5973-a355-c214d231f892,tg:lhsc:1063,Materials,1,bronze (metal)
e2a2eee2-520d-5e83-92aa-2f40b6bf77e6,tg:lhsc:778,Materials,1,gypsum
5669f751-6913-51a5-9126-5f8c0ce95ca6,tg:lhsc:847,Materials,1,bronze (metal)
1c4b92d9-55ec-5ee7-bde4-db9a4ca63ed2,tg:lhsc:1171,Materials,1,gypsum
3003dd64-3fe9-502e-a599-ad5bb33f4143,tg:lhsc:7949,Materials,1,gypsum
79c38a16-ce0a-5cbf-93f8-9fb4be5921df,tg:lhsc:9404,Materials,1,gypsum
ac31c0b7-2070-5b13-977c-839e3986dd5d,tg:lhsc:1034,Materials,1,gypsum
c5450e9f-5510-5cf4-b184-53cf1aec1324,tg:lhsc:902,Materials,1,gypsum
20de7983-25a8-5336-97d5-4f809a279898,tg:lhsc:781,Materials,1,gypsum
92e16535-75bc-5b5d-92bf-a2a5a9c9ccf3,tg:lhsc:1167,Materials,1,marble (rock)
74151a4b-8454-5561-b737-3ab1b1bafb7b,tg:lhsc:851,Materials,1,terracotta (clay material)
a4dfba83-f210-58f6-bd44-9be9c3a95f3d,tg:lhsc:914,Materials,1,gypsum
ecbdf1c7-5e39-577e-a42f-350f3b711300,tg:lhsc:1022,Materials,1,gypsum
9b6ef5ba-0bf4-5106-807a-f5aaecc1ed63,tg:lhsc:9412,Materials,1,terracotta (clay material)
6ce7d351-6e3a-57dc-873f-2c95224c5624,tg:lhsc:447,Materials,1,gypsum
3230cfbd-14fa-5474-99e0-4e24a9c827a5,tg:lhsc:1188,Materials,1,gypsum
5763e199-f3c3-5b74-9f41-005f7497e13d,tg:lhsc:693,Materials,1,gypsum
d6e645e8-fe71-5a5f-af4e-f4509483ea92,tg:lhsc:739,Materials,1,gypsum
e1519eae-4cd8-5d24-8143-e4d7a573f46f,tg:lhsc:1219,Materials,1,gypsum
c0c83a98-314a-59c9-9aa5-13ca5a0f50c9,tg:lhsc:806,Materials,1,gypsum
