ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ISAAR Brocade ID,Original Entity Relation,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,tg:lhph:33303,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:33303,https://data.letterenhuis.be/ark:/24970/d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,Foto's,,,
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,tg:lhph:33303,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-uu-uu,2074-uu-uu,In Copyright
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,tg:lhph:33303,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,tg:lhph:33303,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19590000,,,,,,,,,,,,,,,,,,,,,
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,tg:lhph:33303,e73_CreationTimeSpans,,,,,,,1959-uu-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,tg:lhph:33303,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Filmstudio-Billancourt 1959 ""Fais-moi confiance"" : Onbekend met telefoon.",descriptive note,Nederlands,,,,,,,,,,,,,,,
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000032182,referentienummer,False,,,,,,,,,,,,
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:33303,brocade id,False,,,,,,,,,,,,
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:33303/N,brocade url,False,,,,,,,,,,,,
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,tg:lhph:33303,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""09f7291c-9471-52f1-a7d3-f52ad905e589"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c314d8f-c745-4493-9475-2b35fb8cf0bd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:48151,https://data.letterenhuis.be/ark:/24970/d5b7f446-b13f-50ae-8237-119aa720d3e1,Foto's,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-uu-uu,2074-uu-uu,In Copyright
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19590000,,,,,,,,,,,,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_CreationTimeSpanSourceNotes,1,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_CreationTimeSpans,,,,,,,1959-uu-uu,,1960-uu-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_DepictedItems,1,1c3a7991-7f14-5b3a-b0aa-e591212a06a4,au::16140,,,,,,,,,,,,,keywords,"dlod={""name"":""Leo Rozenstraten"",""ark"":""ark:/83110/x0/1c3a7991-7f14-5b3a-b0aa-e591212a06a4"",""uri"":""/agents/people/68514"",""id"":""au::16140"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1c3a7991-7f14-5b3a-b0aa-e591212a06a4,,,,,,,,,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Opvoering van De Gelukkige Reis van Trenton naar Camden door het Reizend Volkstheater. <p> Op de foto staan Leo Rozenstraten (Arthur), Anni de Loenen (Kate), Krista Groenendal (Beulah) en Marc Woud (Elmer).",descriptive note,Nederlands,,,,,,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000046460,referentienummer,False,,,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:48151,brocade id,False,,,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:48151/N,brocade url,False,,,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a7042d19-6cbb-56bc-ae62-d395ff4b2b76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1916a5c9-d6b6-420a-8f62-ae864ca06568"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_OriginalBrocade,2,d64d7a7c-d9a4-58f9-9123-abfbf48d967d,,,,,,,,,,,,,,,,,,,,,,,,au::15550,keywords,"dlod={""name"":""Reizend Volkstheater"",""ark"":""ark:/83110/x0/d64d7a7c-d9a4-58f9-9123-abfbf48d967d"",""uri"":""/agents/corporate_entities/18567"",""id"":""au::15550"",""nameWithContext"":[""RVT""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d64d7a7c-d9a4-58f9-9123-abfbf48d967d,,,,,,,
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_OriginalBrocade,3,002f956e-11b8-5a09-b10d-66e8ed1b9ece,,,,,,,,,,,,,,,,,,,,,,,,au::9520,keywords,"dlod={""name"":""Rik Jacobs"",""ark"":""ark:/83110/x0/002f956e-11b8-5a09-b10d-66e8ed1b9ece"",""uri"":""/agents/people/70467"",""id"":""au::9520"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/002f956e-11b8-5a09-b10d-66e8ed1b9ece,,,,,,,
d5bf6eb4-9662-5fb5-9fc4-01bec625a4fb,tg:lhph:50465,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:50465,https://data.letterenhuis.be/ark:/24970/d5bf6eb4-9662-5fb5-9fc4-01bec625a4fb,Foto's,,,
d5bf6eb4-9662-5fb5-9fc4-01bec625a4fb,tg:lhph:50465,e73_DepictedItems,1,34f4b3e3-5436-5e7f-9fd9-5999b5611383,au::11985,,,,,,,,,,,,,keywords,"dlod={""name"":""Marcel van Maele"",""ark"":""ark:/83110/x0/34f4b3e3-5436-5e7f-9fd9-5999b5611383"",""uri"":""/agents/people/51007"",""id"":""au::11985"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/34f4b3e3-5436-5e7f-9fd9-5999b5611383,,,,,,,,,,,,,,,,,,
d5bf6eb4-9662-5fb5-9fc4-01bec625a4fb,tg:lhph:50465,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Marcel van Maele heeft een wollen trui aan. Hij glimlacht naar voor.,descriptive note,Nederlands,,,,,,,,,,,,,,,
d5bf6eb4-9662-5fb5-9fc4-01bec625a4fb,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000048653,referentienummer,False,,,,,,,,,,,,
d5bf6eb4-9662-5fb5-9fc4-01bec625a4fb,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:50465,brocade id,False,,,,,,,,,,,,
d5bf6eb4-9662-5fb5-9fc4-01bec625a4fb,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:50465/N,brocade url,False,,,,,,,,,,,,
d5bf6eb4-9662-5fb5-9fc4-01bec625a4fb,tg:lhph:50465,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a7b4df3d-2f5a-5c0d-87d7-a50a8105cac0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b2798f2-05e4-43ed-9c38-22a11fc73e3e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
d5bf6eb4-9662-5fb5-9fc4-01bec625a4fb,tg:lhph:50465,e73_OriginalBrocade,2,71f46c5a-fae6-5f70-a6df-be2c10eb52eb,,,,,,,,,,,,,,,,,,,,,,,,au::12170,keywords,"dlod={""name"":""Manteau"",""ark"":""ark:/83110/x0/71f46c5a-fae6-5f70-a6df-be2c10eb52eb"",""uri"":""/agents/corporate_entities/15515"",""id"":""au::12170"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/71f46c5a-fae6-5f70-a6df-be2c10eb52eb,,,,,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,tg:lhph:38542,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:38542,https://data.letterenhuis.be/ark:/24970/d622e378-7ab1-5182-bcf3-ded4c2c10218,Foto's,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,tg:lhph:38542,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965-03-uu,2080-03-uu,In Copyright
d622e378-7ab1-5182-bcf3-ded4c2c10218,tg:lhph:38542,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,tg:lhph:38542,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19650300,,,,,,,,,,,,,,,,,,,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,tg:lhph:38542,e73_CreationTimeSpans,,,,,,,1965-03-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,tg:lhph:38542,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Antigone-teater Kortrijk:

Een vrouw samen met een man op de scène.",descriptive note,Nederlands,,,,,,,,,,,,,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000037314,referentienummer,False,,,,,,,,,,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:38542,brocade id,False,,,,,,,,,,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:38542/N,brocade url,False,,,,,,,,,,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,tg:lhph:38542,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""66a3fa48-544d-5535-bd39-d3a3c88ac620"", ""ontologyProperty"": """", ""resourceXresourceId"": ""32255f73-e660-4167-8d27-ded69dd60c73"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
d622e378-7ab1-5182-bcf3-ded4c2c10218,tg:lhph:38542,e73_OriginalBrocade,2,6000faaf-5f14-56b8-a41c-d7b2388cd694,,,,,,,,,,,,,,,,,,,,,,,,au::18091,keywords,"dlod={""name"":""Teater Antigone"",""ark"":""ark:/83110/x0/6000faaf-5f14-56b8-a41c-d7b2388cd694"",""uri"":""/agents/corporate_entities/24546"",""id"":""au::18091"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6000faaf-5f14-56b8-a41c-d7b2388cd694,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:20066,https://data.letterenhuis.be/ark:/24970/d698021d-5e5c-55df-b907-38f944dbccc4,Foto's,,,
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-09-06,2105-09-06,In Copyright
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19900906,,,,,,,,,,,,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_CreationTimeSpans,,,,,,,1990-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_DepictedItems,1,28e7737a-5515-5c5d-bf26-d9334c0ff160,au::15580,,,,,,,,,,,,,keywords,"dlod={""name"":""Raf Renard"",""ark"":""ark:/83110/x0/28e7737a-5515-5c5d-bf26-d9334c0ff160"",""uri"":""/agents/people/51978"",""id"":""au::15580"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/28e7737a-5515-5c5d-bf26-d9334c0ff160,,,,,,,,,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_DepictedItems,2,fb93878a-f1a7-5925-a4ea-8b2f4a6416dd,au::5201,,,,,,,,,,,,,keywords,"dlod={""name"":""Jozef Deleu"",""ark"":""ark:/83110/x0/fb93878a-f1a7-5925-a4ea-8b2f4a6416dd"",""uri"":""/agents/people/71809"",""id"":""au::5201"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fb93878a-f1a7-5925-a4ea-8b2f4a6416dd,,,,,,,,,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_DepictedItems,3,ec1eaeab-0f20-5077-ae48-31a29dbafe92,au::55804,,,,,,,,,,,,,keywords,"dlod={""name"":""Dirk van Assche"",""ark"":""ark:/83110/x0/ec1eaeab-0f20-5077-ae48-31a29dbafe92"",""uri"":""/agents/people/81535"",""id"":""au::55804"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ec1eaeab-0f20-5077-ae48-31a29dbafe92,,,,,,,,,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"20 jaar Stichting Ons Erfdeel. (V.l.n.r.): Dirk van Assche, redactiesecretaris; Jozef Deleu, hoofdredacteur; Raf Renard, voorzitter.",descriptive note,Nederlands,,,,,,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000019167,referentienummer,False,,,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:20066,brocade id,False,,,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:20066/N,brocade url,False,,,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8d954186-100d-5d67-95de-b210d73fd7e7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""684f4c1f-8bf0-4d97-af1b-6bc4c30e249d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_OriginalBrocade,4,a1c32567-a6f4-5ed4-b036-8d40c78dbb6e,,,,,,,,,,,,,,,,,,,,,,,,au::17675,keywords,"dlod={""name"":""Stichting Ons Erfdeel"",""ark"":""ark:/83110/x0/a1c32567-a6f4-5ed4-b036-8d40c78dbb6e"",""uri"":""/agents/corporate_entities/17063"",""id"":""au::17675"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a1c32567-a6f4-5ed4-b036-8d40c78dbb6e,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:53573,https://data.letterenhuis.be/ark:/24970/d69f3ecf-a915-5709-9196-a222c0cab2b7,Foto's,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912-uu-uu,2027-uu-uu,In Copyright
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,e73_CreationActors,1,73b3c4d8-cd10-57be-b89f-ed8021f40567,au::50943,photographers,"dlod={""name"":""Hermann Boehm"",""ark"":""ark:/83110/x0/f2e7940f-5470-5ca6-b221-d6ab9d9ec79f"",""uri"":""/agents/people/62207"",""id"":""au::50943"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f2e7940f-5470-5ca6-b221-d6ab9d9ec79f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19120000,,,,,,,,,,,,,,,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,e73_CreationTimeSpans,,,,,,,1912-uu-uu,datum vóór,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,e73_DepictedItems,2,939c6b0a-0ca6-5d2a-b0d5-74502883d5da,au::101140,,,,,,,,,,,,,keywords,,,,,,,,,,,,,,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Consciencestraat in Kortrijk, vroeger Rijselsewijkstraat 486. Hier woonde Conscience van 1 april 1857 tot 30 september 1861",descriptive note,Nederlands,,,,,,,,,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000051679,referentienummer,False,,,,,,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:53573,brocade id,False,,,,,,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:53573/N,brocade url,False,,,,,,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""93da4b9d-7a49-5728-8a3b-4eebe94a083a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ed338ec9-ff18-4925-b22a-f591e3b56822"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
d69f3ecf-a915-5709-9196-a222c0cab2b7,tg:lhph:53573,e73_OriginalBrocade,3,ebd00cc4-2119-5474-b6ef-42b56014bfd9,,,,,,,,,,,,,,,,,,,,,,,,au::4333,keywords,"dlod={""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/68347"",""id"":""au::4333"",""nameWithContext"":[""H. Geweéten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,,,,,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,tg:lhph:35529,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:35529,https://data.letterenhuis.be/ark:/24970/d6a60835-b432-53c0-a0ba-c71d6b4e07ae,Foto's,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,tg:lhph:35529,e73_CreationActors,1,d0008866-6fe3-53a0-b822-9d9646615c48,au::46966,photographers,"dlod={""name"":""Anton Hardy"",""ark"":""ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48"",""uri"":""/agents/people/72241"",""id"":""au::46966"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,tg:lhph:35529,e73_CreationActors,2,83a38e7a-7fb6-505f-b735-35e89b0c47d7,au::7150,photographers,"dlod={""name"":""Gazet van Antwerpen"",""ark"":""ark:/83110/x0/83a38e7a-7fb6-505f-b735-35e89b0c47d7"",""uri"":""/agents/corporate_entities/24417"",""id"":""au::7150"",""nameWithContext"":[""GVA""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/83a38e7a-7fb6-505f-b735-35e89b0c47d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,tg:lhph:35529,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Karel Ledeganck, standbeeld door Jules Lagae, gips.",descriptive note,Nederlands,,,,,,,,,,,,,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000034334,referentienummer,False,,,,,,,,,,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:35529,brocade id,False,,,,,,,,,,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:35529/N,brocade url,False,,,,,,,,,,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,tg:lhph:35529,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d58cd76b-dc94-5ba8-be24-dc78e69a6d71"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e777a23-8c45-4498-80a0-0f4c648a535a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,tg:lhph:35529,e73_OriginalBrocade,3,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,,,,,,,,,,,,,,,,,,,,,,,,au::10879,keywords,"dlod={""name"":""Jules Lagae"",""ark"":""ark:/83110/x0/6b5a2e0c-e3a3-5402-899a-7aa712619ab4"",""uri"":""/agents/people/76974"",""id"":""au::10879"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6b5a2e0c-e3a3-5402-899a-7aa712619ab4,,,,,,,
d6a60835-b432-53c0-a0ba-c71d6b4e07ae,tg:lhph:35529,e73_OriginalBrocade,4,16c241db-e5a8-5db6-8b37-db9f53d605c0,,,,,,,,,,,,,,,,,,,,,,,,au::11170,keywords,"dlod={""name"":""Karel Lodewijk Ledeganck"",""ark"":""ark:/83110/x0/16c241db-e5a8-5db6-8b37-db9f53d605c0"",""uri"":""/agents/people/64421"",""id"":""au::11170"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/16c241db-e5a8-5db6-8b37-db9f53d605c0,,,,,,,
d6f6f207-3529-5dbd-840d-ed3bc0d00015,tg:lhph:52831,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:52831,https://data.letterenhuis.be/ark:/24970/d6f6f207-3529-5dbd-840d-ed3bc0d00015,Foto's,,,
d6f6f207-3529-5dbd-840d-ed3bc0d00015,tg:lhph:52831,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956-uu-uu,2071-uu-uu,In Copyright
d6f6f207-3529-5dbd-840d-ed3bc0d00015,tg:lhph:52831,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19560000,,,,,,,,,,,,,,,,,,,,,
d6f6f207-3529-5dbd-840d-ed3bc0d00015,tg:lhph:52831,e73_CreationTimeSpans,,,,,,,1956-uu-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6f6f207-3529-5dbd-840d-ed3bc0d00015,tg:lhph:52831,e73_DepictedItems,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,,,,,,,,,,,,,keywords,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b,,,,,,,,,,,,,,,,,,
d6f6f207-3529-5dbd-840d-ed3bc0d00015,tg:lhph:52831,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Stijn Streuvels met een sigaar. Hij zit voor de haard in de woonkamer van het Lijsternest,descriptive note,Nederlands,,,,,,,,,,,,,,,
d6f6f207-3529-5dbd-840d-ed3bc0d00015,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000050939,referentienummer,False,,,,,,,,,,,,
d6f6f207-3529-5dbd-840d-ed3bc0d00015,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:52831,brocade id,False,,,,,,,,,,,,
