brocade.id,Change History Identifier,Change History Timespan,Change History User,Change History Description,Change History Activity,card,ResourceID
tg:mpmbr:283,10778675,2017-12-06 11:29:03 +0000 UTC,ssciarone,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,11102134,2018-04-05 16:16:13 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,11104432,2018-04-05 18:06:14 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,11148621,2018-04-24 09:07:38 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,11151972,2018-04-24 12:11:41 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,11313251,2018-06-21 14:50:15 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,11349315,2018-06-21 15:39:27 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12079381,2019-01-17 10:45:32 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12079909,2019-01-17 11:04:15 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12139332,2019-02-06 08:30:57 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12192834,2019-02-23 12:05:23 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12193219,2019-02-23 12:11:10 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12193604,2019-02-23 12:12:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12193989,2019-02-23 12:12:35 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12194374,2019-02-23 12:19:06 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12194759,2019-02-23 12:23:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12195144,2019-02-23 12:26:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12195529,2019-02-23 12:28:03 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12195914,2019-02-23 12:34:57 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12196299,2019-02-23 12:44:41 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12196684,2019-02-23 12:46:22 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12197069,2019-02-23 12:48:21 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12197537,2019-02-24 17:25:33 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12197922,2019-02-24 19:45:01 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12214934,2019-03-04 15:22:17 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12215319,2019-03-04 15:22:27 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:283,12215704,2019-03-04 15:24:30 +0000 UTC,avdbergh,Markering als gecontroleerd,,e73_Transaction_history_df,8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b
tg:mpmbr:730,,2019-04-24 11:41:27 +0000 UTC,avdbergh,,Creatie,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,12379487,2019-04-24 11:41:27 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,12379488,2019-04-24 11:41:27 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,12379489,2019-04-24 11:41:27 +0000 UTC,avdbergh,Bewerken van de kenmerken,edit,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,12379493,2019-04-24 11:41:27 +0000 UTC,avdbergh,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,12379496,2019-04-24 11:42:36 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,12379497,2019-04-24 11:42:36 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,12457602,2019-05-14 13:49:27 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,12457603,2019-05-14 13:49:27 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,12457608,2019-05-14 13:49:27 +0000 UTC,kselle,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,13090700,2020-02-13 07:03:13 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:730,13090886,2020-02-13 09:01:27 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,5cf9a902-cbd5-577b-b795-dc32e7959a9d
tg:mpmbr:724,,2019-04-24 11:01:54 +0000 UTC,avdbergh,,Creatie,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379127,2019-04-24 11:01:54 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379128,2019-04-24 11:01:54 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379129,2019-04-24 11:01:54 +0000 UTC,avdbergh,Bewerken van de kenmerken,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379133,2019-04-24 11:01:54 +0000 UTC,avdbergh,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379154,2019-04-24 11:03:54 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379155,2019-04-24 11:03:54 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379156,2019-04-24 11:03:54 +0000 UTC,avdbergh,Bewerken van de kenmerken,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379208,2019-04-24 11:07:27 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379209,2019-04-24 11:07:27 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379289,2019-04-24 11:15:21 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12379290,2019-04-24 11:15:21 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12439743,2019-05-09 16:29:00 +0000 UTC,dpalmans,Markering als gecontroleerd,,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,12449592,2019-05-10 10:08:52 +0000 UTC,tomdmey,Markering als gecontroleerd,,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,13090694,2020-02-13 07:03:13 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,13090880,2020-02-13 09:01:27 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,14673169,2021-09-03 11:46:49 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,14684208,2021-09-03 11:46:51 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:724,15338306,2021-12-01 13:34:32 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,d80b6851-fc69-5a9d-8d4d-8883fa598194
tg:mpmbr:1047,,2021-02-09 13:45:54 +0000 UTC,fplovie,,Creatie,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,14238457,2021-02-09 13:45:54 +0000 UTC,fplovie,Bewerken van de identificatie,edit,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,14238458,2021-02-09 13:45:54 +0000 UTC,fplovie,Bewerken van de items,edit,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,14238459,2021-02-09 13:45:54 +0000 UTC,fplovie,Bewerken van de kenmerken,edit,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,14238463,2021-02-09 13:45:54 +0000 UTC,fplovie,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,14238466,2021-02-09 13:47:57 +0000 UTC,fplovie,Bewerken van de identificatie,edit,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,14238467,2021-02-09 13:47:57 +0000 UTC,fplovie,Bewerken van de items,edit,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,14238838,2021-02-10 05:01:21 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,14238858,2021-02-10 07:08:28 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,15255841,2021-11-02 10:58:18 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,15256304,2021-11-02 10:59:05 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,15256767,2021-11-02 10:59:19 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1047,15257230,2021-11-02 11:00:29 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,b2052409-cd44-56d8-a131-a0c00a5ff4aa
tg:mpmbr:1053,,2021-02-11 11:40:35 +0000 UTC,fplovie,,Creatie,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247338,2021-02-11 11:40:35 +0000 UTC,fplovie,Bewerken van de identificatie,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247339,2021-02-11 11:40:35 +0000 UTC,fplovie,Bewerken van de items,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247340,2021-02-11 11:40:35 +0000 UTC,fplovie,Bewerken van de kenmerken,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247341,2021-02-11 11:40:35 +0000 UTC,fplovie,Bewerken van de annotaties,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247344,2021-02-11 11:40:35 +0000 UTC,fplovie,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247347,2021-02-11 11:43:54 +0000 UTC,fplovie,Bewerken van de identificatie,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247348,2021-02-11 11:43:54 +0000 UTC,fplovie,Bewerken van de items,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247350,2021-02-11 11:43:54 +0000 UTC,fplovie,Bewerken van de annotaties,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247365,2021-02-11 11:50:21 +0000 UTC,fplovie,Bewerken van de identificatie,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247366,2021-02-11 11:50:21 +0000 UTC,fplovie,Bewerken van de items,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247368,2021-02-11 11:50:21 +0000 UTC,fplovie,Bewerken van de annotaties,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247374,2021-02-11 11:52:35 +0000 UTC,fplovie,Bewerken van de identificatie,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247375,2021-02-11 11:52:35 +0000 UTC,fplovie,Bewerken van de items,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14247377,2021-02-11 11:52:35 +0000 UTC,fplovie,Bewerken van de annotaties,edit,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14250415,2021-02-12 05:07:20 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14251111,2021-02-12 07:08:57 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,14251449,2021-02-12 09:09:51 +0000 UTC,fplovie,Markering als gecontroleerd,,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,15255846,2021-11-02 10:58:18 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,15256309,2021-11-02 10:59:05 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,15256772,2021-11-02 10:59:19 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:1053,15257235,2021-11-02 11:00:29 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,6d82ec21-b2d1-5b5a-8abe-8e7c48637884
tg:mpmbr:718,,2019-04-24 10:31:16 +0000 UTC,avdbergh,,Creatie,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12378728,2019-04-24 10:31:16 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12378729,2019-04-24 10:31:16 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12378730,2019-04-24 10:31:16 +0000 UTC,avdbergh,Bewerken van de kenmerken,edit,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12378734,2019-04-24 10:31:16 +0000 UTC,avdbergh,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12378737,2019-04-24 10:31:51 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12378738,2019-04-24 10:31:51 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12378746,2019-04-24 10:32:38 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12378747,2019-04-24 10:32:38 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12439738,2019-05-09 16:29:00 +0000 UTC,dpalmans,Markering als gecontroleerd,,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,12449587,2019-05-10 10:08:52 +0000 UTC,tomdmey,Markering als gecontroleerd,,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,13090688,2020-02-13 07:03:13 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,13090874,2020-02-13 09:01:27 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,14673163,2021-09-03 11:46:49 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,14684202,2021-09-03 11:46:51 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:718,15338300,2021-12-01 13:34:32 +0000 UTC,ivanongeval,Markering als gecontroleerd,,e73_Transaction_history_df,9a813d9d-8407-5f7f-ac82-e5529fd807f1
tg:mpmbr:917,,2020-03-17 17:15:12 +0000 UTC,kselle,,Creatie,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222318,2020-03-17 17:15:12 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222319,2020-03-17 17:15:12 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222320,2020-03-17 17:15:12 +0000 UTC,kselle,Bewerken van de kenmerken,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222324,2020-03-17 17:15:12 +0000 UTC,kselle,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222327,2020-03-17 17:16:06 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222328,2020-03-17 17:16:06 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222330,2020-03-17 17:16:06 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222336,2020-03-17 17:16:52 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222337,2020-03-17 17:16:52 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:917,13222339,2020-03-17 17:16:52 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,543c7f47-7029-5134-abe7-489ad7db5d85
tg:mpmbr:1084,,2021-02-16 15:46:12 +0000 UTC,kselle,,Creatie,e73_Transaction_history_df,18ac2077-f2dc-5fb8-8ba9-a7af0deaef25
tg:mpmbr:1084,14257547,2021-02-16 15:46:12 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,18ac2077-f2dc-5fb8-8ba9-a7af0deaef25
tg:mpmbr:1084,14257548,2021-02-16 15:46:12 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,18ac2077-f2dc-5fb8-8ba9-a7af0deaef25
tg:mpmbr:1084,14257549,2021-02-16 15:46:12 +0000 UTC,kselle,Bewerken van de kenmerken,edit,e73_Transaction_history_df,18ac2077-f2dc-5fb8-8ba9-a7af0deaef25
tg:mpmbr:1084,14257553,2021-02-16 15:46:12 +0000 UTC,kselle,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,18ac2077-f2dc-5fb8-8ba9-a7af0deaef25
tg:mpmbr:1084,14257556,2021-02-16 15:46:54 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,18ac2077-f2dc-5fb8-8ba9-a7af0deaef25
tg:mpmbr:1084,14257557,2021-02-16 15:46:54 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,18ac2077-f2dc-5fb8-8ba9-a7af0deaef25
tg:mpmbr:1090,,2021-02-16 15:52:10 +0000 UTC,kselle,,Creatie,e73_Transaction_history_df,0dfbe988-8cf6-514b-b4b1-e8ba53ea2e44
tg:mpmbr:1090,14257655,2021-02-16 15:52:10 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,0dfbe988-8cf6-514b-b4b1-e8ba53ea2e44
tg:mpmbr:1090,14257656,2021-02-16 15:52:10 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,0dfbe988-8cf6-514b-b4b1-e8ba53ea2e44
tg:mpmbr:1090,14257657,2021-02-16 15:52:10 +0000 UTC,kselle,Bewerken van de kenmerken,edit,e73_Transaction_history_df,0dfbe988-8cf6-514b-b4b1-e8ba53ea2e44
tg:mpmbr:1090,14257661,2021-02-16 15:52:10 +0000 UTC,kselle,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,0dfbe988-8cf6-514b-b4b1-e8ba53ea2e44
tg:mpmbr:1090,14257664,2021-02-16 15:52:45 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,0dfbe988-8cf6-514b-b4b1-e8ba53ea2e44
tg:mpmbr:1090,14257665,2021-02-16 15:52:45 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,0dfbe988-8cf6-514b-b4b1-e8ba53ea2e44
tg:mpmbr:903,,2020-03-17 16:35:56 +0000 UTC,kselle,,Creatie,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,13221967,2020-03-17 16:35:56 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,13221968,2020-03-17 16:35:56 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,13221969,2020-03-17 16:35:56 +0000 UTC,kselle,Bewerken van de kenmerken,edit,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,13221973,2020-03-17 16:35:56 +0000 UTC,kselle,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,13221976,2020-03-17 16:40:17 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,13221977,2020-03-17 16:40:17 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,13221982,2020-03-17 16:40:17 +0000 UTC,kselle,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,13221985,2020-03-17 16:41:38 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,13221986,2020-03-17 16:41:38 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
tg:mpmbr:903,14004715,2020-10-22 12:17:26 +0000 UTC,tomdmey,Markering als gecontroleerd,,e73_Transaction_history_df,b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e
