ResourceID,brocade.id,Acquisition Brocade ID,card,order,Acquisition Name,Acquisition Identifier
aad36c62-af59-5546-b262-4d02d77d8f5a,tg:lhps:53139,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/aad36c62-af59-5546-b262-4d02d77d8f5a'}
aaf91ff8-c752-5e27-b6e8-92594ba42306,tg:lhps:44701,tr:lh:7657,Acquisitions,1,Archief van Fred Germonprez,{'url':'https://id.letterenhuis.be/ark:/24970/aaf91ff8-c752-5e27-b6e8-92594ba42306'}
ab84f3ac-000b-5f78-af00-8b2569755625,tg:lhps:62408,tr:lh:140390,Acquisitions,1,Affiches Monty (1985-2020),{'url':'https://id.letterenhuis.be/ark:/24970/ab84f3ac-000b-5f78-af00-8b2569755625'}
abd00537-c17b-54c9-8a49-a2dcfed2dc38,tg:lhps:12136,tr:lh:7755,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/abd00537-c17b-54c9-8a49-a2dcfed2dc38'}
abd1628e-c49b-5615-acf4-6a0e517fd9af,tg:lhps:29773,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/abd1628e-c49b-5615-acf4-6a0e517fd9af'}
abeaeabf-fb43-5b0f-a6a1-8a43a635f396,tg:lhps:50611,tr:lh:9943,Acquisitions,1,Archief van Jef Geeraerts,{'url':'https://id.letterenhuis.be/ark:/24970/abeaeabf-fb43-5b0f-a6a1-8a43a635f396'}
adf89f7b-b008-50d5-a7eb-08e2c10e5d23,tg:lhps:28861,tr:lh:2817,Acquisitions,1,Archiefstukken van Tone Brulin,{'url':'https://id.letterenhuis.be/ark:/24970/adf89f7b-b008-50d5-a7eb-08e2c10e5d23'}
ae056b1b-a672-5cd4-bdfd-28f6307bcab5,tg:lhps:24403,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/ae056b1b-a672-5cd4-bdfd-28f6307bcab5'}
aec94618-df51-5197-bb02-a55819cfc8b6,tg:lhps:49430,tr:lh:104035,Acquisitions,1,Affiches van Johan van Geluwe,{'url':'https://id.letterenhuis.be/ark:/24970/aec94618-df51-5197-bb02-a55819cfc8b6'}
aff52351-4057-5416-ac50-0cc8b4cc1484,tg:lhps:57879,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/aff52351-4057-5416-ac50-0cc8b4cc1484'}
b0103511-0414-53c2-8891-a575d5a55d90,tg:lhps:10672,tr:lh:5565,Acquisitions,1,Archief van Antoon van der Plaetse,{'url':'https://id.letterenhuis.be/ark:/24970/b0103511-0414-53c2-8891-a575d5a55d90'}
b03493ac-db63-5d15-b89f-5b68455e76ad,tg:lhps:29266,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/b03493ac-db63-5d15-b89f-5b68455e76ad'}
b04273f0-4f9f-57c0-b3f9-15095004d2a1,tg:lhps:46157,tr:lh:30821,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2009-2010,{'url':'https://id.letterenhuis.be/ark:/24970/b04273f0-4f9f-57c0-b3f9-15095004d2a1'}
b0ca671f-09ce-53d0-8355-9dc3344c687d,tg:lhps:24268,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/b0ca671f-09ce-53d0-8355-9dc3344c687d'}
b10899cc-6a98-56b7-bb7c-85f2216073b9,tg:lhps:27501,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/b10899cc-6a98-56b7-bb7c-85f2216073b9'}
b17ea09e-5207-5ab5-a8f6-48b1e02d1e81,tg:lhps:29323,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/b17ea09e-5207-5ab5-a8f6-48b1e02d1e81'}
b1e49e20-4e1e-5915-8ab2-31045732083c,tg:lhps:54994,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/b1e49e20-4e1e-5915-8ab2-31045732083c'}
b216e6a2-4ac8-5b07-b114-f39d49a419fa,tg:lhps:27628,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/b216e6a2-4ac8-5b07-b114-f39d49a419fa'}
b22a74d4-a9b3-5902-968f-a08de63a6c0c,tg:lhps:52952,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/b22a74d4-a9b3-5902-968f-a08de63a6c0c'}
b35ea8ed-a53d-5015-ab7b-6b7fdec3512f,tg:lhps:2649,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/b35ea8ed-a53d-5015-ab7b-6b7fdec3512f'}
b4bbaf3c-dd90-5f88-97f8-653f90ed7491,tg:lhps:60120,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/b4bbaf3c-dd90-5f88-97f8-653f90ed7491'}
b4fb8056-312b-5f94-a0f2-20110061834f,tg:lhps:54243,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/b4fb8056-312b-5f94-a0f2-20110061834f'}
b5af0fff-9b7d-58c2-a419-1aeda3c4582e,tg:lhps:9951,tr:lh:7284,Acquisitions,1,Oningeschreven gevonden in 1997,{'url':'https://id.letterenhuis.be/ark:/24970/b5af0fff-9b7d-58c2-a419-1aeda3c4582e'}
b6431511-b631-5760-8dcd-574e47a0e735,tg:lhps:30010,tr:lh:9940,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2007-2008,{'url':'https://id.letterenhuis.be/ark:/24970/b6431511-b631-5760-8dcd-574e47a0e735'}
b6431511-b631-5760-8dcd-574e47a0e735,tg:lhps:30010,tr:lh:9940,Acquisitions,2,Affiches van de Culturele Affichewedstrijd 2007-2008,{'url':'https://id.letterenhuis.be/ark:/24970/b6431511-b631-5760-8dcd-574e47a0e735'}
b7f5898c-0ba3-5683-90c8-371ebcdcddb8,tg:lhps:62633,tr:lh:140424,Acquisitions,1,Affiches Monty (1985-2020),{'url':'https://id.letterenhuis.be/ark:/24970/b7f5898c-0ba3-5683-90c8-371ebcdcddb8'}
b7fe9002-bfb7-525a-a544-af7247c38608,tg:lhps:23283,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/b7fe9002-bfb7-525a-a544-af7247c38608'}
b814cd35-b17c-5473-8d59-80fdaee286d1,tg:lhps:26202,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/b814cd35-b17c-5473-8d59-80fdaee286d1'}
b826c26a-2bf6-5b5b-91b2-30d07dfb53fa,tg:lhps:6962,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/b826c26a-2bf6-5b5b-91b2-30d07dfb53fa'}
b88fa304-8719-535a-936c-f9af627f3b3e,tg:lhps:31251,tr:lh:9936,Acquisitions,1,Affichecollectie van het Nationaal Scheepvaartmuseum,{'url':'https://id.letterenhuis.be/ark:/24970/b88fa304-8719-535a-936c-f9af627f3b3e'}
b8dd8dfd-9776-51f9-8910-fb12f2c26221,tg:lhps:48325,tr:lh:103936,Acquisitions,1,Verzameling affiches De Peuter,{'url':'https://id.letterenhuis.be/ark:/24970/b8dd8dfd-9776-51f9-8910-fb12f2c26221'}
bac5d5d0-4be4-5025-8177-7163200e2363,tg:lhps:25029,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/bac5d5d0-4be4-5025-8177-7163200e2363'}
bb2e3087-96f5-5417-b48e-5e2018f7c77d,tg:lhps:29231,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/bb2e3087-96f5-5417-b48e-5e2018f7c77d'}
bc11df13-729c-59ee-bc82-302c86946205,tg:lhps:8585,tr:lh:4749,Acquisitions,1,Oningeschreven gevonden in 1974,{'url':'https://id.letterenhuis.be/ark:/24970/bc11df13-729c-59ee-bc82-302c86946205'}
bc40144b-94ab-5272-b378-a40aee30b0bd,tg:lhps:22754,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/bc40144b-94ab-5272-b378-a40aee30b0bd'}
bcedfc8a-1f89-5484-a2eb-2af430880331,tg:lhps:47654,tr:lh:97971,Acquisitions,1,Verzameling affiches,{'url':'https://id.letterenhuis.be/ark:/24970/bcedfc8a-1f89-5484-a2eb-2af430880331'}
bd6b672c-d351-53f2-8c44-a761b09e3ba4,tg:lhps:11825,tr:lh:7742,Acquisitions,1,Archief van Herman Verbaere,{'url':'https://id.letterenhuis.be/ark:/24970/bd6b672c-d351-53f2-8c44-a761b09e3ba4'}
be592a46-d785-5b8d-838d-d199bbae7eef,tg:lhps:5476,tr:lh:3249,Acquisitions,1,Schenking van Stadsbibliotheek,{'url':'https://id.letterenhuis.be/ark:/24970/be592a46-d785-5b8d-838d-d199bbae7eef'}
bf3830e0-759e-542d-a4e4-d2dfbebcb6ac,tg:lhps:15470,tr:lh:7634,Acquisitions,1,Oningeschreven gevonden in 2006,{'url':'https://id.letterenhuis.be/ark:/24970/bf3830e0-759e-542d-a4e4-d2dfbebcb6ac'}
c0c6436b-dd43-5db9-bf8a-9dd9b29e9c1b,tg:lhps:45956,tr:lh:30821,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2009-2010,{'url':'https://id.letterenhuis.be/ark:/24970/c0c6436b-dd43-5db9-bf8a-9dd9b29e9c1b'}
c10e92ce-7a9b-5ba0-b5a0-56596e3521a1,tg:lhps:12835,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/c10e92ce-7a9b-5ba0-b5a0-56596e3521a1'}
c17de163-217e-56b3-929a-808e477434dc,tg:lhps:53882,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/c17de163-217e-56b3-929a-808e477434dc'}
c2736c4f-d5d5-5ca7-9457-b2e15fc006d9,tg:lhps:15562,tr:lh:7634,Acquisitions,1,Oningeschreven gevonden in 2006,{'url':'https://id.letterenhuis.be/ark:/24970/c2736c4f-d5d5-5ca7-9457-b2e15fc006d9'}
c3d321a8-1c8c-5778-84f4-e3bf0959091d,tg:lhps:55110,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/c3d321a8-1c8c-5778-84f4-e3bf0959091d'}
c3da22af-7939-5c81-b582-2dedd1710f40,tg:lhps:25300,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/c3da22af-7939-5c81-b582-2dedd1710f40'}
c3da2d3c-f51f-5065-9497-c308b541d959,tg:lhps:13009,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/c3da2d3c-f51f-5065-9497-c308b541d959'}
c42b2157-35c8-5d45-b00e-36a87c2ff92d,tg:lhps:27444,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/c42b2157-35c8-5d45-b00e-36a87c2ff92d'}
c4f475b3-de18-55f6-a15e-5fd23c28dabf,tg:lhps:45901,tr:lh:30802,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2008-2009,{'url':'https://id.letterenhuis.be/ark:/24970/c4f475b3-de18-55f6-a15e-5fd23c28dabf'}
c4fab2d6-9ecf-5194-a536-7de1ec123728,tg:lhps:31601,tr:lh:2817,Acquisitions,1,Archiefstukken van Tone Brulin,{'url':'https://id.letterenhuis.be/ark:/24970/c4fab2d6-9ecf-5194-a536-7de1ec123728'}
c53a10aa-1b53-598e-9acf-775fefbeab80,tg:lhps:62263,tr:lh:140367,Acquisitions,1,Affiches De Beweeging,{'url':'https://id.letterenhuis.be/ark:/24970/c53a10aa-1b53-598e-9acf-775fefbeab80'}
c62ebeae-cc5e-5cf9-86d3-f6df0fc21469,tg:lhps:5860,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/c62ebeae-cc5e-5cf9-86d3-f6df0fc21469'}
c62ebeae-cc5e-5cf9-86d3-f6df0fc21469,tg:lhps:5860,tr:lh:103936,Acquisitions,2,Verzameling affiches De Peuter,{'url':'https://id.letterenhuis.be/ark:/24970/c62ebeae-cc5e-5cf9-86d3-f6df0fc21469'}
c69ad6eb-d519-5370-b892-182726872abd,tg:lhps:12970,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/c69ad6eb-d519-5370-b892-182726872abd'}
c6e3d5c6-ea66-534d-b86a-4a960ce224d8,tg:lhps:4375,tr:lh:2942,Acquisitions,1,Schenking van Sam I. de Vries,{'url':'https://id.letterenhuis.be/ark:/24970/c6e3d5c6-ea66-534d-b86a-4a960ce224d8'}
c73a2f41-044d-55f8-96de-f3ba93ed9edb,tg:lhps:7373,tr:lh:140322,Acquisitions,2,Archief Tone Brulin (aanvulling),{'url':'https://id.letterenhuis.be/ark:/24970/c73a2f41-044d-55f8-96de-f3ba93ed9edb'}
c79a2863-4274-5d1f-bb74-1f8674295b11,tg:lhps:24395,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/c79a2863-4274-5d1f-bb74-1f8674295b11'}
c8284ec9-11df-55dd-84d7-ca3f158d5162,tg:lhps:28924,tr:lh:9937,Acquisitions,1,Affichecollectie van het Volkskundemuseum,{'url':'https://id.letterenhuis.be/ark:/24970/c8284ec9-11df-55dd-84d7-ca3f158d5162'}
c85dfc39-ac22-5d06-a17a-574a9d36a9e2,tg:lhps:46854,tr:lh:97955,Acquisitions,1,Affiches van Behoud de Begeerte,{'url':'https://id.letterenhuis.be/ark:/24970/c85dfc39-ac22-5d06-a17a-574a9d36a9e2'}
c94735d1-4aad-53f8-86f0-25e454929fbe,tg:lhps:31206,tr:lh:9936,Acquisitions,1,Affichecollectie van het Nationaal Scheepvaartmuseum,{'url':'https://id.letterenhuis.be/ark:/24970/c94735d1-4aad-53f8-86f0-25e454929fbe'}
c9601883-4615-5194-9521-89605be430e0,tg:lhps:55901,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/c9601883-4615-5194-9521-89605be430e0'}
c9630eb9-de9b-5a2f-9ba8-7b0de0211ae8,tg:lhps:51446,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/c9630eb9-de9b-5a2f-9ba8-7b0de0211ae8'}
c9a9e7e8-f30f-5bda-a7f6-fb422b447e9b,tg:lhps:46012,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/c9a9e7e8-f30f-5bda-a7f6-fb422b447e9b'}
cb37b08d-7cee-596f-9f9a-8b1200173492,tg:lhps:12161,tr:lh:7755,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/cb37b08d-7cee-596f-9f9a-8b1200173492'}
cb830c18-051c-547d-b66f-6d27abc54b1d,tg:lhps:21713,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/cb830c18-051c-547d-b66f-6d27abc54b1d'}
cbfcbe77-a2e3-5cd3-a0d2-a8f7d5048991,tg:lhps:41942,tr:lh:9942,Acquisitions,1,Affiches Julian Key,{'url':'https://id.letterenhuis.be/ark:/24970/cbfcbe77-a2e3-5cd3-a0d2-a8f7d5048991'}
cc418ba2-bd29-5b04-9728-a0ea67347c49,tg:lhps:62799,tr:lh:140424,Acquisitions,1,Affiches Monty (1985-2020),{'url':'https://id.letterenhuis.be/ark:/24970/cc418ba2-bd29-5b04-9728-a0ea67347c49'}
cc79b783-88ba-5e5d-900d-ce05d49b6291,tg:lhps:3330,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/cc79b783-88ba-5e5d-900d-ce05d49b6291'}
cc801956-87fa-50b8-b2ee-5646f8c3a082,tg:lhps:8985,tr:lh:7315,Acquisitions,1,Archiefstukken van Rik Lanckrock,{'url':'https://id.letterenhuis.be/ark:/24970/cc801956-87fa-50b8-b2ee-5646f8c3a082'}
ccc4c15c-f6fe-5c77-9d27-1ce71e48e1bc,tg:lhps:27940,tr:lh:9939,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2005-2006,{'url':'https://id.letterenhuis.be/ark:/24970/ccc4c15c-f6fe-5c77-9d27-1ce71e48e1bc'}
ccf3de13-c72b-54ae-8589-551401bbb4b7,tg:lhps:9117,tr:lh:7316,Acquisitions,1,Oningeschreven gevonden in 1996,{'url':'https://id.letterenhuis.be/ark:/24970/ccf3de13-c72b-54ae-8589-551401bbb4b7'}
cd3af1eb-d4aa-5a94-9b52-cd96e7cdb314,tg:lhps:60032,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/cd3af1eb-d4aa-5a94-9b52-cd96e7cdb314'}
cdfcc38c-908f-55b6-945c-9d393386d5bd,tg:lhps:1120,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/cdfcc38c-908f-55b6-945c-9d393386d5bd'}
ce668369-46f8-5bbd-800c-882ceb011221,tg:lhps:40892,tr:lh:5656,Acquisitions,1,Archiefstukken van Vital Peeters,{'url':'https://id.letterenhuis.be/ark:/24970/ce668369-46f8-5bbd-800c-882ceb011221'}
d0161a36-dba0-50b7-b7c9-728f9bf0d810,tg:lhps:56100,tr:lh:128714,Acquisitions,1,Archief van theatergezelschap Luxemburg vzw,{'url':'https://id.letterenhuis.be/ark:/24970/d0161a36-dba0-50b7-b7c9-728f9bf0d810'}
d07792e8-c7e5-5eec-8583-0b6d5368a762,tg:lhps:8751,tr:lh:7106,Acquisitions,1,Oningeschreven gevonden in 1995,{'url':'https://id.letterenhuis.be/ark:/24970/d07792e8-c7e5-5eec-8583-0b6d5368a762'}
d1d2de57-4cc5-5d72-a7f8-46a1da7a394f,tg:lhps:52006,tr:lh:110437,Acquisitions,1,Verzameling affiches van diverse culturele activiteiten in Antwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/d1d2de57-4cc5-5d72-a7f8-46a1da7a394f'}
d3090d74-9b6d-5b5f-ad29-a900c5ef30da,tg:lhps:42728,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/d3090d74-9b6d-5b5f-ad29-a900c5ef30da'}
d3098148-e0f5-5425-a082-f7b54e8de73b,tg:lhps:25992,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/d3098148-e0f5-5425-a082-f7b54e8de73b'}
d3351e0b-f813-54ea-bc6c-e106df823bcc,tg:lhps:13273,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/d3351e0b-f813-54ea-bc6c-e106df823bcc'}
d368e43d-a47f-58de-86fb-a25a6bd39880,tg:lhps:51368,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/d368e43d-a47f-58de-86fb-a25a6bd39880'}
d36fcc70-f011-5012-bc6d-59e9661c1e7a,tg:lhps:13398,tr:lh:7632,Acquisitions,1,Oningeschreven gevonden in 2005,{'url':'https://id.letterenhuis.be/ark:/24970/d36fcc70-f011-5012-bc6d-59e9661c1e7a'}
d3aa5578-e8c2-5098-907a-59d35696f02c,tg:lhps:46550,tr:lh:30822,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2010-2011,{'url':'https://id.letterenhuis.be/ark:/24970/d3aa5578-e8c2-5098-907a-59d35696f02c'}
d3cc62be-26a4-5348-8e6e-77ed4777ada4,tg:lhps:52114,tr:lh:110437,Acquisitions,1,Verzameling affiches van diverse culturele activiteiten in Antwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/d3cc62be-26a4-5348-8e6e-77ed4777ada4'}
d4389644-e45b-55b7-90a7-9205bd0bb2b4,tg:lhps:50938,tr:lh:5277,Acquisitions,1,Archiefstukken van Hubert Lampo,{'url':'https://id.letterenhuis.be/ark:/24970/d4389644-e45b-55b7-90a7-9205bd0bb2b4'}
d473f30d-2ce4-56c3-9443-676ef3203c57,tg:lhps:4908,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/d473f30d-2ce4-56c3-9443-676ef3203c57'}
d4915754-ed3b-5695-b829-0eb5f827b6b5,tg:lhps:8086,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/d4915754-ed3b-5695-b829-0eb5f827b6b5'}
d53f644b-039b-52f2-bf42-fde480c5129e,tg:lhps:52143,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/d53f644b-039b-52f2-bf42-fde480c5129e'}
d573674d-c6a9-5775-b179-ee124cb3b1e8,tg:lhps:3799,tr:lh:7019,Acquisitions,1,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/d573674d-c6a9-5775-b179-ee124cb3b1e8'}
d573674d-c6a9-5775-b179-ee124cb3b1e8,tg:lhps:3799,tr:lh:7019,Acquisitions,2,Oningeschreven gevonden in 1992,{'url':'https://id.letterenhuis.be/ark:/24970/d573674d-c6a9-5775-b179-ee124cb3b1e8'}
d736eded-e754-5d39-9810-b1d84e525c57,tg:lhps:53210,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/d736eded-e754-5d39-9810-b1d84e525c57'}
d7486cb8-5ffc-55b4-8aa3-3f10f68ba930,tg:lhps:28027,tr:lh:9939,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2005-2006,{'url':'https://id.letterenhuis.be/ark:/24970/d7486cb8-5ffc-55b4-8aa3-3f10f68ba930'}
d7acc2c5-649c-57ae-b244-a7a8086ae395,tg:lhps:27014,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/d7acc2c5-649c-57ae-b244-a7a8086ae395'}
d8b1c39e-6437-54ee-9a85-57e3e8e20e70,tg:lhps:47746,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/d8b1c39e-6437-54ee-9a85-57e3e8e20e70'}
d9198741-6a71-5c44-afb8-139f34d3de4f,tg:lhps:57896,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/d9198741-6a71-5c44-afb8-139f34d3de4f'}
d9cb55e0-41c6-5546-ad82-ebb44d920a82,tg:lhps:24116,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/d9cb55e0-41c6-5546-ad82-ebb44d920a82'}
da33d6c6-dd36-5e7d-a6f6-0d377cabd86c,tg:lhps:9269,tr:lh:7316,Acquisitions,1,Oningeschreven gevonden in 1996,{'url':'https://id.letterenhuis.be/ark:/24970/da33d6c6-dd36-5e7d-a6f6-0d377cabd86c'}
dbc876a1-4473-50ed-a26a-67a756a0c3b3,tg:lhps:30155,tr:lh:9940,Acquisitions,1,Affiches van de Culturele Affichewedstrijd 2007-2008,{'url':'https://id.letterenhuis.be/ark:/24970/dbc876a1-4473-50ed-a26a-67a756a0c3b3'}
dbf2b7a7-9e1a-5e4d-a63c-cf40b84b558a,tg:lhps:22580,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/dbf2b7a7-9e1a-5e4d-a63c-cf40b84b558a'}
dc0b9e3a-6237-5ba4-ba0d-8025114d2a1e,tg:lhps:24053,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/dc0b9e3a-6237-5ba4-ba0d-8025114d2a1e'}
dcc672ad-b0ca-545a-bc91-dc8fd983a0d0,tg:lhps:8356,tr:lh:9938,Acquisitions,1,Affichecollectie van het Provinciaal Museum Sterckshof,{'url':'https://id.letterenhuis.be/ark:/24970/dcc672ad-b0ca-545a-bc91-dc8fd983a0d0'}
dcd0e454-3cf9-58b5-8a0e-8459b057843e,tg:lhps:59888,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/dcd0e454-3cf9-58b5-8a0e-8459b057843e'}
dd76bb39-48e2-589e-8c2b-a71926e03a82,tg:lhps:12032,tr:lh:7755,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/dd76bb39-48e2-589e-8c2b-a71926e03a82'}
dd76bb39-48e2-589e-8c2b-a71926e03a82,tg:lhps:12032,tr:lh:7755,Acquisitions,2,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/dd76bb39-48e2-589e-8c2b-a71926e03a82'}
ddf0b260-646c-5658-9933-8de014c8e7ee,tg:lhps:24004,tr:lh:7875,Acquisitions,1,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/ddf0b260-646c-5658-9933-8de014c8e7ee'}
de30608b-3e46-5979-9200-5f73214f8df9,tg:lhps:56415,tr:lh:110342,Acquisitions,1,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/de30608b-3e46-5979-9200-5f73214f8df9'}
