ResourceID,brocade.id,card,order,source_field,Description,Description Language,Description Type
96391bbf-50c9-5989-a1c2-2f0c41d04400,tg:lhsc:1076,Descriptions,1,id.title/description/merged,Antoon Roothaert,Nederlands,descriptive note
96391bbf-50c9-5989-a1c2-2f0c41d04400,tg:lhsc:1076,Descriptions,1,note.lhdetail,"Sokkel: rechthoek, arduin, wit",Nederlands,
9bf33940-f5c7-53d3-bc5a-3d8235624a23,tg:lhsc:1099,Descriptions,1,id.title/description/merged,Lode Claes.,Nederlands,descriptive note
9bf33940-f5c7-53d3-bc5a-3d8235624a23,tg:lhsc:1099,Descriptions,1,note.lhdetail,"Sokkel: rechthoek, gips",Nederlands,
5dba41c9-21e0-59ce-905e-dd13a26b24d5,tg:lhsc:1133,Descriptions,1,id.title/description/merged,Frans van Kuyck,Nederlands,descriptive note
4433fa87-006f-568d-92f7-0689e5e943bf,tg:lhsc:805,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
4433fa87-006f-568d-92f7-0689e5e943bf,tg:lhsc:805,Descriptions,1,note.lhdetail,"Getrapt voetstuk met drie boeken. Op de onderste geleding: _H. Conscience_, op
de rug van twee boeken: _Geld en adel_ en _De leeuw van Vlaanderen_",Nederlands,
3083eebf-50ea-5927-b6b7-8bc11af15ff5,tg:lhsc:741,Descriptions,1,id.title/description/merged,Jan Baptist van Ryswyck,Nederlands,descriptive note
3083eebf-50ea-5927-b6b7-8bc11af15ff5,tg:lhsc:741,Descriptions,1,note.lhdetail,Ovaalvormig,Nederlands,
0a8eb4be-7ff6-5663-a2b5-b5cf0ec50342,tg:lhsc:1261,Descriptions,1,id.title/description/merged,Gedenkteken voor de Gesneuvelden van de Hogere Zeevaartschool,Nederlands,descriptive note
fc22eec7-fd45-5249-ae03-973842ab198b,tg:lhsc:1148,Descriptions,1,note.lhdetail,"Sokkel: koffer, bekleed met textiel en kunststof",Nederlands,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,tg:lhsc:891,Descriptions,1,id.title/description/merged,Eloy Lemaire,Nederlands,descriptive note
2ee3dd9e-5ef9-54aa-a74a-ce5cae6e3292,tg:lhsc:716,Descriptions,1,id.title/description/merged,Aldemar C. van der Cruyssen,Nederlands,descriptive note
973d4981-ed11-51ae-803d-b4d4189d40d5,tg:lhsc:1689,Descriptions,1,id.title/description/merged,Marnix Gijsen,Nederlands,descriptive note
973d4981-ed11-51ae-803d-b4d4189d40d5,tg:lhsc:1689,Descriptions,1,note.lhdetail,"Sokkel: balkvormig, witte steen",Nederlands,
f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,tg:lhsc:1666,Descriptions,1,id.title/description/merged,Marnix Gijsen,Nederlands,descriptive note
f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,tg:lhsc:1666,Descriptions,1,id.desc,Marnix Gijsen tijdens zijn verblijf in het ziekenhuis van Pellenberg.,Nederlands,
f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,tg:lhsc:1666,Descriptions,1,note.lhdetail,"Voetstuk: vierkant, wit.",Nederlands,
1c8162a2-3043-5a35-84c7-ca0b4c2c81e3,tg:lhsc:1236,Descriptions,1,id.title/description/merged,Nationaal Gedenkteken voor de Zeelieden te Oostende.,Nederlands,descriptive note
1c8162a2-3043-5a35-84c7-ca0b4c2c81e3,tg:lhsc:1236,Descriptions,1,note.lhdetail,Klein vooraan afherond sokkel,Nederlands,
60b14266-ffa6-502b-8e9a-70d6b8b3811f,tg:lhsc:829,Descriptions,1,id.title/description/merged,August Vermeylen,Nederlands,descriptive note
60b14266-ffa6-502b-8e9a-70d6b8b3811f,tg:lhsc:829,Descriptions,1,note.lhdetail,Gemonteerd op een houten vierhoekig voetstuk. Afgesneden holle hals.,Nederlands,
74ebc791-e2a7-5cb3-b346-7d0ed2f769f1,tg:lhsc:983,Descriptions,1,id.title/description/merged,Dodenmasker van Nestor de Tière,Nederlands,descriptive note
74ebc791-e2a7-5cb3-b346-7d0ed2f769f1,tg:lhsc:983,Descriptions,1,note.lhdetail,Aangezichtsmasker zonder oren. Geen steunrand.,Nederlands,
d6e59309-3ec3-58ca-8584-834f7e0e04fa,tg:lhsc:1365,Descriptions,1,id.title/description/merged,Ivo Michiels,Nederlands,descriptive note
d6e59309-3ec3-58ca-8584-834f7e0e04fa,tg:lhsc:1365,Descriptions,1,note.lhdetail,Kubusvormig voetstuk,Nederlands,
0a9292f1-56e8-5b61-8f44-c115208c5601,tg:lhsc:1735,Descriptions,1,id.title/description/merged,Maurice Gilliams,Nederlands,descriptive note
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,Descriptions,1,id.title/description/merged,Alfons van de Perre,Nederlands,descriptive note
1a154f31-f551-5563-8774-aab66c817a57,tg:lhsc:1220,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
1a154f31-f551-5563-8774-aab66c817a57,tg:lhsc:1220,Descriptions,1,note.lhdetail,"Buste met holle rug, met een vierzijdig geprofileerd voetstuk. Op de voorzijde
een olijftak over een band met _H. Conscience_",Nederlands,
4c6766be-1454-50f1-acd2-6d9de7282e87,tg:lhsc:4921,Descriptions,1,id.title/description/merged,"Peter Benoit
Profielportret",Nederlands,descriptive note
26ae5af7-b963-5417-96f3-95f8469e3937,tg:lhsc:1109,Descriptions,1,id.title/description/merged,Cyriel Verschaeve,Nederlands,descriptive note
2c9edd25-5211-5861-b3b6-7e7c19d7ca32,tg:lhsc:995,Descriptions,1,id.title/description/merged,Dodenmasker van Ernest Willem  Schmidt,Nederlands,descriptive note
c9bea283-db59-5fd1-b8d0-d8a193b47e69,tg:lhsc:429,Descriptions,1,id.title/description/merged,"Dame in empire kledij en met empire kapsel, mogelijk Lucie Boch, de eerste vrouw van Jozef Ernest Buschmann",Nederlands,descriptive note
c9bea283-db59-5fd1-b8d0-d8a193b47e69,tg:lhsc:429,Descriptions,1,note.lhdetail,Met rond geprofileerd voetstuk.,Nederlands,
82c544cb-c8f3-5489-9b73-99b9b99c7b46,tg:lhsc:9186,Descriptions,1,id.title/description/merged,Luuk Gruwez.,Nederlands,descriptive note
4ca5a8df-ba54-501b-a719-3701cfbac826,tg:lhsc:757,Descriptions,1,id.title/description/merged,Edward Keurvels,Nederlands,descriptive note
23d5c9d7-06d4-55d4-8094-97930c23b8f9,tg:lhsc:868,Descriptions,1,id.title/description/merged,Eugeen van Oye,Nederlands,descriptive note
8bf3a2b3-09d4-52f2-8c92-36e864478583,tg:lhsc:9094,Descriptions,1,id.title/description/merged,"Ingekaderd """"Pelemanneke"""".",Nederlands,descriptive note
8bf3a2b3-09d4-52f2-8c92-36e864478583,tg:lhsc:9094,Descriptions,1,note.lhdetail,"Figuur uit gebakken klei, gehecht aan glasplaat, beschilderd, ingelijst in houten lijst. Achter de glasplaat: De achtergrond van het tafereel, geschilderd op papier.",Nederlands,
2fe44fd3-3a3c-52cd-8d94-473787935ead,tg:lhsc:887,Descriptions,1,id.title/description/merged,Arthur van den Nest,Nederlands,descriptive note
1dd34fd5-86a6-5104-8f19-b46960f7025b,tg:lhsc:409,Descriptions,1,id.title/description/merged,Marie Elisabeth Belpaire,Nederlands,descriptive note
1dd34fd5-86a6-5104-8f19-b46960f7025b,tg:lhsc:409,Descriptions,1,note.lhdetail,"Met laag vierkant, zwart geschilderd voetstuk",Nederlands,
0af52f4e-e38e-5f00-9c01-5d4cf6b2861b,tg:lhsc:1596,Descriptions,1,id.title/description/merged,Hugo verriest.,Nederlands,descriptive note
18ce845c-6504-5aef-a969-85dedfe8886e,tg:lhsc:1083,Descriptions,1,id.title/description/merged,Vital Celen,Nederlands,descriptive note
0d8253f6-eb52-5b57-9192-981e3dce9354,tg:lhsc:1129,Descriptions,1,id.title/description/merged,Lode Zielens,Nederlands,descriptive note
0d8253f6-eb52-5b57-9192-981e3dce9354,tg:lhsc:1129,Descriptions,1,note.lhdetail,"Vierzijdig voetstuk, hout",Nederlands,
d5496666-b51c-594b-8783-3158093a8aee,tg:lhsc:1200,Descriptions,1,id.title/description/merged,Jan Stobbaerts,Nederlands,descriptive note
03fabdcb-d5b7-5aff-8aec-9422f497d864,tg:lhsc:665,Descriptions,1,id.title/description/merged,Frédéric Delvaux,Nederlands,descriptive note
31f09c6e-ef63-5c7e-8d3f-4bf99f2372a8,tg:lhsc:720,Descriptions,1,id.title/description/merged,Peter Benoit,Nederlands,descriptive note
8bab2d05-7b5f-52d2-9af1-606eb599ac1c,tg:lhsc:1191,Descriptions,1,id.title/description/merged,Jan Baptist van Ryswyck,Nederlands,descriptive note
7b339770-6cc5-5328-8a88-295a03828862,tg:lhsc:848,Descriptions,1,id.title/description/merged,J.B. Janmoulle,Nederlands,descriptive note
7b339770-6cc5-5328-8a88-295a03828862,tg:lhsc:848,Descriptions,1,note.lhdetail,"Reliëf met onregelmatige randen op een geprofileerd voetstuk met breed grondvlak. De buste in profiel naar rechts, de rand versierd met distels voortlopend langs de achterzijde.",Nederlands,
3a4a2d91-5ea3-5e54-be68-2e4ef1d57ab3,tg:lhsc:1607,Descriptions,1,id.title/description/merged,Desideer Stracke.,Nederlands,descriptive note
3c3607df-3a80-5329-a342-9851eef7b3e1,tg:lhsc:1257,Descriptions,1,id.title/description/merged,Gedenkteken Robert Godding,Nederlands,descriptive note
3c3607df-3a80-5329-a342-9851eef7b3e1,tg:lhsc:1257,Descriptions,1,note.lhdetail,Vaste sokkel,Nederlands,
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,Descriptions,1,id.title/description/merged,Peter Benoit en Jan van Beers,Nederlands,descriptive note
82368831-7662-5e52-a07b-eba091297e05,tg:lhsc:1312,Descriptions,1,id.title/description/merged,Arthur Henry Cornette,Nederlands,descriptive note
82368831-7662-5e52-a07b-eba091297e05,tg:lhsc:1312,Descriptions,1,note.lhdetail,Gemonteerd op een zwartgeschilderd kubusvormig voetstuk in hout.,Nederlands,
1fe6d00c-774b-50b6-9146-a7e88e5e870d,tg:lhsc:1187,Descriptions,1,id.title/description/merged,Michiel van der Voort,Nederlands,descriptive note
c13c3ee6-e2ef-5504-b04c-9272386aa314,tg:lhsc:448,Descriptions,1,id.title/description/merged,Kapel van Jan Hammenecker,Nederlands,descriptive note
c2b6778f-53b8-568d-a04e-b07b714cb32b,tg:lhsc:1168,Descriptions,1,id.title/description/merged,Jan Frans Willems,Nederlands,descriptive note
5b938c98-6d35-5cb8-9ff5-1968dedf8706,tg:lhsc:1611,Descriptions,1,id.title/description/merged,Desideer Stracke,Nederlands,descriptive note
66c7f586-9091-5bc8-baa6-a0207973df5c,tg:lhsc:2197,Descriptions,1,id.title/description/merged,Dodenmasker van Willem Elsschot,Nederlands,descriptive note
af620ccf-378e-54b7-80e8-75946ec2b76a,tg:lhsc:8060,Descriptions,1,id.title/description/merged,"Peter Benoit, profielportret.",Nederlands,descriptive note
c3a8883c-1ba2-531b-b5dc-dac74020f333,tg:lhsc:1304,Descriptions,1,id.title/description/merged,Emiel Beuckeleers,Nederlands,descriptive note
2188a431-8cf0-5a90-9d3a-aa15f69cc7b5,tg:lhsc:9364,Descriptions,1,id.title/description/merged,"Gerard Walschap, staande figuur.",Nederlands,descriptive note
9c95c2ba-090b-5570-9063-969e1637b65a,tg:lhsc:761,Descriptions,1,id.title/description/merged,Lode Baekelmans,Nederlands,descriptive note
9c95c2ba-090b-5570-9063-969e1637b65a,tg:lhsc:761,Descriptions,1,note.lhdetail,"Polychroom: lichtblauw veld, wit portret",Nederlands,
667e47e6-3f59-51de-8928-2c7c3e92f215,tg:lhsc:2206,Descriptions,1,id.title/description/merged,Cyriel Verschaeve,Nederlands,descriptive note
11507332-e461-583b-9d82-2932578876fa,tg:lhsc:809,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
353c748e-7678-56ee-89b3-8f9b99fa1947,tg:lhsc:52,Descriptions,1,id.title/description/merged,Jan van Beers,Nederlands,descriptive note
353c748e-7678-56ee-89b3-8f9b99fa1947,tg:lhsc:52,Descriptions,1,note.lhdetail,Hoofd lichtjes naar links geneigd. Vierzijdig voetstuk.,Nederlands,
51ae9a81-d71b-5aff-b940-04d3c28dce1d,tg:lhsc:1095,Descriptions,1,id.title/description/merged,Arnold Sauwen,Nederlands,descriptive note
51ae9a81-d71b-5aff-b940-04d3c28dce1d,tg:lhsc:1095,Descriptions,1,note.lhdetail,"Sokkel: platje, ijzer, bruin-groen",Nederlands,
927a17bb-1a18-5cdc-a282-69bb66ea451e,tg:lhsc:1216,Descriptions,1,id.title/description/merged,Peter Benoit,Nederlands,descriptive note
927a17bb-1a18-5cdc-a282-69bb66ea451e,tg:lhsc:1216,Descriptions,1,note.lhdetail,"Gevat in een vierkante kader, waarvan het vlak bekleed werd met oker fluweel.",Nederlands,
92a719ae-e1a9-50df-ba85-a89e6ab38c4a,tg:lhsc:736,Descriptions,1,id.title/description/merged,Domien Sleeckx,Nederlands,descriptive note
92a719ae-e1a9-50df-ba85-a89e6ab38c4a,tg:lhsc:736,Descriptions,1,note.lhdetail,Ovaalvormig,Nederlands,
99130394-5b56-5587-a3dc-cb7a761fc666,tg:lhsc:872,Descriptions,1,id.title/description/merged,Paul Gilson,Nederlands,descriptive note
205d53ec-60e7-57f1-a7e0-6a0419627781,tg:lhsc:1144,Descriptions,1,id.title/description/merged,Emmanuel Rosseels,Nederlands,descriptive note
f053208f-5f5e-5cb6-8547-833a7164997f,tg:lhsc:1001,Descriptions,1,id.title/description/merged,Dodenmasker van Albert van Dijck,Nederlands,descriptive note
f053208f-5f5e-5cb6-8547-833a7164997f,tg:lhsc:1001,Descriptions,1,note.lhdetail,Aangezichtsmasker zonder oren. Geen steunrand.,Nederlands,
70bf6ddd-f65c-5ba4-a6db-0a7873076c35,tg:lhsc:937,Descriptions,1,id.title/description/merged,Afdruk rechterhand van Jef van Hoof,Nederlands,descriptive note
e864017c-cfec-5faa-bc67-54323836dadd,tg:lhsc:1282,Descriptions,1,id.title/description/merged,Cléomir Jussiant,Nederlands,descriptive note
ae856fa1-52ff-5598-b05b-6a4083563098,tg:lhsc:1328,Descriptions,1,id.title/description/merged,Gedenkteken Jan Olieslagers,Nederlands,descriptive note
cbde0ac5-0fab-5d6c-a868-a09f0da1eea6,tg:lhsc:1113,Descriptions,1,id.title/description/merged,Ernest Claes,Nederlands,descriptive note
ab54ce8c-713f-5684-8f88-3f1a7793ec8b,tg:lhsc:825,Descriptions,1,id.title/description/merged,Jan van Beers,Nederlands,descriptive note
eb8e80d8-3f0d-584a-a6e6-b74f2c296b96,tg:lhsc:960,Descriptions,1,id.title/description/merged,Afdruk rechterhand van Jeanne Flament,Nederlands,descriptive note
7d9e0f6b-7fa3-5d1a-8808-cc1f44f74192,tg:lhsc:433,Descriptions,1,id.title/description/merged,August Borms,Nederlands,descriptive note
7d9e0f6b-7fa3-5d1a-8808-cc1f44f74192,tg:lhsc:433,Descriptions,1,note.lhdetail,Met vierzijdig voetstuk; buste met afgesneden schouders,Nederlands,
ca503d79-4b86-5336-96ab-4887c7d15b25,tg:lhsc:1056,Descriptions,1,id.title/description/merged,Nestor de Tière,Nederlands,descriptive note
d0efabc0-d7ab-56a2-80e6-9cf6d7822341,tg:lhsc:833,Descriptions,1,id.title/description/merged,Jan Baptist van Ryswyck,Nederlands,descriptive note
47e36ebe-5d00-5355-b2e0-909ca20103ee,tg:lhsc:999,Descriptions,1,id.title/description/merged,Dodenmasker van Flor van Reeth,Nederlands,descriptive note
47e36ebe-5d00-5355-b2e0-909ca20103ee,tg:lhsc:999,Descriptions,1,note.lhdetail,Aangezichtsmasker zonder oren. Geen steunrand.,Nederlands,
d106c1d9-4207-5510-930b-869a6011195a,tg:lhsc:1105,Descriptions,1,id.title/description/merged,Maurice Gilliams,Nederlands,descriptive note
d106c1d9-4207-5510-930b-869a6011195a,tg:lhsc:1105,Descriptions,1,note.lhdetail,"Sokkel: rechthoek, hout",Nederlands,
58a0ace5-53bb-589f-93d1-90411451de73,tg:lhsc:1040,Descriptions,1,id.title/description/merged,Dodenmasker van Georges Eekhoud,Nederlands,descriptive note
58a0ace5-53bb-589f-93d1-90411451de73,tg:lhsc:1040,Descriptions,1,note.lhdetail,"Op aangegeoten asummetrische, kussenvormige steunrand, waarin het hoofd (met oren) half verzonken is.",Nederlands,
c0abd772-4d1c-51e7-b26a-e21943c3a65e,tg:lhsc:425,Descriptions,1,id.title/description/merged,Geert van den Berghe,Nederlands,descriptive note
c0abd772-4d1c-51e7-b26a-e21943c3a65e,tg:lhsc:425,Descriptions,1,note.lhdetail,Gemonteerd op een vierzijdig voetstuk. Hoofd van voren,Nederlands,
4a601a10-bb90-5881-994a-97786443f8c5,tg:lhsc:976,Descriptions,1,id.title/description/merged,Dodenmasker van Karel Lodewijk Ledeganck.,Nederlands,descriptive note
af7668ba-501e-52fc-9f74-2be22545f24a,tg:lhsc:1369,Descriptions,1,id.title/description/merged,Jan Broeckx,Nederlands,descriptive note
ce533c49-8782-56eb-9f9f-bb2cc9ed8f08,tg:lhsc:1386,Descriptions,1,id.title/description/merged,Afduk hand van Roger Avermaete,Nederlands,descriptive note
5d608eeb-238a-5da3-a62a-39936f16790a,tg:lhsc:1152,Descriptions,1,id.title/description/merged,Nestor de Tière,Nederlands,descriptive note
7eadb68c-d273-510a-b540-3106f6cf9ea7,tg:lhsc:864,Descriptions,1,id.title/description/merged,Jan Boucherij,Nederlands,descriptive note
5b9d8fce-0972-5da6-86c8-fd2280054bd6,tg:lhsc:921,Descriptions,1,id.title/description/merged,Lodewijk Scheltjens,Nederlands,descriptive note
5b9d8fce-0972-5da6-86c8-fd2280054bd6,tg:lhsc:921,Descriptions,1,note.lhdetail,"Sokkel: kader, hout, vernist",Nederlands,
55d35300-7394-5870-92ad-bbf64c2ecf55,tg:lhsc:1017,Descriptions,1,id.title/description/merged,Masker van Cyriel Verschaeve met open ogen.,Nederlands,descriptive note
7797b41c-285a-5620-808b-43a13e52a028,tg:lhsc:1159,Descriptions,1,id.title/description/merged,Julius de Geyter,Nederlands,descriptive note
e68c69b7-eb93-52a6-915f-c9f07b0b62d7,tg:lhsc:880,Descriptions,1,id.title/description/merged,Jan van Rijswijck,Nederlands,descriptive note
240e1a01-f930-5a33-9e66-b8672191a8b7,tg:lhsc:1620,Descriptions,1,id.title/description/merged,Jan van Rijswijck,Nederlands,descriptive note
c8785856-42c4-5cad-80b9-693a51029d58,tg:lhsc:1270,Descriptions,1,id.title/description/merged,Paul van Zeeland,Nederlands,descriptive note
d8cc4508-f55b-5b80-bbe3-e70696620e11,tg:lhsc:992,Descriptions,1,id.title/description/merged,Dodenmasker van Jan Boucherij,Nederlands,descriptive note
f3396b13-b343-5b6e-af9f-854a89a017e1,tg:lhsc:838,Descriptions,1,id.title/description/merged,Moeder en kind (Aan Lodewijk Scheltjens),Nederlands,descriptive note
f3396b13-b343-5b6e-af9f-854a89a017e1,tg:lhsc:838,Descriptions,1,note.lhdetail,"Sokkel: rechthoek, groen graniet",Nederlands,
eda025cc-1d04-5df6-9c03-99bdfca7c0f7,tg:lhsc:1227,Descriptions,1,id.title/description/merged,Alfons Christiaens,Nederlands,descriptive note
eda025cc-1d04-5df6-9c03-99bdfca7c0f7,tg:lhsc:1227,Descriptions,1,note.lhdetail,"Sokkel: kubusvormig, gips",Nederlands,
5489a611-b006-58ce-998d-a3164075c09e,tg:lhsc:1118,Descriptions,1,id.title/description/merged,Renaat Veremans,Nederlands,descriptive note
5489a611-b006-58ce-998d-a3164075c09e,tg:lhsc:1118,Descriptions,1,note.lhdetail,"Sokkel: rechthoek, gips, zwart",Nederlands,
75f2338a-6ca2-5374-be33-ae01a6a1543d,tg:lhsc:984,Descriptions,1,id.title/description/merged,Dodenmasker van Edgar Tinel,Nederlands,descriptive note
0cfbdffe-3206-5910-8f33-84750c83fe8f,tg:lhsc:7189,Descriptions,1,id.title/description/merged,Driekwartportret van Hendrik Conscience.,Nederlands,descriptive note
0cfbdffe-3206-5910-8f33-84750c83fe8f,tg:lhsc:7189,Descriptions,1,note.lhdetail,Ovaalvormige plaquette in brons.,Nederlands,
332768c8-f8e3-531d-b3f4-9d574010f062,tg:lhsc:438,Descriptions,1,id.title/description/merged,Medaillon van Guido Gezelle,Nederlands,descriptive note
57a482a1-6870-56ad-8f3c-d72bbd982c1a,tg:lhsc:711,Descriptions,1,id.title/description/merged,Arthur Cornette,Nederlands,descriptive note
57a482a1-6870-56ad-8f3c-d72bbd982c1a,tg:lhsc:711,Descriptions,1,note.lhdetail,In houten verniste kader. (zie afmetingen voetstuk),Nederlands,
364ef84b-738b-52a0-ace2-bf5a64f1be64,tg:lhsc:654,Descriptions,1,id.title/description/merged,Antoon Queeckers,Nederlands,descriptive note
df08d671-77f2-5b40-a336-a72b90719a19,tg:lhsc:1231,Descriptions,1,id.title/description/merged,Zittende vrouw.,Nederlands,descriptive note
6c402319-7604-534d-ac80-c719da48318d,tg:lhsc:879,Descriptions,1,id.title/description/merged,Peter Benoit,Nederlands,descriptive note
82d5c0d7-6499-5b89-8ded-08fd6fe64a66,tg:lhsc:896,Descriptions,1,id.title/description/merged,Joris Eeckhout,Nederlands,descriptive note
8bbd667d-0bbe-55d6-8840-3ccc0ade6440,tg:lhsc:1323,Descriptions,1,id.title/description/merged,Maquette van het Monument. Lieven Gevaert,Nederlands,descriptive note
c6e4d6a1-8aa9-5c17-a3ad-ee814c70e888,tg:lhsc:1289,Descriptions,1,id.title/description/merged,Albert Dassen,Nederlands,descriptive note
c6e4d6a1-8aa9-5c17-a3ad-ee814c70e888,tg:lhsc:1289,Descriptions,1,note.lhdetail,"Sokkel: kubusvormig, gips, wit",Nederlands,
09a7eeb8-e122-59b6-9eee-9578e4bc20ce,tg:lhsc:746,Descriptions,1,id.title/description/merged,Lode Baekelmans,Nederlands,descriptive note
48a58cb9-611f-5980-96a9-0376708a51a2,tg:lhsc:1266,Descriptions,1,id.title/description/merged,"Engel, (eerste scherts)",Nederlands,descriptive note
34b2c347-1c0b-5e1c-bae2-10618082c3fd,tg:lhsc:414,Descriptions,1,id.title/description/merged,Peter Benoit,Nederlands,descriptive note
50d950eb-4e24-56cd-a252-f3a42bbf9247,tg:lhsc:947,Descriptions,1,id.title/description/merged,Afdruk linkerhand van Lodewijk  Mortelmans,Nederlands,descriptive note
8a0fba54-258a-5c6a-8863-38ace969e007,tg:lhsc:802,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
8a0fba54-258a-5c6a-8863-38ace969e007,tg:lhsc:802,Descriptions,1,note.lhdetail,Hoofd lichtjes naar rechts. Met voetstuk gevormd door twee boeken.,Nederlands,
4fb0b622-30bc-5749-917b-86e9dd2a602b,tg:lhsc:1134,Descriptions,1,id.title/description/merged,A. Dhanis,Nederlands,descriptive note
f7f0442f-19aa-5111-a920-f7466bd4b922,tg:lhsc:678,Descriptions,1,id.title/description/merged,Jan Frans Willems,Nederlands,descriptive note
f7f0442f-19aa-5111-a920-f7466bd4b922,tg:lhsc:678,Descriptions,1,note.lhdetail,"Sokkel: rechthoek, gips, gepatineerd, imitatie marmer",Nederlands,
c9b52083-14d8-5cf8-898f-d39e506fb827,tg:lhsc:9292,Descriptions,1,id.title/description/merged,"Guido Gezelle, profielportret.",Nederlands,descriptive note
03babb7e-b2b2-5c68-add6-8fddd44eb47d,tg:lhsc:697,Descriptions,1,id.title/description/merged,Christoffel Plantin (zicht op Antwerpse rede),Nederlands,descriptive note
56d8e766-7b1e-5eae-8b7f-24ee08c51f1d,tg:lhsc:1708,Descriptions,1,note.lhdetail,"Sokkel: achthoek, hout, gebroken wit",Nederlands,
08e65147-2901-5a48-9f1e-279842ed8614,tg:lhsc:910,Descriptions,1,id.title/description/merged,Paul van Ostaijen,Nederlands,descriptive note
ad8e3d28-ae9c-521e-b5a4-386d3f5f9c6b,tg:lhsc:9416,Descriptions,1,id.title/description/merged,Afdruk rechterhand van Peter Benoit (zonder stift),Nederlands,descriptive note
ad8e3d28-ae9c-521e-b5a4-386d3f5f9c6b,tg:lhsc:9416,Descriptions,1,note.lhdetail,Steunplaat met onregelmatig grondvlak.,Nederlands,
97f2d70d-8da6-5244-84b9-ad25e72431e2,tg:lhsc:1026,Descriptions,1,id.title/description/merged,Dodenmasker van Piet Janssens,Nederlands,descriptive note
97f2d70d-8da6-5244-84b9-ad25e72431e2,tg:lhsc:1026,Descriptions,1,note.lhdetail,"Gevat in haaks op mekaar staande steunplaten, rechtopstaand.",Nederlands,
7e2245ed-de1f-58b9-be59-5ba00b6ca82f,tg:lhsc:443,Descriptions,1,id.title/description/merged,Ernest Claes,Nederlands,descriptive note
6ee01e5a-1441-5ac1-8023-d8ea42dca6ff,tg:lhsc:1163,Descriptions,1,id.title/description/merged,Max Rooses,Nederlands,descriptive note
6ee01e5a-1441-5ac1-8023-d8ea42dca6ff,tg:lhsc:1163,Descriptions,1,note.lhdetail,Hoefijzervormig voetstuk. Hoofd lichtjes naar links. Puntzettersgat in schedel.,Nederlands,
9d24e234-d13a-5801-9e77-c882d064e03c,tg:lhsc:855,Descriptions,1,id.title/description/merged,Hugo Verriest,Nederlands,descriptive note
6eafb6ec-f70f-5b4a-93b4-a20ef921cc6a,tg:lhsc:455,Descriptions,1,id.title/description/merged,Guido Gezelle.,Nederlands,descriptive note
b949af4c-0326-5fe1-a3e8-f84e4ae4bf22,tg:lhsc:1030,Descriptions,1,id.title/description/merged,Dodenmasker van Juul Grietens,Nederlands,descriptive note
b949af4c-0326-5fe1-a3e8-f84e4ae4bf22,tg:lhsc:1030,Descriptions,1,note.lhdetail,"Aangezichtsmasker met oren, op kussenvormige steunrand.",Nederlands,
dd1b3a93-027d-5d0f-afdc-4082658326e8,tg:lhsc:9400,Descriptions,1,id.title/description/merged,Afdruk hand,Nederlands,descriptive note
e06d13f1-24c5-5807-8335-aafdb23334ab,tg:lhsc:906,Descriptions,1,id.title/description/merged,Alfons van de Perre,Nederlands,descriptive note
e06d13f1-24c5-5807-8335-aafdb23334ab,tg:lhsc:906,Descriptions,1,note.lhdetail,"Ovaalvormig, ingelijst: 56 x 45 cm",Nederlands,
bfa1c2f0-26d2-537e-a76c-db67eee1a50b,tg:lhsc:1175,Descriptions,1,id.title/description/merged,Catharina Beersmans in de rol van Medea,Nederlands,descriptive note
727e8e1d-b370-5015-aedf-779eab941f65,tg:lhsc:793,Descriptions,1,id.title/description/merged,Guido Gezelle,Nederlands,descriptive note
c7a6f5f1-5e91-5ff6-a504-6c5bba12bd97,tg:lhsc:9396,Descriptions,1,id.title/description/merged,Charles Resseler,Nederlands,descriptive note
c7a6f5f1-5e91-5ff6-a504-6c5bba12bd97,tg:lhsc:9396,Descriptions,1,note.lhdetail,Buste met eenvoudig voetstuk.,Nederlands,
10be1bf9-91b6-59f1-b88c-1984c34ba8b9,tg:lhsc:951,Descriptions,1,id.title/description/merged,Afdruk rechterhand van Nestor de Tière,Nederlands,descriptive note
ca7e59d9-8750-59a9-8dfe-74aafe30e832,tg:lhsc:1067,Descriptions,1,id.title/description/merged,August Vermeylen,Nederlands,descriptive note
dbc7c187-c615-5aab-8bcd-2742527b46c3,tg:lhsc:1122,Descriptions,1,id.title/description/merged,Victor Driessens,Nederlands,descriptive note
2d6dcc83-5781-5eb5-9b03-bb4b78bf479b,tg:lhsc:1088,Descriptions,1,id.title/description/merged,Jan Frans Cornelis Verspreeuwen,Nederlands,descriptive note
2d6dcc83-5781-5eb5-9b03-bb4b78bf479b,tg:lhsc:1088,Descriptions,1,note.lhdetail,Afwerkingslaag: marmerimitatie (grijs-wit),Nederlands,
c0f66727-3e77-5c28-a041-f18fc93a4d08,tg:lhsc:814,Descriptions,1,id.title/description/merged,Hendrik Conscience,Nederlands,descriptive note
