ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Note,Entity Widget,Entity Identifier
d58fffc2-a2b6-58c7-9745-6df321607f3d,tg:lhph:27517,OriginalBrocade,2,c93145da-0691-5567-9ca1-2f5ecb0a6064,au::9330,keywords,,"dlod={""name"":""IJzerbedevaarten"",""ark"":""ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064"",""uri"":""/agents/corporate_entities/26824"",""id"":""au::9330"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064
d58fffc2-a2b6-58c7-9745-6df321607f3d,tg:lhph:27517,OriginalBrocade,3,77ea849a-41e9-5733-93fa-80a3c3300376,au::14804,keywords,,"dlod={""name"":""Filip de Pillecyn"",""ark"":""ark:/83110/x0/77ea849a-41e9-5733-93fa-80a3c3300376"",""uri"":""/agents/people/71295"",""id"":""au::14804"",""nameWithContext"":[""Citroen"",""Ijzer I"",""Jan den Duvel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/77ea849a-41e9-5733-93fa-80a3c3300376
663d9c94-8214-5453-bd7b-e7354b7add14,tg:lhph:11976,OriginalBrocade,1,75ec04b0-f341-59bf-9952-55d76d195b63,au::1514,keywords,,"dlod={""name"":""Marie-Elisabeth Belpaire"",""ark"":""ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63"",""uri"":""/agents/people/68036"",""id"":""au::1514"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63
663d9c94-8214-5453-bd7b-e7354b7add14,tg:lhph:11976,OriginalBrocade,2,1f232bce-d3cc-5405-87a5-c979723ba6dc,au::6100,keywords,,"dlod={""name"":""Louisa Duykers"",""ark"":""ark:/83110/x0/1f232bce-d3cc-5405-87a5-c979723ba6dc"",""uri"":""/agents/people/67807"",""id"":""au::6100"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1f232bce-d3cc-5405-87a5-c979723ba6dc
115f37bd-aa78-57a5-a8b9-3d97fc039fd2,tg:lhph:20728,OriginalBrocade,1,cb102850-aab9-570c-b917-6b80f9991bf1,au::17773,keywords,,"dlod={""name"":""Emiel van der Straeten"",""ark"":""ark:/83110/x0/cb102850-aab9-570c-b917-6b80f9991bf1"",""uri"":""/agents/people/49643"",""id"":""au::17773"",""nameWithContext"":[""Emile Delrue""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cb102850-aab9-570c-b917-6b80f9991bf1
115f37bd-aa78-57a5-a8b9-3d97fc039fd2,tg:lhph:20728,OriginalBrocade,2,60ab1e9c-81e5-5497-8489-5e98c4ed807c,au::11446,keywords,,"dlod={""name"":""Leo Lewi"",""ark"":""ark:/83110/x0/60ab1e9c-81e5-5497-8489-5e98c4ed807c"",""uri"":""/agents/people/88390"",""id"":""au::11446"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/60ab1e9c-81e5-5497-8489-5e98c4ed807c
115f37bd-aa78-57a5-a8b9-3d97fc039fd2,tg:lhph:20728,OriginalBrocade,3,ef507a99-b576-53e0-8b53-484dcc4f3fa3,au::5246,keywords,,"dlod={""name"":""Rosa Delrue"",""ark"":""ark:/83110/x0/ef507a99-b576-53e0-8b53-484dcc4f3fa3"",""uri"":""/agents/people/84748"",""id"":""au::5246"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ef507a99-b576-53e0-8b53-484dcc4f3fa3
10a123fa-facf-5407-a063-d1caf2289618,tg:lhph:43206,OriginalBrocade,2,13ce3370-ab53-5076-971a-e6ff13d8da8a,au::19137,keywords,,"dlod={""name"":""Henry van de Velde"",""ark"":""ark:/83110/x0/13ce3370-ab53-5076-971a-e6ff13d8da8a"",""uri"":""/agents/people/91986"",""id"":""au::19137"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/13ce3370-ab53-5076-971a-e6ff13d8da8a
8dc8562d-1bd1-5f4c-bf38-61cca5a3f1bc,tg:lhph:15466,OriginalBrocade,1,86761604-14d5-5b5b-ab07-f86e12fb584f,au::6304,keywords,,"dlod={""name"":""Antonin van Elslander"",""ark"":""ark:/83110/x0/86761604-14d5-5b5b-ab07-f86e12fb584f"",""uri"":""/agents/people/68949"",""id"":""au::6304"",""nameWithContext"":[""Fr. van Herckenrode""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/86761604-14d5-5b5b-ab07-f86e12fb584f
e59bfcc8-cc8c-5cc2-a10e-eca88992f606,tg:lhph:23807,OriginalBrocade,1,298561b0-3d4d-54a6-9955-d8b03d59a342,au::18365,keywords,,"dlod={""name"":""Frits van Tichelen"",""ark"":""ark:/83110/x0/298561b0-3d4d-54a6-9955-d8b03d59a342"",""uri"":""/agents/people/70440"",""id"":""au::18365"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/298561b0-3d4d-54a6-9955-d8b03d59a342
e59bfcc8-cc8c-5cc2-a10e-eca88992f606,tg:lhph:23807,OriginalBrocade,2,34ec6c01-5c25-5f39-8e7d-c09d91111453,au::1458,keywords,,"dlod={""name"":""Belgische Radio en Televisie"",""ark"":""ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453"",""uri"":""/agents/corporate_entities/24716"",""id"":""au::1458"",""nameWithContext"":[""BRT"",""BRTN"",""VRT"",""Belgisch Nationaal Instituut voor Radio-Omroep"",""NIR"",""BNRO""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453
e085f7cc-2ac6-53ea-a01f-4b2e9ac740d6,tg:lhph:5175,OriginalBrocade,1,cb527b63-a6a8-56a5-bce5-1864758afb64,au::3664,keywords,,"dlod={""name"":""Frans van Cauwelaert"",""ark"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""uri"":""/agents/people/49644"",""id"":""au::3664"",""nameWithContext"":[""Frans van Calloo""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64
e085f7cc-2ac6-53ea-a01f-4b2e9ac740d6,tg:lhph:5175,OriginalBrocade,2,0c1b732f-2d58-548a-a326-c955368a99da,au::814,keywords,,"dlod={""name"":""Leo Augusteyns"",""ark"":""ark:/83110/x0/0c1b732f-2d58-548a-a326-c955368a99da"",""uri"":""/agents/people/52433"",""id"":""au::814"",""nameWithContext"":[""Jan Vrijman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0c1b732f-2d58-548a-a326-c955368a99da
e085f7cc-2ac6-53ea-a01f-4b2e9ac740d6,tg:lhph:5175,OriginalBrocade,3,456d80df-d047-5804-8876-2c70048d6ef9,au::9297,keywords,,"dlod={""name"":""Camille Huysmans"",""ark"":""ark:/83110/x0/456d80df-d047-5804-8876-2c70048d6ef9"",""uri"":""/agents/people/72121"",""id"":""au::9297"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/456d80df-d047-5804-8876-2c70048d6ef9
302bdf52-788c-5f8d-9c02-4a71c2d1153d,tg:lhph:36306,OriginalBrocade,2,a411dc30-ce8d-5bef-a4ec-57575bce6bd1,au::10530,keywords,,"dlod={""name"":""Koninklijke Toneelschool"",""ark"":""ark:/83110/x0/a411dc30-ce8d-5bef-a4ec-57575bce6bd1"",""uri"":""/agents/corporate_entities/21274"",""id"":""au::10530"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a411dc30-ce8d-5bef-a4ec-57575bce6bd1
e36cc646-1771-520d-8230-a75a6a907f06,tg:lhph:7148,OriginalBrocade,2,48568b93-ec2e-5c79-bc2f-b9a0453376f6,au::24259,keywords,,"dlod={""name"":""Paul Lateur"",""ark"":""ark:/83110/x0/48568b93-ec2e-5c79-bc2f-b9a0453376f6"",""uri"":""/agents/people/93208"",""id"":""au::24259"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/48568b93-ec2e-5c79-bc2f-b9a0453376f6
8329963b-3c96-592c-863b-be81e278ebcf,tg:lhph:28318,OriginalBrocade,1,10b665ad-3766-5b72-8f3c-e62086558c2d,au::15035,keywords,,"dlod={""name"":""Gerard Portielje"",""ark"":""ark:/83110/x0/10b665ad-3766-5b72-8f3c-e62086558c2d"",""uri"":""/agents/people/75264"",""id"":""au::15035"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/10b665ad-3766-5b72-8f3c-e62086558c2d
166adb64-1450-5676-903d-830d914f0931,tg:lhph:48919,OriginalBrocade,1,a3d9cd93-1742-5cf6-b5a2-019cec7be9a7,au::19934,keywords,,"dlod={""name"":""René Victor"",""ark"":""ark:/83110/x0/a3d9cd93-1742-5cf6-b5a2-019cec7be9a7"",""uri"":""/agents/people/55657"",""id"":""au::19934"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a3d9cd93-1742-5cf6-b5a2-019cec7be9a7
a95a5a63-6174-5a06-9b1e-45cd988f24f8,tg:lhph:31569,OriginalBrocade,1,6ea8a650-3e61-5d6b-8606-4437d7d11932,au::9643,keywords,,"dlod={""name"":""Piet Janssens"",""ark"":""ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932"",""uri"":""/agents/people/81555"",""id"":""au::9643"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6ea8a650-3e61-5d6b-8606-4437d7d11932
15c6c651-2178-53c9-b240-8a4b34b49ad3,tg:lhph:34291,OriginalBrocade,2,4c5da3b0-a0bf-5768-98eb-dcbae64041a6,au::10213,keywords,,"dlod={""name"":""Willy Kessels"",""ark"":""ark:/83110/x0/4c5da3b0-a0bf-5768-98eb-dcbae64041a6"",""uri"":""/agents/people/47846"",""id"":""au::10213"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c5da3b0-a0bf-5768-98eb-dcbae64041a6
eb3af362-19b3-5649-a467-7de75e34f35a,tg:lhph:33554,OriginalBrocade,2,da727176-3e37-5a4b-a242-44faa87d6613,au::12455,keywords,,"dlod={""name"":""Gis Meert"",""ark"":""ark:/83110/x0/da727176-3e37-5a4b-a242-44faa87d6613"",""uri"":""/agents/people/76105"",""id"":""au::12455"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da727176-3e37-5a4b-a242-44faa87d6613
eb3af362-19b3-5649-a467-7de75e34f35a,tg:lhph:33554,OriginalBrocade,3,582e9e95-8650-51fa-8061-56a60cab3a2f,au::14982,keywords,,"dlod={""name"":""Edgard de Pont"",""ark"":""ark:/83110/x0/582e9e95-8650-51fa-8061-56a60cab3a2f"",""uri"":""/agents/people/87293"",""id"":""au::14982"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/582e9e95-8650-51fa-8061-56a60cab3a2f
eb3af362-19b3-5649-a467-7de75e34f35a,tg:lhph:33554,OriginalBrocade,4,e8c1bc49-4326-5211-93fd-13f8f980c00f,au::20445,keywords,,"dlod={""name"":""Rudi van Vlaenderen"",""ark"":""ark:/83110/x0/e8c1bc49-4326-5211-93fd-13f8f980c00f"",""uri"":""/agents/people/82753"",""id"":""au::20445"",""nameWithContext"":[""Gijs van Leerden""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e8c1bc49-4326-5211-93fd-13f8f980c00f
eb3af362-19b3-5649-a467-7de75e34f35a,tg:lhph:33554,OriginalBrocade,5,d18f9d5c-fd5d-58dd-a8ee-429dc97bf5e7,au::11671,keywords,,"dlod={""name"":""Pliet van Lishout"",""ark"":""ark:/83110/x0/d18f9d5c-fd5d-58dd-a8ee-429dc97bf5e7"",""uri"":""/agents/people/70737"",""id"":""au::11671"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d18f9d5c-fd5d-58dd-a8ee-429dc97bf5e7
eb3af362-19b3-5649-a467-7de75e34f35a,tg:lhph:33554,OriginalBrocade,6,bb3f142c-f9b4-532c-be89-bd009937161a,au::57826,keywords,,"dlod={""name"":""Hilaire Delestrai"",""ark"":""ark:/83110/x0/bb3f142c-f9b4-532c-be89-bd009937161a"",""uri"":""/agents/people/61954"",""id"":""au::57826"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bb3f142c-f9b4-532c-be89-bd009937161a
1062b721-ed6a-512c-9d5e-278e92f81b5c,tg:lhph:18604,OriginalBrocade,1,394099bc-ef5a-5d7a-b721-f9f0806cd81b,au::16166,keywords,,"dlod={""name"":""Marten Rudelsheim"",""ark"":""ark:/83110/x0/394099bc-ef5a-5d7a-b721-f9f0806cd81b"",""uri"":""/agents/people/93087"",""id"":""au::16166"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/394099bc-ef5a-5d7a-b721-f9f0806cd81b
1062b721-ed6a-512c-9d5e-278e92f81b5c,tg:lhph:18604,OriginalBrocade,2,0fabda1c-6fc4-5fe4-90ba-adaa6a741e7c,au::17442,keywords,,"dlod={""name"":""Stadsbibliotheek [Antwerpen]"",""ark"":""ark:/83110/x0/0fabda1c-6fc4-5fe4-90ba-adaa6a741e7c"",""uri"":""/agents/corporate_entities/20564"",""id"":""au::17442"",""nameWithContext"":[""Erfgoedbibliotheek Hendrik Conscience""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0fabda1c-6fc4-5fe4-90ba-adaa6a741e7c
1062b721-ed6a-512c-9d5e-278e92f81b5c,tg:lhph:18604,OriginalBrocade,3,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,keywords,,"dlod={""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/75531"",""id"":""au::2268"",""nameWithContext"":[""H.P."",""Havelingk"",""Ernest d' Hooghe"",""Jan Baptist Janssens"",""Mane"",""Alfried Mendel"",""P.H."",""Daniel Quilp"",""W. Steenackers"",""Thekel"",""G.J van Stockstraeten"",""Karel van Mander"",""Nand Verdonck"",""Dr. Kwabbes"",""Mac Adam"",""Th. van Hauwaert"",""J. Fr. Liebrechts"",""Alfried Mandel"",""H. Ambeloke"",""Bob Calefoot"",""Cheops"",""Colum-Massa"",""Massa"",""Elinor"",""Louis Frisé"",""Piet Palings"",""L. Fré"",""Hatteras"",""Shandy"",""Tsjitsjikoff"",""Louis Trisé""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
1062b721-ed6a-512c-9d5e-278e92f81b5c,tg:lhph:18604,OriginalBrocade,4,30e84f2d-532b-5aee-baac-68f759c44711,au::3273,keywords,,"dlod={""name"":""Gustave Buschmann"",""ark"":""ark:/83110/x0/30e84f2d-532b-5aee-baac-68f759c44711"",""uri"":""/agents/people/66322"",""id"":""au::3273"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/30e84f2d-532b-5aee-baac-68f759c44711
1062b721-ed6a-512c-9d5e-278e92f81b5c,tg:lhph:18604,OriginalBrocade,5,f61ccc88-de4d-59b4-a6f7-c7c22fffa497,au::3316,keywords,,"dlod={""name"":""Frans Buyens"",""ark"":""ark:/83110/x0/f61ccc88-de4d-59b4-a6f7-c7c22fffa497"",""uri"":""/agents/people/91432"",""id"":""au::3316"",""nameWithContext"":[""Ferdinand Borges"",""P. Heimaaier""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f61ccc88-de4d-59b4-a6f7-c7c22fffa497
1062b721-ed6a-512c-9d5e-278e92f81b5c,tg:lhph:18604,OriginalBrocade,6,3d81155b-b616-5ef7-b4f6-3c9934542842,au::7595,keywords,,"dlod={""name"":""Frans Gittens"",""ark"":""ark:/83110/x0/3d81155b-b616-5ef7-b4f6-3c9934542842"",""uri"":""/agents/people/89984"",""id"":""au::7595"",""nameWithContext"":[""Dick O'the Flannel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3d81155b-b616-5ef7-b4f6-3c9934542842
f109eeb5-352f-552b-a71e-e11e95910441,tg:lhph:19916,OriginalBrocade,2,8e2b28dc-eab8-5d98-8f43-6fdcb7d3eec3,au::17615,keywords,,"dlod={""name"":""Arthur Steurbaut"",""ark"":""ark:/83110/x0/8e2b28dc-eab8-5d98-8f43-6fdcb7d3eec3"",""uri"":""/agents/people/79941"",""id"":""au::17615"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8e2b28dc-eab8-5d98-8f43-6fdcb7d3eec3
f109eeb5-352f-552b-a71e-e11e95910441,tg:lhph:19916,OriginalBrocade,3,b7f49eb2-e26f-59f8-944c-4f4c55174cd6,au::10542,keywords,,"dlod={""name"":""Koninklijke Vlaamse Opera"",""ark"":""ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6"",""uri"":""/agents/corporate_entities/22988"",""id"":""au::10542"",""nameWithContext"":[""KVO"",""Nederlandsch Lyrisch Tooneel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6
f109eeb5-352f-552b-a71e-e11e95910441,tg:lhph:19916,OriginalBrocade,4,5d504e79-7a03-56ff-a2f7-404e83e9a62d,au::17970,keywords,,"dlod={""name"":""Laurent Swolfs"",""ark"":""ark:/83110/x0/5d504e79-7a03-56ff-a2f7-404e83e9a62d"",""uri"":""/agents/people/69584"",""id"":""au::17970"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5d504e79-7a03-56ff-a2f7-404e83e9a62d
f109eeb5-352f-552b-a71e-e11e95910441,tg:lhph:19916,OriginalBrocade,5,84833159-b4ea-5ecc-8744-31fbf4adfbb5,au::20970,keywords,,"dlod={""name"":""Richard Wagner"",""ark"":""ark:/83110/x0/84833159-b4ea-5ecc-8744-31fbf4adfbb5"",""uri"":""/agents/people/86901"",""id"":""au::20970"",""nameWithContext"":[""Wilhelm Richard Wagner""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/84833159-b4ea-5ecc-8744-31fbf4adfbb5
c21f956b-1292-5a8f-95d5-3119871a93fa,tg:lhph:3808,OriginalBrocade,1,9c950d84-8040-59a3-b12d-e27abfc73250,au::14188,keywords,,"dlod={""name"":""Paul van Ostaijen"",""ark"":""ark:/83110/x0/9c950d84-8040-59a3-b12d-e27abfc73250"",""uri"":""/agents/people/48785"",""id"":""au::14188"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9c950d84-8040-59a3-b12d-e27abfc73250
c21f956b-1292-5a8f-95d5-3119871a93fa,tg:lhph:3808,OriginalBrocade,2,2331093b-f17c-5625-a63d-15bdd0273f28,au::25605,keywords,,"dlod={""name"":""Léon Bérard"",""ark"":""ark:/83110/x0/2331093b-f17c-5625-a63d-15bdd0273f28"",""uri"":""/agents/people/71602"",""id"":""au::25605"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2331093b-f17c-5625-a63d-15bdd0273f28
2a1828f5-6698-5914-b668-b7546b4de1f6,tg:lhph:52047,OriginalBrocade,2,2a803815-4d59-5357-99ea-6bbee34aaa3b,au::2438,keywords,,"dlod={""name"":""August Borms"",""ark"":""ark:/83110/x0/2a803815-4d59-5357-99ea-6bbee34aaa3b"",""uri"":""/agents/people/72830"",""id"":""au::2438"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2a803815-4d59-5357-99ea-6bbee34aaa3b
2a1828f5-6698-5914-b668-b7546b4de1f6,tg:lhph:52047,OriginalBrocade,3,00923ab6-ea19-5081-aacb-dea64d90e155,au::14876,keywords,,"dlod={""name"":""Juliaan Platteau"",""ark"":""ark:/83110/x0/00923ab6-ea19-5081-aacb-dea64d90e155"",""uri"":""/agents/people/78056"",""id"":""au::14876"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/00923ab6-ea19-5081-aacb-dea64d90e155
5e80c6ef-bcdd-5df6-b1bf-c67d2a679157,tg:lhph:27147,OriginalBrocade,1,9d052aee-d19d-5b7a-abfc-c03a911f6609,au::21763,keywords,,"dlod={""name"":""Alfons Maria Zech"",""ark"":""ark:/83110/x0/9d052aee-d19d-5b7a-abfc-c03a911f6609"",""uri"":""/agents/people/55085"",""id"":""au::21763"",""nameWithContext"":[""Alphonse Marie Etienne Joseph Zech""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9d052aee-d19d-5b7a-abfc-c03a911f6609
5e80c6ef-bcdd-5df6-b1bf-c67d2a679157,tg:lhph:27147,OriginalBrocade,2,b1fd6b52-7cc9-5069-aaeb-f963df2b2627,au::41959,keywords,,"dlod={""name"":""Sint-Jan Berchmanscollege [Antwerpen]"",""ark"":""ark:/83110/x0/b1fd6b52-7cc9-5069-aaeb-f963df2b2627"",""uri"":""/agents/corporate_entities/23589"",""id"":""au::41959"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b1fd6b52-7cc9-5069-aaeb-f963df2b2627
aca857d3-9113-5cac-8c3e-770d69595d05,tg:lhph:20682,OriginalBrocade,1,c0432bef-e781-50b9-87b2-77ac4d625ed5,au::8872,keywords,,"dlod={""name"":""Hippodroom-Schouwburg"",""ark"":""ark:/83110/x0/c0432bef-e781-50b9-87b2-77ac4d625ed5"",""uri"":""/agents/corporate_entities/21021"",""id"":""au::8872"",""nameWithContext"":[""Volksschouwburg van Antwerpen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c0432bef-e781-50b9-87b2-77ac4d625ed5
58126d63-0306-54d0-941f-99cd21c5f25b,tg:lhph:21990,OriginalBrocade,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,keywords,,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
251ee899-c2a5-53f5-93a4-a70e09b19056,tg:lhph:10234,OriginalBrocade,1,56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,au::16015,keywords,,"dlod={""name"":""Max Rooses"",""ark"":""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""uri"":""/agents/people/60147"",""id"":""au::16015"",""nameWithContext"":[""P. Comestor""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f
2d77530c-b7df-50cf-b375-9682eda97ffe,tg:lhph:46454,OriginalBrocade,1,5e2182d8-f53a-5458-a31e-3b8df1776e93,au::14638,keywords,,"dlod={""name"":""Hugues C. Pernath"",""ark"":""ark:/83110/x0/5e2182d8-f53a-5458-a31e-3b8df1776e93"",""uri"":""/agents/people/59631"",""id"":""au::14638"",""nameWithContext"":[""Hugo Wouters""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5e2182d8-f53a-5458-a31e-3b8df1776e93
00982bec-216d-571a-8225-1021b7f7f5dd,tg:lhph:8317,OriginalBrocade,1,79f7a44a-ba74-5905-b876-203095b8844f,au::6300,keywords,,"dlod={""name"":""Max Elskamp"",""ark"":""ark:/83110/x0/79f7a44a-ba74-5905-b876-203095b8844f"",""uri"":""/agents/people/79900"",""id"":""au::6300"",""nameWithContext"":[""Champ d'Aulnes"",""Chand Aulnes""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/79f7a44a-ba74-5905-b876-203095b8844f
6a4e9a7a-912c-5d9b-a53a-75706a3a4d43,tg:lhph:39159,OriginalBrocade,2,8d511621-de70-5a5d-bf36-1176201877bc,au::12295,keywords,,"dlod={""name"":""Gaston-Marie Martens"",""ark"":""ark:/83110/x0/8d511621-de70-5a5d-bf36-1176201877bc"",""uri"":""/agents/people/67232"",""id"":""au::12295"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8d511621-de70-5a5d-bf36-1176201877bc
c05195d2-e0c6-5e4f-b03a-cd5b048296ad,tg:lhph:12209,OriginalBrocade,2,9ef7a6e6-5ff6-59c4-b34d-e883d96a5f57,au::2179,keywords,,"dlod={""name"":""Alfred Bogaerd"",""ark"":""ark:/83110/x0/9ef7a6e6-5ff6-59c4-b34d-e883d96a5f57"",""uri"":""/agents/people/80317"",""id"":""au::2179"",""nameWithContext"":[""Ch. Orchard""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9ef7a6e6-5ff6-59c4-b34d-e883d96a5f57
c6d973ef-1985-5a11-a791-5779e42c157a,tg:lhph:44469,OriginalBrocade,2,6fdb1960-f2cb-581c-ad21-d97e0f7e1a3a,au::20444,keywords,,"dlod={""name"":""Michel van Vlaenderen"",""ark"":""ark:/83110/x0/6fdb1960-f2cb-581c-ad21-d97e0f7e1a3a"",""uri"":""/agents/people/51075"",""id"":""au::20444"",""nameWithContext"":[""H. van Leerden"",""Jan Roeland""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6fdb1960-f2cb-581c-ad21-d97e0f7e1a3a
aea93f53-904e-52c6-83ca-219b54ef01a6,tg:lhph:41391,OriginalBrocade,1,ab6e98b2-ae65-57c6-b4d7-a78ead0b5886,au::14051,keywords,,,
c12cf0da-73e4-586b-a683-aef310b52cc5,tg:lhph:15036,OriginalBrocade,2,03075756-f609-53e0-9f42-5e197f58230f,au::15803,keywords,,"dlod={""name"":""Georges Rodenbach"",""ark"":""ark:/83110/x0/03075756-f609-53e0-9f42-5e197f58230f"",""uri"":""/agents/people/62735"",""id"":""au::15803"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/03075756-f609-53e0-9f42-5e197f58230f
cad10043-54da-5f84-a3eb-25998d6f972b,tg:lhph:43656,OriginalBrocade,1,c18b92ce-ae50-5841-856a-18dd5bcf857b,au::27160,keywords,,"dlod={""name"":""(Markies) de Villalobar"",""ark"":""ark:/83110/x0/c18b92ce-ae50-5841-856a-18dd5bcf857b"",""uri"":""/agents/people/69789"",""id"":""au::27160"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c18b92ce-ae50-5841-856a-18dd5bcf857b
