ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Type
a6a5fdb1-b71a-5d12-b0f3-a0def011a1cf,tg:lhps:45513,e73_Copyrights,2006-04-18,2121-04-18,In Copyright
780ed3b7-34e0-5e7c-9621-ad8aca998471,tg:lhps:57172,e73_Copyrights,2000-uu-uu,2115-uu-uu,In Copyright
53bb0370-3762-5299-a2ed-904af3c4ce17,tg:lhps:18777,e73_Copyrights,1987-04-30,2102-04-30,In Copyright
1de7b016-5eeb-5138-acd2-b5ef444be973,tg:lhps:60441,e73_Copyrights,1957-10-26,2072-10-26,In Copyright
9ec3d119-3ba2-5097-9c2c-ae84805ec0ee,tg:lhps:54016,e73_Copyrights,1994-11-18,2109-11-18,In Copyright
72c9296e-93ff-5483-9e79-3151fff706e2,tg:lhps:46477,e73_Copyrights,1993-01-15,2108-01-15,In Copyright
dfe0baef-e297-5533-a63f-ea56946d650a,tg:lhps:8736,e73_Copyrights,uuuu-uu-uu,,Copyright Undetermined
07524138-5162-5e68-808a-5dde79651133,tg:lhps:34294,e73_Copyrights,1900-uu-uu,2015-uu-uu,No Known Copyright
3a8615ca-966b-5422-a853-b49c665dee01,tg:lhps:1810,e73_Copyrights,1987-02-22,2102-02-22,In Copyright
f84dfc9f-bb83-5a10-97b5-68d00f66dfe6,tg:lhps:17484,e73_Copyrights,1976-09-08,2091-09-08,In Copyright
51559d81-83bc-5328-a932-be627a9677f4,tg:lhps:43251,e73_Copyrights,1995-09-30,2110-09-30,In Copyright
efd718a5-6c60-5d08-8ef4-0821124a3b40,tg:lhps:51630,e73_Copyrights,uuuu-10-15,,No Copyright - Public Domain Mark 1.0
28761e5d-96d9-5b9c-a730-c4648f342aed,tg:lhps:29506,e73_Copyrights,1951-02-24,2066-02-24,In Copyright
13ba3086-d280-55d2-b619-56620d900b8c,tg:lhps:58916,e73_Copyrights,1951-02-24,2066-02-24,In Copyright
75b86116-0531-57e7-90fc-f4d9814657d8,tg:lhps:49784,e73_Copyrights,1995-03-10,2110-03-10,In Copyright
0d20d097-f233-5c93-ab11-a3474996cbc8,tg:lhps:28995,e73_Copyrights,1979-06-27,2094-06-27,In Copyright
054d7a3c-fb53-5cff-b6fd-04b799d5a852,tg:lhps:53050,e73_Copyrights,1999-10-03,2114-10-03,In Copyright
cc432fec-6055-5c0f-b30d-2db91cdde08c,tg:lhps:6856,e73_Copyrights,1971-07-17,2086-07-17,In Copyright
92b2416c-4f3d-549c-8b69-3a8b6db7adcd,tg:lhps:59585,e73_Copyrights,1992-10-24,2107-10-24,In Copyright
d583bde9-9f1a-529d-8b60-e9ecb14424ef,tg:lhps:30821,e73_Copyrights,2000-uu-uu,2115-uu-uu,In Copyright
43410e41-7d1c-5dc3-8268-4cb0487b2315,tg:lhps:16817,e73_Copyrights,1982-01-09,2097-01-09,In Copyright
408e31af-ac05-5372-8ecf-2788e64b3920,tg:lhps:459,e73_Copyrights,1965-10-24,2080-10-24,In Copyright
fe8f5dce-2154-53bb-9712-e0ea0b8e582b,tg:lhps:1189,e73_Copyrights,1960-11-12,2075-11-12,In Copyright
b0fee374-a9f7-5aa7-8bb3-d6553c6cb812,tg:lhps:44217,e73_Copyrights,1985-03-16,2100-03-16,In Copyright
3112f533-945b-53ee-ba76-8459e183f834,tg:lhps:24095,e73_Copyrights,1963-03-21,2078-03-21,In Copyright
724eabc0-6af0-5360-8002-323fce0530eb,tg:lhps:62221,e73_Copyrights,1985-10-31,2100-10-31,In Copyright
2afa01b3-0053-5ca8-8e43-b17c1919d2b7,tg:lhps:1968,e73_Copyrights,1977-10-25,2092-10-25,In Copyright
c60d6a8c-5b9e-59ec-be03-11444f69da1a,tg:lhps:42623,e73_Copyrights,2001-11-24,2116-11-24,In Copyright
6f79b906-4092-575c-9dd1-724d8fd762dc,tg:lhps:50242,e73_Copyrights,1980-05-uu,2095-05-uu,In Copyright
ad76bd0a-6300-5879-a703-fc8b7ae8becc,tg:lhps:11929,e73_Copyrights,1998-03-14,2113-03-14,In Copyright
743ee7b1-5bbb-51ba-84d9-7fe89d9f1070,tg:lhps:28174,e73_Copyrights,1951-10-22,2066-10-22,In Copyright
921eebf1-f6ff-5c89-bdc3-a049f0e677c4,tg:lhps:88,e73_Copyrights,1978-09-06,2093-09-06,In Copyright
de153a0a-731b-55c6-9b78-2998faacfae9,tg:lhps:60539,e73_Copyrights,1937-12-04,2052-12-04,In Copyright
146cc554-da64-584d-82f9-7312d6a21501,tg:lhps:51748,e73_Copyrights,1990-12-20,2105-12-20,In Copyright
ba3fb7e8-b8ca-5a30-aee7-88abf979f4ab,tg:lhps:43329,e73_Copyrights,2009-02-01,2124-02-01,In Copyright
f5e0bcbb-0e67-551b-8eb8-1d835734c941,tg:lhps:19305,e73_Copyrights,1935-10-21,2050-10-21,In Copyright
4af0f816-d024-5c02-93bb-d0762b239f04,tg:lhps:61033,e73_Copyrights,1931-10-13,2046-10-13,In Copyright
7e8ecbaa-7293-5d24-8cec-9aa350e9e22d,tg:lhps:55464,e73_Copyrights,1948-11-07,2063-11-07,In Copyright
b3a0d139-bf83-56d5-953e-c6725d99b100,tg:lhps:47005,e73_Copyrights,1992-11-07,2107-11-07,In Copyright
3ae1fd3c-2d65-56d1-a552-68a164fc33b0,tg:lhps:9344,e73_Copyrights,1958-03-01,2073-03-01,In Copyright
2bf8166d-f884-55b5-8f7b-e40e13580c59,tg:lhps:24874,e73_Copyrights,1983-06-11,2098-06-11,In Copyright
bac8cf20-21d9-5b07-93d8-948e8997eb10,tg:lhps:27287,e73_Copyrights,1972-06-17,2087-06-17,In Copyright
2ead74e7-74a8-5834-8da8-29b3ef33ee7f,tg:lhps:57204,e73_Copyrights,2017-05-20,2132-05-20,In Copyright
1b13b3a6-3aee-5ad5-9a55-8abecb6a5bf6,tg:lhps:45665,e73_Copyrights,2009-08-20,2124-08-20,In Copyright
312dc00b-747a-533c-a1de-3ca2a4258902,tg:lhps:521,e73_Copyrights,1912-uu-uu,2027-uu-uu,In Copyright
4dcf18c2-85e6-5bb5-8742-57e29b801696,tg:lhps:41549,e73_Copyrights,uuuu-01-14,,No Copyright - Public Domain Mark 1.0
c8593276-d324-517b-8bb7-8764d65fec66,tg:lhps:30959,e73_Copyrights,uuuu-07-09,,No Copyright - Public Domain Mark 1.0
e0dea7d4-b6cf-5686-8796-7b6194976deb,tg:lhps:40043,e73_Copyrights,1984-12-14,2099-12-14,In Copyright
9aad8824-570b-5d4a-82bf-1975ace48049,tg:lhps:52422,e73_Copyrights,1991-06-05,2106-06-05,In Copyright
19d7caf6-2b76-5b13-abac-a6f80575eb1c,tg:lhps:62359,e73_Copyrights,2016-05-19,2131-05-19,In Copyright
b18a8c9d-920e-50ae-96b9-9933abe1140e,tg:lhps:23832,e73_Copyrights,1977-12-27,2092-12-27,In Copyright
1ba65c63-df40-5072-b258-f4df270ef606,tg:lhps:14696,e73_Copyrights,2003-uu-uu,2118-uu-uu,In Copyright
9a173c9c-e7e9-55a6-a3ab-0df50fff1dbd,tg:lhps:16807,e73_Copyrights,1972-11-18,2087-11-18,In Copyright
29671352-6313-52fe-9ea9-d88ebbc64e79,tg:lhps:449,e73_Copyrights,1957-12-01,2072-12-01,In Copyright
c82fe9e0-3604-5745-9792-6cca19c12459,tg:lhps:1199,e73_Copyrights,1958-01-11,2073-01-11,In Copyright
fbbf50ca-8190-52f3-8c1a-58a37eea17b7,tg:lhps:53040,e73_Copyrights,2006-04-23,2121-04-23,In Copyright
28ce1d82-9d30-5c6b-9dc9-21b811d2dd10,tg:lhps:41421,e73_Copyrights,1990-06-uu,2105-06-uu,In Copyright
0f06dafa-5a67-54dc-b6ec-5b5da66df6ec,tg:lhps:28985,e73_Copyrights,uuuu-11-13,,No Copyright - Public Domain Mark 1.0
40103102-da80-542e-bd57-5c940a47ccdd,tg:lhps:30831,e73_Copyrights,1973-03-02,2088-03-02,In Copyright
4fc8adbc-4569-56ab-b303-644679f3f88f,tg:lhps:6846,e73_Copyrights,1940-06-uu,2055-06-uu,In Copyright
0942e767-8f77-53ab-bfc3-cc0173cd305e,tg:lhps:59595,e73_Copyrights,1992-08-29,2107-08-29,In Copyright
effca731-d062-54c9-a81e-9e1eca5030a5,tg:lhps:44207,e73_Copyrights,2005-02-04,2120-02-04,In Copyright
4289a126-0dfa-56f2-9ca2-bf15512e32c3,tg:lhps:56666,e73_Copyrights,1991-12-13,2106-12-13,In Copyright
e4a762d0-48a9-5aaf-8594-5e8c91457441,tg:lhps:24085,e73_Copyrights,1964-03-21,2079-03-21,In Copyright
b9430450-81b9-5422-8b19-9982c8614fa4,tg:lhps:46467,e73_Copyrights,1988-05-05,2103-05-05,In Copyright
0979c989-4f18-52be-89fd-6b0a228e60d8,tg:lhps:54006,e73_Copyrights,1980-09-27,2095-09-27,In Copyright
7bd8d70c-6673-5e5c-a129-967846abe50a,tg:lhps:8726,e73_Copyrights,1965-12-16,2080-12-16,In Copyright
81df4e48-66e9-59d2-ad44-096a69229776,tg:lhps:34284,e73_Copyrights,1896-uu-uu,2011-uu-uu,No Known Copyright
dcc94e20-b056-51b9-a74a-b9e3aafd7073,tg:lhps:11841,e73_Copyrights,1963-09-20,2078-09-20,In Copyright
c9052ebc-371d-5e6d-abd0-8d3d77cfa823,tg:lhps:60451,e73_Copyrights,1957-03-16,2072-03-16,In Copyright
2be73bf4-6908-57bb-9674-50ddc129ee95,tg:lhps:18767,e73_Copyrights,1987-01-23,2102-01-23,In Copyright
4eb41ac4-7fda-5297-93b5-5cd70a25a0ef,tg:lhps:29516,e73_Copyrights,1979-04-01,2094-04-01,In Copyright
db2ea8d3-ed3b-525f-9a31-dc335bee3447,tg:lhps:43241,e73_Copyrights,1988-04-23,2103-04-23,In Copyright
a896e30e-ca48-5de7-86d1-252bda44679f,tg:lhps:58906,e73_Copyrights,1986-07-11,2101-07-11,In Copyright
efae89d9-e419-52fd-b9cf-be994af8c24f,tg:lhps:49794,e73_Copyrights,1988-uu-uu,2103-uu-uu,In Copyright
883de508-9b96-53c3-8769-a36a94b97887,tg:lhps:17494,e73_Copyrights,1978-09-09,2093-09-09,In Copyright
fae2eba0-b6ff-56c4-b99b-50154c4558a0,tg:lhps:53138,e73_Copyrights,uuuu-07-15,,No Copyright - Public Domain Mark 1.0
dd10fa0e-19f6-5578-be2a-e7cce730609f,tg:lhps:45675,e73_Copyrights,2009-04-28,2124-04-28,In Copyright
50dea200-1dba-5a56-92ec-5318258a72e9,tg:lhps:57214,e73_Copyrights,2017-01-28,2132-01-28,In Copyright
48ecbae1-f053-5044-938a-c5952d2a5933,tg:lhps:531,e73_Copyrights,uuuu-uu-uu,,Copyright Undetermined
5116e79f-4c7c-5e0d-b0d2-d2e13025d675,tg:lhps:14686,e73_Copyrights,1977-10-15,2092-10-15,In Copyright
5e847554-e0c5-573a-a4a4-6df453010422,tg:lhps:52432,e73_Copyrights,2001-02-03,2116-02-03,In Copyright
efe10db1-3626-5a7c-a90e-ca4bb3c3c844,tg:lhps:40053,e73_Copyrights,1982-01-23,2097-01-23,In Copyright
77a8728a-80b5-5bab-82d1-a619f5a3bf9d,tg:lhps:23822,e73_Copyrights,1968-12-07,2083-12-07,In Copyright
1ddf8e52-2722-56e8-b2cc-3db56e27a9ff,tg:lhps:62349,e73_Copyrights,2016-09-08,2131-09-08,In Copyright
1dc33eb0-9bc6-5bd7-a0e4-a079f0c1ac3e,tg:lhps:28164,e73_Copyrights,1943-10-18,2058-10-18,In Copyright
ba002cb5-012b-55bf-9eee-992d6b410a82,tg:lhps:98,e73_Copyrights,1960-07-01,2075-07-01,In Copyright
bb671f81-e69f-51c0-a5c8-1d52c2fdf77c,tg:lhps:11939,e73_Copyrights,1996-11-30,2111-11-30,In Copyright
b78c62f1-bb78-5301-821f-d634818d057b,tg:lhps:50252,e73_Copyrights,1996-05-31,2111-05-31,In Copyright
d84bfcc9-b697-545b-8d8b-87a334f630a8,tg:lhps:42633,e73_Copyrights,1996-03-01,2111-03-01,In Copyright
25fef46c-9630-5d0c-b27a-e88d6a5087af,tg:lhps:60529,e73_Copyrights,1937-10-09,2052-10-09,In Copyright
a388446f-9e15-50ac-9aed-3a7bcafc7e51,tg:lhps:1978,e73_Copyrights,1980-06-20,2095-06-20,In Copyright
0893279e-f9a5-52ec-a46a-0f73f7d44356,tg:lhps:47015,e73_Copyrights,1992-03-06,2107-03-06,In Copyright
76cd74a8-9d6b-5c72-9962-a957b55dc8c0,tg:lhps:55474,e73_Copyrights,2016-10-11,2131-10-11,In Copyright
f63c2804-ad84-5d7f-8d23-75419f43683f,tg:lhps:9354,e73_Copyrights,1985-12-13,2100-12-13,In Copyright
06bef84f-2c8b-5cd3-a307-a8fc9aa95539,tg:lhps:3681,e73_Copyrights,1961-10-18,2076-10-18,In Copyright
423a6fe4-ab97-50eb-bec5-24b6076e729e,tg:lhps:24864,e73_Copyrights,1983-05-14,2098-05-14,In Copyright
e6e542cd-a34f-5cf6-bb63-8ae44335f991,tg:lhps:27297,e73_Copyrights,1972-09-09,2087-09-09,In Copyright
45289d44-742e-5584-88cb-3d9d4e4e60de,tg:lhps:43339,e73_Copyrights,1994-03-18,2109-03-18,In Copyright
4ad97adb-7fcc-5635-99fd-5b8860d4ca24,tg:lhps:51758,e73_Copyrights,1990-12-20,2105-12-20,In Copyright
bc69937a-8394-5438-bd18-545ca3ae7bbb,tg:lhps:61023,e73_Copyrights,1933-04-06,2048-04-06,In Copyright
8d1eda0f-b7e5-5560-8889-71c1c1a9e770,tg:lhps:46222,e73_Copyrights,1998-04-25,2113-04-25,In Copyright
01c9a316-003c-5960-bd34-bd271353dfbd,tg:lhps:54643,e73_Copyrights,1972-02-12,2087-02-12,In Copyright
af51c634-1ac5-5a9d-91f1-5b9d6361cf9e,tg:lhps:8163,e73_Copyrights,1965-05-23,2080-05-23,In Copyright
7ecfac1b-f1a6-5aa4-8d0f-fcd058ce810b,tg:lhps:18122,e73_Copyrights,1957-02-25,2072-02-25,In Copyright
8ae12222-b786-5dc0-a725-c751e17dd5bd,tg:lhps:28659,e73_Copyrights,uuuu-11-20,,No Copyright - Public Domain Mark 1.0
a3858dbe-6fcd-5bf5-a32f-da872e067a02,tg:lhps:7290,e73_Copyrights,1960-02-11,2075-02-11,In Copyright
81825955-fcfa-59f2-8ac9-40765c681ca8,tg:lhps:4863,e73_Copyrights,1928-12-02,2043-12-02,In Copyright
c41632af-4b66-5080-bcf2-3e9be5c728e5,tg:lhps:32814,e73_Copyrights,1893-uu-uu,2008-uu-uu,No Known Copyright
8d4ad121-b4c0-5686-be2a-2bfa03a51be9,tg:lhps:19428,e73_Copyrights,1925-05-30,2040-05-30,In Copyright
833fe8ad-4d2c-5bfc-bcb4-eb84209ac01c,tg:lhps:51065,e73_Copyrights,1990-11-30,2105-11-30,In Copyright
b3d0acd9-09bb-5f5e-a4f0-11978f8b8831,tg:lhps:43404,e73_Copyrights,1990-12-07,2105-12-07,In Copyright
21964bba-b2c2-569e-af7b-7faaf648fa86,tg:lhps:14822,e73_Copyrights,1982-04-07,2097-04-07,In Copyright
c45a2965-be0a-5d47-ad60-966de88e84c3,tg:lhps:9469,e73_Copyrights,1975-04-11,2090-04-11,In Copyright
c55183a7-c31f-5f28-a107-e19fe6f14c44,tg:lhps:55349,e73_Copyrights,uuuu-01-22,,No Copyright - Public Domain Mark 1.0
3d7e6891-a570-563d-93c5-f6e3fbe2f5b6,tg:lhps:47728,e73_Copyrights,2009-10-31,2124-10-31,In Copyright
72a289f1-c23b-5fc2-9848-2c33fbac6a99,tg:lhps:26939,e73_Copyrights,1963-03-23,2078-03-23,In Copyright
fd082092-e0dc-51d5-8e72-daadd2cf6555,tg:lhps:57529,e73_Copyrights,2012-10-11,2127-10-11,In Copyright
16b98ccd-4d28-5b4d-8593-8a7ad8469c22,tg:lhps:33487,e73_Copyrights,1893-uu-uu,2008-uu-uu,No Known Copyright
419a8597-b160-52ad-8b2e-252825b11882,tg:lhps:53605,e73_Copyrights,1994-04-28,2109-04-28,In Copyright
2b9f3632-f051-5513-8e4d-cc6223b50f52,tg:lhps:41264,e73_Copyrights,1968-02-23,2083-02-23,In Copyright
2223f9e0-2b93-5512-9279-b57acdbba1c8,tg:lhps:42897,e73_Copyrights,uuuu-10-06,,No Copyright - Public Domain Mark 1.0
f6dcb204-0a2d-570f-bf0b-f778a1c9d5f1,tg:lhps:49848,e73_Copyrights,1988-09-27,2103-09-27,In Copyright
09a1a69f-f5fa-5ec4-ada9-736771c66df2,tg:lhps:62474,e73_Copyrights,2017-05-11,2132-05-11,In Copyright
7eefa2e4-6263-5da8-aa0c-db286fb81472,tg:lhps:10297,e73_Copyrights,1927-06-18,2042-06-18,In Copyright
5eea53af-cbf6-5ee9-a69a-84dd0a47c18e,tg:lhps:13864,e73_Copyrights,1955-11-28,2070-11-28,In Copyright
4dc7dd33-d5d8-55d9-9324-c94c944cb9eb,tg:lhps:35852,e73_Copyrights,1973-05-28,2088-05-28,In Copyright
cf35370a-8a16-5ac5-9320-106b0dd38ba4,tg:lhps:3825,e73_Copyrights,1985-01-16,2100-01-16,In Copyright
79f2c9a8-bcbb-501c-9569-ee77f65fe942,tg:lhps:44442,e73_Copyrights,2000-uu-uu,2115-uu-uu,In Copyright
e63a8469-91da-5129-860b-e5da7d6316cb,tg:lhps:56023,e73_Copyrights,2003-uu-uu,2118-uu-uu,In Copyright
d9183b7b-0f23-53fc-bc9d-21b4e56a0e76,tg:lhps:21807,e73_Copyrights,1958-08-28,2073-08-28,In Copyright
d42f55f6-8ce1-5dca-b9c1-db915fe004b6,tg:lhps:28721,e73_Copyrights,1918-10-12,2033-10-12,In Copyright
ff4aa3d1-8f76-5800-a809-7c5c7e050aee,tg:lhps:50417,e73_Copyrights,1999-10-06,2114-10-06,In Copyright
201cb532-d835-5993-b8f3-c09e62a66a7d,tg:lhps:42076,e73_Copyrights,2010-04-25,2125-04-25,In Copyright
9227f80e-d37f-5e3b-be04-6977cae036b1,tg:lhps:47650,e73_Copyrights,2002-06-01,2117-06-01,In Copyright
0815982e-64ad-5b8a-8cf8-2db338d24dc0,tg:lhps:55231,e73_Copyrights,2001-11-14,2116-11-14,In Copyright
472db253-15f9-5cd5-83f8-15ce962dbe6e,tg:lhps:9511,e73_Copyrights,1921-12-24,2036-12-24,In Copyright
2c6c435b-320b-5b25-95e9-cf0a02aaea77,tg:lhps:61666,e73_Copyrights,2019-10-29,2134-10-29,In Copyright
73ed6bed-3ae6-51f3-b9ac-95964fc71c30,tg:lhps:19550,e73_Copyrights,1947-uu-uu,2062-uu-uu,In Copyright
e8dc79b8-f93d-5b42-89b7-f8263aa82572,tg:lhps:13085,e73_Copyrights,1989-02-19,2104-02-19,In Copyright
1eec99f6-f61a-5fc5-b24d-4b4b03e5bbf1,tg:lhps:5588,e73_Copyrights,1982-02-25,2097-02-25,In Copyright
697d8237-a788-51ec-b9aa-d0cf4d3e45dd,tg:lhps:63006,e73_Copyrights,1986-12-13,2101-12-13,In Copyright
19d15dda-bbd3-5629-b6fd-da33dabb3c70,tg:lhps:26841,e73_Copyrights,1973-10-24,2088-10-24,In Copyright
7bdfc9ad-b0c1-5fb7-96b1-888523247f15,tg:lhps:374,e73_Copyrights,1945-04-09,2060-04-09,In Copyright
7fc1e090-12fb-5646-9f12-8e2e78737975,tg:lhps:45030,e73_Copyrights,2006-06-25,2121-06-25,In Copyright
74df341f-cda9-5549-a6c7-910174179d94,tg:lhps:57451,e73_Copyrights,1972-03-25,2087-03-25,In Copyright
206f5331-ecc2-56b3-9b45-2a2771bbb0f1,tg:lhps:8982,e73_Copyrights,1993-02-27,2108-02-27,In Copyright
f332af7c-020d-5b9e-94e7-db99efc04662,tg:lhps:20494,e73_Copyrights,1955-01-31,2070-01-31,In Copyright
3c9b10b0-c247-5f9a-a7bb-23773853c926,tg:lhps:49930,e73_Copyrights,2000-03-03,2115-03-03,In Copyright
0ae3ac7c-4ec6-5b73-a4ef-40b1b4a0b3c9,tg:lhps:4082,e73_Copyrights,1953-03-01,2068-03-01,In Copyright
71dd9c73-4c70-50f7-b77b-abb04de08bc1,tg:lhps:52277,e73_Copyrights,1986-03-20,2101-03-20,In Copyright
5d58b708-32c0-5089-8696-91e6d1538e26,tg:lhps:40616,e73_Copyrights,uuuu-08-01,,No Copyright - Public Domain Mark 1.0
a5af2ba8-5a1a-5854-ab58-e463bfadd010,tg:lhps:51884,e73_Copyrights,1991-11-05,2106-11-05,In Copyright
01f6d005-0913-50a1-b04e-b466d53dfdb2,tg:lhps:33497,e73_Copyrights,1895-uu-uu,2010-uu-uu,No Known Copyright
d2688268-3e5b-52f8-b2f7-31f5bbff5dac,tg:lhps:41274,e73_Copyrights,1966-03-12,2081-03-12,In Copyright
542c7a75-15a2-5e4f-903b-e77d3e10289a,tg:lhps:53615,e73_Copyrights,1994-07-01,2109-07-01,In Copyright
33a4c360-48bc-5936-9a26-4b225ce62a0d,tg:lhps:42887,e73_Copyrights,uuuu-09-03,,No Copyright - Public Domain Mark 1.0
123270ea-418c-5d40-a1de-bd4f27e2d327,tg:lhps:26929,e73_Copyrights,1963-10-09,2078-10-09,In Copyright
a3270923-3441-5eef-9848-65677c5902ec,tg:lhps:45158,e73_Copyrights,1981-11-28,2096-11-28,In Copyright
7ef994af-e02e-5491-982c-8d595fe04954,tg:lhps:57539,e73_Copyrights,1981-04-24,2096-04-24,In Copyright
54916d51-fe8c-5077-94e9-52e564011eb8,tg:lhps:3835,e73_Copyrights,1945-12-01,2060-12-01,In Copyright
8cf18ad3-88f0-5897-ab84-38cfc3ea9ec7,tg:lhps:56033,e73_Copyrights,uuuu-07-19,,No Copyright - Public Domain Mark 1.0
1af464e7-7156-5a02-bb8d-0457cb593639,tg:lhps:44452,e73_Copyrights,1966-04-02,2081-04-02,In Copyright
fdd9ea7b-bf25-5a4b-bafa-e9aa58948172,tg:lhps:62464,e73_Copyrights,2004-uu-uu,2119-uu-uu,In Copyright
7a8a9a7c-83dd-590b-a40f-292178e74370,tg:lhps:49858,e73_Copyrights,1990-07-14,2105-07-14,In Copyright
f8edc987-9f87-5a82-a554-ebb6626bde3b,tg:lhps:10287,e73_Copyrights,1925-11-17,2040-11-17,In Copyright
e42f0e84-18a1-553f-a3d9-23d00337a516,tg:lhps:13874,e73_Copyrights,1958-11-23,2073-11-23,In Copyright
3bc8d347-349f-503e-9c87-1c2884dec525,tg:lhps:18132,e73_Copyrights,1922-08-12,2037-08-12,In Copyright
777f963e-02a9-536a-9e4d-004b300d724e,tg:lhps:28649,e73_Copyrights,1947-10-27,2062-10-27,In Copyright
9bce2ab1-371a-5e5a-9a5b-8b6a55c62573,tg:lhps:54653,e73_Copyrights,uuuu-02-27,,No Copyright - Public Domain Mark 1.0
8f938735-963c-5467-be8b-6a1bba90f773,tg:lhps:46232,e73_Copyrights,1984-05-04,2099-05-04,In Copyright
7c6be005-5e72-5540-82ce-86491ab3d8a6,tg:lhps:8173,e73_Copyrights,uuuu-uu-uu,,Copyright Undetermined
ef5cd4fc-bccc-59a0-b6d6-e965e5fa9d21,tg:lhps:9479,e73_Copyrights,1940-uu-uu,2055-uu-uu,In Copyright
8e8f11d9-27a8-578e-893a-a697647d3bb8,tg:lhps:47738,e73_Copyrights,2007-06-17,2122-06-17,In Copyright
e8a9428b-b416-5aef-baf0-68b1b6f6e594,tg:lhps:55359,e73_Copyrights,2007-06-17,2122-06-17,In Copyright
09569463-d451-5513-ba1d-4639ca7b1d1e,tg:lhps:14832,e73_Copyrights,1972-05-10,2087-05-10,In Copyright
db4a10a9-7a1e-571e-a791-8686f0f2b159,tg:lhps:19438,e73_Copyrights,1992-02-21,2107-02-21,In Copyright
3b4985e3-c2fe-5371-8e99-829c227f72d7,tg:lhps:23696,e73_Copyrights,uuuu-04-23,,No Copyright - Public Domain Mark 1.0
b9c292cd-bc52-5965-b67b-f68128ca139e,tg:lhps:7280,e73_Copyrights,1985-10-17,2100-10-17,In Copyright
a7091418-fac3-5afa-9b1c-00537c8e8043,tg:lhps:4873,e73_Copyrights,1965-10-09,2080-10-09,In Copyright
2bbc45ac-357f-574e-b3ad-28a230c6faef,tg:lhps:43414,e73_Copyrights,uuuu-02-22,,No Copyright - Public Domain Mark 1.0
c906bfe2-374e-5dda-aa81-130e6ed101ee,tg:lhps:51075,e73_Copyrights,1984-uu-uu,2099-uu-uu,In Copyright
d0295f3f-3bb8-52f1-94d5-b3ae95442b32,tg:lhps:364,e73_Copyrights,1979-05-24,2094-05-24,In Copyright
535f98e9-2b33-51cf-b6ee-f4a3b7f9119e,tg:lhps:57441,e73_Copyrights,1971-12-18,2086-12-18,In Copyright
f9a702b8-df39-5a45-8ab8-ed1e36673100,tg:lhps:8992,e73_Copyrights,1988-09-10,2103-09-10,In Copyright
68c25223-1367-5fe8-9408-47d391ebacf7,tg:lhps:45020,e73_Copyrights,1922-uu-uu,2037-uu-uu,In Copyright
989770f8-33ca-5e2f-b2db-324eb75b5ebb,tg:lhps:63016,e73_Copyrights,1998-04-22,2113-04-22,In Copyright
74fca10c-0172-56de-9b77-09eea3fbff88,tg:lhps:4092,e73_Copyrights,1947-02-02,2062-02-02,In Copyright
b9d67db6-2b2f-557f-845f-a2f5a01fd853,tg:lhps:49920,e73_Copyrights,1989-02-uu,2104-02-uu,In Copyright
6867e588-d19e-5909-b247-610871f04750,tg:lhps:40606,e73_Copyrights,1975-11-15,2090-11-15,In Copyright
5f1ed2a1-c2a8-5b76-98eb-66daae09dfb4,tg:lhps:52267,e73_Copyrights,1990-08-18,2105-08-18,In Copyright
49097aad-7d9a-50e7-8ebf-872d3362fd1a,tg:lhps:51894,e73_Copyrights,1977-06-18,2092-06-18,In Copyright
cdc625b1-921a-5128-a92c-28997ee95bd7,tg:lhps:21817,e73_Copyrights,1962-02-17,2077-02-17,In Copyright
0c366b06-a6f3-5b5d-8997-dbcf24b099c2,tg:lhps:42066,e73_Copyrights,uuuu-03-27,,No Copyright - Public Domain Mark 1.0
0353b3ac-6300-511a-9f26-694e98b924a2,tg:lhps:50407,e73_Copyrights,uuuu-uu-uu,,Copyright Undetermined
756ebfdf-2d53-598c-a2fc-80545821bdca,tg:lhps:28731,e73_Copyrights,1980-10-07,2095-10-07,In Copyright
cbaeb232-90b4-58af-a964-04930ddcfaa2,tg:lhps:19540,e73_Copyrights,uuuu-09-03,,No Copyright - Public Domain Mark 1.0
51d08901-b04a-59f8-b6ad-ba5f6e7abffd,tg:lhps:61676,e73_Copyrights,uuuu-06-15,,No Copyright - Public Domain Mark 1.0
4db3d0b2-7dcc-5f3e-a2d1-6cec9e47cf96,tg:lhps:13095,e73_Copyrights,1990-04-20,2105-04-20,In Copyright
e1c1a302-1507-51b8-850c-22e2ddb97720,tg:lhps:55221,e73_Copyrights,uuuu-08-09,,No Copyright - Public Domain Mark 1.0
fed9ec01-dc27-5dfb-999c-8edaf6d7f367,tg:lhps:47640,e73_Copyrights,1994-06-03,2109-06-03,In Copyright
a507162e-c005-5078-ab60-5834aebc9fb2,tg:lhps:9501,e73_Copyrights,1936-01-04,2051-01-04,In Copyright
17ca403f-ad42-5b29-b200-9ad983d8ef91,tg:lhps:8898,e73_Copyrights,1974-06-22,2089-06-22,In Copyright
b93c755b-0be3-507d-a779-299013da1a4a,tg:lhps:5492,e73_Copyrights,1973-06-16,2088-06-16,In Copyright
a5c9bf8a-3e9d-51ff-9e5e-59e334579818,tg:lhps:53667,e73_Copyrights,uuuu-03-23,,No Copyright - Public Domain Mark 1.0
a0089b79-a43b-59dd-aadd-053afc6e2ca6,tg:lhps:4198,e73_Copyrights,1950-12-30,2065-12-30,In Copyright
