ResourceID,brocade.id,card,order,ire.isaar.uuid,Visual ISAAR Brocade ID,Visual Actor Role,Visual Actor Note,Visual Actor Widget,Visual Actor Identifier
6b94d9fb-f4d1-5775-9b50-e4f6bff2efac,tg:mpmak:306,VisualContent,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,VisualContent,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,signers,,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,VisualContent,3,faabfa6d-4d29-5a59-a0bd-223c2ac9b673,au::108836,signers,,"dlod={""id"":""ark:/83110/x0/faabfa6d-4d29-5a59-a0bd-223c2ac9b673"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/faabfa6d-4d29-5a59-a0bd-223c2ac9b673
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,VisualContent,4,3cc6d2af-16ab-518a-a695-38fe13478aec,au::108695,signers,,"dlod={""id"":""ark:/83110/x0/3cc6d2af-16ab-518a-a695-38fe13478aec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3cc6d2af-16ab-518a-a695-38fe13478aec
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,VisualContent,5,894c1d4f-d747-568e-8140-bc58312e022e,au::108715,signers,,"dlod={""id"":""ark:/83110/x0/894c1d4f-d747-568e-8140-bc58312e022e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/894c1d4f-d747-568e-8140-bc58312e022e
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,VisualContent,6,8ec3f709-9534-5691-b567-f9db34e960cd,au::108698,signers,,"dlod={""id"":""ark:/83110/x0/8ec3f709-9534-5691-b567-f9db34e960cd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8ec3f709-9534-5691-b567-f9db34e960cd
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,VisualContent,7,5a78089c-0edd-5aae-a05b-d4f4803c1adc,au::109904,signers,,"dlod={""id"":""ark:/83110/x0/5a78089c-0edd-5aae-a05b-d4f4803c1adc"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5a78089c-0edd-5aae-a05b-d4f4803c1adc
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,VisualContent,8,e99aaa7b-acd4-5a17-8405-43fe279987e9,au::109905,signers,,"dlod={""id"":""ark:/83110/x0/e99aaa7b-acd4-5a17-8405-43fe279987e9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e99aaa7b-acd4-5a17-8405-43fe279987e9
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,VisualContent,9,69a67024-fd10-5ab5-abaa-75e161ecf553,au::109906,signers,,"dlod={""id"":""ark:/83110/x0/69a67024-fd10-5ab5-abaa-75e161ecf553"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/69a67024-fd10-5ab5-abaa-75e161ecf553
1a5f2b27-cf11-501d-8c92-5580986334f9,tg:mpmak:73,VisualContent,2,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""id"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
1a5f2b27-cf11-501d-8c92-5580986334f9,tg:mpmak:73,VisualContent,3,3d9c3f22-1619-5870-9650-db79ece3c228,au::108770,begunstiger,,"dlod={""id"":""ark:/83110/x0/3d9c3f22-1619-5870-9650-db79ece3c228"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3d9c3f22-1619-5870-9650-db79ece3c228
1a5f2b27-cf11-501d-8c92-5580986334f9,tg:mpmak:73,VisualContent,4,b85cb1de-f0f0-5848-b2a5-7eaad2ffef3d,au::108768,signers,,"dlod={""id"":""ark:/83110/x0/b85cb1de-f0f0-5848-b2a5-7eaad2ffef3d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b85cb1de-f0f0-5848-b2a5-7eaad2ffef3d
63df3ae3-d2de-5da4-a3d9-ff071fc9c1ba,tg:mpmak:347,VisualContent,2,edafa120-bf85-5886-aef9-fdaee4249b88,au::112468,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/edafa120-bf85-5886-aef9-fdaee4249b88"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/edafa120-bf85-5886-aef9-fdaee4249b88
623dd63c-e26e-55d7-87c4-338d87093cab,tg:mpmak:310,VisualContent,2,8de3f3a2-749e-5191-bcdb-3eedb8e2322f,au::112100,recipients (people),,"dlod={""id"":""ark:/83110/x0/8de3f3a2-749e-5191-bcdb-3eedb8e2322f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8de3f3a2-749e-5191-bcdb-3eedb8e2322f
ae1b3d96-ce9e-56d5-9b19-8669b9bb0b84,tg:mpmak:255,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
ed92343e-6b0c-5517-af9d-c1f1f6c14f8c,tg:mpmak:107,VisualContent,2,06dab22a-066e-5a5d-a78f-a30af11d2907,au::109063,recipients (people),,"dlod={""id"":""ark:/83110/x0/06dab22a-066e-5a5d-a78f-a30af11d2907"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/06dab22a-066e-5a5d-a78f-a30af11d2907
ed92343e-6b0c-5517-af9d-c1f1f6c14f8c,tg:mpmak:107,VisualContent,3,473910d4-9790-5e41-ab28-76898d7b75b1,au::108978:1,signers,,,
b55bf815-8869-58ab-aa2d-aec104bcf5c5,tg:mpmak:296,VisualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
b55bf815-8869-58ab-aa2d-aec104bcf5c5,tg:mpmak:296,VisualContent,3,00e2e493-864a-50d3-82fb-28f9209b50e9,au::112056,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/00e2e493-864a-50d3-82fb-28f9209b50e9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/00e2e493-864a-50d3-82fb-28f9209b50e9
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
ac72dd9a-73a7-5567-9190-5ba65edc39d0,tg:mpmak:49,VisualContent,2,7113bf60-4d7f-5e59-8211-53151e404e61,au::14861,recipients (people),,"dlod={""id"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
ac72dd9a-73a7-5567-9190-5ba65edc39d0,tg:mpmak:49,VisualContent,3,2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1,au::106911,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1
38c190df-eb02-5a5c-a9ba-a012d9850743,tg:mpmak:111,VisualContent,2,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
a73d1617-68f4-51e6-9cce-d930b26bf3e7,tg:mpmak:238,VisualContent,2,2f08e812-c725-5b4c-8e1c-c28e95d0e7a6,au::108566,recipients (people),,"dlod={""id"":""ark:/83110/x0/2f08e812-c725-5b4c-8e1c-c28e95d0e7a6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f08e812-c725-5b4c-8e1c-c28e95d0e7a6
a73d1617-68f4-51e6-9cce-d930b26bf3e7,tg:mpmak:238,VisualContent,3,4af59987-5ca5-5b1b-97b8-ba519f0a1999,au::108360,signers,,"dlod={""id"":""ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999
ce47e5f7-56e0-563f-902a-9c8363e6c193,tg:mpmak:239,VisualContent,2,2f08e812-c725-5b4c-8e1c-c28e95d0e7a6,au::108566,recipients (people),,"dlod={""id"":""ark:/83110/x0/2f08e812-c725-5b4c-8e1c-c28e95d0e7a6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f08e812-c725-5b4c-8e1c-c28e95d0e7a6
ce47e5f7-56e0-563f-902a-9c8363e6c193,tg:mpmak:239,VisualContent,3,4af59987-5ca5-5b1b-97b8-ba519f0a1999,au::108360,signers,,"dlod={""id"":""ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999
e7176069-c946-5bfb-a88b-b43b4b0b64da,tg:mpmak:48,VisualContent,2,2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1,au::106911,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1
ea8027d3-6f0c-557e-995f-14184239617c,tg:mpmak:110,VisualContent,2,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
b56d499f-8ab6-5605-b1f1-e494d979fb63,tg:mpmak:281,VisualContent,1,b03dd40d-6470-5373-baba-0a64aea212a7,au::106903,recipients (people),,"dlod={""id"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
b56d499f-8ab6-5605-b1f1-e494d979fb63,tg:mpmak:281,VisualContent,2,f4283e78-1cc1-5d63-9531-af89d44580b9,au::111716,signers,,"dlod={""id"":""ark:/83110/x0/f4283e78-1cc1-5d63-9531-af89d44580b9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f4283e78-1cc1-5d63-9531-af89d44580b9
dfb6d1de-6ff2-52c6-a70c-6ed491ba63ca,tg:mpmak:297,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
dfb6d1de-6ff2-52c6-a70c-6ed491ba63ca,tg:mpmak:297,VisualContent,3,b23c1d6a-f00b-55fd-b30c-2ad83ab06957,au::112058,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/b23c1d6a-f00b-55fd-b30c-2ad83ab06957"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b23c1d6a-f00b-55fd-b30c-2ad83ab06957
224d9d00-0803-5155-86f9-59d7cdea0c8a,tg:mpmak:151,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
224d9d00-0803-5155-86f9-59d7cdea0c8a,tg:mpmak:151,VisualContent,3,d76212f4-d494-55a1-88cf-7d36aeb23a05,au::109076,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/d76212f4-d494-55a1-88cf-7d36aeb23a05"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d76212f4-d494-55a1-88cf-7d36aeb23a05
d1fe45a6-7401-53b4-ba72-c4acc9a1c4d8,tg:mpmak:106,VisualContent,2,f22cf2fc-edf8-5169-b668-4176437aa82e,au::109062,recipients (people),,"dlod={""id"":""ark:/83110/x0/f22cf2fc-edf8-5169-b668-4176437aa82e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f22cf2fc-edf8-5169-b668-4176437aa82e
d1fe45a6-7401-53b4-ba72-c4acc9a1c4d8,tg:mpmak:106,VisualContent,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
384702b3-f2cb-5384-8228-6a2d56d9f88a,tg:mpmak:254,VisualContent,2,3f56c122-7b7f-5057-a986-12368a27db25,au::108441,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/3f56c122-7b7f-5057-a986-12368a27db25"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3f56c122-7b7f-5057-a986-12368a27db25
806f8195-199c-598a-8da6-599fc058858e,tg:mpmak:192,VisualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
a9a0f113-2c5a-58ba-9d65-9bef8aa3a9df,tg:mpmak:346,VisualContent,2,36364211-f0e8-5527-b531-64d155e7891d,au::112372,recipients (people),,"dlod={""id"":""ark:/83110/x0/36364211-f0e8-5527-b531-64d155e7891d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/36364211-f0e8-5527-b531-64d155e7891d
6b2b5f77-d852-5193-8d8d-05696a203ba5,tg:mpmak:72,VisualContent,2,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""id"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
6b2b5f77-d852-5193-8d8d-05696a203ba5,tg:mpmak:72,VisualContent,3,5a510fe8-35bb-54b1-afb2-68bbf7880492,au::108671,recipients (people),,"dlod={""id"":""ark:/83110/x0/5a510fe8-35bb-54b1-afb2-68bbf7880492"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5a510fe8-35bb-54b1-afb2-68bbf7880492
6b2b5f77-d852-5193-8d8d-05696a203ba5,tg:mpmak:72,VisualContent,4,b3ce5226-c4f4-54f9-9d94-cd62681a0393,au::108670,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/b3ce5226-c4f4-54f9-9d94-cd62681a0393"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b3ce5226-c4f4-54f9-9d94-cd62681a0393
4cc6e957-af47-5a9a-ac9f-3f57a9185c31,tg:mpmak:350,VisualContent,3,50d2268a-3bf7-5f73-827f-ffeb1016b259,au::108212,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/50d2268a-3bf7-5f73-827f-ffeb1016b259"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/50d2268a-3bf7-5f73-827f-ffeb1016b259
c8bf8ac0-1f7e-5b35-bf4d-6770c004df77,tg:mpmak:215,VisualContent,2,ef8de797-30b0-597d-b7a3-d4745423e3be,au::108564,recipients (people),,"dlod={""id"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
c8bf8ac0-1f7e-5b35-bf4d-6770c004df77,tg:mpmak:215,VisualContent,3,827def1e-0afd-5b91-8e08-72fcaef33598,au::109693,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/827def1e-0afd-5b91-8e08-72fcaef33598"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/827def1e-0afd-5b91-8e08-72fcaef33598
0e55c946-56fc-57f7-800b-51fcf5b7ff2b,tg:mpmak:307,VisualContent,2,7ae6d21d-1828-5ef1-9ab3-ea38c79e853c,au::112063,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/7ae6d21d-1828-5ef1-9ab3-ea38c79e853c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7ae6d21d-1828-5ef1-9ab3-ea38c79e853c
88dac751-9023-5f4c-b3b2-7ca8282b8855,tg:mpmak:242,VisualContent,2,3b3ecced-821b-50ae-86ee-54d3a815461f,au::108692,signers,,"dlod={""id"":""ark:/83110/x0/3b3ecced-821b-50ae-86ee-54d3a815461f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3b3ecced-821b-50ae-86ee-54d3a815461f
2ad4c1fa-8ad9-5187-9783-daa84f34bafb,tg:mpmak:184,VisualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
2ad4c1fa-8ad9-5187-9783-daa84f34bafb,tg:mpmak:184,VisualContent,3,a97bbaa8-2891-5154-8361-3136280268d4,au::109270,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/a97bbaa8-2891-5154-8361-3136280268d4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a97bbaa8-2891-5154-8361-3136280268d4
86a4a758-4d7d-50f8-8bc2-b5ec8d5b169f,tg:mpmak:235,VisualContent,2,1e190d6f-3c8a-5c8d-9ea3-1328abad016d,au::109882,signers,,"dlod={""id"":""ark:/83110/x0/1e190d6f-3c8a-5c8d-9ea3-1328abad016d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1e190d6f-3c8a-5c8d-9ea3-1328abad016d
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,VisualContent,1,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""id"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,VisualContent,2,2b2a6013-060d-5575-90b1-45ad73a0a460,au::108243,begunstiger,,"dlod={""id"":""ark:/83110/x0/2b2a6013-060d-5575-90b1-45ad73a0a460"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2b2a6013-060d-5575-90b1-45ad73a0a460
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,VisualContent,3,f9d02073-9683-5b45-ac1c-bc902e2e4eef,au::108244,signers,,"dlod={""id"":""ark:/83110/x0/f9d02073-9683-5b45-ac1c-bc902e2e4eef"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f9d02073-9683-5b45-ac1c-bc902e2e4eef
d3f470c7-3a62-5ef2-badd-09000c133eee,tg:mpmak:262,VisualContent,2,824bd2f7-de21-5c3d-94be-17447009c94c,au::108376,recipients (people),,"dlod={""id"":""ark:/83110/x0/824bd2f7-de21-5c3d-94be-17447009c94c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/824bd2f7-de21-5c3d-94be-17447009c94c
ab2614b9-7fe3-56a0-9c21-e19d4e04ed05,tg:mpmak:274,VisualContent,1,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,recipients (people),,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
190ec66d-6bf1-57a7-a01e-1d30dffbb8ed,tg:mpmak:52,VisualContent,2,7113bf60-4d7f-5e59-8211-53151e404e61,au::14861,recipients (people),,"dlod={""id"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
190ec66d-6bf1-57a7-a01e-1d30dffbb8ed,tg:mpmak:52,VisualContent,3,2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1,au::106911,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1
0cad9f75-d711-50d7-bc82-e732f4934b9b,tg:mpmak:223,VisualContent,2,70886e02-d10e-51a2-8691-e6e337dbb008,au::109832,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/70886e02-d10e-51a2-8691-e6e337dbb008"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/70886e02-d10e-51a2-8691-e6e337dbb008
92e2f92a-9f6c-595d-b32d-6d05167747f4,tg:mpmak:171,VisualContent,2,36fb2fd4-2ef4-5bb8-986b-6960d6a42346,au::107325,recipients (people),,"dlod={""id"":""ark:/83110/x0/36fb2fd4-2ef4-5bb8-986b-6960d6a42346"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/36fb2fd4-2ef4-5bb8-986b-6960d6a42346
92e2f92a-9f6c-595d-b32d-6d05167747f4,tg:mpmak:171,VisualContent,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
