ResourceID,brocade.id,card,order,source_field,Format Number,Format Unit Type,Format Number Type,Format Unit Qualifier
f8258352-501a-522c-83ac-e3d48a6a8c25,tg:mpmre:521,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,244,folios,total,
6301c84a-6cc0-5a4e-a533-d6d73513e9ea,tg:mpmre:464,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,230,folios,written,
6301c84a-6cc0-5a4e-a533-d6d73513e9ea,tg:mpmre:464,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,240,folios,total,
0479f27a-54d8-5bbf-8e71-dc71c577706d,tg:mpmre:608,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,71,folios,written,
0479f27a-54d8-5bbf-8e71-dc71c577706d,tg:mpmre:608,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,81,folios,total,
d7aee8be-1c56-5b4c-aa05-e34fdea552db,tg:mpmre:258,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,16,folios,written,
d7aee8be-1c56-5b4c-aa05-e34fdea552db,tg:mpmre:258,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,21,folios,total,
a8d52d2c-605a-5c82-b6f4-93031a677ba2,tg:mpmre:576,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,177,folios,written,
a8d52d2c-605a-5c82-b6f4-93031a677ba2,tg:mpmre:576,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,177,folios,total,
e4fcbbcf-76c3-56b1-9fbf-8f13f80c6b43,tg:mpmre:126,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,58,folios,written,
e4fcbbcf-76c3-56b1-9fbf-8f13f80c6b43,tg:mpmre:126,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,65,folios,total,
8fdad326-9690-5c95-b9fb-ad8f985308c8,tg:mpmre:91,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,74,folios,written,
8fdad326-9690-5c95-b9fb-ad8f985308c8,tg:mpmre:91,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,98,folios,total,
b671d04c-0f66-5fbb-8e58-0420e195bcdc,tg:mpmre:433,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,135,folios,written,
b671d04c-0f66-5fbb-8e58-0420e195bcdc,tg:mpmre:433,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,138,folios,total,
ff448460-f41c-57ff-b7e9-981f748cd194,tg:mpmre:599,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,236,folios,written,
ff448460-f41c-57ff-b7e9-981f748cd194,tg:mpmre:599,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,240,folios,total,
4d2055f5-b053-5be0-bcfd-33a0be9e23c4,tg:mpmre:68,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,10,folios,written,
4d2055f5-b053-5be0-bcfd-33a0be9e23c4,tg:mpmre:68,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,12,folios,total,
5ce4ac66-4c37-5678-8c75-753e55cbe92a,tg:mpmre:130,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,219,folios,written,ca
5ce4ac66-4c37-5678-8c75-753e55cbe92a,tg:mpmre:130,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,286,folios,total,ca
f9f1079b-2bb4-57a9-8498-e763a333fa41,tg:mpmre:560,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,71,folios,written,
f9f1079b-2bb4-57a9-8498-e763a333fa41,tg:mpmre:560,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,91,folios,total,
ad451315-eb51-54ae-b7d1-9c851e23b513,tg:mpmre:425,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,78,folios,written,
ad451315-eb51-54ae-b7d1-9c851e23b513,tg:mpmre:425,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,107,folios,total,
44301559-948e-523d-918b-c3baa091ba34,tg:mpmre:87,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,61,folios,written,
44301559-948e-523d-918b-c3baa091ba34,tg:mpmre:87,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,100,folios,total,
a702a132-6038-56d7-8800-5ce334524fe3,tg:mpmre:649,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,229,folios,written,
a702a132-6038-56d7-8800-5ce334524fe3,tg:mpmre:649,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,248,folios,total,
50b0f365-e973-5ec7-9153-6030cde13c6e,tg:mpmre:219,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios,written,
50b0f365-e973-5ec7-9153-6030cde13c6e,tg:mpmre:219,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios,total,
25e6fc43-6fff-5462-9fb5-789a8b6b39b8,tg:mpmre:537,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,196,folios,written,
25e6fc43-6fff-5462-9fb5-789a8b6b39b8,tg:mpmre:537,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,198,folios,total,
de337577-f8ee-54ed-9694-12b831cc57cb,tg:mpmre:167,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,15,folios,written,
de337577-f8ee-54ed-9694-12b831cc57cb,tg:mpmre:167,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,48,folios,total,
d50c0c79-176a-5c02-86bf-30e8a4f98aed,tg:mpmre:188,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios,written,
d50c0c79-176a-5c02-86bf-30e8a4f98aed,tg:mpmre:188,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios,total,
d82358b9-f787-5653-adea-48b24582a4f7,tg:mpmre:472,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,309,folios,written,
d82358b9-f787-5653-adea-48b24582a4f7,tg:mpmre:472,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,311,folios,total,
f0217ef9-82c6-53b8-a21d-8d8da97d1ac9,tg:mpmre:496,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,150,folios,written,
f0217ef9-82c6-53b8-a21d-8d8da97d1ac9,tg:mpmre:496,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,166,folios,total,
a4a24890-251b-56ba-b5d7-72d894e3d6cc,tg:mpmre:34,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,86,folios,written,
a4a24890-251b-56ba-b5d7-72d894e3d6cc,tg:mpmre:34,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,92,folios,total,
bba8cc7b-ef4f-5578-89e0-4181d0f4f3b4,tg:mpmre:183,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,10,folios,written,
bba8cc7b-ef4f-5578-89e0-4181d0f4f3b4,tg:mpmre:183,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,10,folios,total,
903d88d4-07fb-5cae-bcac-dd103433295a,tg:mpmre:479,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,290,folios,written,
903d88d4-07fb-5cae-bcac-dd103433295a,tg:mpmre:479,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,291,folios,total,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,16,folios,written,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,32,folios,total,
503b7a6b-8523-5e35-b120-2c7437e72e5e,tg:mpmre:615,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,241,folios,written,
503b7a6b-8523-5e35-b120-2c7437e72e5e,tg:mpmre:615,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,246,folios,total,
8efab1f0-8d2b-56d5-b052-3e83aa328e89,tg:mpmre:245,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,15,folios,written,
8efab1f0-8d2b-56d5-b052-3e83aa328e89,tg:mpmre:245,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios,total,
2f117988-87ce-5100-8dc1-16c3ad5f44af,tg:mpmre:63,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,90,folios,written,
2f117988-87ce-5100-8dc1-16c3ad5f44af,tg:mpmre:63,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,101,folios,total,
975b1f9b-f4b3-5a78-853c-e693367ad1af,tg:mpmre:584,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,183,folios,written,
975b1f9b-f4b3-5a78-853c-e693367ad1af,tg:mpmre:584,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,183,folios,total,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,194,folios,written,
b01ec190-dd11-5b8f-b263-d077913b9fec,tg:mpmre:8,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,195,folios,total,
b85b8fba-a482-50d3-a16c-129a053e1f21,tg:mpmre:357,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,239,folios,written,
b85b8fba-a482-50d3-a16c-129a053e1f21,tg:mpmre:357,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,252,folios,total,
8ef454c8-4700-5ef3-b7ab-cc8f70b2e04f,tg:mpmre:707,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios,written,
8ef454c8-4700-5ef3-b7ab-cc8f70b2e04f,tg:mpmre:707,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios,total,
865054ce-cf76-517c-9059-bd191656666d,tg:mpmre:212,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios,written,
865054ce-cf76-517c-9059-bd191656666d,tg:mpmre:212,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios,total,
63364b02-a3f9-50d5-ba1e-ecbd5f0a317c,tg:mpmre:642,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,261,folios,written,
63364b02-a3f9-50d5-ba1e-ecbd5f0a317c,tg:mpmre:642,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,297,folios,total,
4fee0ccd-00cb-5ae6-952e-334673872cbe,tg:mpmre:75,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,94,folios,written,
4fee0ccd-00cb-5ae6-952e-334673872cbe,tg:mpmre:75,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,94,folios,total,
ddc2dfab-8ed7-5276-9eb0-c8a5da07ef12,tg:mpmre:592,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,422,folios,written,
ddc2dfab-8ed7-5276-9eb0-c8a5da07ef12,tg:mpmre:592,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,432,folios,total,
64730dd7-e9fa-548d-a75c-9f5024a64532,tg:mpmre:438,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,210,folios,written,
64730dd7-e9fa-548d-a75c-9f5024a64532,tg:mpmre:438,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,211,folios,total,
8cf888b3-f9f4-5a5c-a216-32c12da78415,tg:mpmre:341,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,243,folios,written,
8cf888b3-f9f4-5a5c-a216-32c12da78415,tg:mpmre:341,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,245,folios,total,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,379,folios,written,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,400,folios,total,
ef54c132-ea9f-5b1e-bc7e-25d397f5e817,tg:mpmre:204,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios,written,
ef54c132-ea9f-5b1e-bc7e-25d397f5e817,tg:mpmre:204,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios,total,
2599abc5-784c-51f7-95f3-a9d97f5262f8,tg:mpmre:22,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,178,folios,written,
2599abc5-784c-51f7-95f3-a9d97f5262f8,tg:mpmre:22,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,182,folios,total,
16141840-6bfb-5d3d-b00c-1dbc923ef9e1,tg:mpmre:480,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,240,folios,written,
16141840-6bfb-5d3d-b00c-1dbc923ef9e1,tg:mpmre:480,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,241,folios,total,
a5ea7508-971b-54a4-b7bb-5d02d56ee243,tg:mpmre:195,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,3,folios,written,
a5ea7508-971b-54a4-b7bb-5d02d56ee243,tg:mpmre:195,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,3,folios,total,
b0d9a01e-2de4-5c60-afd4-666fa7ad7e29,tg:mpmre:316,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,175,folios,written,
b0d9a01e-2de4-5c60-afd4-666fa7ad7e29,tg:mpmre:316,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,175,folios,total,
2f535690-11ba-5bc1-bbd5-8342aa7d79ec,tg:mpmre:253,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,17,folios,written,
2f535690-11ba-5bc1-bbd5-8342aa7d79ec,tg:mpmre:253,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,20,folios,total,
1a22c065-7bea-5d21-aa85-00759f248bb2,tg:mpmre:603,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,92,folios,written,
1a22c065-7bea-5d21-aa85-00759f248bb2,tg:mpmre:603,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,98,folios,total,
4421d9f5-2846-50ec-a379-065504f0210c,tg:mpmre:414,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,67,folios,written,
4421d9f5-2846-50ec-a379-065504f0210c,tg:mpmre:414,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,137,folios,total,
b04914e1-698a-5f28-bc94-00eb547bde9a,tg:mpmre:59,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,99,folios,written,
b04914e1-698a-5f28-bc94-00eb547bde9a,tg:mpmre:59,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,102,folios,total,
20932a15-b772-552b-b4c0-074f9caf0380,tg:mpmre:551,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,357,folios,written,
20932a15-b772-552b-b4c0-074f9caf0380,tg:mpmre:551,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,358,folios,total,
9e170dbc-4d32-588e-a505-cee3a92e17c9,tg:mpmre:101,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,74,folios,written,
9e170dbc-4d32-588e-a505-cee3a92e17c9,tg:mpmre:101,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,93,folios,total,
5070a0d3-916b-5a86-a69a-05d63f090c19,tg:mpmre:228,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios,written,
5070a0d3-916b-5a86-a69a-05d63f090c19,tg:mpmre:228,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios,total,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,114,folios,written,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,tg:mpmre:382,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,198,folios,total,
3da826c4-ecba-5f33-b679-07aa4684cfcf,tg:mpmre:678,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,50,folios,written,ca
a0ccc477-3af1-58f5-9db4-7fce22bb5bb6,tg:mpmre:697,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios,written,
a0ccc477-3af1-58f5-9db4-7fce22bb5bb6,tg:mpmre:697,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios,total,
4803ed93-a7aa-57b7-827d-a421d446fe4b,tg:mpmre:443,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios,written,
4803ed93-a7aa-57b7-827d-a421d446fe4b,tg:mpmre:443,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios,total,
00965f57-9509-512d-a935-131a0d7c260f,tg:mpmre:156,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,140,folios,written,
00965f57-9509-512d-a935-131a0d7c260f,tg:mpmre:156,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,237,folios,total,
632c4482-4e57-5877-9b23-72b0c75d7401,tg:mpmre:506,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios,written,
632c4482-4e57-5877-9b23-72b0c75d7401,tg:mpmre:506,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios,total,
f53a2e2c-31a8-5cd5-9fb6-3f363f253181,tg:mpmre:290,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios,written,
f53a2e2c-31a8-5cd5-9fb6-3f363f253181,tg:mpmre:290,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios,total,
21ec9af5-53f0-515f-9f55-a83ed27d4420,tg:mpmre:455,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,81,folios,written,
21ec9af5-53f0-515f-9f55-a83ed27d4420,tg:mpmre:455,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,149,folios,total,
f68ffc29-544d-5c4e-bcb2-d286070bf279,tg:mpmre:18,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,21,folios,written,
ed2fa60f-12f6-5a6c-8b17-7708a4f1dff0,tg:mpmre:510,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios,written,
ed2fa60f-12f6-5a6c-8b17-7708a4f1dff0,tg:mpmre:510,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios,total,
1baff5c4-04e0-58e8-8ace-523872b4a157,tg:mpmre:140,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,283,folios,written,
1baff5c4-04e0-58e8-8ace-523872b4a157,tg:mpmre:140,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,288,folios,total,
f5fd828d-51a7-5c00-ad3f-4c93f2d6dfee,tg:mpmre:269,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios,written,
f5fd828d-51a7-5c00-ad3f-4c93f2d6dfee,tg:mpmre:269,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios,total,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,123,folios,written,
d2dc2907-9cfe-55c4-bfdb-554950223da2,tg:mpmre:639,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,131,folios,total,
84682545-7d25-51d7-944e-9e18f875b91e,tg:mpmre:286,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,18,folios,written,
84682545-7d25-51d7-944e-9e18f875b91e,tg:mpmre:286,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,18,folios,total,
cfc6264f-74e5-5797-9b7c-deefc2a2bde4,tg:mpmre:402,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,101,folios,written,
cfc6264f-74e5-5797-9b7c-deefc2a2bde4,tg:mpmre:402,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,148,folios,total,
9be031af-0a8f-549e-9801-3219daddf8de,tg:mpmre:117,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,89,folios,written,
9be031af-0a8f-549e-9801-3219daddf8de,tg:mpmre:117,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,109,folios,total,
e9afc46c-6f4e-5fa5-8ff8-aa4c1c0f483b,tg:mpmre:547,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,315,folios,written,
e9afc46c-6f4e-5fa5-8ff8-aa4c1c0f483b,tg:mpmre:547,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,316,folios,total,
66d2517f-12a1-5983-bd6d-e23e34cacef0,tg:mpmre:394,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,118,folios,written,
66d2517f-12a1-5983-bd6d-e23e34cacef0,tg:mpmre:394,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,162,folios,total,
85631bac-4e09-5831-99f3-6fe6a1d7eb7e,tg:mpmre:681,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,100,folios,written,ca
a9747c1f-9354-5f12-9e96-4313ff7f21d4,tg:mpmre:249,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios,written,
a9747c1f-9354-5f12-9e96-4313ff7f21d4,tg:mpmre:249,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,20,folios,total,
0df3bfe0-bd63-510c-98db-8038773ae235,tg:mpmre:619,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,3,folios,written,
0df3bfe0-bd63-510c-98db-8038773ae235,tg:mpmre:619,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios,total,
9edcce28-de71-5787-b0aa-973cffa8a5af,tg:mpmre:38,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,84,folios,written,
9edcce28-de71-5787-b0aa-973cffa8a5af,tg:mpmre:38,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,98,folios,total,
9cb6c92c-e9a4-5d10-8798-93f38417d980,tg:mpmre:530,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,98,folios,written,
9cb6c92c-e9a4-5d10-8798-93f38417d980,tg:mpmre:530,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,101,folios,total,
1807b5b6-8a06-5606-ba1e-0df2b57fb155,tg:mpmre:160,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,391,folios,written,
1807b5b6-8a06-5606-ba1e-0df2b57fb155,tg:mpmre:160,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,425,folios,total,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,134,folios,written,
f40a08cb-635a-50f2-a335-c924df78a915,tg:mpmre:475,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,138,folios,total,
f5c0aa0d-ae03-5916-a2d9-75613176916c,tg:mpmre:137,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,63,folios,written,
f5c0aa0d-ae03-5916-a2d9-75613176916c,tg:mpmre:137,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,63,folios,total,
631fd680-5690-56b9-8091-b2f02bfe3c37,tg:mpmre:567,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,25,folios,written,
631fd680-5690-56b9-8091-b2f02bfe3c37,tg:mpmre:567,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,46,folios,total,
52479b7f-ef06-599d-9176-8aa62ad12a91,tg:mpmre:80,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,93,folios,written,
52479b7f-ef06-599d-9176-8aa62ad12a91,tg:mpmre:80,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,94,folios,total,
2c3b6b3e-f8df-55c7-be47-bc3268b21679,tg:mpmre:588,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,473,folios,written,
2c3b6b3e-f8df-55c7-be47-bc3268b21679,tg:mpmre:588,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,473,folios,total,
885110b6-dfed-5ed1-ad76-4e2809cf31ea,tg:mpmre:422,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,89,folios,written,
885110b6-dfed-5ed1-ad76-4e2809cf31ea,tg:mpmre:422,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,140,folios,total,
7f6ec949-974d-5d04-86e2-7797e527bd48,tg:mpmre:208,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,6,folios,written,
7f6ec949-974d-5d04-86e2-7797e527bd48,tg:mpmre:208,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,6,folios,total,
cb077f7e-5fa6-5848-91eb-08fa43458cb7,tg:mpmre:658,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios,written,
cb077f7e-5fa6-5848-91eb-08fa43458cb7,tg:mpmre:658,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios,total,
e204b05a-df1d-5eeb-88dd-80366fc37d24,tg:mpmre:79,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,88,folios,written,
e204b05a-df1d-5eeb-88dd-80366fc37d24,tg:mpmre:79,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,99,folios,total,
28795fe0-fcc1-5273-a07f-3b5dd74e48f7,tg:mpmre:571,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,281,folios,written,
28795fe0-fcc1-5273-a07f-3b5dd74e48f7,tg:mpmre:571,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,283,folios,total,
2dd762d5-6e4e-54f0-862a-bf17065ce28f,tg:mpmre:121,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,102,folios,written,
2dd762d5-6e4e-54f0-862a-bf17065ce28f,tg:mpmre:121,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,120,folios,total,
c31067d6-28e2-5e61-bd2d-a94e28f62789,tg:mpmre:434,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,68,folios,written,
c31067d6-28e2-5e61-bd2d-a94e28f62789,tg:mpmre:434,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,188,folios,total,
805832bd-ffc1-58d7-b373-a2d7e8626552,tg:mpmre:96,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,96,folios,written,
805832bd-ffc1-58d7-b373-a2d7e8626552,tg:mpmre:96,Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,97,folios,total,
b1488f34-4422-56db-8f92-0adcea43e763,tg:mpmre:176,Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,17,folios,written,
