ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language,Description,Description
f0eed900-7489-5ae3-a409-c487bad7713c,tg:mpmre:39,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1591,descriptive note,Nederlands,,
de6e592e-10d4-5ada-a402-129aa6f20654,tg:mpmre:248,Descriptions,1,id.title/subTitle,Balans van de vastenfoor van Frankfurt in 1610,descriptive note,Nederlands,,
dbeb8daf-d1be-5ca5-b62f-1ec872e12959,tg:mpmre:680,Descriptions,1,id.desc,,descriptive note,Nederlands,,"Later toegevoegd etiket op kaft: 'Rekeningen: 1876-1919'.  
Het gaat om een chronologisch overzicht van ingekomen rekeningen, met vermelding van de firma en het bedrag, voor aankopen van boeken en gravuren en kosten voor het inbinden.    
  
"
777bc791-0107-5582-9d3a-7dd69a951b9f,tg:mpmre:116,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1627,descriptive note,Nederlands,,
1b7340b1-0e00-50da-8eab-191475fb3e8c,tg:mpmre:268,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1621,descriptive note,Nederlands,,
f90bdf14-ff44-5763-bbda-3b491f4e227d,tg:mpmre:511,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands,,
2debd8ec-b5a8-50c9-ad17-af86ccf7d6bb,tg:mpmre:291,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op een foor in Frankfurt omstreeks 1630,descriptive note,Nederlands,,
0b227af3-9c38-5688-ba46-0d8ac3f56711,tg:mpmre:157,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands,,
f21d1aab-1740-5eac-9f31-9f287f0b391d,tg:mpmre:507,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands,,
666ba394-59ca-5a95-a782-6f072eefcd66,tg:mpmre:229,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1605,descriptive note,Nederlands,,
5d7b55ae-717e-5dd1-8de1-707546ab91c1,tg:mpmre:679,Descriptions,3,note.mpmcontent,,descriptive note,Nederlands,Achteraan ook twee kladbrieven.,
ef574ee1-fa09-5a07-8db0-9e4fbb89bd75,tg:mpmre:696,Descriptions,1,note.mpmcontent,,descriptive note,Nederlands,Bevat 9 monsters van kant die met speldjes aan het stuk zijn bevestigd; De versozijde is blanco,
ef574ee1-fa09-5a07-8db0-9e4fbb89bd75,tg:mpmre:696,Descriptions,2,note.mpmcontent,,descriptive note,Nederlands,"Bevat een aantekening:"""" Van ider sorte sooveel ellen als inde memorie staet",
bedd11dd-c949-5d77-a19e-38028ac24e69,tg:mpmre:58,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1600,descriptive note,Nederlands,,
909910a5-57c9-57e9-8d7f-78df4bd860d2,tg:mpmre:100,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1619,descriptive note,Nederlands,,
b9e68be0-750f-53c1-8c51-2498987c8d76,tg:mpmre:252,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1613,descriptive note,Nederlands,,
d972d6ae-b6b1-5001-bdcd-f33ddd34843b,tg:mpmre:194,Descriptions,1,id.title/subTitle,Rekening inzake de ontvangst te Frankfurt van verzonden boeken voor de vastenfoor van 1590,descriptive note,Nederlands,,
405ace51-59c7-57e2-94c3-0e0a909f67f8,tg:mpmre:205,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1594,descriptive note,Nederlands,,
b832437f-006c-54ad-8086-e8537abfaa61,tg:mpmre:74,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1606,descriptive note,Nederlands,,
c4fb98b5-a533-5102-8d90-ac50eca33517,tg:mpmre:439,Descriptions,1,id.title/subTitle,Prijslijst van de liturgische boeken voor de Spaanse markt,descriptive note,Nederlands,,
8ad7214c-ad2a-51e9-9793-fbbc899dcb3e,tg:mpmre:213,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1596,descriptive note,Nederlands,,
fff077f4-4148-5688-aedf-18ca46fe78dc,tg:mpmre:62,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1602,descriptive note,Nederlands,,
04bd8ebf-6e8f-58bb-882f-99aafa0c9193,tg:mpmre:244,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1609,descriptive note,Nederlands,,
a72fa5d4-f580-52c9-8568-b44154f4e30b,tg:mpmre:182,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1586,descriptive note,Nederlands,,
