Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,Description,Description Type,Description Language,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number,Title,Title Type,Title Language,Material Records,ire.isaar.uuid,Creation ISAAR Brocade ID,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier
,,ac0d5c5f-869a-5599-b360-73ad50a47770,,,,,2,ImmaterialContent,tg:lhpr:1463,,,,,,,,,,,,,,,,cff5ae51-d5fb-5f44-874e-bc6e9cdec12f,au::12829,engravers (printmakers),"dlod={""name"":""Jan Baptist P. Michiels"",""ark"":""ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f"",""uri"":""/agents/people/93729"",""id"":""au::12829"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f
,,ac0d5c5f-869a-5599-b360-73ad50a47770,,,,,1,Items,tg:lhpr:1463,,,,,tr:lh:3839,74173,Planex KP / B 365,,,,,,,,,,,,,
,,ac0d5c5f-869a-5599-b360-73ad50a47770,,,,,2,Items,tg:lhpr:1463,,,,,tr:lh:6356,146174,Planex KP / B 365,isad:lh:96263,,,,,,,,,,,,
,,ac0d5c5f-869a-5599-b360-73ad50a47770,,,,,1,MaterialRecords,tg:lhpr:1463,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""47e1f14e-c52c-58d3-a230-7e010e84cae7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c340da3e-b6dc-4c14-961d-d028f21ae559"", ""inverseOntologyProperty"": """"}]",,,,,
,,ac0d5c5f-869a-5599-b360-73ad50a47770,,,,,1,MaterialRecords,tg:lhpr:1463,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""14e3c066-680f-54c0-87a2-f58f481b4d05"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a8a1cc9-bb75-4afa-b6c2-e9234fdf9284"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2417,Prenten,ad646b6b-b0b1-5348-9ccd-8071adc54b13,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ad646b6b-b0b1-5348-9ccd-8071adc54b13,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,1,ImmaterialContent,tg:lhpr:2417,,,,,,,,,,,,,,,,4760982e-5ce9-5771-b79b-df46fdcb981d,au::19541,artists (visual artists),"dlod={""name"":""Piet Verhaert"",""ark"":""ark:/83110/x0/4760982e-5ce9-5771-b79b-df46fdcb981d"",""uri"":""/agents/people/49234"",""id"":""au::19541"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4760982e-5ce9-5771-b79b-df46fdcb981d
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,1,Items,tg:lhpr:2417,,,,,tr:lh:1438,24990/2,"Planex GP / IX, 1",,,,,,,,,,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,2,Items,tg:lhpr:2417,,,,,tr:lh:2413,47321/1,"Planex GP / IX, 1",isad:lh:96352,,,,,,,,,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,3,Items,tg:lhpr:2417,,,,,tr:lh:2974,59944/1,"Planex GP / IX, 1",isad:lh:96391,,,,,,,,,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,4,Items,tg:lhpr:2417,,,,,,108284,"Planex GP / IX, 1",,,,,,,,,,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,5,Items,tg:lhpr:2417,,,,,tr:lh:5723,115962/1,"Planex GP / IX, 1",isad:lh:96392,,,,,,,,,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,6,Items,tg:lhpr:2417,,,,,,163623,"Planex GP / IX, 1",,,,,,,,,,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,1,MaterialRecords,tg:lhpr:2417,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""7498d873-58ae-531c-8e32-464f9b20976d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""62febaca-faa6-442a-bd48-ea1893cf0b64"", ""inverseOntologyProperty"": """"}]",,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,1,MaterialRecords,tg:lhpr:2417,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""f891b1f2-f7e1-5668-9025-4a8aff6f4146"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5287420c-fe8f-4059-9e39-1d847b76916e"", ""inverseOntologyProperty"": """"}]",,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,1,MaterialRecords,tg:lhpr:2417,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""305d8b41-35ff-5a8b-a807-cc012bd5b9f5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""de888194-23e5-4498-8882-0e7e0c2940d7"", ""inverseOntologyProperty"": """"}]",,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,1,MaterialRecords,tg:lhpr:2417,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""23f1302c-1894-5856-8d34-016284974444"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3423c9a4-4d8b-43e7-ba5f-c6d1228fa3ff"", ""inverseOntologyProperty"": """"}]",,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,1,MaterialRecords,tg:lhpr:2417,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""7528aaf3-3ee4-51a1-bdcf-36e9cd2a864b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e03b344-8e29-4a6b-8551-f35a8f400bd8"", ""inverseOntologyProperty"": """"}]",,,,,
,,ad646b6b-b0b1-5348-9ccd-8071adc54b13,,,,,1,MaterialRecords,tg:lhpr:2417,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""f5e89db7-fcdc-5c6d-a127-8cdf9fd018b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""06aca943-e7f1-4698-a357-0c6f821492ec"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:3782,Prenten,aea75451-56ff-528a-b29b-45241e69ebdd,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aea75451-56ff-528a-b29b-45241e69ebdd,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,aea75451-56ff-528a-b29b-45241e69ebdd,,,,,1,ImmaterialContent,tg:lhpr:3782,,,,,,,,,,,,,,,,2d38b0dd-4c5a-50df-a5a7-abee6e7e330f,au::8604,artists (visual artists),"dlod={""name"":""Jos Hendrickx"",""ark"":""ark:/83110/x0/2d38b0dd-4c5a-50df-a5a7-abee6e7e330f"",""uri"":""/agents/people/72656"",""id"":""au::8604"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d38b0dd-4c5a-50df-a5a7-abee6e7e330f
,,aea75451-56ff-528a-b29b-45241e69ebdd,,,,,1,Items,tg:lhpr:3782,,,,,tr:lh:6603,163471,(2)SC Planex GT - H 5049/I,isad:lh:96499,"(2) is gedrukt op Japans papier

Afmetingen: 20,7 x 21,5 met rand: 45,5 x 30,4",,,,,,,,,,,
,,aea75451-56ff-528a-b29b-45241e69ebdd,,,,,2,Items,tg:lhpr:3782,,,,,,177440,H 5049 / I,,"(2) is gedrukt op Japans papier

Afmetingen: 20,7 x 21,5 met rand: 45,5 x 30,4",,,,,,,,,,,
,,aea75451-56ff-528a-b29b-45241e69ebdd,,,,,1,MaterialRecords,tg:lhpr:3782,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""bdfcb82a-65bb-5566-b1bd-6d802b06a871"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b717390-9d75-498e-9cf5-07e1d11b0835"", ""inverseOntologyProperty"": """"}]",,,,,
,,aea75451-56ff-528a-b29b-45241e69ebdd,,,,,1,MaterialRecords,tg:lhpr:3782,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""a83c0ef1-86c7-56f5-8288-f5c6119b36f6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3224732f-d5e8-4ff9-8846-92f47211d238"", ""inverseOntologyProperty"": """"}]",,,,,
,,aea75451-56ff-528a-b29b-45241e69ebdd,,,,,1,Titles,tg:lhpr:3782,id.title/ti,,,,,,,,,,,De wandelende Jood,titles proper,Dutch (language),,,,,,
tg:lhpr:6964,Prenten,b2e38592-bd38-595b-b5c3-d7b48ba6fa52,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b2e38592-bd38-595b-b5c3-d7b48ba6fa52,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,b2e38592-bd38-595b-b5c3-d7b48ba6fa52,,,,,1,ImmaterialContent,tg:lhpr:6964,,,,,,,,,,,,,,,,fff1c7e0-befb-55eb-9ac7-12107c29f7bd,au::16065,artists (visual artists),"dlod={""name"":""Karel Rosseeuw"",""ark"":""ark:/83110/x0/fff1c7e0-befb-55eb-9ac7-12107c29f7bd"",""uri"":""/agents/people/52090"",""id"":""au::16065"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fff1c7e0-befb-55eb-9ac7-12107c29f7bd
,,b2e38592-bd38-595b-b5c3-d7b48ba6fa52,,,,,2,ImmaterialContent,tg:lhpr:6964,,,,,,,,,,,,,,,,2307ff40-0097-5585-a1ca-b480d34c0f6d,au::8456,artists (visual artists),"dlod={""name"":""Raymond de la Haye"",""ark"":""ark:/83110/x0/2307ff40-0097-5585-a1ca-b480d34c0f6d"",""uri"":""/agents/people/73681"",""id"":""au::8456"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2307ff40-0097-5585-a1ca-b480d34c0f6d
,,b2e38592-bd38-595b-b5c3-d7b48ba6fa52,,,,,1,Items,tg:lhpr:6964,,,,,tr:lh:30823,197294,Planex GT / H 3735,isad:lh:100747,"Kopie door Karel Rosseeuw naar een kleine foto van éen van de vijf etsen van
Raymond de la Haye voor het album _Rond de kerk_. De originelen werden
vernietigd door brand.

Collectie AMVC: de vijf staten (nrs. 197295/1-5) en de etsplaat (nr. 197294)
van deze prent.",,,,,,,,,,,
,,b2e38592-bd38-595b-b5c3-d7b48ba6fa52,,,,,2,Items,tg:lhpr:6964,,,,,tr:lh:30823,197295/1-5,Planex GT / H 3735,,"Kopie door Karel Rosseeuw naar een kleine foto van éen van de vijf etsen van
Raymond de la Haye voor het album _Rond de kerk_. De originelen werden
vernietigd door brand.

Collectie AMVC: de vijf staten (nrs. 197295/1-5) en de etsplaat (nr. 197294)
van deze prent.",,,,,,,,,,,
,,b2e38592-bd38-595b-b5c3-d7b48ba6fa52,,,,,1,MaterialRecords,tg:lhpr:6964,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""665257ae-fe50-5442-979f-82a2b2ac5bcc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""65dce1b7-2f32-4819-a9b7-4aaa9d35c0aa"", ""inverseOntologyProperty"": """"}]",,,,,
,,b2e38592-bd38-595b-b5c3-d7b48ba6fa52,,,,,1,MaterialRecords,tg:lhpr:6964,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""d9a7e613-673c-586e-876f-c749f6e239fe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0da04c4f-558c-43ad-8cf4-1f59e7050930"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:1558,Prenten,b47f4024-b4bb-5c21-9a25-2002f3dcdd20,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b47f4024-b4bb-5c21-9a25-2002f3dcdd20,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,b47f4024-b4bb-5c21-9a25-2002f3dcdd20,,,,,1,Descriptions,tg:lhpr:1558,note.lhdetail,Ex-libris,detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,
,,b47f4024-b4bb-5c21-9a25-2002f3dcdd20,,,,,1,ImmaterialContent,tg:lhpr:1558,,,,,,,,,,,,,,,,cdbae821-8ccf-5b60-a165-0a199a9aea7d,au::7129,artists (visual artists),"dlod={""name"":""André Gastmans"",""ark"":""ark:/83110/x0/cdbae821-8ccf-5b60-a165-0a199a9aea7d"",""uri"":""/agents/people/47997"",""id"":""au::7129"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cdbae821-8ccf-5b60-a165-0a199a9aea7d
,,b47f4024-b4bb-5c21-9a25-2002f3dcdd20,,,,,1,Items,tg:lhpr:1558,,,,,,105725/7,Planex KP / B 7307,,Twee identieke etsen,,,,,,,,,,,
,,b47f4024-b4bb-5c21-9a25-2002f3dcdd20,,,,,2,Items,tg:lhpr:1558,,,,,tr:lh:5828,122413,Planex KP / B 7307,,Twee identieke etsen,,,,,,,,,,,
,,b47f4024-b4bb-5c21-9a25-2002f3dcdd20,,,,,1,MaterialRecords,tg:lhpr:1558,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""d448ab7b-4034-5046-90cb-80e2f670787f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0204d719-85ce-42a0-9afb-873bf401a7d5"", ""inverseOntologyProperty"": """"}]",,,,,
,,b47f4024-b4bb-5c21-9a25-2002f3dcdd20,,,,,1,MaterialRecords,tg:lhpr:1558,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""195e4e89-3adb-5d16-ad7e-0f0323ece1b0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ebb26faf-840a-48ee-98dc-a81dbb40f47f"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:4290,Prenten,b52d2424-fcc1-5316-b890-6cb597b258b8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b52d2424-fcc1-5316-b890-6cb597b258b8,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,b52d2424-fcc1-5316-b890-6cb597b258b8,,,,,1,ImmaterialContent,tg:lhpr:4290,,,,,,,,,,,,,,,,d8912c06-a678-57ee-a68e-5cf4b6a5c27e,au::15437,artists (visual artists),"dlod={""name"":""Henri Ramah"",""ark"":""ark:/83110/x0/d8912c06-a678-57ee-a68e-5cf4b6a5c27e"",""uri"":""/agents/people/54989"",""id"":""au::15437"",""nameWithContext"":[""Henri Raemaeker""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d8912c06-a678-57ee-a68e-5cf4b6a5c27e
,,b52d2424-fcc1-5316-b890-6cb597b258b8,,,,,1,Items,tg:lhpr:4290,,,,,,36408/2,R 1627 / I,isad:lh:96535,"**Publicatie** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine roman met één personage en zeven instrumenten zijnde een volledige slagwerk batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 60. Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op Hollands papier.",,,,,,,,,,,
,,b52d2424-fcc1-5316-b890-6cb597b258b8,,,,,2,Items,tg:lhpr:4290,,,,,tr:lh:4053,77778/2,R 1627 / I,isad:lh:96535,"**Publikatie:** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine
roman met één personage en zeven instrumenten zijnde een volledige slagwerk
batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 60.

Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op
Hollands papier.",,,,,,,,,,,
,,b52d2424-fcc1-5316-b890-6cb597b258b8,,,,,1,MaterialRecords,tg:lhpr:4290,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""b976bd79-b013-5c05-bf9d-640a8cadce0d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc4cb965-1c7b-4f6a-a57c-e90853ede220"", ""inverseOntologyProperty"": """"}]",,,,,
,,b52d2424-fcc1-5316-b890-6cb597b258b8,,,,,1,MaterialRecords,tg:lhpr:4290,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""e196bda5-f765-5098-8fbc-d1b342c5aac2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d6d21b2-1d94-48e9-acf1-4e801cd39b77"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2982,Prenten,bb5cfb9b-d309-53ca-991a-1f6e23a558fe,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bb5cfb9b-d309-53ca-991a-1f6e23a558fe,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,bb5cfb9b-d309-53ca-991a-1f6e23a558fe,,,,,1,ImmaterialContent,tg:lhpr:2982,,,,,,,,,,,,,,,,b24cf319-e359-5260-a8cd-8dde07790c9a,au::14591,artists (visual artists),"dlod={""name"":""Edward Pellens"",""ark"":""ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a"",""uri"":""/agents/people/64933"",""id"":""au::14591"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a
,,bb5cfb9b-d309-53ca-991a-1f6e23a558fe,,,,,1,Items,tg:lhpr:2982,,,,,tr:lh:1078,19347,"Planex GP / X, 4",isad:lh:96457,,,,,,,,,,,,
,,bb5cfb9b-d309-53ca-991a-1f6e23a558fe,,,,,2,Items,tg:lhpr:2982,,,,,tr:lh:1078,19358,V 724 / I Planex GP,,,,,,,,,,,,,
,,bb5cfb9b-d309-53ca-991a-1f6e23a558fe,,,,,1,MaterialRecords,tg:lhpr:2982,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""0fef2305-a0f1-5352-910a-4254bb3e28f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2d4e8c71-20bb-4067-92f1-d8a6829196fb"", ""inverseOntologyProperty"": """"}]",,,,,
,,bb5cfb9b-d309-53ca-991a-1f6e23a558fe,,,,,1,MaterialRecords,tg:lhpr:2982,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""0c4d2680-a523-5345-9c50-c276675fe9e7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ece542b8-3c2d-4510-bc87-b0ec1aaa2e1f"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:8136,Prenten,bcba5933-f293-571c-83b6-291b429a6229,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bcba5933-f293-571c-83b6-291b429a6229,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,bcba5933-f293-571c-83b6-291b429a6229,,,,,1,Items,tg:lhpr:8136,,,,,,52609/1,Planex KP / BB 599,,,,,,,,,,,,,
,,bcba5933-f293-571c-83b6-291b429a6229,,,,,2,Items,tg:lhpr:8136,,,,,,219723,Planex KP / BB 599,,,,,,,,,,,,,
,,bcba5933-f293-571c-83b6-291b429a6229,,,,,1,MaterialRecords,tg:lhpr:8136,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""036ea36b-a741-5327-810d-d6b75d6d7b23"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d6828427-b046-45ba-b6cb-1d08419c2c51"", ""inverseOntologyProperty"": """"}]",,,,,
,,bcba5933-f293-571c-83b6-291b429a6229,,,,,1,MaterialRecords,tg:lhpr:8136,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""b25ad62e-19f4-572b-8194-6e3b37b0b699"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7290349-dfc3-456c-afa9-72fbd3e34651"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2476,Prenten,be07c720-c02b-50c0-b0c9-15d381365f96,Letterenhuis,https://data.letterenhuis.be/ark:/24970/be07c720-c02b-50c0-b0c9-15d381365f96,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,be07c720-c02b-50c0-b0c9-15d381365f96,,,,,1,Items,tg:lhpr:2476,,,,,tr:lh:1406,24074,"Planex GP / IX, 2",,De kleuren tussen de twee prenten verschillen onderling.,,,,,,,,,,,
,,be07c720-c02b-50c0-b0c9-15d381365f96,,,,,2,Items,tg:lhpr:2476,,,,,tr:lh:9919,147269/27,"Planex GP / IX, 2",isad:lh:96411,De kleuren tussen de twee prenten verschillen onderling.,,,,,,,,,,,
,,be07c720-c02b-50c0-b0c9-15d381365f96,,,,,1,MaterialRecords,tg:lhpr:2476,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""a3bef8ba-ec1b-54a3-9520-6727d2c5e288"", ""ontologyProperty"": """", ""resourceXresourceId"": ""15c987ad-db9a-46ca-9362-830023814fcf"", ""inverseOntologyProperty"": """"}]",,,,,
,,be07c720-c02b-50c0-b0c9-15d381365f96,,,,,1,MaterialRecords,tg:lhpr:2476,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""ba61d14f-aad9-545a-81bb-34d8af87248d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19180b5a-f66a-4bcc-9971-d5392a0e692e"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2434,Prenten,c061f767-2dd5-5428-ad34-e1dd639160a4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c061f767-2dd5-5428-ad34-e1dd639160a4,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,c061f767-2dd5-5428-ad34-e1dd639160a4,,,,,1,ImmaterialContent,tg:lhpr:2434,,,,,,,,,,,,,,,,dd2bfdcc-b5f9-5f29-a69a-5f305b74545c,au::21614,artists (visual artists),"dlod={""name"":""Gustave van de Woestijne"",""ark"":""ark:/83110/x0/dd2bfdcc-b5f9-5f29-a69a-5f305b74545c"",""uri"":""/agents/people/81504"",""id"":""au::21614"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd2bfdcc-b5f9-5f29-a69a-5f305b74545c
,,c061f767-2dd5-5428-ad34-e1dd639160a4,,,,,1,Items,tg:lhpr:2434,,,,,tr:lh:1202,20502,"Planex GP/ X, 4",,,,,,,,,,,,,
,,c061f767-2dd5-5428-ad34-e1dd639160a4,,,,,2,Items,tg:lhpr:2434,,,,,,80576,"Planex GP/ X, 4",,,,,,,,,,,,,
,,c061f767-2dd5-5428-ad34-e1dd639160a4,,,,,1,MaterialRecords,tg:lhpr:2434,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""a2856a5b-c702-555d-8807-66275beb3ed5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8aff22c2-2c76-4d99-9ead-c424c40a7ba7"", ""inverseOntologyProperty"": """"}]",,,,,
,,c061f767-2dd5-5428-ad34-e1dd639160a4,,,,,1,MaterialRecords,tg:lhpr:2434,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""fba19a9d-3403-5522-8703-e4e95af075f7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2c7cc7c7-30ee-4263-a953-41980a911d29"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2217,Prenten,c5cf7841-1659-5c53-b7a1-b21bff722ada,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c5cf7841-1659-5c53-b7a1-b21bff722ada,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,c5cf7841-1659-5c53-b7a1-b21bff722ada,,,,,1,Items,tg:lhpr:2217,,,,,tr:lh:536,10281/2,Planex KP / S 654,,,,,,,,,,,,,
,,c5cf7841-1659-5c53-b7a1-b21bff722ada,,,,,2,Items,tg:lhpr:2217,,,,,tr:lh:1492,27493/224,Planex KP / S 654,,,,,,,,,,,,,
,,c5cf7841-1659-5c53-b7a1-b21bff722ada,,,,,3,Items,tg:lhpr:2217,,,,,,123342,Planex KP / S 654,,,,,,,,,,,,,
,,c5cf7841-1659-5c53-b7a1-b21bff722ada,,,,,4,Items,tg:lhpr:2217,,,,,tr:lh:6439,157761,Planex KP / S 654,isad:lh:96272,,,,,,,,,,,,
,,c5cf7841-1659-5c53-b7a1-b21bff722ada,,,,,1,MaterialRecords,tg:lhpr:2217,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""80688dc9-7b51-5ff1-91dc-bfd508836f46"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa3a3e08-38d7-442c-9c79-91882d970f49"", ""inverseOntologyProperty"": """"}]",,,,,
,,c5cf7841-1659-5c53-b7a1-b21bff722ada,,,,,1,MaterialRecords,tg:lhpr:2217,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""d17aaf7d-4b4b-5470-b967-99ecee0efa83"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c3796ba-5776-4f34-9986-623bd3c9a92d"", ""inverseOntologyProperty"": """"}]",,,,,
,,c5cf7841-1659-5c53-b7a1-b21bff722ada,,,,,1,MaterialRecords,tg:lhpr:2217,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""4f5258bd-ea1d-5cc4-a7a5-9d9f6eb095de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a0f38d11-6859-4c7d-96dc-0faeb8eed779"", ""inverseOntologyProperty"": """"}]",,,,,
,,c5cf7841-1659-5c53-b7a1-b21bff722ada,,,,,1,MaterialRecords,tg:lhpr:2217,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""67ca6494-93f6-511a-8400-bf13849c1b06"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2819a8f4-e98a-4c2f-a9d2-906c5bfb652a"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:1903,Prenten,c61c3d98-b4b9-558c-bff3-d875b64b3ff3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c61c3d98-b4b9-558c-bff3-d875b64b3ff3,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,c61c3d98-b4b9-558c-bff3-d875b64b3ff3,,,,,1,Items,tg:lhpr:1903,,,,,tr:lh:395,8029,Planex KP / D 89,isad:lh:96317,Vermoedelijke artiest : F. Verheyst?,,,,,,,,,,,
,,c61c3d98-b4b9-558c-bff3-d875b64b3ff3,,,,,2,Items,tg:lhpr:1903,,,,,tr:lh:1513,28147,Planex KP / D 89,,Vermoedelijke artiest : F. Verheyst?,,,,,,,,,,,
,,c61c3d98-b4b9-558c-bff3-d875b64b3ff3,,,,,3,Items,tg:lhpr:1903,,,,,,104453/1,Planex KP / D 89,,Vermoedelijke artiest : F. Verheyst?,,,,,,,,,,,
,,c61c3d98-b4b9-558c-bff3-d875b64b3ff3,,,,,1,MaterialRecords,tg:lhpr:1903,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""c5d2dc94-6f32-54f2-91a3-5a8c625af4e1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b504e565-4bd2-4607-b29a-1b95f41f15e1"", ""inverseOntologyProperty"": """"}]",,,,,
,,c61c3d98-b4b9-558c-bff3-d875b64b3ff3,,,,,1,MaterialRecords,tg:lhpr:1903,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""065433c1-8c2f-5f5f-a52c-8a06d0df8d2a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7bcd205f-6ec1-4000-968e-f912f58480dd"", ""inverseOntologyProperty"": """"}]",,,,,
