ResourceID,brocade.id,card,order,Subject
52911774-8e35-5dcd-b5dd-2ed5e16b834a,tg:rubgr:1777,Subjects,a::rub.46,a::rub.46
42ea6cb1-3e85-50ad-a6f0-9e4ab7fb7c61,tg:rubgr:742,Subjects,a::rub.21,a::rub.21
8e2ced68-4e02-512d-93dd-caee7f63978c,tg:rubgr:4575,Subjects,a::rub.15,a::rub.15
30af481b-100f-50aa-afbe-be24eb7bfb17,tg:rubgr:191,Subjects,a::rub.8:1,a::rub.8:1
4c44b799-c059-5a23-a9b5-c9e1f5f4ab05,tg:rubgr:892,Subjects,a::rub.24,a::rub.24
56174d81-c9a6-5e73-ad38-4497025ac55b,tg:rubgr:938,Subjects,a::rub.25,a::rub.25
14abb71e-ac5b-5073-bcaf-0834f1b9c94b,tg:rubgr:26,Subjects,a::rub.5,a::rub.5
90d27da2-694b-5040-9044-15da4ab3cf81,tg:rubgr:1848,Subjects,a::rub.49,a::rub.49
351c0d30-2246-5385-bd0d-0098c0d1ee75,tg:rubgr:484,Subjects,a::rub.13:1,a::rub.13:1
d65ed5bd-0798-5072-bce7-255952d832b8,tg:rubgr:1665,Subjects,a::rub.45,a::rub.45
40617521-d5f4-5849-a2e9-a89fd92a8770,tg:rubgr:650,Subjects,a::rub.19,a::rub.19
e9b93c31-d414-5373-a0a8-486060d448f8,tg:rubgr:200,Subjects,a::rub.8,a::rub.8
079b3491-74f8-5b05-a665-529dc5baa6c5,tg:rubgr:715,Subjects,a::rub.21,a::rub.21
51d070ce-1bc5-5551-aca5-28d3139e225f,tg:rubgr:1370,Subjects,a::rub.37,a::rub.37
dae916c4-2af5-5b7f-a2b5-61b791405210,tg:rubgr:3967,Subjects,a::rub.19,a::rub.19
dae916c4-2af5-5b7f-a2b5-61b791405210,tg:rubgr:3967,Subjects,a::rub.25,a::rub.25
da37f17c-1145-5824-b55a-eeb784dcee8d,tg:rubgr:2225,Subjects,a::rub.56,a::rub.56
57ee59d8-4d24-5413-ab26-4eb5780d9f25,tg:rubgr:596,Subjects,a::rub.16:1,a::rub.16:1
94c30b04-971f-589c-a4c4-3f9e8c8bd1d7,tg:rubgr:1409,Subjects,a::rub.38,a::rub.38
eff2d217-fae2-5924-9778-56d995b281de,tg:rubgr:129,Subjects,a::rub.12,a::rub.12
eff2d217-fae2-5924-9778-56d995b281de,tg:rubgr:129,Subjects,a::rub.34,a::rub.34
eff2d217-fae2-5924-9778-56d995b281de,tg:rubgr:129,Subjects,a::rub.7,a::rub.7
415df85a-d7f6-54d6-9714-c6dfa43876ef,tg:rubgr:579,Subjects,a::rub.15,a::rub.15
b00e3e7d-9dd4-5966-9628-c8deed0cdb59,tg:rubgr:71,Subjects,a::rub.6,a::rub.6
e07c2eef-3a1a-517f-a669-e127d8d59157,tg:rubgr:216,Subjects,a::rub.8,a::rub.8
c120d911-2013-5929-a70e-53b35a76ee63,tg:rubgr:1389,Subjects,a::rub.37,a::rub.37
2e6e990f-94e6-518e-be58-640dae5d319a,tg:rubgr:646,Subjects,a::rub.19,a::rub.19
d8aba485-8f57-56ec-b12b-35dbec420c67,tg:rubgr:1673,Subjects,a::rub.45,a::rub.45
0c62c7e6-5dca-56bd-bd82-1a3b7ae25c19,tg:rubgr:1366,Subjects,a::rub.37,a::rub.37
89950f01-4c99-51c5-8389-8faae45314b6,tg:rubgr:353,Subjects,a::rub.11,a::rub.11
facccb27-1fdc-54e5-b44a-021d429ddf55,tg:rubgr:1736,Subjects,a::rub.45,a::rub.45
9130b9e9-6fab-57ce-aefb-b949d7800642,tg:rubgr:703,Subjects,a::rub.20:1,a::rub.20:1
85129f45-389d-5f1b-8816-a7dde11d29b4,tg:rubgr:5325,Subjects,a::rub.13,a::rub.13
85129f45-389d-5f1b-8816-a7dde11d29b4,tg:rubgr:5325,Subjects,a::rub.30,a::rub.30
85129f45-389d-5f1b-8816-a7dde11d29b4,tg:rubgr:5325,Subjects,a::rub.36,a::rub.36
85129f45-389d-5f1b-8816-a7dde11d29b4,tg:rubgr:5325,Subjects,a::rub.38,a::rub.38
298b2137-d4c6-5297-867b-eeec7decf2e8,tg:rubgr:580,Subjects,a::rub.15,a::rub.15
edf99618-bb67-5547-9a18-d69600c1f412,tg:rubgr:88,Subjects,a::rub.7,a::rub.7
b4f908ff-54f3-58aa-8909-76c021ef6c24,tg:rubgr:5149,Subjects,a::rub.25,a::rub.25
afca165d-faa8-5129-ac12-57f4170cb566,tg:rubgr:67,Subjects,a::rub.29,a::rub.29
afca165d-faa8-5129-ac12-57f4170cb566,tg:rubgr:67,Subjects,a::rub.6,a::rub.6
fbaab3e6-65ad-56cd-a29a-71717a0f304f,tg:rubgr:4308,Subjects,a::rub.13,a::rub.13
9070a5a9-9183-5d7d-9689-d50398f6a1f5,tg:rubgr:1624,Subjects,a::rub.44,a::rub.44
c9d4fb20-a34e-5148-abf6-e662a6e23383,tg:rubgr:611,Subjects,a::rub.17,a::rub.17
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,Subjects,a::rub.34:1,a::rub.34:1
f62a0a2a-16ce-5ccc-81e1-59bfe83b4903,tg:rubgr:241,Subjects,a::rub.9,a::rub.9
379c31fe-8604-5592-b341-57c7d71fc6f1,tg:rubgr:754,Subjects,a::rub.21,a::rub.21
ff93b24e-0ee4-5175-8e47-275aa32faca1,tg:rubgr:1761,Subjects,a::rub.41,a::rub.41
1bccb62e-3661-5a85-a8d7-ac33ec926d6f,tg:rubgr:4133,Subjects,a::rub.19,a::rub.19
6612d0d2-5cc5-5541-b709-c180f7c9cb83,tg:rubgr:304,Subjects,a::rub.10,a::rub.10
894503ac-6d4f-5f28-a184-867c177f0281,tg:rubgr:1331,Subjects,a::rub.35,a::rub.35
477759e2-2e93-5eb3-9cbe-e1e32dd7cd12,tg:rubgr:2264,Subjects,a::rub.57,a::rub.57
ab0c4134-6b1a-5ade-88a6-9219215bbe33,tg:rubgr:884,Subjects,a::rub.23,a::rub.23
41277e89-0918-5631-9b7e-1232aee28c3f,tg:rubgr:3475,Subjects,a::rub.24,a::rub.24
41277e89-0918-5631-9b7e-1232aee28c3f,tg:rubgr:3475,Subjects,a::rub.45,a::rub.45
12b3c722-2487-5a7f-b120-7a8c7bf6ef62,tg:rubgr:1448,Subjects,a::rub.38,a::rub.38
5a3db888-9512-5944-bcc7-2a03a5f972bb,tg:rubgr:187,Subjects,a::rub.7,a::rub.7
a4da8cb3-eb1e-5a7e-8039-e1ec9f68690d,tg:rubgr:492,Subjects,a::rub.14,a::rub.14
874e289a-76f5-5139-aa26-fc6a64f4a929,tg:rubgr:168,Subjects,a::rub.7,a::rub.7
7b55c6cc-9407-57cd-b312-89be586919bb,tg:rubgr:538,Subjects,a::rub.14:1,a::rub.14:1
409c7ee5-84ff-5b88-9e95-d7a3752ee03c,tg:rubgr:30,Subjects,a::rub.5,a::rub.5
dca2a9d0-78ed-5249-ae80-b298119b188f,tg:rubgr:885,Subjects,a::rub.23,a::rub.23
44db2899-8251-5f6b-9b34-728310f64bb3,tg:rubgr:2265,Subjects,a::rub.57,a::rub.57
be51e358-ce7f-5ba9-83da-6cc6c3bce41b,tg:rubgr:186,Subjects,a::rub.7,a::rub.7
394d7df5-f01f-5d85-8b6e-0e0c5c582085,tg:rubgr:1449,Subjects,a::rub.38,a::rub.38
285e220b-0fe0-5882-8bbd-9f9afe70cf93,tg:rubgr:493,Subjects,a::rub.14:1,a::rub.14:1
4a004345-b378-5945-beee-e4dbe3fd9a9b,tg:rubgr:169,Subjects,a::rub.7,a::rub.7
12a13ea2-ac72-5ec1-bbe5-0adc54d0f9b6,tg:rubgr:539,Subjects,a::rub.14,a::rub.14
9f6f938b-ac96-5ebb-b85b-3c5ce8cd3ab9,tg:rubgr:2320,Subjects,a::rub.38,a::rub.38
7b9bb1a9-2b96-5fc8-8551-77f34c7b2474,tg:rubgr:31,Subjects,a::rub.5,a::rub.5
cc804391-1b31-51d6-8c79-e6f0a9f4b3e2,tg:rubgr:1625,Subjects,a::rub.44,a::rub.44
820b6d4b-2985-5adb-ae2a-8e1ef419193c,tg:rubgr:610,Subjects,a::rub.15,a::rub.15
820b6d4b-2985-5adb-ae2a-8e1ef419193c,tg:rubgr:610,Subjects,a::rub.17,a::rub.17
820b6d4b-2985-5adb-ae2a-8e1ef419193c,tg:rubgr:610,Subjects,a::rub.25,a::rub.25
499bdd63-aa16-5c1f-b045-ee9ba62ca1ea,tg:rubgr:1275,Subjects,a::rub.34,a::rub.34
98e23373-6d5c-57a9-83eb-a80a3ffa613e,tg:rubgr:240,Subjects,a::rub.9,a::rub.9
dcaab50e-19dc-52c8-9c18-ed8eeff7da6f,tg:rubgr:755,Subjects,a::rub.21,a::rub.21
c57660ee-a58f-5773-9245-b77f125bcfc6,tg:rubgr:1760,Subjects,a::rub.42,a::rub.42
74be69d7-bbca-5db0-8f76-01a8da2428cf,tg:rubgr:305,Subjects,a::rub.10,a::rub.10
db924857-c23e-5fc7-b38d-e3def42572b1,tg:rubgr:4132,Subjects,a::rub.17,a::rub.17
72ed5926-a8d5-51da-99fc-f525a50d2f01,tg:rubgr:1330,Subjects,a::rub.35,a::rub.35
ba6e9616-e878-5e61-8610-1a62810d2553,tg:rubgr:581,Subjects,a::rub.13,a::rub.13
ba6e9616-e878-5e61-8610-1a62810d2553,tg:rubgr:581,Subjects,a::rub.15,a::rub.15
ba6e9616-e878-5e61-8610-1a62810d2553,tg:rubgr:581,Subjects,a::rub.41,a::rub.41
ba6e9616-e878-5e61-8610-1a62810d2553,tg:rubgr:581,Subjects,a::rub.43,a::rub.43
7b795db8-f90c-5b1d-bb3e-cf45f54aa65b,tg:rubgr:89,Subjects,a::rub.7,a::rub.7
ada0f3ea-52a4-5de6-bde5-910d69adf19e,tg:rubgr:2377,Subjects,a::rub.13,a::rub.13
4dd07bd1-f67d-5b7a-86cd-7ef226c6c6f5,tg:rubgr:66,Subjects,a::rub.6,a::rub.6
4e6ac81d-ee37-5b2b-bed8-97eaab5d7aaf,tg:rubgr:217,Subjects,a::rub.8,a::rub.8
4a0d8182-d89d-571a-bfc5-e731ae14c82e,tg:rubgr:647,Subjects,a::rub.19,a::rub.19
f7ceb280-3f49-5771-8aa5-75108d699f8d,tg:rubgr:1388,Subjects,a::rub.37,a::rub.37
2f4bd69d-0b04-5f7c-93fa-289d7cc73117,tg:rubgr:1672,Subjects,a::rub.45,a::rub.45
2896a867-0fb8-558f-be89-2a324915c816,tg:rubgr:1367,Subjects,a::rub.37,a::rub.37
cfe9a50e-15c3-5603-9629-5ebaf1a78d99,tg:rubgr:352,Subjects,a::rub.11,a::rub.11
cbd10160-5ea9-58ab-87f6-f2582f5f52bf,tg:rubgr:702,Subjects,a::rub.20,a::rub.20
7020c844-259c-5cc4-a316-7993bdddccca,tg:rubgr:2224,Subjects,a::rub.56,a::rub.56
769cbdf6-e68b-5a4e-91c7-318804797c9b,tg:rubgr:597,Subjects,a::rub.16,a::rub.16
f4629174-f852-5892-bcb2-47b2a1d273b7,tg:rubgr:1408,Subjects,a::rub.38,a::rub.38
b3726645-3f40-5857-b0d0-900ed622919e,tg:rubgr:128,Subjects,a::rub.7,a::rub.7
15a9a32a-7059-5fca-9ab4-660dc1c42c90,tg:rubgr:578,Subjects,a::rub.15,a::rub.15
dd2893a2-9360-5982-b7b9-b91d64e15eb4,tg:rubgr:70,Subjects,a::rub.6,a::rub.6
86020d4d-e5ba-5826-9a59-d2e5872a0fef,tg:rubgr:1664,Subjects,a::rub.45,a::rub.45
622717a4-faf6-59cc-b606-1ff297bc3283,tg:rubgr:651,Subjects,a::rub.19,a::rub.19
94dd456a-5a2d-5392-8d75-a1e871c34561,tg:rubgr:201,Subjects,a::rub.8,a::rub.8
14511e3c-210b-5797-b920-aa9d0cde33e8,tg:rubgr:714,Subjects,a::rub.21,a::rub.21
48f27b1d-c12c-5cfc-9c0e-894c5fce1b61,tg:rubgr:344,Subjects,a::rub.10:1,a::rub.10:1
2857844d-1e08-5c81-8ae8-052be5ae9a4e,tg:rubgr:1371,Subjects,a::rub.37,a::rub.37
3ab77b5f-ce7e-5020-82cd-878d55586266,tg:rubgr:190,Subjects,a::rub.8,a::rub.8
bc27eedf-1a9e-5302-89cd-127af44f9cbc,tg:rubgr:893,Subjects,a::rub.24,a::rub.24
ee7b40d9-a05d-5a2c-8207-af24d2c4d106,tg:rubgr:939,Subjects,a::rub.25,a::rub.25
77046cc4-9eff-543f-8d3b-d854f4fe5e99,tg:rubgr:27,Subjects,a::rub.5,a::rub.5
ec2c1d5d-d042-5e28-a1c9-0fbfde2eba47,tg:rubgr:1849,Subjects,a::rub.49,a::rub.49
3a44b4df-d5bc-559f-bc79-e99a2b007397,tg:rubgr:485,Subjects,a::rub.13,a::rub.13
98d998d6-2a68-5563-8c5a-e0e21c9ad8fb,tg:rubgr:256,Subjects,a::rub.9,a::rub.9
947a730d-922a-534f-844b-1f4e3a0bf836,tg:rubgr:1263,Subjects,a::rub.34:1,a::rub.34:1
2328a67a-0bf4-5091-a692-f12908b09678,tg:rubgr:606,Subjects,a::rub.17,a::rub.17
e987a9d5-9918-5a8d-a3ac-c3c2f168f01a,tg:rubgr:1633,Subjects,a::rub.44,a::rub.44
2f740096-4fcd-5b8f-8fc5-6aa789509a1b,tg:rubgr:1326,Subjects,a::rub.35,a::rub.35
75808d05-f055-5af3-9ccc-f603034fd5d5,tg:rubgr:4124,Subjects,a::rub.12,a::rub.12
4913f24a-bfd2-5aad-9c6e-373e7866998d,tg:rubgr:313,Subjects,a::rub.10,a::rub.10
f196ecba-ccaf-5975-99fc-aa1cfc064c56,tg:rubgr:743,Subjects,a::rub.21,a::rub.21
d48a4b12-b40a-59a5-bb3f-26618f5bfc24,tg:rubgr:807,Subjects,a::rub.21:1,a::rub.21:1
45f127ad-af8c-5b13-a13c-cf99c29a6635,tg:rubgr:1832,Subjects,a::rub.48,a::rub.48
5696b8f6-1992-5d30-901f-f9d9346a1f16,tg:rubgr:554,Subjects,a::rub.15,a::rub.15
cb466a73-2bdf-5dc6-b9f3-b5d803bec459,tg:rubgr:1561,Subjects,a::rub.42,a::rub.42
d28f131a-be85-5223-9349-c626a4af5b79,tg:rubgr:104,Subjects,a::rub.7,a::rub.7
4af4060a-c091-58b2-919e-5387888bad4f,tg:rubgr:1131,Subjects,a::rub.26,a::rub.26
cf93cc3d-ae8c-5f1f-9806-d8508c402d8e,tg:rubgr:1424,Subjects,a::rub.38,a::rub.38
d368f51d-a5e6-5264-afcb-d4303af77e0f,tg:rubgr:411,Subjects,a::rub.12,a::rub.12
73c0ed4c-0c56-58af-bdc0-699d0b9bd45b,tg:rubgr:4276,Subjects,a::rub.9,a::rub.9
6346b48e-2e82-5d99-a3e9-56cbc5b91a5e,tg:rubgr:2208,Subjects,a::rub.55,a::rub.55
f11885a6-24a1-5cb9-bfc7-fef230dbe1cb,tg:rubgr:942,Subjects,a::rub.25,a::rub.25
62ca4ec1-7444-5526-af5c-868b8fb4c1e2,tg:rubgr:692,Subjects,a::rub.20,a::rub.20
7256ac67-d774-58b3-b612-9d66e15a0331,tg:rubgr:368,Subjects,a::rub.11,a::rub.11
91498f9d-67a4-5ca3-be5d-205abc32ae50,tg:rubgr:738,Subjects,a::rub.21,a::rub.21
cc95cf12-c5ab-5434-a3af-eb563f52b1cd,tg:rubgr:1218,Subjects,a::rub.32,a::rub.32
24e99f58-7a24-5009-addf-a2286849e5b2,tg:rubgr:1648,Subjects,a::rub.45,a::rub.45
6c1d4225-f964-52eb-b157-b5e1ed1eb400,tg:rubgr:387,Subjects,a::rub.12,a::rub.12
4fe52c9a-2a0a-57dc-93e2-7fe0121703be,tg:rubgr:1166,Subjects,a::rub.29,a::rub.29
e14c9f6f-cdd1-5d38-8620-061292869098,tg:rubgr:153,Subjects,a::rub.7,a::rub.7
7eceaa91-9d32-5adf-a5ba-ec4ab2240b7b,tg:rubgr:1536,Subjects,a::rub.41:1,a::rub.41:1
ce1beee3-8443-5126-b98a-c5564b78f293,tg:rubgr:503,Subjects,a::rub.14:1,a::rub.14:1
da12761b-2530-5d58-aea7-a59014fdd01c,tg:rubgr:1865,Subjects,a::rub.49,a::rub.49
599d0f66-5ea1-5c52-8993-48c5d2975e87,tg:rubgr:850,Subjects,a::rub.23,a::rub.23
3b50952c-457d-5704-ae9e-0810fa0cc132,tg:rubgr:5125,Subjects,a::rub.25,a::rub.25
09d93617-1de7-52c2-aa01-97081556abff,tg:rubgr:915,Subjects,a::rub.24,a::rub.24
e386d1c1-b355-5b69-adf5-f51ec22e2e5a,tg:rubgr:1920,Subjects,a::rub.50,a::rub.50
5582ef7a-962c-50a8-934b-73dd5b58135d,tg:rubgr:4671,Subjects,a::rub.49,a::rub.49
6578516b-ce24-5d56-b590-8b132a3d1326,tg:rubgr:1189,Subjects,a::rub.30,a::rub.30
77ac8a9c-4121-5f40-8fd0-6481502e8709,tg:rubgr:446,Subjects,a::rub.13,a::rub.13
739e4441-544d-5c3c-8c57-ec70156e47f8,tg:rubgr:1473,Subjects,a::rub.38,a::rub.38
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,Subjects,a::rub.16,a::rub.16
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,Subjects,a::rub.21,a::rub.21
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,Subjects,a::rub.22,a::rub.22
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,Subjects,a::rub.28,a::rub.28
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,Subjects,a::rub.44,a::rub.44
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,Subjects,a::rub.48,a::rub.48
30d4c296-6162-5f42-a93b-47fa8cd098a2,tg:rubgr:295,Subjects,a::rub.10,a::rub.10
d895bc92-96a6-5f4e-ad20-9e7fb7beb344,tg:rubgr:780,Subjects,a::rub.21,a::rub.21
a5357d79-f057-5feb-b053-287361eac4ad,tg:rubgr:2199,Subjects,a::rub.53:1,a::rub.53:1
68d847b7-5150-57a0-bb28-846d86f1c466,tg:rubgr:846,Subjects,a::rub.23,a::rub.23
e0cb84a3-1a5a-5a06-be59-830ee214e27d,tg:rubgr:1873,Subjects,a::rub.49,a::rub.49
41e91d05-6827-5894-96c1-59404c2930a1,tg:rubgr:5099,Subjects,a::rub.37,a::rub.37
a93b4d53-317f-5bdd-ae13-7ab61ae50ce1,tg:rubgr:515,Subjects,a::rub.12,a::rub.12
a93b4d53-317f-5bdd-ae13-7ab61ae50ce1,tg:rubgr:515,Subjects,a::rub.14,a::rub.14
45f57125-ca3c-5c81-8e12-d092bb4294bf,tg:rubgr:1520,Subjects,a::rub.40,a::rub.40
7a5976a7-13bb-59cf-a24d-629569733795,tg:rubgr:145,Subjects,a::rub.7,a::rub.7
13e6a364-3dcc-5a86-9bc6-7cef4a796aa7,tg:rubgr:4372,Subjects,a::rub.10,a::rub.10
dab5b2ee-f3e3-56a8-9c24-5d2acf6e29e3,tg:rubgr:1170,Subjects,a::rub.29,a::rub.29
0c422e87-4d10-5564-8079-0f7adf051531,tg:rubgr:4688,Subjects,a::rub.8,a::rub.8
750cc58f-67e5-5ac6-9971-aefa08863fea,tg:rubgr:1465,Subjects,a::rub.38,a::rub.38
55f77095-aaa5-551f-9913-f8b42a4f7179,tg:rubgr:450,Subjects,a::rub.13,a::rub.13
a9ad17eb-2364-5cef-8e0a-d1ef7e619dee,tg:rubgr:1936,Subjects,a::rub.50,a::rub.50
2ea4cc69-2719-5c1f-ba79-8343fa67d6ce,tg:rubgr:903,Subjects,a::rub.24,a::rub.24
bcaf08b7-90a8-55a2-8c08-424b48fab2da,tg:rubgr:329,Subjects,a::rub.10,a::rub.10
eea910ee-ccf3-5b6f-8214-504278058042,tg:rubgr:283,Subjects,a::rub.9,a::rub.9
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,Subjects,a::rub.20,a::rub.20
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,Subjects,a::rub.21,a::rub.21
d2eda2c3-b5b8-5953-ab29-d5f3a95e7bc1,tg:rubgr:796,Subjects,a::rub.21,a::rub.21
6f6b75f8-f007-509b-9580-e23ff31d3b14,tg:rubgr:1259,Subjects,a::rub.33,a::rub.33
43a82ebb-bfb3-5cea-aee5-3216a2666bc6,tg:rubgr:1609,Subjects,a::rub.44,a::rub.44
1c30981d-6ae4-513f-8afe-b89e1dffcc6e,tg:rubgr:1127,Subjects,a::rub.26,a::rub.26
d5e8c48a-be6f-5a7b-9bc1-d4f989ab891f,tg:rubgr:112,Subjects,a::rub.7,a::rub.7
d1cdc3a6-2405-52bb-9dd5-86fe560ff4ca,tg:rubgr:1577,Subjects,a::rub.42,a::rub.42
c798e49d-36ae-5fd7-9fd1-6e650b9ea2e0,tg:rubgr:542,Subjects,a::rub.15,a::rub.15
ef4f3cba-91bb-512a-b820-7d1e299764d7,tg:rubgr:1824,Subjects,a::rub.47,a::rub.47
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,Subjects,a::rub.21,a::rub.21
9307c1b5-0eab-5caf-bb65-a6d8ea272070,tg:rubgr:954,Subjects,a::rub.25,a::rub.25
5ee74124-7d83-5c7a-90af-70563af52e5a,tg:rubgr:1961,Subjects,a::rub.50,a::rub.50
1c8cddfb-046c-5bbf-9385-23cc915ce6c7,tg:rubgr:1598,Subjects,a::rub.43:1,a::rub.43:1
4348f005-99e6-5ba0-aa8f-c3b69c581eda,tg:rubgr:407,Subjects,a::rub.12:1,a::rub.12:1
69f7fb90-5868-514b-9576-4653eeb9c1a2,tg:rubgr:1432,Subjects,a::rub.38,a::rub.38
f3d0c45f-a4db-541c-b8c1-b13ff4b07e47,tg:rubgr:4149,Subjects,a::rub.9,a::rub.9
718ed6ac-53a2-52e4-9018-ef0655d130d0,tg:rubgr:684,Subjects,a::rub.20,a::rub.20
1c08e479-ed18-5446-bd19-8e8677ff9509,tg:rubgr:391,Subjects,a::rub.12,a::rub.12
61208dac-8a8e-5bd2-891b-c9dac4248092,tg:rubgr:1279,Subjects,a::rub.34,a::rub.34
87edf7d9-a33e-574c-8041-3d58a5ffbf68,tg:rubgr:1629,Subjects,a::rub.44,a::rub.44
62a18e27-4942-5e62-8349-628c609a730e,tg:rubgr:3301,Subjects,a::rub.15,a::rub.15
9fb33bd6-b750-5866-aafe-2f9a499db047,tg:rubgr:309,Subjects,a::rub.10,a::rub.10
576edc3a-555c-5449-899f-7efa1281686f,tg:rubgr:4094,Subjects,a::rub.43,a::rub.43
c8cc2c7a-091e-5c68-9997-24e45ea7bdc0,tg:rubgr:1296,Subjects,a::rub.35,a::rub.35
c905b10e-276d-53a4-b580-532a56d39c12,tg:rubgr:759,Subjects,a::rub.21,a::rub.21
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Subjects,a::rub.38,a::rub.38
ed8e9af1-7e93-5cf4-8e0f-81673ec02d03,tg:rubgr:470,Subjects,a::rub.13,a::rub.13
5455585c-72ca-55af-9e3f-df020efce28a,tg:rubgr:4217,Subjects,a::rub.57,a::rub.57
c5012a8d-111e-5a99-826e-11e83ce26474,tg:rubgr:2269,Subjects,a::rub.57,a::rub.57
c68ebc8c-d0af-5b47-9b2a-3817b9aa8647,tg:rubgr:889,Subjects,a::rub.24,a::rub.24
744b5c44-1a7e-5819-8a36-bcb0844c48c4,tg:rubgr:1916,Subjects,a::rub.50,a::rub.50
d7dfea29-441f-59df-a31a-1ba035b7038e,tg:rubgr:923,Subjects,a::rub.25,a::rub.25
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,Subjects,a::rub.12,a::rub.12
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,Subjects,a::rub.16,a::rub.16
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,Subjects,a::rub.41,a::rub.41
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,Subjects,a::rub.9,a::rub.9
85daac65-0bdc-5c07-9bb9-8ebb1d060295,tg:rubgr:866,Subjects,a::rub.23,a::rub.23
e3d53318-8fb5-5f5a-99e0-3d538597d90c,tg:rubgr:1853,Subjects,a::rub.49,a::rub.49
d34d2c93-d501-5efc-8b75-73a35ef88cef,tg:rubgr:535,Subjects,a::rub.12,a::rub.12
d34d2c93-d501-5efc-8b75-73a35ef88cef,tg:rubgr:535,Subjects,a::rub.14,a::rub.14
f3005d79-757b-5aa4-a8f7-a13254a40f72,tg:rubgr:1500,Subjects,a::rub.39,a::rub.39
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,Subjects,a::rub.7,a::rub.7
80955544-64d0-5793-ae8b-cd230f459000,tg:rubgr:4352,Subjects,a::rub.35,a::rub.35
9950af38-4752-5899-a524-e94e8ad9da60,tg:rubgr:1150,Subjects,a::rub.27,a::rub.27
12a705ac-7569-5310-9d79-3ca02461a437,tg:rubgr:1384,Subjects,a::rub.37,a::rub.37
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,Subjects,a::rub.41,a::rub.41
04af498f-4170-5fb0-99de-5efb7b17f7ba,tg:rubgr:4539,Subjects,a::rub.38,a::rub.38
58f20abb-bfb4-5cd6-8ab2-aaee6294e1b2,tg:rubgr:3706,Subjects,a::rub.25,a::rub.25
8e13b018-da32-5e99-927c-7096b58176a6,tg:rubgr:1691,Subjects,a::rub.45,a::rub.45
69c409a7-5176-5ce5-925a-a4cdeb5c8302,tg:rubgr:1,Subjects,a::rub.5,a::rub.5
f407e205-9e1b-5408-9fb1-14462ab27b40,tg:rubgr:85,Subjects,a::rub.7,a::rub.7
3a96430e-123c-5b3a-b194-0b64070b8e3d,tg:rubgr:1941,Subjects,a::rub.50,a::rub.50
b0e1c222-b6e7-5101-9193-9b6f2381bada,tg:rubgr:4240,Subjects,a::rub.13,a::rub.13
ec3cd0c3-e33b-5fb2-adb6-1d52444ea2ea,tg:rubgr:427,Subjects,a::rub.13,a::rub.13
426091cb-940e-5263-90c7-ee0913a5cc31,tg:rubgr:1412,Subjects,a::rub.38,a::rub.38
35c3256c-95ea-56e2-b765-8b4969d2c1ec,tg:rubgr:132,Subjects,a::rub.7,a::rub.7
3792794e-04ad-5915-835e-01af9939973d,tg:rubgr:1557,Subjects,a::rub.42,a::rub.42
ad080c75-261f-5ca7-b98d-609fc18afee1,tg:rubgr:562,Subjects,a::rub.15,a::rub.15
32036c85-60b6-53a6-a1e9-9fb02ac928ed,tg:rubgr:831,Subjects,a::rub.23,a::rub.23
ed4c6d05-0b03-5e8f-a15e-ac243ebe110b,tg:rubgr:5144,Subjects,a::rub.25,a::rub.25
7afd67fe-c281-58bf-88c4-4ec3d0ed5e9d,tg:rubgr:1238,Subjects,a::rub.31,a::rub.31
e1660a2b-d59f-56c1-943b-d5426e646b59,tg:rubgr:1392,Subjects,a::rub.37,a::rub.37
6f1cd5a1-0328-5e40-a422-8fd1574e50f1,tg:rubgr:1668,Subjects,a::rub.45,a::rub.45
df189aed-1b3e-5489-af24-97b5737459de,tg:rubgr:348,Subjects,a::rub.10,a::rub.10
fe3b4efd-834a-50e7-8243-4cd097295519,tg:rubgr:1687,Subjects,a::rub.21,a::rub.21
fe3b4efd-834a-50e7-8243-4cd097295519,tg:rubgr:1687,Subjects,a::rub.22,a::rub.22
fe3b4efd-834a-50e7-8243-4cd097295519,tg:rubgr:1687,Subjects,a::rub.45,a::rub.45
fe3b4efd-834a-50e7-8243-4cd097295519,tg:rubgr:1687,Subjects,a::rub.46,a::rub.46
