ResourceID,brocade.id,card,order,Keyword
28d0b47b-abdd-594c-98fd-669b1a96943e,tg:rubgr:731,Keywords,7,handschriften
28d0b47b-abdd-594c-98fd-669b1a96943e,tg:rubgr:731,Keywords,8,"Parrot, André"
4715af1a-95cc-5df8-9a6d-e832a84f0f2f,tg:rubgr:1354,Keywords,1,Koninklijk Instituut voor het Kunstpatrimonium
02812e19-0a07-5d60-a220-547151563ed0,tg:rubgr:3369,Keywords,1,"Verbeeck, Frans"
3007fafe-6175-5224-bbe7-d4c896328342,tg:rubgr:4156,Keywords,1,"Holbein, Hans II"
3675fbf5-ecc8-540b-8a71-400fdea4c6ac,tg:rubgr:2981,Keywords,1,"Blockley, Northwick Park"
905c63ba-1ee9-5e0e-b16e-a9c7aa325663,tg:rubgr:2651,Keywords,1,"Dyce, Alexander"
905c63ba-1ee9-5e0e-b16e-a9c7aa325663,tg:rubgr:2651,Keywords,2,"Londen, Victoria and Albert Museum"
292220ca-0bbf-5fc1-ad14-db2516d9f67e,tg:rubgr:5194,Keywords,1,"Schrade, Hubert"
50ad0aa6-6a1d-5bde-ba2c-620edf0f230f,tg:rubgr:1587,Keywords,1,"Alba, Fernando Alvarez de Toledo"
6c06e33a-657c-553e-8154-d7f3cb6f6c2d,tg:rubgr:418,Keywords,1,"Valckenisse, Philips"
6c06e33a-657c-553e-8154-d7f3cb6f6c2d,tg:rubgr:418,Keywords,2,inventaris
7d5dfc56-8f38-59e6-80cc-3c470e6451f2,tg:rubgr:3105,Keywords,1,"Harris, Tomas"
7552eb06-cdd5-5982-8e85-a5b9eb3901ca,tg:rubgr:1092,Keywords,1,"Musson, Matthys"
fa3ad629-f7ff-58e4-8bcf-29d92bdf899e,tg:rubgr:4290,Keywords,1,"Broederlam, Melchior"
fa3ad629-f7ff-58e4-8bcf-29d92bdf899e,tg:rubgr:4290,Keywords,2,"Hennecke, Edgar"
fa3ad629-f7ff-58e4-8bcf-29d92bdf899e,tg:rubgr:4290,Keywords,3,"Réau, Louis"
fa3ad629-f7ff-58e4-8bcf-29d92bdf899e,tg:rubgr:4290,Keywords,4,"Troescher, Georg"
fa3ad629-f7ff-58e4-8bcf-29d92bdf899e,tg:rubgr:4290,Keywords,5,"Dijon, Musée des Beaux-Arts"
d9014365-8f4d-5e05-bd82-2bd3c307486b,tg:rubgr:1991,Keywords,1,"Berlijn, Rudolph Lepke"
d9014365-8f4d-5e05-bd82-2bd3c307486b,tg:rubgr:1991,Keywords,2,"Londen, Witt Library"
d9014365-8f4d-5e05-bd82-2bd3c307486b,tg:rubgr:1991,Keywords,3,"Philadelphia, Philadelphia Museum of Art"
b05c551e-f43e-5390-a02e-0378e44fa7ab,tg:rubgr:2344,Keywords,1,"Jaffé, Michael"
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,Keywords,1,"Gassel, Lucas"
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,Keywords,2,Meester LC
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,Keywords,3,"Dunbar, Burton L."
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,Keywords,4,"Fisher, Roy"
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,Keywords,5,"New York, The Metropolitan Museum of Art"
eeca19a5-c28c-50f1-84dd-48e03620d129,tg:rubgr:55,Keywords,6,"New York, Wildenstein [kunsthandel]"
4ef3efa1-6a95-5846-9040-626b22161aea,tg:rubgr:2190,Keywords,1,"Brueghel, Pieter (III)"
67eb72e8-baa9-5e01-87c7-2db74c6a2e96,tg:rubgr:4947,Keywords,1,"Scavizzi, Giuseppe"
d07ffdc6-2c72-50eb-9b3f-36dfb5601a46,tg:rubgr:5205,Keywords,1,"Anthoine, Jean-Baptiste"
4dbe210d-802a-5f6f-a251-248b38c0a4c7,tg:rubgr:789,Keywords,1,"Scorel, Jan van"
4dbe210d-802a-5f6f-a251-248b38c0a4c7,tg:rubgr:789,Keywords,2,"Winkler, Friedrich"
0c23acfd-4fa5-52d5-94ae-0cdde41675b9,tg:rubgr:1246,Keywords,1,"Alba, Fernando Alvarez de Toledo"
f4cd9deb-5f82-5956-921c-c8ad2cb3a228,tg:rubgr:4044,Keywords,1,"Dalem, Cornelis van"
f4cd9deb-5f82-5956-921c-c8ad2cb3a228,tg:rubgr:4044,Keywords,2,"Wechelen, Jan van"
f4cd9deb-5f82-5956-921c-c8ad2cb3a228,tg:rubgr:4044,Keywords,3,"Neyt, Herman de"
9c4df7ce-b2b2-5c82-8847-31c608a783e8,tg:rubgr:3781,Keywords,1,"Neeffs, Emmanuel"
c66046a0-425f-532b-8a74-a92c81ba41b9,tg:rubgr:2893,Keywords,1,"Limborg, van (gebroeders)"
c66046a0-425f-532b-8a74-a92c81ba41b9,tg:rubgr:2893,Keywords,2,handschrift
c5a2c63b-83cf-5056-a155-03f86221e0c7,tg:rubgr:273,Keywords,1,"Cust, Lionel"
c5a2c63b-83cf-5056-a155-03f86221e0c7,tg:rubgr:273,Keywords,2,"Arundel, Thomas Howard, Earl of"
36c6b6b2-6ade-5146-88a1-53f56adcc576,tg:rubgr:1616,Keywords,1,"Londen, Witt Library"
710933a7-93fa-53c7-86fb-c277fffd2705,tg:rubgr:2939,Keywords,1,"Crozat, Pierre"
710933a7-93fa-53c7-86fb-c277fffd2705,tg:rubgr:2939,Keywords,2,"Chennevières, Ph. de"
710933a7-93fa-53c7-86fb-c277fffd2705,tg:rubgr:2939,Keywords,3,"Mariette, Pierre-Jean"
710933a7-93fa-53c7-86fb-c277fffd2705,tg:rubgr:2939,Keywords,4,"Montaiglon, A. de"
1a5d57a4-0787-5989-894c-c0e16d2b2266,tg:rubgr:623,Keywords,1,"Crabeth, Dirck"
1a5d57a4-0787-5989-894c-c0e16d2b2266,tg:rubgr:623,Keywords,2,tekenkunst
1a5d57a4-0787-5989-894c-c0e16d2b2266,tg:rubgr:623,Keywords,3,prentkunst
1a5d57a4-0787-5989-894c-c0e16d2b2266,tg:rubgr:623,Keywords,4,grisaille-schilderkunst
1a5d57a4-0787-5989-894c-c0e16d2b2266,tg:rubgr:623,Keywords,5,"Benesch, Otto"
e7f31aae-8839-5241-ab1c-bd1e3dc22e2b,tg:rubgr:4101,Keywords,1,Leonardo da Vinci
43b9664a-a4bd-5a52-b322-eaf31742c673,tg:rubgr:336,Keywords,1,spreekwoord
43b9664a-a4bd-5a52-b322-eaf31742c673,tg:rubgr:336,Keywords,2,"Frank, Grace"
43b9664a-a4bd-5a52-b322-eaf31742c673,tg:rubgr:336,Keywords,3,"Huizinga, Johan"
43b9664a-a4bd-5a52-b322-eaf31742c673,tg:rubgr:336,Keywords,4,"Miner, Dorothy"
ae874c3f-309a-51a2-b2a9-4906428e70d8,tg:rubgr:4551,Keywords,1,Geloofsovertuiging
ae874c3f-309a-51a2-b2a9-4906428e70d8,tg:rubgr:4551,Keywords,2,"Badt, Kurt"
c55336a1-f659-56f9-ab2f-226af0554e0a,tg:rubgr:766,Keywords,1,"Parrot, André"
74f3403e-a6e2-50cd-8b62-5d4365124cbb,tg:rubgr:4802,Keywords,1,"Miraeus, Aubertus"
5d4b0507-cdc6-5681-824e-8e7ca685804b,tg:rubgr:5340,Keywords,1,"Hirschvogel, August"
5d4b0507-cdc6-5681-824e-8e7ca685804b,tg:rubgr:5340,Keywords,2,"Oberhuber, Konrad"
5d4b0507-cdc6-5681-824e-8e7ca685804b,tg:rubgr:5340,Keywords,3,"Schwarz, Karl"
ab648f79-881b-503e-99ec-24936bc122c2,tg:rubgr:4678,Keywords,1,"Chew, Samuel C."
d9e19bd3-ff6f-565a-bbeb-9501b011346d,tg:rubgr:1883,Keywords,1,"Hannema, Dirk"
d9e19bd3-ff6f-565a-bbeb-9501b011346d,tg:rubgr:1883,Keywords,2,Certificaat
e971e6bd-f9f2-561a-8a75-9c771624b3bd,tg:rubgr:5069,Keywords,1,"Sedlmayr, Hans"
5574cd0d-9250-5ecc-9948-eccf89d564db,tg:rubgr:3914,Keywords,1,"Weiditz, Hans (II)"
5574cd0d-9250-5ecc-9948-eccf89d564db,tg:rubgr:3914,Keywords,2,"Röttinger, Heinrich"
e6670971-ad88-5b53-8ed7-01535fb9d5f6,tg:rubgr:1929,Keywords,1,"Bles, Herri met de"
e6670971-ad88-5b53-8ed7-01535fb9d5f6,tg:rubgr:1929,Keywords,2,"Clovio, Giulio"
e6670971-ad88-5b53-8ed7-01535fb9d5f6,tg:rubgr:1929,Keywords,3,"Napels, Museo Nazionale di Capodimonte"
b963cdcb-14cc-57c6-985f-0cbb35844701,tg:rubgr:2606,Keywords,1,"Uppsala, Uppsala University"
a2779e04-0243-54fa-9465-d1ae7c590111,tg:rubgr:2313,Keywords,1,"Washington, National Gallery of Art"
a99b066a-4917-5d35-bdb6-08a9598960cf,tg:rubgr:5086,Keywords,1,tekenkunst
2b8a6058-4a8e-5a03-b084-ffefe4998c5b,tg:rubgr:859,Keywords,1,"Gerson, Horst"
1a6b16be-197e-5069-a78d-2248850da6ad,tg:rubgr:3502,Keywords,1,"Guicciardini, Ludovico"
4e4e860e-4740-5943-8646-82fb7b0ac7e9,tg:rubgr:3152,Keywords,1,"Bordeaux, Musée des Beaux-Arts"
975c2820-3a0e-5383-972c-b3bec589ae2a,tg:rubgr:635,Keywords,1,"Holbein, Hans II"
975c2820-3a0e-5383-972c-b3bec589ae2a,tg:rubgr:635,Keywords,2,prentkunst
975c2820-3a0e-5383-972c-b3bec589ae2a,tg:rubgr:635,Keywords,3,iconografie
cf41d528-31c5-52d8-96b4-1a29ce0ad44d,tg:rubgr:265,Keywords,1,voorwerp
cf41d528-31c5-52d8-96b4-1a29ce0ad44d,tg:rubgr:265,Keywords,2,"Sulzberger, Suzanne"
d4dffab8-e354-5d22-b12a-74f4aefc3fc7,tg:rubgr:4052,Keywords,1,"Granvelle, Antoine Perrenot de"
d4dffab8-e354-5d22-b12a-74f4aefc3fc7,tg:rubgr:4052,Keywords,2,inventaris
d4dffab8-e354-5d22-b12a-74f4aefc3fc7,tg:rubgr:4052,Keywords,3,"Castan, Auguste"
d4dffab8-e354-5d22-b12a-74f4aefc3fc7,tg:rubgr:4052,Keywords,4,"Gerson, Horst"
1662eee3-6a37-51f7-9d1c-3c626d046a41,tg:rubgr:1250,Keywords,1,"Hampton, Hampton Court Palace"
1662eee3-6a37-51f7-9d1c-3c626d046a41,tg:rubgr:1250,Keywords,2,"Sibiu, Muzeul Brukenthal"
0a78147c-6172-52f1-8629-8f8ac2dceb7b,tg:rubgr:2186,Keywords,1,"Coo, Jozef De"
1b3f844c-34ea-5d93-a0e6-fe1532cf6b49,tg:rubgr:2493,Keywords,1,"Faggin, Giorgio T."
9062094e-5990-5fee-816b-245b955feea4,tg:rubgr:2539,Keywords,1,"Cleve, Marten van (I)"
9062094e-5990-5fee-816b-245b955feea4,tg:rubgr:2539,Keywords,2,"Philadelphia, Philadelphia Museum of Art"
9892cbc0-4a4a-5640-aeb0-cdeb492180e6,tg:rubgr:3778,Keywords,1,"Winner, Matthias"
df178fd2-a651-5aa5-a860-b95ba3f6721e,tg:rubgr:770,Keywords,1,"Benesch, Otto"
2ec9114b-c5d9-5074-a35e-d96b51f14030,tg:rubgr:4547,Keywords,1,"Dalem, Cornelis van"
2ec9114b-c5d9-5074-a35e-d96b51f14030,tg:rubgr:4547,Keywords,2,"Jabach, Everhard IV"
2febb1fc-d862-5bb0-a421-5e76a03529e0,tg:rubgr:1315,Keywords,1,"Londen, Witt Library"
6d3d26db-05c7-5af1-a971-3f104130fa6f,tg:rubgr:320,Keywords,1,zeven hoofdzonden
4f6e4c6a-adb6-59de-a9af-05df54b6a807,tg:rubgr:4117,Keywords,1,"Weber, Max"
1f3374d2-c22c-54e6-a717-74324af78567,tg:rubgr:2610,Keywords,1,"Haverkamp-Begemann, Egbert"
1f3374d2-c22c-54e6-a717-74324af78567,tg:rubgr:2610,Keywords,2,"Uppsala, Uppsala University"
7f1006c9-efa8-5788-b78c-66f140a9d9c1,tg:rubgr:2240,Keywords,1,"Destombes, Marcel"
7f1006c9-efa8-5788-b78c-66f140a9d9c1,tg:rubgr:2240,Keywords,2,"Stridbeck, Carl Gustav"
7f1006c9-efa8-5788-b78c-66f140a9d9c1,tg:rubgr:2240,Keywords,3,"Londen, The Warburg Institute Library"
f82c244a-e845-5a4c-9de8-c9bc0e37f7dd,tg:rubgr:1196,Keywords,1,inventaris
f82c244a-e845-5a4c-9de8-c9bc0e37f7dd,tg:rubgr:1196,Keywords,2,"Hampton, Hampton Court Palace"
e9bef3ad-240e-5830-b9fa-658feceef939,tg:rubgr:459,Keywords,1,Antonello da Messina
e9bef3ad-240e-5830-b9fa-658feceef939,tg:rubgr:459,Keywords,2,"Bottari, Stefano"
e9bef3ad-240e-5830-b9fa-658feceef939,tg:rubgr:459,Keywords,3,"Guerry, L."
e9bef3ad-240e-5830-b9fa-658feceef939,tg:rubgr:459,Keywords,4,"Palermo, Palazzo Sclafani"
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,Keywords,1,"Münz, Ludwig"
2995f55d-421e-554b-bca5-41942828a950,tg:rubgr:14,Keywords,1,Certificaat
2995f55d-421e-554b-bca5-41942828a950,tg:rubgr:14,Keywords,2,toeschrijving
219ef250-ab1b-5670-88f1-0fc80fe7438c,tg:rubgr:2305,Keywords,1,"Washington, National Gallery of Art"
c9048016-1b46-5cc3-8a65-f26c97b577ef,tg:rubgr:4906,Keywords,1,"Haverkamp-Begemann, Egbert"
756aef89-93f2-578f-b3f7-e6d8631f1f2f,tg:rubgr:2581,Keywords,1,"Demus, Klaus"
756aef89-93f2-578f-b3f7-e6d8631f1f2f,tg:rubgr:2581,Keywords,2,"Genaille, Robert"
756aef89-93f2-578f-b3f7-e6d8631f1f2f,tg:rubgr:2581,Keywords,3,"San, Edouard de"
d8aaa8f2-5a13-5fa4-8253-fb6aa53f48f7,tg:rubgr:1207,Keywords,1,Materieel-technisch onderzoek
0c4d0d8d-a354-5751-b324-c0de48d1109e,tg:rubgr:4005,Keywords,1,"Fraenger, Wilhelm"
0c4d0d8d-a354-5751-b324-c0de48d1109e,tg:rubgr:4005,Keywords,2,"Jedlicka, Gotthard"
0c4d0d8d-a354-5751-b324-c0de48d1109e,tg:rubgr:4005,Keywords,3,"Stridbeck, Carl Gustav"
ea3e4007-577e-5d8e-87dc-5c09db4c1be0,tg:rubgr:1657,Keywords,1,iconografie
ea3e4007-577e-5d8e-87dc-5c09db4c1be0,tg:rubgr:1657,Keywords,2,"Panofsky, Erwin"
b7832d03-3a6d-569d-b142-71940c231208,tg:rubgr:398,Keywords,1,tekenkunst
b7832d03-3a6d-569d-b142-71940c231208,tg:rubgr:398,Keywords,2,zeven hoofdzonden
74a76666-c910-5081-968d-a6cf4143b1e9,tg:rubgr:4140,Keywords,1,"Hulten, Pontus"
d60be965-c5d4-5af2-a2bc-a5b58777763a,tg:rubgr:1342,Keywords,1,"Alpers, Svetlana"
3b7ba167-e5aa-5970-9716-7dd8941cee80,tg:rubgr:727,Keywords,1,wandtapijten
3b7ba167-e5aa-5970-9716-7dd8941cee80,tg:rubgr:727,Keywords,2,"Spenser, Edmund"
bb8fc516-61f1-5bbb-8be4-441191f20f5c,tg:rubgr:1712,Keywords,1,inventaris
bb8fc516-61f1-5bbb-8be4-441191f20f5c,tg:rubgr:1712,Keywords,2,"Jedlicka, Gotthard"
bb8fc516-61f1-5bbb-8be4-441191f20f5c,tg:rubgr:1712,Keywords,3,"Skokloster, Slotmuseum"
d81d3701-6ea3-5c2a-a696-5336062cf186,tg:rubgr:4843,Keywords,1,"Lombard, Lambert"
569dc21c-0903-5a2d-b47d-b630d4487ea2,tg:rubgr:2094,Keywords,1,"Bol, Hans"
569dc21c-0903-5a2d-b47d-b630d4487ea2,tg:rubgr:2094,Keywords,2,tekenkunst
569dc21c-0903-5a2d-b47d-b630d4487ea2,tg:rubgr:2094,Keywords,3,"Benesch, Otto"
569dc21c-0903-5a2d-b47d-b630d4487ea2,tg:rubgr:2094,Keywords,4,"Londen, Witt Library"
cca55489-660a-57fa-ab79-fd9c70fb15c3,tg:rubgr:5301,Keywords,1,"Sanmicheli, Michele"
cca55489-660a-57fa-ab79-fd9c70fb15c3,tg:rubgr:5301,Keywords,2,"Grapheus, Cornelis"
4e9a47ad-1c5d-558f-88aa-402b76ff8fe0,tg:rubgr:4639,Keywords,1,"Breughel, Pieter III"
2f5bec65-66aa-50b4-a3bb-8ed3495bb394,tg:rubgr:4269,Keywords,1,Meester van het Errera-Schetsboek
2f5bec65-66aa-50b4-a3bb-8ed3495bb394,tg:rubgr:4269,Keywords,2,"Callatay, Edouard de"
bab3d8db-a03f-5dfb-baa6-36e52976b0c9,tg:rubgr:3056,Keywords,1,Toeschrijvingsproblematiek
bab3d8db-a03f-5dfb-baa6-36e52976b0c9,tg:rubgr:3056,Keywords,2,"Waagen, Gustav Friedrich"
696adade-391e-5bd5-a248-ce411a86a09b,tg:rubgr:2217,Keywords,1,"Waagen, Gustav Friedrich"
7a5f8eb1-e26d-5c42-97d4-096386b4f9e1,tg:rubgr:2647,Keywords,1,"Valckenborch, Lucas van"
7a5f8eb1-e26d-5c42-97d4-096386b4f9e1,tg:rubgr:2647,Keywords,2,"Gudlaugsson, S.J."
1f230dc6-5143-574f-907f-7281c86cbbab,tg:rubgr:1968,Keywords,1,"Pieper, Paul"
f4a0af18-9321-5a0a-a001-cab9f9dbd3de,tg:rubgr:2352,Keywords,1,"Stockholm, Nationalmuseum"
8f080548-6746-5bf3-953a-1b699b820bfb,tg:rubgr:2702,Keywords,1,"Schulz, Juergen"
535f019d-8e2c-55ae-95fe-36e4297bbcdb,tg:rubgr:3810,Keywords,1,"Sedlmayr, Hans"
e385332e-8a6a-56a7-87b8-a4b97372d187,tg:rubgr:4286,Keywords,1,"Lennep, Jacques van"
4d3e145e-f5cc-5c1f-a96e-880b35609cbd,tg:rubgr:1084,Keywords,1,Meester van Maria van Bourgondië
4d3e145e-f5cc-5c1f-a96e-880b35609cbd,tg:rubgr:1084,Keywords,2,"Pächt, Otto"
6f1f8c9c-94a3-5715-83e7-2bceca9efd7c,tg:rubgr:4638,Keywords,1,"Gerson, Horst"
6f1f8c9c-94a3-5715-83e7-2bceca9efd7c,tg:rubgr:4638,Keywords,2,Adviezen
6f1f8c9c-94a3-5715-83e7-2bceca9efd7c,tg:rubgr:4638,Keywords,3,"Bristol, Bristol's City Museum and Art Gallery"
6f1f8c9c-94a3-5715-83e7-2bceca9efd7c,tg:rubgr:4638,Keywords,4,"Londen, National Gallery of Art"
ac1ef660-639e-561d-aa1e-bc6b7038ae20,tg:rubgr:3407,Keywords,1,"Bergamo, S. Maria Maggiore"
ae2de83f-d4fa-52b5-b4b6-ca13ba3ff7db,tg:rubgr:1590,Keywords,1,zeven hoofdzonden
cfff52e3-3a8a-526e-9b8d-9f6cbbd66c66,tg:rubgr:4268,Keywords,1,"Hoop Scheffer, D. de"
364bd52f-12bc-5014-bdac-867fc88d71c3,tg:rubgr:5183,Keywords,1,"Crivelli, Giovanni"
5ff16fdf-ffce-5892-949d-a8d8431ec4bf,tg:rubgr:2646,Keywords,1,"Scorel, Jan van"
5ff16fdf-ffce-5892-949d-a8d8431ec4bf,tg:rubgr:2646,Keywords,2,"Neurenberg, Germanisches Nationalmuseum"
3a111210-3b23-59dd-b949-20b4b6c8fbf3,tg:rubgr:1969,Keywords,1,kennerschap
cfa1a910-6da9-529d-9fef-7330e249dba9,tg:rubgr:42,Keywords,1,"Grimmer, Abel"
cfa1a910-6da9-529d-9fef-7330e249dba9,tg:rubgr:42,Keywords,2,"Biermann, Georg"
cfa1a910-6da9-529d-9fef-7330e249dba9,tg:rubgr:42,Keywords,3,"Seilern, Antoine"
cfa1a910-6da9-529d-9fef-7330e249dba9,tg:rubgr:42,Keywords,4,toeschrijving
cfa1a910-6da9-529d-9fef-7330e249dba9,tg:rubgr:42,Keywords,5,"Duitsland, Aschbach"
cfa1a910-6da9-529d-9fef-7330e249dba9,tg:rubgr:42,Keywords,6,Certificaat
60796253-cec4-5743-aa3b-afaf54b28af7,tg:rubgr:2353,Keywords,1,"San Francisco, M. H. de Young Memorial Museum (Fine Arts Museums of San Francisco)"
c5f1fad5-b642-568f-a123-c757ee9a3065,tg:rubgr:3811,Keywords,1,"Oberhuber, Konrad"
c5f1fad5-b642-568f-a123-c757ee9a3065,tg:rubgr:3811,Keywords,2,"Unterkircher, Franz"
1b7ec6e0-8194-54af-aef3-37f26d9a3825,tg:rubgr:4287,Keywords,1,"Ferber, Stanley"
4c3a9b7c-97c9-5f98-bbec-e0c085711fa0,tg:rubgr:1085,Keywords,1,"Deonna, Waldémar"
22992a66-6c3e-5f88-872d-f09e1885d469,tg:rubgr:3112,Keywords,1,"Galle, Philips"
5773de05-9c41-5d04-ab27-4fd375bf755d,tg:rubgr:2580,Keywords,1,"San, Edouard de"
79ec666e-0337-5c9c-a53f-14711c68647a,tg:rubgr:5245,Keywords,1,"Lagercrantz, Bo"
79ec666e-0337-5c9c-a53f-14711c68647a,tg:rubgr:5245,Keywords,2,"Romdahl, Axel L."
79ec666e-0337-5c9c-a53f-14711c68647a,tg:rubgr:5245,Keywords,3,"Stridbeck, Carl Gustav"
79ec666e-0337-5c9c-a53f-14711c68647a,tg:rubgr:5245,Keywords,4,Christina (koningin van Zweden)
08d61989-3ff3-5472-9888-adef3c9db67e,tg:rubgr:1206,Keywords,1,"Granberg, Olof"
89db168b-fa94-5227-975d-c576abf36dd5,tg:rubgr:4454,Keywords,1,"Ferber, Stanley"
49568217-c1b2-5e31-a8f9-9abe287053d4,tg:rubgr:3391,Keywords,1,"Innsbruck, Tiroler Landesmuseum Ferdinandeum"
87a0ffbb-5001-5bcb-adef-f3859275cb98,tg:rubgr:3684,Keywords,1,"Miedema, Hessel"
62ccf79a-7342-541e-a630-1d00163c729f,tg:rubgr:4141,Keywords,1,"Hogenberg, Nikolaus"
62ccf79a-7342-541e-a630-1d00163c729f,tg:rubgr:4141,Keywords,2,"Vermeyen, Jan Cornelisz."
62ccf79a-7342-541e-a630-1d00163c729f,tg:rubgr:4141,Keywords,3,"Ihle, B.L.D."
a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,tg:rubgr:1343,Keywords,1,"Alpers, Svetlana"
a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,tg:rubgr:1343,Keywords,2,"Schlosser, Julius von"
a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,tg:rubgr:1343,Keywords,3,"Emmens, Jan A."
a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,tg:rubgr:1343,Keywords,4,"Emmens, J.A."
a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,tg:rubgr:1343,Keywords,5,"Bruyn, Joos"
a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,tg:rubgr:1343,Keywords,6,"Faggin, Giorgio T."
a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,tg:rubgr:1343,Keywords,7,Meester van de Verloren Zoon
a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,tg:rubgr:1343,Keywords,8,"Mandijn, Jan"
46cfcd93-2586-5d4b-ad2d-c4b5dcabf8e2,tg:rubgr:726,Keywords,1,"Stimmer, Tobias"
46cfcd93-2586-5d4b-ad2d-c4b5dcabf8e2,tg:rubgr:726,Keywords,2,"Fischart, Johann"
ec1a5784-51a4-5a25-ad73-f4e71cec1eec,tg:rubgr:1713,Keywords,1,Rudolf II (keizer)
ec1a5784-51a4-5a25-ad73-f4e71cec1eec,tg:rubgr:1713,Keywords,2,"Frimmel, Theodor von"
ec1a5784-51a4-5a25-ad73-f4e71cec1eec,tg:rubgr:1713,Keywords,3,"Londen, Victoria and Albert National Art Library"
077ba14e-1f95-5d14-b052-aa5a092a6ed7,tg:rubgr:4842,Keywords,1,"Londen, Witt Library"
7e93781d-3a24-5b7b-b488-a0bb31e2fdd6,tg:rubgr:2095,Keywords,1,"Valckenborch, Lucas van"
7e93781d-3a24-5b7b-b488-a0bb31e2fdd6,tg:rubgr:2095,Keywords,2,"Verhaecht, Tobias"
b7ccf48e-e231-5424-96a4-74ec7c83ea41,tg:rubgr:2611,Keywords,1,"Miles, Hamish"
1dbedb08-9aa9-5d88-8370-425cc37ff6e8,tg:rubgr:2241,Keywords,1,"Destombes, Marcel"
1dbedb08-9aa9-5d88-8370-425cc37ff6e8,tg:rubgr:2241,Keywords,2,"Seilern, Antoine"
0ed31af7-4bd1-5328-a0c6-98931f5c424b,tg:rubgr:1894,Keywords,1,"Rubow, Jorn"
bcd5fb42-81f4-51b7-90d3-79c2b27544a9,tg:rubgr:3450,Keywords,1,"Combe, Jacques"
f207958b-7f6c-596c-9cb1-af6e984b3015,tg:rubgr:1197,Keywords,1,"Brukenthal, Samuel von"
f207958b-7f6c-596c-9cb1-af6e984b3015,tg:rubgr:1197,Keywords,2,"Frimmel, Theodor von"
5be7ecf5-be85-578f-906f-2fa46bd8f47a,tg:rubgr:1482,Keywords,1,"Rome, Palazzo Doria Pamphilj"
777a19aa-9e15-5728-bf04-eb78260c1ec9,tg:rubgr:3145,Keywords,1,"Borrekens, Jean Baptiste"
777a19aa-9e15-5728-bf04-eb78260c1ec9,tg:rubgr:3145,Keywords,2,"Hamme, Guillelmus van"
777a19aa-9e15-5728-bf04-eb78260c1ec9,tg:rubgr:3145,Keywords,3,"Valckenisse, Philips"
44ee4d65-c0b1-59d6-a474-71ec4e9aaf0d,tg:rubgr:4680,Keywords,1,"Sarton, George"
06c133b7-385b-52c8-9303-8441b0ed7979,tg:rubgr:15,Keywords,1,"Pölnitz, Gerhard von"
06c133b7-385b-52c8-9303-8441b0ed7979,tg:rubgr:15,Keywords,2,toeschrijving
06c133b7-385b-52c8-9303-8441b0ed7979,tg:rubgr:15,Keywords,3,"Biermann, Georg"
2e8255db-80f3-551d-86a3-09dca678188a,tg:rubgr:2304,Keywords,1,"Washington, National Gallery of Art"
cc46b526-67bc-511f-8e7f-719438990964,tg:rubgr:634,Keywords,1,"Altdorfer, Erhard"
cc46b526-67bc-511f-8e7f-719438990964,tg:rubgr:634,Keywords,2,"Geisberg, Max"
0e271133-2775-51bb-b8c8-bf39ae7a85f1,tg:rubgr:1601,Keywords,1,tekenkunst
0e271133-2775-51bb-b8c8-bf39ae7a85f1,tg:rubgr:1601,Keywords,2,"Pauw, Charles de"
f72e2f81-b55f-5f59-b7b4-e188d97bef93,tg:rubgr:2884,Keywords,1,"Kurz, Otto"
1e428fb5-1c9e-5506-901b-9e829eb08445,tg:rubgr:4053,Keywords,1,"Vasari, Giorgio"
1e428fb5-1c9e-5506-901b-9e829eb08445,tg:rubgr:4053,Keywords,2,"Milanesi, Gaetano"
5c7ba9b8-a1b9-5a29-9bbf-405c3761bcbd,tg:rubgr:264,Keywords,1,"Huys, Frans"
5c7ba9b8-a1b9-5a29-9bbf-405c3761bcbd,tg:rubgr:264,Keywords,2,"Stridbeck, Carl Gustav"
2da918da-1f86-5e05-91a6-d5aab2e57841,tg:rubgr:4950,Keywords,1,"White, John"
a3414e38-94c6-5cbb-af3f-510200cf48e3,tg:rubgr:2187,Keywords,1,Toeschrijvingsproblematiek
a3414e38-94c6-5cbb-af3f-510200cf48e3,tg:rubgr:2187,Keywords,2,"Coo, Jozef De"
f6d3cf38-6d8c-5557-aaa1-d76f33192449,tg:rubgr:2168,Keywords,1,"Grange, T.P."
c70c7b26-73c8-564d-8d99-a6b18cc69983,tg:rubgr:2492,Keywords,1,"Cleve, Marten van (I)"
c70c7b26-73c8-564d-8d99-a6b18cc69983,tg:rubgr:2492,Keywords,2,"Faggin, Giorgio T."
