ResourceID,brocade.id,card,order,Related Dossier
3dfe06e1-e7a7-50f4-8e36-d3046861d8f7,tg:rubgr:5042,RelatedDossiers,2,AFG_005
3dfe06e1-e7a7-50f4-8e36-d3046861d8f7,tg:rubgr:5042,RelatedDossiers,3,AFG_017
aae27e7e-d0a5-5ff2-b17d-63f282d59a70,tg:rubgr:1282,RelatedDossiers,1,AFG_033
23c91f69-4749-50ea-a858-4a4626077625,tg:rubgr:4080,RelatedDossiers,1,AFG_108
07a61f29-293c-5c1c-8e99-9f4b6a39ac70,tg:rubgr:1778,RelatedDossiers,1,AFG_046
1f73261b-3e19-516e-a6c1-cbb0dc6b714b,tg:rubgr:3745,RelatedDossiers,1,AFG_098
85124a16-ac5e-5dec-a27b-f13395dd8023,tg:rubgr:2857,RelatedDossiers,1,AFG_086
db6d7702-01a5-511e-bc3a-84d7d178dc80,tg:rubgr:1328,RelatedDossiers,1,AFG_034
8312a301-68fb-58c1-ad18-57e8eb3e3408,tg:rubgr:3315,RelatedDossiers,1,AFG_092
4e29a38d-14bf-5e25-b911-447e6ef1f898,tg:rubgr:2154,RelatedDossiers,1,AFG_059
dd155b43-d971-5c1d-9b55-1c8d7a8ceaef,tg:rubgr:4983,RelatedDossiers,1,AFG_137
ca41942a-a015-5efa-af99-d5eb27bd42aa,tg:rubgr:4829,RelatedDossiers,1,AFG_134
c1b85e00-2ffd-548f-97d8-4ee8cd9ea41a,tg:rubgr:2504,RelatedDossiers,1,AFG_083
813d2a2a-2fbc-5c9e-b8a6-de84178dcb09,tg:rubgr:2011,RelatedDossiers,1,AFG_055
5e796db4-3cbd-5762-81de-383d1fb4fb48,tg:rubgr:2441,RelatedDossiers,1,AFG_082
2d5ecfd7-3c9d-5c89-ad41-4f6ecccf6e71,tg:rubgr:3600,RelatedDossiers,1,AFG_097
b6063583-29a0-5f93-bcdb-fd93bf57b0a5,tg:rubgr:2912,RelatedDossiers,1,AFG_086
9aeda876-ea35-5687-9b6a-dbc44077639a,tg:rubgr:608,RelatedDossiers,1,AFG_013
609be721-88ad-53c4-91cb-a02f8550c7e2,tg:rubgr:3250,RelatedDossiers,1,AFG_091
0dee935d-8927-52b5-8538-262752bd9f72,tg:rubgr:4595,RelatedDossiers,1,AFG_118
920f7788-0366-53db-a93c-d5dbb1b7be48,tg:rubgr:1797,RelatedDossiers,1,AFG_046
4c3170b1-a92f-5807-8cd6-6f24df6776cc,tg:rubgr:258,RelatedDossiers,1,AFG_005
b4a9dacd-a5df-5433-8dec-d3db20e5fdfb,tg:rubgr:576,RelatedDossiers,1,AFG_011
51b93138-3c04-56df-b1bf-ef691d60eaef,tg:rubgr:4741,RelatedDossiers,1,AFG_128
92cecf3c-be19-59fa-981b-eb0fac601719,tg:rubgr:3084,RelatedDossiers,1,AFG_090
1d3dacb7-a8d8-5a20-bd44-f8ff1c8360d0,tg:rubgr:1543,RelatedDossiers,1,AFG_041
f2b56778-6278-5ad9-b7bf-3dde3864f898,tg:rubgr:126,RelatedDossiers,1,AFG_003
6ab70461-7137-5e48-b8e1-82d04affda6f,tg:rubgr:4311,RelatedDossiers,1,AFG_111
b5dabd3c-76d5-538d-827e-e338b77ade41,tg:rubgr:1113,RelatedDossiers,1,AFG_023
7bd5a8e2-79a0-5be9-a118-b12eee6cdf75,tg:rubgr:3987,RelatedDossiers,1,AFG_103
d4663e4d-39e5-56a2-8e09-5a62000a7877,tg:rubgr:2695,RelatedDossiers,1,AFG_085
c6d2cd5d-42ef-5b9a-b874-c7837a861341,tg:rubgr:5150,RelatedDossiers,1,AFG_143
c6d2cd5d-42ef-5b9a-b874-c7837a861341,tg:rubgr:5150,RelatedDossiers,2,AFG_021
5db2e015-9f69-5cd2-ad85-8efdef1832eb,tg:rubgr:825,RelatedDossiers,1,AFG_018
f5ef881b-904b-5c04-adc9-853ceadbf766,tg:rubgr:1810,RelatedDossiers,1,AFG_047
8abde7a7-25c1-5403-b26a-76d1de086758,tg:rubgr:5015,RelatedDossiers,1,AFG_137
1aa03c35-551b-5991-bfe6-d5e66cfcfbeb,tg:rubgr:3968,RelatedDossiers,1,AFG_102
b9f8ccb1-37b6-5ca7-9f28-4a7a78ff3bba,tg:rubgr:1955,RelatedDossiers,1,AFG_054
5c702e64-92af-5bc9-9008-0d9022116f24,tg:rubgr:960,RelatedDossiers,1,AFG_021
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,tg:rubgr:2380,RelatedDossiers,1,AFG_077
5134de59-2a63-5af1-8444-503788df741c,tg:rubgr:91,RelatedDossiers,1,AFG_003
44c0d88a-b4c1-5525-b79a-08d77cde2825,tg:rubgr:1406,RelatedDossiers,1,AFG_038
44c0d88a-b4c1-5525-b79a-08d77cde2825,tg:rubgr:1406,RelatedDossiers,2,AFG_011
6a8832bf-9395-5128-985d-74c0c80c0856,tg:rubgr:433,RelatedDossiers,1,AFG_009
b1757839-3d40-5512-8d46-da731901662c,tg:rubgr:4604,RelatedDossiers,1,AFG_118
1ebe3d60-fa00-57d1-8ce6-2a16a250b91b,tg:rubgr:1056,RelatedDossiers,1,AFG_023
95069f5a-7364-536d-b185-36e46add12bb,tg:rubgr:599,RelatedDossiers,1,AFG_013
8527e093-45c5-533e-b1f6-da52d54bd30a,tg:rubgr:3591,RelatedDossiers,1,AFG_097
6e946d97-36ef-5c84-b212-e9f43c31cf62,tg:rubgr:4254,RelatedDossiers,1,AFG_111
ff38dffe-bff4-5335-a008-0e03361a56cb,tg:rubgr:5296,RelatedDossiers,1,AFG_145
30a98890-8e9a-5904-a9d7-671aa08f07c2,tg:rubgr:2553,RelatedDossiers,1,AFG_083
d08ca021-5470-58f1-a507-ed269350d0a3,tg:rubgr:2103,RelatedDossiers,1,AFG_058
d08ca021-5470-58f1-a507-ed269350d0a3,tg:rubgr:2103,RelatedDossiers,2,AFG_014
aba8fbac-dc66-5e48-a988-656474379eb1,tg:rubgr:3342,RelatedDossiers,1,AFG_093
9d062136-556c-5c11-bafe-1223e97243be,tg:rubgr:4487,RelatedDossiers,1,AFG_115
9d062136-556c-5c11-bafe-1223e97243be,tg:rubgr:4487,RelatedDossiers,2,AFG_004
9d062136-556c-5c11-bafe-1223e97243be,tg:rubgr:4487,RelatedDossiers,3,AFG_005
9d062136-556c-5c11-bafe-1223e97243be,tg:rubgr:4487,RelatedDossiers,4,AFG_006
220dbddf-e9fa-5f07-9001-eace7adb8b5f,tg:rubgr:1685,RelatedDossiers,1,AFG_045
be3795e7-1d4f-561f-8823-a13c6fcebe11,tg:rubgr:3712,RelatedDossiers,1,AFG_098
f9b9d2a3-39e9-500c-b8c9-bccda89baadf,tg:rubgr:2800,RelatedDossiers,1,AFG_086
9cfea9b7-0754-562c-831b-75dbbcf806b8,tg:rubgr:4038,RelatedDossiers,1,AFG_106
c5e4f89c-5c21-5e79-ac52-a5e4239600b2,tg:rubgr:3207,RelatedDossiers,1,AFG_091
1670df3d-a100-5b16-9906-601035ac3384,tg:rubgr:1390,RelatedDossiers,1,AFG_037
0dae0894-26a4-5d38-a5d6-66fd5f9a1b36,tg:rubgr:4468,RelatedDossiers,1,AFG_114
2bd3fcae-29c1-5409-b706-0ad47ee1198c,tg:rubgr:4192,RelatedDossiers,1,AFG_110
9b1a6165-84e0-575b-bd1e-4aab54e615a5,tg:rubgr:3657,RelatedDossiers,1,AFG_097
954d62ce-a467-53f3-82b5-b89c9a20c11d,tg:rubgr:2945,RelatedDossiers,1,AFG_086
442c0854-7951-560f-bdb5-25fe1d41267c,tg:rubgr:2416,RelatedDossiers,1,AFG_081
8f68051b-1f71-5ce9-b7b9-4e2093038d0b,tg:rubgr:5279,RelatedDossiers,1,AFG_145
2f4462ad-a121-548e-8d8f-264d04015f07,tg:rubgr:2046,RelatedDossiers,1,AFG_055
5d119acc-e74b-588e-ac21-15e5ecb13485,tg:rubgr:4891,RelatedDossiers,1,AFG_136
8f83fcb3-ed14-5f9a-ab91-cd0fec48c4ab,tg:rubgr:2729,RelatedDossiers,1,AFG_085
1797506b-5ef3-5522-a5a1-989df8791443,tg:rubgr:1806,RelatedDossiers,1,AFG_046
aee4b84c-7930-5da6-ab4b-128fcddad432,tg:rubgr:833,RelatedDossiers,1,AFG_019
b2df9b44-f00d-5b10-bccc-ee641051c4df,tg:rubgr:999,RelatedDossiers,1,AFG_022
e41ac90e-b8fb-5ff3-bdfc-59529bea2239,tg:rubgr:68,RelatedDossiers,1,AFG_002
b9362dbf-7b13-5659-a58d-3d78458935be,tg:rubgr:2379,RelatedDossiers,1,AFG_077
d2061bea-c16f-54f3-a9a4-656f8ebd38cd,tg:rubgr:2683,RelatedDossiers,1,AFG_084
e0a7589a-f6c2-5836-932f-d4884e731c07,tg:rubgr:5146,RelatedDossiers,1,AFG_143
e0a7589a-f6c2-5836-932f-d4884e731c07,tg:rubgr:5146,RelatedDossiers,2,AFG_021
cc9ffbe0-73ce-5324-ad5c-f89d615485ae,tg:rubgr:3991,RelatedDossiers,1,AFG_103
b099eb28-67d8-5e2f-b40f-75314beb26e3,tg:rubgr:1105,RelatedDossiers,1,AFG_023
2616523c-1e20-56fe-aa49-68a4ea94d9d7,tg:rubgr:3138,RelatedDossiers,1,AFG_090
ab970d60-8e44-57a8-8d28-b429adad04e3,tg:rubgr:4307,RelatedDossiers,1,AFG_111
ab970d60-8e44-57a8-8d28-b429adad04e3,tg:rubgr:4307,RelatedDossiers,2,AFG_008
65d8bf65-2479-5b96-875d-6e3166919a59,tg:rubgr:130,RelatedDossiers,1,AFG_003
65d8bf65-2479-5b96-875d-6e3166919a59,tg:rubgr:130,RelatedDossiers,2,AFG_008
65d8bf65-2479-5b96-875d-6e3166919a59,tg:rubgr:130,RelatedDossiers,3,AFG_033
4de6a09e-7b1f-5163-aa74-e15e357eca73,tg:rubgr:1555,RelatedDossiers,1,AFG_042
a8024892-5d2b-5852-9e00-6760ad03b01f,tg:rubgr:3568,RelatedDossiers,1,AFG_097
2d15062b-cb74-5046-bc8b-b69241d4dc5e,tg:rubgr:4757,RelatedDossiers,1,AFG_128
bd734edb-430a-5bfc-8e0a-5c8092412a23,tg:rubgr:3092,RelatedDossiers,1,AFG_090
f03b7fc7-7f63-5bd9-9bfb-2a94e6b2f1a4,tg:rubgr:560,RelatedDossiers,1,AFG_011
a38c023d-0c34-54d6-93d2-db71c0e0f381,tg:rubgr:3587,RelatedDossiers,1,AFG_097
66270dd1-d758-5388-89e7-e0e640946637,tg:rubgr:4242,RelatedDossiers,1,AFG_111
a1b43949-9f95-5172-9293-6487effdbd75,tg:rubgr:1040,RelatedDossiers,1,AFG_022
bbe81383-7451-5754-ae1c-ed27fcd0acb3,tg:rubgr:4612,RelatedDossiers,1,AFG_118
8869aa14-73d6-5c5b-8420-460532856f76,tg:rubgr:425,RelatedDossiers,1,AFG_009
6f5eba61-22c3-5449-be39-5b9774c74a45,tg:rubgr:1410,RelatedDossiers,1,AFG_038
a2dc6ab1-a0c2-5d0a-bd88-5db80b05ac5f,tg:rubgr:87,RelatedDossiers,1,AFG_003
ec6a0911-dbe6-5be9-ad2a-68531ffbf2d0,tg:rubgr:2396,RelatedDossiers,1,AFG_078
4005cc55-0d2a-5f90-9903-79fa3988c5ea,tg:rubgr:3,RelatedDossiers,1,AFG_001
30d53c5a-5401-5696-ab50-08358e3086a6,tg:rubgr:976,RelatedDossiers,1,AFG_022
97f47b29-6b5d-553f-93e7-8c07f5b11740,tg:rubgr:1943,RelatedDossiers,1,AFG_054
fc78bf21-3f95-5b99-8650-ef90bff6218f,tg:rubgr:5003,RelatedDossiers,1,AFG_137
43992b5d-7880-57e6-8140-03e243915036,tg:rubgr:2816,RelatedDossiers,1,AFG_086
e10e1cdd-2fd3-5214-afa1-6adf7ead7f70,tg:rubgr:3704,RelatedDossiers,1,AFG_098
52bcc015-a5f9-5b8f-a5da-dc28dffd6b0e,tg:rubgr:1739,RelatedDossiers,1,AFG_046
f5e8de42-3e46-55bd-9c6e-7ce2545d05cc,tg:rubgr:1693,RelatedDossiers,1,AFG_045
5e870437-2b4f-5210-9f62-15f973644d99,tg:rubgr:3354,RelatedDossiers,1,AFG_093
dbba563a-b2a1-5e46-9e92-6e184130c802,tg:rubgr:4491,RelatedDossiers,1,AFG_115
aa95aaf5-de22-51aa-81b8-c1f0705e5145,tg:rubgr:1369,RelatedDossiers,1,AFG_037
cc93d3f2-82bd-5214-ab3d-774b48907357,tg:rubgr:2115,RelatedDossiers,1,AFG_058
aa557535-0d91-5478-abb9-ab9eb44b0dab,tg:rubgr:4868,RelatedDossiers,1,AFG_135
b5c72d90-45bb-5155-a50c-b81c8ee871cd,tg:rubgr:5280,RelatedDossiers,1,AFG_145
112fada8-207e-5e19-a6be-77374be5bd86,tg:rubgr:2545,RelatedDossiers,1,AFG_083
9a4bcfba-38ff-5523-9e60-ca91d829817b,tg:rubgr:4887,RelatedDossiers,1,AFG_136
336d00ef-b352-544c-bf70-da0b6023ec89,tg:rubgr:2050,RelatedDossiers,1,AFG_055
ebe52e5c-a417-56c9-adc4-be9062c43dd2,tg:rubgr:2400,RelatedDossiers,1,AFG_079
ebe52e5c-a417-56c9-adc4-be9062c43dd2,tg:rubgr:2400,RelatedDossiers,2,AFG_044
ebe52e5c-a417-56c9-adc4-be9062c43dd2,tg:rubgr:2400,RelatedDossiers,3,AFG_049
12fe7c8c-e553-52b4-afe7-9755e07c27c4,tg:rubgr:2953,RelatedDossiers,1,AFG_086
f7148c33-b41c-588e-9389-7bfcf722f3e8,tg:rubgr:4184,RelatedDossiers,1,AFG_109
8f713ed6-4780-5176-a379-311dd6341bc0,tg:rubgr:3641,RelatedDossiers,1,AFG_097
8fad86cb-4902-5311-a593-aa0a18ec9c9e,tg:rubgr:649,RelatedDossiers,1,AFG_015
2f7bd071-6b69-5baf-a67b-32240af261f7,tg:rubgr:1386,RelatedDossiers,1,AFG_037
a69e9c75-0ef0-51de-b95e-5cb6a4f33429,tg:rubgr:3211,RelatedDossiers,1,AFG_091
f98cf225-0f0a-5d37-966f-7cbfe3a5a248,tg:rubgr:219,RelatedDossiers,1,AFG_004
4a817317-3183-5f35-b684-5071c29fefc3,tg:rubgr:4700,RelatedDossiers,1,AFG_127
b8c9cb63-24f4-50de-be64-d86f00c823dd,tg:rubgr:537,RelatedDossiers,1,AFG_010
dac5748d-4246-552a-8d30-034ec913a204,tg:rubgr:1502,RelatedDossiers,1,AFG_039
bc8f5377-6d26-54e0-9798-2948d5964dbc,tg:rubgr:3495,RelatedDossiers,1,AFG_094
7ac858dc-1f30-57fe-ad29-c59d88e0a897,tg:rubgr:4350,RelatedDossiers,1,AFG_111
7ac858dc-1f30-57fe-ad29-c59d88e0a897,tg:rubgr:4350,RelatedDossiers,2,AFG_009
7ac858dc-1f30-57fe-ad29-c59d88e0a897,tg:rubgr:4350,RelatedDossiers,3,AFG_049
eb6029e5-28d1-54e2-807e-a4c816c32d98,tg:rubgr:167,RelatedDossiers,1,AFG_003
edc5e479-d859-536f-82cb-f1977b239653,tg:rubgr:1152,RelatedDossiers,1,AFG_025
5546d0b3-80fb-5b30-88ad-d393da0365c9,tg:rubgr:5111,RelatedDossiers,1,AFG_142
e7aa1a6d-8e08-5367-b9fe-fc9782d670bd,tg:rubgr:2284,RelatedDossiers,1,AFG_073
cd138a3c-12f2-5ca6-af58-b5349593d99c,tg:rubgr:864,RelatedDossiers,1,AFG_019
99f9a6bc-90ca-5434-ae65-9e2a2ce7f3c9,tg:rubgr:1851,RelatedDossiers,1,AFG_050
5b725efb-201c-5c17-aca2-ea1d90b704ba,tg:rubgr:2791,RelatedDossiers,1,AFG_086
966b2157-5c28-5ff0-b498-2243d8c9ea7a,tg:rubgr:5054,RelatedDossiers,1,AFG_140
9e19b428-e940-5155-9376-f99cb9ffa301,tg:rubgr:3883,RelatedDossiers,1,AFG_101
21dc747b-a329-5b51-a55d-5ec10e1ec42f,tg:rubgr:1914,RelatedDossiers,1,AFG_054
21dc747b-a329-5b51-a55d-5ec10e1ec42f,tg:rubgr:1914,RelatedDossiers,2,AFG_001
50b5c472-b08b-52cb-9cbc-d20cee076e1a,tg:rubgr:3929,RelatedDossiers,1,AFG_102
41a0e7cb-83b4-540d-b283-6f1d568ae17a,tg:rubgr:921,RelatedDossiers,1,AFG_021
95397250-5663-5ccf-9027-5e009ec248c5,tg:rubgr:188,RelatedDossiers,1,AFG_004
83f71cd9-da44-55d8-97d2-cda068b85ef2,tg:rubgr:1447,RelatedDossiers,1,AFG_038
31980b7a-31b6-5ec7-a30a-5b1f586cfcb3,tg:rubgr:4645,RelatedDossiers,1,AFG_121
7b819f9a-d0ed-5f96-833c-d62620969c8b,tg:rubgr:3180,RelatedDossiers,1,AFG_090
0fed283d-c55e-51b8-b920-e2a292e453f6,tg:rubgr:472,RelatedDossiers,1,AFG_009
2274db50-66f2-5eaf-9836-a38b81f02fd1,tg:rubgr:1017,RelatedDossiers,1,AFG_022
d9d607ca-b8b5-5333-8b88-f8121dde5818,tg:rubgr:4215,RelatedDossiers,1,AFG_111
d9d607ca-b8b5-5333-8b88-f8121dde5818,tg:rubgr:4215,RelatedDossiers,2,AFG_001
d9d607ca-b8b5-5333-8b88-f8121dde5818,tg:rubgr:4215,RelatedDossiers,3,AFG_054
4f4c96fe-aa6f-5f35-95d6-0ae5fb25dfe7,tg:rubgr:2512,RelatedDossiers,1,AFG_083
01aa361a-8426-59b8-9786-9f4ec84411ff,tg:rubgr:4995,RelatedDossiers,1,AFG_137
48803423-1055-58db-95df-92578e676583,tg:rubgr:2142,RelatedDossiers,1,AFG_058
26b55ec0-9d14-5de4-8c54-fc8efbd9d3c7,tg:rubgr:3303,RelatedDossiers,1,AFG_092
586dd7ad-1e3b-554b-9d7a-eed4ba9d0855,tg:rubgr:2841,RelatedDossiers,1,AFG_086
c25ceb76-de27-5879-97af-4fe800608856,tg:rubgr:4096,RelatedDossiers,1,AFG_108
50f2d198-ff24-5e6c-aa56-6cc2f5fbe625,tg:rubgr:3753,RelatedDossiers,1,AFG_098
77f0dbef-a1d2-5735-a2f1-579ce7be6c5e,tg:rubgr:1294,RelatedDossiers,1,AFG_034
2357af76-c1d6-541b-986a-f5dfb6182aac,tg:rubgr:1781,RelatedDossiers,1,AFG_046
2fe813df-5a81-535a-8706-d189485b987d,tg:rubgr:4079,RelatedDossiers,1,AFG_107
edc190a8-4dfc-5390-b700-5e87aef9e636,tg:rubgr:3246,RelatedDossiers,1,AFG_091
2bd4c430-cf52-5113-b825-957b5bb3217d,tg:rubgr:4583,RelatedDossiers,1,AFG_118
57c142cd-848f-501c-9a3a-7fb52403c420,tg:rubgr:4429,RelatedDossiers,1,AFG_112
7409d3a5-c7bf-51ff-93a8-3e672f6d3a51,tg:rubgr:2904,RelatedDossiers,1,AFG_086
4b34aba4-18ec-5d8c-8d4e-aae6ccf806e0,tg:rubgr:3616,RelatedDossiers,1,AFG_097
f722ce31-0442-5e03-bd69-4d72e48a7dc4,tg:rubgr:2457,RelatedDossiers,1,AFG_083
6b49a644-7190-5c71-84ea-5ce370f91cf2,tg:rubgr:5238,RelatedDossiers,1,AFG_144
f92a8ec8-3685-5203-b33b-ab07ad2bee8a,tg:rubgr:2007,RelatedDossiers,1,AFG_055
d14c1d6d-2a79-51b9-8c02-c6104d7a0bba,tg:rubgr:496,RelatedDossiers,1,AFG_010
a869f114-7e53-58db-bae5-1cc952226d76,tg:rubgr:3164,RelatedDossiers,1,AFG_090
d8e95c12-c2d7-53f5-aa1b-7bb43fe62cd2,tg:rubgr:1159,RelatedDossiers,1,AFG_026
9f0fe645-5d3b-513b-9c54-a090e31df110,tg:rubgr:3534,RelatedDossiers,1,AFG_095
fcf42de7-a758-5275-be51-cae877e0244f,tg:rubgr:1509,RelatedDossiers,1,AFG_039
9dddaf81-76e8-57d0-88b4-63d677752597,tg:rubgr:2775,RelatedDossiers,1,AFG_086
6631e14d-a1bf-5356-8a8e-7e86000b2d10,tg:rubgr:3867,RelatedDossiers,1,AFG_101
9d509213-a4de-5c0c-80ac-3096b4222664,tg:rubgr:34,RelatedDossiers,1,AFG_001
b026ccb7-f796-534d-8307-71faa11e34eb,tg:rubgr:2325,RelatedDossiers,1,AFG_077
57c043f4-c832-5d28-86ec-235996aafc3f,tg:rubgr:2630,RelatedDossiers,1,AFG_084
772d9020-ea5c-5d4b-bad2-b6d6667dcd68,tg:rubgr:3922,RelatedDossiers,1,AFG_102
b87a21ea-e949-5c74-9c0c-a6b0e3a6feca,tg:rubgr:880,RelatedDossiers,1,AFG_019
fcc7e180-3f30-5689-a799-6948c21784d4,tg:rubgr:2260,RelatedDossiers,1,AFG_070
68549bf3-03c0-59c1-83f8-660dfa69e748,tg:rubgr:3888,RelatedDossiers,1,AFG_102
3770a369-5fb6-52c6-9b95-31ef63845ef7,tg:rubgr:3021,RelatedDossiers,1,AFG_089
03b574ab-218f-505e-bfab-98ae1b7d7a11,tg:rubgr:183,RelatedDossiers,1,AFG_003
528635e1-de49-5eb3-9c6f-191f8dd26d02,tg:rubgr:3471,RelatedDossiers,1,AFG_094
1f5a9b46-8a7a-5870-a981-7db611346b75,tg:rubgr:479,RelatedDossiers,1,AFG_009
6f62e86d-d3ce-572f-9e8d-d8c57bb78e71,tg:rubgr:2149,RelatedDossiers,1,AFG_059
41f00ad9-983d-5eca-a5b3-6074bd66e089,tg:rubgr:2519,RelatedDossiers,1,AFG_083
711b7641-962e-51be-9633-ed3a9dfec1bb,tg:rubgr:4834,RelatedDossiers,1,AFG_134
ba2f60cd-dadd-50a7-8533-5309d60c6655,tg:rubgr:1765,RelatedDossiers,1,AFG_046
ba2f60cd-dadd-50a7-8533-5309d60c6655,tg:rubgr:1765,RelatedDossiers,2,AFG_036
ba2f60cd-dadd-50a7-8533-5309d60c6655,tg:rubgr:1765,RelatedDossiers,3,AFG_037
ba2f60cd-dadd-50a7-8533-5309d60c6655,tg:rubgr:1765,RelatedDossiers,4,AFG_047
2eb3788e-92c9-56c8-a50d-524b4cea50f0,tg:rubgr:3758,RelatedDossiers,1,AFG_098
2d2d64ca-d378-50de-b728-2c7a48e6c50b,tg:rubgr:750,RelatedDossiers,1,AFG_017
00464301-8d7a-518d-ab52-aa304a0127e0,tg:rubgr:4567,RelatedDossiers,1,AFG_117
16137fa2-e60e-557c-b1e1-991ef724db0c,tg:rubgr:1335,RelatedDossiers,1,AFG_034
16137fa2-e60e-557c-b1e1-991ef724db0c,tg:rubgr:1335,RelatedDossiers,2,AFG_035
c8c87caf-b0de-5d54-ab18-0ea269429875,tg:rubgr:3308,RelatedDossiers,1,AFG_092
38dca83f-9de5-59ba-aec4-3161932a2f9b,tg:rubgr:300,RelatedDossiers,1,AFG_006
d7178d5d-45f4-5529-88fc-748a8b21fbf9,tg:rubgr:4137,RelatedDossiers,1,AFG_109
d7178d5d-45f4-5529-88fc-748a8b21fbf9,tg:rubgr:4137,RelatedDossiers,2,AFG_022
34333389-0aef-5bb0-a247-14aa2fa19356,tg:rubgr:615,RelatedDossiers,1,AFG_013
cb034c1a-951f-5f2e-8b9e-f5803fdd531c,tg:rubgr:4422,RelatedDossiers,1,AFG_112
cb034c1a-951f-5f2e-8b9e-f5803fdd531c,tg:rubgr:4422,RelatedDossiers,2,AFG_049
2db33f10-ca97-5ea0-b819-353a53cbd3c7,tg:rubgr:1620,RelatedDossiers,1,AFG_044
5522d1ff-6165-5e9a-ab1d-0f4783f3da9b,tg:rubgr:245,RelatedDossiers,1,AFG_005
e6cfb805-bd6a-561b-afd4-99a1df8df28c,tg:rubgr:4072,RelatedDossiers,1,AFG_107
b7d28f48-e778-59b8-a12e-7400baa5e396,tg:rubgr:4588,RelatedDossiers,1,AFG_118
fe607a01-34fa-58eb-9552-de4d7a03b7d5,tg:rubgr:1270,RelatedDossiers,1,AFG_033
db7e888c-6096-56f7-b02f-dffa90959347,tg:rubgr:5233,RelatedDossiers,1,AFG_144
d614f1a4-6ce3-5c85-be74-97a3fd803985,tg:rubgr:4971,RelatedDossiers,1,AFG_137
508e9136-3b01-5cef-b8fd-f240fb655aed,tg:rubgr:992,RelatedDossiers,1,AFG_022
8a8c7ad4-ad85-50a3-88c6-8fc3c69a34f8,tg:rubgr:63,RelatedDossiers,1,AFG_002
4a97f9c9-90d5-563b-8368-cfa42bbf198d,tg:rubgr:2372,RelatedDossiers,1,AFG_077
927fb954-e86d-5364-a6a2-8cef077ef624,tg:rubgr:2688,RelatedDossiers,1,AFG_085
0b96370c-5b9c-5e69-9cd6-a598be755a67,tg:rubgr:2722,RelatedDossiers,1,AFG_085
fe162e3c-9079-5480-ae6e-80459b66d1f4,tg:rubgr:3830,RelatedDossiers,1,AFG_100
d6baba1e-4592-5027-9c06-8aff7ba1c71f,tg:rubgr:838,RelatedDossiers,1,AFG_019
f6644dad-6f89-5fed-b3f4-9ddadd8008a0,tg:rubgr:3563,RelatedDossiers,1,AFG_097
c6d931b8-eba5-5f4c-9fe7-544200467f55,tg:rubgr:3099,RelatedDossiers,1,AFG_090
7fbca143-ed9f-5961-89a0-82477deeb71e,tg:rubgr:3133,RelatedDossiers,1,AFG_090
bce79061-19b9-5575-80c4-1fb5a5b1fd7a,tg:rubgr:4619,RelatedDossiers,1,AFG_118
dd64f0e5-9729-5a69-98cb-864ebecb5fef,tg:rubgr:3426,RelatedDossiers,1,AFG_093
23b76ff4-a906-5874-85e8-e48838e17b91,tg:rubgr:4249,RelatedDossiers,1,AFG_111
e3ef7d03-72bc-5f60-b82e-8fc0ee01fa89,tg:rubgr:584,RelatedDossiers,1,AFG_011
f2d84b9c-cf1b-5dce-b770-b1a0d58abfc1,tg:rubgr:3076,RelatedDossiers,1,AFG_089
6f3474cd-1178-59a6-aac8-fa1198b243d0,tg:rubgr:5008,RelatedDossiers,1,AFG_137
af9abb77-c4a7-5b10-8b65-e9a741fb3626,tg:rubgr:2237,RelatedDossiers,1,AFG_069
61729e1b-8c6c-523a-a809-a8ac3a7df88e,tg:rubgr:8,RelatedDossiers,1,AFG_001
902d9919-f967-5af4-aa2f-af0ce1fd9bf0,tg:rubgr:2667,RelatedDossiers,1,AFG_084
9762c0a3-f18f-523d-b007-9545bae874a2,tg:rubgr:3975,RelatedDossiers,1,AFG_103
d64b76fa-38ef-508e-be7d-2c4d1adb3d2e,tg:rubgr:1948,RelatedDossiers,1,AFG_054
d64b76fa-38ef-508e-be7d-2c4d1adb3d2e,tg:rubgr:1948,RelatedDossiers,2,AFG_016
0999013a-07dc-5f50-84cb-4d367b079723,tg:rubgr:357,RelatedDossiers,1,AFG_007
36323ad6-183f-5a12-aa3f-27c2e756c9eb,tg:rubgr:1698,RelatedDossiers,1,AFG_046
c21e2419-cf04-5fbe-9dfe-874a07706b7a,tg:rubgr:4160,RelatedDossiers,1,AFG_109
fe892939-784f-56c4-8dbf-0c769c5ca7d5,tg:rubgr:1362,RelatedDossiers,1,AFG_036
d1e68103-fe5c-5a29-8cbb-b2d37cb04781,tg:rubgr:707,RelatedDossiers,1,AFG_016
d1e68103-fe5c-5a29-8cbb-b2d37cb04781,tg:rubgr:707,RelatedDossiers,2,AFG_046
726e5b22-7801-5dd7-a85e-82ad82b8d337,tg:rubgr:4530,RelatedDossiers,1,AFG_116
726e5b22-7801-5dd7-a85e-82ad82b8d337,tg:rubgr:4530,RelatedDossiers,2,AFG_017
726e5b22-7801-5dd7-a85e-82ad82b8d337,tg:rubgr:4530,RelatedDossiers,3,AFG_018
e9b581ff-9c96-5ab0-afe2-ebe8ff787f0b,tg:rubgr:1732,RelatedDossiers,1,AFG_046
2005f433-9a11-5e7c-b558-417bc2c8ea4b,tg:rubgr:4863,RelatedDossiers,1,AFG_135
24023497-2966-5c48-81a2-b1f9dbee718f,tg:rubgr:5321,RelatedDossiers,1,AFG_145
