ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,ire.isaar.uuid,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier
e933f8b2-bfb1-59fd-9ed6-89af12928400,tg:lhps:61023_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:61023_#1,https://data.letterenhuis.be/ark:/24970/e933f8b2-bfb1-59fd-9ed6-89af12928400
e933f8b2-bfb1-59fd-9ed6-89af12928400,tg:lhps:61023_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"84,5 x 63",,,,,,,,,,,"84,5 x 63",,,,,,,,,,,,,,,
e933f8b2-bfb1-59fd-9ed6-89af12928400,tg:lhps:61023_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,845.0,hoogte,millimeter,,,,,,,,,,,,,,,,
e933f8b2-bfb1-59fd-9ed6-89af12928400,tg:lhps:61023_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,630.0,breedte,millimeter,,,,,,,,,,,,,,,,
e933f8b2-bfb1-59fd-9ed6-89af12928400,tg:lhps:61023_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:61023_#1,,O 33745 / A,e933f8b2-bfb1-59fd-9ed6-89af12928400,,,,,,,,,,,
e933f8b2-bfb1-59fd-9ed6-89af12928400,tg:lhps:61023_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,0681417b-3ad4-54eb-ab18-fe9a5fff95b4,au::25762,printers (people),"dlod={""name"":""Bernaerts [Antwerpen]"",""ark"":""ark:/83110/x0/0681417b-3ad4-54eb-ab18-fe9a5fff95b4"",""uri"":""/agents/corporate_entities/15696"",""id"":""au::25762"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0681417b-3ad4-54eb-ab18-fe9a5fff95b4,,,
e997c465-5f0a-5372-8ea3-bfdcf2a2c5f4,tg:lhps:4225_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:4225_#1,https://data.letterenhuis.be/ark:/24970/e997c465-5f0a-5372-8ea3-bfdcf2a2c5f4
e997c465-5f0a-5372-8ea3-bfdcf2a2c5f4,tg:lhps:4225_#1,e22_AcquisitionNumbers,1,,,,57432,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e997c465-5f0a-5372-8ea3-bfdcf2a2c5f4,tg:lhps:4225_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,55 x 36,,,,,,,,,,,55 x 36,,,,,,,,,,,,,,,
e997c465-5f0a-5372-8ea3-bfdcf2a2c5f4,tg:lhps:4225_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,550.0,hoogte,millimeter,,,,,,,,,,,,,,,,
e997c465-5f0a-5372-8ea3-bfdcf2a2c5f4,tg:lhps:4225_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,360.0,breedte,millimeter,,,,,,,,,,,,,,,,
e997c465-5f0a-5372-8ea3-bfdcf2a2c5f4,tg:lhps:4225_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:4225_#1,57432,S 4685 / A,e997c465-5f0a-5372-8ea3-bfdcf2a2c5f4,,,,,,,,,,,
e997c465-5f0a-5372-8ea3-bfdcf2a2c5f4,tg:lhps:4225_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,printers (people),"dlod={""name"":""Drukkerij en Publiciteit Bernaerts"",""ark"":""ark:/83110/x0/ddfc61fd-1851-5293-b6d4-1e79c41d7deb"",""uri"":""/agents/corporate_entities/19060"",""id"":""au::23103"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ddfc61fd-1851-5293-b6d4-1e79c41d7deb,,,
e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9,tg:lhps:26442_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:26442_#1,https://data.letterenhuis.be/ark:/24970/e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9
e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9,tg:lhps:26442_#1,e22_AcquisitionNumbers,1,,,,225212/3517,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9,tg:lhps:26442_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9,tg:lhps:26442_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92200,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769"",""uri"":""/repositories/11/archival_objects/178219"",""id"":""isad:lh:92200"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Openluchtmuseum der Beeldhouwkunst Middelheim"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/2327"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769,,,,,,,,,,,,,,,,,,,,
e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9,tg:lhps:26442_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,92 x 35,,,,,,,,,,,92 x 35,,,,,,,,,,,,,,,
e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9,tg:lhps:26442_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,920.0,hoogte,millimeter,,,,,,,,,,,,,,,,
e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9,tg:lhps:26442_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,350.0,breedte,millimeter,,,,,,,,,,,,,,,,
e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9,tg:lhps:26442_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:26442_#1,225212/3517,O 3369 / A (CM2519),e99d46b7-c9f1-5e5c-8d21-bde5f37dd7e9,tr:lh:7875,isad:lh:92200,,,,,,,,,
e9ed73a9-69a4-5184-9ec1-913719a31d0a,tg:lhps:14696_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:14696_#1,https://data.letterenhuis.be/ark:/24970/e9ed73a9-69a4-5184-9ec1-913719a31d0a
e9ed73a9-69a4-5184-9ec1-913719a31d0a,tg:lhps:14696_#1,e22_AcquisitionNumbers,1,,,,215228,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9ed73a9-69a4-5184-9ec1-913719a31d0a,tg:lhps:14696_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 40,,,,,,,,,,,60 x 40,,,,,,,,,,,,,,,
e9ed73a9-69a4-5184-9ec1-913719a31d0a,tg:lhps:14696_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,600.0,hoogte,millimeter,,,,,,,,,,,,,,,,
e9ed73a9-69a4-5184-9ec1-913719a31d0a,tg:lhps:14696_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,400.0,breedte,millimeter,,,,,,,,,,,,,,,,
e9ed73a9-69a4-5184-9ec1-913719a31d0a,tg:lhps:14696_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:14696_#1,215228,"FF 39 / A (LK XI,4)",e9ed73a9-69a4-5184-9ec1-913719a31d0a,,,,,,,,,,,
ea3f46be-c712-518e-91a8-01295b43597c,tg:lhps:35451_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:35451_#1,https://data.letterenhuis.be/ark:/24970/ea3f46be-c712-518e-91a8-01295b43597c
ea3f46be-c712-518e-91a8-01295b43597c,tg:lhps:35451_#1,e22_AcquisitionNumbers,1,,,,225272/2770,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea3f46be-c712-518e-91a8-01295b43597c,tg:lhps:35451_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Ontwerp: Berry</p>
<p>Twee exempl.</p>
","<p>Ontwerp: Berry</p>
<p>Twee exempl.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
ea3f46be-c712-518e-91a8-01295b43597c,tg:lhps:35451_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92220,"dlod={""name"":""Diverse verwervingen"",""ark"":""ark:/24970/x0/f1b3a600-5d53-5f9c-9bb5-08ccd02f4c2b"",""uri"":""/repositories/11/archival_objects/271766"",""id"":""isad:lh:92220"",""resourceName"":""Affichecollectie van Museum Vleeshuis"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/3452"",""resourceID"":""isad:lh:92216"",""capacity"":""Diverse verwervingen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/f1b3a600-5d53-5f9c-9bb5-08ccd02f4c2b,,,,,,,,,,,,,,,,,,,,
ea3f46be-c712-518e-91a8-01295b43597c,tg:lhps:35451_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,156 x 117,,,,,,,,,,,156 x 117,,,,,,,,,,,,,,,
ea3f46be-c712-518e-91a8-01295b43597c,tg:lhps:35451_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,1560.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ea3f46be-c712-518e-91a8-01295b43597c,tg:lhps:35451_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,1170.0,breedte,millimeter,,,,,,,,,,,,,,,,
ea3f46be-c712-518e-91a8-01295b43597c,tg:lhps:35451_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:35451_#1,225272/2770,AV.93.2.244,ea3f46be-c712-518e-91a8-01295b43597c,,isad:lh:92220,,,,,,,,,
ea4c25bc-7f27-524c-94db-01ffcf2c154f,tg:lhps:1048_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:1048_#1,https://data.letterenhuis.be/ark:/24970/ea4c25bc-7f27-524c-94db-01ffcf2c154f
ea4c25bc-7f27-524c-94db-01ffcf2c154f,tg:lhps:1048_#1,e22_AcquisitionNumbers,1,,,,236265,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea4c25bc-7f27-524c-94db-01ffcf2c154f,tg:lhps:1048_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,32 x 42,,,,,,,,,,,32 x 42,,,,,,,,,,,,,,,
ea4c25bc-7f27-524c-94db-01ffcf2c154f,tg:lhps:1048_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,320.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ea4c25bc-7f27-524c-94db-01ffcf2c154f,tg:lhps:1048_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,420.0,breedte,millimeter,,,,,,,,,,,,,,,,
ea4c25bc-7f27-524c-94db-01ffcf2c154f,tg:lhps:1048_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:1048_#1,236265,V 7573 / A,ea4c25bc-7f27-524c-94db-01ffcf2c154f,,,,,,,,,,,
ea4c25bc-7f27-524c-94db-01ffcf2c154f,tg:lhps:1048_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,54b0f359-407f-5f98-bf70-9067d105b824,au::44425,printers (people),"dlod={""name"":""Astra"",""ark"":""ark:/83110/x0/54b0f359-407f-5f98-bf70-9067d105b824"",""uri"":""/agents/corporate_entities/24515"",""id"":""au::44425"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/54b0f359-407f-5f98-bf70-9067d105b824,,,
ea606cfd-5a0b-5c27-ac66-150b41431974,tg:lhps:31605_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:31605_#1,https://data.letterenhuis.be/ark:/24970/ea606cfd-5a0b-5c27-ac66-150b41431974
ea606cfd-5a0b-5c27-ac66-150b41431974,tg:lhps:31605_#1,e22_AcquisitionNumbers,1,,,,55866,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea606cfd-5a0b-5c27-ac66-150b41431974,tg:lhps:31605_#1,e22_Acquisitions,1,tr:lh:2817,"dlod={""name"":""Archiefstukken van Tone Brulin"",""ark"":""ark:/24970/x0/2f498d59-e1bf-5da9-8f20-82f981b4623e"",""uri"":""/repositories/11/accessions/19588"",""id"":""tr:lh:2817"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2f498d59-e1bf-5da9-8f20-82f981b4623e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea606cfd-5a0b-5c27-ac66-150b41431974,tg:lhps:31605_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92334,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/a6a08d14-13f6-5b9c-ab42-80058bac7787"",""uri"":""/repositories/11/archival_objects/168739"",""id"":""isad:lh:92334"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van Tone Brulin"",""resourceArk"":""ark:/24970/x0/d1573e07-e9ac-5252-9adf-e04a2b5ccd4d"",""resourceURI"":""/repositories/11/resources/2113"",""resourceID"":""isad:lh:56"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/a6a08d14-13f6-5b9c-ab42-80058bac7787,,,,,,,,,,,,,,,,,,,,
ea606cfd-5a0b-5c27-ac66-150b41431974,tg:lhps:31605_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"34,5 x 27",,,,,,,,,,,"34,5 x 27",,,,,,,,,,,,,,,
ea606cfd-5a0b-5c27-ac66-150b41431974,tg:lhps:31605_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,345.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ea606cfd-5a0b-5c27-ac66-150b41431974,tg:lhps:31605_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,270.0,breedte,millimeter,,,,,,,,,,,,,,,,
ea606cfd-5a0b-5c27-ac66-150b41431974,tg:lhps:31605_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:31605_#1,55866,T 26512 / A,ea606cfd-5a0b-5c27-ac66-150b41431974,tr:lh:2817,isad:lh:92334,,,,,,,,,
ea606cfd-5a0b-5c27-ac66-150b41431974,tg:lhps:31605_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,4b9f4f14-88c8-5d0d-8347-a44de25b194b,au::45718,printers (people),"dlod={""name"":""Victoria"",""ark"":""ark:/83110/x0/4b9f4f14-88c8-5d0d-8347-a44de25b194b"",""uri"":""/agents/corporate_entities/23523"",""id"":""au::45718"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4b9f4f14-88c8-5d0d-8347-a44de25b194b,,,
ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tg:lhps:6733_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:6733_#1,https://data.letterenhuis.be/ark:/24970/ea93b2d7-36de-52da-ba7b-b5c60f158c2d
ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tg:lhps:6733_#1,e22_AcquisitionNumbers,1,,,,43497/27,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tg:lhps:6733_#1,e22_Acquisitions,1,tr:lh:9794,"dlod={""name"":""Schenking drukkerij Bernaerts"",""ark"":""ark:/24970/x0/16c1e5ca-6cce-5b85-a7e9-032c188d0f61"",""uri"":""/repositories/11/accessions/14953"",""id"":""tr:lh:9794"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/16c1e5ca-6cce-5b85-a7e9-032c188d0f61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tg:lhps:6733_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,100 x 62,,,,,,,,,,,100 x 62,,,,,,,,,,,,,,,
ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tg:lhps:6733_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,1000.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tg:lhps:6733_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,620.0,breedte,millimeter,,,,,,,,,,,,,,,,
ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tg:lhps:6733_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:6733_#1,43497/27,R 3908 / A,ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tr:lh:9794,,,,,,,,,,
ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tg:lhps:6733_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,printers (people),"dlod={""name"":""Drukkerij en Publiciteit Bernaerts"",""ark"":""ark:/83110/x0/ddfc61fd-1851-5293-b6d4-1e79c41d7deb"",""uri"":""/agents/corporate_entities/19060"",""id"":""au::23103"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ddfc61fd-1851-5293-b6d4-1e79c41d7deb,,,
eaebe19f-b618-5bcb-81d4-0e72210b035b,tg:lhps:47015_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:47015_#1,https://data.letterenhuis.be/ark:/24970/eaebe19f-b618-5bcb-81d4-0e72210b035b
eaebe19f-b618-5bcb-81d4-0e72210b035b,tg:lhps:47015_#1,e22_AcquisitionNumbers,1,,,,225291/306,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaebe19f-b618-5bcb-81d4-0e72210b035b,tg:lhps:47015_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"69,5 x 35",,,,,,,,,,,"69,5 x 35",,,,,,,,,,,,,,,
eaebe19f-b618-5bcb-81d4-0e72210b035b,tg:lhps:47015_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,695.0,hoogte,millimeter,,,,,,,,,,,,,,,,
eaebe19f-b618-5bcb-81d4-0e72210b035b,tg:lhps:47015_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,350.0,breedte,millimeter,,,,,,,,,,,,,,,,
eaebe19f-b618-5bcb-81d4-0e72210b035b,tg:lhps:47015_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:47015_#1,225291/306,M 652 / A,eaebe19f-b618-5bcb-81d4-0e72210b035b,,,,,,,,,,,
eb03f0a8-9727-5faf-8309-cdbfa2303803,tg:lhps:46154_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:46154_#1,https://data.letterenhuis.be/ark:/24970/eb03f0a8-9727-5faf-8309-cdbfa2303803
eb03f0a8-9727-5faf-8309-cdbfa2303803,tg:lhps:46154_#1,e22_AcquisitionNumbers,1,,,,225289/1012,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb03f0a8-9727-5faf-8309-cdbfa2303803,tg:lhps:46154_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"84,5 x 59,5",,,,,,,,,,,"84,5 x 59,5",,,,,,,,,,,,,,,
eb03f0a8-9727-5faf-8309-cdbfa2303803,tg:lhps:46154_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,845.0,hoogte,millimeter,,,,,,,,,,,,,,,,
eb03f0a8-9727-5faf-8309-cdbfa2303803,tg:lhps:46154_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,595.0,breedte,millimeter,,,,,,,,,,,,,,,,
eb03f0a8-9727-5faf-8309-cdbfa2303803,tg:lhps:46154_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:46154_#1,225289/1012,KK 45 / A,eb03f0a8-9727-5faf-8309-cdbfa2303803,,,,,,,,,,,
eb94d878-d4e8-5899-993f-387995e390ec,tg:lhps:10399_#3,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:10399_#3,https://data.letterenhuis.be/ark:/24970/eb94d878-d4e8-5899-993f-387995e390ec
eb94d878-d4e8-5899-993f-387995e390ec,tg:lhps:10399_#3,e22_AcquisitionNumbers,3,,,,170737,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb94d878-d4e8-5899-993f-387995e390ec,tg:lhps:10399_#3,e22_Acquisitions,3,tr:lh:6892,"dlod={""name"":""Aankoop bij Kunsthandel De Roos"",""ark"":""ark:/24970/x0/a64914d5-4751-5006-a7c0-762962efe559"",""uri"":""/repositories/11/accessions/17369"",""id"":""tr:lh:6892"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a64914d5-4751-5006-a7c0-762962efe559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb94d878-d4e8-5899-993f-387995e390ec,tg:lhps:10399_#3,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,55 x 40,,,,,,,,,,,55 x 40,,,,,,,,,,,,,,,
eb94d878-d4e8-5899-993f-387995e390ec,tg:lhps:10399_#3,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,550.0,hoogte,millimeter,,,,,,,,,,,,,,,,
eb94d878-d4e8-5899-993f-387995e390ec,tg:lhps:10399_#3,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,400.0,breedte,millimeter,,,,,,,,,,,,,,,,
eb94d878-d4e8-5899-993f-387995e390ec,tg:lhps:10399_#3,e22_Items,3,,,,,,,,,,,,,,,,,,,tg:lhps:10399_#3,170737,T 37625 / A,eb94d878-d4e8-5899-993f-387995e390ec,tr:lh:6892,,,,,,,,,,
ebb47acd-59ab-5a3e-a615-010857b587d7,tg:lhps:25935_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:25935_#1,https://data.letterenhuis.be/ark:/24970/ebb47acd-59ab-5a3e-a615-010857b587d7
ebb47acd-59ab-5a3e-a615-010857b587d7,tg:lhps:25935_#1,e22_AcquisitionNumbers,1,,,,225212/3176,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb47acd-59ab-5a3e-a615-010857b587d7,tg:lhps:25935_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb47acd-59ab-5a3e-a615-010857b587d7,tg:lhps:25935_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92200,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769"",""uri"":""/repositories/11/archival_objects/178219"",""id"":""isad:lh:92200"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Openluchtmuseum der Beeldhouwkunst Middelheim"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/2327"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769,,,,,,,,,,,,,,,,,,,,
ebb47acd-59ab-5a3e-a615-010857b587d7,tg:lhps:25935_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,85 x 62,,,,,,,,,,,85 x 62,,,,,,,,,,,,,,,
ebb47acd-59ab-5a3e-a615-010857b587d7,tg:lhps:25935_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,850.0,hoogte,millimeter,,,,,,,,,,,,,,,,
ebb47acd-59ab-5a3e-a615-010857b587d7,tg:lhps:25935_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,620.0,breedte,millimeter,,,,,,,,,,,,,,,,
ebb47acd-59ab-5a3e-a615-010857b587d7,tg:lhps:25935_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:25935_#1,225212/3176,O 3369 / A (CM2178),ebb47acd-59ab-5a3e-a615-010857b587d7,tr:lh:7875,isad:lh:92200,,,,,,,,,
ebc40567-ab4d-557a-b7d9-21a2e67b5e4b,tg:lhps:62712_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:62712_#1,https://data.letterenhuis.be/ark:/24970/ebc40567-ab4d-557a-b7d9-21a2e67b5e4b
ebc40567-ab4d-557a-b7d9-21a2e67b5e4b,tg:lhps:62712_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>typografie: Oscar Jespers</p>
","<p>typografie: Oscar Jespers</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
ebc40567-ab4d-557a-b7d9-21a2e67b5e4b,tg:lhps:62712_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,119 x 84,,,,,,,,,,,119 x 84,,,,,,,,,,,,,,,
ebc40567-ab4d-557a-b7d9-21a2e67b5e4b,tg:lhps:62712_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,1190.0,hoogte,millimeter,,,,,,,,,,,,,,,,
