ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_AcquisitionNumbers,1,,,,221283,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_Conditions,2,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechterzijde revers</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: voorhoofd, rechterkraag</p>
</li>
<li>
<p>aantal kleine lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(03/09/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechterzijde revers</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: voorhoofd, rechterkraag</p>
</li>
<li>
<p>aantal kleine lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(03/09/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatvoetsc,h 2 b 14 d 14,,,,,,,,,,,,,,,"h 2 b 14 d 14 - height, width, depth, kenmerken/lhformatsc.lhformatvoetsc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"h 53 b 34 d 27,5",,,,,,,,,,,,,,,"h 53 b 34 d 27,5 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatvoetsc,,,,,,,,,,,,,20,hoogte van voetstuk,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatvoetsc,,,,,,,,,,,,,140,breedte van voetstuk,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatvoetsc,,,,,,,,,,,,,140,diepte van voetstuk,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,530,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,340,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,275,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:783_#1,K2 B 23 B,1586bc7c-1449-554c-a174-b5457b818138,,221283,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bustes,,
1586bc7c-1449-554c-a174-b5457b818138,tg:lhsc:783_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:767_#1,https://data.letterenhuis.be/ark:/24970/159a3f27-c22b-5fa0-a98b-f72df04a2849,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_AcquisitionNumbers,1,,,,232955,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_Acquisitions,1,tr:lh:9764,"dlod={""name"":""Archiefstukken van Jaak Rosseels"",""ark"":""ark:/24970/x0/b7c4d093-31e4-5cd8-bb78-8b3404bc13b7"",""uri"":""/repositories/11/accessions/1044751"",""id"":""tr:lh:9764"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b7c4d093-31e4-5cd8-bb78-8b3404bc13b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_Conditions,2,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: een kleine groene verfvlek op de snor</p>
</li>
</ul>
<p>(27/08/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: een kleine groene verfvlek op de snor</p>
</li>
</ul>
<p>(27/08/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"h 47 b 30,5 d 4",,,,,,,,,,,,,,,"h 47 b 30,5 d 4 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,470,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,305,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,40,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:767_#1,K2 B 19 E,159a3f27-c22b-5fa0-a98b-f72df04a2849,tr:lh:9764,232955,,,,,,,,,,,,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechtsonder: <em>Josuë Dupon</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,paint (coating),kenmerken/lhtechaanvsc.lhtechtaddsc,kenmerken/lhtechaanvsc.lhkleur,bronze (color),,,,,,,,,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plaques (flat objects),,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial patina,,,,,,
159a3f27-c22b-5fa0-a98b-f72df04a2849,tg:lhsc:767_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1204_#1,https://data.letterenhuis.be/ark:/24970/159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_AcquisitionNumbers,1,,,,99142,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_Acquisitions,1,tr:lh:2794,"dlod={""name"":""Schenking van Elza Buschmann-Van Rijswijck"",""ark"":""ark:/24970/x0/afd2d95c-6b01-5f9b-8535-2e3d262470b4"",""uri"":""/repositories/11/accessions/298961"",""id"":""tr:lh:2794"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/afd2d95c-6b01-5f9b-8535-2e3d262470b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96703,"dlod={""name"":""Beeldhouwwerken"",""ark"":""ark:/24970/x0/3a7a13dd-4c78-57b0-86fc-047e61cbc2dd"",""uri"":""/repositories/11/archival_objects/10347224"",""id"":""isad:lh:96703"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van ~[Elsa Buschmann-Van Rijswijck](au::3278)~"",""resourceArk"":""ark:/24970/x0/dbe3afa0-25ca-5ebf-a639-c270cbc88e2e"",""resourceURI"":""/repositories/11/resources/1833234"",""resourceID"":""isad:lh:17133"",""capacity"":""Beeldhouwwerken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/3a7a13dd-4c78-57b0-86fc-047e61cbc2dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>(10/09/2001)</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken</p>
</li>
<li>
<p>lacunes: achterkant sokkel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: overal kleintjes</p>
</li>
</ul>
<p>23/03/2004: Beschadiging aan rechterschouder (een &quot;hap&quot; eruit) Het ontbrekende<br />
afgeschampte stuk is niet teruggevonden.</p>
",,,,,,,,,"<p>(10/09/2001)</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken</p>
</li>
<li>
<p>lacunes: achterkant sokkel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: overal kleintjes</p>
</li>
</ul>
<p>23/03/2004: Beschadiging aan rechterschouder (een &quot;hap&quot; eruit) Het ontbrekende<br />
afgeschampte stuk is niet teruggevonden.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,h 63 b 31 d 19,,,,,,,,,,,,,,,"h 63 b 31 d 19 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,630,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,310,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,190,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:1204_#1,K2 B 59 A,159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tr:lh:2794,99142,,isad:lh:96703,,,,,,,,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechterzijde: <em>AL MIO ILLUSTRO / AMICO PITTORE / C.VERLAT / JPECHER 1879</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,paint (coating),kenmerken/lhtechaanvsc.lhtechtaddsc,kenmerken/lhtechaanvsc.lhkleur,beige (color),,,,,,,,,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bustes,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial patina,,,,,,
159af83d-e7ab-5fc8-bc19-dd5ec8b2beca,tg:lhsc:1204_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.0,open
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1595_#1,https://data.letterenhuis.be/ark:/24970/15bd315f-a727-52c6-aa0a-4dc8203739a8,,,
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_AcquisitionNumbers,1,,,,199592,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_Acquisitions,1,tr:lh:7669,"dlod={""name"":""Schenking van Lutgardis Dosfel"",""ark"":""ark:/24970/x0/a9c048fb-2d84-5c31-83ad-fd83a23f9a99"",""uri"":""/repositories/11/accessions/820586"",""id"":""tr:lh:7669"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a9c048fb-2d84-5c31-83ad-fd83a23f9a99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>Vuil, roestvlekken, licht beschadigd: afschilfering. 4/09/2003</p>
",,,,,,,,,"<p>Vuil, roestvlekken, licht beschadigd: afschilfering. 4/09/2003</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"h 23,5 b 18,5",,,,,,,,,,,,,,,"h 23,5 b 18,5 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:1595_#1,K2 B 37 B,15bd315f-a727-52c6-aa0a-4dc8203739a8,tr:lh:7669,199592,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>voorzijde: <em>de Clercq</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,kenmerken/lhtechbasissc.lhkleur,white (color),,,,,,,,,,,,,,
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plaques (flat objects),,
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:457_#1,https://data.letterenhuis.be/ark:/24970/15bf9319-3f5f-5112-b349-50796eb9b8d3,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_AcquisitionNumbers,1,,,,78228,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96801,"dlod={""name"":""Beeldhouwwerken"",""ark"":""ark:/24970/x0/63ffed46-0af0-56f4-9af4-921e09c14d11"",""uri"":""/repositories/11/archival_objects/10357710"",""id"":""isad:lh:96801"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van ~[Hugo Verriest](au::19775)~"",""resourceArk"":""ark:/24970/x0/6e04c654-08cf-5247-ac27-09398b0ebcd5"",""resourceURI"":""/repositories/11/resources/120485"",""resourceID"":""isad:lh:1126"",""capacity"":""Beeldhouwwerken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/63ffed46-0af0-56f4-9af4-921e09c14d11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_Conditions,3,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: linkervleugel stormvogel</p>
</li>
<li>
<p>lacunes: in de vleugel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: linkerbovenbeen</p>
</li>
</ul>
<p>(11/09/2001)</p>
<p>1/09/2004: Goed, gerestaureerd door privérestauratrice Kim Raymakers.</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: linkervleugel stormvogel</p>
</li>
<li>
<p>lacunes: in de vleugel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: linkerbovenbeen</p>
</li>
</ul>
<p>(11/09/2001)</p>
<p>1/09/2004: Goed, gerestaureerd door privérestauratrice Kim Raymakers.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,h 107 b 25 d 55,,,,,,,,,,,,,,,"h 107 b 25 d 55 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,1070,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,250,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,550,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:457_#1,K2 B,15bf9319-3f5f-5112-b349-50796eb9b8d3,,78228,,isad:lh:96801,,,,,,,,,,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_Marks,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Op het rechterzijvlak van het voetstuk: <em>Jul.Lagae</em></p>
<p>Op de voorzijde van het voetstuk: <em>Albrecht Rodenbach</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,,,,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,paint (coating),kenmerken/lhtechaanvsc.lhtechtaddsc,kenmerken/lhtechaanvsc.lhkleur,black (color),,,,,,,,,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gsf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-length figures,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvsc.lhtechtaddsc,xpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial patina,,,,,,
15bf9319-3f5f-5112-b349-50796eb9b8d3,tg:lhsc:457_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.0,permission required
15e412ac-61c4-53c1-b971-0cf47e44abcc,tg:lhsc:1256_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1256_#1,https://data.letterenhuis.be/ark:/24970/15e412ac-61c4-53c1-b971-0cf47e44abcc,,,
15e412ac-61c4-53c1-b971-0cf47e44abcc,tg:lhsc:1256_#1,e22_AcquisitionNumbers,1,,,,WK,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15e412ac-61c4-53c1-b971-0cf47e44abcc,tg:lhsc:1256_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatvoetsc,"h 25,5",,,,,,,,,,,,,,,"h 25,5 - height, width, depth, kenmerken/lhformatsc.lhformatvoetsc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15e412ac-61c4-53c1-b971-0cf47e44abcc,tg:lhsc:1256_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"h 55,5 b 27 d 30",,,,,,,,,,,,,,,"h 55,5 b 27 d 30 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15e412ac-61c4-53c1-b971-0cf47e44abcc,tg:lhsc:1256_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,555,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15e412ac-61c4-53c1-b971-0cf47e44abcc,tg:lhsc:1256_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,270,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
