ResourceID,brocade.id,card,dataset,material_source,Material,colour_source,Colour
6631be44-b41b-5ee8-aa12-de7fadc4b2d1,tg:lhtk:5549_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,cardboard,,
6631be44-b41b-5ee8-aa12-de7fadc4b2d1,tg:lhtk:5549_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,India ink (ink),,
2e0464dc-4c24-57f2-a393-d1ac127c6017,tg:lhtk:11624_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
2e0464dc-4c24-57f2-a393-d1ac127c6017,tg:lhtk:11624_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
2e0464dc-4c24-57f2-a393-d1ac127c6017,tg:lhtk:11624_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
bc521a9e-57c2-5539-8c41-95f2c6bdfba9,tg:lhtk:7251_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,sketchbooks,,
bc521a9e-57c2-5539-8c41-95f2c6bdfba9,tg:lhtk:7251_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
1abfc530-0dd8-5fc7-91df-2f32073a628a,tg:lhtk:12436_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
1abfc530-0dd8-5fc7-91df-2f32073a628a,tg:lhtk:12436_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
1abfc530-0dd8-5fc7-91df-2f32073a628a,tg:lhtk:12436_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
736b9045-222e-5538-a832-032511f6b326,tg:lhtk:10256_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
736b9045-222e-5538-a832-032511f6b326,tg:lhtk:10256_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
9693e873-c025-508d-9e55-d0d4eed552b5,tg:lhtk:5431_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
9693e873-c025-508d-9e55-d0d4eed552b5,tg:lhtk:5431_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,India ink (ink),,
2f92d9bb-0d16-5053-80d5-7d9a777a1238,tg:lhtk:14012_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
2f92d9bb-0d16-5053-80d5-7d9a777a1238,tg:lhtk:14012_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,chalk sticks,,
815bf08c-ff69-5e18-b4d9-280bb6a31fc5,tg:lhtk:4053_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
815bf08c-ff69-5e18-b4d9-280bb6a31fc5,tg:lhtk:4053_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
cda451bd-8531-50ab-8738-f6c82164b863,tg:lhtk:5559_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
cda451bd-8531-50ab-8738-f6c82164b863,tg:lhtk:5559_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,chalk sticks,kenmerken/lhtechbasistk.lhkleur,white (color)
cda451bd-8531-50ab-8738-f6c82164b863,tg:lhtk:5559_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
f33d80d3-55e0-5ce9-9e8a-53797caf0199,tg:lhtk:11634_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
f33d80d3-55e0-5ce9-9e8a-53797caf0199,tg:lhtk:11634_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
084ebb8a-054d-5173-be18-0cf08af73a5a,tg:lhtk:1675_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
084ebb8a-054d-5173-be18-0cf08af73a5a,tg:lhtk:1675_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
e6e7b799-156f-50b8-af76-df69ca8ef53f,tg:lhtk:8953_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
e6e7b799-156f-50b8-af76-df69ca8ef53f,tg:lhtk:8953_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
e6e7b799-156f-50b8-af76-df69ca8ef53f,tg:lhtk:8953_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,ball-point pens,kenmerken/lhtechaanvtk.lhkleur,red (color)
d4024369-2fc9-5027-bfd6-912737adb294,tg:lhtk:3015_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
d4024369-2fc9-5027-bfd6-912737adb294,tg:lhtk:3015_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,charcoal (material),,
d46768b2-da03-562b-b2be-e521d72d547f,tg:lhtk:13054_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
d46768b2-da03-562b-b2be-e521d72d547f,tg:lhtk:13054_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,ink,,
07648cd9-79f3-55d1-8bfe-85fba071df95,tg:lhtk:10246_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
07648cd9-79f3-55d1-8bfe-85fba071df95,tg:lhtk:10246_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
b8d40da3-8692-538b-9602-ae629e2ffe46,tg:lhtk:5421_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
b8d40da3-8692-538b-9602-ae629e2ffe46,tg:lhtk:5421_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,India ink (ink),,
f8458c7e-ff84-5207-b6a6-84d7e0c13ddb,tg:lhtk:7241_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,sketchbooks,,
f8458c7e-ff84-5207-b6a6-84d7e0c13ddb,tg:lhtk:7241_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
01a5f01b-00b5-5f03-b1b3-5f40fdabe975,tg:lhtk:12426_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
01a5f01b-00b5-5f03-b1b3-5f40fdabe975,tg:lhtk:12426_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
01a5f01b-00b5-5f03-b1b3-5f40fdabe975,tg:lhtk:12426_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
2a6680db-e69c-5276-928d-bfa3b3f801e6,tg:lhtk:3650_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
2a6680db-e69c-5276-928d-bfa3b3f801e6,tg:lhtk:3650_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
37f605fc-a395-50a0-906f-e88bb67dfc32,tg:lhtk:13611_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,cardboard,kenmerken/lhdragerico.lhkleur,white (color)
37f605fc-a395-50a0-906f-e88bb67dfc32,tg:lhtk:13611_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,ink,kenmerken/lhtechbasistk.lhkleur,black (color)
d15be0f8-a575-5077-9755-17509766da2a,tg:lhtk:6076_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
d15be0f8-a575-5077-9755-17509766da2a,tg:lhtk:6076_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
0814d4dc-8362-5c88-af75-6ce65048adbf,tg:lhtk:14657_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
0814d4dc-8362-5c88-af75-6ce65048adbf,tg:lhtk:14657_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
0814d4dc-8362-5c88-af75-6ce65048adbf,tg:lhtk:14657_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,chalk sticks,,
b8f031e0-ec98-5b2f-b347-5c0a3dd8d03e,tg:lhtk:4616_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
b8f031e0-ec98-5b2f-b347-5c0a3dd8d03e,tg:lhtk:4616_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
ce1d6bba-bafa-5ddd-9fa1-74cc0e7b2b33,tg:lhtk:11071_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ce1d6bba-bafa-5ddd-9fa1-74cc0e7b2b33,tg:lhtk:11071_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
ce1d6bba-bafa-5ddd-9fa1-74cc0e7b2b33,tg:lhtk:11071_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
fabefd60-ce56-5097-b720-f6e42bae5b9b,tg:lhtk:13769_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,white (color)
fabefd60-ce56-5097-b720-f6e42bae5b9b,tg:lhtk:13769_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),kenmerken/lhtechbasistk.lhkleur,black (color)
27de73cf-9120-524d-bd73-a668b32547d7,tg:lhtk:7404_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
27de73cf-9120-524d-bd73-a668b32547d7,tg:lhtk:7404_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
363c3208-82d2-5cba-b98d-ae8518ecac45,tg:lhtk:2222_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
363c3208-82d2-5cba-b98d-ae8518ecac45,tg:lhtk:2222_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,India ink (ink),,
ec4fefbf-0a0a-504f-8237-695c168ed761,tg:lhtk:11890_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ec4fefbf-0a0a-504f-8237-695c168ed761,tg:lhtk:11890_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
645e4055-04f0-5cfa-aa61-94a9a568b91f,tg:lhtk:12263_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
645e4055-04f0-5cfa-aa61-94a9a568b91f,tg:lhtk:12263_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,ink,,
5d67bb96-32b3-5f6a-a833-72784eee6e70,tg:lhtk:10403_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
5d67bb96-32b3-5f6a-a833-72784eee6e70,tg:lhtk:10403_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
40af2bb0-ff9b-5709-b39d-cc377f193b6b,tg:lhtk:15225_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
40af2bb0-ff9b-5709-b39d-cc377f193b6b,tg:lhtk:15225_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
b874f0ac-4ae7-5cc1-89a9-a9c8b37bafd0,tg:lhtk:11109_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
b874f0ac-4ae7-5cc1-89a9-a9c8b37bafd0,tg:lhtk:11109_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
5ec6e292-b06b-5dda-b557-abcf443fe708,tg:lhtk:6897_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
5ec6e292-b06b-5dda-b557-abcf443fe708,tg:lhtk:6897_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
26ae29d2-ac9b-5e6e-974a-3aa8d18d1047,tg:lhtk:5264_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
26ae29d2-ac9b-5e6e-974a-3aa8d18d1047,tg:lhtk:5264_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,India ink (ink),,
ce3635a4-d846-5d65-8059-86441ea15abb,tg:lhtk:4606_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ce3635a4-d846-5d65-8059-86441ea15abb,tg:lhtk:4606_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,India ink (ink),,
41dd8822-54d8-574f-b11d-d61e7438de2c,tg:lhtk:14647_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
41dd8822-54d8-574f-b11d-d61e7438de2c,tg:lhtk:14647_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
41dd8822-54d8-574f-b11d-d61e7438de2c,tg:lhtk:14647_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,chalk sticks,,
9f6f5779-b6fd-53e6-96bd-5dc962495c42,tg:lhtk:11061_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
9f6f5779-b6fd-53e6-96bd-5dc962495c42,tg:lhtk:11061_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,India ink (ink),,
6dd99945-92d3-5d98-b565-0fe564199e09,tg:lhtk:13601_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
6dd99945-92d3-5d98-b565-0fe564199e09,tg:lhtk:13601_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,India ink (ink),,
6feb144f-154f-52cd-9fd0-28f6c4514f2b,tg:lhtk:9395_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
6feb144f-154f-52cd-9fd0-28f6c4514f2b,tg:lhtk:9395_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),kenmerken/lhtechbasistk.lhkleur,gray (color)
8c08f151-cd7f-588a-b2b8-90416ad3962f,tg:lhtk:6066_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
8c08f151-cd7f-588a-b2b8-90416ad3962f,tg:lhtk:6066_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
1cd7b7d8-bca2-5563-8831-5e03c673f20a,tg:lhtk:10413_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
1cd7b7d8-bca2-5563-8831-5e03c673f20a,tg:lhtk:10413_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
bbd2ad24-2e28-5bfb-a8f4-ec62e4bd7f0c,tg:lhtk:11119_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
bbd2ad24-2e28-5bfb-a8f4-ec62e4bd7f0c,tg:lhtk:11119_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
bbd2ad24-2e28-5bfb-a8f4-ec62e4bd7f0c,tg:lhtk:11119_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
67657ff7-106a-522a-b860-6e1e8bdb58bb,tg:lhtk:5274_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
67657ff7-106a-522a-b860-6e1e8bdb58bb,tg:lhtk:5274_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,India ink (ink),,
67657ff7-106a-522a-b860-6e1e8bdb58bb,tg:lhtk:5274_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,
84f08966-e0f6-54d5-a136-ff45491e24ca,tg:lhtk:3738_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
84f08966-e0f6-54d5-a136-ff45491e24ca,tg:lhtk:3738_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
d084e70e-dae5-5b34-9f6f-6e67dc126bcf,tg:lhtk:13779_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,white (color)
d084e70e-dae5-5b34-9f6f-6e67dc126bcf,tg:lhtk:13779_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),kenmerken/lhtechbasistk.lhkleur,black (color)
dc4ff2bb-5de9-5c86-9af4-31fbfcf3ab7d,tg:lhtk:7414_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
dc4ff2bb-5de9-5c86-9af4-31fbfcf3ab7d,tg:lhtk:7414_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
97d1a1a5-68ef-53db-a233-fc6127169f2a,tg:lhtk:11880_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
97d1a1a5-68ef-53db-a233-fc6127169f2a,tg:lhtk:11880_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
5b9909b1-ff6e-5721-a157-9a098aac060a,tg:lhtk:12273_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
5b9909b1-ff6e-5721-a157-9a098aac060a,tg:lhtk:12273_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,India ink (ink),,
0d7882a4-8a3a-5cbb-93a4-96fedbee5ac1,tg:lhtk:11317_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
0d7882a4-8a3a-5cbb-93a4-96fedbee5ac1,tg:lhtk:11317_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,India ink (ink),,
d0f2b3c8-31bb-59e6-900c-b2ab90529d7f,tg:lhtk:14531_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
d0f2b3c8-31bb-59e6-900c-b2ab90529d7f,tg:lhtk:14531_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
6f7ae57a-c132-523c-a1c6-1e31cab91f54,tg:lhtk:13577_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
6f7ae57a-c132-523c-a1c6-1e31cab91f54,tg:lhtk:13577_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,India ink (ink),,
b7bb23e3-0ef0-5038-a2f4-f07370023f3a,tg:lhtk:15143_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
b7bb23e3-0ef0-5038-a2f4-f07370023f3a,tg:lhtk:15143_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
b7bb23e3-0ef0-5038-a2f4-f07370023f3a,tg:lhtk:15143_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
c7cc78ba-621a-57fb-ac9f-b1cd79dc10b9,tg:lhtk:5102_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
c7cc78ba-621a-57fb-ac9f-b1cd79dc10b9,tg:lhtk:5102_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,India ink (ink),,
77a014f0-9d36-54b1-8d54-029119c2ebc4,tg:lhtk:10765_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
77a014f0-9d36-54b1-8d54-029119c2ebc4,tg:lhtk:10765_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
87c1bfff-aacd-565b-adda-c0dc3db71dc7,tg:lhtk:9802_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
87c1bfff-aacd-565b-adda-c0dc3db71dc7,tg:lhtk:9802_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
0f094736-63a5-5008-bed8-f9b318b48e95,tg:lhtk:14449_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
0f094736-63a5-5008-bed8-f9b318b48e95,tg:lhtk:14449_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
688672f2-21da-5732-a03a-240b174ed022,tg:lhtk:2144_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
688672f2-21da-5732-a03a-240b174ed022,tg:lhtk:2144_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
98385c86-b0b3-5e01-b17c-233c2a829d18,tg:lhtk:8491_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
98385c86-b0b3-5e01-b17c-233c2a829d18,tg:lhtk:8491_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
ea5804d4-497e-5445-8fed-0ad6dbe05b5d,tg:lhtk:6268_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ea5804d4-497e-5445-8fed-0ad6dbe05b5d,tg:lhtk:6268_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
5346b4f7-6c1b-5d9f-b71d-9f1cababfe15,tg:lhtk:6814_#2,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
5346b4f7-6c1b-5d9f-b71d-9f1cababfe15,tg:lhtk:6814_#2,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
05ccac29-0c8c-567a-b30a-222d05bf4c83,tg:lhtk:12105_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
05ccac29-0c8c-567a-b30a-222d05bf4c83,tg:lhtk:12105_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
c0858618-9ff4-5d52-ad47-90d8b7fe2930,tg:lhtk:7762_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
c0858618-9ff4-5d52-ad47-90d8b7fe2930,tg:lhtk:7762_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
bfee340e-072a-5161-a3a0-1d76b013cec3,tg:lhtk:13567_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
bfee340e-072a-5161-a3a0-1d76b013cec3,tg:lhtk:13567_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
0ea92290-e34d-5dce-b7b3-8bf895b4e8c9,tg:lhtk:1346_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,chalk sticks,kenmerken/lhtechaanvtk.lhkleur,red (color)
583b4048-4393-5ec9-98ae-c42cba0a2b00,tg:lhtk:11307_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
583b4048-4393-5ec9-98ae-c42cba0a2b00,tg:lhtk:11307_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
583b4048-4393-5ec9-98ae-c42cba0a2b00,tg:lhtk:11307_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
3a414473-a4a3-5372-a953-412b1c48a890,tg:lhtk:4560_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
3a414473-a4a3-5372-a953-412b1c48a890,tg:lhtk:4560_#1,e22_MaterialColour,lhtk,,,kenmerken/lhtechbasistk.lhkleur,black (color)
fb66fb04-4414-5bfb-b08a-6a2ab6584649,tg:lhtk:14521_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
fb66fb04-4414-5bfb-b08a-6a2ab6584649,tg:lhtk:14521_#1,e22_MaterialColour,lhtk,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,
69e14681-f633-5f29-8814-8d1940e34a03,tg:lhtk:6278_#1,e22_MaterialColour,lhtk,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
69e14681-f633-5f29-8814-8d1940e34a03,tg:lhtk:6278_#1,e22_MaterialColour,lhtk,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,
