ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,adm.isadPartOf,Location Number,adm.note,Warehouse Location (begin),Serial Number,Warehouse Location (ende)
3212b995-681a-5189-8b86-f9028246a51e,tg:lhtk:13044,Items,1,tr:lh:2397,,isad:lh:129467,,,,GG 311 / 20,
ddc44803-fae3-53f6-940b-db8fb38df390,tg:lhtk:3557,Items,1,tr:lh:7740,200982,isad:lh:97247,Planex KP / S 5621,,,,
761a140a-80db-5328-ac90-0fe8e31e2016,tg:lhtk:13551,Items,1,tr:lh:9228,220902/16,isad:lh:144007,,,,,
65feb4ea-ce87-532a-a597-ab66a3e71469,tg:lhtk:3042,Items,1,tr:lh:4627,88422/2,,Planex GT / B 7195,"**Publicatie**Bontridder, Albert, _Zelfverbranding_. Antwerpen: De Galge, 1971, 112 p.",,,
1d479b1c-724d-567c-aec0-1d5f2fe094d6,tg:lhtk:4787,Items,1,tr:lh:5448,106961/3,isad:lh:97335,C 3396 / I (doos 2),,,,
b4197e8c-e000-5557-9e47-525c7776b9f5,tg:lhtk:5895,Items,1,tr:lh:7494,197361/30,isad:lh:97382,S 9978 / I (Doos 1),,,,
39ea819e-50c7-54a1-a1da-8fa316f08f34,tg:lhtk:6240,Items,1,tr:lh:5482,107887/1e,isad:lh:167333,D 4813 / I (Doos 3),**Publicatie** K.N.S. van Antwerpen van 29-11-1952 tot 04-12-1952.,,,
e884a617-aef5-56b5-9ba2-47b999a9f82b,tg:lhtk:11096,Items,1,tr:lh:2432,,isad:lh:127271,D 1175 / I (Doos 9),,,,
97795cda-e599-5b96-87d5-93ae125d0c02,tg:lhtk:13101,Items,1,tr:lh:2397,,isad:lh:129757,,,,GG 311 / 23,
f3384436-721a-5184-a44a-ab8b8627603f,tg:lhtk:3412,Items,1,tr:lh:2677,53003/13,isad:lh:97203,D 295 / B1 (Ary Delen aan Antoon Herckenrath),"Bijlage bij brief van Ary Delen aan Antoon Herckenrath, dd.0 21 juli 1941",,,
2d04f091-0da2-5b41-9f08-e388599480c3,tg:lhtk:6610,Items,1,tr:lh:7468,197187/10,isad:lh:97214,Planex GT / C 33943,,,,
241b7b0d-363b-5410-ad20-69f4b6133964,tg:lhtk:7902,Items,1,tr:lh:3225,64283/13,isad:lh:97430,Planex GT / O 1622,"**Publicatie** Tichelen, van, Hendrik - Offel, van, Edmond [ill.], _Versjes en liedjes voor 't jonge volkje._ Antwerpen: De Vos & Van der Groen, [1906], 95 p., p. 62.",,,
ca30f7fd-480c-5986-ac1d-9fe2ec42f66d,tg:lhtk:12340,Items,1,tr:lh:7337,115942/8,isad:lh:128285,O 393 / I,,V1 B 75 C6,,
afd9e896-b5f9-5498-94c1-20ea04b362fb,tg:lhtk:5196,Items,1,tr:lh:7634,212900/16,isad:lh:97358,V 3915 / I,,,,
48ad4b69-75e7-5e42-be28-405741b60307,tg:lhtk:2653,Items,1,,98018/2,,Planex GT / P 3445,"**Publikatie (van de tekst):** Pernath, Hugues C., _Mijn tegenstem. Gedichten
1966-1973._ Antwerpen: Pink Editions & Productions, 1973, p. 44.",,,
67e887a5-70df-5470-8457-12cda1898c8c,tg:lhtk:3941,Items,1,tr:lh:5330,105044/14,isad:lh:97173,M 51648 / I,"Het boek werd in 1937 door uitgeverij """"Het Spectrum"""" uitgegeven, met 117
bladzijden.

Tweede druk werd door de N.V. Vonksteen te Langemark gedrukt

in herfst van 1941, in opdracht van Kunstuitgeverij """"Pro Arte"""", bevatte 116
bladzijden

Als titeblad - in het boek van 1941

Licht veranderde versie van deze tekening was uitgegeven als titelpagina in
het boek van 1937",,,
54b1e483-e57f-585d-ac71-496f6a5eb484,tg:lhtk:11995,Items,1,tr:lh:2432,47311/140,isad:lh:128074,D 1175 / I (Doos 7),,,,
e4048b1d-ca9a-5fba-8026-8f78ce925bb6,tg:lhtk:12710,Items,1,tr:lh:7337,115923/57,isad:lh:128551,O 393 / I,,V1 B 75 C6,,
f8d82525-8d81-5949-bfae-3730bbecaa41,tg:lhtk:13802,Items,1,tr:lh:140125,,,"Planex GT / VI,3",,,,
528bde26-c4f2-5531-a5ff-fe19807436e9,tg:lhtk:2203,Items,1,tr:lh:3021,61120/2,isad:lh:97061,Planex KP / S 595,,,,
ced05421-ac32-5c97-b133-db21ee1da193,tg:lhtk:7001,Items,1,tr:lh:7410,196167/9,isad:lh:97421,Planex GT / H 1433,,,,
97747e92-fd7b-5071-a1f7-414373707cce,tg:lhtk:2829,Items,1,,100919,,"Planex GP / X, 2",Kopie naar een tekening van Jules Fonteyne.,,,
eede8a6b-ee9b-5162-9451-7be73f22456e,tg:lhtk:13228,Items,1,tr:lh:5399,197496/30,isad:lh:130147,,,,,
a086876d-16d8-5d10-b58e-ddc72e929873,tg:lhtk:11215,Items,1,tr:lh:2432,,isad:lh:127278,D 1175 / I (Doos 10),,,,
adeae917-18ab-5103-964c-8b82c64d2267,tg:lhtk:14017,Items,1,,,isad:lh:97258,L 16136 / I (Planex GT),,,,
26a02bd1-6b21-5611-bcd4-a6458b911457,tg:lhtk:10957,Items,1,tr:lh:2432,47441/97,isad:lh:127163,D 1175 / I (Doos 9),,,,
5234909e-7a0b-5151-a4a0-c3a2d9e6f42f,tg:lhtk:9766,Items,1,tr:lh:1217,,isad:lh:125576,D 89 / I (Map 1),,,,
2b2bc844-f874-52f3-bd5a-a091012d40f6,tg:lhtk:13678,Items,1,,,isad:lh:144350,S 594 / I,,,,
e0c631f3-71a8-5fa2-9e78-5bf95ad60862,tg:lhtk:11645,Items,1,tr:lh:2432,47440/283,isad:lh:127953,D 1175 / I (Doos 4),,,,
33901d01-fb26-511e-94af-e47ee4ef4797,tg:lhtk:2983,Items,1,tr:lh:3054,60829/78a,isad:lh:97185,B 366 / I,,,,
1f31e0c8-315d-5b07-99b0-999ca51f5c4c,tg:lhtk:6169,Items,1,tr:lh:5482,107924/6,isad:lh:167344,D 4813 / I (Doos 4),D 4813 / 449,,,
3e279009-43be-58bf-a484-0a4972210ade,tg:lhtk:10404,Items,1,tr:lh:6878,73865,isad:lh:126298,D 89 / I (1),,,,
9017dfe3-24ad-5908-9779-68d9bccc2f72,tg:lhtk:8527,Items,1,,215879/25,,Planex GT / T 292,,,,
e0ac8d50-2cc5-5baf-b7f0-4f14582b002f,tg:lhtk:12439,Items,1,tr:lh:7337,115957/16,isad:lh:128369,O 393 / I,,V1 B 75 C6,,
7b013b30-6934-597c-a421-824ee8b10734,tg:lhtk:7328,Items,1,tr:lh:5300,104357/141bis,isad:lh:97427,V 444 / I,,,,
c6d3f9ed-1a37-5ea0-aefa-51b9461340a5,tg:lhtk:7282,Items,1,tr:lh:5300,104388/1b,isad:lh:97427,V 444 / I,,,,
029867e6-ea38-5f76-a9a8-3fdf13fda5b8,tg:lhtk:10054,Items,1,tr:lh:1217,,isad:lh:125820,D 89 / I (Map 3),,,,
6a68904f-caf7-5737-94da-0f13a76cd0a0,tg:lhtk:12069,Items,1,tr:lh:2432,47311/47,isad:lh:128073,D 1175 / I (Doos 7),,,,
afe10282-c195-557d-adb9-a491f7c8278c,tg:lhtk:8177,Items,1,tr:lh:3490,68839/1,isad:lh:96917,Planex GT / P 272639 (doos 3),,,,
4d141080-d669-508d-bb39-6252627fb882,tg:lhtk:12593,Items,1,tr:lh:2397,,isad:lh:128458,,,,GG 311 / 4,
ef6e66b2-2969-5fe7-99e8-11d80d5ba745,tg:lhtk:4857,Items,1,tr:lh:5448,106964/18b,isad:lh:97335,C 3396 / I (doos 2),,,,
472b6d54-1ab1-58d7-9aae-e164d0dfcfa1,tg:lhtk:2080,Items,1,tr:lh:3992,76138/3,isad:lh:97076,SC 46 E 1,,,,
5ec7d8d0-1890-53b1-8f89-253ce13e79dd,tg:lhtk:7778,Items,1,tr:lh:2974,60258/18b,isad:lh:97005,V 115 / I,,,,
fddb7704-432b-5dd1-9c10-19fba9febb7a,tg:lhtk:14851,Items,1,tr:lh:140310,,isad:lh:175694,,,,ICO-GF-004,
8e00ef68-899e-5ca6-a938-d88c5491a699,tg:lhtk:12086,Items,1,tr:lh:2432,47312/126,isad:lh:128073,D 1175 / I (Doos 7),,,,
5d46c583-16e0-5a7f-a316-234587763f46,tg:lhtk:5250,Items,1,tr:lh:5826,129056/6,,H 538 / I,"**Publikatie:**

Tony: _Ernest Staas. Advokaat_. Antwerpen: De Vries-Brouwers, 1954, p. 18.",,,
3f687874-73fe-5825-aac2-17bd6658b60a,tg:lhtk:6885,Items,1,,199106,,SC 59 B 1,,,,
2cbb6db5-0bb8-570c-8017-d6ff432b7fa5,tg:lhtk:7797,Items,1,tr:lh:2974,60258/25,isad:lh:97005,V 115 / I,,,,
cad0fdb4-8070-5e31-99a9-a02cffc1146c,tg:lhtk:8462,Items,1,tr:lh:5764,118412/6,isad:lh:97457,Planex GT / S 255,,,,
d14c5195-4e9a-53bf-8e21-2d2582f3d5a4,tg:lhtk:10541,Items,1,,,isad:lh:126721,D 1175 / I (Doos 1),RO 1,,,
2e50c99d-0533-512e-8eb6-4ac528d23805,tg:lhtk:4912,Items,1,tr:lh:5448,106965/34,isad:lh:97335,C 3396 / I (doos 2),2de exemplaar inschrnr 106965/32,,,
7fd77c84-1ce7-5afe-b6d9-04fb89756998,tg:lhtk:5600,Items,1,tr:lh:7632,213697/7,,J 4453/ I,,K1 B 23 E1,,
a761160d-f290-5e71-af39-f7bdeb1e1ab4,tg:lhtk:8032,Items,1,,219526,isad:lh:97426,"Planex GP / IX, 7",,,,
0c4d6906-d1d8-5802-8a3b-4017e9bd8713,tg:lhtk:10111,Items,1,tr:lh:1217,,isad:lh:125861,D 89 / I (Map 5),,,,
42d9117d-694f-59c6-a4bd-67412a45c448,tg:lhtk:12985,Items,1,tr:lh:2397,,isad:lh:129127,,,,GG 311 / 17,
c744a9ae-6773-504c-a049-690d92269f0b,tg:lhtk:14152,Items,1,tr:lh:140212,,,Planex GT / V 15504,,,,
cdb78509-b481-5883-8bd6-4b11a09bd871,tg:lhtk:9789,Items,1,tr:lh:4976,195078 / 41,isad:lh:125711,O 393 / I,,,,
88ef515a-11f7-58b0-a413-bb1e926ea711,tg:lhtk:13697,Items,1,,,isad:lh:144350,S 594 / I,,,,
ed636102-4139-56a9-9f92-6821e44ea3cf,tg:lhtk:4441,Items,1,tr:lh:2799,57439/6,isad:lh:96969,S 535 / I,,,,
b15ea1a6-451b-5c9d-b271-e361179485a2,tg:lhtk:1643,Items,1,,75234,,SC 40 C 1,,,,
5540e7ed-0c3a-5546-8033-fa5774ac5ff0,tg:lhtk:6186,Items,1,tr:lh:5482,107890/18,isad:lh:167333,D 4813 / I (Doos 3),"D 4813 / 337
**Publicatie** K.N.S. van Antwerpen van 29-11-1952 tot 04-12-1952. **Marges:** Nota's en kleine tekeningen i.v.m. de uitvoering van het kostuum en het maquilleren van de acteur",,,
f047221d-7484-5cea-a3ab-c535ccd9544c,tg:lhtk:11350,Items,1,tr:lh:7337,195162/38,isad:lh:127424,O 393 / Doos 10,,V1 B 75 C6,,
e1da04e4-a63d-55a1-9eb9-e29c24a1cada,tg:lhtk:14502,Items,1,tr:lh:140310,,isad:lh:175216,,,,ICO-GF-002,
22024c00-0237-5f6d-8d2f-6175f9ac94c6,tg:lhtk:4011,Items,1,tr:lh:4795,95476/4,isad:lh:96985,M 762 / I,,,,
e02b3be5-15b2-58f2-adec-4753961ef97c,tg:lhtk:10812,Items,1,tr:lh:2432,,isad:lh:127149,D 1175 / I (Doos 3),,,,
0c20dead-318b-5503-bc56-367cfdb3435a,tg:lhtk:11700,Items,1,tr:lh:2432,47440/476,isad:lh:127995,D 1175 / I (Doos 6),,,,
61b079f8-2f89-54dd-a0f9-5fa526dfb9ba,tg:lhtk:9623,Items,1,tr:lh:1217,,isad:lh:125271,D 89 / I (Map 1),,,,
169db98d-f3a8-5585-9161-cc556d0819e2,tg:lhtk:3039,Items,1,tr:lh:4550,87373/2,,Planex GT / B 7195,"**Publicatie: **Bontridder, Albert, _Zelfverbranding_. Antwerpen: De Galge,
1971, 112 p.",,,
b3e673ed-073c-59ac-b481-c4d1e5b31d21,tg:lhtk:11517,Items,1,tr:lh:2432,47440/429,isad:lh:127441,D 1175 / I (Doos 2),,,,
a4345a06-3a90-58df-8ae4-0ef79985d445,tg:lhtk:14715,Items,1,tr:lh:140310,,isad:lh:175595,,,,ICO-GF-003,
765c3585-b1d1-5c5a-b33c-e9429a9ad6ef,tg:lhtk:4206,Items,1,tr:lh:4370,84448/7,isad:lh:97312,P 737 / I KT,,K1 B 23 E3,,
db07ed38-ea12-54f4-a726-d5038b775e6b,tg:lhtk:3469,Items,1,,42961/6,,D 563 / I,,,,
d3b31004-5043-57d3-8c3e-0602f6b9bff1,tg:lhtk:11147,Items,1,tr:lh:2432,47191/17,isad:lh:127280,D 1175 / I (Doos 10),,,,
5fafff1e-b500-5311-8057-ff7debd507ff,tg:lhtk:13480,Items,1,tr:lh:139785,,isad:lh:143201,C 38192 / I,,,,
c87c9c1b-2899-5480-b61e-124308341f5c,tg:lhtk:4656,Items,1,tr:lh:6749,167285/21,isad:lh:97340,T 3467 / I,,,,
7666b42c-9a1a-5fe4-be7b-fb7e4f68059f,tg:lhtk:3193,Items,1,,195878/6,,B 633 / I,,,,
ddd6be71-0c0d-54b5-a75b-c108090efa18,tg:lhtk:7979,Items,1,tr:lh:2090,39919,isad:lh:96914,Planex GT / W 213 (doos I),"_Krabbel_ gemaakt tijdens één van de vergaderingen of lezingen van de
_Koninklijke Vlaamse Academie voor Taal- en Letterkunde_. Sommige kunstenaars
noemden deze tekeningen zelf _krabbels_. Zie o.a. het portret van Maurits
Sabbe door Felix Timmermans met een onderschrift van Herman Teirlinck.",,,
3e4c8378-b749-5d27-a9b1-ce64da8ac600,tg:lhtk:5944,Items,1,tr:lh:4131,80251/11,isad:lh:161466,D 4813 / I (Doos 1),Dit ontwerp werd niet gebruikt.,,,
d2f7b124-b240-53a4-877b-74f10d9bc040,tg:lhtk:8225,Items,1,tr:lh:3490,68836/3,isad:lh:96918,Planex GT / P 272639 (map 1),,,,
c03c54e5-ddfc-5531-878a-219b9765cd36,tg:lhtk:10306,Items,1,tr:lh:6878,170042,isad:lh:126297,D 89 / I (1),,,,
04681464-a17f-51c6-949e-90978fcac4c8,tg:lhtk:15104,Items,1,tr:lh:140310,,isad:lh:176650,,,,ICO-GF-009,
ea063d4f-9336-54ca-a7ae-e89242e7960c,tg:lhtk:5417,Items,1,tr:lh:5426,106495/4,isad:lh:118031,V 882 / I,,,,
7b8e2a32-0900-563d-88b9-1124357a268c,tg:lhtk:7580,Items,1,tr:lh:5702,109861/34,isad:lh:100727,P 7385 / I (doos 1),,,,
05a4315a-9a0c-595d-9eab-c6e07a9adb39,tg:lhtk:2278,Items,1,tr:lh:6886,177973,isad:lh:96951,Planex KP / S 935,Bijgevoegd : fotocopie van brief door Achiel Voet.,,,
861b6018-4742-594e-ab51-ded962150780,tg:lhtk:10756,Items,1,tr:lh:2432,47188/13,isad:lh:127002,D 1175 / I (Doos 3),,,,
a944e7f0-5525-572c-8ab8-ed8912f776de,tg:lhtk:11844,Items,1,tr:lh:2432,47312/16,isad:lh:128076,D 1175 / I (Doos 7),,,,
f438e5c6-a2c2-5de4-9415-76a267d7e412,tg:lhtk:9967,Items,1,tr:lh:1217,,isad:lh:125766,D 89 / I (Map 4),,,,
07a6b2c1-a144-5854-9578-aae029108b6d,tg:lhtk:13879,Items,1,tr:lh:6990,174899,,"Planex GT / VI,7",,,,
3e32551c-7e50-516c-a1ed-865786f7769c,tg:lhtk:12291,Items,1,tr:lh:7337,115937/2,isad:lh:128228,O 393 / I,,V1 B 75 C6,,
56702363-7541-5484-a470-8bdb4343a557,tg:lhtk:5047,Items,1,tr:lh:5448,106972/23,isad:lh:97335,C 3396 / I (doos 3),,,,
fc34e434-9c98-5e0c-ae43-672adc707450,tg:lhtk:3890,Items,1,tr:lh:5498,108207/39,isad:lh:171162,Planex GT / N 4525,"Oorspronkelijke tekening die gediend heeft ter illustratie van het boek van F.M. Olbrechts: """"Plastiek van Kongo"""" Antwerpen 1946.",,,
b99513a3-ac89-56de-b654-a46b83a7e16c,tg:lhtk:15041,Items,1,tr:lh:140310,,isad:lh:176342,,,,ICO-GF-008,
36595791-2e91-5c02-b57e-5033748a77b5,tg:lhtk:12784,Items,1,tr:lh:7337,115923/23,isad:lh:128659,O 393 / I,,V1 B 75 C6,,
7225a46b-373f-52d1-9aa3-1ecfa7a1bc1e,tg:lhtk:9988,Items,1,tr:lh:1217,,isad:lh:125810,D 89 / I (Map 4),,,,
1992d7e7-201d-5356-97df-ee0b9677ae3d,tg:lhtk:1842,Items,1,tr:lh:7356,195645/2,isad:lh:97014,Planex KP / D 3405,,,,
3ab39b57-e6ff-5a1f-b6d0-b4a85f6dd824,tg:lhtk:10243,Items,1,tr:lh:7337,195125/10,isad:lh:98623,O 393 / Doos 6A,,V1 B 75 C6,,
164578da-a8c0-52ef-91b9-f9205ef6dde1,tg:lhtk:5102,Items,1,tr:lh:5448,106973/9,isad:lh:97335,C 3396 / I (doos 3),,,,
e18dc95e-e49e-5122-a7a9-86d53ddd224b,tg:lhtk:10613,Items,1,,,isad:lh:126770,D 1175 / I (Doos 1),,,,
40743471-0fb2-599a-aa05-9dd2cc7b8287,tg:lhtk:8730,Items,1,tr:lh:5826,122914/8,,S 5621 / I (Doos 1),,,,
0e9582bd-86e7-56a6-883b-a6c8bc314f2b,tg:lhtk:9822,Items,1,tr:lh:1217,,isad:lh:125610,D 89 / I (Map 2),,,,
eadc6f25-67b1-5242-abfa-8bef4f16989e,tg:lhtk:11901,Items,1,tr:lh:7337,195174/33,isad:lh:127935,O 393 / Doos 11,,V1 B 75 C6,,
31333725-0722-59f1-a28f-93b8a92fd00a,tg:lhtk:13195,Items,1,tr:lh:2397,,isad:lh:129981,,,,GG 311 / 29,
804f2a24-2cd9-58a5-924b-68676ec7fa7e,tg:lhtk:14650,Items,1,tr:lh:140310,,isad:lh:175225,,,,ICO-GF-003,
9f45fae8-30a6-53cc-96ed-92366b2e5b14,tg:lhtk:4343,Items,1,tr:lh:3755,72402/2,isad:lh:97182,S 17158 / I,,,,
ea011a26-b1f1-56ba-89c1-2334acdcffd8,tg:lhtk:7996,Items,1,tr:lh:1114,20380/1,,Planex GT / W 213 (doos I),"_Krabbel_ gemaakt tijdens één van de vergaderingen of lezingen van de
_Koninklijke Vlaamse Academie voor Taal- en Letterkunde_. Sommige kunstenaars
noemden deze tekeningen zelf _krabbels_. Zie o.a. het portret van Maurits
Sabbe door Felix Timmermans met een onderschrift van Herman Teirlinck.",,,
d1da2956-373d-57eb-bee5-2427d6185851,tg:lhtk:9571,Items,1,tr:lh:1217,,isad:lh:125180,D 89 / I (Map 1),,,,
4f04621a-d9dd-5e59-817c-9cbf1198516d,tg:lhtk:11452,Items,1,tr:lh:2432,47312/141,isad:lh:127441,D 1175 / I (Doos 2),,,,
5a267ada-11ac-5603-bb3b-f128b10ca091,tg:lhtk:524,Items,1,,44997/40,,O 393 / I,,,,
55974970-ace3-5259-93d2-1ac283767720,tg:lhtk:5801,Items,1,tr:lh:6367,148725/84,isad:lh:97382,S 9978 / I (Doos 1),"**Publicatie** In _Nieuw Vlaanderen_, jg. 2 nr. 23, 6 juni 1936, p. 14. **Marges:** Aanwijzingen met potlood voor de drukker",,,
72e5398d-954c-5b9f-b8d3-f8f410e28c56,tg:lhtk:11002,Items,1,tr:lh:2432,47440/249,isad:lh:127162,D 1175 / I (Doos 9),,,,
4cdd9f83-69c4-56ef-b177-35d92d6de58f,tg:lhtk:7216,Items,1,tr:lh:5300,104356/a,isad:lh:97427,V 444 / I,Op achterzijde een schets in potlood.,,,
da3c0425-cba9-541e-aefe-e10df81a6575,tg:lhtk:8419,Items,1,tr:lh:7494,197361/34,isad:lh:97382,Planex GT / S 9978,,,,
40c9d32f-221e-5e2a-b503-af20362b686c,tg:lhtk:12507,Items,1,tr:lh:7337,115934/1,isad:lh:128425,O 393 / I,,V1 B 75 C6,,
2087de04-5eb9-5dfe-98d1-ceb10630eb38,tg:lhtk:2014,Items,1,tr:lh:4369,84446/1,isad:lh:97053,SC 45 D 1,,,,
5e7b5839-8b82-5d14-8baf-156ef7ee3bdb,tg:lhtk:6954,Items,1,,216830/2,isad:lh:126725,D 1175 / I (Doos 1),Het ontwerp werd niet gebruikt,,,
c69816e3-7ec7-5aad-8665-e4641995463a,tg:lhtk:4969,Items,1,tr:lh:5237,103281/7,isad:lh:96903,V 15895 / I,,,,
b5ddf7b3-7fd7-55bb-978e-d3e79e8ebba5,tg:lhtk:7646,Items,1,tr:lh:2974,60258/51d,isad:lh:97005,V 115 / I,"onderaan tekst in inkt, deel van sommen en annotaties op tegoverliggende bladzijde.",,,
fadf8cc4-9d06-527b-9ec9-542e695d1239,tg:lhtk:10490,Items,1,tr:lh:6878,170041/3,isad:lh:126301,D 89 / I (2),,,,
2dc4e221-a362-5255-ad90-aab1cc9c17b3,tg:lhtk:14980,Items,1,tr:lh:140310,,isad:lh:176384,,,,ICO-GF-004,
146d5691-10b9-542e-b2da-c444f36b2a92,tg:lhtk:12157,Items,1,tr:lh:2432,47441/147,isad:lh:128097,D 1175 / I (Doos 8),,,,
14110137-a7d8-5f6c-b641-a692c27c4573,tg:lhtk:14129,Items,1,tr:lh:140212,,,Planex GT / V 15504,,,,
b640a37f-5da5-51b5-8945-ed58df7356fa,tg:lhtk:9208,Items,1,tr:lh:3401,67278/1,isad:lh:97490,SC 75 / G 21227/I(GT),,,,
821ab640-8d04-5da5-9752-d47f97e22b2d,tg:lhtk:2917,Items,1,,122619,,B 366 / I,,,,
130c734c-8b32-53fb-8c10-d8d63217cb91,tg:lhtk:1638,Items,1,tr:lh:5800,120683/1,isad:lh:96940,Planex KP / B 921,Getekend door Pol Boudry??,,,
7a67132a-9942-5109-acc4-82f092ebd130,tg:lhtk:6057,Items,1,tr:lh:7800,215006/8,isad:lh:167350,D 4813 / I (Doos 2),D 4813 / 220,,,
6c15afc4-6bed-5ad8-a4d1-8dc05863d94d,tg:lhtk:1792,Items,1,tr:lh:5492,121375,,Planex KP / D 11479,,,,
b52a6ab3-bcc3-5198-a83a-57bb50f3b71e,tg:lhtk:11281,Items,1,tr:lh:7337,195160/2,isad:lh:127424,O 393 / Doos 10,,V1 B 75 C6,,
7c296ae5-7f22-53eb-ba47-0c5ff3af8698,tg:lhtk:14579,Items,1,tr:lh:140310,,isad:lh:175220,,,,ICO-GF-002,
abf0e45c-3886-5758-91d5-fc66138df0bd,tg:lhtk:10869,Items,1,tr:lh:7337,195151/1,isad:lh:127110,O 393 / Doos 8,,V1 B 75 C6,,
a3aa5bfe-a72d-5ca7-a271-8c57f5af70e0,tg:lhtk:12854,Items,1,tr:lh:2397,,isad:lh:128513,,,,GG 311 / 11,
2ce87262-638f-5b20-9edd-4aa4156f0b8d,tg:lhtk:9658,Items,1,tr:lh:1217,,isad:lh:125335,D 89 / I (Map 1),,,,
ae0e9346-2eb4-5c29-9689-1d12afcdbd05,tg:lhtk:13746,Items,1,,,,WW 184 / I Planex GT,,,,
61d29f96-97e7-5922-8bda-1a985ace1461,tg:lhtk:14083,Items,1,,,isad:lh:97258,L 16136 / I (Planex GT),,,,
3d123546-8eb8-5e3f-9886-1e12e2f2f97d,tg:lhtk:3255,Items,1,tr:lh:6530,160701/2,isad:lh:97204,C 2753 / I,,,,
310fdca6-a7f6-504c-94fc-cc7964447b59,tg:lhtk:4590,Items,1,tr:lh:5800,121330/2,isad:lh:96940,S 9981 / I,,,,
da3aaba4-9ed9-5866-8096-76397078f7c0,tg:lhtk:14596,Items,1,tr:lh:140310,,isad:lh:175221,,,,ICO-GF-003,
71de7061-81de-59ec-bd96-8338339873ff,tg:lhtk:2852,Items,1,tr:lh:2799,57440/4,isad:lh:97017,"Planex GP / X, 2","Collage van offset en foto, bijgewerkt met potlood.",,,
d2450c08-6d75-5e8e-a6d3-c1c535b39e8a,tg:lhtk:4085,Items,1,tr:lh:5626,112862/5g,isad:lh:97035,M 439 / I,,,,
88263ff9-1ba1-583b-ad49-a000ddcd7c1b,tg:lhtk:3740,Items,1,tr:lh:7740,201055/1,isad:lh:96923,S 5621 / I (Doos 3),,,,
cd776931-fbb5-5fe7-927b-e21781369126,tg:lhtk:11794,Items,1,tr:lh:2432,47311/143,isad:lh:127993,D 1175 / I (Doos 6),,,,
e91d7a0f-eec3-5603-9cc6-ffa6e18368f0,tg:lhtk:12911,Items,1,,,isad:lh:128179,G 21795 / I (Doos 1),,,,
0201a699-1f55-5fd9-a875-76e2998fce31,tg:lhtk:13603,Items,1,tr:lh:9228,134017,isad:lh:144142,"I 105 / I (Planex GT / VI,10 )",,V1 B,,
eab26cf3-328a-5417-91df-477de1c64ece,tg:lhtk:3310,Items,1,tr:lh:2681,53534/3,isad:lh:97203,Planex GP / H 5252 (doos 1),,,,
22217e18-799f-55bc-8761-f79b172798a2,tg:lhtk:6112,Items,1,tr:lh:5482,107904/2,isad:lh:167340,D 4813 / I (Doos 4),D 4813 / 458,,,
1ffbc3bf-8ebd-5ef3-9786-b26a5025cab9,tg:lhtk:12442,Items,1,tr:lh:7337,115887/1,isad:lh:128370,O 393 / I,,V1 B 75 C6,,
100b431c-c813-5947-9a1a-c67245c6c94e,tg:lhtk:4986,Items,1,tr:lh:5237,103279/4,isad:lh:96903,V 15895 / I,,,,
c36847f5-de01-5c68-b7bf-090d51a4fcd7,tg:lhtk:2151,Items,1,,202840,,SC 47 E 1,,,,
cc19503f-3ddf-5471-86b8-576d2d0c56c8,tg:lhtk:10185,Items,1,tr:lh:1217,,isad:lh:126069,D 89 / I (Map 6),,,,
4e97321b-cacd-5f3c-a4bd-250a138aa724,tg:lhtk:12012,Items,1,tr:lh:2432,47311/119,isad:lh:128074,D 1175 / I (Doos 7),,,,
a1b11d71-18b4-5ec4-a25b-bbf3dfe42023,tg:lhtk:6811,Items,1,tr:lh:5233,218566,isad:lh:97410,N 2374 / I,,,,
751be40e-5460-5ac6-9cf8-765bb9687fcc,tg:lhtk:7703,Items,1,tr:lh:2974,60258/43g,isad:lh:97005,V 115 / I,"[Academie, Fra Angelico, il jiudizio finale...etc.]_ notitie vermoedelijk
gemaakt tijdens een bezoek aan de galerie. Meerdere bladzijden.",,,
92c790d2-2142-5e41-8b18-cfd7971ac7f5,tg:lhtk:5010,Items,1,tr:lh:5237,103277/5,isad:lh:96903,V 15895 / I,,,,
80a5cd25-b263-5b5c-909c-48b107211498,tg:lhtk:10701,Items,1,tr:lh:7337,115451/1,isad:lh:126274,O 393 / Doos 7,,V1 B 75 C6,,
3ec8aa7d-2f84-5af5-88dc-62ab282cdfd8,tg:lhtk:8622,Items,1,,115882/12,,Planex GT / V 36657,,,,
d99d5b70-4760-5379-bd98-aa4c90de7f96,tg:lhtk:9930,Items,1,tr:lh:1217,,isad:lh:125712,D 89 / I (Map 4),,,,
384dc1b7-cc93-54b0-ad33-4adf4148b784,tg:lhtk:11813,Items,1,tr:lh:2432,47311/82,isad:lh:127993,D 1175 / I (Doos 6),,,,
229e167c-c140-547f-92ea-ca880315786a,tg:lhtk:12696,Items,1,tr:lh:7337,115923/57,isad:lh:128551,O 393 / I,,V1 B 75 C6,,
729bd557-c52e-505e-b255-f8c148aa8c1b,tg:lhtk:13984,Items,1,,,isad:lh:97258,L 16136 / I (Planex GT),,,,
77d7c6f8-5dba-53fe-a97d-dd3e9717b299,tg:lhtk:5440,Items,1,tr:lh:5159,101757/17,isad:lh:97370,W 30267 / I,,,,
4b7e63f4-dc51-5d03-b432-2791213f1aff,tg:lhtk:1950,Items,1,tr:lh:2974,60263/2,isad:lh:97005,SC 44 B 1,,,,
