brocade.id,ResourceID,card,order,Archive Note,Archive Note,Warehouse Location (begin),Serial Number,adm.note,Warehouse Location (ende),adm.note.language,adm.note.type
tg:rubgr:623,1a5d57a4-0787-5989-894c-c0e16d2b2266,Items,1,AFG_013_026,isad:rub:2943,,,,,Nederlands,remarks
tg:rubgr:4101,e7f31aae-8839-5241-ab1c-bd1e3dc22e2b,Items,1,AFG_108_022,isad:rub:3029,,,,,Nederlands,remarks
tg:rubgr:336,43b9664a-a4bd-5a52-b322-eaf31742c673,Items,1,AFG_006_050,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:1303,9a5ef0e0-13b2-5cea-853b-deef58896383,Items,1,AFG_034_018,isad:rub:2964,,,,,Nederlands,remarks
tg:rubgr:4551,ae874c3f-309a-51a2-b2a9-4906428e70d8,Items,1,AFG_116_038,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:766,c55336a1-f659-56f9-ab2f-226af0554e0a,Items,1,AFG_017_059,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4802,74f3403e-a6e2-50cd-8b62-5d4365124cbb,Items,1,AFG_132_008,isad:rub:3054,,,,,Nederlands,remarks
tg:rubgr:5340,5d4b0507-cdc6-5681-824e-8e7ca685804b,Items,1,AFG_145_070,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:4678,ab648f79-881b-503e-99ec-24936bc122c2,Items,1,AFG_122_016,isad:rub:3044,,,,,Nederlands,remarks
tg:rubgr:3447,835029fe-3a9d-52fc-a824-1ea623022d2b,Items,1,AFG_094_011,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:4382,1d6e35a8-dcd0-5597-8d1c-8b0933c01fbe,Items,1,AFG_111_177,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3017,8e729ca3-34f8-563b-a674-816e908ef739,Items,1,AFG_089_017,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1883,d9e19bd3-ff6f-565a-bbeb-9501b011346d,Items,1,AFG_051_006,isad:rub:2981,,,,,Nederlands,remarks
tg:rubgr:5069,e971e6bd-f9f2-561a-8a75-9c771624b3bd,Items,1,AFG_141_007,isad:rub:3063,,,,,Nederlands,remarks
tg:rubgr:2256,997f8868-eb49-5f74-81fa-7fdb32e8a1e8,Items,1,AFG_069_025,isad:rub:2999,,,,,Nederlands,remarks
tg:rubgr:3914,5574cd0d-9250-5ecc-9948-eccf89d564db,Items,1,AFG_102_029,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:1929,e6670971-ad88-5b53-8ed7-01535fb9d5f6,Items,1,AFG_054_020,isad:rub:2984,,,,,Nederlands,remarks
tg:rubgr:3851,22e4bb7c-0c4e-5b9b-86a7-f05700e854f5,Items,1,AFG_101_003,isad:rub:3022,,,,,Nederlands,remarks
tg:rubgr:2743,ed98b672-49f0-5909-b049-39eedf207c19,Items,1,AFG_086_001,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:859,2b8a6058-4a8e-5a03-b084-ffefe4998c5b,Items,1,AFG_019_030,isad:rub:2949,,,,,Nederlands,remarks
tg:rubgr:4697,7321af46-ac88-5e9b-b4c0-531b8a402012,Items,1,AFG_127_001,isad:rub:3049,,,,,Nederlands,remarks
tg:rubgr:3152,4e4e860e-4740-5943-8646-82fb7b0ac7e9,Items,1,AFG_090_072,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1495,fac1809c-c8a8-552b-84ea-ecf3757b91b3,Items,1,AFG_039_019,isad:rub:2969,,,,,Nederlands,remarks
tg:rubgr:635,975c2820-3a0e-5383-972c-b3bec589ae2a,Items,1,AFG_014_005,isad:rub:2944,,,,,Nederlands,remarks
tg:rubgr:265,cf41d528-31c5-52d8-96b4-1a29ce0ad44d,Items,1,AFG_005_029,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:2885,85e23435-89ec-51be-b11b-b0254843d357,Items,1,AFG_086_143,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3797,3d108c2b-a187-599b-8eb5-94848a9c9143,Items,1,AFG_099_035,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:5213,dc00b8af-e3a9-5194-b278-e6ef5c772574,Items,1,AFG_143_092,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:4951,3fc21b7d-47de-50f4-be2c-b429645f7651,Items,1,AFG_136_079,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:2186,0a78147c-6172-52f1-8629-8f8ac2dceb7b,Items,1,AFG_063_002,isad:rub:2993,,,,,Nederlands,remarks
tg:rubgr:2493,1b3f844c-34ea-5d93-a0e6-fe1532cf6b49,Items,1,AFG_083_043,isad:rub:3013,,,,,Nederlands,remarks
tg:rubgr:4814,99f45f9f-8aa7-567f-bc48-fe5573a34b84,Items,1,AFG_133_004,isad:rub:3055,,,,,Nederlands,remarks
tg:rubgr:3778,9892cbc0-4a4a-5640-aeb0-cdeb492180e6,Items,1,AFG_099_016,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:770,df178fd2-a651-5aa5-a860-b95ba3f6721e,Items,1,AFG_017_063,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4547,2ec9114b-c5d9-5074-a35e-d96b51f14030,Items,1,AFG_116_034,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:320,6d3d26db-05c7-5af1-a971-3f104130fa6f,Items,1,AFG_006_034,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:4117,4f6e4c6a-adb6-59de-a9af-05df54b6a807,Items,1,AFG_108_038,isad:rub:3029,,,,,Nederlands,remarks
tg:rubgr:3902,1f32cb8e-3d3c-574d-80be-824afe499dec,Items,1,AFG_102_017,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:3001,b96accce-00e1-5112-95e3-4c4ea6567968,Items,1,AFG_089_001,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3451,0248c7a4-7353-534d-a5da-26f679a9a8df,Items,1,AFG_094_015,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:1196,f82c244a-e845-5a4c-9de8-c9bc0e37f7dd,Items,1,AFG_029_005,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:459,e9bef3ad-240e-5830-b9fa-658feceef939,Items,1,AFG_009_048,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:4681,26470943-a739-526e-9434-0402fdab3735,Items,1,AFG_123_002,isad:rub:3045,,,,,Nederlands,remarks
tg:rubgr:3144,cf5b02c6-af3d-5a9a-988d-13db60b3bb43,Items,1,AFG_090_064,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1529,300270f1-c751-5f70-86de-2a23b4ef0f77,Items,1,AFG_041_003,isad:rub:2971,,,,,Nederlands,remarks
tg:rubgr:2755,b7222fe7-5eab-5947-b905-73980cf78fe4,Items,1,AFG_086_013,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3847,a6694897-05d9-5f39-8928-d57d616b9b54,Items,1,AFG_100_023,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:14,2995f55d-421e-554b-bca5-41942828a950,Items,1,AFG_001_014,isad:rub:2930,,,,,Nederlands,remarks
tg:rubgr:5244,bea644fe-2cb8-542f-a0af-dbbe67e6d5ba,Items,1,AFG_144_028,isad:rub:3066,,,,,Nederlands,remarks
tg:rubgr:1207,d8aaa8f2-5a13-5fa4-8253-fb6aa53f48f7,Items,1,AFG_029_016,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:4005,0c4d0d8d-a354-5751-b324-c0de48d1109e,Items,1,AFG_104_008,isad:rub:3025,,,,,Nederlands,remarks
tg:rubgr:2978,c6577830-4606-5e16-8a0f-958149d595bf,Items,1,AFG_087_005,isad:rub:3017,,,,,Nederlands,remarks
tg:rubgr:1657,ea3e4007-577e-5d8e-87dc-5c09db4c1be0,Items,1,AFG_045_013,isad:rub:2975,,,,,Nederlands,remarks
tg:rubgr:398,b7832d03-3a6d-569d-b142-71940c231208,Items,1,AFG_008_017,isad:rub:2938,,,,,Nederlands,remarks
tg:rubgr:662,769f9e89-2675-5de0-b28b-00e6630ecf68,Items,1,AFG_015_019,isad:rub:2945,,,,,Nederlands,remarks
tg:rubgr:4455,11f08881-4760-5f69-beea-ccf73d186036,Items,1,AFG_113_019,isad:rub:3034,,,,,Nederlands,remarks
tg:rubgr:377,4ec43c49-4373-5eec-acef-c8cab72fe982,Items,1,AFG_007_026,isad:rub:2937,,,,,Nederlands,remarks
tg:rubgr:2997,1674e25b-841d-5f76-ae5f-4e8511255de6,Items,1,AFG_088_018,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4140,74a76666-c910-5081-968d-a6cf4143b1e9,Items,1,AFG_109_020,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:3685,b9053a24-7a3f-5786-b652-3124328c4d11,Items,1,AFG_097_131,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:1342,d60be965-c5d4-5af2-a2bc-a5b58777763a,Items,1,AFG_035_008,isad:rub:2965,,,,,Nederlands,remarks
tg:rubgr:727,3b7ba167-e5aa-5970-9716-7dd8941cee80,Items,1,AFG_017_020,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4510,b4ce301d-fd40-563b-8584-9cf8d82529a9,Items,1,AFG_115_026,isad:rub:3036,,,,,Nederlands,remarks
tg:rubgr:1712,bb8fc516-61f1-5bbb-8be4-441191f20f5c,Items,1,AFG_046_015,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:4843,d81d3701-6ea3-5c2a-a696-5336062cf186,Items,1,AFG_134_027,isad:rub:3056,,,,,Nederlands,remarks
tg:rubgr:2094,569dc21c-0903-5a2d-b47d-b630d4487ea2,Items,1,AFG_058_008,isad:rub:2988,,,,,Nederlands,remarks
tg:rubgr:1591,df7ce656-ce87-56d4-867c-03929c33e759,Items,1,AFG_043_012,isad:rub:2973,,,,,Nederlands,remarks
tg:rubgr:4269,2f5bec65-66aa-50b4-a3bb-8ed3495bb394,Items,1,AFG_111_064,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:4793,4b230615-9380-5424-b301-e4a28443f414,Items,1,AFG_131_004,isad:rub:3053,,,,,Nederlands,remarks
tg:rubgr:3056,bab3d8db-a03f-5dfb-baa6-36e52976b0c9,Items,1,AFG_089_056,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:2217,696adade-391e-5bd5-a248-ce411a86a09b,Items,1,AFG_067_005,isad:rub:2997,,,,,Nederlands,remarks
tg:rubgr:5182,480ecf86-2f70-5a59-8f13-90c790c86e48,Items,1,AFG_143_061,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:1987,5b91d30f-8aeb-59b9-88ab-021a53a4951a,Items,1,AFG_055_018,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:3810,535f019d-8e2c-55ae-95fe-36e4297bbcdb,Items,1,AFG_099_048,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:818,1029461d-7b12-5c67-b287-6dfa11b5e8d4,Items,1,AFG_018_007,isad:rub:2948,,,,,Nederlands,remarks
tg:rubgr:3543,ddb9df4b-fc0a-53b0-bc82-cb08b9395fb7,Items,1,AFG_095_028,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4286,e385332e-8a6a-56a7-87b8-a4b97372d187,Items,1,AFG_111_081,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:1084,4d3e145e-f5cc-5c1f-a96e-880b35609cbd,Items,1,AFG_023_032,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:3113,23862bbe-29ee-59fb-afd2-f629a9b6ed1a,Items,1,AFG_090_033,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3407,ac1ef660-639e-561d-aa1e-bc6b7038ae20,Items,1,AFG_093_070,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:1590,ae2de83f-d4fa-52b5-b4b6-ca13ba3ff7db,Items,1,AFG_043_011,isad:rub:2973,,,,,Nederlands,remarks
tg:rubgr:4268,cfff52e3-3a8a-526e-9b8d-9f6cbbd66c66,Items,1,AFG_111_063,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3057,45140d3c-85fa-5d8d-b20b-496b9541c268,Items,1,AFG_089_057,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4792,c9e31f13-c15e-58ce-99da-dfb8e270c631,Items,1,AFG_131_003,isad:rub:3053,,,,,Nederlands,remarks
tg:rubgr:2216,b3d25863-58a3-53be-9f62-2b74456b24f3,Items,1,AFG_067_004,isad:rub:2997,,,,,Nederlands,remarks
tg:rubgr:5183,364bd52f-12bc-5014-bdac-867fc88d71c3,Items,1,AFG_143_062,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:1969,3a111210-3b23-59dd-b949-20b4b6c8fbf3,Items,1,AFG_054_060,isad:rub:2984,,,,,Nederlands,remarks
tg:rubgr:1986,a251a4e9-414f-5225-84c3-78f98008da37,Items,1,AFG_055_017,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:3811,c5f1fad5-b642-568f-a123-c757ee9a3065,Items,1,AFG_099_049,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4287,1b7ec6e0-8194-54af-aef3-37f26d9a3825,Items,1,AFG_111_082,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3542,02d8ca91-ba62-5b5d-a6ca-e4e6a5c93375,Items,1,AFG_095_027,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:1085,4c3a9b7c-97c9-5f98-bbec-e0c085711fa0,Items,1,AFG_023_033,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:3112,22992a66-6c3e-5f88-872d-f09e1885d469,Items,1,AFG_090_032,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:5245,79ec666e-0337-5c9c-a53f-14711c68647a,Items,1,AFG_144_029,isad:rub:3066,,,,,Nederlands,remarks
tg:rubgr:1206,08d61989-3ff3-5472-9888-adef3c9db67e,Items,1,AFG_029_015,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:4004,62109936-5b92-5e0f-a746-87813cffa4fe,Items,1,AFG_104_007,isad:rub:3025,,,,,Nederlands,remarks
tg:rubgr:233,dee6ae3a-1768-5f60-83fc-31baad4e1b17,Items,1,AFG_004_046,isad:rub:2934,,,,,Nederlands,remarks
tg:rubgr:399,331c6fcd-6942-5333-8eef-712b8d9b6757,Items,1,AFG_008_018,isad:rub:2938,,,,,Nederlands,remarks
tg:rubgr:2979,533a4734-97ba-56c6-9038-c19b944a976e,Items,1,AFG_087_006,isad:rub:3017,,,,,Nederlands,remarks
tg:rubgr:1656,70dba73f-8442-523d-92a4-b01d94f8ef3e,Items,1,AFG_045_012,isad:rub:2975,,,,,Nederlands,remarks
tg:rubgr:4454,89db168b-fa94-5227-975d-c576abf36dd5,Items,1,AFG_113_018,isad:rub:3034,,,,,Nederlands,remarks
tg:rubgr:3391,49568217-c1b2-5e31-a8f9-9abe287053d4,Items,1,AFG_093_054,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:663,a773bf0b-eb95-5966-b499-bddaab9fbdf6,Items,1,AFG_015_020,isad:rub:2945,,,,,Nederlands,remarks
tg:rubgr:2996,7ce287b2-660e-579f-8d0c-fe527af0f318,Items,1,AFG_088_017,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3684,87a0ffbb-5001-5bcb-adef-f3859275cb98,Items,1,AFG_097_130,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4141,62ccf79a-7342-541e-a630-1d00163c729f,Items,1,AFG_109_021,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:1343,a9b29e87-76d4-5cc5-94d3-b8f2cab024b2,Items,1,AFG_035_009,isad:rub:2965,,,,,Nederlands,remarks
tg:rubgr:4511,f14f6215-80d3-522a-9e67-2d2f5f04eab0,Items,1,AFG_115_027,isad:rub:3036,,,,,Nederlands,remarks
tg:rubgr:726,46cfcd93-2586-5d4b-ad2d-c4b5dcabf8e2,Items,1,AFG_017_019,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:1713,ec1a5784-51a4-5a25-ad73-f4e71cec1eec,Items,1,AFG_046_016,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:4842,077ba14e-1f95-5d14-b052-aa5a092a6ed7,Items,1,AFG_134_026,isad:rub:3056,,,,,Nederlands,remarks
tg:rubgr:2095,7e93781d-3a24-5b7b-b488-a0bb31e2fdd6,Items,1,AFG_058_009,isad:rub:2988,,,,,Nederlands,remarks
tg:rubgr:5300,28642bd0-50f8-515b-9ced-5c5eff5bf1a5,Items,1,AFG_145_030,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:3903,700d8aa7-3117-5023-ad1f-177d196d1eee,Items,1,AFG_102_018,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:3000,66a8f84d-9fd5-50d8-a82d-2b79452edc3f,Items,1,AFG_088_021,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3450,bcd5fb42-81f4-51b7-90d3-79c2b27544a9,Items,1,AFG_094_014,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:458,ee71024d-144d-5b31-8e77-f704e9b6abcf,Items,1,AFG_009_047,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:1197,f207958b-7f6c-596c-9cb1-af6e984b3015,Items,1,AFG_029_006,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:3145,777a19aa-9e15-5728-bf04-eb78260c1ec9,Items,1,AFG_090_065,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4680,44ee4d65-c0b1-59d6-a474-71ec4e9aaf0d,Items,1,AFG_123_001,isad:rub:3045,,,,,Nederlands,remarks
tg:rubgr:1178,c25b50b0-8477-511b-a245-5ed9025e2cdd,Items,1,AFG_027_016,isad:rub:2957,,,,,Nederlands,remarks
tg:rubgr:1528,055375f3-e1de-528a-a9d6-a9292934961b,Items,1,AFG_041_002,isad:rub:2971,,,,,Nederlands,remarks
tg:rubgr:2754,dfee0851-e9f2-5a52-9727-fb786077fcc6,Items,1,AFG_086_012,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:15,06c133b7-385b-52c8-9303-8441b0ed7979,Items,1,AFG_001_015,isad:rub:2930,,,,,Nederlands,remarks
tg:rubgr:634,cc46b526-67bc-511f-8e7f-719438990964,Items,1,AFG_014_004,isad:rub:2944,,,,,Nederlands,remarks
tg:rubgr:2884,f72e2f81-b55f-5f59-b7b4-e188d97bef93,Items,1,AFG_086_142,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3796,22623170-2cdf-542c-a39b-577bb97bf2f0,Items,1,AFG_099_034,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4053,1e428fb5-1c9e-5506-901b-9e829eb08445,Items,1,AFG_106_038,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:264,5c7ba9b8-a1b9-5a29-9bbf-405c3761bcbd,Items,1,AFG_005_028,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:1251,c1bbf1d5-31ca-5f90-aa2c-9d5d97cb6a04,Items,1,AFG_032_001,isad:rub:2962,,,,,Nederlands,remarks
tg:rubgr:5212,7b7e482a-2294-57ed-b405-0e07b4738758,Items,1,AFG_143_091,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:4950,2da918da-1f86-5e05-91a6-d5aab2e57841,Items,1,AFG_136_078,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:2168,f6d3cf38-6d8c-5557-aaa1-d76f33192449,Items,1,AFG_060_010,isad:rub:2990,,,,,Nederlands,remarks
tg:rubgr:2492,c70c7b26-73c8-564d-8d99-a6b18cc69983,Items,1,AFG_083_042,isad:rub:3013,,,,,Nederlands,remarks
tg:rubgr:4546,830f894d-b9d0-585b-b541-087f9da42f8c,Items,1,AFG_116_033,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:771,a49473ae-e831-5870-aa00-b36933ea94a7,Items,1,AFG_017_064,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4116,7ed04266-9f8c-578a-9a55-5c997017103f,Items,1,AFG_108_037,isad:rub:3029,,,,,Nederlands,remarks
tg:rubgr:321,226f72df-4e86-50e0-952d-608463ea7a88,Items,1,AFG_006_035,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:1181,b9b41260-5a4c-594c-83f2-53e420dfe8fe,Items,1,AFG_028_002,isad:rub:2958,,,,,Nederlands,remarks
tg:rubgr:4679,16dab7ed-5f7f-5254-a395-89c9c79b6d26,Items,1,AFG_122_017,isad:rub:3044,,,,,Nederlands,remarks
tg:rubgr:4383,cb4e303e-bfc6-5fe8-bddc-c8be9770433a,Items,1,AFG_111_178,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3446,31c81001-c1bf-54c9-bbfa-c8594176320e,Items,1,AFG_094_010,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:3016,1ba9498b-fbe2-5ed9-9d3f-dab22396e124,Items,1,AFG_089_016,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1882,49ff2e4a-66fe-5bc7-8e49-5e5afaa5b20a,Items,1,AFG_051_005,isad:rub:2981,,,,,Nederlands,remarks
tg:rubgr:5068,9c96efab-1e65-5323-9028-9d0abf471d35,Items,1,AFG_141_006,isad:rub:3063,,,,,Nederlands,remarks
tg:rubgr:2257,a7814dad-f6f4-5bcf-ab10-67f1e8fd27f7,Items,1,AFG_069_026,isad:rub:2999,,,,,Nederlands,remarks
tg:rubgr:1928,fa0e5882-44ef-5a3a-94cb-eecac1e151fc,Items,1,AFG_054_019,isad:rub:2984,,,,,Nederlands,remarks
tg:rubgr:3915,fa246823-1e3d-5e49-80ad-dade3639c4f9,Items,1,AFG_102_030,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:2742,f45d8072-3433-5226-b95b-ec59fe7338f5,Items,1,AFG_085_055,isad:rub:3015,,,,,Nederlands,remarks
tg:rubgr:858,3989f8f0-9de7-57b6-bff2-8ef5fbff0902,Items,1,AFG_019_029,isad:rub:2949,,,,,Nederlands,remarks
tg:rubgr:3153,14b3920a-c21a-5884-aba2-5e481b9d1c01,Items,1,AFG_090_073,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1494,ee2130d5-9835-59dd-b3d4-72b00be79c99,Items,1,AFG_039_018,isad:rub:2969,,,,,Nederlands,remarks
tg:rubgr:4946,3740c96c-b6d3-5bc9-a056-0d5a97658eff,Items,1,AFG_136_074,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:5204,b4315219-f5aa-5e63-bcc3-ad426b6178b7,Items,1,AFG_143_083,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:1247,d38efd84-53dd-5f48-b653-2c587208f554,Items,1,AFG_030_011,isad:rub:2960,,,,,Nederlands,remarks
tg:rubgr:788,1679b9d9-c946-544a-8c24-d4df52735949,Items,1,AFG_017_081,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:272,27c44b44-cacb-5de4-9066-bcd29cd824a4,Items,1,AFG_005_036,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:3780,a7bc264f-ce33-55eb-a4c3-47a7b1de2764,Items,1,AFG_099_018,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4045,79ff9e32-3484-5e59-b1d4-a388040794c9,Items,1,AFG_106_030,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:2892,3790a2e9-05dc-5578-9593-66b7e7b4ca51,Items,1,AFG_086_150,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:1617,aa9f011d-bdaf-59c0-af2b-a9ae8ea400a2,Items,1,AFG_044_018,isad:rub:2974,,,,,Nederlands,remarks
tg:rubgr:2938,92914f20-1673-5dbe-96dd-6aaef3c3ec4a,Items,1,AFG_086_196,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:622,59ab5020-3f16-5182-b1c4-43482574c385,Items,1,AFG_013_025,isad:rub:2943,,,,,Nederlands,remarks
tg:rubgr:4415,137e18d3-204c-5adb-aa22-df7bb89a0a54,Items,1,AFG_112_022,isad:rub:3033,,,,,Nederlands,remarks
tg:rubgr:337,b99de15b-99a4-58ea-90a3-7de459cc260c,Items,1,AFG_006_051,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:4100,0b4c41ce-2dae-5e3d-af2d-7449e5373716,Items,1,AFG_108_021,isad:rub:3029,,,,,Nederlands,remarks
tg:rubgr:1302,dcf11259-cf90-5661-9df3-5bae9e33d548,Items,1,AFG_034_017,isad:rub:2964,,,,,Nederlands,remarks
tg:rubgr:767,25154937-0dd8-57ec-be3d-1506ad049980,Items,1,AFG_017_060,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4550,6ed8e0fd-b204-56f8-b95b-bbc2db67ed66,Items,1,AFG_116_037,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:1752,2dfd8e30-c5cd-5018-a856-83b051f0685a,Items,1,AFG_046_055,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:4803,d819bd01-c8aa-5ff0-b7ed-03af431c6291,Items,1,AFG_132_009,isad:rub:3054,,,,,Nederlands,remarks
tg:rubgr:5341,026db684-13e6-5f28-8981-6d2fdd13d3c5,Items,1,AFG_145_071,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:3942,c8704cd9-650a-5b35-ba28-fb331cf73378,Items,1,AFG_102_057,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:5195,f9235e7e-8e60-5b56-8c60-54914c72042b,Items,1,AFG_143_074,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:3041,b988a113-1504-5b91-a84a-71e43ce5433a,Items,1,AFG_089_041,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4784,fc9766d8-446d-5055-b65f-b1b8e00d3b88,Items,1,AFG_129_020,isad:rub:3051,,,,,Nederlands,remarks
tg:rubgr:1586,41bf980b-ff48-53d2-945f-6c4f70d45ebc,Items,1,AFG_043_007,isad:rub:2973,,,,,Nederlands,remarks
tg:rubgr:3411,92d9f42e-d1bd-5d94-b17a-d18cd6c813cc,Items,1,AFG_093_074,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:419,5a5bbc58-53b5-5e55-9737-0d5bdd8c71c4,Items,1,AFG_009_008,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:3104,8298e1c5-3609-5bd0-8fbe-d26052dafc42,Items,1,AFG_090_024,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1093,7013ba09-e6b0-575f-9dbe-ce37c91dd7bd,Items,1,AFG_023_041,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:4291,bfe30393-011f-5b04-9942-44573a0f015f,Items,1,AFG_111_086,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:1569,eea54904-c36e-52e2-a22a-4892561e40fb,Items,1,AFG_042_021,isad:rub:2972,,,,,Nederlands,remarks
tg:rubgr:3807,b7999dda-d48a-50d5-b8d5-80da9aa45eea,Items,1,AFG_099_045,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:2715,7ad0c5ce-d932-5846-a97f-d00f3aeaf724,Items,1,AFG_085_028,isad:rub:3015,,,,,Nederlands,remarks
tg:rubgr:1990,6b2001b8-afb5-556e-9143-e95da208fa2d,Items,1,AFG_055_021,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:675,5a84845b-6966-5c08-8935-8ccda129ae65,Items,1,AFG_016_008,isad:rub:2946,,,,,Nederlands,remarks
tg:rubgr:3387,a8d9c78d-aba3-5966-8e5a-26f8a543f9eb,Items,1,AFG_093_050,isad:rub:3019,,,,,Nederlands,remarks
