ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition Status,Document status,Object Type,archiefstuknummer,title,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier
e10b0b7a-2c2a-52a7-b648-37c968339142,tg:rubgr:3887_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e10b0b7a-2c2a-52a7-b648-37c968339142,tg:rubgr:3887_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_102_002,,,,,,
e10b0b7a-2c2a-52a7-b648-37c968339142,tg:rubgr:3887_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_102_002,,,,,
e12a88f9-5008-51f3-bf00-7a4d0dae217e,tg:rubgr:2200_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2200_#1,https://data.rubenianum.be//ark:/86530/e12a88f9-5008-51f3-bf00-7a4d0dae217e
e12a88f9-5008-51f3-bf00-7a4d0dae217e,tg:rubgr:2200_#1,e22_Archives,1,,,,,,isad:rub:2994,"dlod={""name"":""Map 5 (AFG_064)"",""ark"":""ark:/86530/x0/e9fa6711-c135-57e9-9ce8-e37959edf6eb"",""uri"":""/repositories/13/archival_objects/174538"",""id"":""isad:rub:2994"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIV: Doubtful and Wrong attributions""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 5 (AFG_064)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e9fa6711-c135-57e9-9ce8-e37959edf6eb,,,,,,,,,,
e12a88f9-5008-51f3-bf00-7a4d0dae217e,tg:rubgr:2200_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e12a88f9-5008-51f3-bf00-7a4d0dae217e,tg:rubgr:2200_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_064_007,,,,,,
e12a88f9-5008-51f3-bf00-7a4d0dae217e,tg:rubgr:2200_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_064_007,,,,,
e19c66f5-00aa-5c6e-8e63-64e381067fb9,tg:rubgr:1742_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1742_#1,https://data.rubenianum.be//ark:/86530/e19c66f5-00aa-5c6e-8e63-64e381067fb9
e19c66f5-00aa-5c6e-8e63-64e381067fb9,tg:rubgr:1742_#1,e22_Archives,1,,,,,,isad:rub:2976,"dlod={""name"":""Map 3 (AFG_046)"",""ark"":""ark:/86530/x0/39fe3e06-d693-52bb-9a06-bfb7d2903f6d"",""uri"":""/repositories/13/archival_objects/174518"",""id"":""isad:rub:2976"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XII: Bird Nester / Misanthrope / Blind / Woman's Head / Magpie / Storm at Sea / Shepherds""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_046)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/39fe3e06-d693-52bb-9a06-bfb7d2903f6d,,,,,,,,,,
e19c66f5-00aa-5c6e-8e63-64e381067fb9,tg:rubgr:1742_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e19c66f5-00aa-5c6e-8e63-64e381067fb9,tg:rubgr:1742_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_046_045,,,,,,
e19c66f5-00aa-5c6e-8e63-64e381067fb9,tg:rubgr:1742_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_046_045,,,,,
e29f8a9c-7238-54f5-9684-9d765392c752,tg:rubgr:1957_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1957_#1,https://data.rubenianum.be//ark:/86530/e29f8a9c-7238-54f5-9684-9d765392c752
e29f8a9c-7238-54f5-9684-9d765392c752,tg:rubgr:1957_#1,e22_Archives,1,,,,,,isad:rub:2984,"dlod={""name"":""Map 4 (AFG_054)"",""ark"":""ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf"",""uri"":""/repositories/13/archival_objects/174527"",""id"":""isad:rub:2984"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIII: Lost Works / Temptation of Christ / Peasants Tying Faggots / Crucifixion / Peasants falling out at Cards / Sower / Heads / Digging of Land""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 4 (AFG_054)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf,,,,,,,,,,
e29f8a9c-7238-54f5-9684-9d765392c752,tg:rubgr:1957_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e29f8a9c-7238-54f5-9684-9d765392c752,tg:rubgr:1957_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_054_048,,,,,,
e29f8a9c-7238-54f5-9684-9d765392c752,tg:rubgr:1957_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_054_048,,,,,
e2fa016f-0aef-593d-bdc8-8a2b5d9ba2c5,tg:rubgr:3505_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3505_#1,https://data.rubenianum.be//ark:/86530/e2fa016f-0aef-593d-bdc8-8a2b5d9ba2c5
e2fa016f-0aef-593d-bdc8-8a2b5d9ba2c5,tg:rubgr:3505_#1,e22_Archives,1,,,,,,isad:rub:3020,"dlod={""name"":""6: Encyclopedia Britannica (AFG_094)"",""ark"":""ark:/86530/x0/a2283932-5fec-50a6-be30-91759dace6f4"",""uri"":""/repositories/13/archival_objects/174568"",""id"":""isad:rub:3020"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""6: Encyclopedia Britannica (AFG_094)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/a2283932-5fec-50a6-be30-91759dace6f4,,,,,,,,,,
e2fa016f-0aef-593d-bdc8-8a2b5d9ba2c5,tg:rubgr:3505_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e2fa016f-0aef-593d-bdc8-8a2b5d9ba2c5,tg:rubgr:3505_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_094_069,,,,,,
e2fa016f-0aef-593d-bdc8-8a2b5d9ba2c5,tg:rubgr:3505_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_094_069,,,,,
e306fb59-b47c-528e-be9d-66d742643554,tg:rubgr:4914_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4914_#1,https://data.rubenianum.be//ark:/86530/e306fb59-b47c-528e-be9d-66d742643554
e306fb59-b47c-528e-be9d-66d742643554,tg:rubgr:4914_#1,e22_Archives,1,,,,,,isad:rub:3058,"dlod={""name"":""43: Varia (AFG_136)"",""ark"":""ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580"",""uri"":""/repositories/13/archival_objects/174605"",""id"":""isad:rub:3058"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""43: Varia (AFG_136)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580,,,,,,,,,,
e306fb59-b47c-528e-be9d-66d742643554,tg:rubgr:4914_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e306fb59-b47c-528e-be9d-66d742643554,tg:rubgr:4914_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_136_042,,,,,,
e306fb59-b47c-528e-be9d-66d742643554,tg:rubgr:4914_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_136_042,,,,,
e319cf86-7530-520a-b88a-786bd5e9304e,tg:rubgr:4731_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4731_#1,https://data.rubenianum.be//ark:/86530/e319cf86-7530-520a-b88a-786bd5e9304e
e319cf86-7530-520a-b88a-786bd5e9304e,tg:rubgr:4731_#1,e22_Archives,1,,,,,,isad:rub:3050,"dlod={""name"":""35: Varia (AFG_128)"",""ark"":""ark:/86530/x0/cdeede11-a050-56c9-b292-e75e0ea3594a"",""uri"":""/repositories/13/archival_objects/174597"",""id"":""isad:rub:3050"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""35: Varia (AFG_128)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/cdeede11-a050-56c9-b292-e75e0ea3594a,,,,,,,,,,
e319cf86-7530-520a-b88a-786bd5e9304e,tg:rubgr:4731_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e319cf86-7530-520a-b88a-786bd5e9304e,tg:rubgr:4731_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_128_031,,,,,,
e319cf86-7530-520a-b88a-786bd5e9304e,tg:rubgr:4731_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_128_031,,,,,
e3463b38-cd3c-56e0-8e44-de5e0889a3d0,tg:rubgr:2691_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2691_#1,https://data.rubenianum.be//ark:/86530/e3463b38-cd3c-56e0-8e44-de5e0889a3d0
e3463b38-cd3c-56e0-8e44-de5e0889a3d0,tg:rubgr:2691_#1,e22_Archives,1,,,,,,isad:rub:3015,"dlod={""name"":""1: Months Comparative Material (AFG_085)"",""ark"":""ark:/86530/x0/cca424a1-4510-5c9e-90b2-27751188fab0"",""uri"":""/repositories/13/archival_objects/174563"",""id"":""isad:rub:3015"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""1: Months Comparative Material (AFG_085)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/cca424a1-4510-5c9e-90b2-27751188fab0,,,,,,,,,,
e3463b38-cd3c-56e0-8e44-de5e0889a3d0,tg:rubgr:2691_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e3463b38-cd3c-56e0-8e44-de5e0889a3d0,tg:rubgr:2691_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_085_004,,,,,,
e3463b38-cd3c-56e0-8e44-de5e0889a3d0,tg:rubgr:2691_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_085_004,,,,,
e3eaebd6-1496-5268-a767-c96b620a0348,tg:rubgr:2331_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2331_#1,https://data.rubenianum.be//ark:/86530/e3eaebd6-1496-5268-a767-c96b620a0348
e3eaebd6-1496-5268-a767-c96b620a0348,tg:rubgr:2331_#1,e22_Archives,1,,,,,,isad:rub:3007,"dlod={""name"":""Map 7 (AFG_077)"",""ark"":""ark:/86530/x0/157977de-3c0a-5950-88b1-81e60dc670ea"",""uri"":""/repositories/13/archival_objects/174552"",""id"":""isad:rub:3007"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 7 (AFG_077)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/157977de-3c0a-5950-88b1-81e60dc670ea,,,,,,,,,,
e3eaebd6-1496-5268-a767-c96b620a0348,tg:rubgr:2331_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e3eaebd6-1496-5268-a767-c96b620a0348,tg:rubgr:2331_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_077_015,,,,,,
e3eaebd6-1496-5268-a767-c96b620a0348,tg:rubgr:2331_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_077_015,,,,,
e3f5a55a-0477-5bab-b05c-110c6673f7fb,tg:rubgr:4468_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4468_#1,https://data.rubenianum.be//ark:/86530/e3f5a55a-0477-5bab-b05c-110c6673f7fb
e3f5a55a-0477-5bab-b05c-110c6673f7fb,tg:rubgr:4468_#1,e22_Archives,1,,,,,,isad:rub:3035,"dlod={""name"":""21: Varia (AFG_114)"",""ark"":""ark:/86530/x0/5b50d1f0-fe9f-5725-85df-47943e73aed6"",""uri"":""/repositories/13/archival_objects/174583"",""id"":""isad:rub:3035"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""21: Varia (AFG_114)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/5b50d1f0-fe9f-5725-85df-47943e73aed6,,,,,,,,,,
e3f5a55a-0477-5bab-b05c-110c6673f7fb,tg:rubgr:4468_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e3f5a55a-0477-5bab-b05c-110c6673f7fb,tg:rubgr:4468_#1,e22_ObjectTypes,2,kenmerken.rubedformgr,dtrvfo,,,,,,,,,photographs,,,,,,,
e3f5a55a-0477-5bab-b05c-110c6673f7fb,tg:rubgr:4468_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_114_002,,,,,,
e3f5a55a-0477-5bab-b05c-110c6673f7fb,tg:rubgr:4468_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_114_002,,,,,
e3f655c6-8f86-594a-82a4-128567b31edf,tg:rubgr:4633_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4633_#1,https://data.rubenianum.be//ark:/86530/e3f655c6-8f86-594a-82a4-128567b31edf
e3f655c6-8f86-594a-82a4-128567b31edf,tg:rubgr:4633_#1,e22_Archives,1,,,,,,isad:rub:3042,"dlod={""name"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""ark"":""ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28"",""uri"":""/repositories/13/archival_objects/174590"",""id"":""isad:rub:3042"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28,,,,,,,,,,
e3f655c6-8f86-594a-82a4-128567b31edf,tg:rubgr:4633_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e3f655c6-8f86-594a-82a4-128567b31edf,tg:rubgr:4633_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_121_001,,,,,,
e3f655c6-8f86-594a-82a4-128567b31edf,tg:rubgr:4633_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_121_001,,,,,
e41d238a-d44c-56c7-934d-361ddb9e1b20,tg:rubgr:4335_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4335_#1,https://data.rubenianum.be//ark:/86530/e41d238a-d44c-56c7-934d-361ddb9e1b20
e41d238a-d44c-56c7-934d-361ddb9e1b20,tg:rubgr:4335_#1,e22_Archives,1,,,,,,isad:rub:3032,"dlod={""name"":""18: Notes \u0026 Printed Material (AFG_111)"",""ark"":""ark:/86530/x0/eb215666-ab81-548b-b571-aea6154499a0"",""uri"":""/repositories/13/archival_objects/174580"",""id"":""isad:rub:3032"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""18: Notes \u0026 Printed Material (AFG_111)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/eb215666-ab81-548b-b571-aea6154499a0,,,,,,,,,,
e41d238a-d44c-56c7-934d-361ddb9e1b20,tg:rubgr:4335_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e41d238a-d44c-56c7-934d-361ddb9e1b20,tg:rubgr:4335_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_111_130,,,,,,
e41d238a-d44c-56c7-934d-361ddb9e1b20,tg:rubgr:4335_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_111_130,,,,,
e45db7df-74ad-57a4-8a61-d04fdb5b8c9e,tg:rubgr:3850_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3850_#1,https://data.rubenianum.be//ark:/86530/e45db7df-74ad-57a4-8a61-d04fdb5b8c9e
e45db7df-74ad-57a4-8a61-d04fdb5b8c9e,tg:rubgr:3850_#1,e22_Archives,1,,,,,,isad:rub:3022,"dlod={""name"":""8: FRANZ: Landschaftsmalerei (AFG_101)"",""ark"":""ark:/86530/x0/2394aaf3-f4b4-5707-944e-96e9d7b2118c"",""uri"":""/repositories/13/archival_objects/174570"",""id"":""isad:rub:3022"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""8: FRANZ: Landschaftsmalerei (AFG_101)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/2394aaf3-f4b4-5707-944e-96e9d7b2118c,,,,,,,,,,
e45db7df-74ad-57a4-8a61-d04fdb5b8c9e,tg:rubgr:3850_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e45db7df-74ad-57a4-8a61-d04fdb5b8c9e,tg:rubgr:3850_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_101_002,,,,,,
e45db7df-74ad-57a4-8a61-d04fdb5b8c9e,tg:rubgr:3850_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_101_002,,,,,
e4bd12e6-4832-557b-9d92-b1e3c6e7a7b6,tg:rubgr:4571_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4571_#1,https://data.rubenianum.be//ark:/86530/e4bd12e6-4832-557b-9d92-b1e3c6e7a7b6
e4bd12e6-4832-557b-9d92-b1e3c6e7a7b6,tg:rubgr:4571_#1,e22_Archives,1,,,,,,isad:rub:3038,"dlod={""name"":""24: Paintings \u0026 Drawings after Bruegel (AFG_117)"",""ark"":""ark:/86530/x0/46244926-5aed-5d65-a107-3475d44c38d4"",""uri"":""/repositories/13/archival_objects/174586"",""id"":""isad:rub:3038"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""24: Paintings \u0026 Drawings after Bruegel (AFG_117)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/46244926-5aed-5d65-a107-3475d44c38d4,,,,,,,,,,
e4bd12e6-4832-557b-9d92-b1e3c6e7a7b6,tg:rubgr:4571_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e4bd12e6-4832-557b-9d92-b1e3c6e7a7b6,tg:rubgr:4571_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_117_007,,,,,,
e4bd12e6-4832-557b-9d92-b1e3c6e7a7b6,tg:rubgr:4571_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_117_007,,,,,
e4f77bb5-fcec-5ab2-b71b-0cc2d3df5d3b,tg:rubgr:5111_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5111_#1,https://data.rubenianum.be//ark:/86530/e4f77bb5-fcec-5ab2-b71b-0cc2d3df5d3b
e4f77bb5-fcec-5ab2-b71b-0cc2d3df5d3b,tg:rubgr:5111_#1,e22_Archives,1,,,,,,isad:rub:3064,"dlod={""name"":""49: Stridbeck Disputation Sweden (AFG_142)"",""ark"":""ark:/86530/x0/feabe620-0fd3-58f5-bc87-d64637ad4e46"",""uri"":""/repositories/13/archival_objects/174611"",""id"":""isad:rub:3064"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""49: Stridbeck Disputation Sweden (AFG_142)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/feabe620-0fd3-58f5-bc87-d64637ad4e46,,,,,,,,,,
e4f77bb5-fcec-5ab2-b71b-0cc2d3df5d3b,tg:rubgr:5111_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e4f77bb5-fcec-5ab2-b71b-0cc2d3df5d3b,tg:rubgr:5111_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_142_028,,,,,,
e4f77bb5-fcec-5ab2-b71b-0cc2d3df5d3b,tg:rubgr:5111_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_142_028,,,,,
e4feb8cb-2750-52b3-b693-092392f136e3,tg:rubgr:1344_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1344_#1,https://data.rubenianum.be//ark:/86530/e4feb8cb-2750-52b3-b693-092392f136e3
e4feb8cb-2750-52b3-b693-092392f136e3,tg:rubgr:1344_#1,e22_Archives,1,,,,,,isad:rub:2965,"dlod={""name"":""Map 2 (AFG_035)"",""ark"":""ark:/86530/x0/a0063b68-54b3-579c-9976-64e47aa4b08f"",""uri"":""/repositories/13/archival_objects/174505"",""id"":""isad:rub:2965"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""X: Weddings / Peasants Dance""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_035)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/a0063b68-54b3-579c-9976-64e47aa4b08f,,,,,,,,,,
e4feb8cb-2750-52b3-b693-092392f136e3,tg:rubgr:1344_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
e4feb8cb-2750-52b3-b693-092392f136e3,tg:rubgr:1344_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_035_010,,,,,,
e4feb8cb-2750-52b3-b693-092392f136e3,tg:rubgr:1344_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_035_010,,,,,
e597f9a8-b447-5f03-bfc6-f2a7dd23ca4c,tg:rubgr:5087_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5087_#1,https://data.rubenianum.be//ark:/86530/e597f9a8-b447-5f03-bfc6-f2a7dd23ca4c
e597f9a8-b447-5f03-bfc6-f2a7dd23ca4c,tg:rubgr:5087_#1,e22_Archives,1,,,,,,isad:rub:3064,"dlod={""name"":""49: Stridbeck Disputation Sweden (AFG_142)"",""ark"":""ark:/86530/x0/feabe620-0fd3-58f5-bc87-d64637ad4e46"",""uri"":""/repositories/13/archival_objects/174611"",""id"":""isad:rub:3064"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""49: Stridbeck Disputation Sweden (AFG_142)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/feabe620-0fd3-58f5-bc87-d64637ad4e46,,,,,,,,,,
