ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ire.isaar.uuid,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,https://anet.be/record/rub/opacrub/,c:lvd:14744777,gepubliceerd in /als,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_ExternalRelationsExtras,a::rub.21:1,ow.link,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,241870,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Bening, Alexander",,,,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Bening, Simon",,,,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Horenbout, Gerard",,,,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_Keywords,4,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Parrot, André",,,,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_Keywords,5,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Wescher, Paul",,,,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_Keywords,6,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Winkler, Friedrich",,,,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000748,referentienummer,False,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
<priref>2999</priref>
<number>AFG_017_041</number>
<part_of_reference>AFG_017_039</part_of_reference>
<content>Attributed to Sanders Bening, Tower of Babel, Catalogue 1952, N° 784; P.[Paul] Wescher, [= Sanders and Simon Bening and Gerard Horenbout], in: Art Quarterly [9] summer 1946, [pp. 191-211] p. 190; see[Friedrich] Winkler, [Ein unbeachtetes eyckisches Werk], in [Georg Rohde, Ottfried Neubecker, (Hrsg.), Redslob Festschrift [= Edwin Redslob zum 70. Geburtstag, Berlin: Blaschker, 1955]; see Parrot early types; Nimrod's Tower The King present. Copyright Mauritshuis.</content>
<object.object_number>AFG_017</object.object_number>
<object.object_name>schilderij</object.object_name>
<part_of.title>Towers of Babel. Reproductions. Towers of Babel by other Artists.</part_of.title>
<class>AFG</class>
<editorial_form>foto</editorial_form>
<object.title>The Tower of Babel</object.title>
<keyword>Bening, Alexander</keyword>
<keyword>Bening, Simon</keyword>
<keyword>Horenbout, Gerard</keyword>
<keyword>Parrot, André</keyword>
<keyword>Wescher, Paul</keyword>
<keyword>Winkler, Friedrich</keyword>
<object.creator>Bruegel, Pieter I</object.creator>
<documentation.author/>
<input.date>2012-01-30</input.date>
<edit.date>2014-08-29</edit.date>
<edit.date>2013-03-29</edit.date>
<edit.date>2012-06-13</edit.date>
<edit.date>2012-06-13</edit.date>
<edit.date>2012-06-13</edit.date>
<edit.date>2012-06-13</edit.date>
<edit.date>2012-06-13</edit.date>
<edit.date>2012-02-10</edit.date>
<edit.date>2012-01-30</edit.date>
<edit.date>2012-01-30</edit.date>
<edit.date>2012-01-30</edit.date>
<edit.date>2012-01-30</edit.date>
<edit.date>2012-01-30</edit.date>
<input.name>valkeneers</input.name>
<edit.name>Centrum</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<documentation.shelfmark>1 S 1 / ART 6</documentation.shelfmark>
<documentation.title>Art Quarterly</documentation.title>
<edit.time>09:35:04</edit.time>
<edit.time>13:52:53</edit.time>
<edit.time>09:41:02</edit.time>
<edit.time>09:40:40</edit.time>
<edit.time>09:39:31</edit.time>
<edit.time>09:38:26</edit.time>
<edit.time>09:38:07</edit.time>
<edit.time>09:02:15</edit.time>
<edit.time>10:47:05</edit.time>
<edit.time>09:33:31</edit.time>
<edit.time>09:32:00</edit.time>
<edit.time>09:30:23</edit.time>
<edit.time>09:24:04</edit.time>
<input.time>09:03:31</input.time>
<input.source>archive</input.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<documentation.title.article>The</documentation.title.article>
</record>

",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:748,brocade id,False,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:748/N,brocade url,False,,,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""10a268f3-91e5-5bf9-b54c-2a5df4338bce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75b256fd-a17b-4f94-9bda-cd46dcdb3bed"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_017_041,repository numbers,,,,,,,,,,,
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_017_041,titles proper,Dutch (language),,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,tg:rubgr:2165,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2165,https://data.rubenianum.be//ark:/86530/e82587e5-dc98-5ada-b31f-309046254ecb,Foto's,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bd70312d-d0d4-4f3e-9014-2cbae91820f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40017fb4-8e3e-4033-a4a8-d85adc5b1d54"", ""inverseOntologyProperty"": """"}]"
e82587e5-dc98-5ada-b31f-309046254ecb,tg:rubgr:2165,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
e82587e5-dc98-5ada-b31f-309046254ecb,tg:rubgr:2165,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,"1 zw/w foto met stempel en notitie FG: Musée Fabre, Montpellier. Diam. 16 cm. Glück, Large Bruegel Book.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,tg:rubgr:2165,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Montpellier, Musée Fabre",,,,,,,,,,,,,,,,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002165,referentienummer,False,,,,,,,,,,,,,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4400</priref>
			<number>AFG_060_007</number>
			<content>1 zw/w foto met stempel en notitie FG: Mus&#233;e Fabre, Montpellier. Diam. 16 cm. Gl&#252;ck, Large Bruegel Book.</content>
			<object.object_number>AFG_060</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Single Heads (after P.B.I)(P.B.II &amp; others)</object.title>
			<keyword>Gl&#252;ck, Gustav</keyword>
			<keyword>Montpellier, Mus&#233;e Fabre</keyword>
			<object.creator/>
			<input.date>2013-04-11</input.date>
			<edit.date>2014-10-24</edit.date>
			<edit.date>2013-04-11</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>15:14:27</edit.time>
			<edit.time>15:13:22</edit.time>
			<input.time>15:12:23</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2165,brocade id,False,,,,,,,,,,,,,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2165/N,brocade url,False,,,,,,,,,,,,,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,tg:rubgr:2165,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f095c739-38bb-5f40-8e88-465e52e8c8ab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e89e785-41c8-40ff-9b6b-eff77bdf8326"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,tg:rubgr:2165,e73_OriginalBrocade,1,,kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,,,,,,,,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,tg:rubgr:2165,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_060_007,repository numbers,,,,,,,,,,,
e82587e5-dc98-5ada-b31f-309046254ecb,tg:rubgr:2165,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_060_007,titles proper,Dutch (language),,,,,,,,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,tg:rubgr:1753,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1753,https://data.rubenianum.be//ark:/86530/ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,Foto's,,,,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""75ee9f82-6f2a-4479-8a45-818ff4c1c992"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec062ce8-0a06-4652-bca5-9e9293a6b006"", ""inverseOntologyProperty"": """"}]"
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,tg:rubgr:1753,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,tg:rubgr:1753,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,1 zw/w foto 2. Back of 'Faithful Shepherd' detail.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001753,referentienummer,False,,,,,,,,,,,,,,,,,,,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4004</priref>
			<number>AFG_046_056</number>
			<content>1 zw/w foto 2. Back of 'Faithful Shepherd' detail.</content>
			<object.object_number>AFG_046</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Shepherd Theme</object.title>
			<object.creator/>
			<input.date>2013-01-17</input.date>
			<edit.date>2014-10-02</edit.date>
			<edit.date>2013-01-17</edit.date>
			<edit.date>2013-01-17</edit.date>
			<edit.date>2013-01-17</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>13:45:42</edit.time>
			<edit.time>09:49:50</edit.time>
			<edit.time>09:48:12</edit.time>
			<edit.time>09:41:51</edit.time>
			<input.time>09:41:37</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1753,brocade id,False,,,,,,,,,,,,,,,,,,,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1753/N,brocade url,False,,,,,,,,,,,,,,,,,,,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,tg:rubgr:1753,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e77e6a75-d99b-589b-a197-80654a18f3d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78f0fa73-fe3c-463c-b279-a61ed8d0a402"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,tg:rubgr:1753,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_046_056,repository numbers,,,,,,,,,,,
ea4bb9a8-21ec-5430-8c46-be7bdb1a4630,tg:rubgr:1753,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_046_056,titles proper,Dutch (language),,,,,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2275,https://data.rubenianum.be//ark:/86530/ea58ae57-3beb-5687-a3c3-7dde4b31653c,Foto's,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""644c2a31-18ca-4998-a69c-fda4e0ddb489"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b6822a57-8aef-4771-8a66-001a51192323"", ""inverseOntologyProperty"": """"}]"
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,"3 zw/w foto's met stempel John R. Freeman, London. 1 foto van het geheel, 2 detailfoto's; [Notitie FG op foto met vermelding in onbekend handschrift: section 62426]: 'The foliage comparable to the Wille picture.'",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Londen, William Hallsborough Gallery",,,,,,,,,,,,,,,,,,,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002275,referentienummer,False,,,,,,,,,,,,,,,,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4518</priref>
			<number>AFG_071_004</number>
			<content>3 zw/w foto's met stempel John R. Freeman, London. 1 foto van het geheel, 2 detailfoto's; [Notitie FG op foto met vermelding in onbekend handschrift: section 62426]: 'The foliage comparable to the Wille picture.'</content>
			<object.object_number>AFG_071</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Peasant Wedding</object.title>
			<keyword>Londen, William Hallsborough Gallery</keyword>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-05-29</input.date>
			<edit.date>2014-11-24</edit.date>
			<edit.date>2014-11-24</edit.date>
			<edit.date>2013-05-29</edit.date>
			<edit.date>2013-05-29</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>16:25:32</edit.time>
			<edit.time>15:57:09</edit.time>
			<edit.time>15:55:59</edit.time>
			<edit.time>15:52:36</edit.time>
			<input.time>15:50:23</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2275,brocade id,False,,,,,,,,,,,,,,,,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2275/N,brocade url,False,,,,,,,,,,,,,,,,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bdc3383d-9021-5809-b326-0dd2e4be85fa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9d80c4d5-433b-466f-8204-9eced0f477a9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_071_004,repository numbers,,,,,,,,,,,
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_071_004,titles proper,Dutch (language),,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:811,https://data.rubenianum.be//ark:/86530/ec285ce3-28af-52dd-b8ed-2288c8889793,Foto's,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,gerelateerd onderdeel,tg:rubgr:808,Verwijzing naar Grossmann object,,184b3b4e-f741-557f-b1a3-2281f3f512ec,"[{""resourceId"": ""184b3b4e-f741-557f-b1a3-2281f3f512ec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""990663cc-5980-4c48-8e57-29667066e8f7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8ada7a5f-f9e2-4b28-a291-3d6bf2db5a96"", ""ontologyProperty"": """", ""resourceXresourceId"": ""09dcf8be-e408-4b41-80ec-7ae0c9cd360f"", ""inverseOntologyProperty"": """"}]"
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,2 zwart/wit foto's: blanco.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,e73_ExternalRelationsExtras,a::rub.21,ow.link,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,241870,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000811,referentienummer,False,,,,,,,,,,,,,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3062</priref>
			<number>AFG_017_104</number>
			<content>2 zwart/wit foto's: blanco.</content>
			<object.object_number>AFG_017</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<parts.title>Korte inhoud: Zending 2 foto's, vraag om advies op aanraden van Peter Murray.</parts.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>The Tower of Babel</object.title>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-02-01</input.date>
			<edit.date>2014-08-27</edit.date>
			<edit.date>2012-02-10</edit.date>
			<edit.date>2012-02-01</edit.date>
			<edit.date>2012-02-01</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<parts_reference>AFG_017_101</parts_reference>
			<edit.time>16:22:05</edit.time>
			<edit.time>12:17:33</edit.time>
			<edit.time>14:59:49</edit.time>
			<edit.time>14:59:05</edit.time>
			<input.time>14:58:32</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:811,brocade id,False,,,,,,,,,,,,,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:811/N,brocade url,False,,,,,,,,,,,,,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f4555a4f-7c16-5f34-b566-7aaf45dbb790"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99bd4785-0a0f-4276-a65e-0906dfb3d9e0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_017_104,repository numbers,,,,,,,,,,,
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_017_104,titles proper,Dutch (language),,,,,,,,
ec6a0911-dbe6-5be9-ad2a-68531ffbf2d0,tg:rubgr:2396,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2396,https://data.rubenianum.be//ark:/86530/ec6a0911-dbe6-5be9-ad2a-68531ffbf2d0,Foto's,,,,
ec6a0911-dbe6-5be9-ad2a-68531ffbf2d0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e68a6456-59a9-4dff-b024-f54c864250fd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""064cd176-b535-45b7-8b92-47d3ded44792"", ""inverseOntologyProperty"": """"}]"
ec6a0911-dbe6-5be9-ad2a-68531ffbf2d0,tg:rubgr:2396,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
