card,order,adm.acquiredVia,adm.id_mat,adm.inv,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,Volgnummer,Source Note,Warehouse Location (begin)
e22_Items,1,tr:lh:5853,tg:lhbr:127532_#1,124061/4,isad:lh:53511,R 8963 / B,6bf91e74-7489-56fa-929e-4bfaff5d5e23,6bf91e74-7489-56fa-929e-4bfaff5d5e23,tg:lhbr:127532_#1,,,
e22_Items,1,tr:lh:5939,tg:lhbr:56139_#1,129463/1,isad:lh:25170,G 337 / B,eae892ef-d556-5df4-9a48-4481709499bd,eae892ef-d556-5df4-9a48-4481709499bd,tg:lhbr:56139_#1,,,
e22_Items,1,tr:lh:4876,tg:lhbr:44558_#1,97384/a-b,isad:lh:20689,D 3376 / B,9ecdacf7-8207-525f-bc9f-4ea5003be81e,9ecdacf7-8207-525f-bc9f-4ea5003be81e,tg:lhbr:44558_#1,,,
e22_Items,1,tr:lh:126473,tg:lhbr:253793_#1,,isad:lh:130163,,3bce6a4a-d21c-5e2b-9b50-bddcbd1e4ac8,3bce6a4a-d21c-5e2b-9b50-bddcbd1e4ac8,tg:lhbr:253793_#1,D 9653 / 9 (61),,
e22_Items,1,tr:lh:2287,tg:lhbr:105628_#1,43251/228,isad:lh:44860,M 896 / B,5cb3656b-78d7-5708-9075-e973dc208514,5cb3656b-78d7-5708-9075-e973dc208514,tg:lhbr:105628_#1,,,
e22_Items,1,tr:lh:6582,tg:lhbr:183076_#1,166385/a-b,isad:lh:72730,S 47 / B1,26fd00ea-6d50-5173-8663-c4b5430c345a,26fd00ea-6d50-5173-8663-c4b5430c345a,tg:lhbr:183076_#1,,,
e22_Items,1,,tg:lhbr:191417_#1,163817/21,isad:lh:74183,G 395 / B2,ab6a093e-453d-5d3d-b8d2-cd27cdc360b0,ab6a093e-453d-5d3d-b8d2-cd27cdc360b0,tg:lhbr:191417_#1,,,
e22_Items,1,tr:lh:4489,tg:lhbr:117249_#1,86450/8,isad:lh:49785,P 724 / B,de7b2291-8683-54a1-8d44-168d247d4e26,de7b2291-8683-54a1-8d44-168d247d4e26,tg:lhbr:117249_#1,,,
e22_Items,1,tr:lh:5678,tg:lhbr:200899_#1,114690/272,isad:lh:75181,T 48399 / B (1968),8ac45a03-7e17-55f0-a2da-de872588bc9f,8ac45a03-7e17-55f0-a2da-de872588bc9f,tg:lhbr:200899_#1,,,
e22_Items,1,tr:lh:140162,tg:lhbr:297055_#1,,isad:lh:172806,,43a55af2-42cd-57fe-be04-f1b7d2e9e354,43a55af2-42cd-57fe-be04-f1b7d2e9e354,tg:lhbr:297055_#1,L 179 /,,
e22_Items,1,tr:lh:6861,tg:lhbr:156922_#1,169807/34a-b,isad:lh:64563,W 144 / B,b2a80639-82b0-5072-9d4c-7646703c760b,b2a80639-82b0-5072-9d4c-7646703c760b,tg:lhbr:156922_#1,,,
e22_Items,1,tr:lh:9500,tg:lhbr:285434_#1,,isad:lh:164265,,85a69537-d72b-5604-856f-df0a8f45e789,85a69537-d72b-5604-856f-df0a8f45e789,tg:lhbr:285434_#1,B 805 / 16,,
e22_Items,1,tr:lh:1843,tg:lhbr:49952_#1,34510/3,,E 147 / B,b0e09b0e-2ec3-5fc6-801b-6838e340b408,b0e09b0e-2ec3-5fc6-801b-6838e340b408,tg:lhbr:49952_#1,,,
e22_Items,1,tr:lh:4744,tg:lhbr:32097_#1,92362/71a-b,isad:lh:15595,C 274 / B,e6888100-d598-5722-bf6c-2f6047383742,e6888100-d598-5722-bf6c-2f6047383742,tg:lhbr:32097_#1,,,
e22_Items,1,tr:lh:5981,tg:lhbr:149149_#1,131042/1,isad:lh:61855,M 6525 / B,461bb6ac-024b-5519-9283-da76ab0fde48,461bb6ac-024b-5519-9283-da76ab0fde48,tg:lhbr:149149_#1,,,
e22_Items,1,tr:lh:6086,tg:lhbr:161786_#1,139085/23,isad:lh:7507,B 742 / B (46),2af52518-df9c-5ab4-8365-92fa437ef2e2,2af52518-df9c-5ab4-8365-92fa437ef2e2,tg:lhbr:161786_#1,,,
e22_Items,1,tr:lh:139974,tg:lhbr:264937_#1,,isad:lh:151339,,0fda4e43-3bd7-523d-98a9-29d7ab9c6c61,0fda4e43-3bd7-523d-98a9-29d7ab9c6c61,tg:lhbr:264937_#1,B 798 / 125 - 177,,
e22_Items,1,tr:lh:6405,tg:lhbr:38542_#1,149836/32-31,isad:lh:18189,G 586 / B2,6894a81b-b550-5946-aac3-ddb6f5114990,6894a81b-b550-5946-aac3-ddb6f5114990,tg:lhbr:38542_#1,,,
e22_Items,1,tr:lh:5565,tg:lhbr:52215_#1,116918/4,isad:lh:23692,E 498 / B,c087792e-1a53-5462-9068-b88bb320376f,c087792e-1a53-5462-9068-b88bb320376f,tg:lhbr:52215_#1,,,
e22_Items,1,tr:lh:5778,tg:lhbr:40674_#1,119300/226,isad:lh:19169,N 484 / B,3803d17e-bd10-5ae9-b8d6-f53460061a43,3803d17e-bd10-5ae9-b8d6-f53460061a43,tg:lhbr:40674_#1,,,
e22_Items,1,tr:lh:3021,tg:lhbr:101504_#1,61231/279,isad:lh:43046,M 761 / B,991b9b61-1533-5396-b9cb-73a297cf6f23,991b9b61-1533-5396-b9cb-73a297cf6f23,tg:lhbr:101504_#1,,,
e22_Items,1,tr:lh:2349,tg:lhbr:113165_#1,44700/171,isad:lh:48021,P 2715 / B,72549a21-d494-5e89-ae6c-803c47a667c2,72549a21-d494-5e89-ae6c-803c47a667c2,tg:lhbr:113165_#1,,,
e22_Items,1,tr:lh:4825,tg:lhbr:293379_#1,,isad:lh:178500,,1da005d6-c793-5f39-94e8-0cc999589d3b,1da005d6-c793-5f39-94e8-0cc999589d3b,tg:lhbr:293379_#1,R 704 / 36,"R 704 / 36(30), 26 - 28",
e22_Items,1,tr:lh:7478,tg:lhbr:179632_#1,197225/60,isad:lh:71850,M 224 / B,c7b9fe25-c3ff-5609-87ce-dabf6163c172,c7b9fe25-c3ff-5609-87ce-dabf6163c172,tg:lhbr:179632_#1,,,
e22_Items,1,tr:lh:2081,tg:lhbr:215527_#1,39407/2,isad:lh:78331,R 507 / B,409c9113-3e8a-594a-b0a0-e7230b48f142,409c9113-3e8a-594a-b0a0-e7230b48f142,tg:lhbr:215527_#1,,,
e22_Items,1,tr:lh:6413,tg:lhbr:207146_#1,151228/1,isad:lh:76231,W 256 / B2 ((periode L. Simons 1969-1984) 4),8ec75fa7-cc12-54e7-bb28-c0c5cf06440b,8ec75fa7-cc12-54e7-bb28-c0c5cf06440b,tg:lhbr:207146_#1,,,
e22_Items,1,,tg:lhbr:281718_#1,,isad:lh:161769,,7008c0e9-8f66-576f-9721-5c2c539b9909,7008c0e9-8f66-576f-9721-5c2c539b9909,tg:lhbr:281718_#1,L 1833 / 133,,
e22_Items,1,,tg:lhbr:118823_#1,,isad:lh:50468,P 978 / B,ad39a745-5382-59e3-8c51-f3c4428e1bf8,ad39a745-5382-59e3-8c51-f3c4428e1bf8,tg:lhbr:118823_#1,,,
e22_Items,1,,tg:lhbr:159348_#1,,isad:lh:65384,W 555 / B,7d21d5f8-1355-554a-8681-f3e8ddcf7950,7d21d5f8-1355-554a-8681-f3e8ddcf7950,tg:lhbr:159348_#1,,,
e22_Items,1,tr:lh:7060,tg:lhbr:171587_#1,177278/9,,D 964 / B1,740bf714-fa1e-5708-afe7-ffdfd40585b8,740bf714-fa1e-5708-afe7-ffdfd40585b8,tg:lhbr:171587_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:18038_#1,,isad:lh:9442,FVCA / B2 (1944-1961),7fb2138d-be5d-56d3-b064-f08c6869f7a9,7fb2138d-be5d-56d3-b064-f08c6869f7a9,tg:lhbr:18038_#1,,,
e22_Items,1,tr:lh:5819,tg:lhbr:21865_#1,122145/760,isad:lh:408,M 1013 / B (1980-1981),a71d2d4a-1d70-5859-9d92-d0d300128577,a71d2d4a-1d70-5859-9d92-d0d300128577,tg:lhbr:21865_#1,,,
e22_Items,1,tr:lh:2288,tg:lhbr:22296_#1,43417/35,isad:lh:11294,B 973 / B,78a0617f-4f9e-5b5b-9e77-d05d655ab7f3,78a0617f-4f9e-5b5b-9e77-d05d655ab7f3,tg:lhbr:22296_#1,,,
e22_Items,1,tr:lh:4566,tg:lhbr:6680_#1,87666/50-51,isad:lh:4334,B 136 / B,cf89c64b-d526-5360-806c-241f126a7320,cf89c64b-d526-5360-806c-241f126a7320,tg:lhbr:6680_#1,,,
e22_Items,1,tr:lh:6961,tg:lhbr:217347_#1,173926/1,isad:lh:78960,C 2713 / B1,ab2ba956-8c5d-5959-9b5a-8ebc67e32e7b,ab2ba956-8c5d-5959-9b5a-8ebc67e32e7b,tg:lhbr:217347_#1,,,
e22_Items,1,,tg:lhbr:291519_#1,,isad:lh:173593,,7f283aa8-92ee-5690-b489-2d08b3005f89,7f283aa8-92ee-5690-b489-2d08b3005f89,tg:lhbr:291519_#1,R 5419 / 266,,
e22_Items,1,,tg:lhbr:283178_#1,,isad:lh:162783,,4b481306-aef8-57b0-8d97-f6f65566b68d,4b481306-aef8-57b0-8d97-f6f65566b68d,tg:lhbr:283178_#1,L 1833 / 135,,
e22_Items,1,tr:lh:6788,tg:lhbr:169433_#1,168118/2,isad:lh:69062,H 422 / B,3647aa68-69a4-5995-8f84-d79f02b0920e,3647aa68-69a4-5995-8f84-d79f02b0920e,tg:lhbr:169433_#1,,,
e22_Items,1,,tg:lhbr:205726_#1,,isad:lh:75762,T 48399 / B (1977),68ef6bf7-d202-546d-a9c7-f6de53c0fc7d,68ef6bf7-d202-546d-a9c7-f6de53c0fc7d,tg:lhbr:205726_#1,,,
e22_Items,1,tr:lh:4884,tg:lhbr:103364_#1,97481/2,isad:lh:43807,M 864 / B,864e2ece-ce62-59d2-8e62-63e018789500,864e2ece-ce62-59d2-8e62-63e018789500,tg:lhbr:103364_#1,,,
e22_Items,1,tr:lh:6054,tg:lhbr:111705_#1,136181/8,isad:lh:47481,O 472 / B,ee4b8e85-9958-5578-abb6-5e82ada5f0dc,ee4b8e85-9958-5578-abb6-5e82ada5f0dc,tg:lhbr:111705_#1,,,
e22_Items,1,tr:lh:1961,tg:lhbr:100997_#1,36182,isad:lh:42858,M 6885 / B,9c84ad15-d10a-51db-bb3a-ffc7291c6ee9,9c84ad15-d10a-51db-bb3a-ffc7291c6ee9,tg:lhbr:100997_#1,,,
e22_Items,1,tr:lh:5895,tg:lhbr:42014_#1,126530/1,isad:lh:19675,D 2313 / I,8e6a074e-bc72-523b-b004-fed7c01aec8d,8e6a074e-bc72-523b-b004-fed7c01aec8d,tg:lhbr:42014_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:28743_#1,,isad:lh:13997,FVCA / B (1919-1932),eb3cc113-d945-5021-bd4a-41a78730f5a8,eb3cc113-d945-5021-bd4a-41a78730f5a8,tg:lhbr:28743_#1,,,
e22_Items,1,,tg:lhbr:97940_#1,,isad:lh:41706,M 445 / B,051f0b7e-3649-530a-9021-b4fe38b99bcd,051f0b7e-3649-530a-9021-b4fe38b99bcd,tg:lhbr:97940_#1,,,
e22_Items,1,tr:lh:139974,tg:lhbr:261688_#1,,isad:lh:149916,,8057e618-93e0-5187-9b28-7f1e478ea39d,8057e618-93e0-5187-9b28-7f1e478ea39d,tg:lhbr:261688_#1,B 798 / 60 - 124,,
e22_Items,1,tr:lh:5029,tg:lhbr:137733_#1,100773/4,isad:lh:57378,S 968 / B,77aea659-af37-57e8-b912-02d0f1a5f27c,77aea659-af37-57e8-b912-02d0f1a5f27c,tg:lhbr:137733_#1,,,
e22_Items,1,tr:lh:6465,tg:lhbr:125352_#1,158582/227,isad:lh:1681,S 7904 / B2 (1956),3d2ab4fc-9f89-5f7e-bc46-fab7c61d54ba,3d2ab4fc-9f89-5f7e-bc46-fab7c61d54ba,tg:lhbr:125352_#1,,,
e22_Items,1,tr:lh:2279,tg:lhbr:249047_#1,,isad:lh:141222,,bfda4dcf-1c5c-57c0-8964-26f0331d532e,bfda4dcf-1c5c-57c0-8964-26f0331d532e,tg:lhbr:249047_#1,C 3622 / 25,,
e22_Items,1,tr:lh:7063,tg:lhbr:188930_#1,177317/583,isad:lh:73904,D 125 / B2,7fd74123-134d-52b3-8a50-21c17c9a4f62,7fd74123-134d-52b3-8a50-21c17c9a4f62,tg:lhbr:188930_#1,,,
e22_Items,1,,tg:lhbr:232982_#1,202491/2,isad:lh:83633,S 395 / B1,6a29d856-c76c-503a-ab73-e2687f8ea5fe,6a29d856-c76c-503a-ab73-e2687f8ea5fe,tg:lhbr:232982_#1,,,
e22_Items,1,tr:lh:6444,tg:lhbr:164839_#1,158147/22,isad:lh:67237,J 422 / B2,0ad8fd88-b0bc-5271-9e55-f7b34a962a15,0ad8fd88-b0bc-5271-9e55-f7b34a962a15,tg:lhbr:164839_#1,,,
e22_Items,1,tr:lh:2055,tg:lhbr:223710_#1,38590/135,isad:lh:80771,T 394 / B2,921a67ad-1c54-5bc5-9724-3beac34d64cd,921a67ad-1c54-5bc5-9724-3beac34d64cd,tg:lhbr:223710_#1,,,
e22_Items,1,tr:lh:7785,tg:lhbr:231371_#1,201601/601,isad:lh:83154,R 467 / B2,591ba217-dc84-5dd6-8348-609fea592538,591ba217-dc84-5dd6-8348-609fea592538,tg:lhbr:231371_#1,,,
e22_Items,1,tr:lh:3124,tg:lhbr:64022_#1,62700/5,isad:lh:29394,V 3759 / B,626b48a0-6a30-5bcc-b919-e5b1177f4824,626b48a0-6a30-5bcc-b919-e5b1177f4824,tg:lhbr:64022_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:76443_#1,125045/1,isad:lh:34224,H 965 / B,437ebb9d-6a74-5ba0-8a2a-c56c0c537ea8,437ebb9d-6a74-5ba0-8a2a-c56c0c537ea8,tg:lhbr:76443_#1,,,
e22_Items,1,,tg:lhbr:295635_#1,,isad:lh:126506,,38d5b99d-0114-5893-8052-61e97da44a64,38d5b99d-0114-5893-8052-61e97da44a64,tg:lhbr:295635_#1,C 33941 / 43,,
e22_Items,1,,tg:lhbr:287254_#1,,isad:lh:164568,,39904b35-7577-5596-880d-23c797809b69,39904b35-7577-5596-880d-23c797809b69,tg:lhbr:287254_#1,R 5419 / 191,,
e22_Items,1,tr:lh:126473,tg:lhbr:243592_#1,,isad:lh:130166,,363a1d7d-8bcb-5863-a72c-f0c0bb2e5486,363a1d7d-8bcb-5863-a72c-f0c0bb2e5486,tg:lhbr:243592_#1,D 9653 / 12 (29),,
e22_Items,1,tr:lh:5678,tg:lhbr:190884_#1,114682/297,isad:lh:74082,T 48399 / B (1960),02ed9cd4-bc1e-5458-ad48-9aaf6e73c3e4,02ed9cd4-bc1e-5458-ad48-9aaf6e73c3e4,tg:lhbr:190884_#1,,,
e22_Items,1,tr:lh:7478,tg:lhbr:181616_#1,197240/35,isad:lh:72201,M 224 / B,fa659080-1c20-5587-b761-09cc10a9a038,fa659080-1c20-5587-b761-09cc10a9a038,tg:lhbr:181616_#1,,,
e22_Items,1,tr:lh:5078,tg:lhbr:107048_#1,100574/162,isad:lh:45501,C 3592 / B2,2e8d667f-958b-5174-aac7-c2761f96675a,2e8d667f-958b-5174-aac7-c2761f96675a,tg:lhbr:107048_#1,,,
e22_Items,1,tr:lh:5800,tg:lhbr:115429_#1,120969,isad:lh:48948,P 4535 / B,4e6faa43-93b1-5240-a6a4-e06704b60efa,4e6faa43-93b1-5240-a6a4-e06704b60efa,tg:lhbr:115429_#1,,,
e22_Items,1,tr:lh:5678,tg:lhbr:193277_#1,114686/211,isad:lh:70831,T 48399 / B (1964),7d9e2d69-f199-5666-94dd-6898b5b6824f,7d9e2d69-f199-5666-94dd-6898b5b6824f,tg:lhbr:193277_#1,,,
e22_Items,1,tr:lh:2877,tg:lhbr:8079_#1,57792/19,isad:lh:5079,V 37332 / B,6566bfe8-b1c5-5a58-a763-28d26ff17c0b,6566bfe8-b1c5-5a58-a763-28d26ff17c0b,tg:lhbr:8079_#1,,,
e22_Items,1,,tg:lhbr:54759_#1,,isad:lh:24656,G 117 / B,ec4505b9-258c-552f-ae8c-a3adeb56ba43,ec4505b9-258c-552f-ae8c-a3adeb56ba43,tg:lhbr:54759_#1,,,
e22_Items,1,tr:lh:2968,tg:lhbr:46338_#1,59849/28,isad:lh:21369,D 4697 / B,58a99bd4-c3d4-5765-a7dd-601a08ddb293,58a99bd4-c3d4-5765-a7dd-601a08ddb293,tg:lhbr:46338_#1,,,
e22_Items,1,tr:lh:3436,tg:lhbr:89421_#1,67699/222,isad:lh:5851,H 722 / B (J.Persijnprijs Varia),ddb1c09a-bafc-57ae-a306-1972aeb72494,ddb1c09a-bafc-57ae-a306-1972aeb72494,tg:lhbr:89421_#1,,,
e22_Items,1,tr:lh:4736,tg:lhbr:65528_#1,90476,isad:lh:29940,G 7343 / B,4540aee8-435e-511b-a3cf-fe6f5429a518,4540aee8-435e-511b-a3cf-fe6f5429a518,tg:lhbr:65528_#1,,,
e22_Items,1,tr:lh:9943,tg:lhbr:263971_#1,,isad:lh:122709,,bf0725a7-ef21-5747-ad2a-2b2878d44bb6,bf0725a7-ef21-5747-ad2a-2b2878d44bb6,tg:lhbr:263971_#1,G 21795 / 650,,
e22_Items,1,tr:lh:6465,tg:lhbr:124658_#1,158589/50,isad:lh:2168,S 7904 / B2 (1963),9b7ad677-c4ab-5667-8fc2-ad96ce48007c,9b7ad677-c4ab-5667-8fc2-ad96ce48007c,tg:lhbr:124658_#1,,,
e22_Items,1,tr:lh:4754,tg:lhbr:136239_#1,92488/2,isad:lh:56810,S 7484 / B,59a1d71e-3d2e-5a66-9274-3e658cde4bd5,59a1d71e-3d2e-5a66-9274-3e658cde4bd5,tg:lhbr:136239_#1,,,
e22_Items,1,tr:lh:9770,tg:lhbr:260382_#1,,isad:lh:149002,,9f2a459d-6091-5cbd-9130-a97a3e4e478b,9f2a459d-6091-5cbd-9130-a97a3e4e478b,tg:lhbr:260382_#1,J 416 / 76,,
e22_Items,1,tr:lh:7281,tg:lhbr:177952_#1,179828/8,isad:lh:71225,D 223 / B1,ab8a4492-1b94-5855-98ca-e911c4041d1d,ab8a4492-1b94-5855-98ca-e911c4041d1d,tg:lhbr:177952_#1,,,
e22_Items,1,tr:lh:130,tg:lhbr:47632_#1,1883,isad:lh:21877,D 795 / B,d43d7985-3a00-54d9-97ff-f0f1a13253c8,d43d7985-3a00-54d9-97ff-f0f1a13253c8,tg:lhbr:47632_#1,,,
e22_Items,1,tr:lh:6090,tg:lhbr:55253_#1,139150/1,isad:lh:24859,G 218 / B,c9381e34-f80e-5650-b896-6baa63340f92,c9381e34-f80e-5650-b896-6baa63340f92,tg:lhbr:55253_#1,,,
e22_Items,1,tr:lh:3310,tg:lhbr:9573_#1,66363/174,isad:lh:5765,M 2556 / B2,92e52670-9945-5c48-837a-e75858eff606,92e52670-9945-5c48-837a-e75858eff606,tg:lhbr:9573_#1,,,
e22_Items,1,,tg:lhbr:14938_#1,,isad:lh:8297,B 708 / B,d2894e0d-3c86-5f96-a1b8-f33333ac0602,d2894e0d-3c86-5f96-a1b8-f33333ac0602,tg:lhbr:14938_#1,,,
e22_Items,1,tr:lh:683,tg:lhbr:91595_#1,13394/976,isad:lh:39157,L 559 / B,b7d63775-41aa-553e-90ee-0371f358765a,b7d63775-41aa-553e-90ee-0371f358765a,tg:lhbr:91595_#1,,,
e22_Items,1,tr:lh:4175,tg:lhbr:200100_#1,80735/7a-b,isad:lh:75147,B 417 / B2,20d5cda3-d28a-5aca-bcfc-78571e00ff05,20d5cda3-d28a-5aca-bcfc-78571e00ff05,tg:lhbr:200100_#1,,,
e22_Items,1,,tg:lhbr:212561_#1,,isad:lh:72645,M 224 / B,92bad4a8-8057-5db7-ab1d-a28b3ab92cf3,92bad4a8-8057-5db7-ab1d-a28b3ab92cf3,tg:lhbr:212561_#1,,,
e22_Items,1,tr:lh:5604,tg:lhbr:114123_#1,127848/1-3,isad:lh:48414,B 6671 / B,78eed0c7-10c4-5e6c-8470-98ba3a383553,78eed0c7-10c4-5e6c-8470-98ba3a383553,tg:lhbr:114123_#1,,,
e22_Items,1,tr:lh:7843,tg:lhbr:278236_#1,202504/60a-b,isad:lh:159012,,63c0ca05-0f57-58df-b97f-4dde3a7ba866,63c0ca05-0f57-58df-b97f-4dde3a7ba866,tg:lhbr:278236_#1,D 325 / 522,,
e22_Items,1,tr:lh:4092,tg:lhbr:106542_#1,79221/1,isad:lh:45349,M 965 / B,2c48b2e6-b468-5385-b0be-9a475284d03a,2c48b2e6-b468-5385-b0be-9a475284d03a,tg:lhbr:106542_#1,,,
e22_Items,1,tr:lh:2010,tg:lhbr:242098_#1,,isad:lh:9256,,3784e861-2789-59ba-9565-66f47666df20,3784e861-2789-59ba-9565-66f47666df20,tg:lhbr:242098_#1,C 3622 / 19,,
e22_Items,1,tr:lh:5778,tg:lhbr:19532_#1,119113/44,isad:lh:10050,E 279 / B,66368704-c979-53a4-9398-e3af2cde4217,66368704-c979-53a4-9398-e3af2cde4217,tg:lhbr:19532_#1,,,
e22_Items,1,tr:lh:1586,tg:lhbr:70896_#1,28539,isad:lh:32005,H 504 / B,f6c9f66a-6274-5a73-a473-184d7c3dd3e7,f6c9f66a-6274-5a73-a473-184d7c3dd3e7,tg:lhbr:70896_#1,,,
e22_Items,1,tr:lh:4160,tg:lhbr:4979_#1,80561/153,isad:lh:3362,B 1333 / B,eaabbc2f-e749-56f5-bf52-912683f03606,eaabbc2f-e749-56f5-bf52-912683f03606,tg:lhbr:4979_#1,,,
e22_Items,1,tr:lh:2515,tg:lhbr:73265_#1,49797/145,isad:lh:33017,H 6353 / B,163d71b4-f554-5610-9e83-b18fc7a32451,163d71b4-f554-5610-9e83-b18fc7a32451,tg:lhbr:73265_#1,,,
e22_Items,1,,tg:lhbr:61604_#1,,isad:lh:27455,G 563 / B,16d8a4a2-76a0-561c-9141-2f83c27a5aa1,16d8a4a2-76a0-561c-9141-2f83c27a5aa1,tg:lhbr:61604_#1,,,
e22_Items,1,tr:lh:3430,tg:lhbr:120574_#1,68220/10,isad:lh:51148,RR 5 / B,8065d5b4-2071-5689-9e4c-1d609c9faf3b,8065d5b4-2071-5689-9e4c-1d609c9faf3b,tg:lhbr:120574_#1,,,
e22_Items,1,tr:lh:2599,tg:lhbr:132115_#1,52743/9,isad:lh:55348,S 535 / B,44ed2432-9b8b-5bd3-978a-e0331249018d,44ed2432-9b8b-5bd3-978a-e0331249018d,tg:lhbr:132115_#1,,,
e22_Items,1,tr:lh:1107,tg:lhbr:158642_#1,19642/212,isad:lh:65126,W 303 / B,2d0820df-82a8-5334-aab7-9e8bddc864d7,2d0820df-82a8-5334-aab7-9e8bddc864d7,tg:lhbr:158642_#1,,,
e22_Items,1,tr:lh:9840,tg:lhbr:234557_#1,218098/8,isad:lh:83965,T 3465 / B1,5efadac4-6d06-5bce-83da-0e66b3158fcf,5efadac4-6d06-5bce-83da-0e66b3158fcf,tg:lhbr:234557_#1,,,
e22_Items,1,tr:lh:7860,tg:lhbr:226136_#1,203526/219,isad:lh:81613,M 224 / B,e6f760d9-ee87-5ffc-bf7e-ee5b251ad4fe,e6f760d9-ee87-5ffc-bf7e-ee5b251ad4fe,tg:lhbr:226136_#1,,,
e22_Items,1,tr:lh:6081,tg:lhbr:68922_#1,138749/5,isad:lh:31300,V 6095 / B2,3e04c59f-0b5e-5ac0-a46d-957f109c44f7,3e04c59f-0b5e-5ac0-a46d-957f109c44f7,tg:lhbr:68922_#1,,,
e22_Items,1,tr:lh:5711,tg:lhbr:29249_#1,115575/3,isad:lh:14231,C 1954 / B,fa4178ed-486b-5767-b13e-210601cb1132,fa4178ed-486b-5767-b13e-210601cb1132,tg:lhbr:29249_#1,,,
e22_Items,1,,tg:lhbr:152397_#1,105611/3a-b,,V 4835 / B,0adb2534-a185-5aab-9521-ba2e060530b4,0adb2534-a185-5aab-9521-ba2e060530b4,tg:lhbr:152397_#1,,,
e22_Items,1,tr:lh:7843,tg:lhbr:282472_#1,202504/60a-b,isad:lh:162347,,1a4e8466-86c4-5634-b911-7ade43020305,1a4e8466-86c4-5634-b911-7ade43020305,tg:lhbr:282472_#1,D 325 / 973,,
e22_Items,1,tr:lh:5510,tg:lhbr:151964_#1,113830/2a-c,isad:lh:62616,V 4655 / B,565b5bd1-19fe-58f9-a4d6-d21d762aa9bd,565b5bd1-19fe-58f9-a4d6-d21d762aa9bd,tg:lhbr:151964_#1,,,
e22_Items,1,,tg:lhbr:290013_#1,,isad:lh:169793,,e7f10e90-2511-555f-b8d7-0f9527db4eb5,e7f10e90-2511-555f-b8d7-0f9527db4eb5,tg:lhbr:290013_#1,R 5419 / 197,,
e22_Items,1,tr:lh:7845,tg:lhbr:196451_#1,202523/7,isad:lh:74654,B 417 / B2,cebce6d4-ed60-5e02-949d-e51babb5db16,cebce6d4-ed60-5e02-949d-e51babb5db16,tg:lhbr:196451_#1,,,
e22_Items,1,tr:lh:7070,tg:lhbr:184030_#1,177395/5,isad:lh:73133,T 409 / B3,8b3832fd-0e32-558b-bfb4-f12573e2959a,8b3832fd-0e32-558b-bfb4-f12573e2959a,tg:lhbr:184030_#1,,,
e22_Items,1,tr:lh:7870,tg:lhbr:227554_#1,210881/47a-b-c,isad:lh:81972,S 59 / Archief P,e48b1ee4-9241-52e8-bad2-711628336c21,e48b1ee4-9241-52e8-bad2-711628336c21,tg:lhbr:227554_#1,,,
e22_Items,1,tr:lh:6533,tg:lhbr:159220_#1,161454/1,isad:lh:65338,W 512 / B,ff14d50f-7bc6-5448-95c2-f9acf5ca3e01,ff14d50f-7bc6-5448-95c2-f9acf5ca3e01,tg:lhbr:159220_#1,,,
e22_Items,1,tr:lh:7657,tg:lhbr:235135_#1,218004/231,isad:lh:84132,G 3145 / B2,0a8a5d9a-3eea-5fd2-951d-a7d4b7a2d29a,0a8a5d9a-3eea-5fd2-951d-a7d4b7a2d29a,tg:lhbr:235135_#1,,,
e22_Items,1,tr:lh:2925,tg:lhbr:133577_#1,59193/31,,S 611 / B,6e8d301a-08dc-571b-bfcb-172c7ee733dd,6e8d301a-08dc-571b-bfcb-172c7ee733dd,tg:lhbr:133577_#1,,,
e22_Items,1,tr:lh:2864,tg:lhbr:121116_#1,58615/15,isad:lh:51421,R 462 / B,f1770207-a398-5c5b-b67d-11f6eb4ab6a5,f1770207-a398-5c5b-b67d-11f6eb4ab6a5,tg:lhbr:121116_#1,,,
e22_Items,1,,tg:lhbr:63895_#1,,isad:lh:29278,G 563 / B,160c2685-3a80-549b-a86a-d3cc0a1c139b,160c2685-3a80-549b-a86a-d3cc0a1c139b,tg:lhbr:63895_#1,,,
e22_Items,1,tr:lh:5778,tg:lhbr:60266_#1,119712/176,isad:lh:1111,V 37336 / B2 (Oorlogsdossier),4b661419-245a-5493-bb18-ddc41a3bf7d3,4b661419-245a-5493-bb18-ddc41a3bf7d3,tg:lhbr:60266_#1,,,
e22_Items,1,tr:lh:6444,tg:lhbr:72607_#1,158133/1,isad:lh:32773,J 422 / B2,d898647d-10d6-5cdd-a634-4ff2a7f4541f,d898647d-10d6-5cdd-a634-4ff2a7f4541f,tg:lhbr:72607_#1,,,
e22_Items,1,tr:lh:3472,tg:lhbr:18150_#1,68281/60,isad:lh:9480,L 5347 / B2,06e2be17-46de-5909-b9d5-433972dcbd2d,06e2be17-46de-5909-b9d5-433972dcbd2d,tg:lhbr:18150_#1,,,
e22_Items,1,tr:lh:3772,tg:lhbr:185452_#1,72465/335,isad:lh:10561,T 48399 / B (1948),a389c446-2502-5c46-adfc-05c84a0ece91,a389c446-2502-5c46-adfc-05c84a0ece91,tg:lhbr:185452_#1,,,
