ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Archive Note,Location Number,Serial Number,adm.note,Warehouse Location (begin),Warehouse Location (ende)
920c3370-0035-5eac-ac78-6e06b087d0a4,tg:lhbr:33515,Items,1,,48211/4,,C 312 / B,,,,
6a2d28a9-1371-58ec-bf14-16c63be08597,tg:lhbr:231981,Items,1,,163869/121,isad:lh:83361,G 395 / B1,,,,
d1f1a781-61fb-5726-b013-3e91faaea6c0,tg:lhbr:65375,Items,1,tr:lh:6462,158572/265,isad:lh:29859,V 3484 / B2,,,,
03594c21-b61d-5c77-891e-6f014a1fe2f2,tg:lhbr:229148,Items,1,,,isad:lh:82529,S 59 / Archief W,,,,
5b6c56f4-6125-5a78-b22e-071544efc652,tg:lhbr:202218,Items,1,tr:lh:4175,80793/88,isad:lh:75197,B 417 / B2 (75),,,,
99703251-6bed-5f60-b3e6-cc182987ba46,tg:lhbr:254478,Items,1,tr:lh:9770,,isad:lh:145389,,J 416 / 53,,,
0ece3057-b08f-57ff-accb-5a44aff60a73,tg:lhbr:170488,Items,1,,163805/87,isad:lh:69270,G 395 / B2,,,,
6ae42180-efa0-5ef1-9e69-8367e4db4d0a,tg:lhbr:31528,Items,1,tr:lh:4669,88992/60,isad:lh:15267,C 2632 / B,,,,
1dcd598c-7bb9-580a-9cda-8e4f3c3bf5a9,tg:lhbr:175370,Items,1,tr:lh:4689,89222/2,,M 156143 / B,,,,
831a3a28-9551-5837-8b63-62cbe0049396,tg:lhbr:260824,Items,1,tr:lh:9770,,isad:lh:149505,,J 416 / 77,,,
c0097f1f-92cd-5500-9b20-c3012e860cf3,tg:lhbr:123510,Items,1,tr:lh:6466,158621,isad:lh:52341,R 603 / B,,,,
cce9491d-acb6-5ee5-a582-83f1b651ba48,tg:lhbr:251380,Items,1,tr:lh:3055,,isad:lh:8121,,B 708 / 1434,,,
ea29fc33-d00e-5d3a-85d9-50f55400e47f,tg:lhbr:108640,Items,1,tr:lh:1749,31169/89,isad:lh:46083,O 133 / B,,,,
9c7b7f14-495f-54b2-869c-878002aba9af,tg:lhbr:195124,Items,1,tr:lh:6598,166196/563,isad:lh:74606,B 417 / B2,,,,
e6de8f4c-f116-5322-8462-5cbee3e66b38,tg:lhbr:36717,Items,1,tr:lh:2660,52714/201,isad:lh:17359,C 3622 / B,,,,
09d44075-ca1b-577d-99be-41b6bdb1cfbf,tg:lhbr:7559,Items,1,tr:lh:2213,43210,isad:lh:4802,B 2777 / B,,,,
16676774-a9c2-5289-8715-3d8c17872c1e,tg:lhbr:60177,Items,1,tr:lh:4758,94184/19,isad:lh:26548,W 4782 / B2,,,,
58454886-6499-5a01-97af-698838f25fd6,tg:lhbr:205027,Items,1,tr:lh:5678,114698/23,isad:lh:75645,T 48399 / B (1976),,,,
43016bc6-86cc-580d-b438-71d59cf6e77c,tg:lhbr:253647,Items,1,,,isad:lh:144914,M 58 / 2,,,,
4ce952e8-dade-540f-801e-1bc35cb16425,tg:lhbr:80323,Items,1,tr:lh:3387,66936/42,isad:lh:35179,W 709 / B,,,,
3a088144-6d92-5d1f-8cd3-ff9075540b64,tg:lhbr:278517,Items,1,tr:lh:9630,,isad:lh:158428,,C 243 / B 2,,,
29cea026-ba06-566b-bee8-0a00edaab0f4,tg:lhbr:5564,Items,1,tr:lh:5604,112329/311,isad:lh:3701,B 1333 / B,,,,
5161b8d7-d116-5076-b390-c885a50d9b67,tg:lhbr:285872,Items,1,tr:lh:9500,,isad:lh:164355,,B 805 /69,,,
797c8e8a-bad7-5b73-ac50-689954846b7c,tg:lhbr:190326,Items,1,tr:lh:5678,114681/291,isad:lh:74035,T 48399 / B (1959),,,,
f7b42522-751a-5fda-8c99-48bd43cf0790,tg:lhbr:254182,Items,1,,,isad:lh:98030,,J 416 / 103,,,
5c4c0484-6704-51c0-b8a6-ac2a31b07c24,tg:lhbr:170172,Items,1,,163804/62,isad:lh:69198,G 395 / B2,,,,
4853a95b-ac17-5014-9350-760cd7f0d349,tg:lhbr:126712,Items,1,tr:lh:5400,105849/2,isad:lh:53181,R 776 / B,,,,
c35d9410-2181-54c1-a9d3-ccd1d98eeafb,tg:lhbr:281098,Items,1,,,isad:lh:161314,B 413 / B2,,,,
85c5ad47-bba3-5d61-8955-6af26d171acd,tg:lhbr:250968,Items,1,tr:lh:126473,,isad:lh:130191,,D 9653 / 23 (213),,,
8196c762-d694-5bb0-b3db-6d791d49e63d,tg:lhbr:174998,Items,1,tr:lh:7063,177313/763,isad:lh:1305,D 125 / B2,,,,
d2b4f761-b76b-5dd3-981d-5ed3598d4b26,tg:lhbr:35838,Items,1,tr:lh:5250,103370/4,isad:lh:16999,C 3581 / B,,,,
b2b561dd-923f-5f61-9638-c51473359844,tg:lhbr:127800,Items,1,tr:lh:5832,123225/7a-b,isad:lh:53603,R 924 / B,,,,
267d9172-78f0-5989-b5bf-8d0655b425f5,tg:lhbr:264534,Items,1,tr:lh:9943,,isad:lh:123162,,G 21795 / 893,,,
765f61dd-ae8b-5c06-86c0-302879778159,tg:lhbr:232354,Items,1,,163871/68,isad:lh:83454,G 395 / B,,,,
c68d767f-7465-516e-9897-a4ab2e04c3b6,tg:lhbr:57204,Items,1,,,,G 3633 / B,,,,
845f66f1-0801-51f7-a705-4e672e9c0618,tg:lhbr:219004,Items,1,tr:lh:7697,200435/83,isad:lh:79458,V 25585 / B2,,,,
edb38aa1-a0b4-5e70-b1fa-28ae8d21051a,tg:lhbr:284760,Items,1,,,isad:lh:164077,,L 1833 / 141,,,
fbc73cab-1595-5e41-b0f6-8f137ad55b2c,tg:lhbr:266509,Items,1,tr:lh:128783,,isad:lh:133177,,R 462 / 984,,,
a69187dd-ff32-520b-8695-41f0a4150550,tg:lhbr:230369,Items,1,,,isad:lh:82849,R 467 / B1,,,,
11c437f7-dec5-5ec9-999f-77dfd5935c1d,tg:lhbr:114399,Items,1,tr:lh:1749,31170/1,isad:lh:48526,P 294 / B,,,,
4868b2fe-aee8-5dcb-92a8-022ace925f21,tg:lhbr:55239,Items,1,tr:lh:2046,39576/21,isad:lh:24851,E 444 / B,,,,
bcbc6edc-67ab-5879-bb51-114356b9f4aa,tg:lhbr:28709,Items,1,tr:lh:7314,,isad:lh:13986,FVCA / B (1919-1932),,,,
bed3d482-ec60-5b8a-a2b0-f157c5cd5131,tg:lhbr:111461,Items,1,tr:lh:4581,87897/61a-b,isad:lh:47369,O 3945 / B,,,,
226f3fc4-1689-551f-bffb-a6bdff7252eb,tg:lhbr:252955,Items,1,tr:lh:126473,,isad:lh:130164,,D 9653 / 10 (203),,,
975a53f7-04a8-5202-9712-2b3b79b6e2dc,tg:lhbr:147201,Items,1,tr:lh:3755,72187,isad:lh:60999,V 2537 / B,,,,
c2658d56-2734-5f13-b00f-2c467bf1028f,tg:lhbr:235491,Items,1,tr:lh:9767,217989/1849,isad:lh:84219,Y 2 / B2,,,,
c2ad131c-0612-576c-8ef7-3a985d042ff7,tg:lhbr:238759,Items,1,,220536/2,,L 7836 / B1,,,,
ffddb5a4-c553-5512-b23c-16c5c10f5902,tg:lhbr:161299,Items,1,tr:lh:4697,89699/74,isad:lh:66052,W 7035 / B,,,,
2bd69384-5bcb-5011-bf39-74aae770163f,tg:lhbr:20339,Items,1,tr:lh:4772,93951,isad:lh:10421,B 89629 / B,,,,
d788fd26-8041-5258-b1e0-ae246318bb62,tg:lhbr:213409,Items,1,tr:lh:7571,198347/46,isad:lh:77879,M 224 / B,,,,
d68e20f4-3d36-58ab-835c-c4d01454f751,tg:lhbr:245269,Items,1,tr:lh:126473,,isad:lh:130189,,D 9653 / 21 (59),,,
bcebf12d-f6ef-5b7d-b1ca-a5e4c71aa747,tg:lhbr:240591,Items,1,tr:lh:6886,178603/2a,isad:lh:117401,S 935 / B2,,,,
4b4a8ab8-5907-5ffc-b9a2-36035364a625,tg:lhbr:42905,Items,1,tr:lh:5801,121082/3,isad:lh:19995,D 2875 / B,,,,
a4a0acbc-263c-571b-a53f-31604fe93800,tg:lhbr:841,Items,1,tr:lh:6444,158062,isad:lh:851,J 422 / B2,,,,
d99925cd-971b-54b4-b6eb-7719046a8972,tg:lhbr:89801,Items,1,tr:lh:5735,118629/2,isad:lh:38435,L 4297 / B,,,,
6c850235-9d6a-55a9-a0af-accbb13e41dc,tg:lhbr:164561,Items,1,tr:lh:651,12668/90a-b,isad:lh:6188,H 90783 / B (Boek II),,,,
57530111-9fa5-5223-9537-8274fab2ca30,tg:lhbr:227855,Items,1,tr:lh:7336,186673/22,isad:lh:82078,S 59 / Archief S,,,,
5e995aa8-7e5f-5eee-8ca2-c4bfeda5a71c,tg:lhbr:132301,Items,1,tr:lh:5863,124390/51,isad:lh:55405,I 55743 / B,,,,
7374d60f-4e70-535c-a1db-2cee6a1d7454,tg:lhbr:119051,Items,1,tr:lh:4160,80558/231,isad:lh:50599,P 257 / B,,,,
ec67c112-676b-5981-81d9-29b7889ddeda,tg:lhbr:184735,Items,1,tr:lh:6798,168358/76,isad:lh:73351,V 3742 / B2,,,,
5c183a39-f43f-5acc-81e2-7f7c05e134e3,tg:lhbr:101898,Items,1,tr:lh:2521,49392/41,isad:lh:43207,M 762 / B,,,,
524e0de3-40e9-5a6e-a01e-18f35e4a878e,tg:lhbr:40938,Items,1,tr:lh:5248,103354/52,isad:lh:7674,F 2771 / B (1961-1964),,,,
3054cbc3-17f5-589e-9293-00f616699991,tg:lhbr:225868,Items,1,tr:lh:7687,200139/9,isad:lh:81495,V 395 / B2,,,,
985ff8c8-fa32-565f-b96d-ac8250bb857f,tg:lhbr:186708,Items,1,tr:lh:3772,72465/268,isad:lh:73549,T 48399 / B (1950),,,,
62f8abc7-8e1f-532c-b401-f235f824b508,tg:lhbr:94730,Items,1,tr:lh:5863,124394/80,isad:lh:40399,M 1587 / B,,,,
2a8f1538-7a8a-5bfb-a8e9-3ca3c5f16cdf,tg:lhbr:22304,Items,1,,83968/178,,B 973 / B,,,,
67e94509-377c-5493-8503-14bc0ee0e000,tg:lhbr:74564,Items,1,tr:lh:6527,160672/1,isad:lh:33556,P 7177 / B2,,,,
fbdd62a3-471f-5919-a7bd-6d4ece5fc5c2,tg:lhbr:152900,Items,1,tr:lh:5652,113633/51a-b,isad:lh:62984,V 5135 / B,,,,
e64148f4-f2e4-5ac6-91f0-b6c6c6ab498e,tg:lhbr:211434,Items,1,tr:lh:6465,158596/89c,isad:lh:77750,S 7904 / B2 (1970-1971-1972),,,,
14064f2f-c1c7-50e6-86eb-9ea6b8c81cbd,tg:lhbr:199804,Items,1,tr:lh:6598,166196/3631a-b,isad:lh:75115,B 417 / B2,,,,
5ec5e953-4992-5e6f-970f-c678970b56d3,tg:lhbr:247254,Items,1,tr:lh:2279,,isad:lh:139947,,C 3622 / 21,,,
067da131-758a-5b44-b507-a312beaff661,tg:lhbr:105072,Items,1,tr:lh:4758,92800/21,isad:lh:44520,M 896 / B,,,,
d8ac6202-b592-5d2b-9922-b4b8873b72e8,tg:lhbr:198716,Items,1,tr:lh:4175,80709/16a-b,isad:lh:75038,B 417 / B2,,,,
123c400a-35e0-53e9-8390-06b9a429747d,tg:lhbr:153612,Items,1,tr:lh:4015,76700/602,isad:lh:63286,V 558 / B,,,,
011e54bf-76f6-5815-9547-8dee638e679d,tg:lhbr:221082,Items,1,tr:lh:7336,186475/18,isad:lh:80067,S 59 / Archief G,,,,
130d3f2c-b36d-5665-9039-fd70553c3d1b,tg:lhbr:178542,Items,1,tr:lh:6886,171373/78a-b,isad:lh:71454,S 935 / B2,,,,
394dbcff-409e-57c0-abaa-7bcde95e1310,tg:lhbr:95822,Items,1,tr:lh:5009,99235,isad:lh:40854,M 2556 / B,,,,
644f3754-a1dc-5867-a0e4-8c3065e84955,tg:lhbr:185827,Items,1,tr:lh:3772,72465/88,isad:lh:30857,T 48399 / B (1949),,,,
6af32083-7acb-5e76-bf26-e84718032278,tg:lhbr:290373,Items,1,tr:lh:140276,,,A 2335/B,,,,
3fd8f7e3-113f-52d5-99f9-16ced974c301,tg:lhbr:68547,Items,1,tr:lh:1749,31547/76,isad:lh:31172,H 2111 / B,,,,
fe784182-f9a3-54b6-b3b4-c2b496ff414d,tg:lhbr:270127,Items,1,tr:lh:110330,,isad:lh:113588,,R 8963 / 314,,,
e20f94e2-88a2-53ef-8828-ff2833a32f2a,tg:lhbr:226747,Items,1,tr:lh:7336,187056/9,isad:lh:81820,S 59 / Archief P,,,,
25974ede-0631-58e2-ae1f-2d65e9d6586c,tg:lhbr:43617,Items,1,tr:lh:9911,147123/24,isad:lh:20293,B 153 / B2,,,,
112f46a1-8d3d-56d8-b70b-269e12c3bfbb,tg:lhbr:15077,Items,1,tr:lh:3704,71606/170a-c,isad:lh:8297,B 708 / B,,,,
512b28c7-772b-594e-ac3f-d4a009a932af,tg:lhbr:158818,Items,1,,140677,isad:lh:5288,L 1862 / B (Brievenboek),,,,
d6d1b32c-2fe6-5bb6-b7ad-09de392b4b34,tg:lhbr:286248,Items,1,tr:lh:128691,,isad:lh:129367,,B 805 /148,,,
1f652a40-febb-5cba-89b9-155d2d7c8ff4,tg:lhbr:81924,Items,1,tr:lh:4353,84150/57,isad:lh:35778,W 5665 / B,,,,
22b12bb9-c92f-5f69-9a31-738285be698b,tg:lhbr:147714,Items,1,tr:lh:4818,95987/1,isad:lh:61257,V 2935 / B,,,,
d354221a-4c17-53b2-82f7-1f4f99d2e653,tg:lhbr:235184,Items,1,tr:lh:7657,218121/5,isad:lh:84155,G 3145 / B2,,,,
eb0d1c1d-e54a-5617-8306-c28d9457a78c,tg:lhbr:138219,Items,1,,,isad:lh:57604,S 922 / B,,,,
181a4927-4194-538a-92fa-2fd06a6e950a,tg:lhbr:83919,Items,1,tr:lh:4397,84650/37,isad:lh:36413,G 943952 / B,,,,
e1bcc9d9-c2b2-5850-b875-431369cd8712,tg:lhbr:113149,Items,1,tr:lh:5850,123806/129l,isad:lh:2369,W 686 / B (5),,,,
66954c92-0065-5e0f-a692-ba6352ae61a7,tg:lhbr:145729,Items,1,tr:lh:4796,95542/68,isad:lh:1829,H 722 / B (1945-62),,,,
8eaac7c3-8bba-538b-80ec-9b0cc81d7e68,tg:lhbr:264021,Items,1,tr:lh:9943,,isad:lh:122722,,G 21795 / 661,,,
8dde1594-3119-5b5a-952a-bccafa5bf8a5,tg:lhbr:232641,Items,1,tr:lh:9674,217730/2a-b,isad:lh:83561,BB 570 / B2,,,,
5a53e861-22ed-5367-8d3c-ea2dc865b1d6,tg:lhbr:57711,Items,1,tr:lh:3144,62851/168,isad:lh:25658,G 377 / B,,,,
9fe077ab-9943-5b9b-8077-72a3ba9ccf0d,tg:lhbr:191921,Items,1,,163820/54a-b,isad:lh:74221,G 395 / B2,,,,
b5c384c7-c748-58bf-89dc-c1342d50e6cd,tg:lhbr:219511,Items,1,tr:lh:7335,186403/15,isad:lh:79564,S 59 / Archief B,,,,
eb1ae3ca-167b-52dc-b3b9-0a0ed8dbad68,tg:lhbr:284275,Items,1,tr:lh:7843,202504/60a-b,isad:lh:163553,,D 325/1369,,,
1baaa3a9-c41e-54a4-bbba-d66c5436e849,tg:lhbr:5071,Items,1,tr:lh:5863,124484/1,isad:lh:3425,B 1333 / B,,,,
14ae1752-cdae-571e-b767-fc2b96168ee9,tg:lhbr:190633,Items,1,,163810/61a-b,isad:lh:74108,G 395 / B2,,,,
6b38df7f-3097-572a-98b9-8cd6cc3afb63,tg:lhbr:56803,Items,1,tr:lh:388,7891/4a-b,isad:lh:25415,G 3625 / B,,,,
afe8b75f-4abf-512d-986b-e1a006b1572b,tg:lhbr:254497,Items,1,tr:lh:9770,,isad:lh:145409,,J 416 / 53,,,
38f8427f-7196-5f10-8342-23166aad1bd8,tg:lhbr:233953,Items,1,tr:lh:9767,217989/674,isad:lh:83793,Y 2 / B2,,,,
7e7c5028-3127-5e5e-9b44-9beb582a006d,tg:lhbr:126207,Items,1,tr:lh:5898,137918/1,isad:lh:53035,R 721 / B,,,,
ee655d60-867c-58fe-9800-521544260961,tg:lhbr:36202,Items,1,tr:lh:2317,45500/97,isad:lh:17087,C 3622 / B,,,,
b0346e73-7f08-5d65-8c72-f362da173567,tg:lhbr:60462,Items,1,tr:lh:5772,118711/5,isad:lh:26656,R 544 / B2,,,,
b98afcfe-9859-531e-9933-1ca5c51fe4d5,tg:lhbr:205532,Items,1,tr:lh:6411,150837/1a-b,isad:lh:75738,W 256 / B2 ((periode A. Westerlinck 1945-1968) 2),,,,
8a080849-5815-5fde-aeed-3cc609d1c96b,tg:lhbr:146806,Items,1,tr:lh:4544,87315/766,isad:lh:60836,K 98536 / B,,,,
3eb6d1f8-a10c-5321-b6c3-68e56b396888,tg:lhbr:253352,Items,1,,,isad:lh:144798,M 58 / 1,,,,
2d6b8cce-0d03-52af-befd-c22be90c154f,tg:lhbr:80636,Items,1,tr:lh:6444,158109,isad:lh:35271,J 422 / B,,,,
4d00ca19-f0bf-50e0-be43-a5e31c825a3e,tg:lhbr:278002,Items,1,tr:lh:7843,202504/60a-b,isad:lh:158615,,D 325 / 516,,,
61002e81-2504-5eaf-b323-6d1938425838,tg:lhbr:290666,Items,1,tr:lh:140273,,isad:lh:74262,G 395/ B2,,,,
8bbea04f-3f33-5322-abd4-1dbf31c09ca0,tg:lhbr:68052,Items,1,tr:lh:6568,162907/a-d,,W 213 / B,,,,
19823cb2-5c3d-5ce0-9192-730b65b20a15,tg:lhbr:270432,Items,1,tr:lh:110330,,isad:lh:113658,,R 8963 / 354,,,
b6b301d8-0171-593d-8b5e-1e1c83a5fa3e,tg:lhbr:133906,Items,1,,,isad:lh:56066,S 623 / B,,,,
051ca985-8605-5cfc-8765-bb5aed07d481,tg:lhbr:226252,Items,1,tr:lh:7860,203526/274,isad:lh:81659,M 224 / B,,,,
80a44d1c-af0a-5a79-9702-c532cd690038,tg:lhbr:43302,Items,1,tr:lh:4736,90619/18,isad:lh:20160,D 295 / B,,,,
8d1e39ff-4b89-5736-be1c-16fdd1023865,tg:lhbr:88206,Items,1,,,isad:lh:37861,L 277 / B,,,,
49f2f6dc-cbd7-5462-b9a1-f23aa300ad09,tg:lhbr:15562,Items,1,tr:lh:4743,91722/20-21,isad:lh:145129,B 709 / B,,,,
0f0b2b70-534c-534b-a00e-c791515e117d,tg:lhbr:246853,Items,1,tr:lh:9330,,isad:lh:139544,,,,,
f83ba20c-30c4-567a-bb0a-2246acc25a0f,tg:lhbr:105567,Items,1,tr:lh:4758,94305/51,isad:lh:44823,M 896 / B,,,,
b8baa4ea-7eac-5fbb-a8aa-55da92cf0c6f,tg:lhbr:153307,Items,1,tr:lh:2599,52416/68,isad:lh:63155,V 5246 / B,,,,
33489197-e3d9-546e-a05b-155c3d407dd7,tg:lhbr:198203,Items,1,tr:lh:6598,166196/3047a-b,isad:lh:74973,B 417 / B2,,,,
05a10b45-92f5-5d1d-a010-abc6744c1ff4,tg:lhbr:23903,Items,1,tr:lh:5936,129846/180,isad:lh:11916,G 102 / B (Tentoonstelling 14),,,,
27e95a41-574d-5989-898c-e08b59c2449b,tg:lhbr:221597,Items,1,tr:lh:7336,187163/23,isad:lh:80175,S 59 / Archief J,,,,
ddb4ad54-9039-5da5-a646-3dd9161277f2,tg:lhbr:178057,Items,1,tr:lh:7460,196986/2,isad:lh:71257,K 3907 / B2,,,,
e9d5fa83-b681-5019-8735-7a74d8fc48ae,tg:lhbr:166049,Items,1,tr:lh:4796,95542/90,isad:lh:1829,H 722 / B (1945-62),,,,
35d1afc1-320d-535a-8c64-0f4f566f822c,tg:lhbr:130629,Items,1,tr:lh:3455,68036,isad:lh:54795,S 316 / B,,,,
00b46491-0427-5fe5-ac55-7ecc3cb61415,tg:lhbr:71789,Items,1,tr:lh:6223,144487/84g,isad:lh:22121,H 5334 / B (1964),,,,
62fbd15a-fb55-530e-acb4-171fb811b4b2,tg:lhbr:293949,Items,1,,,isad:lh:181646,,T 433 / 18,,,
719f892b-e21e-560b-b5f7-408a3482f66c,tg:lhbr:94225,Items,1,tr:lh:4736,90299/2,isad:lh:40199,M 1517 / B,,,,
8491b4cb-a387-53fc-b06b-75db09f25932,tg:lhbr:22611,Items,1,tr:lh:5813,121879/1,isad:lh:11482,B 976 / B,,,,
4d2b4c67-8ab7-527b-87a0-4a12d0987fb7,tg:lhbr:74071,Items,1,tr:lh:2711,53464/7,isad:lh:33354,H 7653 / B,,,,
70a70496-682b-531f-b6ba-3205e7c1e40e,tg:lhbr:211121,Items,1,tr:lh:6465,158594/126,isad:lh:76270,S 7904 / B2 (1968-1969),,,,
60d7312f-d921-5ef4-acaa-ecea6e782f43,tg:lhbr:247741,Items,1,tr:lh:2279,,isad:lh:43342,,C 3622 / 21,,,
ffc7ab66-338f-5991-9bb5-b7211150cbfb,tg:lhbr:96218,Items,1,tr:lh:6029,133311/200,isad:lh:41029,O 39465 / B,,,,
1559f9f8-5d3c-527b-9c80-880390c5bf4e,tg:lhbr:240084,Items,1,tr:lh:110379,,isad:lh:115932,,C 34 / Jacob 1,,,
e95f03cd-5de0-54d8-a165-535bb70bf4bb,tg:lhbr:164074,Items,1,tr:lh:4124,79951/83,isad:lh:4161,V 672 / B2 (1926),,,,
96e7195e-1963-549c-901e-d0b0d4c8f11e,tg:lhbr:132614,Items,1,tr:lh:2325,44500/320,isad:lh:55547,P 305 / B,,,,
a20e77bc-1340-5c89-a515-81e3967c3657,tg:lhbr:291974,Items,1,tr:lh:97999,,isad:lh:175978,,,,,
acb199d9-59ac-52bc-8efb-dcdb18adde6b,tg:lhbr:119544,Items,1,tr:lh:5863,124399/32,isad:lh:50789,R 1495 / B,,,,
f64c9e48-c3fc-5b80-bfc3-0861d6a7bc7a,tg:lhbr:184220,Items,1,tr:lh:6643,164138/2,isad:lh:73227,H 8273 / B2,,,,
641d60df-8289-5297-a1c0-526818a5b5fa,tg:lhbr:9951,Items,1,,145516/2,isad:lh:5944,T 483 / B2,,,,
83ca7797-62ed-54ea-8c86-7bfe6d06f5ea,tg:lhbr:214323,Items,1,tr:lh:7624,199176/25,isad:lh:78002,M 224 / B,,,,
6fbc47b2-508f-55a5-8f81-666ce7dbd3f1,tg:lhbr:289447,Items,1,tr:lh:5479,107680,isad:lh:168757,,R 1476 / 175,,,
69524049-e8ec-5893-8b52-6c2b07b78da2,tg:lhbr:101877,Items,1,tr:lh:4593,88072/348,isad:lh:43201,M 762 / B,,,,
5d8335ae-f1b0-5573-bee0-36e3c24a8626,tg:lhbr:242543,Items,1,,,isad:lh:128423,,,,,
c52d68bc-0015-52e9-a314-2f452e9d7e48,tg:lhbr:225887,Items,1,tr:lh:7687,200139/36,isad:lh:81511,V 395 / B2,,,,
f10eb4ea-670e-5b2f-846a-af3b105ff47a,tg:lhbr:27413,Items,1,tr:lh:7314,,isad:lh:13315,FVCA / B (1880-1918),,,,
9ac191d4-fe5c-5a61-b4aa-a1dbd42c2fc3,tg:lhbr:71273,Items,1,tr:lh:4739,91377/25,isad:lh:32228,H 5068 / B,,,,
a55bd9e1-2998-5633-a247-9b6e51a6f92b,tg:lhbr:269613,Items,1,tr:lh:110330,,isad:lh:113228,,R 8963 / 229,,,
42fef972-f5a4-590d-b5d1-2fe6cb84323e,tg:lhbr:91027,Items,1,tr:lh:4481,86341/87+89,isad:lh:38936,L 4632 / B,,,,
32b3335f-c3e0-50cb-840e-314ff5d3910a,tg:lhbr:181022,Items,1,tr:lh:7478,197236/64,isad:lh:72138,M 224 / B,,,,
b86ad6e2-16c6-5c14-b303-8ccbbb817ad3,tg:lhbr:161276,Items,1,tr:lh:3079,61200/450,isad:lh:66042,W 7035 / B,,,,
d7cb9eb6-0d0b-52fb-9d9b-f1b5b61b8bef,tg:lhbr:137416,Items,1,tr:lh:1509,27410/2,isad:lh:57259,SS 8 / B,,,,
de9d4bea-4b60-59e7-bc0f-17f15d713cd8,tg:lhbr:274922,Items,1,tr:lh:7843,202504/60a-b,isad:lh:156922,,D 325 / 326,,,
e2784fd4-15ce-531a-bd72-ae29ec4cde05,tg:lhbr:11872,Items,1,tr:lh:1961,35849/2,isad:lh:6858,B 635 / B,,,,
616d3198-513a-5121-992d-d7496c3a91d2,tg:lhbr:245286,Items,1,tr:lh:126473,,isad:lh:130189,,D 9653 / 21 (74),,,
2172ad53-fbc6-5d24-97e3-8f7b6d3d1584,tg:lhbr:129408,Items,1,,,isad:lh:54242,S 202 / B,,,,
e1c0879d-751a-5a43-8e0f-d0eb8a73c2cf,tg:lhbr:102758,Items,1,tr:lh:5630,112913/948,isad:lh:1579,K 376 / B (Deel III),,,,
143c4250-1b24-5570-83c9-946a07bf3514,tg:lhbr:15098,Items,1,tr:lh:3704,71606/123a-b,isad:lh:8297,B 708 / B,,,,
957a772f-9c23-5e65-bab6-4934397d99b2,tg:lhbr:154138,Items,1,tr:lh:4736,90171/4,isad:lh:63492,V 6205 / B,,,,
3345e9d0-2a98-52a9-ac63-08f5d974cf54,tg:lhbr:46100,Items,1,tr:lh:517,9959/2,isad:lh:21328,D 457 / B,,,,
201d9994-4e8d-56ea-ae85-f85bc63856d2,tg:lhbr:10760,Items,1,tr:lh:2695,53185/254,isad:lh:6355,B 518 / B,,,,
a97dd2e4-f4e6-5a96-b9bb-718cfb32dab1,tg:lhbr:275630,Items,1,tr:lh:7843,202504/60a-b,isad:lh:157316,,D 325 / 376,,,
17ccb8fe-5364-55b5-aefb-a9cc863a6508,tg:lhbr:223050,Items,1,tr:lh:7336,186892/2,isad:lh:80588,S 59 / Archief L,,,,
65c730d6-956b-54f6-aa7a-e2eab2599faa,tg:lhbr:208300,Items,1,tr:lh:6413,151567/22,isad:lh:76625,W 256 / B2 ((periode L. Simons 1969-1984) 14),,,,
9b376503-648d-5e8d-9227-7f2ed614e022,tg:lhbr:295464,Items,1,,,,M 2242 / B2,,,,
2e46d475-1d7d-501e-8428-8330b6b34267,tg:lhbr:8643,Items,1,tr:lh:4353,84148/52,isad:lh:5338,W 5665 / B2,,,,
6b3efb0a-d997-5f22-99bf-251b9c54f33b,tg:lhbr:268901,Items,1,,,isad:lh:147791,,W 213 / 88,,,
6c0fefc6-29bf-5c77-b356-691dbd924b42,tg:lhbr:224795,Items,1,tr:lh:7861,203520/2,isad:lh:81163,H 546 / B2,,,,
d2d0a840-9d77-5d02-a747-2916a8d3c6be,tg:lhbr:100765,Items,1,tr:lh:6255,148052,isad:lh:42753,M 6864 / B,,,,
a260f485-648c-5044-bbe3-fd5036b3d944,tg:lhbr:156105,Items,1,tr:lh:4460,86342/173,isad:lh:64266,V 904 / B,,,,
ac0f5931-5c13-5cd2-85e8-573041b88250,tg:lhbr:87409,Items,1,tr:lh:5601,112163/6,isad:lh:37534,L 215 / B,,,,
a02f6489-8ed5-5ba4-853d-59d08e670b9e,tg:lhbr:175665,Items,1,tr:lh:7099,177735/13,isad:lh:70664,M 15175 / B1,,,,
b5e20d59-a86a-5779-9a3d-682c32396920,tg:lhbr:123005,Items,1,tr:lh:5778,119453/2,isad:lh:52165,R 5845 / B,,,,
d6ae20cc-9786-5e95-9329-824f6ff41b75,tg:lhbr:251695,Items,1,tr:lh:4326,68176,isad:lh:143651,A 493 / B2,,,,
516739d6-688d-5b0c-944c-7c8a927bac19,tg:lhbr:108355,Items,1,tr:lh:6164,142371,isad:lh:45965,N 4653 / B,,,,
64911e93-f670-5dc0-a252-f51c757501bd,tg:lhbr:195431,Items,1,tr:lh:5678,114688/146,isad:lh:74608,T 48399 / B (1966),,,,
9bdc1612-edfb-542f-b890-db7536f20929,tg:lhbr:78951,Items,1,tr:lh:5863,124403/433,isad:lh:34682,V 3786 / B,,,,
e6767548-2d11-59f6-8e83-6baaaf4aad9b,tg:lhbr:177658,Items,1,tr:lh:7063,177316/223,isad:lh:71062,D 125 / B2,,,,
