ResourceID,brocade.id,card,order,adm.acquiredVia,adm.plaatsingsnummer,adm.inv,adm.isadPartOf,adm.note,adm.volgnummer
bb2e3087-96f5-5417-b48e-5e2018f7c77d,tg:lhps:29231,Items,1,tr:lh:9937,V 75457 / A (VM702),225261/702,isad:lh:92204,,
67c86eb8-b19a-5472-89c7-69da0288d504,tg:lhps:18995,Items,1,,V 7576 / A,215034/176,,,
6ba5373a-bc99-51e3-8e06-a728417aaad5,tg:lhps:54701,Items,1,tr:lh:110342,NN 31 / A,,,,
0fafd79c-8fe7-5e69-91c0-09930bf8ce40,tg:lhps:49830,Items,1,,P 9315 / A,225293/518,,,
a923c934-1e11-521a-b5a2-77f219122c13,tg:lhps:30440,Items,1,tr:lh:9936,S 282 / A (CS 31),225267/34,isad:lh:92208,,
01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,tg:lhps:57984,Items,1,tr:lh:110342,B 5255 / A,,,,
119b24f2-ca0a-5ea1-8ecf-25e6e5963801,tg:lhps:48688,Items,1,,N 376 / A,225293/113,,,
8fdbbcfa-8dec-5449-991f-344f67c60a16,tg:lhps:3633,Items,1,,C 20401 / A,239862/1,,,
f268c268-4d44-5521-a202-4e914b5d5d52,tg:lhps:51153,Items,1,,SS 226 / A,216829/683,,,
50644464-1d72-513e-b58b-800dc06a9d4c,tg:lhps:2921,Items,1,,"C 34 / A (LK I,7)",236816,,,
50644464-1d72-513e-b58b-800dc06a9d4c,tg:lhps:2921,Items,2,,"C 34 / A (V,10)",236816,,,
50644464-1d72-513e-b58b-800dc06a9d4c,tg:lhps:2921,Items,3,,G 9662 / A,236816,,,
50644464-1d72-513e-b58b-800dc06a9d4c,tg:lhps:2921,Items,4,,M 436 / A,236816,,,
0b9552ef-9003-52b4-8ae7-ddfc2de5dea2,tg:lhps:56696,Items,1,,V 2563 / A,,,,
7c49331d-3bc1-556e-8415-ef761f6d46a0,tg:lhps:23796,Items,1,,L 5751 / A,225249/4,,,
dc0b9e3a-6237-5ba4-ba0d-8025114d2a1e,tg:lhps:24053,Items,1,tr:lh:7875,O 3369 / A (CM1065),225212/2062,isad:lh:92200,,
10f8813b-e466-5d14-bbb3-fcc359f4ca45,tg:lhps:59563,Items,1,,V 4775 / A,,isad:lh:146382,,
f5a1437e-9da2-59dc-8983-e66a2f86266a,tg:lhps:42285,Items,1,,B 5379 / A,225279/130,,,
845b2aa4-0c84-58a2-bcaa-d94dde6f5ce9,tg:lhps:22884,Items,1,tr:lh:7875,O 3369 / A (CM 378),225212/1375,isad:lh:92200,,
39e3a72d-79df-5291-83a0-35052c5dbce6,tg:lhps:13320,Items,1,tr:lh:7632,S 4687 / A,213855,,,
4f3eb0b5-eda0-520f-9f73-9c4005ad2b7b,tg:lhps:45540,Items,1,tr:lh:7284,O 33745 / A (LH.266),236021,,,
98455711-580c-5d08-bc40-3b3f1b58ae16,tg:lhps:47087,Items,1,,S 9409/ A,225291/357,,,
ad44cc28-c533-5fd6-a7a3-0d1a5157b5a1,tg:lhps:16122,Items,1,,B 18237 / A,215945,,,
948358e0-fec6-502d-94a8-bac7643a9e86,tg:lhps:40742,Items,1,,V 7535 / A,225273/66,,,
915c3f29-d658-55d7-b8f0-4cc00ce5d10a,tg:lhps:26594,Items,1,tr:lh:7875,O 3369 / A (CM2620),225212/3618,isad:lh:92200,,
3a339c96-fbef-50ed-aece-e0be20224fdf,tg:lhps:41850,Items,1,,AA 25 / A,225276/342,,,
9aaf374b-cb7c-55e2-a9a3-6b5b25adde32,tg:lhps:21251,Items,1,,H 905 / A,215095/23,,,
66a8632b-4a10-5042-a453-c09a1dff15d4,tg:lhps:59099,Items,1,tr:lh:110342,VV 336 / A,,,,
aa8c3dc4-292c-5329-87d1-480146956c9a,tg:lhps:54351,Items,1,tr:lh:110342,M 9679 / A,225298/354,,,
6869adf9-e070-5a65-ac54-44383196086f,tg:lhps:29661,Items,1,,P 957 / A,225263/207,,,
d2acbee5-7b96-576c-953d-1f9b2d3f50fd,tg:lhps:34950,Items,1,,AV.81.10.4,225272/2569,isad:lh:92220,,
7e5168e8-6d65-59e4-b4d3-950ed95736a3,tg:lhps:53494,Items,1,tr:lh:110505,F 221 / A,,isad:lh:135969,,
987d702a-aa21-53ce-8a66-86cc66d3b8fc,tg:lhps:63022,Items,1,tr:lh:140424,MM 186 / A,,,,
7742e2b1-9f1f-5e94-8063-2b272415f10d,tg:lhps:35642,Items,1,,AV.93.9.105,225272/2856,isad:lh:92220,,
a2f9036c-44ec-5d11-ba7d-651c2c41d0ef,tg:lhps:48372,Items,1,tr:lh:103936,A 312 / A,,,,
26b28f33-375c-57c0-aea7-f5ebf297772e,tg:lhps:28973,Items,1,tr:lh:9937,V 75457 / A (VM452),225261/452,isad:lh:92204,,
3ed76a63-9146-506b-bf65-a01cbb93f45a,tg:lhps:32187,Items,1,,"AV.14.6.117 (LK VII,1)",225272/117,isad:lh:92873,,
9f9faafe-6e1e-511f-b887-564ac44a3c9c,tg:lhps:6431,Items,1,tr:lh:5565,P 545 / A,110830/15,isad:lh:92393,,
525b5755-fd0f-571e-9b51-22523b1c9226,tg:lhps:30913,Items,1,,S 810975 / A,225263/835,,,
a22688f8-7e07-59b2-b851-078126e408ae,tg:lhps:50312,Items,1,,R 854 / A,225294/61,,,
0ba9be3e-3559-559c-8044-b8825ee48b25,tg:lhps:2472,Items,1,,F 131 / A,238630,,,
0ba9be3e-3559-559c-8044-b8825ee48b25,tg:lhps:2472,Items,2,,V 4153 / A,238630,,,
c4fab2d6-9ecf-5194-a536-7de1ec123728,tg:lhps:31601,Items,1,tr:lh:2817,T 26512 / A,55864,isad:lh:92243,,
cc418ba2-bd29-5b04-9728-a0ea67347c49,tg:lhps:62799,Items,1,tr:lh:140424,EE 71 / A,,,,
cb37b08d-7cee-596f-9f9a-8b1200173492,tg:lhps:12161,Items,1,tr:lh:7755,O 2652 / A,200877/180,isad:lh:92200,,
aaf91ff8-c752-5e27-b6e8-92594ba42306,tg:lhps:44701,Items,1,tr:lh:7657,G 3145 / A,217717/5,,,
b227fe13-7bb6-51bc-a4cb-ffd16563ca03,tg:lhps:17699,Items,1,,H 339 / A,217341,,,
15195a32-54b4-5446-83fd-be30a8985ab4,tg:lhps:59830,Items,1,tr:lh:110342,K 77 / A,,,,
0c0344dc-af09-5ef8-8218-9930147b9ae8,tg:lhps:25212,Items,1,,M 736 / A,225255/148,,,
a3427f25-dd48-5e63-9070-df6f93777004,tg:lhps:58722,Items,1,,J 4625 / A,,isad:lh:137935,Uit F 221 / 20,
4b179db6-8985-5213-8d76-cf2930eb2bef,tg:lhps:45813,Items,1,,K 4167 / A,225289/899,,,
1f82de59-4963-5525-a8f2-875f2ab9d6fd,tg:lhps:20010,Items,1,,F 108 / A,215059/17a,,,
a3328d93-a57f-5225-9a2d-e189b5bd87e8,tg:lhps:17363,Items,1,,II 1 / A,216829/903,,,
6ae8410a-9e21-5a83-a32a-5e75f5c118cf,tg:lhps:41503,Items,1,,A 18142 / A,225276/39,,,
bc11df13-729c-59ee-bc82-302c86946205,tg:lhps:8585,Items,1,tr:lh:4749,"O 393 / A (LK II,6)",92544,,,
655bc3c6-92ce-5a3f-aa86-5f3f3012eb5e,tg:lhps:18096,Items,1,,C 227 / A,225115,,,
1d35dbd3-4a18-564e-a01b-75ddc7ec4a06,tg:lhps:2188,Items,1,,E 4152 / A,168019/54,,,
309be35c-9884-5d4f-b100-ef03e726e7c7,tg:lhps:7670,Items,1,,T 265165 / A,237345,,,
c53a10aa-1b53-598e-9acf-775fefbeab80,tg:lhps:62263,Items,1,tr:lh:140367,VV 98 / A,,isad:lh:134182,,
d1e9f5c5-0d59-5b79-8c04-2b134ba15608,tg:lhps:34403,Items,1,,AV.38.5.10.544,225272/2378,isad:lh:92750,,
d1e9f5c5-0d59-5b79-8c04-2b134ba15608,tg:lhps:34403,Items,2,,"LK I,7",225272/2378,,Tweede voorbeeld papier,
c3d321a8-1c8c-5778-84f4-e3bf0959091d,tg:lhps:55110,Items,1,tr:lh:110342,FF 81 / A,,,,
3fd7f73f-db59-5099-9f61-06953a05c0ce,tg:lhps:28420,Items,1,tr:lh:9937,V 75457 / A (VM108),225261/108,isad:lh:92204,,
b826c26a-2bf6-5b5b-91b2-30d07dfb53fa,tg:lhps:6962,Items,1,tr:lh:7019,S 5022 / A,182025,,,
bc82d4a3-00aa-54ec-bde0-7aa6192b1a71,tg:lhps:36594,Items,1,,AV.5847,225272/1748,isad:lh:92876,,
931f4b80-0b0e-53a0-a9cc-9ba06b6ccbe0,tg:lhps:51850,Items,1,tr:lh:110342,TT 89 / A,,,,
29ce49e6-0ea0-50d1-8a88-3dc95892a86c,tg:lhps:2022,Items,1,,E 4152 / A,238163,,,
b88fa304-8719-535a-936c-f9af627f3b3e,tg:lhps:31251,Items,1,tr:lh:9936,S 282 / A (CS 313),225267/375,isad:lh:92208,,
0fae4f74-765b-5ba3-b064-edaeaef27298,tg:lhps:49099,Items,1,,OO 36 / A,225293/377,,,
a6655c24-9404-5bd1-869c-fcda3859a7c5,tg:lhps:57087,Items,1,tr:lh:110342,CC 117 / A,,,,
fafc5724-c8d1-5105-8476-cf83dff5fb75,tg:lhps:50742,Items,1,,M 9348 / A,,,,
fffb0a90-6d10-536c-bb60-e2382d835567,tg:lhps:58372,Items,1,tr:lh:139765,LL 186 / A,,isad:lh:140015,,
66f773da-5a3d-55e5-ad29-dd1fc759aa96,tg:lhps:25642,Items,1,tr:lh:7875,O 3369 / A (CM2042),225212/3040,isad:lh:92200,,
0adc1c90-9496-5ff9-b425-b9c0d5360eb8,tg:lhps:22187,Items,1,tr:lh:7875,O 3369 / A (CM 80),225212/1075,isad:lh:92200,,
6c6e2b6d-3e8d-5816-bd70-ba7f4f14a588,tg:lhps:44351,Items,1,,AV.91.6.128,225272/2514,isad:lh:92220,,
5a08730b-5d6b-58da-97c5-61b129a0418b,tg:lhps:12531,Items,1,tr:lh:7634,B 55115 / A,213085,,,
7724bbda-15e1-52ce-8003-9f3db119bb8c,tg:lhps:24950,Items,1,tr:lh:7875,O 3369 / A (CM1732),225212/2729,isad:lh:92200,,
34363893-a805-59fd-91de-85dde5eaab88,tg:lhps:43494,Items,1,,D 4035 / A,225284/171a,,,
c15b23b6-f623-5dbb-b30a-db131c81ca01,tg:lhps:41153,Items,1,,W 2545 / A,225273/397,,,
649e6f07-1964-541c-bdf4-576ac4ed5502,tg:lhps:17733,Items,1,,C 203885 / A,217380,,,
f4fa59ab-6253-52a5-bba7-5c9839a0ab2c,tg:lhps:46696,Items,1,tr:lh:97952,S 626525 / A,,isad:lh:103148,,
f5d11ed1-4c3f-5167-8e61-10b129cabf72,tg:lhps:20440,Items,1,,G 2704 / A,215070/6,,,
c02c769a-14ae-5a5d-909e-d0563401aa5f,tg:lhps:47984,Items,1,,M 936851 / A,216829/978,,,
b9272f07-492c-562d-ad80-897c21528035,tg:lhps:58688,Items,1,,F 221 / A,,isad:lh:139418,Uit F 221 / 64,
8ab489c2-e0e0-56f7-a8eb-4b925d69ce93,tg:lhps:16821,Items,1,,B 9285 / A,216635,,,
e8361e25-1770-54fe-9902-5ada15e8103f,tg:lhps:27385,Items,1,tr:lh:7875,O 3369 / A (CM 3304),225212/4302,isad:lh:92200,,
18e2a2e9-2f2f-5d1e-806c-f32e0c310a5f,tg:lhps:52285,Items,1,tr:lh:110437,VV 70 / A,,,,
21dc4522-6c39-52e7-9bf9-0da48824aa0c,tg:lhps:28070,Items,1,tr:lh:9937,V 75457 / A (VM2),225261/2,isad:lh:92204,,
fc6ee987-0fe7-55c4-a53d-085d15c60f7b,tg:lhps:32884,Items,1,,"AV.14.6.767 (LK VIII,3)",225272/767,isad:lh:92873,,
7484b6c5-42b0-5c08-8fab-63a15ecb8f1c,tg:lhps:55540,Items,1,,SS 470 / A,,isad:lh:128568,,
764c6ebe-ceb5-5929-824f-ce24daa851fe,tg:lhps:33796,Items,1,,AV.19.28.89,225272/2066,isad:lh:92874,,
961cdf7a-4635-508f-98d2-29f344099b53,tg:lhps:7220,Items,1,tr:lh:7019,S 92675 / A,182126,,,
73c02440-8310-5821-ba48-eb6f4cc05e84,tg:lhps:49563,Items,1,,P 72893 / A,225293/501,,,
b7f5898c-0ba3-5683-90c8-371ebcdcddb8,tg:lhps:62633,Items,1,tr:lh:140424,MM 70 / A,,,,
09ddf2da-2da2-54e3-bef9-d859a414561c,tg:lhps:26347,Items,1,,NN 3 / A,225256/5,,,
7cd8b3ea-941c-5f55-83f3-179610096cef,tg:lhps:46946,Items,1,,M 631 / A,225291/259,,,
540cebbb-de8c-5413-af2a-3ac9576d57e5,tg:lhps:21482,Items,1,,I 557881 / A,215099/31,,,
0ffbca7b-3a8b-5859-9cfc-e46164a2af39,tg:lhps:58958,Items,1,,F 221 / A,,isad:lh:138160,Uit F 221 / 23,
bcedfc8a-1f89-5484-a2eb-2af430880331,tg:lhps:47654,Items,1,tr:lh:97971,S 2143 / A,,isad:lh:103959,,
214e399c-e8c1-5116-bf65-07e80a1625fe,tg:lhps:11034,Items,1,tr:lh:7282,TT 127 / A,185904,,,
f0cffbb3-7558-5318-92a2-1aec82558cf3,tg:lhps:45669,Items,1,tr:lh:30802,PP 210 / A (CA 387),225290/33,isad:lh:98629,,
c3da2d3c-f51f-5065-9497-c308b541d959,tg:lhps:13009,Items,1,tr:lh:7632,C 20385 / A,213549,,,
ccf3de13-c72b-54ae-8589-551401bbb4b7,tg:lhps:9117,Items,1,tr:lh:7316,S 4685 / A,184150,,,
23ab37f5-7013-58df-a894-af0211908986,tg:lhps:40191,Items,1,,V 345355 / A,225271/251,,,
b86ab793-4d9c-52c0-94f0-88043d5f95a9,tg:lhps:30769,Items,1,,S 626525 / A,225263/694,,,
7265beee-2284-56d5-8829-fa13bbeee9c8,tg:lhps:1527,Items,1,,C 1914 / A,59076/63,,,
f2a3a40f-99e8-57ac-a2c6-5c7468be8c04,tg:lhps:19404,Items,1,,D 589 / A,215049/30,,,
612c370b-b6c4-5bcd-86a2-7a0352f1a8dc,tg:lhps:32754,Items,1,,"AV.14.6.646 (LK VIII,1)",225272/646,isad:lh:92873,,
ef4eef64-969e-519e-b1c7-6fd7d21dd8ef,tg:lhps:54582,Items,1,tr:lh:110342,CC 223 / A,,,,
ab6a7a17-b202-5319-9e8e-26f79bdb7076,tg:lhps:33846,Items,1,,AV.38.5.10.55,225272/2114,isad:lh:92750,,
035c1713-a675-5693-ba50-e6e908c6dfeb,tg:lhps:53247,Items,1,tr:lh:110342,P 6262 / A,,,,
a4de99bc-54d0-5bf0-92ca-11a5d4d64991,tg:lhps:54078,Items,1,tr:lh:110342,C 338676 / A,225298/238,,,
143a1af3-f223-53f8-9379-4d6d28bcfec4,tg:lhps:29548,Items,1,,P 72893 / A,225263/112,,,
91be2154-d95f-5754-b4fd-9deaa2d8ccbf,tg:lhps:51780,Items,1,tr:lh:110437,BB 44 / A,,,,
822e894d-af61-5256-9c35-cc77323803df,tg:lhps:5837,Items,1,tr:lh:5552,B 9085 / A,110028,isad:lh:92481,,
822e894d-af61-5256-9c35-cc77323803df,tg:lhps:5837,Items,2,tr:lh:5552,H 793 / A,110028,isad:lh:92481,,
822e894d-af61-5256-9c35-cc77323803df,tg:lhps:5837,Items,3,tr:lh:5552,K 162 / A,110028,isad:lh:92481,,
822e894d-af61-5256-9c35-cc77323803df,tg:lhps:5837,Items,4,tr:lh:5552,V 6983 / A,110028,isad:lh:92481,,
fe7e9215-7c22-5589-a203-7bdab00f51cb,tg:lhps:56045,Items,1,,VV 367 / A,225299/390,,,
8c10a5e9-5091-5c6c-ad1a-27a594fb0229,tg:lhps:4725,Items,1,,S 4685 / A,237849,,,
f706bd7b-4a95-5371-b827-65d6c1a7be68,tg:lhps:30293,Items,1,,R 8963 / A,225263/401,,,
c80a87b6-9889-5391-be93-ab14c2d2ddf6,tg:lhps:50892,Items,1,,VV 143 / A,,,,
feaeae2b-d6aa-59b7-9a37-b2b25e21fadc,tg:lhps:61336,Items,1,tr:lh:97975,DD 77 / A,,isad:lh:163930,,
4b4a71d4-0822-5dfb-bd51-00d4cdfc89f8,tg:lhps:6718,Items,1,tr:lh:1551,"R 262 / A (LK I,6)",28160/1,isad:lh:92513,,
4b4a71d4-0822-5dfb-bd51-00d4cdfc89f8,tg:lhps:6718,Items,2,,R 262 / A,239643,,,
30d7d694-d91a-52d5-9769-46fca755027f,tg:lhps:42456,Items,1,,B 7841 / A,225279/268,,,
447d20ca-7e81-52b3-8fce-59de1183736d,tg:lhps:512,Items,1,,"A 4573 / A (LK III,9)",236961,,,
6e2a7cb6-8412-5a17-bc31-f4506fad0c29,tg:lhps:14236,Items,1,tr:lh:7632,K 81 / A,214710,,,
d3098148-e0f5-5425-a082-f7b54e8de73b,tg:lhps:25992,Items,1,tr:lh:7875,O 3369 / A (CM2224),225212/3222,isad:lh:92200,,
ffdfc8bb-8e56-55b9-8d4b-2184777a11fc,tg:lhps:45393,Items,1,,HH 252 / A,225289/451,,,
677b9487-1461-5f4a-90b4-8fc2de437be2,tg:lhps:23145,Items,1,tr:lh:7875,O 3369 / A (CM 457),225212/1454,isad:lh:92200,,
38da87c4-c25e-53d2-949a-321d475709f6,tg:lhps:21178,Items,1,,H 792 / A,215092/40,,,
2d6fcbb3-4b5c-58ff-afb5-b149c1d955ee,tg:lhps:24680,Items,1,tr:lh:7875,O 3369 / A (CM1570),225212/2567,isad:lh:92200,,
1cc527ec-ad66-5c79-a943-32da3404f5bf,tg:lhps:25838,Items,1,tr:lh:7875,O 3369 / A (CM2121),225212/3119,isad:lh:92200,,
59617a9b-1141-50d8-beb2-2b234efde32b,tg:lhps:11464,Items,1,,M 15856 / A,200382/111,,,
69a139b4-6e6a-5d53-a1e3-db658fb72235,tg:lhps:47204,Items,1,,MM 70 / A,225291/405,,,
684f5015-a0f8-5206-b910-a01441bc96ea,tg:lhps:9547,Items,1,,S 4685 / A,56793,,,
684f5015-a0f8-5206-b910-a01441bc96ea,tg:lhps:9547,Items,2,,S 4685 / A,57432,,,
19df8e7a-ba4a-5e16-98c4-9398788a5764,tg:lhps:13459,Items,1,tr:lh:7632,S 4687 / A,213995/1,,,
19df8e7a-ba4a-5e16-98c4-9398788a5764,tg:lhps:13459,Items,2,tr:lh:9037,,,isad:lh:121432,,
67317837-1cb9-5556-9480-d2c4b77ba708,tg:lhps:45239,Items,1,,H 8306 / A,225289/305,,,
55e591f9-5678-5fd2-ab0b-948c5f3e002e,tg:lhps:27805,Items,1,tr:lh:7875,O 3369 / A (CM 3723),225212/4721,isad:lh:92200,,
fc1dc9e4-0189-580c-b6f7-a346a39fae20,tg:lhps:26717,Items,1,tr:lh:7875,O 3369 / A (CM2710),225212/3708,isad:lh:92200,,
937909dd-3fb2-5205-ae83-da9f30e5d4e6,tg:lhps:53617,Items,1,tr:lh:110342,K 1375 / A,,,,
62dc54ca-d3c8-5fc9-8803-c896929693fd,tg:lhps:1177,Items,1,,C 33773 / A,61019,,,
1fb78f3f-21e8-5552-92ed-66387b6fd185,tg:lhps:30339,Items,1,,R 9801 / A,225263/446,,,
9ef3744b-2f25-5c59-bfea-169546a74cc0,tg:lhps:52905,Items,1,,,,isad:lh:120529,,CC 174 / 12
d4389644-e45b-55b7-90a7-9205bd0bb2b4,tg:lhps:50938,Items,1,tr:lh:5277,L 179 / A,,isad:lh:92457,,
d24d30a1-5cd6-538d-8a94-91b0a13b2eb8,tg:lhps:32304,Items,1,,"AV.14.6.224 (LK VII,2)",225272/224,isad:lh:92873,,
736bce50-e6b8-5dc6-9773-4765159565b1,tg:lhps:19054,Items,1,,V 7576 / A,215034/240,,,
c6e3d5c6-ea66-534d-b86a-4a960ce224d8,tg:lhps:4375,Items,1,tr:lh:2942,S 4685 / A,59336/1,,,
46a96447-986f-5d8a-8793-c5583a2b11ec,tg:lhps:6348,Items,1,,B 4352 / A,238019,,,
82843fbb-cfd7-5929-a9b6-5ef61fddf596,tg:lhps:61766,Items,1,tr:lh:9936,S 282 / A (CS 459),225267/523,isad:lh:92208,,
324ca3ec-a3b1-5fb5-8dd7-2708bc9b3464,tg:lhps:29118,Items,1,,P 624 / A,225262/207,,,
e5dfad93-34dd-5ca5-b615-d5efe390b905,tg:lhps:54428,Items,1,,MM 277 / A,,,,
def1429e-30b6-531f-a368-b39c1ce28cb7,tg:lhps:60874,Items,1,,"O 33745 / A (LK X,8)",,,,
5a25579d-dd45-51ac-a5a9-d36c4b7e3aeb,tg:lhps:62849,Items,1,tr:lh:140424,T 376 / A,,,,
de30608b-3e46-5979-9200-5f73214f8df9,tg:lhps:56415,Items,1,tr:lh:110342,V 3621 / A,,,,
e85aa242-4ba5-5483-a220-477847b2e9a3,tg:lhps:17949,Items,1,tr:lh:9938,"M 9326 / A (LK V,1)",225045/21,isad:lh:92227,,
cbfcd7a8-544a-5cac-b1ea-8724caacb2fb,tg:lhps:23515,Items,1,,L 429765 / A,225236/103,,,
ba4d0d14-fb81-5426-a309-a07c590bca27,tg:lhps:21528,Items,1,,II 6 / A,215099/74a,,,
669b85ee-c6cf-5794-af00-c1c8bb153ab3,tg:lhps:15974,Items,1,tr:lh:7634,A 4857 / A,212757/1,,,
120958e4-9c49-5d32-8851-690e2cb3856a,tg:lhps:14666,Items,1,,"TT 93 / A (LK XI,4)",215197,,,
26e2bfb9-a377-5fde-803b-f6796dfda662,tg:lhps:142,Items,1,tr:lh:9937,"V 75457 / A (VM414,415)",225261/414,isad:lh:92204,,
26e2bfb9-a377-5fde-803b-f6796dfda662,tg:lhps:142,Items,2,,A 357 / A,236652,isad:lh:92204,,
d3af7bc0-6fff-58ae-a79b-3f9ced629eb6,tg:lhps:42006,Items,1,,LL 133 / A,225276/405,,,
2943b2d8-0255-5275-9179-1e531c991cfd,tg:lhps:20293,Items,1,,FF 1 / A,215064/31,,,
01314884-d014-5177-99ba-ad89c90c21b3,tg:lhps:11937,Items,1,tr:lh:7748,"BB 112 / A (LK IV,6)",200848/94-95-96-97,isad:lh:92667,,
e3a8cefe-2533-5df9-82d8-8dfe3c37e29d,tg:lhps:9814,Items,1,tr:lh:104009,"J 3371 / A (LK III,6)",184721,,,
e3a8cefe-2533-5df9-82d8-8dfe3c37e29d,tg:lhps:9814,Items,2,tr:lh:9937,V 75457 / A (VM556),225261/556,isad:lh:92204,,
ce668369-46f8-5bbd-800c-882ceb011221,tg:lhps:40892,Items,1,tr:lh:5656,V 758 / A,113721/33,isad:lh:92233,,
55f69580-0a68-5417-b8fe-6c27ca2c4e3c,tg:lhps:27556,Items,1,tr:lh:7875,O 3369 / A (CM 3474),225212/4472,isad:lh:92200,,
47690193-5ae7-52c8-9129-479fe65fc15c,tg:lhps:8706,Items,1,tr:lh:2408,"V 427 / A (LK III, 9)",47156,isad:lh:92188,,
32167abc-4381-5a6c-a5e6-55c247ec0d6e,tg:lhps:12618,Items,1,tr:lh:7634,B 55115 / A,213192,,,
32167abc-4381-5a6c-a5e6-55c247ec0d6e,tg:lhps:12618,Items,2,tr:lh:7634,B 55115 / A,213226,,,
ce6659ef-1f67-595a-b9e4-6060353a5863,tg:lhps:44078,Items,1,,F 131 / A,225286/255,,,
969b6fd5-1ad7-596f-b819-ad2d1983bea5,tg:lhps:41780,Items,1,,A 389 / A,225276/272,,,
8e3002ed-b728-5f7f-8595-332b43949867,tg:lhps:10625,Items,1,tr:lh:7284,AA 93 / A,185565,,,
24d3daa5-fe8e-52de-ba0d-5e3589057035,tg:lhps:46045,Items,1,tr:lh:30821,PP 210 / A (CA 566),300041/54,isad:lh:98630,,
aff0f426-e8e5-5c61-ae5c-de08618a67e5,tg:lhps:33145,Items,1,,AV.14.6.996,225272/1056,isad:lh:92873,,
0c7c2391-cb2c-5f35-9d1c-1a5fbefa18b9,tg:lhps:18215,Items,1,tr:lh:9938,"B 906 / A (LK V,1)",225045/287,isad:lh:92227,,
0c955fbb-ab4a-5047-bf8b-b0e858a6e6ba,tg:lhps:31178,Items,1,tr:lh:9936,S 282 / A (CS 261),225267/323,isad:lh:92208,,
2358c42e-bd7d-5396-af7b-d352631e3e1b,tg:lhps:52456,Items,1,tr:lh:110437,H 890 / A,,,,
425ea711-b2a7-53f1-a381-d29c12ecb045,tg:lhps:35992,Items,1,,AV.93.9.458,225272/3016,isad:lh:92875,,
b9a078ff-ba5c-5700-ae61-362e6ec6da71,tg:lhps:55393,Items,1,,V 15553 / A,216829/210,,,
7aebfbac-de3c-5276-8727-04fe434f0628,tg:lhps:57654,Items,1,,F 221 / A,,isad:lh:136068,Uit F 221 / 8,
01988a1c-3450-5582-a0de-76f513492872,tg:lhps:28359,Items,1,tr:lh:9937,V 75457 / A (VM91),225261/91,isad:lh:92204,,
70f4fd35-1e69-5b42-8adb-1d9182c4464e,tg:lhps:55669,Items,1,tr:lh:110342,G 1195 / A,,,,
70bc1914-7a72-5d49-9636-74a8ba09060f,tg:lhps:50191,Items,1,tr:lh:110356,TT 150 / A,,,,
fa9d220e-0b71-504c-99d6-be809fb6911d,tg:lhps:60527,Items,1,,O 33745 / A,,,,
7eb5f06c-c434-5bbf-8104-489908f07ce6,tg:lhps:7109,Items,1,tr:lh:7019,S 796618 / A,182110,,,
5182846e-a6d4-5c11-a2c1-bb979d59ef1e,tg:lhps:5134,Items,1,,M 275 / A (LH.153),232968,,,
464cf418-f402-5e39-abb0-8e1be9cc3493,tg:lhps:56946,Items,1,,S 4685 / A,,isad:lh:131343,,
497e75d0-366b-53a7-a96e-d5f82d3c20ad,tg:lhps:31482,Items,1,,T 196687 / A,225269/236,,,
29d0489f-d3f6-56a0-9bc3-16f4aec44b40,tg:lhps:44582,Items,1,tr:lh:7875,G 1195 / A,225212/726,,,
e0a6f6e7-6f14-5ce5-8ea4-540f67b49c51,tg:lhps:23846,Items,1,,L 9642 / A,225249/36,,,
110d1c9b-b7b1-5b51-bcf5-b1200f83b1fa,tg:lhps:15427,Items,1,tr:lh:7634,M 6222 / A,212200,,,
ce4ef897-8042-5650-8ccb-5d530bf1b523,tg:lhps:43247,Items,1,,H 1457 / A,225283/51,isad:lh:92924,,
161ae47a-14c6-5728-af57-0134c104dde5,tg:lhps:20769,Items,1,,G 973 / A,215080/80,,,
36361cec-64b9-5135-b2b2-23a68c4af7b8,tg:lhps:25091,Items,1,tr:lh:7875,O 3369 / A (CM1854),225212/2851,isad:lh:92200,,
bc40144b-94ab-5272-b378-a40aee30b0bd,tg:lhps:22754,Items,1,tr:lh:7875,O 3369 / A (CM 350),225212/1347,isad:lh:92200,,
279c7540-d57c-5a28-9653-31f9ddb2dce7,tg:lhps:44428,Items,1,,F 2772 / A,225286/410,,,
954819a2-d2b4-5f40-9003-75ca6fb0ba90,tg:lhps:12248,Items,1,tr:lh:7634,NN 98 / A,212907,,,
dcc672ad-b0ca-545a-bc91-dc8fd983a0d0,tg:lhps:8356,Items,1,tr:lh:9938,W 4782 / A,225045/285,isad:lh:92227,,
dcc672ad-b0ca-545a-bc91-dc8fd983a0d0,tg:lhps:8356,Items,2,,"W 4782 / A (LK I,5)",236052/4,,Opgekleefd op papier,
a1e189d9-e351-5c00-a2df-9a17e3200dbe,tg:lhps:46415,Items,1,tr:lh:30822,CA 812 / A (LH.317),300042/86,isad:lh:98631,,
212100b8-620f-558b-b94c-0073e57fffe4,tg:lhps:10275,Items,1,tr:lh:7284,O 33745 / A,185231,,,
1b03d25b-166e-5209-8164-6031a603c708,tg:lhps:27106,Items,1,tr:lh:7875,O 3369 / A (CM3032),225212/4030,isad:lh:92200,,
d9ef29be-656d-5a2d-bff2-1c25541ed3f9,tg:lhps:1874,Items,1,,E 4152 / A,238229,,,
