ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,source_code,Depicted Item Role,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ca1cf717-87de-593d-879d-bbc322cc0af3,tg:mpmph:39,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
ca1cf717-87de-593d-879d-bbc322cc0af3,tg:mpmph:39,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca1cf717-87de-593d-879d-bbc322cc0af3,tg:mpmph:39,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
ca1cf717-87de-593d-879d-bbc322cc0af3,tg:mpmph:39,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
ca1cf717-87de-593d-879d-bbc322cc0af3,tg:mpmph:39,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Zes fragmenten van *Pseaumes de David, mis en rythmic francoise* (Geneve, 1561, Pierre Danfrie)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
ca1cf717-87de-593d-879d-bbc322cc0af3,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000028,referentienummer,False,,,,,,,,,,,,,
ca1cf717-87de-593d-879d-bbc322cc0af3,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:39,brocade id,False,,,,,,,,,,,,,
ca1cf717-87de-593d-879d-bbc322cc0af3,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:39/N,brocade url,False,,,,,,,,,,,,,
ca1cf717-87de-593d-879d-bbc322cc0af3,tg:mpmph:39,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""39907cb5-f8d4-5341-b387-6d8aa2c722f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d56de96-ada5-4b8a-87ac-2bf94fa5e25e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:62,https://data.museumplantinmoretus.be/ark:/11975/ca544464-175e-5f55-a753-ca7a95f2d15f,Foto's,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""68daf3d2-8e9d-4b6a-b160-6d57c34807b3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e5fadf75-cd51-44bf-9d09-e369b719b596"", ""inverseOntologyProperty"": """"}]"
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,Acht fotopositieven van Romeinse inscripties,descriptive note,Nederlands,,,,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000051,referentienummer,False,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:62,brocade id,False,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:62/N,brocade url,False,,,,,,,,,,,,,
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c013fd2e-a012-5bc2-b37b-d5ba8ddff784"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f7036c09-e6a4-46e9-b93c-17024ed466a7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:51,https://data.museumplantinmoretus.be/ark:/11975/ce680aee-e5e6-55f0-80d3-6ea99cfa9014,Foto's,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4e733783-13b7-4bcb-97ca-13480e0b0d21"", ""ontologyProperty"": """", ""resourceXresourceId"": ""33b93706-d24a-45cd-840d-6038c331d517"", ""inverseOntologyProperty"": """"}]"
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Twee archiefstukken, over Janot (1522) en Godard (1545)",descriptive note,Nederlands,,,,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000040,referentienummer,False,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:51,brocade id,False,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:51/N,brocade url,False,,,,,,,,,,,,,
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d3d677e7-467b-5ee8-b0d9-5592255c9743"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9cf567d7-edc3-4724-8fe9-e670b3cd1338"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
cf10feed-9f60-5d97-9a97-6f221a03c746,tg:mpmph:101,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:101,https://data.museumplantinmoretus.be/ark:/11975/cf10feed-9f60-5d97-9a97-6f221a03c746,Foto's,,,,
cf10feed-9f60-5d97-9a97-6f221a03c746,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""244e1162-e8e1-4551-8984-98661110a7f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""afde4172-c9f7-47df-92e5-0daf20155413"", ""inverseOntologyProperty"": """"}]"
cf10feed-9f60-5d97-9a97-6f221a03c746,tg:mpmph:101,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
cf10feed-9f60-5d97-9a97-6f221a03c746,tg:mpmph:101,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf10feed-9f60-5d97-9a97-6f221a03c746,tg:mpmph:101,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
cf10feed-9f60-5d97-9a97-6f221a03c746,tg:mpmph:101,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
cf10feed-9f60-5d97-9a97-6f221a03c746,tg:mpmph:101,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"*Catalogus van een considerable party Grieksche, Hebreeuwsche, Romynsche, cursyfsche, Hoog- en Nederduytsche, en andere letteren, … Als meede twee door A. Smits gemaekte capitale druk-parssen … Alles by een verzameld en nagelaten zo door de wylen den heer Anthoni De Groot, als door den heer mr. Stephanus De Groot, ...* (Anthoni en Stephanus de Groot, A. Smits, 's-Gravenhage 1771)",descriptive note,Nederlands,,,,,,,,,,,,,,,,
cf10feed-9f60-5d97-9a97-6f221a03c746,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000090,referentienummer,False,,,,,,,,,,,,,
cf10feed-9f60-5d97-9a97-6f221a03c746,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:101,brocade id,False,,,,,,,,,,,,,
cf10feed-9f60-5d97-9a97-6f221a03c746,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:101/N,brocade url,False,,,,,,,,,,,,,
cf10feed-9f60-5d97-9a97-6f221a03c746,tg:mpmph:101,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bb226f0f-bd14-5144-838a-8547f916a46c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""38b8cc9e-c5bd-448b-a01e-9da69b87293a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:32,https://data.museumplantinmoretus.be/ark:/11975/cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,Foto's,,,,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a507f6cf-6f5d-4d4d-95ea-3665b753c96e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99affe79-9494-41b1-ad5a-823f408d56aa"", ""inverseOntologyProperty"": """"}]"
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Op de microfilm staan meerdere fragmenten uit diverse werken: 
1) *Sanctissimi D.N. Gregorii XIII …* (Romae, 1584)    
2) *Brevis orthodoxae fidei...* (Romae, 1596)    
3) *Rituale sacramentorim romanum* (Romae, 1583)    
4) [Oosterse taal] (Romae, 1583)    
5) *Advertonio …*    


",descriptive note,Nederlands,,,,,,,,,,,,,,,,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000021,referentienummer,False,,,,,,,,,,,,,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:32,brocade id,False,,,,,,,,,,,,,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:32/N,brocade url,False,,,,,,,,,,,,,
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""623b504a-77f7-536b-b7c9-e98fef50725e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""00967cbd-96cc-4f56-aecd-3aa67e16a35a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,tg:mpmph:67,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:67,https://data.museumplantinmoretus.be/ark:/11975/d3c74a90-9b57-55dd-8e93-fdfabc918202,Foto's,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,tg:mpmph:67,Places,1,,,,,,,,[Antwerpen],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5e16c207-c18a-4cd7-b62f-c0e034badefd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8eea0814-4346-4112-b32f-da683e2a6f06"", ""inverseOntologyProperty"": """"}]"
d3c74a90-9b57-55dd-8e93-fdfabc918202,tg:mpmph:67,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
d3c74a90-9b57-55dd-8e93-fdfabc918202,tg:mpmph:67,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,tg:mpmph:67,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,tg:mpmph:67,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,tg:mpmph:67,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Vier letterproeven samen onder de naam Vander Putte:     
1) *Proef van letteren, die te bekomen zyn by Isaac Vander Putte; op de Voorburgwal over de Nieuwe Kerk 't Amsterdam* (Isaac Vander Putte, Amsterdam, voor 1748)    
2) *Proef van letteren, die te bekomen zyn by Isaac Vander Putte; op de Voorburgwal over de Nieuwe Kerk 't Amsterdam* (Isaac Vander Putte, Amsterdam, voor 1748)     
3) *Proef van letteren, die te bekomen zyn by Isaac Vander Putte; op de Voorburgwal over de Nieuwe Kerk 't Amsterdam* (Isaac Vander Putte, Amsterdam, voor 1748)     
4) *Proef van letteren, die te bekomen zyn by Hendrik Vander Putte; op de Browersgragt by de Princegragt 't Amsterdam* (Hendrik Vander Putte, Amsterdam 1749)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000056,referentienummer,False,,,,,,,,,,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:67,brocade id,False,,,,,,,,,,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:67/N,brocade url,False,,,,,,,,,,,,,
d3c74a90-9b57-55dd-8e93-fdfabc918202,tg:mpmph:67,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6b670bdf-141f-55e1-bb91-96466a4c5401"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9bedda71-b4ee-4b81-8932-090d89568212"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,tg:mpmph:106,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:106,https://data.museumplantinmoretus.be/ark:/11975/d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,Foto's,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,tg:mpmph:106,Places,1,,,,,,,,[Amsterdam],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""52484a1a-8bee-473d-af67-c62cbb351c7e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d75c545a-e162-4d3c-90de-c05b7f6e8a11"", ""inverseOntologyProperty"": """"}]"
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,tg:mpmph:106,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,tg:mpmph:106,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,tg:mpmph:106,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,tg:mpmph:106,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,tg:mpmph:106,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"*Epreuves de plusieurs sortes de caractéres; romains, italiques, flamands, allemands, … qui se fondent chez la fréres Ploos van Amstel* = *Proef van Romeinsche, cursyfsche, Neder en Hoogduitsche, Hebreeuwsche, … letteren … welke gegooten worden by geb. Ploos van Amstel* (Gebroeders Ploos van Amstel, Amsterdam 1784)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000095,referentienummer,False,,,,,,,,,,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:106,brocade id,False,,,,,,,,,,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:106/N,brocade url,False,,,,,,,,,,,,,
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,tg:mpmph:106,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c88b47ee-c697-5a61-8537-0afdddf11c67"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d2a51651-2922-427a-be64-c6145741bac4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:103,https://data.museumplantinmoretus.be/ark:/11975/d5c19f67-3719-52d5-9e0f-b7768c9639da,Foto's,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,Places,1,,,,,,,,[Haarlem],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9f19aefa-ca35-4cda-87d9-6379d3124e6f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc32ff9b-d1ce-4af4-997c-b7ab7ae486ad"", ""inverseOntologyProperty"": """"}]"
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"*Proeve van eenige nieuwe schriften, van eene nieuwe snede; welke onder anderen voorhanden zyn en gegooten worden, op de lettergietery, onder de firma Gebroeders Ploos van Amstel* (Gebroeders Ploos van Amstel, Amsterdam 1792)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000092,referentienummer,False,,,,,,,,,,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:103,brocade id,False,,,,,,,,,,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:103/N,brocade url,False,,,,,,,,,,,,,
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b2bded79-722b-5aa8-aa79-90732b5c42b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c43a305-0fd8-4fe9-b8d0-1b0424930f3b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
da0d477e-791d-533c-920c-64439f8ca116,tg:mpmph:44,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:44,https://data.museumplantinmoretus.be/ark:/11975/da0d477e-791d-533c-920c-64439f8ca116,Foto's,,,,
da0d477e-791d-533c-920c-64439f8ca116,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5ae2e302-afc9-4242-ba9f-ebd70d19a252"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f2965610-81b5-4b52-88c0-2e0860beef7d"", ""inverseOntologyProperty"": """"}]"
da0d477e-791d-533c-920c-64439f8ca116,tg:mpmph:44,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
da0d477e-791d-533c-920c-64439f8ca116,tg:mpmph:44,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da0d477e-791d-533c-920c-64439f8ca116,tg:mpmph:44,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
da0d477e-791d-533c-920c-64439f8ca116,tg:mpmph:44,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
da0d477e-791d-533c-920c-64439f8ca116,tg:mpmph:44,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Fragment van *Le premier livre … Marc Claude de Buttet* (Paris, 1561, Fezendat)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
da0d477e-791d-533c-920c-64439f8ca116,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000033,referentienummer,False,,,,,,,,,,,,,
da0d477e-791d-533c-920c-64439f8ca116,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:44,brocade id,False,,,,,,,,,,,,,
da0d477e-791d-533c-920c-64439f8ca116,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:44/N,brocade url,False,,,,,,,,,,,,,
da0d477e-791d-533c-920c-64439f8ca116,tg:mpmph:44,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c775f0a3-f2e9-590d-b1c9-226e6ddde9df"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9874b0a-62d1-479d-8078-1b88d0f52419"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
