Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:rubgr:2183,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2183/N,5b4191e2-42f7-5ec0-8687-1d47b5e88dd2,BE-ANN14/gr/000002183,Rubenianum,https://data.rubenianum.be//ark:/86530/5b4191e2-42f7-5ec0-8687-1d47b5e88dd2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2300,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2300/N,7f6362ac-e0eb-5868-9bb4-f9cc64dd2da7,BE-ANN14/gr/000002300,Rubenianum,https://data.rubenianum.be//ark:/86530/7f6362ac-e0eb-5868-9bb4-f9cc64dd2da7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1890,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1890/N,8434075d-07c1-5f2c-9477-94eca1f4ea0c,BE-ANN14/gr/000001890,Rubenianum,https://data.rubenianum.be//ark:/86530/8434075d-07c1-5f2c-9477-94eca1f4ea0c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:667,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:667/N,c190da6f-c557-5b54-a9af-690240693b2c,BE-ANN14/gr/000000667,Rubenianum,https://data.rubenianum.be//ark:/86530/c190da6f-c557-5b54-a9af-690240693b2c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2357,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2357/N,ed1e30ad-59b9-5cfb-95f5-23f4dd5f4315,BE-ANN14/gr/000002357,Rubenianum,https://data.rubenianum.be//ark:/86530/ed1e30ad-59b9-5cfb-95f5-23f4dd5f4315,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1828,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1828/N,b2a78232-f076-568a-8911-fd18013dd2ec,BE-ANN14/gr/000001828,Rubenianum,https://data.rubenianum.be//ark:/86530/b2a78232-f076-568a-8911-fd18013dd2ec,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2212,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2212/N,e30b0447-8732-5fb7-99a0-2bebdc885e5b,BE-ANN14/gr/000002212,Rubenianum,https://data.rubenianum.be//ark:/86530/e30b0447-8732-5fb7-99a0-2bebdc885e5b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2642,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2642/N,a272b967-497b-5153-a79c-805956095ef4,BE-ANN14/gr/000002642,Rubenianum,https://data.rubenianum.be//ark:/86530/a272b967-497b-5153-a79c-805956095ef4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:958,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:958/N,f94f1b80-e964-5b7f-bc6e-dfeca8fd9573,BE-ANN14/gr/000000958,Rubenianum,https://data.rubenianum.be//ark:/86530/f94f1b80-e964-5b7f-bc6e-dfeca8fd9573,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2513,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2513/N,13ab5829-c40a-5ec3-8ed3-86320ba5f147,BE-ANN14/gr/000002513,Rubenianum,https://data.rubenianum.be//ark:/86530/13ab5829-c40a-5ec3-8ed3-86320ba5f147,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3302,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3302/N,199a3cf9-b051-5f83-9331-52970cab5dad,BE-ANN14/gr/000003302,Rubenianum,https://data.rubenianum.be//ark:/86530/199a3cf9-b051-5f83-9331-52970cab5dad,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1387,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1387/N,41646104-061b-58e2-97c7-d75526d2557f,BE-ANN14/gr/000001387,Rubenianum,https://data.rubenianum.be//ark:/86530/41646104-061b-58e2-97c7-d75526d2557f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:69,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:69/N,594ec211-c9fc-5dde-bcd5-8828f6df077b,BE-ANN14/gr/000000069,Rubenianum,https://data.rubenianum.be//ark:/86530/594ec211-c9fc-5dde-bcd5-8828f6df077b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2378,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2378/N,c4e4d9cb-f698-5d91-a7d9-3ac9b9c863b8,BE-ANN14/gr/000002378,Rubenianum,https://data.rubenianum.be//ark:/86530/c4e4d9cb-f698-5d91-a7d9-3ac9b9c863b8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2682,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2682/N,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,BE-ANN14/gr/000002682,Rubenianum,https://data.rubenianum.be//ark:/86530/6eb526a7-3a4e-5460-8230-d9b96ed1ec39,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3343,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3343/N,41797050-21d4-5bcf-baeb-3fd04f1fb882,BE-ANN14/gr/000003343,Rubenianum,https://data.rubenianum.be//ark:/86530/41797050-21d4-5bcf-baeb-3fd04f1fb882,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3085,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3085/N,49108a25-e418-5199-97c3-7392f1635eda,BE-ANN14/gr/000003085,Rubenianum,https://data.rubenianum.be//ark:/86530/49108a25-e418-5199-97c3-7392f1635eda,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4310,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4310/N,07aed2ec-fdbe-5ba6-9a16-08d4e656671f,BE-ANN14/gr/000004310,Rubenianum,https://data.rubenianum.be//ark:/86530/07aed2ec-fdbe-5ba6-9a16-08d4e656671f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2381,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2381/N,1b9b93dd-3293-5a32-b84a-7d7bb75574c4,BE-ANN14/gr/000002381,Rubenianum,https://data.rubenianum.be//ark:/86530/1b9b93dd-3293-5a32-b84a-7d7bb75574c4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3590,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3590/N,28f18e54-90a2-5d2f-b252-321994b7d86b,BE-ANN14/gr/000003590,Rubenianum,https://data.rubenianum.be//ark:/86530/28f18e54-90a2-5d2f-b252-321994b7d86b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1283,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1283/N,57a86521-224c-565c-a6d3-a170094b045d,BE-ANN14/gr/000001283,Rubenianum,https://data.rubenianum.be//ark:/86530/57a86521-224c-565c-a6d3-a170094b045d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3314,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3314/N,374bb3ec-6a61-5553-8270-7226c00d8809,BE-ANN14/gr/000003314,Rubenianum,https://data.rubenianum.be//ark:/86530/374bb3ec-6a61-5553-8270-7226c00d8809,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2155,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2155/N,cb4ed68f-9a06-56a3-9ae4-a0a500ee34d0,BE-ANN14/gr/000002155,Rubenianum,https://data.rubenianum.be//ark:/86530/cb4ed68f-9a06-56a3-9ae4-a0a500ee34d0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2505,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2505/N,76bcbd31-48ff-5795-a470-2bde7a197ac1,BE-ANN14/gr/000002505,Rubenianum,https://data.rubenianum.be//ark:/86530/76bcbd31-48ff-5795-a470-2bde7a197ac1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2293,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2293/N,5365a24f-38cc-5bfd-9384-47f5c2b2fa18,BE-ANN14/gr/000002293,Rubenianum,https://data.rubenianum.be//ark:/86530/5365a24f-38cc-5bfd-9384-47f5c2b2fa18,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1647,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1647/N,2da92245-dd1c-50a4-9895-6f9116343b76,BE-ANN14/gr/000001647,Rubenianum,https://data.rubenianum.be//ark:/86530/2da92245-dd1c-50a4-9895-6f9116343b76,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4015,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4015/N,4d7fe1c5-01ec-59ed-a087-5726bab1f73b,BE-ANN14/gr/000004015,Rubenianum,https://data.rubenianum.be//ark:/86530/4d7fe1c5-01ec-59ed-a087-5726bab1f73b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2084,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2084/N,1b592d00-21b3-5f2c-960a-602561c351d0,BE-ANN14/gr/000002084,Rubenianum,https://data.rubenianum.be//ark:/86530/1b592d00-21b3-5f2c-960a-602561c351d0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2657,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2657/N,b01077d6-c6f9-5398-b093-b5cee6dca1bb,BE-ANN14/gr/000002657,Rubenianum,https://data.rubenianum.be//ark:/86530/b01077d6-c6f9-5398-b093-b5cee6dca1bb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:53,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:53/N,b40a3314-d12e-5182-b572-f9b4c6a3b02e,BE-ANN14/gr/000000053,Rubenianum,https://data.rubenianum.be//ark:/86530/b40a3314-d12e-5182-b572-f9b4c6a3b02e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4804,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4804/N,d1b48de5-0615-5521-9be7-8af73acf331f,BE-ANN14/gr/000004804,Rubenianum,https://data.rubenianum.be//ark:/86530/d1b48de5-0615-5521-9be7-8af73acf331f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2179,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2179/N,493dcdaa-3c8c-5f54-9b9c-1668f0e0fb0a,BE-ANN14/gr/000002179,Rubenianum,https://data.rubenianum.be//ark:/86530/493dcdaa-3c8c-5f54-9b9c-1668f0e0fb0a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2600,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2600/N,27e537a0-9557-539f-aa38-caa24f7fbc8a,BE-ANN14/gr/000002600,Rubenianum,https://data.rubenianum.be//ark:/86530/27e537a0-9557-539f-aa38-caa24f7fbc8a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2315,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2315/N,09d39614-36b5-5378-b81b-f7ce4dd33d9e,BE-ANN14/gr/000002315,Rubenianum,https://data.rubenianum.be//ark:/86530/09d39614-36b5-5378-b81b-f7ce4dd33d9e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2180,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2180/N,52b7229d-bfb4-5fdc-b35a-30c2b1065ed4,BE-ANN14/gr/000002180,Rubenianum,https://data.rubenianum.be//ark:/86530/52b7229d-bfb4-5fdc-b35a-30c2b1065ed4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2303,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2303/N,9e4d6ca9-2fd3-5a18-9b86-619ef451100c,BE-ANN14/gr/000002303,Rubenianum,https://data.rubenianum.be//ark:/86530/9e4d6ca9-2fd3-5a18-9b86-619ef451100c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3396,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3396/N,15f27be2-61cb-5ba6-a8de-95777fd32235,BE-ANN14/gr/000003396,Rubenianum,https://data.rubenianum.be//ark:/86530/15f27be2-61cb-5ba6-a8de-95777fd32235,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2641,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2641/N,8d8416e6-ab10-5371-ba54-9ef57ef605cc,BE-ANN14/gr/000002641,Rubenianum,https://data.rubenianum.be//ark:/86530/8d8416e6-ab10-5371-ba54-9ef57ef605cc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3400,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3400/N,7ff44e61-e01f-5e16-ba7f-dffec65b46ff,BE-ANN14/gr/000003400,Rubenianum,https://data.rubenianum.be//ark:/86530/7ff44e61-e01f-5e16-ba7f-dffec65b46ff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:185,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:185/N,18a729da-e127-5283-8e39-9dc52038d8b3,BE-ANN14/gr/000000185,Rubenianum,https://data.rubenianum.be//ark:/86530/18a729da-e127-5283-8e39-9dc52038d8b3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1333,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1333/N,bb26df9f-54d2-51bd-afce-9316c08c6e91,BE-ANN14/gr/000001333,Rubenianum,https://data.rubenianum.be//ark:/86530/bb26df9f-54d2-51bd-afce-9316c08c6e91,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2374,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2374/N,c2e997a1-7449-5a06-b469-dc1892089fbd,BE-ANN14/gr/000002374,Rubenianum,https://data.rubenianum.be//ark:/86530/c2e997a1-7449-5a06-b469-dc1892089fbd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2548,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2548/N,741a0ead-6c6a-5bc8-ad4f-a0eddbf5e38d,BE-ANN14/gr/000002548,Rubenianum,https://data.rubenianum.be//ark:/86530/741a0ead-6c6a-5bc8-ad4f-a0eddbf5e38d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3359,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3359/N,5112f1eb-17f5-5ee8-8479-6540e8a76e95,BE-ANN14/gr/000003359,Rubenianum,https://data.rubenianum.be//ark:/86530/5112f1eb-17f5-5ee8-8479-6540e8a76e95,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4189,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4189/N,07406529-3cbf-51d6-b811-14df16ebd749,BE-ANN14/gr/000004189,Rubenianum,https://data.rubenianum.be//ark:/86530/07406529-3cbf-51d6-b811-14df16ebd749,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3436,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3436/N,c23be030-75eb-5731-8394-dc8f7b74e304,BE-ANN14/gr/000003436,Rubenianum,https://data.rubenianum.be//ark:/86530/c23be030-75eb-5731-8394-dc8f7b74e304,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2620,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2620/N,4659792a-d6dc-5139-9966-52dd544c13a3,BE-ANN14/gr/000002620,Rubenianum,https://data.rubenianum.be//ark:/86530/4659792a-d6dc-5139-9966-52dd544c13a3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2509,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2509/N,2d4b88db-7254-575e-b513-28fbf5484354,BE-ANN14/gr/000002509,Rubenianum,https://data.rubenianum.be//ark:/86530/2d4b88db-7254-575e-b513-28fbf5484354,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3318,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3318/N,e337cb00-4f66-5db2-95ea-05f0be605760,BE-ANN14/gr/000003318,Rubenianum,https://data.rubenianum.be//ark:/86530/e337cb00-4f66-5db2-95ea-05f0be605760,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1260,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1260/N,d6bde60c-42af-5f47-ae24-a279b2d9bd9e,BE-ANN14/gr/000001260,Rubenianum,https://data.rubenianum.be//ark:/86530/d6bde60c-42af-5f47-ae24-a279b2d9bd9e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:691,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:691/N,7fdc3a92-d820-5f53-b01a-8a3fe4bb2e74,BE-ANN14/gr/000000691,Rubenianum,https://data.rubenianum.be//ark:/86530/7fdc3a92-d820-5f53-b01a-8a3fe4bb2e74,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1889,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1889/N,d7b4392a-9999-5d7a-b1c6-51d7ca60c42d,BE-ANN14/gr/000001889,Rubenianum,https://data.rubenianum.be//ark:/86530/d7b4392a-9999-5d7a-b1c6-51d7ca60c42d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:629,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:629/N,8b8be39a-e470-537f-b220-92a45eea442c,BE-ANN14/gr/000000629,Rubenianum,https://data.rubenianum.be//ark:/86530/8b8be39a-e470-537f-b220-92a45eea442c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3334,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3334/N,8f9d4bdc-49dc-5899-a716-7a55e9a231b1,BE-ANN14/gr/000003334,Rubenianum,https://data.rubenianum.be//ark:/86530/8f9d4bdc-49dc-5899-a716-7a55e9a231b1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3322,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3322/N,aeafb595-d273-5e7c-9a22-2acc1f5841ef,BE-ANN14/gr/000003322,Rubenianum,https://data.rubenianum.be//ark:/86530/aeafb595-d273-5e7c-9a22-2acc1f5841ef,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1827,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1827/N,3ae93005-502b-5adb-b644-d5a9c2f8cf08,BE-ANN14/gr/000001827,Rubenianum,https://data.rubenianum.be//ark:/86530/3ae93005-502b-5adb-b644-d5a9c2f8cf08,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:49,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:49/N,1025d649-2e10-5fdd-9ec1-416c23957123,BE-ANN14/gr/000000049,Rubenianum,https://data.rubenianum.be//ark:/86530/1025d649-2e10-5fdd-9ec1-416c23957123,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:541,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:541/N,5bf668b5-1a06-5aa5-9d10-de174b9361ca,BE-ANN14/gr/000000541,Rubenianum,https://data.rubenianum.be//ark:/86530/5bf668b5-1a06-5aa5-9d10-de174b9361ca,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2420,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2420/N,5279b1d4-4dcf-5d91-8cb4-400c8d028da5,BE-ANN14/gr/000002420,Rubenianum,https://data.rubenianum.be//ark:/86530/5279b1d4-4dcf-5d91-8cb4-400c8d028da5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2565,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2565/N,967c56e4-b5b4-567f-b8f6-43f34b509496,BE-ANN14/gr/000002565,Rubenianum,https://data.rubenianum.be//ark:/86530/967c56e4-b5b4-567f-b8f6-43f34b509496,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4632,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4632/N,125c8eed-aa1d-5ccc-bb67-e8a555cdc8b4,BE-ANN14/gr/000004632,Rubenianum,https://data.rubenianum.be//ark:/86530/125c8eed-aa1d-5ccc-bb67-e8a555cdc8b4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2359,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2359/N,95ab0658-9ace-56ec-9feb-cdf971f8c4f5,BE-ANN14/gr/000002359,Rubenianum,https://data.rubenianum.be//ark:/86530/95ab0658-9ace-56ec-9feb-cdf971f8c4f5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2498,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2498/N,09dc991c-d65d-550f-9478-0161270a8013,BE-ANN14/gr/000002498,Rubenianum,https://data.rubenianum.be//ark:/86530/09dc991c-d65d-550f-9478-0161270a8013,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3323,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3323/N,cf765b28-434f-5d98-a5ca-77e79da1f3ab,BE-ANN14/gr/000003323,Rubenianum,https://data.rubenianum.be//ark:/86530/cf765b28-434f-5d98-a5ca-77e79da1f3ab,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2174,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2174/N,dabf88e3-ea8f-5b95-a6f9-308aedd28788,BE-ANN14/gr/000002174,Rubenianum,https://data.rubenianum.be//ark:/86530/dabf88e3-ea8f-5b95-a6f9-308aedd28788,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2436,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2436/N,a4ddacc9-3fa0-50c8-84c8-9ad12f5a01d2,BE-ANN14/gr/000002436,Rubenianum,https://data.rubenianum.be//ark:/86530/a4ddacc9-3fa0-50c8-84c8-9ad12f5a01d2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2508,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2508/N,93a31e52-9be3-5922-a9df-1454201792af,BE-ANN14/gr/000002508,Rubenianum,https://data.rubenianum.be//ark:/86530/93a31e52-9be3-5922-a9df-1454201792af,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3319,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3319/N,62306a51-dc2b-5969-965d-ab46c042aa02,BE-ANN14/gr/000003319,Rubenianum,https://data.rubenianum.be//ark:/86530/62306a51-dc2b-5969-965d-ab46c042aa02,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1324,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1324/N,099bdc25-6a29-5a27-a2a6-9f1c6eaf8cfe,BE-ANN14/gr/000001324,Rubenianum,https://data.rubenianum.be//ark:/86530/099bdc25-6a29-5a27-a2a6-9f1c6eaf8cfe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1261,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1261/N,8fc313da-4e7e-54de-b46f-de4ee7a9fd1e,BE-ANN14/gr/000001261,Rubenianum,https://data.rubenianum.be//ark:/86530/8fc313da-4e7e-54de-b46f-de4ee7a9fd1e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1148,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1148/N,c975d680-fd4e-5a3f-bd11-4980b875bb40,BE-ANN14/gr/000001148,Rubenianum,https://data.rubenianum.be//ark:/86530/c975d680-fd4e-5a3f-bd11-4980b875bb40,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2621,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2621/N,be85159d-96f7-5363-bfeb-ca4c7384cab4,BE-ANN14/gr/000002621,Rubenianum,https://data.rubenianum.be//ark:/86530/be85159d-96f7-5363-bfeb-ca4c7384cab4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3358,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3358/N,30acfdb2-4804-56d9-809f-a459dda17c88,BE-ANN14/gr/000003358,Rubenianum,https://data.rubenianum.be//ark:/86530/30acfdb2-4804-56d9-809f-a459dda17c88,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:350,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:350/N,b6387191-2593-55bb-bf10-ea1950f589ee,BE-ANN14/gr/000000350,Rubenianum,https://data.rubenianum.be//ark:/86530/b6387191-2593-55bb-bf10-ea1950f589ee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2375,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2375/N,68c96a1d-6e16-55f9-b38e-aa29a07ff7dd,BE-ANN14/gr/000002375,Rubenianum,https://data.rubenianum.be//ark:/86530/68c96a1d-6e16-55f9-b38e-aa29a07ff7dd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
