ResourceID,brocade.id,card,order,Archive Note,adm.isadPartOf,Warehouse Location (begin),Serial Number,adm.note,Warehouse Location (ende)
1c718a29-b8ad-545d-afd1-b49bbdbcbefe,tg:rubgr:5249,Items,1,AFG_144_033,isad:rub:3066,,,,
f4b6a2f7-57d5-5702-b033-232df7a6ecf7,tg:rubgr:2133,Items,1,AFG_058_047,isad:rub:2988,,,,
5fec4c70-f03a-56b9-85a7-a35c60f216df,tg:rubgr:2099,Items,1,AFG_058_013,isad:rub:2988,,,,
0718256d-7614-589d-9ddd-b746986d544b,tg:rubgr:2830,Items,1,AFG_086_088,isad:rub:3016,,,,
6eac4fc7-5809-5c52-881e-0cc8a1115ebd,tg:rubgr:3722,Items,1,AFG_098_030,isad:rub:3021,,,,
2be24e52-fa1d-5745-873f-b1025756429f,tg:rubgr:3372,Items,1,AFG_093_035,isad:rub:3019,,,,
5b0c1a8f-278e-5e08-94d6-ca6d74a5be4c,tg:rubgr:680,Items,1,AFG_016_013,isad:rub:2946,,,,
22cf4d0e-ded3-5b05-9f79-9750e2d8d050,tg:rubgr:3688,Items,1,AFG_097_134,isad:rub:3021,,,,
7bc4383b-e4b5-5a92-9fdc-13a9c47a751c,tg:rubgr:3958,Items,1,AFG_102_073,isad:rub:3023,,,,
addc970f-f170-5db8-8951-38f344ffddec,tg:rubgr:950,Items,1,AFG_021_034,isad:rub:2951,,,,
1ac4ed25-df94-541b-b59f-478ba845ba49,tg:rubgr:1066,Items,1,AFG_023_014,isad:rub:2953,,,,
c1ad1aa3-b3c1-5a79-9b23-0cefafb85bd8,tg:rubgr:4264,Items,1,AFG_111_059,isad:rub:3032,,,,
a92d2cca-eb38-5797-9599-2b149faf5b94,tg:rubgr:1436,Items,1,AFG_038_042,isad:rub:2968,,,,
c0b012cd-1ee2-52d3-b6e2-8bf6f1249510,tg:rubgr:403,Items,1,AFG_008_022,isad:rub:2938,,,,
7d212121-7b1b-5d35-8758-5efed8f119cf,tg:rubgr:4321,Items,1,AFG_111_116,isad:rub:3032,,,,
c21f3029-91d0-5a4a-8407-05e6d2db182b,tg:rubgr:116,Items,1,AFG_003_044,isad:rub:2933,,,,
47115d32-57d6-5edb-884c-58e94cf7e365,tg:rubgr:1123,Items,1,AFG_024_005,isad:rub:2954,,,,
8e1c4c51-3152-5adc-8a28-6c89f13a99d9,tg:rubgr:1089,Items,1,AFG_023_037,isad:rub:2953,,,,
7749af04-f311-55eb-9bd8-3d55d5687aaa,tg:rubgr:4771,Items,1,AFG_129_007,isad:rub:3051,,,,
6f8f0cb5-1d6b-5176-b0d5-327742eee60b,tg:rubgr:546,Items,1,AFG_011_005,isad:rub:2941,,,,
c1e1aeed-dc38-5918-9c54-0159f3c47c00,tg:rubgr:1573,Items,1,AFG_042_025,isad:rub:2972,,,,
db5a9fa1-53a5-57c0-8e9f-4dbd28c4bcb1,tg:rubgr:815,Items,1,AFG_018_004,isad:rub:2948,,,,
2ec6b078-de61-54d5-b090-2c0e0d47cb59,tg:rubgr:1820,Items,1,AFG_047_011,isad:rub:2977,,,,
e6c55704-509c-523f-856d-bb29b21ee914,tg:rubgr:5160,Items,1,AFG_143_039,isad:rub:3065,,,,
9a436f5e-e613-5498-adea-43ea2c7b93c8,tg:rubgr:2471,Items,1,AFG_083_021,isad:rub:3013,,,,
c2b781f7-4203-5617-b0ee-6cfbf2d69662,tg:rubgr:2021,Items,1,AFG_055_052,isad:rub:2985,,,,
e96a7f4f-05d5-55e0-87cf-c8ff261ed8cf,tg:rubgr:3260,Items,1,AFG_091_064,isad:rub:3018,,,,
b493631f-97e7-5507-812e-fc6a24f0c2c6,tg:rubgr:792,Items,1,AFG_017_085,isad:rub:2947,,,,
495d0a53-49ef-5372-b5d9-987abc67bb1a,tg:rubgr:268,Items,1,AFG_005_032,isad:rub:2935,,,,
7d980025-f71e-5ac9-9ac8-75e425431a09,tg:rubgr:2888,Items,1,AFG_086_146,isad:rub:3016,,,,
a44fd05a-2c58-57a1-82da-43b96199fbdf,tg:rubgr:2922,Items,1,AFG_086_180,isad:rub:3016,,,,
50185aa1-ae7f-5921-b936-3539a29b4c02,tg:rubgr:3630,Items,1,AFG_097_076,isad:rub:3021,,,,
34fd7d35-06c3-5441-911f-d64f8b3138a9,tg:rubgr:638,Items,1,AFG_014_008,isad:rub:2944,,,,
ccf748c8-3dfd-5753-9dbe-f8e4fcf74899,tg:rubgr:3325,Items,1,AFG_092_055,isad:rub:3018,,,,
f7238a41-1a20-5049-a065-efaffc49720b,tg:rubgr:2867,Items,1,AFG_086_125,isad:rub:3016,,,,
818349ac-dffe-55d5-824f-f019cd9b576f,tg:rubgr:1748,Items,1,AFG_046_051,isad:rub:2976,,,,
7f0223a3-4c08-536c-b133-b295f5cb639b,tg:rubgr:287,Items,1,AFG_006_001,isad:rub:2936,,,,
70e5dc6e-0cb1-525a-ba4c-7d965a06d9bb,tg:rubgr:2534,Items,1,AFG_083_084,isad:rub:3013,,,,
99bf86dc-af6b-5065-be83-3885e44c5e17,tg:rubgr:454,Items,1,AFG_009_043,isad:rub:2939,,,,
b193f646-e7e6-5282-9868-20a4d5d7dc5b,tg:rubgr:1461,Items,1,AFG_038_067,isad:rub:2968,,,,
97a244bc-9922-5a75-a7ea-959b808d017a,tg:rubgr:1031,Items,1,AFG_022_064,isad:rub:2952,,,,
450a0541-6dd3-5de3-b0c9-4e7612704457,tg:rubgr:5072,Items,1,AFG_141_010,isad:rub:3063,,,,
859fbf51-a5ff-5857-8332-02a299b97f72,tg:rubgr:1898,Items,1,AFG_052_010,isad:rub:2982,,,,
687b3cda-1a2e-50c8-bd1e-94194798f957,tg:rubgr:1932,Items,1,AFG_054_023,isad:rub:2984,,,,
a764073d-66fb-5474-a4fb-369f368d0ee2,tg:rubgr:5137,Items,1,AFG_143_016,isad:rub:3065,,,,
d0930406-d757-5202-a151-08d3cd504f4e,tg:rubgr:2758,Items,1,AFG_086_016,isad:rub:3016,,,,
d1503578-2115-5748-8c1b-64ab92c323e3,tg:rubgr:1877,Items,1,AFG_050_030,isad:rub:2980,,,,
d27a71a4-305f-59ae-a288-dffae54d3b3e,tg:rubgr:842,Items,1,AFG_019_013,isad:rub:2949,,,,
a44fe251-06a4-50db-a047-b8a2e0ebcb22,tg:rubgr:3519,Items,1,AFG_095_004,isad:rub:3021,,,,
ef9dd003-ef6b-55ac-826f-f50f72954627,tg:rubgr:4726,Items,1,AFG_128_026,isad:rub:3050,,,,
084ac023-6333-5386-b110-2dcd2c126075,tg:rubgr:511,Items,1,AFG_010_026,isad:rub:2940,,,,
c79ffb7f-174d-5189-9a2b-639ec61ed04f,tg:rubgr:1174,Items,1,AFG_027_012,isad:rub:2957,,,,
9e5b7610-2e2e-521a-8ce7-14221dc8447c,tg:rubgr:3149,Items,1,AFG_090_069,isad:rub:3018,,,,
49bbdc1e-4018-5b5e-93fa-5f7d311b5512,tg:rubgr:4376,Items,1,AFG_111_171,isad:rub:3032,,,,
681decda-6052-5b82-bbde-f8feb7e488d5,tg:rubgr:4419,Items,1,AFG_112_026,isad:rub:3033,,,,
6d58bb97-fef0-5f81-8755-da9fb06c1d5f,tg:rubgr:3626,Items,1,AFG_097_072,isad:rub:3021,,,,
ed242919-92d6-55e1-a4ae-ccc845b18ecc,tg:rubgr:2934,Items,1,AFG_086_192,isad:rub:3016,,,,
dcdb0be5-664a-515f-940a-a8120a4bbba3,tg:rubgr:4049,Items,1,AFG_106_034,isad:rub:3027,,,,
0a747c64-2dd7-56a5-b750-1ed9622f7ce3,tg:rubgr:784,Items,1,AFG_017_077,isad:rub:2947,,,,
e06e8d94-0f4d-52bf-a65f-4ae74b01ff98,tg:rubgr:5208,Items,1,AFG_143_087,isad:rub:3065,,,,
6c0cbd81-7216-5574-8835-c671295dcf20,tg:rubgr:2488,Items,1,AFG_083_038,isad:rub:3013,,,,
1de41f5d-ef1e-531c-b726-404bfa54cf61,tg:rubgr:291,Items,1,AFG_006_005,isad:rub:2936,,,,
aa861560-2118-5953-9c43-1ea57d727e10,tg:rubgr:3763,Items,1,AFG_099_001,isad:rub:3021,,,,
cf48bf3f-cf32-5521-8565-d4ddb4338648,tg:rubgr:2871,Items,1,AFG_086_129,isad:rub:3016,,,,
9f6df902-25e9-5fd5-b4e4-a294bad3e605,tg:rubgr:3299,Items,1,AFG_092_029,isad:rub:3018,,,,
676e5139-911d-5598-9166-979512bbeade,tg:rubgr:3919,Items,1,AFG_102_034,isad:rub:3023,,,,
a35ad95f-eb00-5d1b-9c1a-f8121f9d6a06,tg:rubgr:911,Items,1,AFG_020_024,isad:rub:2950,,,,
88dba5fb-9c50-5ca8-9790-5983c8d705a1,tg:rubgr:5064,Items,1,AFG_141_002,isad:rub:3063,,,,
9a2cf5b4-f249-5c60-a27b-4777e975ebf5,tg:rubgr:1027,Items,1,AFG_022_060,isad:rub:2952,,,,
ec33f8e5-5c2d-57bc-ad0d-39145e78620b,tg:rubgr:1477,Items,1,AFG_039_001,isad:rub:2969,,,,
2167fb21-8701-545d-a4a6-7b987239c32e,tg:rubgr:442,Items,1,AFG_009_031,isad:rub:2939,,,,
d6674697-c5b4-51ac-87ba-3e233bfc08e3,tg:rubgr:4675,Items,1,AFG_122_013,isad:rub:3044,,,,
0a22457e-3547-5af6-8da8-75012a646bbd,tg:rubgr:1498,Items,1,AFG_039_022,isad:rub:2969,,,,
01f55c8d-51af-5904-b75f-d072189581db,tg:rubgr:4360,Items,1,AFG_111_155,isad:rub:3032,,,,
46fb34a8-7505-5e46-bcf5-7288e372a7f3,tg:rubgr:1162,Items,1,AFG_026_008,isad:rub:2956,,,,
4d6d3528-911d-52b7-8816-c6b09c9755f0,tg:rubgr:507,Items,1,AFG_010_022,isad:rub:2940,,,,
e91feb36-5931-5849-8b97-5f221ecdf446,tg:rubgr:1532,Items,1,AFG_041_006,isad:rub:2971,,,,
ef8f8fdc-7e08-525a-bd57-db9000f6aa35,tg:rubgr:854,Items,1,AFG_019_025,isad:rub:2949,,,,
b9730627-6b22-5739-8966-88c07acc8770,tg:rubgr:1861,Items,1,AFG_050_014,isad:rub:2980,,,,
d096f65c-58a2-5b8c-8fe5-517639a0eba0,tg:rubgr:5121,Items,1,AFG_142_038,isad:rub:3064,,,,
13f8105f-cded-5895-9339-84c6c3a9f277,tg:rubgr:3221,Items,1,AFG_091_025,isad:rub:3018,,,,
3757c746-2055-5e1f-b20e-c7b3638b7a59,tg:rubgr:383,Items,1,AFG_008_002,isad:rub:2938,,,,
ff698978-fa82-5a4f-9414-c4bbaeb9c915,tg:rubgr:3671,Items,1,AFG_097_117,isad:rub:3021,,,,
4cfa5cf3-6129-5217-bf81-1b6b5285ab23,tg:rubgr:2963,Items,1,AFG_086_221,isad:rub:3016,,,,
4aca3cb2-a9de-5301-b8c5-3b1cbb2706f9,tg:rubgr:679,Items,1,AFG_016_012,isad:rub:2946,,,,
ccbb7ef9-9e50-5b73-96c3-9f5325cef5e4,tg:rubgr:696,Items,1,AFG_016_029,isad:rub:2946,,,,
7d040b84-a105-5196-bac7-52b6a5cc04f7,tg:rubgr:1359,Items,1,AFG_036_012,isad:rub:2966,,,,
e8ad6824-f630-562d-96d8-cd368795497c,tg:rubgr:3364,Items,1,AFG_093_027,isad:rub:3019,,,,
59268c09-406f-5ebb-a777-4ed075801858,tg:rubgr:1709,Items,1,AFG_046_012,isad:rub:2976,,,,
c3ee760f-c670-5e5d-ac92-9afc22b8ad4b,tg:rubgr:3734,Items,1,AFG_098_042,isad:rub:3021,,,,
c97b962f-b43a-5440-8c78-c69698164189,tg:rubgr:2826,Items,1,AFG_086_084,isad:rub:3016,,,,
853133bc-b7ab-5c38-8218-89d04993d997,tg:rubgr:2575,Items,1,AFG_083_125,isad:rub:3013,,,,
97859dd3-6c94-56e2-98d0-287401f7e897,tg:rubgr:2125,Items,1,AFG_058_039,isad:rub:2988,,,,
09c07aee-4679-5712-871f-d05a7ba4a2a2,tg:rubgr:415,Items,1,AFG_009_004,isad:rub:2939,,,,
7d92c35f-b687-5a5b-a134-f310026350a0,tg:rubgr:4622,Items,1,AFG_119_003,isad:rub:3040,,,,
b24bde06-6718-5176-9809-2ecf765c8a66,tg:rubgr:1420,Items,1,AFG_038_026,isad:rub:2968,,,,
d0750141-fdf9-56cd-be4e-28211cd15b88,tg:rubgr:4272,Items,1,AFG_111_067,isad:rub:3032,,,,
9e905344-79ae-5653-947e-3051c7f3c13f,tg:rubgr:1070,Items,1,AFG_023_018,isad:rub:2953,,,,
9d51e222-3a5e-5adb-86b9-c6731f77f7e6,tg:rubgr:5033,Items,1,AFG_139_013,isad:rub:3061,,,,
8cea49ce-b91c-5e82-87a4-9870d2a7b7bf,tg:rubgr:946,Items,1,AFG_021_030,isad:rub:2951,,,,
1172ea34-7b24-56d2-b37f-9f3a943ae9a9,tg:rubgr:1973,Items,1,AFG_055_004,isad:rub:2985,,,,
15c79dc7-e6ef-55f8-92bd-0d73b4d6491e,tg:rubgr:5199,Items,1,AFG_143_078,isad:rub:3065,,,,
8b3b39f3-d474-5481-9d87-31a3343912d8,tg:rubgr:2349,Items,1,AFG_077_033,isad:rub:3007,,,,
37bc22f2-cfb0-54df-9124-32975b557a73,tg:rubgr:58,Items,1,AFG_002_003,isad:rub:2932,,,,
deb82917-1373-5b49-8969-99653c76ce15,tg:rubgr:5176,Items,1,AFG_143_055,isad:rub:3065,,,,
4b974c8b-d405-5479-8262-78f3790b8aa5,tg:rubgr:1836,Items,1,AFG_049_009,isad:rub:2979,,,,
c6a949ff-4525-507e-b6aa-96ebedbfb66f,tg:rubgr:2719,Items,1,AFG_085_032,isad:rub:3015,,,,
e431da45-f814-5b5c-8fe4-e1fec52f0791,tg:rubgr:3558,Items,1,AFG_097_004,isad:rub:3021,,,,
ed9a339c-3a81-50c4-b0f6-f245e25e0e8f,tg:rubgr:1565,Items,1,AFG_042_017,isad:rub:2972,,,,
5ed89af8-441d-5bc8-a632-ca1bd2558e32,tg:rubgr:4767,Items,1,AFG_129_003,isad:rub:3051,,,,
3105efa1-d894-57e2-8c43-c3c7478ef023,tg:rubgr:3108,Items,1,AFG_090_028,isad:rub:3018,,,,
01f104d4-dab5-566f-9986-04c5bbf8f2bc,tg:rubgr:100,Items,1,AFG_003_028,isad:rub:2933,,,,
393ec629-6570-5856-a2d2-689f90ab783c,tg:rubgr:4337,Items,1,AFG_111_132,isad:rub:3032,,,,
17c06eb9-2b4b-56a3-983b-e6b60cb135f8,tg:rubgr:317,Items,1,AFG_006_031,isad:rub:2936,,,,
8bc38295-7c3f-5ff2-83e9-2f480406e74d,tg:rubgr:4120,Items,1,AFG_108_041,isad:rub:3029,,,,
c25b7703-a150-5a8e-8a50-bd829f299691,tg:rubgr:1288,Items,1,AFG_034_003,isad:rub:2964,,,,
02071165-c78f-5b28-8dbe-574b25a842c4,tg:rubgr:1772,Items,1,AFG_046_075,isad:rub:2976,,,,
135b2382-7e2e-5c33-83d7-933c6fb9cfeb,tg:rubgr:4823,Items,1,AFG_134_007,isad:rub:3056,,,,
811cf704-c8f7-53fb-ae9b-119c2b20f980,tg:rubgr:4989,Items,1,AFG_137_024,isad:rub:3059,,,,
35de30de-2006-5746-bae7-a1d22d651067,tg:rubgr:4966,Items,1,AFG_137_001,isad:rub:3059,,,,
00562a9f-cb92-5a05-8e7c-a56fc79417b2,tg:rubgr:1267,Items,1,AFG_033_005,isad:rub:2963,,,,
cbeedc13-05f7-5ab6-ba01-0fae7c3e0727,tg:rubgr:252,Items,1,AFG_005_016,isad:rub:2935,,,,
370c48ed-4f7d-57c5-92b0-295edbf62046,tg:rubgr:4065,Items,1,AFG_106_050,isad:rub:3027,,,,
269340a2-0fba-5782-93d7-a5dc731fac87,tg:rubgr:2918,Items,1,AFG_086_176,isad:rub:3016,,,,
3e08159c-585a-561c-a537-bb802a001808,tg:rubgr:602,Items,1,AFG_013_005,isad:rub:2943,,,,
1e3257d4-5f7e-5863-953a-3aa33582547b,tg:rubgr:4435,Items,1,AFG_112_042,isad:rub:3033,,,,
ce559a66-7789-55d0-87d9-890816bd884c,tg:rubgr:2332,Items,1,AFG_077_016,isad:rub:3007,,,,
8494b116-109b-532b-8d49-82b08479dc0f,tg:rubgr:23,Items,1,AFG_001_023,isad:rub:2930,,,,
1a438cb4-0bb2-5656-ad6d-6b4506633020,tg:rubgr:3870,Items,1,AFG_101_022,isad:rub:3022,,,,
443b0704-f112-5b76-b662-633b4b4ed34e,tg:rubgr:2762,Items,1,AFG_086_020,isad:rub:3016,,,,
726a3fc8-c5ae-5765-8dbf-b205a2f6ac3f,tg:rubgr:878,Items,1,AFG_019_049,isad:rub:2949,,,,
da60f891-f4fc-572e-992c-4ac705e68243,tg:rubgr:481,Items,1,AFG_009_070,isad:rub:2939,,,,
a4b08ad5-12ec-5581-9bcc-dddffd9179ad,tg:rubgr:3173,Items,1,AFG_090_093,isad:rub:3018,,,,
63deb4ec-44df-5751-9899-751dd191d891,tg:rubgr:3489,Items,1,AFG_094_053,isad:rub:3020,,,,
af9078e6-9812-5094-9a77-7a51105b4191,tg:rubgr:4659,Items,1,AFG_121_027,isad:rub:3042,,,,
e67ec980-d040-5ee0-924c-3e77102b5418,tg:rubgr:194,Items,1,AFG_004_007,isad:rub:2934,,,,
6225925f-4529-5497-a261-70c95de8caca,tg:rubgr:3466,Items,1,AFG_094_030,isad:rub:3020,,,,
5abb2621-f9a6-5576-aea5-032a50097c62,tg:rubgr:4209,Items,1,AFG_111_004,isad:rub:3032,,,,
c32842a3-ccdf-507e-b711-0d9f6d1a45d6,tg:rubgr:3036,Items,1,AFG_089_036,isad:rub:3018,,,,
a84bf8c6-b716-55d9-b80d-6fff350967e5,tg:rubgr:5048,Items,1,AFG_140_011,isad:rub:3062,,,,
b811f250-5c47-5e21-a8da-70529e854aff,tg:rubgr:897,Items,1,AFG_020_010,isad:rub:2950,,,,
e8056973-34bb-5ed9-b3b6-5a3a38be3a9d,tg:rubgr:3935,Items,1,AFG_102_050,isad:rub:3023,,,,
7522e754-97dc-5018-a848-043ad54e6fae,tg:rubgr:1908,Items,1,AFG_053_009,isad:rub:2983,,,,
40cd001e-2a82-51fb-b101-f3d86c9c36a9,tg:rubgr:2109,Items,1,AFG_058_023,isad:rub:2988,,,,
f6384a70-3f10-5943-b0fb-a98fa57f7d1e,tg:rubgr:5336,Items,1,AFG_145_066,isad:rub:3068,,,,
f39f445b-e56e-5f08-ad23-a08ee5f88dc2,tg:rubgr:1725,Items,1,AFG_046_028,isad:rub:2976,,,,
fb824ac0-78da-5b96-988a-c5a0474d6290,tg:rubgr:3718,Items,1,AFG_098_026,isad:rub:3021,,,,
0b5f8ec9-62bd-5969-b1b6-64642262c12c,tg:rubgr:710,Items,1,AFG_017_003,isad:rub:2947,,,,
ab1a483b-af48-5c61-8b60-8cffca6f2695,tg:rubgr:4527,Items,1,AFG_116_014,isad:rub:3037,,,,
938152d7-5466-53a3-ae2e-59fdaa9ae88a,tg:rubgr:1375,Items,1,AFG_037_011,isad:rub:2967,,,,
5a23297b-28f2-5511-9348-da3df16c4b6c,tg:rubgr:3348,Items,1,AFG_093_011,isad:rub:3019,,,,
b36f0347-522b-5256-b9dc-f36def100311,tg:rubgr:340,Items,1,AFG_006_054,isad:rub:2936,,,,
17b86776-61ba-53f0-9cd7-36fbc9e5a2b0,tg:rubgr:4177,Items,1,AFG_109_057,isad:rub:3030,,,,
d6cff6a4-801f-59ed-8d3f-b166064d24a7,tg:rubgr:655,Items,1,AFG_015_012,isad:rub:2945,,,,
057c6776-89af-5d2d-8929-1ac79a194edf,tg:rubgr:4462,Items,1,AFG_113_026,isad:rub:3034,,,,
b90f9111-a092-5011-b253-42e36c763776,tg:rubgr:4198,Items,1,AFG_110_009,isad:rub:3031,,,,
50c81f1d-8ad6-50f9-a1d2-475e9f9f35c2,tg:rubgr:1660,Items,1,AFG_045_016,isad:rub:2975,,,,
5cdd8699-065c-522f-8332-6843378164ca,tg:rubgr:205,Items,1,AFG_004_018,isad:rub:2934,,,,
47389a44-1672-5697-b70e-f5ce4050dbd1,tg:rubgr:4032,Items,1,AFG_106_017,isad:rub:3027,,,,
c8873003-d0a4-5288-bfa4-fc87934e0a4d,tg:rubgr:4931,Items,1,AFG_136_059,isad:rub:3058,,,,
a81b1f66-457b-50dd-8b2b-c7a5c7c8642f,tg:rubgr:3124,Items,1,AFG_090_044,isad:rub:3018,,,,
4400ca80-47b6-5a6a-80d2-a441662c5c36,tg:rubgr:1119,Items,1,AFG_024_001,isad:rub:2954,,,,
b66525b0-02e4-52ca-b88c-4be5a4a449b9,tg:rubgr:3574,Items,1,AFG_097_020,isad:rub:3021,,,,
5b72555a-8642-568a-a303-298b3e6a4a05,tg:rubgr:1549,Items,1,AFG_042_001,isad:rub:2972,,,,
93775d36-0e06-5eee-b62a-9f803d44ba41,tg:rubgr:985,Items,1,AFG_022_018,isad:rub:2952,,,,
50f8f161-01d7-553f-9885-2148578d03dc,tg:rubgr:2365,Items,1,AFG_077_049,isad:rub:3007,,,,
5f445359-3354-531e-b687-07ecfc0c4edc,tg:rubgr:74,Items,1,AFG_003_002,isad:rub:2933,,,,
1a7c7008-a75c-5d1c-a0b7-0bdc47ba8e44,tg:rubgr:3962,Items,1,AFG_102_077,isad:rub:3023,,,,
e1ff34e5-85b0-5ebc-bc7b-55b7c2ed4c7d,tg:rubgr:2220,Items,1,AFG_067_008,isad:rub:2997,,,,
42954dfd-f5c4-561b-8ffa-bfbb6f2c87ad,tg:rubgr:593,Items,1,AFG_012_007,isad:rub:2942,,,,
6e49f0aa-eff1-5721-a59a-5c56e79baa67,tg:rubgr:3061,Items,1,AFG_089_061,isad:rub:3018,,,,
69725e7c-dba9-5fce-b426-3b660a86a88b,tg:rubgr:3431,Items,1,AFG_093_094,isad:rub:3019,,,,
fc69d211-8bb5-5f5e-9bac-194e9e2adfdd,tg:rubgr:439,Items,1,AFG_009_028,isad:rub:2939,,,,
9d3a82f7-0390-53a0-ad3e-a9c92d1eb107,tg:rubgr:4161,Items,1,AFG_109_041,isad:rub:3030,,,,
979639f2-d3e3-5cda-b408-a7504207ab37,tg:rubgr:356,Items,1,AFG_007_005,isad:rub:2937,,,,
623e5650-e00c-505d-96f5-8a6c460a5012,tg:rubgr:4531,Items,1,AFG_116_018,isad:rub:3037,,,,
b7b24ae6-fdb4-5e6a-b127-9e92dd89cd61,tg:rubgr:706,Items,1,AFG_016_039,isad:rub:2946,,,,
c130b385-2f81-5bb3-87de-7de87e1bb4b9,tg:rubgr:1733,Items,1,AFG_046_036,isad:rub:2976,,,,
49885226-b54b-56b6-99a1-7b2144ed5c4a,tg:rubgr:5320,Items,1,AFG_145_050,isad:rub:3068,,,,
03b0ff97-f4cd-5ffe-977c-5d90707e2853,tg:rubgr:4927,Items,1,AFG_136_055,isad:rub:3058,,,,
33e84da8-739b-5e92-b05f-4c70fe9aa29e,tg:rubgr:5265,Items,1,AFG_144_049,isad:rub:3066,,,,
d9fbe59b-5b54-568d-b66c-3b27b596e285,tg:rubgr:4024,Items,1,AFG_106_009,isad:rub:3027,,,,
76163a9e-561f-586b-b1cc-f412f2764de1,tg:rubgr:213,Items,1,AFG_004_026,isad:rub:2934,,,,
461c1959-c171-5129-abda-a48afe7d1989,tg:rubgr:2959,Items,1,AFG_086_217,isad:rub:3016,,,,
058a77fa-80ce-5a7a-bfbf-3d6048739e04,tg:rubgr:1676,Items,1,AFG_045_032,isad:rub:2975,,,,
2a365554-cffe-5963-8fa2-4573ec93e6b1,tg:rubgr:4474,Items,1,AFG_114_008,isad:rub:3035,,,,
517a5040-b47c-517c-a435-202876995370,tg:rubgr:643,Items,1,AFG_014_013,isad:rub:2944,,,,
ce2de4eb-4105-513c-a11c-b12889141709,tg:rubgr:62,Items,1,AFG_002_007,isad:rub:2932,,,,
14f2d14c-99bd-5c06-b49b-af8e40387f02,tg:rubgr:2373,Items,1,AFG_077_057,isad:rub:3007,,,,
106dc12b-b9fa-5b24-aea4-9f032e3539d8,tg:rubgr:993,Items,1,AFG_022_026,isad:rub:2952,,,,
d1a7e434-6e80-50cc-8443-9a7bb1c53c38,tg:rubgr:2723,Items,1,AFG_085_036,isad:rub:3015,,,,
fd3da9f4-3a4a-5f65-aba8-bc7a499b1a0a,tg:rubgr:839,Items,1,AFG_019_010,isad:rub:2949,,,,
a68ffcc3-03ba-558d-a586-b890fdc851d0,tg:rubgr:3562,Items,1,AFG_097_008,isad:rub:3021,,,,
74949c2b-5d04-517d-875b-34c18f70f203,tg:rubgr:3098,Items,1,AFG_090_018,isad:rub:3018,,,,
3f3a6802-6795-51f6-91c9-ac2c6d31dff3,tg:rubgr:3132,Items,1,AFG_090_052,isad:rub:3018,,,,
a641a294-0be6-57de-aa63-fbe9537d4618,tg:rubgr:4618,Items,1,AFG_118_044,isad:rub:3039,,,,
6c1da7c6-7414-50cf-8b6c-aeec2c1bf94e,tg:rubgr:3427,Items,1,AFG_093_090,isad:rub:3019,,,,
20f57147-0fe2-552b-9154-ccc98b98da8f,tg:rubgr:3077,Items,1,AFG_089_077,isad:rub:3018,,,,
ac9ad61d-42a9-5eef-92b6-b0e63e7346d2,tg:rubgr:585,Items,1,AFG_011_044,isad:rub:2941,,,,
8bed1197-559f-55b8-93de-45221915ee17,tg:rubgr:9,Items,1,AFG_001_009,isad:rub:2930,,,,
5dd35adb-9553-545f-a7e3-530b021c6129,tg:rubgr:2666,Items,1,AFG_084_080,isad:rub:3014,,,,
7bebbd87-be9b-587e-9cc2-f2804b9a1fbe,tg:rubgr:1949,Items,1,AFG_054_040,isad:rub:2984,,,,
9e2d9c74-097d-5367-9217-05e54edb1821,tg:rubgr:3974,Items,1,AFG_103_001,isad:rub:3024,,,,
70510a59-a3e5-5f1b-b600-a12d73598855,tg:rubgr:2148,Items,1,AFG_059_005,isad:rub:2989,,,,
ff7a7363-a8cb-5013-bdb6-2755da1667f8,tg:rubgr:4835,Items,1,AFG_134_019,isad:rub:3056,,,,
33c1cacf-68f1-5f67-bdd5-68f4075749cd,tg:rubgr:3759,Items,1,AFG_098_067,isad:rub:3021,,,,
17587362-6591-53b3-9021-3efd2b877fcc,tg:rubgr:1764,Items,1,AFG_046_067,isad:rub:2976,,,,
c51b3caf-3692-5b0f-bc06-707d1cd54b68,tg:rubgr:4566,Items,1,AFG_117_002,isad:rub:3038,,,,
8fb0383e-f506-5071-8b81-8d689ab050af,tg:rubgr:3309,Items,1,AFG_092_039,isad:rub:3018,,,,
c4e63a10-9f29-598a-80a3-af1998b83d44,tg:rubgr:4136,Items,1,AFG_109_016,isad:rub:3030,,,,
aceb3b54-4225-51ea-8d67-7a9eee27b8e1,tg:rubgr:301,Items,1,AFG_006_015,isad:rub:2936,,,,
305b564e-d9d7-5e64-a6b5-14b911446fdb,tg:rubgr:4423,Items,1,AFG_112_030,isad:rub:3033,,,,
1a04bbc9-26b5-594c-84da-4560aa1ebd5c,tg:rubgr:614,Items,1,AFG_013_017,isad:rub:2943,,,,
7e3f6e34-fa90-5372-a376-606d37f972b7,tg:rubgr:1621,Items,1,AFG_044_022,isad:rub:2974,,,,
68d817f2-64da-5a93-a799-949b9af3a496,tg:rubgr:4073,Items,1,AFG_107_006,isad:rub:3028,,,,
ea9ab3b6-6513-50fe-8a06-7549d883d9e2,tg:rubgr:244,Items,1,AFG_005_008,isad:rub:2935,,,,
386cffc3-94b5-54d8-a17d-f185b10f2bd2,tg:rubgr:5232,Items,1,AFG_144_016,isad:rub:3066,,,,
953bf823-e01f-51da-8ec3-330a88d2be10,tg:rubgr:4970,Items,1,AFG_137_005,isad:rub:3059,,,,
984692c9-d011-5774-b4f2-ade185fcb67f,tg:rubgr:1158,Items,1,AFG_026_004,isad:rub:2956,,,,
