ResourceID,brocade.id,card,Documented Place Order,place_au_code,Documented Place Name Widget
9b4fbebb-a7fa-54dd-8cc5-8a8ad984b77c,tg:rubhs:138_#1,Places,5,au::102084,"dlod={""name"":""Darmstadt (Hessen)"",""ark"":""ark:/83110/x0/a34dffd0-4adb-5843-b293-c8148d563e1c"",""uri"":""/subjects/14605"",""id"":""au::102084"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9b4fbebb-a7fa-54dd-8cc5-8a8ad984b77c,tg:rubhs:138_#1,Places,6,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
05a87375-69fc-5eca-b8ee-e6fc4b5e8818,tg:rubhs:63_#1,Places,1,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
05a87375-69fc-5eca-b8ee-e6fc4b5e8818,tg:rubhs:63_#1,Places,2,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
05a87375-69fc-5eca-b8ee-e6fc4b5e8818,tg:rubhs:63_#1,Places,3,au::102197,"dlod={""name"":""Aken (Aachen)"",""ark"":""ark:/83110/x0/941b855b-b715-5724-9fa6-fb2580d27add"",""uri"":""/subjects/11295"",""id"":""au::102197"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
05a87375-69fc-5eca-b8ee-e6fc4b5e8818,tg:rubhs:63_#1,Places,4,au::102247,"dlod={""name"":""Keulen (Kreisfreie Stadt Köln)"",""ark"":""ark:/83110/x0/b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc"",""uri"":""/subjects/10180"",""id"":""au::102247"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
05a87375-69fc-5eca-b8ee-e6fc4b5e8818,tg:rubhs:63_#1,Places,5,au::102076,"dlod={""name"":""Hamburg (DUBBEL)"",""ark"":""ark:/83110/x0/a9661aef-a849-5317-ba54-665461d6032b"",""uri"":""/subjects/13526"",""id"":""au::102076"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
05a87375-69fc-5eca-b8ee-e6fc4b5e8818,tg:rubhs:63_#1,Places,6,au::102291,"dlod={""name"":""Siegen (Kreis Siegen-Wittgenstein)"",""ark"":""ark:/83110/x0/f8cea4c3-ac41-54e1-b372-8cd443c450a0"",""uri"":""/subjects/15451"",""id"":""au::102291"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b52013a0-b63c-54df-bdf2-1b915b99805b,tg:rubhs:73_#1,Places,1,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b52013a0-b63c-54df-bdf2-1b915b99805b,tg:rubhs:73_#1,Places,2,au::104840,"dlod={""name"":""Haarlem (Noord-Holland)"",""ark"":""ark:/83110/x0/07da369f-17bd-5896-af3a-b8514f58dee8"",""uri"":""/subjects/8191"",""id"":""au::104840"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b52013a0-b63c-54df-bdf2-1b915b99805b,tg:rubhs:73_#1,Places,3,au::104985,"dlod={""name"":""Maartensdijk (De Bilt)"",""ark"":""ark:/83110/x0/97df6c75-1c39-597f-bf97-bfbd314f91ac"",""uri"":""/subjects/12277"",""id"":""au::104985"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b52013a0-b63c-54df-bdf2-1b915b99805b,tg:rubhs:73_#1,Places,4,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b52013a0-b63c-54df-bdf2-1b915b99805b,tg:rubhs:73_#1,Places,5,au::105187,"dlod={""name"":""Rotterdam (Zuid-Holland)"",""ark"":""ark:/83110/x0/2ee58405-b913-5a67-b00b-69b58b4ab0d9"",""uri"":""/subjects/9450"",""id"":""au::105187"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,1,au::106648,"dlod={""name"":""Luzern (Luzern)"",""ark"":""ark:/83110/x0/347b7148-f3c2-5372-9f5a-b08d516f77e7"",""uri"":""/subjects/9163"",""id"":""au::106648"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,10,au::100654,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,11,au::101023,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/13393"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,12,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,13,au::100229,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,14,au::100231,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/15408"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,15,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,2,au::106603,"dlod={""name"":""Bazel (Basel-Stadt)"",""ark"":""ark:/83110/x0/7d690bf1-e8e0-5de9-9603-56fad282a65d"",""uri"":""/subjects/8764"",""id"":""au::106603"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,3,au::106600,"dlod={""name"":""Arlesheim (Bezirk Arlesheim)"",""ark"":""ark:/83110/x0/0507f3bf-73c9-5218-b9e8-19134882f616"",""uri"":""/subjects/14699"",""id"":""au::106600"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,4,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,5,au::104840,"dlod={""name"":""Haarlem (Noord-Holland)"",""ark"":""ark:/83110/x0/07da369f-17bd-5896-af3a-b8514f58dee8"",""uri"":""/subjects/8191"",""id"":""au::104840"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,6,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,7,au::105989,"dlod={""name"":""Cambridge (Waikato)"",""ark"":""ark:/83110/x0/c445a8f1-54a6-5659-82c0-354a23caeeba"",""uri"":""/subjects/11978"",""id"":""au::105989"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,8,au::102018,"dlod={""name"":""München (München, Landeshauptstadt)"",""ark"":""ark:/83110/x0/8ec95506-7f81-5c3c-b061-9aa8478ebe4b"",""uri"":""/subjects/15287"",""id"":""au::102018"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dcee3243-7c53-5e76-baaa-c95dc3f4a1f6,tg:rubhs:175_#1,Places,9,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f39b851e-21b9-510b-810c-df304501335b,tg:rubhs:87_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f39b851e-21b9-510b-810c-df304501335b,tg:rubhs:87_#1,Places,2,au::105989,"dlod={""name"":""Cambridge (Waikato)"",""ark"":""ark:/83110/x0/c445a8f1-54a6-5659-82c0-354a23caeeba"",""uri"":""/subjects/11978"",""id"":""au::105989"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f39b851e-21b9-510b-810c-df304501335b,tg:rubhs:87_#1,Places,3,au::106230,"dlod={""name"":""Edinburg (City of Edinburgh)"",""ark"":""ark:/83110/x0/26f5ba68-72c7-5c3e-892c-519390a80475"",""uri"":""/subjects/8338"",""id"":""au::106230"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f39b851e-21b9-510b-810c-df304501335b,tg:rubhs:87_#1,Places,4,au::106192,"dlod={""name"":""Dorset (Engeland)"",""ark"":""ark:/83110/x0/5560d8ca-754b-5b64-b3ac-2223efdd0ef8"",""uri"":""/subjects/11032"",""id"":""au::106192"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f39b851e-21b9-510b-810c-df304501335b,tg:rubhs:87_#1,Places,5,au::106210,"dlod={""name"":""Salisbury (State of South Australia)"",""ark"":""ark:/83110/x0/6de71023-ab36-5c24-9f22-6a65f4931c51"",""uri"":""/subjects/13888"",""id"":""au::106210"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f39b851e-21b9-510b-810c-df304501335b,tg:rubhs:87_#1,Places,6,au::106078,"dlod={""name"":""Leeds (Maidstone District)"",""ark"":""ark:/83110/x0/289923f9-a958-5e2f-aba8-bb90e4f87520"",""uri"":""/subjects/9861"",""id"":""au::106078"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
bfa7278f-aae3-5c02-a8e8-2c42270616fc,tg:rubhs:213_#1,Places,1,au::102989,"dlod={""name"":""Metz (Moselle)"",""ark"":""ark:/83110/x0/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9"",""uri"":""/subjects/12772"",""id"":""au::102989"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dbe7fb7f-d180-5e7f-a479-0b6c59d29bf1,tg:rubhs:107_#1,Places,1,au::102247,"dlod={""name"":""Keulen (Kreisfreie Stadt Köln)"",""ark"":""ark:/83110/x0/b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc"",""uri"":""/subjects/10180"",""id"":""au::102247"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dbe7fb7f-d180-5e7f-a479-0b6c59d29bf1,tg:rubhs:107_#1,Places,2,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dbe7fb7f-d180-5e7f-a479-0b6c59d29bf1,tg:rubhs:107_#1,Places,3,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0f166e9d-4096-5628-a533-7236debeeb47,tg:rubhs:141_#1,Places,1,au::105373,"dlod={""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
34de7e8d-7340-5e2d-ab81-bbf9b56b21a5,tg:rubhs:133_#1,Places,1,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
83a4b19f-c80d-5ad2-aabe-6ea68f26aa6b,tg:rubhs:68_#1,Places,1,au::104840,"dlod={""name"":""Haarlem (Noord-Holland)"",""ark"":""ark:/83110/x0/07da369f-17bd-5896-af3a-b8514f58dee8"",""uri"":""/subjects/8191"",""id"":""au::104840"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
29022d7b-8902-5fa3-b328-9c706d3f8376,tg:rubhs:78_#1,Places,1,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d8b5bf72-7cbd-586e-838d-90886ab0b882,tg:rubhs:9_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6b1492e3-51fa-53e0-8cc2-580b0b61fe02,tg:rubhs:25_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6b1492e3-51fa-53e0-8cc2-580b0b61fe02,tg:rubhs:25_#1,Places,2,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
11af4609-627e-59a8-8d39-4e0c36f20741,tg:rubhs:57_#1,Places,1,au::101023,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/13393"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
11af4609-627e-59a8-8d39-4e0c36f20741,tg:rubhs:57_#1,Places,2,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
11af4609-627e-59a8-8d39-4e0c36f20741,tg:rubhs:57_#1,Places,3,au::100229,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
11af4609-627e-59a8-8d39-4e0c36f20741,tg:rubhs:57_#1,Places,4,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
11af4609-627e-59a8-8d39-4e0c36f20741,tg:rubhs:57_#1,Places,5,au::101457,"dlod={""name"":""Luik (Luik)"",""ark"":""ark:/83110/x0/fbcec500-4123-5ef7-9a1e-92d4faf39acf"",""uri"":""/subjects/12940"",""id"":""au::101457"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
11af4609-627e-59a8-8d39-4e0c36f20741,tg:rubhs:57_#1,Places,6,au::100231,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/15408"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f7b59239-6e5b-5810-917c-71694554a8ce,tg:rubhs:47_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
75b4f59d-c74b-54b1-9481-9aa030f29786,tg:rubhs:71_#1,Places,1,au::105187,"dlod={""name"":""Rotterdam (Zuid-Holland)"",""ark"":""ark:/83110/x0/2ee58405-b913-5a67-b00b-69b58b4ab0d9"",""uri"":""/subjects/9450"",""id"":""au::105187"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5cadb8ee-a015-5d15-b772-220dcf425e0b,tg:rubhs:61_#1,Places,1,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5cadb8ee-a015-5d15-b772-220dcf425e0b,tg:rubhs:61_#1,Places,2,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5cadb8ee-a015-5d15-b772-220dcf425e0b,tg:rubhs:61_#1,Places,3,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5cadb8ee-a015-5d15-b772-220dcf425e0b,tg:rubhs:61_#1,Places,4,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5cadb8ee-a015-5d15-b772-220dcf425e0b,tg:rubhs:61_#1,Places,5,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a2fc095f-69b2-5fac-868c-651297f3fba2,tg:rubhs:13_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9e90cbd1-20ae-512d-ba3e-f24f6666c9c9,tg:rubhs:158_#1,Places,1,au::102087,"dlod={""name"":""Frankfurt am Main (Regierungsbezirk Darmstadt)"",""ark"":""ark:/83110/x0/f1cd9779-a9f2-53ed-81a7-dd990009167e"",""uri"":""/subjects/14972"",""id"":""au::102087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9e90cbd1-20ae-512d-ba3e-f24f6666c9c9,tg:rubhs:158_#1,Places,2,au::102084,"dlod={""name"":""Darmstadt (Hessen)"",""ark"":""ark:/83110/x0/a34dffd0-4adb-5843-b293-c8148d563e1c"",""uri"":""/subjects/14605"",""id"":""au::102084"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,Places,1,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
523fc9f1-c0b0-59eb-afde-4b2241ab1fad,tg:rubhs:105_#1,Places,1,au::103801,"dlod={""name"":""Florence (Toscane)"",""ark"":""ark:/83110/x0/22f72d9a-52d6-5f81-9df8-1d3d5da92731"",""uri"":""/subjects/12528"",""id"":""au::103801"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
91cb9802-642a-5a21-b808-23acc66cc145,tg:rubhs:85_#1,Places,1,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
91cb9802-642a-5a21-b808-23acc66cc145,tg:rubhs:85_#1,Places,2,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
91cb9802-642a-5a21-b808-23acc66cc145,tg:rubhs:85_#1,Places,3,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
91cb9802-642a-5a21-b808-23acc66cc145,tg:rubhs:85_#1,Places,4,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b9d634ea-f3ef-52da-ab1f-d2464342cdf3,tg:rubhs:60_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2f8cddc3-d439-5df7-b107-b64376ec7a53,tg:rubhs:70_#1,Places,1,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2f8cddc3-d439-5df7-b107-b64376ec7a53,tg:rubhs:70_#1,Places,2,au::105014,"dlod={""name"":""Utrecht (DUBBEL)"",""ark"":""ark:/83110/x0/da1bbcd7-05bc-5976-9109-e78ad57f587e"",""uri"":""/subjects/14559"",""id"":""au::105014"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ca99dd6f-1ea4-5b22-986e-dc0ccc849956,tg:rubhs:12_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,1,au::103715,"dlod={""name"":""Bergamo (Lombardije)"",""ark"":""ark:/83110/x0/f3bb4abe-72bd-5d69-8645-7984252297eb"",""uri"":""/subjects/14863"",""id"":""au::103715"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,10,au::105810,"dlod={""name"":""Madrid (Provincia de Madrid)"",""ark"":""ark:/83110/x0/97c7f2d9-5f8f-521c-93ef-51b032a7e886"",""uri"":""/subjects/9398"",""id"":""au::105810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,2,au::103801,"dlod={""name"":""Florence (Toscane)"",""ark"":""ark:/83110/x0/22f72d9a-52d6-5f81-9df8-1d3d5da92731"",""uri"":""/subjects/12528"",""id"":""au::103801"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2636be68-8ab5-5b5c-946d-3dc6b62cc625,tg:rubhs:84_#1,Places,3,au::103705,"dlod={""name"":""Genua (Ligurië)"",""ark"":""ark:/83110/x0/78836aec-e526-545c-8be5-01ac208cb7be"",""uri"":""/subjects/14114"",""id"":""au::103705"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
