brocade.id,Change History Identifier,Change History Timespan,Change History User,Change History Description,Change History Activity,ResourceID
tg:rubhs:139,10181872,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,facadc33-bdd7-54fd-8c35-a3156f280ad9
tg:rubhs:139,10757393,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,facadc33-bdd7-54fd-8c35-a3156f280ad9
tg:rubhs:139,11812772,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,facadc33-bdd7-54fd-8c35-a3156f280ad9
tg:rubhs:139,11816795,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,facadc33-bdd7-54fd-8c35-a3156f280ad9
tg:rubhs:139,11820818,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,facadc33-bdd7-54fd-8c35-a3156f280ad9
tg:rubhs:139,12398936,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,facadc33-bdd7-54fd-8c35-a3156f280ad9
tg:rubhs:139,15474909,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,facadc33-bdd7-54fd-8c35-a3156f280ad9
tg:rubhs:101,,2016-07-25 12:30:41 +0000 UTC,dbuelens,,Creatie,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,9383739,2016-07-25 12:30:41 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,9383740,2016-07-25 12:30:41 +0000 UTC,dbuelens,Bewerken van de items,edit,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,9383741,2016-07-25 12:30:41 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,9383745,2016-07-25 12:30:41 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,10130679,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,10134408,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,10138146,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,10181831,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,10757352,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,11812731,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,11816754,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,11820777,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,12398895,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:101,15474868,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,64e24d91-5997-55c1-92cf-9666e5a8e1b4
tg:rubhs:65,,2016-07-20 14:38:02 +0000 UTC,dbuelens,,Creatie,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,9382520,2016-07-20 14:38:02 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,9382521,2016-07-20 14:38:02 +0000 UTC,dbuelens,Bewerken van de items,edit,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,9382522,2016-07-20 14:38:02 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,9382526,2016-07-20 14:38:02 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,9382529,2016-07-20 14:39:54 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,9382532,2016-07-20 14:39:54 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,9390819,2016-07-29 14:14:29 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,9390822,2016-07-29 14:14:29 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,10130837,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,10134566,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,10138304,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,10181989,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,10757513,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,11025077,2018-03-01 13:04:08 +0000 UTC,standt,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,11812892,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,11816915,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,11820938,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,12399056,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,12439776,2019-05-09 16:29:00 +0000 UTC,dpalmans,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,12449625,2019-05-10 10:08:52 +0000 UTC,tomdmey,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,14673253,2021-09-03 11:46:49 +0000 UTC,ivanongeval,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,14684292,2021-09-03 11:46:51 +0000 UTC,ivanongeval,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,15338390,2021-12-01 13:34:32 +0000 UTC,ivanongeval,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:65,15475029,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
tg:rubhs:115,,2016-07-26 09:38:03 +0000 UTC,dbuelens,,Creatie,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,9384341,2016-07-26 09:38:03 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,9384342,2016-07-26 09:38:03 +0000 UTC,dbuelens,Bewerken van de items,edit,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,9384343,2016-07-26 09:38:03 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,9384347,2016-07-26 09:38:03 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,9391819,2016-08-01 11:46:10 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,10130694,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,10134423,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,10138161,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,10181846,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,10757367,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,11025068,2018-03-01 13:04:08 +0000 UTC,standt,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,11812746,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,11816769,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,11820792,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,12398910,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,12439767,2019-05-09 16:29:00 +0000 UTC,dpalmans,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,12449616,2019-05-10 10:08:52 +0000 UTC,tomdmey,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,14673244,2021-09-03 11:46:49 +0000 UTC,ivanongeval,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,14684283,2021-09-03 11:46:51 +0000 UTC,ivanongeval,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,15338381,2021-12-01 13:34:32 +0000 UTC,ivanongeval,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:115,15474883,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,6bdab216-eab6-5653-b896-57492506250a
tg:rubhs:71,,2016-07-20 16:03:06 +0000 UTC,dbuelens,,Creatie,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,9382673,2016-07-20 16:03:06 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,9382674,2016-07-20 16:03:06 +0000 UTC,dbuelens,Bewerken van de items,edit,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,9382675,2016-07-20 16:03:06 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,9382679,2016-07-20 16:03:06 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,9390944,2016-07-29 14:39:41 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,10130843,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,10134572,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,10138310,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,10181995,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,10757519,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,11812898,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,11816921,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,11820944,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,12399062,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:71,15475035,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,cf683190-a7ff-54ab-94ad-351d3e2c72d7
tg:rubhs:59,,2016-07-20 11:53:20 +0000 UTC,dbuelens,,Creatie,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,9382151,2016-07-20 11:53:20 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,9382152,2016-07-20 11:53:20 +0000 UTC,dbuelens,Bewerken van de items,edit,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,9382153,2016-07-20 11:53:20 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,9382154,2016-07-20 11:53:20 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,9382157,2016-07-20 11:53:20 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,9389954,2016-07-29 11:21:22 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,9389957,2016-07-29 11:21:22 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,10130830,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,10134559,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,10138297,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,10181982,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,10757506,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,11812885,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,11816908,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,11820931,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,12399049,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:59,15475022,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
tg:rubhs:129,,2016-07-26 11:04:47 +0000 UTC,dbuelens,,Creatie,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,9384846,2016-07-26 11:04:47 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,9384847,2016-07-26 11:04:47 +0000 UTC,dbuelens,Bewerken van de items,edit,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,9384848,2016-07-26 11:04:47 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,9384852,2016-07-26 11:04:47 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,9394097,2016-08-02 16:28:04 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,10130709,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,10134438,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,10138176,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,10181861,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,10757382,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,11812761,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,11816784,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,11820807,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,12398925,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:129,15474898,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,e496d231-d3f7-53ab-b1f6-18b3290f9a5a
tg:rubhs:128,,2016-07-26 11:00:53 +0000 UTC,dbuelens,,Creatie,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,9384837,2016-07-26 11:00:53 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,9384838,2016-07-26 11:00:53 +0000 UTC,dbuelens,Bewerken van de items,edit,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,9384839,2016-07-26 11:00:53 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,9384843,2016-07-26 11:00:53 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,9394088,2016-08-02 16:27:43 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,10130708,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,10134437,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,10138175,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,10181860,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,10757381,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,11812760,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,11816783,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,11820806,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,12398924,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:128,15474897,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,ff6ee980-a224-591c-94b4-6c21c365ace7
tg:rubhs:58,,2016-07-20 11:44:09 +0000 UTC,dbuelens,,Creatie,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,9382124,2016-07-20 11:44:09 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,9382125,2016-07-20 11:44:09 +0000 UTC,dbuelens,Bewerken van de items,edit,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,9382126,2016-07-20 11:44:09 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,9382130,2016-07-20 11:44:09 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,9389945,2016-07-29 11:18:25 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,9389947,2016-07-29 11:18:25 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,10130829,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,10134558,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,10138296,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,10181981,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,10757505,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,11812884,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,11816907,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,11820930,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,12399048,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:58,15475021,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,7c6f8d0d-b144-5810-a5fa-599e8c9c5cce
tg:rubhs:70,,2016-07-20 15:56:42 +0000 UTC,dbuelens,,Creatie,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,9382664,2016-07-20 15:56:42 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,9382665,2016-07-20 15:56:42 +0000 UTC,dbuelens,Bewerken van de items,edit,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,9382666,2016-07-20 15:56:42 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,9382670,2016-07-20 15:56:42 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,9390929,2016-07-29 14:33:24 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,10130842,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,10134571,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,10138309,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,10181994,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,10757518,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,11812897,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,11816920,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,11820943,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,12399061,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:70,15475034,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,2ec5806d-fe4a-5658-b15a-06d1729d4739
tg:rubhs:114,,2016-07-25 16:49:21 +0000 UTC,dbuelens,,Creatie,18735cac-fb72-587a-a72c-5e04d3655815
tg:rubhs:114,9384216,2016-07-25 16:49:21 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,18735cac-fb72-587a-a72c-5e04d3655815
tg:rubhs:114,9384217,2016-07-25 16:49:21 +0000 UTC,dbuelens,Bewerken van de items,edit,18735cac-fb72-587a-a72c-5e04d3655815
